year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Saxony,Single parent,Just Right,0.62795,67,67,0.51133,0.74456
2020,Saxony,Couple with children,A Bit Too Small,0.19761,59,271,0.15011,0.24510
2020,Saxony,Couple with children,Just Right,0.69390,212,271,0.63892,0.74887
2020,Saxony-Anhalt,Single-person household,Just Right,0.70234,128,128,0.62282,0.78186
2020,Saxony-Anhalt,Couple without children,Just Right,0.72950,135,169,0.66232,0.79667
2020,Saxony-Anhalt,Couple without children,A Bit Too Large,0.14171,34,169,0.08897,0.19444
2020,Saxony-Anhalt,Single parent,Just Right,0.73379,50,50,0.61004,0.85755
2020,Saxony-Anhalt,Couple with children,A Bit Too Small,0.21890,45,158,0.15421,0.28358
2020,Saxony-Anhalt,Couple with children,Just Right,0.68858,113,158,0.61615,0.76102
2020,Thuringa,Single-person household,Just Right,0.82282,146,146,0.76067,0.88497
2020,Thuringa,Couple without children,Just Right,0.80053,140,177,0.74149,0.85957
2020,Thuringa,Couple without children,A Bit Too Large,0.12697,37,177,0.07778,0.17616
2020,Thuringa,Single parent,Just Right,0.69323,41,41,0.55032,0.83615
2020,Thuringa,Couple with children,A Bit Too Small,0.18374,39,158,0.12316,0.24432
2020,Thuringa,Couple with children,Just Right,0.68779,119,158,0.61530,0.76028
2021,Schleswig-Holstein,Single-person household,Just Right,0.62997,75,75,0.51996,0.73997
2021,Schleswig-Holstein,Couple without children,Just Right,0.76587,87,87,0.67637,0.85537
2021,Schleswig-Holstein,Couple with children,A Bit Too Small,0.16909,33,174,0.11323,0.22494
2021,Schleswig-Holstein,Couple with children,Just Right,0.69967,141,174,0.63136,0.76798
2021,Hamburg,Single-person household,Just Right,0.82452,81,81,0.74117,0.90788
2021,Hamburg,Couple without children,Just Right,0.73439,64,64,0.62533,0.84345
2021,Hamburg,Couple with children,Just Right,0.63467,55,55,0.50624,0.76311
2021,Lower Saxony,Single-person household,A Bit Too Small,0.08554,32,282,0.05284,0.11824
2021,Lower Saxony,Single-person household,Just Right,0.66611,202,282,0.61097,0.72125
2021,Lower Saxony,Single-person household,A Bit Too Large,0.16523,48,282,0.12180,0.20865
2021,Lower Saxony,Couple without children,Just Right,0.58893,205,292,0.53240,0.64546
2021,Lower Saxony,Couple without children,A Bit Too Large,0.30630,87,292,0.25334,0.35926
2021,Lower Saxony,Single parent,Just Right,0.77153,79,79,0.67836,0.86471
2021,Lower Saxony,Couple with children,A Bit Too Small,0.14511,76,360,0.10867,0.18154
2021,Lower Saxony,Couple with children,Just Right,0.79774,284,360,0.75619,0.83929
2021,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09953,91,690,0.07718,0.12189
2021,North Rhine-Westphalia,Single-person household,Just Right,0.66304,500,690,0.62775,0.69833
2021,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.19540,99,690,0.16579,0.22501
2021,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.06703,51,672,0.04811,0.08596
2021,North Rhine-Westphalia,Couple without children,Just Right,0.75012,497,672,0.71736,0.78288
2021,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.14476,124,672,0.11813,0.17138
2021,North Rhine-Westphalia,Single parent,A Bit Too Small,0.16848,39,157,0.10975,0.22722
2021,North Rhine-Westphalia,Single parent,Just Right,0.59590,118,157,0.51889,0.67290
2021,North Rhine-Westphalia,Couple with children,Much Too Small,0.01846,66,924,0.00978,0.02715
2021,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.18240,172,924,0.15748,0.20731
2021,North Rhine-Westphalia,Couple with children,Just Right,0.72297,626,924,0.69410,0.75184
2021,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.06822,60,924,0.05195,0.08448
2021,North Rhine-Westphalia,Other Combinations,Just Right,0.82865,71,71,0.74037,0.91692
2021,Hesse,Single-person household,A Bit Too Small,0.05760,35,236,0.02781,0.08739
2021,Hesse,Single-person household,Just Right,0.72088,162,236,0.66353,0.77823
2021,Hesse,Single-person household,A Bit Too Large,0.18200,39,236,0.13267,0.23133
2021,Hesse,Couple without children,Just Right,0.69045,150,194,0.62523,0.75567
2021,Hesse,Couple without children,A Bit Too Large,0.20145,44,194,0.14486,0.25803
2021,Hesse,Single parent,Just Right,0.43087,42,42,0.27929,0.58245
2021,Hesse,Couple with children,A Bit Too Small,0.19018,61,238,0.14022,0.24015
2021,Hesse,Couple with children,Just Right,0.66859,177,238,0.60866,0.72852
2021,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.62022,107,107,0.52782,0.71261
2021,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.74899,124,158,0.68116,0.81681
2021,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.20063,34,158,0.13799,0.26328
2021,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.16882,45,184,0.11454,0.22309
2021,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.67599,139,184,0.60818,0.74379
2021,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.09922,39,316,0.06620,0.13223
2021,Baden-Wuerttemberg,Single-person household,Just Right,0.70380,234,316,0.65337,0.75422
2021,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.14149,43,316,0.10300,0.17998
2021,Baden-Wuerttemberg,Couple without children,Just Right,0.67208,233,323,0.62080,0.72336
2021,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.23366,90,323,0.18744,0.27988
2021,Baden-Wuerttemberg,Single parent,Just Right,0.73615,64,64,0.62733,0.84498
2021,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.14814,83,471,0.11602,0.18026
2021,Baden-Wuerttemberg,Couple with children,Just Right,0.73666,351,471,0.69684,0.77648
2021,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.08919,37,471,0.06342,0.11496
2021,Bavaria,Single-person household,A Bit Too Small,0.07368,53,528,0.05138,0.09599
2021,Bavaria,Single-person household,Just Right,0.75332,402,528,0.71651,0.79012
2021,Bavaria,Single-person household,A Bit Too Large,0.11927,73,528,0.09160,0.14694
2021,Bavaria,Couple without children,A Bit Too Small,0.07742,43,496,0.05388,0.10096
2021,Bavaria,Couple without children,Just Right,0.62905,342,496,0.58649,0.67160
2021,Bavaria,Couple without children,A Bit Too Large,0.26580,111,496,0.22689,0.30472
2021,Bavaria,Single parent,Just Right,0.61420,87,87,0.51132,0.71708
2021,Bavaria,Couple with children,A Bit Too Small,0.20166,138,575,0.16883,0.23448
2021,Bavaria,Couple with children,Just Right,0.62206,376,575,0.58239,0.66173
2021,Bavaria,Couple with children,A Bit Too Large,0.14049,61,575,0.11206,0.16892
2021,Bavaria,Other Combinations,Just Right,0.61280,38,38,0.45584,0.76976
2021,Berlin,Single-person household,A Bit Too Small,0.12851,45,250,0.08694,0.17008
2021,Berlin,Single-person household,Just Right,0.69742,168,250,0.64036,0.75448
2021,Berlin,Single-person household,A Bit Too Large,0.15509,37,250,0.11013,0.20006
2021,Berlin,Couple without children,Just Right,0.76544,110,110,0.68589,0.84499
2021,Berlin,Couple with children,A Bit Too Small,0.29546,45,129,0.21642,0.37451
2021,Berlin,Couple with children,Just Right,0.55776,84,129,0.47172,0.64380
2021,Brandenburg,Single-person household,Just Right,0.81648,99,99,0.73983,0.89312
2021,Brandenburg,Couple without children,Just Right,0.69310,112,149,0.61879,0.76740
2021,Brandenburg,Couple without children,A Bit Too Large,0.24026,37,149,0.17143,0.30910
2021,Brandenburg,Single parent,Just Right,0.75317,33,33,0.60378,0.90256
2021,Brandenburg,Couple with children,Just Right,0.69806,87,87,0.60103,0.79509
2021,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.75144,63,63,0.64386,0.85902
2021,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.76353,63,63,0.65776,0.86930
2021,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.85218,43,43,0.74484,0.95952
2021,Saxony,Single-person household,Just Right,0.73293,155,155,0.66305,0.80281
2021,Saxony,Couple without children,Just Right,0.77984,202,240,0.72730,0.83237
2021,Saxony,Couple without children,A Bit Too Large,0.11707,38,240,0.07631,0.15783
2021,Saxony,Single parent,Just Right,0.65842,55,55,0.53193,0.78491
2021,Saxony,Couple with children,A Bit Too Small,0.10638,37,171,0.06003,0.15272
2021,Saxony,Couple with children,Just Right,0.78697,134,171,0.72541,0.84852
2021,Saxony-Anhalt,Single-person household,Just Right,0.70517,87,87,0.60880,0.80154
2021,Saxony-Anhalt,Couple without children,Just Right,0.74571,88,88,0.65421,0.83722
2021,Saxony-Anhalt,Couple with children,Just Right,0.71457,56,56,0.59522,0.83393
2021,Thuringa,Single-person household,Just Right,0.85037,99,99,0.77975,0.92100
2021,Thuringa,Couple without children,Just Right,0.66813,96,96,0.57344,0.76282
2021,Thuringa,Couple with children,Just Right,0.60729,74,74,0.49526,0.71932
2022,Schleswig-Holstein,Single-person household,Just Right,0.67132,112,112,0.58393,0.75871
2022,Schleswig-Holstein,Couple without children,Just Right,0.68552,147,185,0.61843,0.75261
2022,Schleswig-Holstein,Couple without children,A Bit Too Large,0.22050,38,185,0.16060,0.28040
2022,Schleswig-Holstein,Single parent,Just Right,0.79153,36,36,0.65695,0.92611
2022,Schleswig-Holstein,Couple with children,A Bit Too Small,0.24024,45,194,0.17997,0.30052
2022,Schleswig-Holstein,Couple with children,Just Right,0.60839,149,194,0.53952,0.67725
2022,Hamburg,Single-person household,Just Right,0.86327,109,109,0.79848,0.92807
2022,Hamburg,Couple without children,A Bit Too Small,0.15669,32,127,0.09322,0.22016
2022,Hamburg,Couple without children,Just Right,0.69495,95,127,0.61455,0.77534
2022,Hamburg,Couple with children,Just Right,0.66564,67,67,0.55182,0.77946
2022,Lower Saxony,Single-person household,A Bit Too Small,0.06570,55,427,0.04217,0.08923
2022,Lower Saxony,Single-person household,Just Right,0.64376,301,427,0.59829,0.68924
2022,Lower Saxony,Single-person household,A Bit Too Large,0.19991,71,427,0.16193,0.23789
2022,Lower Saxony,Couple without children,A Bit Too Small,0.10209,54,479,0.07495,0.12923
2022,Lower Saxony,Couple without children,Just Right,0.54297,302,479,0.49832,0.58763
2022,Lower Saxony,Couple without children,A Bit Too Large,0.31254,123,479,0.27099,0.35410
2022,Lower Saxony,Single parent,Just Right,0.77796,77,77,0.68452,0.87140
2022,Lower Saxony,Couple with children,A Bit Too Small,0.18330,104,529,0.15030,0.21630
2022,Lower Saxony,Couple with children,Just Right,0.72852,370,529,0.69059,0.76646
2022,Lower Saxony,Couple with children,A Bit Too Large,0.07230,55,529,0.05021,0.09439
2022,Lower Saxony,Other Combinations,Just Right,0.65434,72,72,0.54372,0.76497
2022,Bremen,Single-person household,Just Right,0.69114,39,39,0.54423,0.83804
2022,North Rhine-Westphalia,Single-person household,Much Too Small,0.01821,34,1166,0.01053,0.02588
2022,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09557,185,1166,0.07869,0.11245
2022,North Rhine-Westphalia,Single-person household,Just Right,0.65648,758,1166,0.62921,0.68375
2022,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.19242,157,1166,0.16978,0.21506
2022,North Rhine-Westphalia,Single-person household,Much Too Large,0.03653,32,1166,0.02576,0.04730
2022,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07999,137,1190,0.06457,0.09541
2022,North Rhine-Westphalia,Couple without children,Just Right,0.72563,825,1190,0.70027,0.75099
2022,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.14709,192,1190,0.12696,0.16723
2022,North Rhine-Westphalia,Couple without children,Much Too Large,0.03471,36,1190,0.02431,0.04512
2022,North Rhine-Westphalia,Single parent,A Bit Too Small,0.23576,51,194,0.17587,0.29564
2022,North Rhine-Westphalia,Single parent,Just Right,0.61913,143,194,0.55062,0.68764
2022,North Rhine-Westphalia,Couple with children,Much Too Small,0.04193,81,1334,0.03117,0.05269
2022,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.22778,288,1334,0.20527,0.25030
2022,North Rhine-Westphalia,Couple with children,Just Right,0.63076,862,1334,0.60486,0.65667
2022,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.08416,103,1334,0.06925,0.09906
2022,North Rhine-Westphalia,Other Combinations,A Bit Too Small,0.14471,38,243,0.10039,0.18904
2022,North Rhine-Westphalia,Other Combinations,Just Right,0.69865,174,243,0.64084,0.75646
2022,North Rhine-Westphalia,Other Combinations,A Bit Too Large,0.11921,31,243,0.07838,0.16003
2022,Hesse,Single-person household,A Bit Too Small,0.11070,62,376,0.07895,0.14246
2022,Hesse,Single-person household,Just Right,0.61897,256,376,0.56982,0.66812
2022,Hesse,Single-person household,A Bit Too Large,0.20394,58,376,0.16316,0.24472
2022,Hesse,Couple without children,A Bit Too Small,0.07805,54,375,0.05086,0.10524
2022,Hesse,Couple without children,Just Right,0.67564,255,375,0.62820,0.72309
2022,Hesse,Couple without children,A Bit Too Large,0.21975,66,375,0.17779,0.26172
2022,Hesse,Single parent,Just Right,0.44474,44,44,0.29620,0.59327
2022,Hesse,Couple with children,A Bit Too Small,0.22361,80,352,0.18002,0.26720
2022,Hesse,Couple with children,Just Right,0.58329,231,352,0.53171,0.63486
2022,Hesse,Couple with children,A Bit Too Large,0.12305,41,352,0.08869,0.15742
2022,Hesse,Other Combinations,Just Right,0.65478,43,43,0.51099,0.79857
2022,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Small,0.05015,31,261,0.02362,0.07668
2022,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.68853,187,261,0.63224,0.74482
2022,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.16265,43,261,0.11779,0.20750
2022,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.65649,182,244,0.59678,0.71620
2022,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.23936,62,244,0.18571,0.29301
2022,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.57145,32,32,0.39725,0.74566
2022,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.17545,50,233,0.12651,0.22439
2022,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.71979,183,233,0.66200,0.77758
2022,"Rhineland-Palatinate, Saarland",Other Combinations,Just Right,0.58207,38,38,0.42314,0.74099
2022,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.15404,119,589,0.12487,0.18322
2022,Baden-Wuerttemberg,Single-person household,Just Right,0.61994,387,589,0.58071,0.65918
2022,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.15209,83,589,0.12306,0.18112
2022,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.08596,72,604,0.06359,0.10834
2022,Baden-Wuerttemberg,Couple without children,Just Right,0.64621,390,604,0.60804,0.68437
2022,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.23646,142,604,0.20255,0.27038
2022,Baden-Wuerttemberg,Single parent,Just Right,0.67853,70,70,0.56833,0.78873
2022,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.22229,160,741,0.19233,0.25224
2022,Baden-Wuerttemberg,Couple with children,Just Right,0.62674,512,741,0.59189,0.66159
2022,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.10776,69,741,0.08542,0.13010
2022,Baden-Wuerttemberg,Other Combinations,Just Right,0.72764,125,125,0.64929,0.80600
2022,Bavaria,Single-person household,A Bit Too Small,0.08042,116,867,0.06231,0.09854
2022,Bavaria,Single-person household,Just Right,0.70332,636,867,0.67290,0.73375
2022,Bavaria,Single-person household,A Bit Too Large,0.16556,115,867,0.14080,0.19031
2022,Bavaria,Couple without children,A Bit Too Small,0.10732,126,877,0.08682,0.12782
2022,Bavaria,Couple without children,Just Right,0.61373,579,877,0.58149,0.64597
2022,Bavaria,Couple without children,A Bit Too Large,0.24624,172,877,0.21771,0.27477
2022,Bavaria,Single parent,A Bit Too Small,0.11587,32,150,0.06448,0.16726
2022,Bavaria,Single parent,Just Right,0.70013,118,150,0.62656,0.77370
2022,Bavaria,Couple with children,Much Too Small,0.05539,37,902,0.04045,0.07033
2022,Bavaria,Couple with children,A Bit Too Small,0.23935,211,902,0.21149,0.26721
2022,Bavaria,Couple with children,Just Right,0.60579,572,902,0.57389,0.63770
2022,Bavaria,Couple with children,A Bit Too Large,0.09544,82,902,0.07625,0.11462
2022,Bavaria,Other Combinations,Just Right,0.66511,143,143,0.58748,0.74273
2022,Berlin,Single-person household,A Bit Too Small,0.14002,102,453,0.10803,0.17201
2022,Berlin,Single-person household,Just Right,0.68653,307,453,0.64377,0.72930
2022,Berlin,Single-person household,A Bit Too Large,0.14612,44,453,0.11355,0.17868
2022,Berlin,Couple without children,A Bit Too Small,0.14056,83,309,0.10174,0.17937
2022,Berlin,Couple without children,Just Right,0.70056,226,309,0.64940,0.75171
2022,Berlin,Single parent,Just Right,0.72681,44,44,0.59363,0.86000
2022,Berlin,Couple with children,A Bit Too Small,0.37959,79,193,0.31095,0.44824
2022,Berlin,Couple with children,Just Right,0.53813,114,193,0.46761,0.60865
2022,Berlin,Other Combinations,Just Right,0.39756,36,36,0.23542,0.55969
2022,Brandenburg,Single-person household,Just Right,0.76660,145,145,0.69752,0.83569
2022,Brandenburg,Couple without children,Just Right,0.79106,171,203,0.73499,0.84712
2022,Brandenburg,Couple without children,A Bit Too Large,0.12641,32,203,0.08058,0.17223
2022,Brandenburg,Single parent,Just Right,0.76551,31,31,0.61390,0.91712
2022,Brandenburg,Couple with children,A Bit Too Small,0.29866,50,181,0.23180,0.36552
2022,Brandenburg,Couple with children,Just Right,0.58369,131,181,0.51168,0.65571
2022,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.72968,111,111,0.64668,0.81267
2022,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.75095,93,93,0.66258,0.83932
2022,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.69201,65,65,0.57890,0.80512
2022,Saxony,Single-person household,A Bit Too Small,0.11075,53,384,0.07932,0.14218
