year,bula_h,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Lower Saxony,Lower Secondary Level,Other Degree,0.06887,132,405,0.04418,0.09356
2020,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.34606,330,1083,0.31771,0.37440
2020,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.48000,500,1083,0.45023,0.50977
2020,Lower Saxony,Upper Secondary Level,Upper Secondary Degree,0.06468,80,1083,0.05003,0.07934
2020,Lower Saxony,Upper Secondary Level,Other Degree,0.08733,173,1083,0.07051,0.10415
2020,Lower Saxony,Post-secondary Non-tertiary Level,Technical School Degree,0.30756,68,235,0.24843,0.36669
2020,Lower Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.50816,103,235,0.44410,0.57221
2020,Lower Saxony,Post-secondary Non-tertiary Level,Other Degree,0.18428,64,235,0.13461,0.23396
2020,Lower Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.53997,52,52,0.40319,0.67676
2020,Lower Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.09529,37,585,0.07147,0.11910
2020,Lower Saxony,Second Stage of Tertiary Education,Technical School Degree,0.12149,64,585,0.09499,0.14798
2020,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.68453,359,585,0.64684,0.72222
2020,Lower Saxony,Second Stage of Tertiary Education,Other Degree,0.09195,125,585,0.06851,0.11539
2020,Bremen,Primary Level,No School Attended,0.25964,44,44,0.12859,0.39068
2020,Bremen,Upper Secondary Level,Other Degree,0.05520,35,35,-0.02157,0.13196
2020,Bremen,Second Stage of Tertiary Education,Upper Secondary Degree,0.63244,37,37,0.47494,0.78994
2020,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.91002,387,474,0.88423,0.93581
2020,North Rhine-Westphalia,Primary Level,No School Attended,0.02718,87,474,0.01252,0.04183
2020,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.56072,276,840,0.52714,0.59431
2020,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.26235,177,840,0.23258,0.29212
2020,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.17693,387,840,0.15110,0.20275
2020,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.41898,718,2312,0.39886,0.43909
2020,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.37583,765,2312,0.35609,0.39558
2020,North Rhine-Westphalia,Upper Secondary Level,Technical School Degree,0.02156,80,2312,0.01563,0.02748
2020,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.08729,257,2312,0.07579,0.09880
2020,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.09036,492,2312,0.07867,0.10205
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.36281,232,644,0.32564,0.39997
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.48964,261,644,0.45100,0.52828
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Other Degree,0.11839,151,644,0.09342,0.14336
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.27188,61,245,0.21605,0.32771
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.26403,74,245,0.20872,0.31934
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Technical School Degree,0.25785,61,245,0.20296,0.31274
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Upper Secondary Degree,0.18051,49,245,0.13225,0.22877
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Intermediate School Degree,0.03833,50,1412,0.02831,0.04834
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Technical School Degree,0.13783,136,1412,0.11984,0.15581
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.68592,798,1412,0.66170,0.71013
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Other Degree,0.11571,428,1412,0.09902,0.13240
2020,Hesse,Primary Level,"Dropout, No School Degree",0.79664,110,150,0.73201,0.86126
2020,Hesse,Primary Level,No School Attended,0.12765,40,150,0.07407,0.18123
2020,Hesse,Lower Secondary Level,Secondary School Degree,0.55849,86,226,0.49361,0.62338
2020,Hesse,Lower Secondary Level,Intermediate School Degree,0.21882,49,226,0.16480,0.27285
2020,Hesse,Lower Secondary Level,Other Degree,0.22269,91,226,0.16832,0.27705
2020,Hesse,Upper Secondary Level,Secondary School Degree,0.38463,180,677,0.34795,0.42130
2020,Hesse,Upper Secondary Level,Intermediate School Degree,0.41615,295,677,0.37900,0.45331
2020,Hesse,Upper Secondary Level,Upper Secondary Degree,0.09759,77,677,0.07522,0.11996
2020,Hesse,Upper Secondary Level,Other Degree,0.04542,125,677,0.02972,0.06111
2020,Hesse,Post-secondary Non-tertiary Level,Technical School Degree,0.25076,33,183,0.18779,0.31373
2020,Hesse,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58860,87,183,0.51711,0.66010
2020,Hesse,Post-secondary Non-tertiary Level,Other Degree,0.15456,63,183,0.10204,0.20708
2020,Hesse,Second Stage of Tertiary Education,Intermediate School Degree,0.05559,35,595,0.03717,0.07402
2020,Hesse,Second Stage of Tertiary Education,Technical School Degree,0.09540,42,595,0.07178,0.11903
2020,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.69201,345,595,0.65488,0.72914
2020,Hesse,Second Stage of Tertiary Education,Other Degree,0.15692,173,595,0.12767,0.18617
2020,"Rhineland-Palatinate, Saarland",Primary Level,"Dropout, No School Degree",0.77274,69,69,0.67313,0.87234
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.54305,90,224,0.47766,0.60843
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Intermediate School Degree,0.19233,35,224,0.14060,0.24406
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Other Degree,0.26463,99,224,0.20673,0.32253
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.53632,256,594,0.49619,0.57646
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.28490,182,594,0.24858,0.32123
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Upper Secondary Degree,0.05954,51,594,0.04049,0.07858
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Other Degree,0.08655,105,594,0.06392,0.10918
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Technical School Degree,0.31709,40,138,0.23917,0.39502
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Upper Secondary Degree,0.48256,50,138,0.39888,0.56623
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Other Degree,0.20019,48,138,0.13318,0.26719
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Technical School Degree,0.10860,35,286,0.07248,0.14473
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Upper Secondary Degree,0.68671,171,286,0.63286,0.74056
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Other Degree,0.13157,80,286,0.09233,0.17081
2020,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.79615,114,157,0.73293,0.85937
2020,Baden-Wuerttemberg,Primary Level,No School Attended,0.06996,43,157,0.02993,0.10999
2020,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.57059,132,353,0.51888,0.62230
2020,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.24190,87,353,0.19716,0.28663
2020,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.18751,134,353,0.14673,0.22829
2020,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.42989,373,1084,0.40040,0.45937
2020,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.39671,451,1084,0.36757,0.42584
2020,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.06602,105,1084,0.05123,0.08081
2020,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.08462,155,1084,0.06804,0.10119
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Technical School Degree,0.31950,65,261,0.26282,0.37618
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49986,111,261,0.43908,0.56064
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Other Degree,0.15294,85,261,0.10919,0.19669
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.25836,45,110,0.17618,0.34054
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.38913,65,110,0.29760,0.48066
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Intermediate School Degree,0.07801,48,914,0.06061,0.09540
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Technical School Degree,0.08740,72,914,0.06908,0.10572
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.67724,549,914,0.64691,0.70756
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Other Degree,0.14700,245,914,0.12403,0.16997
2020,Bavaria,Primary Level,"Dropout, No School Degree",0.87634,130,130,0.81953,0.93314
2020,Bavaria,Lower Secondary Level,Secondary School Degree,0.57504,180,490,0.53123,0.61886
2020,Bavaria,Lower Secondary Level,Intermediate School Degree,0.28610,149,490,0.24605,0.32616
2020,Bavaria,Lower Secondary Level,Other Degree,0.13885,161,490,0.10821,0.16950
2020,Bavaria,Upper Secondary Level,Secondary School Degree,0.47783,693,1759,0.45448,0.50118
2020,Bavaria,Upper Secondary Level,Intermediate School Degree,0.37106,651,1759,0.34848,0.39364
2020,Bavaria,Upper Secondary Level,Technical School Degree,0.01442,34,1759,0.00885,0.01999
2020,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.04934,109,1759,0.03922,0.05947
2020,Bavaria,Upper Secondary Level,Other Degree,0.07520,272,1759,0.06287,0.08753
2020,Bavaria,Post-secondary Non-tertiary Level,Technical School Degree,0.24435,63,323,0.19741,0.29128
2020,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.43520,120,323,0.38105,0.48935
2020,Bavaria,Post-secondary Non-tertiary Level,Other Degree,0.30498,140,323,0.25470,0.35527
2020,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.33284,74,180,0.26380,0.40187
2020,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.37958,106,180,0.30849,0.45067
2020,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.10024,85,1172,0.08304,0.11744
2020,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.14287,146,1172,0.12283,0.16291
2020,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.58559,605,1172,0.55737,0.61380
2020,Bavaria,Second Stage of Tertiary Education,Other Degree,0.15312,336,1172,0.13249,0.17374
2020,Berlin,Primary Level,"Dropout, No School Degree",0.80700,37,37,0.67808,0.93592
2020,Berlin,Lower Secondary Level,Secondary School Degree,0.53516,39,93,0.43324,0.63708
2020,Berlin,Lower Secondary Level,Other Degree,0.17882,54,93,0.10052,0.25713
2020,Berlin,Upper Secondary Level,Secondary School Degree,0.26090,68,355,0.21516,0.30665
2020,Berlin,Upper Secondary Level,Intermediate School Degree,0.53155,159,355,0.47957,0.58354
2020,Berlin,Upper Secondary Level,Upper Secondary Degree,0.14894,60,355,0.11185,0.18603
2020,Berlin,Upper Secondary Level,Other Degree,0.03019,68,355,0.01237,0.04802
2020,Berlin,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.56453,43,76,0.45232,0.67674
2020,Berlin,Post-secondary Non-tertiary Level,Other Degree,0.17361,33,76,0.08788,0.25933
2020,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.11717,41,532,0.08981,0.14453
2020,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.61432,296,532,0.57292,0.65573
2020,Berlin,Second Stage of Tertiary Education,Other Degree,0.17234,195,532,0.14022,0.20446
2020,Brandenburg,Lower Secondary Level,Secondary School Degree,0.41855,32,99,0.32088,0.51622
2020,Brandenburg,Lower Secondary Level,Intermediate School Degree,0.39308,33,99,0.29638,0.48979
2020,Brandenburg,Lower Secondary Level,Other Degree,0.18837,34,99,0.11095,0.26578
2020,Brandenburg,Upper Secondary Level,Secondary School Degree,0.23398,107,467,0.19554,0.27242
2020,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.66285,304,467,0.61993,0.70577
2020,Brandenburg,Upper Secondary Level,Other Degree,0.02875,56,467,0.01358,0.04392
2020,Brandenburg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.59121,44,44,0.44427,0.73815
2020,Brandenburg,First Stage of Tertiary Education,Intermediate School Degree,0.62653,44,44,0.48194,0.77111
2020,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.23446,63,258,0.18267,0.28626
2020,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.59417,156,258,0.53413,0.65420
2020,Brandenburg,Second Stage of Tertiary Education,Other Degree,0.01716,39,258,0.00128,0.03304
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.15669,39,192,0.10514,0.20825
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.72326,153,192,0.65981,0.78671
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.30569,37,119,0.22256,0.38881
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.61073,82,119,0.52275,0.69870
2020,Saxony,Lower Secondary Level,Secondary School Degree,0.37885,44,147,0.30016,0.45753
2020,Saxony,Lower Secondary Level,Intermediate School Degree,0.52571,65,147,0.44472,0.60671
2020,Saxony,Lower Secondary Level,Other Degree,0.09544,38,147,0.04778,0.14310
2020,Saxony,Upper Secondary Level,Secondary School Degree,0.23797,150,672,0.20575,0.27019
2020,Saxony,Upper Secondary Level,Intermediate School Degree,0.65941,473,672,0.62355,0.69527
2020,Saxony,Upper Secondary Level,Upper Secondary Degree,0.07292,49,672,0.05324,0.09259
2020,Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.65108,58,58,0.52734,0.77482
2020,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.78844,90,90,0.70359,0.87330
2020,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.23377,100,438,0.19409,0.27345
2020,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.58005,291,438,0.53378,0.62633
2020,Saxony,Second Stage of Tertiary Education,Other Degree,0.03931,47,438,0.02109,0.05754
2020,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.56757,36,71,0.45152,0.68363
2020,Saxony-Anhalt,Lower Secondary Level,Intermediate School Degree,0.29534,35,71,0.18847,0.40221
2020,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.34245,105,397,0.29571,0.38918
2020,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.54905,258,397,0.50004,0.59806
2020,Saxony-Anhalt,Upper Secondary Level,Other Degree,0.04546,34,397,0.02494,0.06597
2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.77426,38,38,0.63954,0.90897
2020,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.79344,50,50,0.68008,0.90679
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.24609,58,191,0.18484,0.30734
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.56272,133,191,0.49218,0.63325
2020,Thuringa,Lower Secondary Level,Intermediate School Degree,0.57730,31,31,0.40053,0.75407
2020,Thuringa,Upper Secondary Level,Secondary School Degree,0.31224,127,453,0.26952,0.35496
2020,Thuringa,Upper Secondary Level,Intermediate School Degree,0.60046,282,453,0.55531,0.64562
2020,Thuringa,Upper Secondary Level,Other Degree,0.04388,44,453,0.02500,0.06277
2020,Thuringa,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.84192,32,32,0.71349,0.97034
2020,Thuringa,First Stage of Tertiary Education,Intermediate School Degree,0.52433,49,49,0.38305,0.66561
2020,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.20436,44,237,0.15291,0.25581
2020,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.65695,152,237,0.59638,0.71752
2020,Thuringa,Second Stage of Tertiary Education,Other Degree,0.06603,41,237,0.03434,0.09771
2021,Schleswig-Holstein,Primary Level,"Dropout, No School Degree",0.85011,46,46,0.74581,0.95441
2021,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.64441,41,73,0.53384,0.75498
2021,Schleswig-Holstein,Lower Secondary Level,Other Degree,0.11586,32,73,0.04193,0.18979
2021,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.33146,86,277,0.27592,0.38699
2021,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.57148,156,277,0.51310,0.62987
2021,Schleswig-Holstein,Upper Secondary Level,Other Degree,0.04178,35,277,0.01818,0.06539
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.78153,46,46,0.66080,0.90226
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Upper Secondary Degree,0.66722,129,170,0.59618,0.73827
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Other Degree,0.08059,41,170,0.03955,0.12163
2021,Hamburg,Upper Secondary Level,Secondary School Degree,0.38878,43,96,0.29075,0.48681
2021,Hamburg,Upper Secondary Level,Intermediate School Degree,0.38658,53,96,0.28865,0.48450
2021,Hamburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.64649,90,133,0.56494,0.72805
2021,Hamburg,Second Stage of Tertiary Education,Other Degree,0.09212,43,133,0.04279,0.14146
2021,Lower Saxony,Primary Level,"Dropout, No School Degree",0.65688,92,127,0.57398,0.73978
2021,Lower Saxony,Primary Level,No School Attended,0.09601,35,127,0.04457,0.14745
2021,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.62361,93,233,0.56127,0.68595
2021,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.29293,71,233,0.23437,0.35150
2021,Lower Saxony,Lower Secondary Level,Other Degree,0.08346,69,233,0.04787,0.11905
2021,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.37586,223,700,0.33995,0.41177
2021,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.45785,329,700,0.42091,0.49478
2021,Lower Saxony,Upper Secondary Level,Upper Secondary Degree,0.07321,62,700,0.05390,0.09252
2021,Lower Saxony,Upper Secondary Level,Other Degree,0.07022,86,700,0.05128,0.08917
