"pgpsbil","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Fachhochschulreife","2011","Realschulabschluss","Bremen","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Hessen","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Bayern","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Saarland","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Berlin","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Brandenburg","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Sachsen","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Thueringen","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Schleswig-Holstein","38","0.252390096331647","0.180691242634365","0.324088950028928"
"Fachhochschulreife","2011","(Fach-)Abitur","Hamburg","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Niedersachsen","89","0.248421052427821","0.199927983097288","0.296914121758354"
"Fachhochschulreife","2011","(Fach-)Abitur","Bremen","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Nordrhein-Westfalen","347","0.315144759227279","0.286147024675938","0.34414249377862"
"Fachhochschulreife","2011","(Fach-)Abitur","Hessen","65","0.182754958259329","0.139803429322509","0.225706487196149"
"Fachhochschulreife","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","51","0.221982474264633","0.160233819472926","0.28373112905634"
"Fachhochschulreife","2011","(Fach-)Abitur","Baden-Wuerttemberg","118","0.238130352045881","0.198511278202226","0.277749425889536"
"Fachhochschulreife","2011","(Fach-)Abitur","Bayern","135","0.263607830907282","0.224794650931361","0.302421010883204"
"Fachhochschulreife","2011","(Fach-)Abitur","Saarland","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Berlin","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Brandenburg","31","0.256077857954388","0.175603295132041","0.336552420776736"
"Fachhochschulreife","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Sachsen","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","Thueringen","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Schleswig-Holstein","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Hamburg","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Niedersachsen","57","0.125589526178532","0.0959438159825201","0.155235236374545"
"Fachhochschulreife","2011","AkademikerInnen","Bremen","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Nordrhein-Westfalen","125","0.142944110297342","0.122581292979095","0.16330692761559"
"Fachhochschulreife","2011","AkademikerInnen","Hessen","53","0.0874373993862726","0.0635460380147597","0.111328760757785"
"Fachhochschulreife","2011","AkademikerInnen","Rheinland-Pfalz,Saarland","36","0.15266004309602","0.104916859215248","0.200403226976793"
"Fachhochschulreife","2011","AkademikerInnen","Baden-Wuerttemberg","80","0.126920132147364","0.103838477103786","0.150001787190941"
"Fachhochschulreife","2011","AkademikerInnen","Bayern","141","0.170788596487692","0.145637267777293","0.19593992519809"
"Fachhochschulreife","2011","AkademikerInnen","Saarland","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Berlin","31","0.120312980997146","0.087516856487732","0.15310910550656"
"Fachhochschulreife","2011","AkademikerInnen","Brandenburg","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Sachsen","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2011","AkademikerInnen","Thueringen","","","",""
"Abitur","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Abitur","2011","(noch) kein Abschluss","Hamburg","","","",""
"Abitur","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Abitur","2011","(noch) kein Abschluss","Bremen","","","",""
"Abitur","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Abitur","2011","(noch) kein Abschluss","Hessen","","","",""
"Abitur","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Abitur","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Abitur","2011","(noch) kein Abschluss","Bayern","","","",""
"Abitur","2011","(noch) kein Abschluss","Saarland","","","",""
"Abitur","2011","(noch) kein Abschluss","Berlin","","","",""
"Abitur","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Abitur","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Abitur","2011","(noch) kein Abschluss","Sachsen","","","",""
"Abitur","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Abitur","2011","(noch) kein Abschluss","Thueringen","","","",""
"Abitur","2011","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Abitur","2011","Hauptschulabschluss","Hamburg","","","",""
"Abitur","2011","Hauptschulabschluss","Niedersachsen","","","",""
"Abitur","2011","Hauptschulabschluss","Bremen","","","",""
"Abitur","2011","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Abitur","2011","Hauptschulabschluss","Hessen","","","",""
"Abitur","2011","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Abitur","2011","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Abitur","2011","Hauptschulabschluss","Bayern","","","",""
"Abitur","2011","Hauptschulabschluss","Saarland","","","",""
"Abitur","2011","Hauptschulabschluss","Berlin","","","",""
"Abitur","2011","Hauptschulabschluss","Brandenburg","","","",""
"Abitur","2011","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Abitur","2011","Hauptschulabschluss","Sachsen","","","",""
"Abitur","2011","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Abitur","2011","Hauptschulabschluss","Thueringen","","","",""
"Abitur","2011","Realschulabschluss","Schleswig-Holstein","","","",""
"Abitur","2011","Realschulabschluss","Hamburg","","","",""
"Abitur","2011","Realschulabschluss","Niedersachsen","","","",""
"Abitur","2011","Realschulabschluss","Bremen","","","",""
"Abitur","2011","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Abitur","2011","Realschulabschluss","Hessen","","","",""
"Abitur","2011","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Abitur","2011","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Abitur","2011","Realschulabschluss","Bayern","","","",""
"Abitur","2011","Realschulabschluss","Saarland","","","",""
"Abitur","2011","Realschulabschluss","Berlin","","","",""
"Abitur","2011","Realschulabschluss","Brandenburg","","","",""
"Abitur","2011","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Abitur","2011","Realschulabschluss","Sachsen","","","",""
"Abitur","2011","Realschulabschluss","Sachsen-Anhalt","","","",""
"Abitur","2011","Realschulabschluss","Thueringen","","","",""
"Abitur","2011","(Fach-)Abitur","Schleswig-Holstein","88","0.676703213083132","0.599499471536275","0.753906954629988"
"Abitur","2011","(Fach-)Abitur","Hamburg","58","0.728686799938231","0.634162266751372","0.823211333125091"
"Abitur","2011","(Fach-)Abitur","Niedersachsen","194","0.675337629104949","0.622787398802304","0.727887859407594"
"Abitur","2011","(Fach-)Abitur","Bremen","","","",""
"Abitur","2011","(Fach-)Abitur","Nordrhein-Westfalen","499","0.510307919523446","0.47910556781086","0.541510271236031"
"Abitur","2011","(Fach-)Abitur","Hessen","183","0.674525047626397","0.622450473943941","0.726599621308853"
"Abitur","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","93","0.586754590714852","0.513589193651804","0.6599199877779"
"Abitur","2011","(Fach-)Abitur","Baden-Wuerttemberg","241","0.549280909019688","0.50299947199085","0.595562346048526"
"Abitur","2011","(Fach-)Abitur","Bayern","264","0.492527467044224","0.448485471407839","0.53656946268061"
"Abitur","2011","(Fach-)Abitur","Saarland","","","",""
"Abitur","2011","(Fach-)Abitur","Berlin","96","0.679271084564341","0.603035547053634","0.755506622075048"
"Abitur","2011","(Fach-)Abitur","Brandenburg","75","0.65024117118176","0.562312513277972","0.738169829085548"
"Abitur","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","42","0.671089459626221","0.546925415139356","0.795253504113087"
"Abitur","2011","(Fach-)Abitur","Sachsen","138","0.762349726785316","0.697599643636358","0.827099809934273"
"Abitur","2011","(Fach-)Abitur","Sachsen-Anhalt","81","0.879631328069597","0.814876925262018","0.944385730877176"
"Abitur","2011","(Fach-)Abitur","Thueringen","77","0.922188895536961","0.865574144806456","0.978803646267467"
"Abitur","2011","AkademikerInnen","Schleswig-Holstein","109","0.69235741822062","0.62128861823713","0.76342621820411"
"Abitur","2011","AkademikerInnen","Hamburg","92","0.751562127684","0.675506983735776","0.827617271632225"
"Abitur","2011","AkademikerInnen","Niedersachsen","357","0.71829042210366","0.678048537022461","0.758532307184858"
"Abitur","2011","AkademikerInnen","Bremen","39","0.593852281766509","0.461634039335584","0.726070524197435"
"Abitur","2011","AkademikerInnen","Nordrhein-Westfalen","815","0.64131266517476","0.613410166915633","0.669215163433888"
"Abitur","2011","AkademikerInnen","Hessen","394","0.724317288534455","0.686522654913949","0.762111922154961"
"Abitur","2011","AkademikerInnen","Rheinland-Pfalz,Saarland","143","0.647508619215436","0.584089986854211","0.710927251576661"
"Abitur","2011","AkademikerInnen","Baden-Wuerttemberg","580","0.663123790653517","0.63035147141066","0.695896109896373"
"Abitur","2011","AkademikerInnen","Bayern","566","0.648912212352041","0.617011549976189","0.680812874727893"
"Abitur","2011","AkademikerInnen","Saarland","","","",""
"Abitur","2011","AkademikerInnen","Berlin","258","0.627032087029714","0.578281167797989","0.675783006261439"
"Abitur","2011","AkademikerInnen","Brandenburg","152","0.437396672890138","0.380596041080116","0.494197304700161"
"Abitur","2011","AkademikerInnen","Mecklenburg-Vorpommern","82","0.497122521855355","0.419649425785104","0.574595617925606"
"Abitur","2011","AkademikerInnen","Sachsen","287","0.549561107428605","0.503334287135126","0.595787927722083"
"Abitur","2011","AkademikerInnen","Sachsen-Anhalt","147","0.555717653493893","0.493625437068571","0.617809869919215"
"Abitur","2011","AkademikerInnen","Thueringen","142","0.551126720186843","0.487534824661597","0.614718615712088"
"Anderer Abschluss","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Hamburg","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Bremen","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Hessen","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Bayern","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Saarland","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Berlin","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Sachsen","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2011","(noch) kein Abschluss","Thueringen","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Hamburg","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Niedersachsen","98","0.0858373146354942","0.0673922136876346","0.104282415583354"
"Anderer Abschluss","2011","Hauptschulabschluss","Bremen","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Nordrhein-Westfalen","295","0.145986321829037","0.130410068086021","0.161562575572054"
"Anderer Abschluss","2011","Hauptschulabschluss","Hessen","69","0.135560498065056","0.106334007909398","0.164786988220714"
"Anderer Abschluss","2011","Hauptschulabschluss","Rheinland-Pfalz,Saarland","60","0.0992003168152769","0.0751405515283799","0.123260082102174"
"Anderer Abschluss","2011","Hauptschulabschluss","Baden-Wuerttemberg","173","0.151588264892771","0.131212649478896","0.171963880306647"
"Anderer Abschluss","2011","Hauptschulabschluss","Bayern","140","0.0999111147546028","0.08595640252513","0.113865826984076"
"Anderer Abschluss","2011","Hauptschulabschluss","Saarland","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Berlin","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Brandenburg","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Sachsen","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","Thueringen","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Hamburg","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Niedersachsen","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Bremen","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Hessen","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Bayern","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Saarland","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Berlin","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Brandenburg","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Sachsen","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2011","Realschulabschluss","Thueringen","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Hamburg","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Bremen","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Nordrhein-Westfalen","133","0.155021107791264","0.132430496560033","0.177611719022496"
"Anderer Abschluss","2011","(Fach-)Abitur","Hessen","61","0.137385552592105","0.0991253916328159","0.175645713551394"
"Anderer Abschluss","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Baden-Wuerttemberg","72","0.147846489042518","0.114830749283711","0.180862228801325"
"Anderer Abschluss","2011","(Fach-)Abitur","Bayern","81","0.183042993086966","0.148976953489641","0.21710903268429"
"Anderer Abschluss","2011","(Fach-)Abitur","Saarland","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Berlin","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Brandenburg","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Sachsen","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","Thueringen","","","",""
"Anderer Abschluss","2011","AkademikerInnen","Schleswig-Holstein","","","",""
"Anderer Abschluss","2011","AkademikerInnen","Hamburg","","","",""
"Anderer Abschluss","2011","AkademikerInnen","Niedersachsen","","","",""
"Anderer Abschluss","2011","AkademikerInnen","Bremen","","","",""
"Anderer Abschluss","2011","AkademikerInnen","Nordrhein-Westfalen","112","0.119585111260906","0.100708136055684","0.138462086466128"
"Anderer Abschluss","2011","AkademikerInnen","Hessen","51","0.105721776931572","0.0797154209635274","0.131728132899616"
"Anderer Abschluss","2011","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","2011","AkademikerInnen","Baden-Wuerttemberg","62","0.0893058598063706","0.0695315674636286","0.109080152149113"
"Anderer Abschluss","2011","AkademikerInnen","Bayern","76","0.0945286584044677","0.0749754527902065","0.114081864018729"
"Anderer Abschluss","2011","AkademikerInnen","Saarland","","","",""
