"pgpsbil","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Anderer Abschluss","2013","35-65 Jahre alt","AkademikerInnen","813","0.116270796259839","0.106958819334865","0.125582773184814"
"Anderer Abschluss","2013","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2013","66 und älter","Hauptschulabschluss","192","0.0712371380856258","0.0616304923523196","0.080843783818932"
"Anderer Abschluss","2013","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2013","66 und älter","(Fach-)Abitur","60","0.169125182483336","0.123024944218021","0.215225420748651"
"Anderer Abschluss","2013","66 und älter","AkademikerInnen","64","0.057478230858991","0.0441698093118573","0.0707866524061247"
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","(noch) kein Abschluss","185","0.134179626340294","0.11544859351561","0.152910659164978"
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","(noch) kein Abschluss","409","0.9920313485838","0.983435627937297","1.0006270692303"
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","(noch) kein Abschluss","84","1","1","1"
"Ohne Abschluss verlassen","2013","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","(noch) kein Abschluss","1087","0.865820373659706","0.847089340835022","0.88455140648439"
"Noch kein Abschluss","2013","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2013","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2013","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2013","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2013","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2013","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2013","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2013","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2013","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2013","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2013","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Hauptschulabschluss","1105","0.853792451055039","0.835007960717785","0.872576941392294"
"Hauptschulabschluss","2014","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2014","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2014","35-65 Jahre alt","Hauptschulabschluss","3227","0.819936956495862","0.808433601254404","0.831440311737319"
"Hauptschulabschluss","2014","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2014","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2014","35-65 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2014","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2014","66 und älter","Hauptschulabschluss","2482","0.928536522512094","0.918758307411145","0.938314737613042"
"Hauptschulabschluss","2014","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2014","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2014","66 und älter","AkademikerInnen","119","0.10099836537818","0.0837101535119685","0.118286577244391"
"Realschulabschluss","2014","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2014","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2014","16-34 Jahre alt","Realschulabschluss","1678","0.999595580345032","0.998633855061401","1.00055730562866"
"Realschulabschluss","2014","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2014","16-34 Jahre alt","AkademikerInnen","35","0.0505920247454308","0.0361200563660483","0.0650639931248133"
"Realschulabschluss","2014","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2014","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2014","35-65 Jahre alt","Realschulabschluss","4470","0.995686078649056","0.993766939728844","0.997605217569268"
"Realschulabschluss","2014","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2014","35-65 Jahre alt","AkademikerInnen","421","0.112685783483496","0.10299616593934","0.122375401027652"
"Realschulabschluss","2014","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2014","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2014","66 und älter","Realschulabschluss","806","0.998622333764808","0.996064837222507","1.00117983030711"
"Realschulabschluss","2014","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2014","66 und älter","AkademikerInnen","201","0.162871409977185","0.141686277786725","0.184056542167645"
"Fachhochschulreife","2014","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","(Fach-)Abitur","356","0.220231061159573","0.199411910102548","0.241050212216598"
"Fachhochschulreife","2014","16-34 Jahre alt","AkademikerInnen","81","0.129786076921168","0.107594549100852","0.151977604741485"
"Fachhochschulreife","2014","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","(Fach-)Abitur","537","0.280701317777533","0.261975862407694","0.299426773147372"
"Fachhochschulreife","2014","35-65 Jahre alt","AkademikerInnen","409","0.11635926707613","0.106533381477557","0.126185152674703"
"Fachhochschulreife","2014","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2014","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2014","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2014","66 und älter","(Fach-)Abitur","80","0.3533714190418","0.294700733970407","0.412042104113193"
"Fachhochschulreife","2014","66 und älter","AkademikerInnen","117","0.136580983765774","0.116878608531805","0.156283358999743"
"Abitur","2014","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2014","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2014","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2014","16-34 Jahre alt","(Fach-)Abitur","986","0.696796107756038","0.673704136466308","0.719888079045768"
"Abitur","2014","16-34 Jahre alt","AkademikerInnen","606","0.710470636270962","0.680521830353257","0.740419442188667"
"Abitur","2014","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2014","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2014","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2014","35-65 Jahre alt","(Fach-)Abitur","977","0.465480107749347","0.444693289016807","0.486266926481887"
"Abitur","2014","35-65 Jahre alt","AkademikerInnen","2555","0.644049040546819","0.629377088327131","0.658720992766508"
"Abitur","2014","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2014","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2014","66 und älter","Realschulabschluss","","","",""
"Abitur","2014","66 und älter","(Fach-)Abitur","100","0.416473299370779","0.355966810913402","0.476979787828156"
"Abitur","2014","66 und älter","AkademikerInnen","661","0.537575241838427","0.508969525250851","0.566180958426003"
"Anderer Abschluss","2014","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2014","16-34 Jahre alt","Hauptschulabschluss","254","0.146207548944961","0.127423058607706","0.164992039282215"
"Anderer Abschluss","2014","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2014","16-34 Jahre alt","(Fach-)Abitur","180","0.0829728310843892","0.0691148545834885","0.0968308075852898"
"Anderer Abschluss","2014","16-34 Jahre alt","AkademikerInnen","154","0.105907491694641","0.0855879126779936","0.126227070711288"
"Anderer Abschluss","2014","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2014","35-65 Jahre alt","Hauptschulabschluss","1059","0.180063043504138","0.168559688262681","0.191566398745596"
"Anderer Abschluss","2014","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2014","35-65 Jahre alt","(Fach-)Abitur","676","0.232119326880281","0.21452559175289","0.249713062007671"
"Anderer Abschluss","2014","35-65 Jahre alt","AkademikerInnen","673","0.119085110808432","0.109160144091031","0.129010077525833"
"Anderer Abschluss","2014","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2014","66 und älter","Hauptschulabschluss","184","0.0714634774879064","0.0616852623869583","0.0812416925888546"
"Anderer Abschluss","2014","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2014","66 und älter","(Fach-)Abitur","64","0.181123370864709","0.133854580878413","0.228392160851005"
"Anderer Abschluss","2014","66 und älter","AkademikerInnen","67","0.0610487136779405","0.0473123287474476","0.0747850986084334"
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","(noch) kein Abschluss","131","0.135017675913451","0.114106746257533","0.155928605569369"
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2014","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","(noch) kein Abschluss","341","0.990782764827661","0.980654743812968","1.00091078584235"
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2014","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2014","66 und älter","(noch) kein Abschluss","72","1","1","1"
"Ohne Abschluss verlassen","2014","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2014","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2014","16-34 Jahre alt","(noch) kein Abschluss","895","0.864982324086549","0.844071394430631","0.885893253742467"
"Noch kein Abschluss","2014","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2014","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2014","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2014","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2014","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2014","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2014","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2014","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2014","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2014","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2014","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2014","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2014","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2014","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2014","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2014","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2014","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2014","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2014","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2014","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2014","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2015","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2015","16-34 Jahre alt","Hauptschulabschluss","966","0.842281981589288","0.822567510093511","0.861996453085065"
"Hauptschulabschluss","2015","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2015","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2015","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2015","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2015","35-65 Jahre alt","Hauptschulabschluss","2947","0.811843116015464","0.799786794291322","0.823899437739606"
"Hauptschulabschluss","2015","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2015","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2015","35-65 Jahre alt","AkademikerInnen","","","",""
