year,bula_h,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.13872,987,4701,0.12884,0.14861
2002,North Rhine-Westphalia,Urban regions,Other Degree,0.05869,357,4701,0.05197,0.06541
2002,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.01744,86,4701,0.01370,0.02119
2002,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01724,142,4701,0.01351,0.02096
2002,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.28858,49,49,0.16040,0.41677
2002,Hesse,Urban regions,Secondary School Degree,0.30184,414,1273,0.27662,0.32707
2002,Hesse,Urban regions,Intermediate School Degree,0.19313,340,1273,0.17143,0.21482
2002,Hesse,Urban regions,Technical School Degree,0.02833,58,1273,0.01921,0.03745
2002,Hesse,Urban regions,Upper Secondary Degree,0.16485,335,1273,0.14446,0.18524
2002,Hesse,Urban regions,Other Degree,0.08779,126,1273,0.07224,0.10335
2002,Hesse,Rural regions,Secondary School Degree,0.36711,114,253,0.30760,0.42662
2002,Hesse,Rural regions,Intermediate School Degree,0.25451,96,253,0.20073,0.30829
2002,Hesse,Rural regions,Upper Secondary Degree,0.08576,43,253,0.05118,0.12033
2002,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.42618,483,973,0.39509,0.45727
2002,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.15575,204,973,0.13295,0.17855
2002,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.04012,52,973,0.02778,0.05246
2002,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.07311,150,973,0.05675,0.08948
2002,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.06394,84,973,0.04856,0.07932
2002,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.48185,180,298,0.42503,0.53868
2002,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.16301,80,298,0.12100,0.20502
2002,"Rhineland-Palatinate, Saarland",Rural regions,Upper Secondary Degree,0.06125,38,298,0.03398,0.08852
2002,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.32623,903,2516,0.30790,0.34455
2002,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.17890,590,2516,0.16392,0.19388
2002,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.03942,124,2516,0.03182,0.04703
2002,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.14523,500,2516,0.13146,0.15900
2002,Baden-Wuerttemberg,Urban regions,Other Degree,0.07953,272,2516,0.06896,0.09011
2002,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.01252,44,2516,0.00818,0.01687
2002,Baden-Wuerttemberg,Urban regions,No School Degree Yet,0.02262,83,2516,0.01681,0.02843
2002,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.36030,111,202,0.29393,0.42667
2002,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.17322,58,202,0.12090,0.22554
2002,Baden-Wuerttemberg,Rural regions,Upper Secondary Degree,0.08297,33,202,0.04484,0.12111
2002,Bavaria,Urban regions,Secondary School Degree,0.35482,564,1583,0.33124,0.37840
2002,Bavaria,Urban regions,Intermediate School Degree,0.21107,415,1583,0.19096,0.23118
2002,Bavaria,Urban regions,Technical School Degree,0.04014,94,1583,0.03046,0.04981
2002,Bavaria,Urban regions,Upper Secondary Degree,0.14499,381,1583,0.12764,0.16234
2002,Bavaria,Urban regions,Other Degree,0.06673,129,1583,0.05443,0.07903
2002,Bavaria,Rural regions,Secondary School Degree,0.48013,818,1567,0.45539,0.50488
2002,Bavaria,Rural regions,Intermediate School Degree,0.18258,394,1567,0.16344,0.20171
2002,Bavaria,Rural regions,Technical School Degree,0.04247,80,1567,0.03248,0.05246
2002,Bavaria,Rural regions,Upper Secondary Degree,0.07077,225,1567,0.05807,0.08348
2002,Bavaria,Rural regions,Other Degree,0.02809,50,1567,0.01991,0.03628
2002,Berlin,Urban regions,Secondary School Degree,0.18875,169,809,0.16177,0.21573
2002,Berlin,Urban regions,Intermediate School Degree,0.28906,277,809,0.25780,0.32032
2002,Berlin,Urban regions,Technical School Degree,0.02495,33,809,0.01420,0.03571
2002,Berlin,Urban regions,Upper Secondary Degree,0.22818,261,809,0.19924,0.25712
2002,Berlin,Urban regions,Other Degree,0.05379,38,809,0.03823,0.06934
2002,Berlin,Urban regions,No School Degree Yet,0.02358,31,809,0.01312,0.03404
2002,Brandenburg,Rural regions,Secondary School Degree,0.29419,269,821,0.26301,0.32538
2002,Brandenburg,Rural regions,Intermediate School Degree,0.38981,404,821,0.35643,0.42319
2002,Brandenburg,Rural regions,Upper Secondary Degree,0.11992,148,821,0.09768,0.14216
2002,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.29097,112,407,0.24679,0.33515
2002,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.40579,225,407,0.35803,0.45356
2002,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.09202,70,407,0.06390,0.12014
2002,Saxony,Urban regions,Secondary School Degree,0.27263,213,760,0.24095,0.30431
2002,Saxony,Urban regions,Intermediate School Degree,0.37061,359,760,0.33625,0.40497
2002,Saxony,Urban regions,Upper Secondary Degree,0.17557,188,760,0.14851,0.20264
2002,Saxony,Rural regions,Secondary School Degree,0.31027,260,794,0.27807,0.34247
2002,Saxony,Rural regions,Intermediate School Degree,0.40773,402,794,0.37352,0.44193
2002,Saxony,Rural regions,Upper Secondary Degree,0.09278,132,794,0.07259,0.11298
2002,Saxony-Anhalt,Urban regions,Secondary School Degree,0.33138,52,168,0.25999,0.40278
2002,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.33660,66,168,0.26493,0.40827
2002,Saxony-Anhalt,Urban regions,Upper Secondary Degree,0.18396,50,168,0.12520,0.24273
2002,Saxony-Anhalt,Rural regions,Secondary School Degree,0.36188,278,737,0.32717,0.39660
2002,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.35714,337,737,0.32252,0.39176
2002,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.09399,122,737,0.07290,0.11507
2002,Thuringa,Urban regions,Secondary School Degree,0.31851,88,268,0.26263,0.37440
2002,Thuringa,Urban regions,Intermediate School Degree,0.32813,118,268,0.27181,0.38445
2002,Thuringa,Urban regions,Upper Secondary Degree,0.12958,62,268,0.08930,0.16987
2002,Thuringa,Rural regions,Secondary School Degree,0.36887,238,637,0.33137,0.40637
2002,Thuringa,Rural regions,Intermediate School Degree,0.37839,314,637,0.34070,0.41609
2002,Thuringa,Rural regions,Upper Secondary Degree,0.07173,85,637,0.05168,0.09179
2003,Schleswig-Holstein,Urban regions,Secondary School Degree,0.35486,106,246,0.29495,0.41477
2003,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.20470,77,246,0.15418,0.25523
2003,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.13868,63,246,0.09540,0.18196
2003,Schleswig-Holstein,Rural regions,Secondary School Degree,0.42675,165,330,0.37330,0.48020
2003,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.21365,94,330,0.16936,0.25794
2003,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.09267,71,330,0.06133,0.12400
2003,Hamburg,Urban regions,Secondary School Degree,0.31775,81,256,0.26060,0.37489
2003,Hamburg,Urban regions,Intermediate School Degree,0.25759,89,256,0.20391,0.31126
2003,Hamburg,Urban regions,Upper Secondary Degree,0.19854,86,256,0.14958,0.24750
2003,Lower Saxony,Urban regions,Secondary School Degree,0.31607,294,901,0.28569,0.34645
2003,Lower Saxony,Urban regions,Intermediate School Degree,0.25131,282,901,0.22297,0.27965
2003,Lower Saxony,Urban regions,Technical School Degree,0.03420,35,901,0.02232,0.04607
2003,Lower Saxony,Urban regions,Upper Secondary Degree,0.15699,212,901,0.13322,0.18076
2003,Lower Saxony,Urban regions,Other Degree,0.03638,42,901,0.02415,0.04861
2003,Lower Saxony,Urban regions,No School Degree Yet,0.02726,36,901,0.01662,0.03790
2003,Lower Saxony,Rural regions,Secondary School Degree,0.39097,424,936,0.35969,0.42225
2003,Lower Saxony,Rural regions,Intermediate School Degree,0.21885,283,936,0.19234,0.24535
2003,Lower Saxony,Rural regions,Technical School Degree,0.03186,51,936,0.02061,0.04312
2003,Lower Saxony,Rural regions,Upper Secondary Degree,0.10024,135,936,0.08099,0.11949
2003,Lower Saxony,Rural regions,Other Degree,0.03282,43,936,0.02140,0.04424
2003,Bremen,Urban regions,Secondary School Degree,0.39394,57,143,0.31357,0.47431
2003,Bremen,Urban regions,Intermediate School Degree,0.20181,48,143,0.13580,0.26782
2003,Bremen,Urban regions,Upper Secondary Degree,0.12449,38,143,0.07019,0.17879
2003,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.35777,1685,4504,0.34377,0.37177
2003,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.17510,978,4504,0.16400,0.18620
2003,North Rhine-Westphalia,Urban regions,Technical School Degree,0.05561,328,4504,0.04892,0.06231
2003,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.14181,959,4504,0.13162,0.15200
2003,North Rhine-Westphalia,Urban regions,Other Degree,0.05688,329,4504,0.05011,0.06364
2003,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.01888,88,4504,0.01490,0.02285
2003,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01860,137,4504,0.01466,0.02255
2003,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.28701,46,46,0.15483,0.41918
2003,Hesse,Urban regions,Secondary School Degree,0.29715,379,1170,0.27095,0.32335
2003,Hesse,Urban regions,Intermediate School Degree,0.17592,295,1170,0.15409,0.19774
2003,Hesse,Urban regions,Technical School Degree,0.03201,57,1170,0.02192,0.04210
2003,Hesse,Urban regions,Upper Secondary Degree,0.17693,326,1170,0.15505,0.19880
2003,Hesse,Urban regions,Other Degree,0.09190,113,1170,0.07534,0.10846
2003,Hesse,Rural regions,Secondary School Degree,0.37845,109,197,0.31055,0.44635
2003,Hesse,Rural regions,Intermediate School Degree,0.25279,88,197,0.19195,0.31364
2003,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.42326,473,972,0.39219,0.45434
2003,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.15694,202,972,0.13407,0.17982
2003,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.04643,56,972,0.03319,0.05966
2003,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.09212,167,972,0.07393,0.11031
2003,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.05796,74,972,0.04326,0.07265
2003,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.47266,165,245,0.41002,0.53531
2003,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.16936,80,245,0.12230,0.21643
2003,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.31589,867,2406,0.29731,0.33447
2003,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.18102,569,2406,0.16563,0.19640
2003,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.03703,112,2406,0.02948,0.04458
2003,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.14268,479,2406,0.12870,0.15665
2003,Baden-Wuerttemberg,Urban regions,Other Degree,0.08515,266,2406,0.07399,0.09630
2003,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.01333,42,2406,0.00875,0.01792
2003,Baden-Wuerttemberg,Urban regions,No School Degree Yet,0.01719,71,2406,0.01199,0.02238
2003,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.31538,89,177,0.24673,0.38403
2003,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.18334,56,177,0.12618,0.24051
2003,Baden-Wuerttemberg,Rural regions,Upper Secondary Degree,0.10652,32,177,0.06094,0.15210
2003,Bavaria,Urban regions,Secondary School Degree,0.35049,554,1565,0.32684,0.37413
2003,Bavaria,Urban regions,Intermediate School Degree,0.20784,400,1565,0.18773,0.22795
2003,Bavaria,Urban regions,Technical School Degree,0.04403,93,1565,0.03387,0.05420
2003,Bavaria,Urban regions,Upper Secondary Degree,0.14172,362,1565,0.12444,0.15901
2003,Bavaria,Urban regions,Other Degree,0.06377,119,1565,0.05166,0.07588
2003,Bavaria,Urban regions,No School Degree Yet,0.01171,37,1565,0.00638,0.01704
2003,Bavaria,Rural regions,Secondary School Degree,0.47973,768,1467,0.45416,0.50531
2003,Bavaria,Rural regions,Intermediate School Degree,0.17473,361,1467,0.15529,0.19417
2003,Bavaria,Rural regions,Technical School Degree,0.04563,79,1467,0.03494,0.05631
2003,Bavaria,Rural regions,Upper Secondary Degree,0.07180,208,1467,0.05859,0.08502
2003,Bavaria,Rural regions,Other Degree,0.03238,51,1467,0.02332,0.04144
2003,Berlin,Urban regions,Secondary School Degree,0.17316,156,794,0.14683,0.19950
2003,Berlin,Urban regions,Intermediate School Degree,0.30415,280,794,0.27213,0.33617
2003,Berlin,Urban regions,Technical School Degree,0.02729,33,794,0.01595,0.03863
2003,Berlin,Urban regions,Upper Secondary Degree,0.22365,257,794,0.19465,0.25266
2003,Berlin,Urban regions,Other Degree,0.05205,36,794,0.03659,0.06751
2003,Berlin,Urban regions,No School Degree Yet,0.02883,32,794,0.01718,0.04047
2003,Brandenburg,Rural regions,Secondary School Degree,0.28402,257,794,0.25263,0.31540
2003,Brandenburg,Rural regions,Intermediate School Degree,0.38693,388,794,0.35303,0.42083
2003,Brandenburg,Rural regions,Upper Secondary Degree,0.11806,149,794,0.09560,0.14052
2003,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.28256,116,411,0.23897,0.32614
2003,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.40912,225,411,0.36153,0.45671
2003,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.09298,70,411,0.06487,0.12109
2003,Saxony,Urban regions,Secondary School Degree,0.26253,200,736,0.23072,0.29434
2003,Saxony,Urban regions,Intermediate School Degree,0.37581,356,736,0.34079,0.41082
2003,Saxony,Urban regions,Upper Secondary Degree,0.18550,180,736,0.15740,0.21361
2003,Saxony,Rural regions,Secondary School Degree,0.28920,244,772,0.25719,0.32120
2003,Saxony,Rural regions,Intermediate School Degree,0.41821,400,772,0.38339,0.45302
2003,Saxony,Rural regions,Upper Secondary Degree,0.09705,128,772,0.07616,0.11795
2003,Saxony-Anhalt,Urban regions,Secondary School Degree,0.32024,48,164,0.24861,0.39187
2003,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.34137,67,164,0.26858,0.41417
2003,Saxony-Anhalt,Urban regions,Upper Secondary Degree,0.19886,49,164,0.13758,0.26013
2003,Saxony-Anhalt,Rural regions,Secondary School Degree,0.34805,260,698,0.31268,0.38341
2003,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.36167,319,698,0.32600,0.39734
2003,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.09933,119,698,0.07712,0.12153
2003,Thuringa,Urban regions,Secondary School Degree,0.33509,91,269,0.27857,0.39160
2003,Thuringa,Urban regions,Intermediate School Degree,0.36502,118,269,0.30738,0.42266
2003,Thuringa,Urban regions,Upper Secondary Degree,0.11241,60,269,0.07459,0.15023
2003,Thuringa,Rural regions,Secondary School Degree,0.35697,228,628,0.31947,0.39447
2003,Thuringa,Rural regions,Intermediate School Degree,0.39832,312,628,0.36000,0.43664
2003,Thuringa,Rural regions,Upper Secondary Degree,0.07906,88,628,0.05794,0.10018
2004,Schleswig-Holstein,Urban regions,Secondary School Degree,0.34018,100,242,0.28037,0.40000
2004,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.20908,78,242,0.15774,0.26042
2004,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.14510,64,242,0.10063,0.18956
2004,Schleswig-Holstein,Rural regions,Secondary School Degree,0.41484,165,330,0.36160,0.46808
2004,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.22059,94,330,0.17579,0.26540
2004,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.10363,71,330,0.07070,0.13657
2004,Hamburg,Urban regions,Secondary School Degree,0.28562,74,251,0.22963,0.34162
2004,Hamburg,Urban regions,Intermediate School Degree,0.26746,89,251,0.21259,0.32233
2004,Hamburg,Urban regions,Upper Secondary Degree,0.20829,88,251,0.15795,0.25863
2004,Lower Saxony,Urban regions,Secondary School Degree,0.30942,282,881,0.27888,0.33997
2004,Lower Saxony,Urban regions,Intermediate School Degree,0.24664,269,881,0.21816,0.27512
2004,Lower Saxony,Urban regions,Technical School Degree,0.03423,37,881,0.02222,0.04625
2004,Lower Saxony,Urban regions,Upper Secondary Degree,0.15288,216,881,0.12910,0.17666
2004,Lower Saxony,Urban regions,Other Degree,0.03854,44,881,0.02582,0.05125
2004,Lower Saxony,Urban regions,No School Degree Yet,0.02894,33,881,0.01787,0.04002
2004,Lower Saxony,Rural regions,Secondary School Degree,0.37824,405,923,0.34693,0.40954
2004,Lower Saxony,Rural regions,Intermediate School Degree,0.22943,293,923,0.20229,0.25657
2004,Lower Saxony,Rural regions,Technical School Degree,0.02875,48,923,0.01797,0.03954
2004,Lower Saxony,Rural regions,Upper Secondary Degree,0.09440,134,923,0.07553,0.11328
2004,Lower Saxony,Rural regions,Other Degree,0.03552,43,923,0.02358,0.04747
2004,Bremen,Urban regions,Secondary School Degree,0.40361,55,136,0.32084,0.48637
2004,Bremen,Urban regions,Intermediate School Degree,0.19210,47,136,0.12565,0.25856
2004,Bremen,Urban regions,Upper Secondary Degree,0.11286,34,136,0.05949,0.16624
2004,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.35495,1607,4371,0.34077,0.36914
2004,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.17492,961,4371,0.16365,0.18618
2004,North Rhine-Westphalia,Urban regions,Technical School Degree,0.05728,326,4371,0.05039,0.06417
2004,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.14295,943,4371,0.13257,0.15333
2004,North Rhine-Westphalia,Urban regions,Other Degree,0.06324,317,4371,0.05603,0.07046
2004,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.01619,78,4371,0.01244,0.01993
2004,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01977,139,4371,0.01565,0.02390
2004,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.32800,48,48,0.19377,0.46222
2004,Hesse,Urban regions,Secondary School Degree,0.27773,357,1117,0.25145,0.30400
2004,Hesse,Urban regions,Intermediate School Degree,0.16970,280,1117,0.14768,0.19172
2004,Hesse,Urban regions,Technical School Degree,0.02805,54,1117,0.01836,0.03773
2004,Hesse,Urban regions,Upper Secondary Degree,0.17678,320,1117,0.15440,0.19916
2004,Hesse,Urban regions,Other Degree,0.09237,106,1117,0.07538,0.10936
2004,Hesse,Rural regions,Secondary School Degree,0.37294,98,184,0.30288,0.44301
2004,Hesse,Rural regions,Intermediate School Degree,0.27719,86,184,0.21234,0.34205
2004,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.41950,448,929,0.38775,0.45125
2004,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.15595,189,929,0.13261,0.17930
2004,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.04024,50,929,0.02760,0.05289
2004,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.08548,167,929,0.06749,0.10347
