year,bula_h,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Baden-Wuerttemberg,4th Quintile,Upper Secondary Degree,0.12066,85,485,0.09164,0.14968
2005,Baden-Wuerttemberg,4th Quintile,Other Degree,0.06576,39,485,0.04368,0.08784
2005,Baden-Wuerttemberg,5th Quintile,Secondary School Degree,0.18293,162,805,0.15621,0.20966
2005,Baden-Wuerttemberg,5th Quintile,Intermediate School Degree,0.26528,230,805,0.23476,0.29580
2005,Baden-Wuerttemberg,5th Quintile,Technical School Degree,0.07955,64,805,0.06084,0.09825
2005,Baden-Wuerttemberg,5th Quintile,Upper Secondary Degree,0.30140,285,805,0.26968,0.33312
2005,Baden-Wuerttemberg,5th Quintile,Other Degree,0.02621,31,805,0.01516,0.03725
2005,Baden-Wuerttemberg,5th Quintile,No School Degree Yet,0.02629,33,805,0.01523,0.03735
2005,Bavaria,1st Quintile,Secondary School Degree,0.43119,147,226,0.36647,0.49590
2005,Bavaria,1st Quintile,Intermediate School Degree,0.10916,44,226,0.06841,0.14991
2005,Bavaria,1st Quintile,Other Degree,0.10100,35,226,0.06163,0.14038
2005,Bavaria,2nd Quintile,Secondary School Degree,0.46755,259,373,0.41685,0.51826
2005,Bavaria,2nd Quintile,Intermediate School Degree,0.15085,77,373,0.11448,0.18722
2005,Bavaria,2nd Quintile,Other Degree,0.06580,37,373,0.04060,0.09099
2005,Bavaria,3rd Quintile,Secondary School Degree,0.49241,262,429,0.44504,0.53977
2005,Bavaria,3rd Quintile,Intermediate School Degree,0.16056,115,429,0.12577,0.19534
2005,Bavaria,3rd Quintile,Upper Secondary Degree,0.08287,52,429,0.05675,0.10899
2005,Bavaria,4th Quintile,Secondary School Degree,0.41848,276,568,0.37788,0.45909
2005,Bavaria,4th Quintile,Intermediate School Degree,0.24004,190,568,0.20488,0.27519
2005,Bavaria,4th Quintile,Upper Secondary Degree,0.11573,102,568,0.08940,0.14207
2005,Bavaria,5th Quintile,Secondary School Degree,0.25727,238,1033,0.23060,0.28394
2005,Bavaria,5th Quintile,Intermediate School Degree,0.24822,286,1033,0.22187,0.27458
2005,Bavaria,5th Quintile,Technical School Degree,0.08344,91,1033,0.06657,0.10031
2005,Bavaria,5th Quintile,Upper Secondary Degree,0.24337,341,1033,0.21718,0.26955
2005,Bavaria,5th Quintile,Other Degree,0.02779,38,1033,0.01776,0.03781
2005,Bavaria,5th Quintile,No School Degree Yet,0.02278,39,1033,0.01367,0.03188
2005,Berlin,1st Quintile,Secondary School Degree,0.14870,38,117,0.08396,0.21345
2005,Berlin,1st Quintile,Intermediate School Degree,0.19571,38,117,0.12351,0.26791
2005,Berlin,1st Quintile,Upper Secondary Degree,0.14836,41,117,0.08368,0.21305
2005,Berlin,2nd Quintile,Secondary School Degree,0.25494,34,80,0.15883,0.35105
2005,Berlin,2nd Quintile,Intermediate School Degree,0.35033,46,80,0.24513,0.45554
2005,Berlin,3rd Quintile,Intermediate School Degree,0.37132,43,77,0.26269,0.47994
2005,Berlin,3rd Quintile,Upper Secondary Degree,0.23123,34,77,0.13644,0.32602
2005,Berlin,4th Quintile,Intermediate School Degree,0.36099,58,108,0.26998,0.45199
2005,Berlin,4th Quintile,Upper Secondary Degree,0.29065,50,108,0.20462,0.37669
2005,Berlin,5th Quintile,Intermediate School Degree,0.33560,63,159,0.26197,0.40923
2005,Berlin,5th Quintile,Upper Secondary Degree,0.42979,96,159,0.35259,0.50698
2005,Brandenburg,1st Quintile,Secondary School Degree,0.27905,55,116,0.19707,0.36103
2005,Brandenburg,1st Quintile,Intermediate School Degree,0.31897,61,116,0.23378,0.40415
2005,Brandenburg,2nd Quintile,Secondary School Degree,0.29885,80,169,0.22963,0.36807
2005,Brandenburg,2nd Quintile,Intermediate School Degree,0.37017,89,169,0.29715,0.44318
2005,Brandenburg,3rd Quintile,Secondary School Degree,0.23013,43,129,0.15721,0.30304
2005,Brandenburg,3rd Quintile,Intermediate School Degree,0.46122,86,129,0.37486,0.54758
2005,Brandenburg,4th Quintile,Secondary School Degree,0.22934,42,184,0.16843,0.29026
2005,Brandenburg,4th Quintile,Intermediate School Degree,0.38534,92,184,0.31483,0.45586
2005,Brandenburg,4th Quintile,Upper Secondary Degree,0.20044,50,184,0.14244,0.25844
2005,Brandenburg,5th Quintile,Intermediate School Degree,0.51490,59,114,0.42275,0.60704
2005,Brandenburg,5th Quintile,Upper Secondary Degree,0.27012,55,114,0.18825,0.35199
2005,Mecklenburg-Western Pomerania,1st Quintile,Intermediate School Degree,0.37393,49,49,0.23705,0.51081
2005,Mecklenburg-Western Pomerania,2nd Quintile,Secondary School Degree,0.37570,53,114,0.28640,0.46499
2005,Mecklenburg-Western Pomerania,2nd Quintile,Intermediate School Degree,0.37068,61,114,0.28163,0.45974
2005,Mecklenburg-Western Pomerania,3rd Quintile,Intermediate School Degree,0.43092,54,54,0.29760,0.56424
2005,Mecklenburg-Western Pomerania,4th Quintile,Intermediate School Degree,0.47866,42,42,0.32575,0.63157
2005,Mecklenburg-Western Pomerania,5th Quintile,Upper Secondary Degree,0.29962,35,35,0.14564,0.45360
2005,Saxony,1st Quintile,Secondary School Degree,0.28229,114,288,0.23022,0.33437
2005,Saxony,1st Quintile,Intermediate School Degree,0.34052,141,288,0.28570,0.39535
2005,Saxony,1st Quintile,Upper Secondary Degree,0.10823,33,288,0.07229,0.14418
2005,Saxony,2nd Quintile,Secondary School Degree,0.30891,127,345,0.26008,0.35773
2005,Saxony,2nd Quintile,Intermediate School Degree,0.36619,164,345,0.31528,0.41710
2005,Saxony,2nd Quintile,Upper Secondary Degree,0.15120,54,345,0.11334,0.18905
2005,Saxony,3rd Quintile,Secondary School Degree,0.31669,93,321,0.26572,0.36766
2005,Saxony,3rd Quintile,Intermediate School Degree,0.43346,176,321,0.37917,0.48776
2005,Saxony,3rd Quintile,Upper Secondary Degree,0.11972,52,321,0.08415,0.15529
2005,Saxony,4th Quintile,Secondary School Degree,0.19778,54,282,0.15120,0.24435
2005,Saxony,4th Quintile,Intermediate School Degree,0.46926,149,282,0.41091,0.52761
2005,Saxony,4th Quintile,Upper Secondary Degree,0.20334,79,282,0.15628,0.25039
2005,Saxony,5th Quintile,Intermediate School Degree,0.46954,84,182,0.39684,0.54225
2005,Saxony,5th Quintile,Upper Secondary Degree,0.30122,98,182,0.23438,0.36806
2005,Saxony-Anhalt,1st Quintile,Secondary School Degree,0.33722,62,131,0.25595,0.41849
2005,Saxony-Anhalt,1st Quintile,Intermediate School Degree,0.32883,69,131,0.24808,0.40959
2005,Saxony-Anhalt,2nd Quintile,Secondary School Degree,0.47253,103,174,0.39814,0.54693
2005,Saxony-Anhalt,2nd Quintile,Intermediate School Degree,0.25612,71,174,0.19108,0.32117
2005,Saxony-Anhalt,3rd Quintile,Secondary School Degree,0.35870,74,201,0.29223,0.42517
2005,Saxony-Anhalt,3rd Quintile,Intermediate School Degree,0.38274,93,201,0.31538,0.45011
2005,Saxony-Anhalt,3rd Quintile,Upper Secondary Degree,0.14099,34,201,0.09276,0.18923
2005,Saxony-Anhalt,4th Quintile,Secondary School Degree,0.17361,38,156,0.11398,0.23324
2005,Saxony-Anhalt,4th Quintile,Intermediate School Degree,0.48766,84,156,0.40897,0.56635
2005,Saxony-Anhalt,4th Quintile,Upper Secondary Degree,0.15152,34,156,0.09507,0.20796
2005,Saxony-Anhalt,5th Quintile,Intermediate School Degree,0.32429,42,109,0.23600,0.41257
2005,Saxony-Anhalt,5th Quintile,Upper Secondary Degree,0.47255,67,109,0.37839,0.56670
2005,Thuringa,1st Quintile,Secondary School Degree,0.34354,82,162,0.27019,0.41690
2005,Thuringa,1st Quintile,Intermediate School Degree,0.33853,80,162,0.26543,0.41162
2005,Thuringa,2nd Quintile,Secondary School Degree,0.41159,91,181,0.33970,0.48349
2005,Thuringa,2nd Quintile,Intermediate School Degree,0.33609,90,181,0.26708,0.40509
2005,Thuringa,3rd Quintile,Secondary School Degree,0.33413,70,164,0.26171,0.40654
2005,Thuringa,3rd Quintile,Intermediate School Degree,0.42454,94,164,0.34866,0.50042
2005,Thuringa,4th Quintile,Secondary School Degree,0.18526,32,117,0.11456,0.25597
2005,Thuringa,4th Quintile,Intermediate School Degree,0.50317,85,117,0.41218,0.59416
2005,Thuringa,5th Quintile,Intermediate School Degree,0.40297,43,91,0.30164,0.50431
2005,Thuringa,5th Quintile,Upper Secondary Degree,0.28506,48,91,0.19179,0.37833
2006,Schleswig-Holstein,1st Quintile,Secondary School Degree,0.41060,35,35,0.24524,0.57596
2006,Schleswig-Holstein,2nd Quintile,Secondary School Degree,0.54375,56,56,0.41211,0.67538
2006,Schleswig-Holstein,3rd Quintile,Secondary School Degree,0.43718,49,80,0.32779,0.54656
2006,Schleswig-Holstein,3rd Quintile,Intermediate School Degree,0.28179,31,80,0.18259,0.38099
2006,Schleswig-Holstein,4th Quintile,Secondary School Degree,0.29915,49,125,0.21855,0.37974
2006,Schleswig-Holstein,4th Quintile,Intermediate School Degree,0.22689,42,125,0.15318,0.30061
2006,Schleswig-Holstein,4th Quintile,Upper Secondary Degree,0.16277,34,125,0.09779,0.22774
2006,Schleswig-Holstein,5th Quintile,Secondary School Degree,0.20937,35,161,0.14633,0.27242
2006,Schleswig-Holstein,5th Quintile,Intermediate School Degree,0.27311,57,161,0.20407,0.34215
2006,Schleswig-Holstein,5th Quintile,Upper Secondary Degree,0.29550,69,161,0.22480,0.36620
2006,Hamburg,5th Quintile,Intermediate School Degree,0.33872,33,76,0.23161,0.44583
2006,Hamburg,5th Quintile,Upper Secondary Degree,0.29742,43,76,0.19396,0.40087
2006,Lower Saxony,1st Quintile,Secondary School Degree,0.36163,101,139,0.28147,0.44180
2006,Lower Saxony,1st Quintile,Intermediate School Degree,0.13531,38,139,0.07824,0.19238
2006,Lower Saxony,2nd Quintile,Secondary School Degree,0.44534,151,228,0.38069,0.51000
2006,Lower Saxony,2nd Quintile,Intermediate School Degree,0.21707,77,228,0.16344,0.27070
2006,Lower Saxony,3rd Quintile,Secondary School Degree,0.28583,111,214,0.22515,0.34651
2006,Lower Saxony,3rd Quintile,Intermediate School Degree,0.32749,103,214,0.26447,0.39052
2006,Lower Saxony,4th Quintile,Secondary School Degree,0.36286,150,348,0.31227,0.41346
2006,Lower Saxony,4th Quintile,Intermediate School Degree,0.26861,131,348,0.22197,0.31524
2006,Lower Saxony,4th Quintile,Upper Secondary Degree,0.13844,67,348,0.10210,0.17477
2006,Lower Saxony,5th Quintile,Secondary School Degree,0.22145,109,486,0.18450,0.25841
2006,Lower Saxony,5th Quintile,Intermediate School Degree,0.29382,168,486,0.25328,0.33436
2006,Lower Saxony,5th Quintile,Technical School Degree,0.04769,31,486,0.02872,0.06665
2006,Lower Saxony,5th Quintile,Upper Secondary Degree,0.30202,178,486,0.26116,0.34288
2006,North Rhine-Westphalia,1st Quintile,Secondary School Degree,0.34314,276,567,0.30403,0.38225
2006,North Rhine-Westphalia,1st Quintile,Intermediate School Degree,0.10635,95,567,0.08095,0.13175
2006,North Rhine-Westphalia,1st Quintile,Upper Secondary Degree,0.07044,58,567,0.04936,0.09152
2006,North Rhine-Westphalia,1st Quintile,Other Degree,0.14780,104,567,0.11856,0.17704
2006,North Rhine-Westphalia,1st Quintile,"Dropout, No School Degree",0.05509,34,567,0.03629,0.07388
2006,North Rhine-Westphalia,2nd Quintile,Secondary School Degree,0.44586,333,561,0.40469,0.48703
2006,North Rhine-Westphalia,2nd Quintile,Intermediate School Degree,0.13881,108,561,0.11017,0.16745
2006,North Rhine-Westphalia,2nd Quintile,Upper Secondary Degree,0.05872,54,561,0.03924,0.07819
2006,North Rhine-Westphalia,2nd Quintile,Other Degree,0.06844,66,561,0.04753,0.08935
2006,North Rhine-Westphalia,3rd Quintile,Secondary School Degree,0.36948,292,644,0.33218,0.40679
2006,North Rhine-Westphalia,3rd Quintile,Intermediate School Degree,0.19754,172,644,0.16677,0.22832
2006,North Rhine-Westphalia,3rd Quintile,Technical School Degree,0.04297,34,644,0.02730,0.05865
2006,North Rhine-Westphalia,3rd Quintile,Upper Secondary Degree,0.09436,92,644,0.07176,0.11695
2006,North Rhine-Westphalia,3rd Quintile,Other Degree,0.06207,54,644,0.04342,0.08072
2006,North Rhine-Westphalia,4th Quintile,Secondary School Degree,0.31050,273,750,0.27737,0.34364
2006,North Rhine-Westphalia,4th Quintile,Intermediate School Degree,0.23895,232,750,0.20841,0.26949
2006,North Rhine-Westphalia,4th Quintile,Technical School Degree,0.07288,70,750,0.05426,0.09150
2006,North Rhine-Westphalia,4th Quintile,Upper Secondary Degree,0.13667,140,750,0.11207,0.16127
2006,North Rhine-Westphalia,4th Quintile,Other Degree,0.04355,35,750,0.02893,0.05816
2006,North Rhine-Westphalia,5th Quintile,Secondary School Degree,0.21560,272,1299,0.19322,0.23797
2006,North Rhine-Westphalia,5th Quintile,Intermediate School Degree,0.22088,286,1299,0.19831,0.24345
2006,North Rhine-Westphalia,5th Quintile,Technical School Degree,0.10586,157,1299,0.08912,0.12260
2006,North Rhine-Westphalia,5th Quintile,Upper Secondary Degree,0.31798,510,1299,0.29265,0.34332
2006,North Rhine-Westphalia,5th Quintile,Other Degree,0.02784,38,1299,0.01889,0.03679
2006,North Rhine-Westphalia,5th Quintile,No School Degree Yet,0.01692,36,1299,0.00990,0.02394
2006,Hesse,1st Quintile,Secondary School Degree,0.30654,68,102,0.21662,0.39646
2006,Hesse,1st Quintile,Other Degree,0.17361,34,102,0.09974,0.24748
2006,Hesse,2nd Quintile,Secondary School Degree,0.41202,84,119,0.32321,0.50083
2006,Hesse,2nd Quintile,Intermediate School Degree,0.12009,35,119,0.06144,0.17875
2006,Hesse,3rd Quintile,Secondary School Degree,0.28131,90,156,0.21052,0.35210
2006,Hesse,3rd Quintile,Intermediate School Degree,0.22519,66,156,0.15943,0.29095
2006,Hesse,4th Quintile,Secondary School Degree,0.29463,81,212,0.23312,0.35615
2006,Hesse,4th Quintile,Intermediate School Degree,0.29775,89,212,0.23605,0.35945
2006,Hesse,4th Quintile,Upper Secondary Degree,0.13908,42,212,0.09239,0.18577
2006,Hesse,5th Quintile,Secondary School Degree,0.18728,77,450,0.15120,0.22337
2006,Hesse,5th Quintile,Intermediate School Degree,0.22018,117,450,0.18186,0.25851
2006,Hesse,5th Quintile,Technical School Degree,0.06787,41,450,0.04461,0.09114
2006,Hesse,5th Quintile,Upper Secondary Degree,0.35150,215,450,0.30734,0.39566
2006,"Rhineland-Palatinate, Saarland",1st Quintile,Secondary School Degree,0.46322,103,103,0.36645,0.55999
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,Secondary School Degree,0.43154,123,157,0.35382,0.50926
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,Intermediate School Degree,0.14482,34,157,0.08960,0.20005
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,Secondary School Degree,0.46186,127,178,0.38842,0.53531
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,Intermediate School Degree,0.19189,51,178,0.13387,0.24990
2006,"Rhineland-Palatinate, Saarland",4th Quintile,Secondary School Degree,0.41226,115,181,0.34035,0.48417
2006,"Rhineland-Palatinate, Saarland",4th Quintile,Intermediate School Degree,0.22019,66,181,0.15966,0.28073
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Secondary School Degree,0.27237,76,271,0.21927,0.32547
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Intermediate School Degree,0.24336,74,271,0.19218,0.29455
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Upper Secondary Degree,0.27528,121,271,0.22200,0.32856
2006,Baden-Wuerttemberg,1st Quintile,Secondary School Degree,0.32655,109,209,0.26282,0.39028
2006,Baden-Wuerttemberg,1st Quintile,Intermediate School Degree,0.09772,36,209,0.05736,0.13807
2006,Baden-Wuerttemberg,1st Quintile,Other Degree,0.15817,64,209,0.10858,0.20776
2006,Baden-Wuerttemberg,2nd Quintile,Secondary School Degree,0.39227,165,286,0.33558,0.44896
2006,Baden-Wuerttemberg,2nd Quintile,Intermediate School Degree,0.11389,61,286,0.07700,0.15077
2006,Baden-Wuerttemberg,2nd Quintile,Other Degree,0.11809,60,286,0.08062,0.15556
2006,Baden-Wuerttemberg,3rd Quintile,Secondary School Degree,0.32391,177,359,0.27543,0.37239
2006,Baden-Wuerttemberg,3rd Quintile,Intermediate School Degree,0.18198,92,359,0.14201,0.22195
2006,Baden-Wuerttemberg,3rd Quintile,Upper Secondary Degree,0.08533,42,359,0.05639,0.11427
2006,Baden-Wuerttemberg,3rd Quintile,Other Degree,0.10724,48,359,0.07519,0.13929
2006,Baden-Wuerttemberg,4th Quintile,Secondary School Degree,0.29107,186,447,0.24891,0.33323
2006,Baden-Wuerttemberg,4th Quintile,Intermediate School Degree,0.25157,159,447,0.21130,0.29184
2006,Baden-Wuerttemberg,4th Quintile,Upper Secondary Degree,0.15607,102,447,0.12238,0.18975
2006,Baden-Wuerttemberg,5th Quintile,Secondary School Degree,0.19852,163,768,0.17029,0.22675
2006,Baden-Wuerttemberg,5th Quintile,Intermediate School Degree,0.24370,223,768,0.21332,0.27409
2006,Baden-Wuerttemberg,5th Quintile,Technical School Degree,0.06397,60,768,0.04665,0.08129
2006,Baden-Wuerttemberg,5th Quintile,Upper Secondary Degree,0.30381,287,768,0.27126,0.33636
2006,Baden-Wuerttemberg,5th Quintile,Other Degree,0.04379,35,768,0.02931,0.05827
2006,Bavaria,1st Quintile,Secondary School Degree,0.40761,170,259,0.34765,0.46757
2006,Bavaria,1st Quintile,Intermediate School Degree,0.10205,48,259,0.06511,0.13898
2006,Bavaria,1st Quintile,Other Degree,0.11809,41,259,0.07871,0.15747
2006,Bavaria,2nd Quintile,Secondary School Degree,0.50682,225,299,0.45005,0.56358
2006,Bavaria,2nd Quintile,Intermediate School Degree,0.14403,74,299,0.10417,0.18390
2006,Bavaria,3rd Quintile,Secondary School Degree,0.42848,256,434,0.38187,0.47509
2006,Bavaria,3rd Quintile,Intermediate School Degree,0.16443,120,434,0.12951,0.19934
2006,Bavaria,3rd Quintile,Upper Secondary Degree,0.10017,58,434,0.07189,0.12845
2006,Bavaria,4th Quintile,Secondary School Degree,0.39779,244,554,0.35700,0.43859
2006,Bavaria,4th Quintile,Intermediate School Degree,0.23969,167,554,0.20411,0.27527
2006,Bavaria,4th Quintile,Technical School Degree,0.04039,33,554,0.02398,0.05680
2006,Bavaria,4th Quintile,Upper Secondary Degree,0.12554,110,554,0.09793,0.15316
2006,Bavaria,5th Quintile,Secondary School Degree,0.26930,223,909,0.24045,0.29815
2006,Bavaria,5th Quintile,Intermediate School Degree,0.26059,271,909,0.23204,0.28914
2006,Bavaria,5th Quintile,Technical School Degree,0.09308,88,909,0.07418,0.11198
2006,Bavaria,5th Quintile,Upper Secondary Degree,0.23606,293,909,0.20843,0.26368
2006,Bavaria,5th Quintile,Other Degree,0.02133,34,909,0.01193,0.03073
2006,Berlin,1st Quintile,Intermediate School Degree,0.26681,40,76,0.16671,0.36691
2006,Berlin,1st Quintile,Upper Secondary Degree,0.17446,36,76,0.08857,0.26035
2006,Berlin,2nd Quintile,Secondary School Degree,0.27513,37,74,0.17268,0.37757
2006,Berlin,2nd Quintile,Intermediate School Degree,0.23758,37,74,0.13995,0.33521
2006,Berlin,3rd Quintile,Intermediate School Degree,0.40344,46,77,0.29314,0.51373
2006,Berlin,3rd Quintile,Upper Secondary Degree,0.17449,31,77,0.08916,0.25982
2006,Berlin,4th Quintile,Intermediate School Degree,0.31891,53,92,0.22315,0.41467
2006,Berlin,4th Quintile,Upper Secondary Degree,0.25334,39,92,0.16398,0.34270
2006,Berlin,5th Quintile,Intermediate School Degree,0.34142,60,157,0.26701,0.41583
2006,Berlin,5th Quintile,Upper Secondary Degree,0.41741,97,157,0.34003,0.49480
2006,Brandenburg,1st Quintile,Secondary School Degree,0.30514,55,112,0.21948,0.39080
2006,Brandenburg,1st Quintile,Intermediate School Degree,0.35143,57,112,0.26261,0.44024
2006,Brandenburg,2nd Quintile,Secondary School Degree,0.29511,66,152,0.22237,0.36786
2006,Brandenburg,2nd Quintile,Intermediate School Degree,0.33360,86,152,0.25839,0.40880
2006,Brandenburg,3rd Quintile,Secondary School Degree,0.27993,59,190,0.21592,0.34394
2006,Brandenburg,3rd Quintile,Intermediate School Degree,0.43413,92,190,0.36347,0.50479
2006,Brandenburg,3rd Quintile,Upper Secondary Degree,0.14920,39,190,0.09841,0.20000
2006,Brandenburg,4th Quintile,Intermediate School Degree,0.47577,78,78,0.36422,0.58732
2006,Brandenburg,5th Quintile,Intermediate School Degree,0.36447,49,110,0.27412,0.45483
2006,Brandenburg,5th Quintile,Upper Secondary Degree,0.34279,61,110,0.25368,0.43189
2006,Mecklenburg-Western Pomerania,1st Quintile,Intermediate School Degree,0.42597,57,57,0.29645,0.55548
2006,Mecklenburg-Western Pomerania,2nd Quintile,Secondary School Degree,0.37927,49,105,0.28602,0.47252
2006,Mecklenburg-Western Pomerania,2nd Quintile,Intermediate School Degree,0.32513,56,105,0.23510,0.41516
2006,Mecklenburg-Western Pomerania,3rd Quintile,Intermediate School Degree,0.57196,49,49,0.43198,0.71194
2006,Mecklenburg-Western Pomerania,4th Quintile,Intermediate School Degree,0.53181,43,43,0.38090,0.68272
