"pgpsbil","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","2002","66 und älter","Nordrhein-Westfalen","86","0.129674209671574","0.105663394638436","0.153685024704712"
"Realschulabschluss","2002","66 und älter","Hessen","40","0.19312701178495","0.14399705870279","0.24225696486711"
"Realschulabschluss","2002","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2002","66 und älter","Baden-Wuerttemberg","52","0.142615845410488","0.10768658877113","0.177545102049846"
"Realschulabschluss","2002","66 und älter","Bayern","81","0.15121017707029","0.119902222762463","0.182518131378116"
"Realschulabschluss","2002","66 und älter","Saarland","","","",""
"Realschulabschluss","2002","66 und älter","Berlin","30","0.330082772264919","0.240563372688219","0.419602171841619"
"Realschulabschluss","2002","66 und älter","Brandenburg","","","",""
"Realschulabschluss","2002","66 und älter","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","2002","66 und älter","Sachsen","","","",""
"Realschulabschluss","2002","66 und älter","Sachsen-Anhalt","","","",""
"Realschulabschluss","2002","66 und älter","Thueringen","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Niedersachsen","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Bremen","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Nordrhein-Westfalen","117","0.106467839410357","0.0894844605325066","0.123451218288207"
"Fachhochschulreife","2002","16-34 Jahre alt","Hessen","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Baden-Wuerttemberg","31","0.0398736580690919","0.0264652051346748","0.0532821110035089"
"Fachhochschulreife","2002","16-34 Jahre alt","Bayern","44","0.0477872832174879","0.0334299650768256","0.0621446013581501"
"Fachhochschulreife","2002","16-34 Jahre alt","Saarland","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Berlin","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Niedersachsen","69","0.0560300052668318","0.0425971504042803","0.0694628601293833"
"Fachhochschulreife","2002","35-65 Jahre alt","Bremen","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Nordrhein-Westfalen","203","0.0633959138054576","0.0544118946450585","0.0723799329658567"
"Fachhochschulreife","2002","35-65 Jahre alt","Hessen","55","0.0451179036008295","0.0321491012023205","0.0580867059993385"
"Fachhochschulreife","2002","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Baden-Wuerttemberg","95","0.0661913135104486","0.0539749356955972","0.0784076913252999"
"Fachhochschulreife","2002","35-65 Jahre alt","Bayern","113","0.0549239862253543","0.0446769091265809","0.0651710633241276"
"Fachhochschulreife","2002","35-65 Jahre alt","Saarland","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Berlin","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","2002","66 und älter","Schleswig-Holstein","","","",""
"Fachhochschulreife","2002","66 und älter","Hamburg","","","",""
"Fachhochschulreife","2002","66 und älter","Niedersachsen","","","",""
"Fachhochschulreife","2002","66 und älter","Bremen","","","",""
"Fachhochschulreife","2002","66 und älter","Nordrhein-Westfalen","31","0.038665517776627","0.0248858627221094","0.0524451728311445"
"Fachhochschulreife","2002","66 und älter","Hessen","","","",""
"Fachhochschulreife","2002","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2002","66 und älter","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2002","66 und älter","Bayern","","","",""
"Fachhochschulreife","2002","66 und älter","Saarland","","","",""
"Fachhochschulreife","2002","66 und älter","Berlin","","","",""
"Fachhochschulreife","2002","66 und älter","Brandenburg","","","",""
"Fachhochschulreife","2002","66 und älter","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2002","66 und älter","Sachsen","","","",""
"Fachhochschulreife","2002","66 und älter","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2002","66 und älter","Thueringen","","","",""
"Abitur","2002","16-34 Jahre alt","Schleswig-Holstein","39","0.174536423432088","0.115537848403807","0.233534998460369"
"Abitur","2002","16-34 Jahre alt","Hamburg","31","0.434610183784539","0.326658474888554","0.542561892680525"
"Abitur","2002","16-34 Jahre alt","Niedersachsen","102","0.212640570781572","0.177505663607302","0.247775477955842"
"Abitur","2002","16-34 Jahre alt","Bremen","","","",""
"Abitur","2002","16-34 Jahre alt","Nordrhein-Westfalen","338","0.269430146686204","0.245000693225681","0.293859600146727"
"Abitur","2002","16-34 Jahre alt","Hessen","117","0.29624743912167","0.251778386634447","0.340716491608892"
"Abitur","2002","16-34 Jahre alt","Rheinland-Pfalz,Saarland","41","0.132264208547774","0.0912426298785486","0.173285787216999"
"Abitur","2002","16-34 Jahre alt","Baden-Wuerttemberg","183","0.258707919066192","0.228697574567007","0.288718263565378"
"Abitur","2002","16-34 Jahre alt","Bayern","196","0.190229604034658","0.16381341494677","0.216645793122547"
"Abitur","2002","16-34 Jahre alt","Saarland","","","",""
"Abitur","2002","16-34 Jahre alt","Berlin","89","0.462815749485116","0.397373026740859","0.528258472229373"
"Abitur","2002","16-34 Jahre alt","Brandenburg","47","0.143466454533552","0.100271283143377","0.186661625923727"
"Abitur","2002","16-34 Jahre alt","Mecklenburg-Vorpommern","30","0.197800547522764","0.129587513228922","0.266013581816606"
"Abitur","2002","16-34 Jahre alt","Sachsen","107","0.208929422287873","0.170637112777026","0.247221731798721"
"Abitur","2002","16-34 Jahre alt","Sachsen-Anhalt","63","0.183790245506826","0.135875040616128","0.231705450397524"
"Abitur","2002","16-34 Jahre alt","Thueringen","61","0.189088127095868","0.142807343472652","0.235368910719083"
"Abitur","2002","35-65 Jahre alt","Schleswig-Holstein","83","0.111443245077354","0.0813841083177467","0.141502381836962"
"Abitur","2002","35-65 Jahre alt","Hamburg","61","0.197977578519078","0.143026823350005","0.25292833368815"
"Abitur","2002","35-65 Jahre alt","Niedersachsen","216","0.143780010118273","0.123286288519163","0.164273731717383"
"Abitur","2002","35-65 Jahre alt","Bremen","","","",""
"Abitur","2002","35-65 Jahre alt","Nordrhein-Westfalen","584","0.144267313739709","0.131312981076795","0.157221646402623"
"Abitur","2002","35-65 Jahre alt","Hessen","233","0.178054223411227","0.154151451588786","0.201956995233669"
"Abitur","2002","35-65 Jahre alt","Rheinland-Pfalz,Saarland","102","0.0983528590125285","0.0748174184374974","0.121888299587559"
"Abitur","2002","35-65 Jahre alt","Baden-Wuerttemberg","301","0.158399123390694","0.140458295594203","0.176339951187185"
"Abitur","2002","35-65 Jahre alt","Bayern","368","0.131012191281404","0.115836506197115","0.146187876365693"
"Abitur","2002","35-65 Jahre alt","Saarland","","","",""
"Abitur","2002","35-65 Jahre alt","Berlin","153","0.23156617226894","0.194405266803319","0.268727077734561"
"Abitur","2002","35-65 Jahre alt","Brandenburg","105","0.170689300958124","0.138778386736562","0.202600215179686"
"Abitur","2002","35-65 Jahre alt","Mecklenburg-Vorpommern","58","0.112075296358226","0.0763783981255321","0.14777219459092"
"Abitur","2002","35-65 Jahre alt","Sachsen","186","0.150759536499192","0.127824469048228","0.173694603950157"
"Abitur","2002","35-65 Jahre alt","Sachsen-Anhalt","102","0.136924789734198","0.108324728553105","0.165524850915291"
"Abitur","2002","35-65 Jahre alt","Thueringen","78","0.0928854807218407","0.0683574925039679","0.117413468939714"
"Abitur","2002","66 und älter","Schleswig-Holstein","","","",""
"Abitur","2002","66 und älter","Hamburg","","","",""
"Abitur","2002","66 und älter","Niedersachsen","36","0.0814796468743759","0.0517372905962095","0.111222003152542"
"Abitur","2002","66 und älter","Bremen","","","",""
"Abitur","2002","66 und älter","Nordrhein-Westfalen","79","0.0886037342096851","0.0682933188080517","0.108914149611318"
"Abitur","2002","66 und älter","Hessen","30","0.101153153635011","0.0636252060173466","0.138681101252675"
"Abitur","2002","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Abitur","2002","66 und älter","Baden-Wuerttemberg","51","0.12715998247431","0.0938817477523676","0.160438217196253"
"Abitur","2002","66 und älter","Bayern","50","0.0626992902669025","0.0415139773149929","0.0838846032188121"
"Abitur","2002","66 und älter","Saarland","","","",""
"Abitur","2002","66 und älter","Berlin","","","",""
"Abitur","2002","66 und älter","Brandenburg","","","",""
"Abitur","2002","66 und älter","Mecklenburg-Vorpommern","","","",""
"Abitur","2002","66 und älter","Sachsen","","","",""
"Abitur","2002","66 und älter","Sachsen-Anhalt","","","",""
"Abitur","2002","66 und älter","Thueringen","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Hamburg","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Niedersachsen","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Bremen","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Nordrhein-Westfalen","63","0.0536194011576663","0.0412156319328065","0.0660231703825262"
"Anderer Abschluss","2002","16-34 Jahre alt","Hessen","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Baden-Wuerttemberg","44","0.0539648426395684","0.0384809363288237","0.069448748950313"
"Anderer Abschluss","2002","16-34 Jahre alt","Bayern","31","0.0502987239420063","0.0355884026177565","0.0650090452662562"
"Anderer Abschluss","2002","16-34 Jahre alt","Saarland","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Berlin","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Brandenburg","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Sachsen","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","Thueringen","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Hamburg","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Niedersachsen","63","0.053818627824974","0.0406381121197883","0.0669991435301598"
"Anderer Abschluss","2002","35-65 Jahre alt","Bremen","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Nordrhein-Westfalen","267","0.0940175304687134","0.0832571821686078","0.104777878768819"
"Anderer Abschluss","2002","35-65 Jahre alt","Hessen","107","0.117926938442064","0.0977753477623819","0.138078529121747"
"Anderer Abschluss","2002","35-65 Jahre alt","Rheinland-Pfalz,Saarland","55","0.111790937071606","0.0868868038127356","0.136695070330476"
"Anderer Abschluss","2002","35-65 Jahre alt","Baden-Wuerttemberg","225","0.12556591308588","0.10928373801342","0.14184808815834"
"Anderer Abschluss","2002","35-65 Jahre alt","Bayern","128","0.069218386122066","0.0578022210143686","0.0806345512297635"
"Anderer Abschluss","2002","35-65 Jahre alt","Saarland","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Berlin","30","0.0867947412793772","0.0619933296794717","0.111596152879283"
"Anderer Abschluss","2002","35-65 Jahre alt","Brandenburg","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Sachsen","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","Thueringen","","","",""
"Anderer Abschluss","2002","66 und älter","Schleswig-Holstein","","","",""
"Anderer Abschluss","2002","66 und älter","Hamburg","","","",""
"Anderer Abschluss","2002","66 und älter","Niedersachsen","","","",""
"Anderer Abschluss","2002","66 und älter","Bremen","","","",""
"Anderer Abschluss","2002","66 und älter","Nordrhein-Westfalen","43","0.047018327320575","0.0318891597721859","0.0621474948689642"
"Anderer Abschluss","2002","66 und älter","Hessen","","","",""
"Anderer Abschluss","2002","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","2002","66 und älter","Baden-Wuerttemberg","34","0.0635356926759381","0.0391703667372318","0.0879010186146443"
"Anderer Abschluss","2002","66 und älter","Bayern","","","",""
"Anderer Abschluss","2002","66 und älter","Saarland","","","",""
"Anderer Abschluss","2002","66 und älter","Berlin","","","",""
"Anderer Abschluss","2002","66 und älter","Brandenburg","","","",""
"Anderer Abschluss","2002","66 und älter","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2002","66 und älter","Sachsen","","","",""
"Anderer Abschluss","2002","66 und älter","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2002","66 und älter","Thueringen","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Hamburg","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Niedersachsen","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Bremen","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Hessen","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Bayern","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Saarland","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Berlin","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Brandenburg","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Sachsen","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","Thueringen","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Hamburg","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Niedersachsen","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Bremen","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Nordrhein-Westfalen","59","0.0255819641819093","0.0197609103916868","0.0314030179721317"
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Hessen","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Baden-Wuerttemberg","39","0.02484553562197","0.0171970775593667","0.0324939936845732"
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Bayern","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Saarland","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Berlin","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Brandenburg","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Sachsen","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","Thueringen","","","",""
"Ohne Abschluss verlassen","2002","66 und älter","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","2002","66 und älter","Hamburg","","","",""
"Ohne Abschluss verlassen","2002","66 und älter","Niedersachsen","","","",""
"Ohne Abschluss verlassen","2002","66 und älter","Bremen","","","",""
"Ohne Abschluss verlassen","2002","66 und älter","Nordrhein-Westfalen","","","",""
