"hgowner","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","2017","Sachsen-Anhalt","2","41","0.24156805806993","0.201618971102187","0.281517145037673"
"Eigentuemer","2017","Sachsen-Anhalt","3","112","0.323938597713145","0.275596970996877","0.372280224429414"
"Eigentuemer","2017","Sachsen-Anhalt","4","195","0.558198463261977","0.506684861964996","0.609712064558958"
"Eigentuemer","2017","Sachsen-Anhalt","5","256","0.646879307056341","0.599746559569648","0.694012054543033"
"Eigentuemer","2017","Thüringen","1","","","",""
"Eigentuemer","2017","Thüringen","2","","","",""
"Eigentuemer","2017","Thüringen","3","157","0.420425113898492","0.370330298605096","0.470519929191889"
"Eigentuemer","2017","Thüringen","4","238","0.598034279327404","0.551959739013093","0.644108819641715"
"Eigentuemer","2017","Thüringen","5","250","0.592636316054421","0.544425228506924","0.640847403601917"
"Hauptmieter","2017","Schleswig-Holstein","1","","","",""
"Hauptmieter","2017","Schleswig-Holstein","2","494","0.900072255230326","0.874442943150833","0.92570156730982"
"Hauptmieter","2017","Schleswig-Holstein","3","298","0.526667332736371","0.478973911949405","0.574360753523337"
"Hauptmieter","2017","Schleswig-Holstein","4","161","0.421806716165652","0.37266780887262","0.470945623458684"
"Hauptmieter","2017","Schleswig-Holstein","5","173","0.293011121241744","0.256470720632299","0.32955152185119"
"Hauptmieter","2017","Hamburg","1","","","",""
"Hauptmieter","2017","Hamburg","2","180","0.951311183845098","0.921104246548614","0.981518121141583"
"Hauptmieter","2017","Hamburg","3","76","0.775606109399677","0.695427679700281","0.855784539099073"
"Hauptmieter","2017","Hamburg","4","125","0.661009177284358","0.587661593014353","0.734356761554363"
"Hauptmieter","2017","Hamburg","5","215","0.59883008209862","0.550248047765984","0.647412116431257"
"Hauptmieter","2017","Niedersachsen","1","","","",""
"Hauptmieter","2017","Niedersachsen","2","1231","0.802170319185724","0.780753024115539","0.823587614255909"
"Hauptmieter","2017","Niedersachsen","3","595","0.501418751912549","0.469455392356441","0.533382111468658"
"Hauptmieter","2017","Niedersachsen","4","428","0.395782308444757","0.366508744077332","0.425055872812182"
"Hauptmieter","2017","Niedersachsen","5","360","0.262621305841928","0.240832979899202","0.284409631784654"
"Hauptmieter","2017","Bremen","1","","","",""
"Hauptmieter","2017","Bremen","2","221","0.772294572052236","0.719676932601902","0.824912211502571"
"Hauptmieter","2017","Bremen","3","111","0.798738759555981","0.727592736630243","0.869884782481718"
"Hauptmieter","2017","Bremen","4","36","0.43756331082688","0.328855595369362","0.546271026284399"
"Hauptmieter","2017","Bremen","5","42","0.515481684458462","0.420343057969912","0.610620310947013"
"Hauptmieter","2017","Nordrhein-Westfalen","1","","","",""
"Hauptmieter","2017","Nordrhein-Westfalen","2","1943","0.7828882760852","0.765533860842474","0.800242691327926"
"Hauptmieter","2017","Nordrhein-Westfalen","3","1614","0.66900110758342","0.649114780672792","0.688887434494048"
"Hauptmieter","2017","Nordrhein-Westfalen","4","1110","0.466512115775087","0.44531601267687","0.487708218873304"
"Hauptmieter","2017","Nordrhein-Westfalen","5","1109","0.321968953686085","0.30640288008476","0.337535027287409"
"Hauptmieter","2017","Hessen","1","","","",""
"Hauptmieter","2017","Hessen","2","776","0.725454076065443","0.69552235988927","0.755385792241616"
"Hauptmieter","2017","Hessen","3","386","0.74846646036695","0.711456786942999","0.785476133790901"
"Hauptmieter","2017","Hessen","4","351","0.40030768857941","0.364242668392477","0.436372708766343"
"Hauptmieter","2017","Hessen","5","448","0.389283032253694","0.362078376072816","0.416487688434571"
"Hauptmieter","2017","Rheinland-Pfalz,Saarland","1","","","",""
"Hauptmieter","2017","Rheinland-Pfalz,Saarland","2","381","0.785501254464548","0.74661357518496","0.824388933744136"
"Hauptmieter","2017","Rheinland-Pfalz,Saarland","3","319","0.466157359935474","0.423687281920644","0.508627437950304"
"Hauptmieter","2017","Rheinland-Pfalz,Saarland","4","200","0.309255766049906","0.270872844314765","0.347638687785048"
"Hauptmieter","2017","Rheinland-Pfalz,Saarland","5","183","0.310436577449235","0.276112890576893","0.344760264321577"
"Hauptmieter","2017","Baden-Württemberg","1","","","",""
"Hauptmieter","2017","Baden-Württemberg","2","1006","0.741231089780078","0.71551302076435","0.766949158795805"
"Hauptmieter","2017","Baden-Württemberg","3","484","0.538464552710711","0.503767499857063","0.573161605564359"
"Hauptmieter","2017","Baden-Württemberg","4","552","0.41251011799828","0.385360488073778","0.439659747922781"
"Hauptmieter","2017","Baden-Württemberg","5","764","0.289300134780039","0.271356238450862","0.307244031109216"
"Hauptmieter","2017","Bayern","1","","","",""
"Hauptmieter","2017","Bayern","2","973","0.535284595987854","0.506345085824753","0.564224106150955"
"Hauptmieter","2017","Bayern","3","797","0.596860117473062","0.56928956517574","0.624430669770384"
"Hauptmieter","2017","Bayern","4","902","0.404791176509562","0.382731810137353","0.426850542881771"
"Hauptmieter","2017","Bayern","5","1066","0.370498599379248","0.353014960911443","0.387982237847052"
"Hauptmieter","2017","Saarland","1","","","",""
"Hauptmieter","2017","Saarland","2","222","0.876499717242943","0.834434413808332","0.918565020677553"
"Hauptmieter","2017","Saarland","3","89","0.516264875360355","0.430027935580556","0.602501815140154"
"Hauptmieter","2017","Saarland","4","45","0.426834997421411","0.327373239399235","0.526296755443586"
"Hauptmieter","2017","Saarland","5","43","0.2136116577745","0.140584160962548","0.286639154586452"
"Hauptmieter","2017","Berlin","1","","","",""
"Hauptmieter","2017","Berlin","2","269","0.859294746004573","0.822814176212753","0.895775315796394"
"Hauptmieter","2017","Berlin","3","303","0.852244683241608","0.81424505074981","0.890244315733406"
"Hauptmieter","2017","Berlin","4","286","0.712891214381532","0.66635086375144","0.759431565011625"
"Hauptmieter","2017","Berlin","5","388","0.683266161457563","0.644805024199043","0.721727298716083"
"Hauptmieter","2017","Brandenburg","1","","","",""
"Hauptmieter","2017","Brandenburg","2","490","0.7360626440082","0.699556841742502","0.772568446273899"
"Hauptmieter","2017","Brandenburg","3","223","0.558075930774851","0.508661624546293","0.607490237003408"
"Hauptmieter","2017","Brandenburg","4","184","0.420850315529287","0.372709144630601","0.468991486427974"
"Hauptmieter","2017","Brandenburg","5","176","0.359024413005216","0.314701880324169","0.403346945686263"
"Hauptmieter","2017","Mecklenburg-Vorpommern","1","","","",""
"Hauptmieter","2017","Mecklenburg-Vorpommern","2","186","0.778279677495013","0.721690482724372","0.834868872265655"
"Hauptmieter","2017","Mecklenburg-Vorpommern","3","164","0.716672912818785","0.656855945921197","0.776489879716372"
"Hauptmieter","2017","Mecklenburg-Vorpommern","4","132","0.500129334295556","0.437263462283373","0.562995206307738"
"Hauptmieter","2017","Mecklenburg-Vorpommern","5","101","0.404240863207237","0.344008006272291","0.464473720142182"
"Hauptmieter","2017","Sachsen","1","","","",""
"Hauptmieter","2017","Sachsen","2","447","0.804585331803543","0.769689633944189","0.839481029662897"
"Hauptmieter","2017","Sachsen","3","414","0.678233340476199","0.640410044483098","0.7160566364693"
"Hauptmieter","2017","Sachsen","4","395","0.464575502322213","0.429796924644598","0.499354079999827"
"Hauptmieter","2017","Sachsen","5","327","0.482537781910947","0.446338701737715","0.518736862084178"
"Hauptmieter","2017","Sachsen-Anhalt","1","","","",""
"Hauptmieter","2017","Sachsen-Anhalt","2","380","0.754567618032349","0.714402984450749","0.794732251613949"
"Hauptmieter","2017","Sachsen-Anhalt","3","241","0.667124726171051","0.618445784488704","0.715803667853398"
"Hauptmieter","2017","Sachsen-Anhalt","4","150","0.412434500563357","0.361369937506856","0.463499063619858"
"Hauptmieter","2017","Sachsen-Anhalt","5","132","0.31199141458728","0.266301768538073","0.357681060636487"
"Hauptmieter","2017","Thüringen","1","","","",""
"Hauptmieter","2017","Thüringen","2","252","0.720893276408302","0.669793044358826","0.771993508457778"
"Hauptmieter","2017","Thüringen","3","199","0.511314260842005","0.460585709452357","0.562042812231654"
"Hauptmieter","2017","Thüringen","4","187","0.374269229560006","0.32879249422885","0.419745964891162"
"Hauptmieter","2017","Thüringen","5","146","0.396506779840205","0.348508778917137","0.444504780763272"
"Untermieter","2017","Schleswig-Holstein","1","","","",""
"Untermieter","2017","Schleswig-Holstein","2","","","",""
"Untermieter","2017","Schleswig-Holstein","3","","","",""
"Untermieter","2017","Schleswig-Holstein","4","","","",""
"Untermieter","2017","Schleswig-Holstein","5","","","",""
"Untermieter","2017","Hamburg","1","","","",""
"Untermieter","2017","Hamburg","2","","","",""
"Untermieter","2017","Hamburg","3","","","",""
"Untermieter","2017","Hamburg","4","","","",""
"Untermieter","2017","Hamburg","5","","","",""
"Untermieter","2017","Niedersachsen","1","","","",""
"Untermieter","2017","Niedersachsen","2","33","0.0492137093435107","0.0375839666519896","0.0608434520350318"
"Untermieter","2017","Niedersachsen","3","","","",""
"Untermieter","2017","Niedersachsen","4","","","",""
"Untermieter","2017","Niedersachsen","5","30","0.0228045112646045","0.0154133155208423","0.0301957070083667"
"Untermieter","2017","Bremen","1","","","",""
"Untermieter","2017","Bremen","2","","","",""
"Untermieter","2017","Bremen","3","","","",""
"Untermieter","2017","Bremen","4","","","",""
"Untermieter","2017","Bremen","5","","","",""
"Untermieter","2017","Nordrhein-Westfalen","1","","","",""
"Untermieter","2017","Nordrhein-Westfalen","2","92","0.0332589488835443","0.0257110201282984","0.0408068776387902"
"Untermieter","2017","Nordrhein-Westfalen","3","36","0.0290088807905704","0.0219163537308704","0.0361014078502705"
"Untermieter","2017","Nordrhein-Westfalen","4","","","",""
"Untermieter","2017","Nordrhein-Westfalen","5","","","",""
"Untermieter","2017","Hessen","1","","","",""
"Untermieter","2017","Hessen","2","","","",""
"Untermieter","2017","Hessen","3","","","",""
"Untermieter","2017","Hessen","4","","","",""
"Untermieter","2017","Hessen","5","","","",""
"Untermieter","2017","Rheinland-Pfalz,Saarland","1","","","",""
"Untermieter","2017","Rheinland-Pfalz,Saarland","2","","","",""
"Untermieter","2017","Rheinland-Pfalz,Saarland","3","","","",""
"Untermieter","2017","Rheinland-Pfalz,Saarland","4","","","",""
"Untermieter","2017","Rheinland-Pfalz,Saarland","5","","","",""
"Untermieter","2017","Baden-Württemberg","1","","","",""
"Untermieter","2017","Baden-Württemberg","2","42","0.0210906911162077","0.0126530289950164","0.0295283532373989"
"Untermieter","2017","Baden-Württemberg","3","","","",""
"Untermieter","2017","Baden-Württemberg","4","","","",""
"Untermieter","2017","Baden-Württemberg","5","","","",""
"Untermieter","2017","Bayern","1","","","",""
"Untermieter","2017","Bayern","2","34","0.0745451741422584","0.0593049046087314","0.0897854436757854"
"Untermieter","2017","Bayern","3","","","",""
"Untermieter","2017","Bayern","4","36","0.0321569437228312","0.0242285960446415","0.0400852914010208"
"Untermieter","2017","Bayern","5","44","0.0232886088119392","0.017828578155027","0.0287486394688514"
"Untermieter","2017","Saarland","1","","","",""
"Untermieter","2017","Saarland","2","","","",""
"Untermieter","2017","Saarland","3","","","",""
"Untermieter","2017","Saarland","4","","","",""
"Untermieter","2017","Saarland","5","","","",""
"Untermieter","2017","Berlin","1","","","",""
"Untermieter","2017","Berlin","2","63","0.0585541751406645","0.0339214773820274","0.0831868728993016"
"Untermieter","2017","Berlin","3","","","",""
"Untermieter","2017","Berlin","4","","","",""
"Untermieter","2017","Berlin","5","","","",""
"Untermieter","2017","Brandenburg","1","","","",""
"Untermieter","2017","Brandenburg","2","","","",""
"Untermieter","2017","Brandenburg","3","","","",""
"Untermieter","2017","Brandenburg","4","","","",""
"Untermieter","2017","Brandenburg","5","","","",""
"Untermieter","2017","Mecklenburg-Vorpommern","1","","","",""
"Untermieter","2017","Mecklenburg-Vorpommern","2","","","",""
"Untermieter","2017","Mecklenburg-Vorpommern","3","","","",""
"Untermieter","2017","Mecklenburg-Vorpommern","4","","","",""
"Untermieter","2017","Mecklenburg-Vorpommern","5","","","",""
"Untermieter","2017","Sachsen","1","","","",""
"Untermieter","2017","Sachsen","2","","","",""
"Untermieter","2017","Sachsen","3","","","",""
"Untermieter","2017","Sachsen","4","","","",""
"Untermieter","2017","Sachsen","5","","","",""
"Untermieter","2017","Sachsen-Anhalt","1","","","",""
"Untermieter","2017","Sachsen-Anhalt","2","","","",""
"Untermieter","2017","Sachsen-Anhalt","3","","","",""
"Untermieter","2017","Sachsen-Anhalt","4","","","",""
"Untermieter","2017","Sachsen-Anhalt","5","","","",""
"Untermieter","2017","Thüringen","1","","","",""
"Untermieter","2017","Thüringen","2","","","",""
"Untermieter","2017","Thüringen","3","","","",""
"Untermieter","2017","Thüringen","4","","","",""
"Untermieter","2017","Thüringen","5","","","",""
"Mieter","2017","Schleswig-Holstein","1","","","",""
"Mieter","2017","Schleswig-Holstein","2","","","",""
"Mieter","2017","Schleswig-Holstein","3","","","",""
"Mieter","2017","Schleswig-Holstein","4","","","",""
"Mieter","2017","Schleswig-Holstein","5","","","",""
"Mieter","2017","Hamburg","1","","","",""
"Mieter","2017","Hamburg","2","","","",""
"Mieter","2017","Hamburg","3","","","",""
"Mieter","2017","Hamburg","4","","","",""
"Mieter","2017","Hamburg","5","","","",""
"Mieter","2017","Niedersachsen","1","","","",""
"Mieter","2017","Niedersachsen","2","","","",""
"Mieter","2017","Niedersachsen","3","","","",""
"Mieter","2017","Niedersachsen","4","","","",""
"Mieter","2017","Niedersachsen","5","","","",""
"Mieter","2017","Bremen","1","","","",""
"Mieter","2017","Bremen","2","","","",""
"Mieter","2017","Bremen","3","","","",""
"Mieter","2017","Bremen","4","","","",""
"Mieter","2017","Bremen","5","","","",""
"Mieter","2017","Nordrhein-Westfalen","1","","","",""
"Mieter","2017","Nordrhein-Westfalen","2","","","",""
"Mieter","2017","Nordrhein-Westfalen","3","","","",""
"Mieter","2017","Nordrhein-Westfalen","4","","","",""
"Mieter","2017","Nordrhein-Westfalen","5","","","",""
"Mieter","2017","Hessen","1","","","",""
"Mieter","2017","Hessen","2","","","",""
"Mieter","2017","Hessen","3","","","",""
"Mieter","2017","Hessen","4","","","",""
"Mieter","2017","Hessen","5","","","",""
"Mieter","2017","Rheinland-Pfalz,Saarland","1","","","",""
"Mieter","2017","Rheinland-Pfalz,Saarland","2","","","",""
"Mieter","2017","Rheinland-Pfalz,Saarland","3","","","",""
"Mieter","2017","Rheinland-Pfalz,Saarland","4","","","",""
"Mieter","2017","Rheinland-Pfalz,Saarland","5","","","",""
"Mieter","2017","Baden-Württemberg","1","","","",""
"Mieter","2017","Baden-Württemberg","2","","","",""
"Mieter","2017","Baden-Württemberg","3","","","",""
"Mieter","2017","Baden-Württemberg","4","","","",""
"Mieter","2017","Baden-Württemberg","5","","","",""
"Mieter","2017","Bayern","1","","","",""
"Mieter","2017","Bayern","2","","","",""
"Mieter","2017","Bayern","3","","","",""
"Mieter","2017","Bayern","4","","","",""
"Mieter","2017","Bayern","5","","","",""
"Mieter","2017","Saarland","1","","","",""
"Mieter","2017","Saarland","2","","","",""
"Mieter","2017","Saarland","3","","","",""
"Mieter","2017","Saarland","4","","","",""
"Mieter","2017","Saarland","5","","","",""
"Mieter","2017","Berlin","1","","","",""
"Mieter","2017","Berlin","2","","","",""
"Mieter","2017","Berlin","3","","","",""
"Mieter","2017","Berlin","4","","","",""
"Mieter","2017","Berlin","5","","","",""
"Mieter","2017","Brandenburg","1","","","",""
"Mieter","2017","Brandenburg","2","","","",""
"Mieter","2017","Brandenburg","3","","","",""
"Mieter","2017","Brandenburg","4","","","",""
"Mieter","2017","Brandenburg","5","","","",""
"Mieter","2017","Mecklenburg-Vorpommern","1","","","",""
"Mieter","2017","Mecklenburg-Vorpommern","2","","","",""
"Mieter","2017","Mecklenburg-Vorpommern","3","","","",""
"Mieter","2017","Mecklenburg-Vorpommern","4","","","",""
"Mieter","2017","Mecklenburg-Vorpommern","5","","","",""
"Mieter","2017","Sachsen","1","","","",""
"Mieter","2017","Sachsen","2","","","",""
"Mieter","2017","Sachsen","3","","","",""
