"hgowner","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","4","1112","0.430026800543502","0.409611068606867","0.450442532480136"
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","5","2050","0.326714797079958","0.31432643401793","0.339103160141986"
"Hauptmieter","2018","Alleinerziehende","1","","","",""
"Hauptmieter","2018","Alleinerziehende","2","1311","0.779073992456407","0.757548708961751","0.800599275951064"
"Hauptmieter","2018","Alleinerziehende","3","1215","0.844763172720774","0.825954508136758","0.863571837304789"
"Hauptmieter","2018","Alleinerziehende","4","758","0.662331279752485","0.634178810113572","0.690483749391398"
"Hauptmieter","2018","Alleinerziehende","5","348","0.411855577445694","0.376537817968638","0.44717333692275"
"Hauptmieter","2018","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2018","Paar mit Kind(ern)","2","7100","0.776347634080134","0.766929108667832","0.785766159492436"
"Hauptmieter","2018","Paar mit Kind(ern)","3","3901","0.613556310876731","0.600465493025268","0.626647128728193"
"Hauptmieter","2018","Paar mit Kind(ern)","4","2747","0.390636103912995","0.378432490122528","0.402839717703463"
"Hauptmieter","2018","Paar mit Kind(ern)","5","2399","0.264643986032326","0.255265808128258","0.274022163936395"
"Hauptmieter","2018","Sonstige","1","","","",""
"Hauptmieter","2018","Sonstige","2","1006","0.885494132764323","0.866702390429768","0.904285875098878"
"Hauptmieter","2018","Sonstige","3","367","0.701275778757939","0.660791446234427","0.741760111281451"
"Hauptmieter","2018","Sonstige","4","141","0.363424256693308","0.307777591750263","0.419070921636353"
"Hauptmieter","2018","Sonstige","5","112","0.329982214590009","0.282071167661309","0.377893261518709"
"Untermieter","2018","1-Pers.-HH","1","","","",""
"Untermieter","2018","1-Pers.-HH","2","67","0.0750689294294733","0.0574579438726197","0.0926799149863269"
"Untermieter","2018","1-Pers.-HH","3","40","0.0368758084497602","0.0245771782490141","0.0491744386505063"
"Untermieter","2018","1-Pers.-HH","4","34","0.0201642727740955","0.0116703533187559","0.0286581922294352"
"Untermieter","2018","1-Pers.-HH","5","33","0.0168401480730879","0.0106240451559231","0.0230562509902527"
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","4","32","0.0112356595298279","0.00688919981776819","0.0155821192418877"
"Untermieter","2018","(Ehe-)Paar ohne Kind(er)","5","78","0.0184004275056798","0.0148505683327578","0.0219502866786018"
"Untermieter","2018","Alleinerziehende","1","","","",""
"Untermieter","2018","Alleinerziehende","2","38","0.0308520210329657","0.0218803578445058","0.0398236842214257"
"Untermieter","2018","Alleinerziehende","3","","","",""
"Untermieter","2018","Alleinerziehende","4","","","",""
"Untermieter","2018","Alleinerziehende","5","","","",""
"Untermieter","2018","Paar mit Kind(ern)","1","","","",""
"Untermieter","2018","Paar mit Kind(ern)","2","162","0.0171448100860202","0.0142106814116826","0.0200789387603577"
"Untermieter","2018","Paar mit Kind(ern)","3","69","0.0134988628591762","0.0103964910578527","0.0166012346604996"
"Untermieter","2018","Paar mit Kind(ern)","4","59","0.0101466614256715","0.00763991204634964","0.0126534108049933"
"Untermieter","2018","Paar mit Kind(ern)","5","37","0.00776212981843732","0.00589645058140426","0.00962780905547038"
"Untermieter","2018","Sonstige","1","","","",""
"Untermieter","2018","Sonstige","2","69","0.0342092108320905","0.0234823315746633","0.0449360900895177"
"Untermieter","2018","Sonstige","3","","","",""
"Untermieter","2018","Sonstige","4","","","",""
"Untermieter","2018","Sonstige","5","","","",""
"Mieter","2018","1-Pers.-HH","1","","","",""
"Mieter","2018","1-Pers.-HH","2","","","",""
"Mieter","2018","1-Pers.-HH","3","","","",""
"Mieter","2018","1-Pers.-HH","4","","","",""
"Mieter","2018","1-Pers.-HH","5","","","",""
"Mieter","2018","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2018","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2018","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2018","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2018","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2018","Alleinerziehende","1","","","",""
"Mieter","2018","Alleinerziehende","2","","","",""
"Mieter","2018","Alleinerziehende","3","","","",""
"Mieter","2018","Alleinerziehende","4","","","",""
"Mieter","2018","Alleinerziehende","5","","","",""
"Mieter","2018","Paar mit Kind(ern)","1","","","",""
"Mieter","2018","Paar mit Kind(ern)","2","","","",""
"Mieter","2018","Paar mit Kind(ern)","3","","","",""
"Mieter","2018","Paar mit Kind(ern)","4","","","",""
"Mieter","2018","Paar mit Kind(ern)","5","","","",""
"Mieter","2018","Sonstige","1","","","",""
"Mieter","2018","Sonstige","2","","","",""
"Mieter","2018","Sonstige","3","","","",""
"Mieter","2018","Sonstige","4","","","",""
"Mieter","2018","Sonstige","5","","","",""
"Eigentuemer","2019","1-Pers.-HH","1","","","",""
"Eigentuemer","2019","1-Pers.-HH","2","61","0.150254587522285","0.125097780147707","0.175411394896864"
"Eigentuemer","2019","1-Pers.-HH","3","124","0.220067804433488","0.192695369351985","0.24744023951499"
"Eigentuemer","2019","1-Pers.-HH","4","249","0.352872234586487","0.323632180514133","0.382112288658841"
"Eigentuemer","2019","1-Pers.-HH","5","754","0.420817533164207","0.39896133238573","0.442673733942683"
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","2","73","0.325902204788962","0.282156653001235","0.369647756576689"
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","3","354","0.496017238939883","0.463388442969669","0.528646034910097"
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","4","1056","0.54231777239236","0.52110027996195","0.563535264822769"
"Eigentuemer","2019","(Ehe-)Paar ohne Kind(er)","5","4486","0.648930404429207","0.637660138830351","0.660200670028064"
"Eigentuemer","2019","Alleinerziehende","1","","","",""
"Eigentuemer","2019","Alleinerziehende","2","84","0.135124014840642","0.115022247088407","0.155225782592877"
"Eigentuemer","2019","Alleinerziehende","3","177","0.133016446542113","0.114577590079837","0.15145530300439"
"Eigentuemer","2019","Alleinerziehende","4","269","0.328561833377115","0.298834883136645","0.358288783617586"
"Eigentuemer","2019","Alleinerziehende","5","471","0.500422122295019","0.468743814683679","0.53210042990636"
"Eigentuemer","2019","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2019","Paar mit Kind(ern)","2","348","0.240225328809508","0.229739767440068","0.250710890178947"
"Eigentuemer","2019","Paar mit Kind(ern)","3","1047","0.369622500797201","0.355921271968702","0.383323729625701"
"Eigentuemer","2019","Paar mit Kind(ern)","4","3069","0.591276899405475","0.578310782351921","0.604243016459028"
"Eigentuemer","2019","Paar mit Kind(ern)","5","7976","0.724768735937269","0.716337967209927","0.733199504664611"
"Eigentuemer","2019","Sonstige","1","","","",""
"Eigentuemer","2019","Sonstige","2","34","0.145100421855839","0.11986043170998","0.170340412001697"
"Eigentuemer","2019","Sonstige","3","69","0.281867745934364","0.237215768638126","0.326519723230603"
"Eigentuemer","2019","Sonstige","4","150","0.430930375430431","0.377338688790199","0.484522062070663"
"Eigentuemer","2019","Sonstige","5","281","0.655429795882844","0.609980684518297","0.700878907247392"
"Hauptmieter","2019","1-Pers.-HH","1","","","",""
"Hauptmieter","2019","1-Pers.-HH","2","649","0.771134479581357","0.741557590991532","0.800711368171182"
"Hauptmieter","2019","1-Pers.-HH","3","706","0.731723963341157","0.70245068684449","0.760997239837824"
"Hauptmieter","2019","1-Pers.-HH","4","735","0.608148727528679","0.578278402899372","0.638019052157986"
"Hauptmieter","2019","1-Pers.-HH","5","1157","0.555158669775934","0.533158239029306","0.577159100522562"
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","2","350","0.630879591640039","0.585840869043193","0.675918314236885"
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","3","518","0.482131057334628","0.449522070183889","0.514740044485368"
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","4","1038","0.449388812634467","0.428204286349099","0.470573338919834"
"Hauptmieter","2019","(Ehe-)Paar ohne Kind(er)","5","2326","0.341719579550223","0.330520588936126","0.352918570164321"
"Hauptmieter","2019","Alleinerziehende","1","","","",""
"Hauptmieter","2019","Alleinerziehende","2","993","0.805669040289912","0.782402039913425","0.8289360406664"
"Hauptmieter","2019","Alleinerziehende","3","1112","0.854193490457616","0.835031418413259","0.873355562501973"
"Hauptmieter","2019","Alleinerziehende","4","684","0.651399474477397","0.621239809836545","0.681559139118249"
"Hauptmieter","2019","Alleinerziehende","5","481","0.484288264758555","0.452625589853125","0.515950939663985"
"Hauptmieter","2019","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2019","Paar mit Kind(ern)","2","5715","0.728956125249036","0.718046486351775","0.739865764146297"
"Hauptmieter","2019","Paar mit Kind(ern)","3","3632","0.614859251351113","0.601046583812864","0.628671918889361"
"Hauptmieter","2019","Paar mit Kind(ern)","4","2398","0.404321351116137","0.39137732904776","0.417265373184513"
"Hauptmieter","2019","Paar mit Kind(ern)","5","2758","0.269924890269383","0.261545280277436","0.278304500261329"
"Hauptmieter","2019","Sonstige","1","","","",""
"Hauptmieter","2019","Sonstige","2","668","0.776190251055603","0.746321237224799","0.806059264886407"
"Hauptmieter","2019","Sonstige","3","310","0.689676708938038","0.643762643002582","0.735590774873494"
"Hauptmieter","2019","Sonstige","4","155","0.51986180169383","0.465794057274518","0.573929546113142"
"Hauptmieter","2019","Sonstige","5","131","0.320886340327469","0.276241600758687","0.36553107989625"
"Untermieter","2019","1-Pers.-HH","1","","","",""
"Untermieter","2019","1-Pers.-HH","2","65","0.0786109328963576","0.0596630696223399","0.0975587961703753"
"Untermieter","2019","1-Pers.-HH","3","50","0.0482082322253555","0.0340555638561974","0.0623609005945137"
"Untermieter","2019","1-Pers.-HH","4","42","0.0389790378848342","0.0271361832478057","0.0508218925218628"
"Untermieter","2019","1-Pers.-HH","5","49","0.0240237970598591","0.017244877276337","0.0308027168433813"
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","3","30","0.021851703725489","0.0123107931480611","0.0313926143029169"
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Untermieter","2019","(Ehe-)Paar ohne Kind(er)","5","78","0.00935001602056921","0.00707751139440369","0.0116225206467347"
"Untermieter","2019","Alleinerziehende","1","","","",""
"Untermieter","2019","Alleinerziehende","2","34","0.059206944869446","0.0453290229793465","0.0730848667595455"
"Untermieter","2019","Alleinerziehende","3","","","",""
"Untermieter","2019","Alleinerziehende","4","","","",""
"Untermieter","2019","Alleinerziehende","5","","","",""
"Untermieter","2019","Paar mit Kind(ern)","1","","","",""
"Untermieter","2019","Paar mit Kind(ern)","2","314","0.0308185459414563","0.0265767624046636","0.035060329478249"
"Untermieter","2019","Paar mit Kind(ern)","3","89","0.0155182478516859","0.0120098798205529","0.0190266158828188"
"Untermieter","2019","Paar mit Kind(ern)","4","55","0.0044017494783886","0.00265570777270908","0.00614779118406811"
"Untermieter","2019","Paar mit Kind(ern)","5","47","0.00530637379334845","0.00393498007687261","0.00667776750982428"
"Untermieter","2019","Sonstige","1","","","",""
"Untermieter","2019","Sonstige","2","46","0.0787093270885585","0.0594114858563678","0.0980071683207491"
"Untermieter","2019","Sonstige","3","","","",""
"Untermieter","2019","Sonstige","4","","","",""
"Untermieter","2019","Sonstige","5","","","",""
"Mieter","2019","1-Pers.-HH","1","","","",""
"Mieter","2019","1-Pers.-HH","2","","","",""
"Mieter","2019","1-Pers.-HH","3","","","",""
"Mieter","2019","1-Pers.-HH","4","","","",""
"Mieter","2019","1-Pers.-HH","5","","","",""
"Mieter","2019","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2019","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2019","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2019","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2019","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2019","Alleinerziehende","1","","","",""
"Mieter","2019","Alleinerziehende","2","","","",""
"Mieter","2019","Alleinerziehende","3","","","",""
"Mieter","2019","Alleinerziehende","4","","","",""
"Mieter","2019","Alleinerziehende","5","","","",""
"Mieter","2019","Paar mit Kind(ern)","1","","","",""
"Mieter","2019","Paar mit Kind(ern)","2","","","",""
"Mieter","2019","Paar mit Kind(ern)","3","","","",""
"Mieter","2019","Paar mit Kind(ern)","4","","","",""
"Mieter","2019","Paar mit Kind(ern)","5","","","",""
"Mieter","2019","Sonstige","1","","","",""
"Mieter","2019","Sonstige","2","","","",""
"Mieter","2019","Sonstige","3","","","",""
"Mieter","2019","Sonstige","4","","","",""
"Mieter","2019","Sonstige","5","","","",""
"Eigentuemer","2020","1-Pers.-HH","1","","","",""
"Eigentuemer","2020","1-Pers.-HH","2","47","0.113857038059959","0.0927016506844694","0.135012425435449"
"Eigentuemer","2020","1-Pers.-HH","3","106","0.185029316761417","0.161740161812361","0.208318471710473"
"Eigentuemer","2020","1-Pers.-HH","4","214","0.30623570773633","0.280221636619536","0.332249778853124"
"Eigentuemer","2020","1-Pers.-HH","5","744","0.424046798159316","0.403805850469561","0.444287745849071"
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","2","64","0.242903663494278","0.204539999628581","0.281267327359975"
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","3","311","0.506186748211285","0.47454390180099","0.53782959462158"
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","4","886","0.551106049730264","0.529554190495373","0.572657908965156"
"Eigentuemer","2020","(Ehe-)Paar ohne Kind(er)","5","4054","0.623812753430866","0.61238920347305","0.635236303388682"
"Eigentuemer","2020","Alleinerziehende","1","","","",""
"Eigentuemer","2020","Alleinerziehende","2","55","0.149862280830984","0.127750594546414","0.171973967115554"
"Eigentuemer","2020","Alleinerziehende","3","99","0.0782945811100657","0.0633123485155976","0.0932768137045338"
"Eigentuemer","2020","Alleinerziehende","4","306","0.376595313052689","0.347104876624273","0.406085749481106"
"Eigentuemer","2020","Alleinerziehende","5","492","0.496458909699229","0.465684606657531","0.527233212740928"
"Eigentuemer","2020","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2020","Paar mit Kind(ern)","2","220","0.205783066468732","0.195236065716717","0.216330067220747"
"Eigentuemer","2020","Paar mit Kind(ern)","3","956","0.361417543842788","0.349626480048468","0.373208607637108"
"Eigentuemer","2020","Paar mit Kind(ern)","4","2430","0.589477898033983","0.576340270301005","0.60261552576696"
"Eigentuemer","2020","Paar mit Kind(ern)","5","7101","0.707487683376222","0.698606058333889","0.716369308418554"
"Eigentuemer","2020","Sonstige","1","","","",""
"Eigentuemer","2020","Sonstige","2","","","",""
"Eigentuemer","2020","Sonstige","3","67","0.291850424050581","0.253752870173803","0.329947977927358"
"Eigentuemer","2020","Sonstige","4","150","0.438094560580754","0.390868609673172","0.485320511488336"
"Eigentuemer","2020","Sonstige","5","292","0.692228653259101","0.651401770334918","0.733055536183285"
"Hauptmieter","2020","1-Pers.-HH","1","","","",""
"Hauptmieter","2020","1-Pers.-HH","2","726","0.826005862642278","0.800756639672574","0.851255085611982"
"Hauptmieter","2020","1-Pers.-HH","3","885","0.745102123256008","0.718965259494921","0.771238987017096"
"Hauptmieter","2020","1-Pers.-HH","4","927","0.669594100344095","0.643047791479704","0.696140409208486"
"Hauptmieter","2020","1-Pers.-HH","5","1473","0.555902115309378","0.535551906704006","0.57625232391475"
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","2","382","0.704935671611003","0.664135633329034","0.745735709892972"
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","3","620","0.48462751059696","0.4529972015348","0.51625781965912"
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","4","1124","0.437091237074063","0.415598074142283","0.458584400005843"
"Hauptmieter","2020","(Ehe-)Paar ohne Kind(er)","5","2746","0.353416615847309","0.342143922875225","0.364689308819394"
"Hauptmieter","2020","Alleinerziehende","1","","","",""
"Hauptmieter","2020","Alleinerziehende","2","907","0.738955361406998","0.711747303483588","0.766163419330408"
"Hauptmieter","2020","Alleinerziehende","3","1113","0.897832671775361","0.880941167285998","0.914724176264723"
"Hauptmieter","2020","Alleinerziehende","4","712","0.614042744254935","0.58441301932416","0.643672469185709"
"Hauptmieter","2020","Alleinerziehende","5","515","0.498572300393307","0.467797351004412","0.529347249782202"
"Hauptmieter","2020","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2020","Paar mit Kind(ern)","2","5183","0.766884023508706","0.75585326306836","0.777914783949053"
