"ple0081_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2018","(noch) kein Abschluss","Nordrhein-Westfalen","177","0.67043365458843","0.614469135375072","0.726398173801788"
"Nein","2018","(noch) kein Abschluss","Hessen","49","0.75354304297443","0.645397718798001","0.86168836715086"
"Nein","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","34","0.748451237782222","0.631635056778231","0.865267418786212"
"Nein","2018","(noch) kein Abschluss","Baden-Württemberg","46","0.635205238547298","0.518181829699875","0.752228647394721"
"Nein","2018","(noch) kein Abschluss","Bayern","66","0.662685834692036","0.569079295983374","0.756292373400698"
"Nein","2018","(noch) kein Abschluss","Saarland","","","",""
"Nein","2018","(noch) kein Abschluss","Berlin","14","","",""
"Nein","2018","(noch) kein Abschluss","Brandenburg","21","","",""
"Nein","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","13","","",""
"Nein","2018","(noch) kein Abschluss","Sachsen","29","","",""
"Nein","2018","(noch) kein Abschluss","Sachsen-Anhalt","9","","",""
"Nein","2018","(noch) kein Abschluss","Thüringen","10","","",""
"Nein","2018","Hauptschule","Schleswig-Holstein","166","0.668397099101741","0.611171828397039","0.725622369806442"
"Nein","2018","Hauptschule","Hamburg","65","0.749710937691696","0.663947355535586","0.835474519847806"
"Nein","2018","Hauptschule","Niedersachsen","470","0.738915896132959","0.706095668268197","0.77173612399772"
"Nein","2018","Hauptschule","Bremen","30","0.784192809280408","0.665311505691093","0.903074112869724"
"Nein","2018","Hauptschule","Nordrhein-Westfalen","1020","0.694016713595283","0.670880652382506","0.71715277480806"
"Nein","2018","Hauptschule","Hessen","257","0.686291131563898","0.640989571366073","0.731592691761724"
"Nein","2018","Hauptschule","Rheinland-Pfalz,Saarland","374","0.708205963406993","0.670854299468435","0.745557627345551"
"Nein","2018","Hauptschule","Baden-Württemberg","534","0.760914439115915","0.72993118790307","0.791897690328761"
"Nein","2018","Hauptschule","Bayern","902","0.720791897581437","0.696405627945107","0.745178167217768"
"Nein","2018","Hauptschule","Saarland","","","",""
"Nein","2018","Hauptschule","Berlin","86","0.631760956377035","0.55379038229652","0.709731530457551"
"Nein","2018","Hauptschule","Brandenburg","140","0.665870814745361","0.603683164108728","0.728058465381994"
"Nein","2018","Hauptschule","Mecklenburg-Vorpommern","65","0.564948445722802","0.47101268137537","0.658884210070234"
"Nein","2018","Hauptschule","Sachsen","192","0.713583408994435","0.660151191062764","0.767015626926107"
"Nein","2018","Hauptschule","Sachsen-Anhalt","120","0.738869730600813","0.677059584234035","0.800679876967592"
"Nein","2018","Hauptschule","Thüringen","136","0.648033261175638","0.583745304669421","0.712321217681856"
"Nein","2018","Realschule","Schleswig-Holstein","179","0.717964251251799","0.663055479625419","0.772873022878178"
"Nein","2018","Realschule","Hamburg","56","0.617824659603921","0.513911057940349","0.721738261267493"
"Nein","2018","Realschule","Niedersachsen","493","0.693986991596531","0.659799598245019","0.728174384948044"
"Nein","2018","Realschule","Bremen","38","0.685785320970277","0.557117360702475","0.814453281238078"
"Nein","2018","Realschule","Nordrhein-Westfalen","757","0.711639899849941","0.684407921850193","0.738871877849689"
"Nein","2018","Realschule","Hessen","266","0.718807559430301","0.673365049894417","0.764250068966186"
"Nein","2018","Realschule","Rheinland-Pfalz,Saarland","201","0.768132610432701","0.717793661095782","0.81847155976962"
"Nein","2018","Realschule","Baden-Württemberg","489","0.752285578808738","0.718469134731475","0.786102022886"
"Nein","2018","Realschule","Bayern","714","0.774234493398745","0.747335306309426","0.801133680488064"
"Nein","2018","Realschule","Saarland","","","",""
"Nein","2018","Realschule","Berlin","146","0.643795821733278","0.581907635548198","0.705684007918359"
"Nein","2018","Realschule","Brandenburg","243","0.613015074510698","0.564363116036863","0.661667032984534"
"Nein","2018","Realschule","Mecklenburg-Vorpommern","160","0.648757495775853","0.589105460740036","0.70840953081167"
"Nein","2018","Realschule","Sachsen","478","0.737699371535284","0.704733890873451","0.770664852197117"
"Nein","2018","Realschule","Sachsen-Anhalt","238","0.693320972385054","0.646080225439202","0.740561719330906"
"Nein","2018","Realschule","Thüringen","270","0.678010769595871","0.631278007750824","0.724743531440918"
"Nein","2018","(Fach-)Abitur","Schleswig-Holstein","124","0.875316473738153","0.822448879180618","0.928184068295689"
"Nein","2018","(Fach-)Abitur","Hamburg","67","0.836681841435968","0.759006016589019","0.914357666282917"
"Nein","2018","(Fach-)Abitur","Niedersachsen","320","0.790733294760158","0.751017738552221","0.830448850968095"
"Nein","2018","(Fach-)Abitur","Bremen","29","","",""
"Nein","2018","(Fach-)Abitur","Nordrhein-Westfalen","861","0.740382693761007","0.715010306519376","0.765755081002637"
"Nein","2018","(Fach-)Abitur","Hessen","242","0.744596146382433","0.696438314186244","0.792753978578621"
"Nein","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","184","0.752141031845537","0.697286618851463","0.80699544483961"
"Nein","2018","(Fach-)Abitur","Baden-Württemberg","355","0.788088725483501","0.750033805167873","0.826143645799129"
"Nein","2018","(Fach-)Abitur","Bayern","414","0.762528134602497","0.726265924238302","0.798790344966691"
"Nein","2018","(Fach-)Abitur","Saarland","","","",""
"Nein","2018","(Fach-)Abitur","Berlin","101","0.706900836693773","0.632555559993568","0.781246113393978"
"Nein","2018","(Fach-)Abitur","Brandenburg","85","0.649279602344133","0.563900052613035","0.734659152075231"
"Nein","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","50","0.861141747640478","0.777076870567777","0.94520662471318"
"Nein","2018","(Fach-)Abitur","Sachsen","123","0.79591680551771","0.733467795379794","0.858365815655627"
"Nein","2018","(Fach-)Abitur","Sachsen-Anhalt","71","0.780079515588654","0.697225272709131","0.862933758468176"
"Nein","2018","(Fach-)Abitur","Thüringen","70","0.794796747603912","0.71089456698817","0.878698928219655"
"Nein","2018","AkademikerIn","Schleswig-Holstein","167","0.84125776626732","0.789158935611564","0.893356596923076"
"Nein","2018","AkademikerIn","Hamburg","158","0.930151490486592","0.892169260931073","0.968133720042111"
"Nein","2018","AkademikerIn","Niedersachsen","461","0.858916478120147","0.829446534177873","0.888386422062421"
"Nein","2018","AkademikerIn","Bremen","48","0.787960275291816","0.683660622500877","0.892259928082754"
"Nein","2018","AkademikerIn","Nordrhein-Westfalen","1016","0.847014043864752","0.826413903806156","0.867614183923348"
"Nein","2018","AkademikerIn","Hessen","415","0.843022469073652","0.810512700734534","0.87553223741277"
"Nein","2018","AkademikerIn","Rheinland-Pfalz,Saarland","235","0.863848037222833","0.823461293815365","0.904234780630301"
"Nein","2018","AkademikerIn","Baden-Württemberg","709","0.873768894462054","0.850897793843471","0.896639995080636"
"Nein","2018","AkademikerIn","Bayern","859","0.831571956555816","0.808212283885466","0.854931629226166"
"Nein","2018","AkademikerIn","Saarland","","","",""
"Nein","2018","AkademikerIn","Berlin","325","0.783207081087103","0.743845920791939","0.822568241382267"
"Nein","2018","AkademikerIn","Brandenburg","207","0.890867163450953","0.851170124312441","0.930564202589464"
"Nein","2018","AkademikerIn","Mecklenburg-Vorpommern","115","0.820128387360708","0.756956165017063","0.883300609704353"
"Nein","2018","AkademikerIn","Sachsen","368","0.870018556363638","0.837857642438031","0.902179470289245"
"Nein","2018","AkademikerIn","Sachsen-Anhalt","184","0.854599682279441","0.807590222900738","0.901609141658145"
"Nein","2018","AkademikerIn","Thüringen","181","0.871242402189507","0.826262943559234","0.91622186081978"
"Ja","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2019","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2019","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2019","(noch) kein Abschluss","Bremen","","","",""
"Ja","2019","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2019","(noch) kein Abschluss","Hessen","","","",""
"Ja","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2019","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2019","(noch) kein Abschluss","Bayern","","","",""
"Ja","2019","(noch) kein Abschluss","Saarland","","","",""
"Ja","2019","(noch) kein Abschluss","Berlin","","","",""
"Ja","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2019","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2019","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2019","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2019","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2019","Hauptschule","Hamburg","","","",""
"Ja","2019","Hauptschule","Niedersachsen","","","",""
"Ja","2019","Hauptschule","Bremen","","","",""
"Ja","2019","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2019","Hauptschule","Hessen","","","",""
"Ja","2019","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2019","Hauptschule","Baden-Württemberg","","","",""
"Ja","2019","Hauptschule","Bayern","","","",""
"Ja","2019","Hauptschule","Saarland","","","",""
"Ja","2019","Hauptschule","Berlin","","","",""
"Ja","2019","Hauptschule","Brandenburg","","","",""
"Ja","2019","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2019","Hauptschule","Sachsen","","","",""
"Ja","2019","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2019","Hauptschule","Thüringen","","","",""
"Ja","2019","Realschule","Schleswig-Holstein","","","",""
"Ja","2019","Realschule","Hamburg","","","",""
"Ja","2019","Realschule","Niedersachsen","","","",""
"Ja","2019","Realschule","Bremen","","","",""
"Ja","2019","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2019","Realschule","Hessen","","","",""
"Ja","2019","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2019","Realschule","Baden-Württemberg","","","",""
"Ja","2019","Realschule","Bayern","","","",""
"Ja","2019","Realschule","Saarland","","","",""
"Ja","2019","Realschule","Berlin","","","",""
"Ja","2019","Realschule","Brandenburg","","","",""
"Ja","2019","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2019","Realschule","Sachsen","","","",""
"Ja","2019","Realschule","Sachsen-Anhalt","","","",""
"Ja","2019","Realschule","Thüringen","","","",""
"Ja","2019","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2019","(Fach-)Abitur","Hamburg","","","",""
"Ja","2019","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2019","(Fach-)Abitur","Bremen","","","",""
"Ja","2019","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2019","(Fach-)Abitur","Hessen","","","",""
"Ja","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2019","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2019","(Fach-)Abitur","Bayern","","","",""
"Ja","2019","(Fach-)Abitur","Saarland","","","",""
"Ja","2019","(Fach-)Abitur","Berlin","","","",""
"Ja","2019","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2019","(Fach-)Abitur","Sachsen","","","",""
"Ja","2019","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2019","(Fach-)Abitur","Thüringen","","","",""
"Ja","2019","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2019","AkademikerIn","Hamburg","","","",""
"Ja","2019","AkademikerIn","Niedersachsen","","","",""
"Ja","2019","AkademikerIn","Bremen","","","",""
"Ja","2019","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2019","AkademikerIn","Hessen","","","",""
"Ja","2019","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2019","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2019","AkademikerIn","Bayern","","","",""
"Ja","2019","AkademikerIn","Saarland","","","",""
"Ja","2019","AkademikerIn","Berlin","","","",""
"Ja","2019","AkademikerIn","Brandenburg","","","",""
"Ja","2019","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2019","AkademikerIn","Sachsen","","","",""
"Ja","2019","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2019","AkademikerIn","Thüringen","","","",""
"Nein","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2019","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2019","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2019","(noch) kein Abschluss","Bremen","","","",""
"Nein","2019","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2019","(noch) kein Abschluss","Hessen","","","",""
"Nein","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2019","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2019","(noch) kein Abschluss","Bayern","","","",""
"Nein","2019","(noch) kein Abschluss","Saarland","","","",""
"Nein","2019","(noch) kein Abschluss","Berlin","","","",""
"Nein","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2019","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2019","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2019","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2019","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2019","Hauptschule","Hamburg","","","",""
"Nein","2019","Hauptschule","Niedersachsen","","","",""
"Nein","2019","Hauptschule","Bremen","","","",""
"Nein","2019","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2019","Hauptschule","Hessen","","","",""
"Nein","2019","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2019","Hauptschule","Baden-Württemberg","","","",""
"Nein","2019","Hauptschule","Bayern","","","",""
"Nein","2019","Hauptschule","Saarland","","","",""
"Nein","2019","Hauptschule","Berlin","","","",""
"Nein","2019","Hauptschule","Brandenburg","","","",""
"Nein","2019","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2019","Hauptschule","Sachsen","","","",""
"Nein","2019","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2019","Hauptschule","Thüringen","","","",""
"Nein","2019","Realschule","Schleswig-Holstein","","","",""
"Nein","2019","Realschule","Hamburg","","","",""
"Nein","2019","Realschule","Niedersachsen","","","",""
"Nein","2019","Realschule","Bremen","","","",""
"Nein","2019","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2019","Realschule","Hessen","","","",""
"Nein","2019","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2019","Realschule","Baden-Württemberg","","","",""
"Nein","2019","Realschule","Bayern","","","",""
"Nein","2019","Realschule","Saarland","","","",""
"Nein","2019","Realschule","Berlin","","","",""
"Nein","2019","Realschule","Brandenburg","","","",""
"Nein","2019","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2019","Realschule","Sachsen","","","",""
"Nein","2019","Realschule","Sachsen-Anhalt","","","",""
"Nein","2019","Realschule","Thüringen","","","",""
"Nein","2019","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2019","(Fach-)Abitur","Hamburg","","","",""
"Nein","2019","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2019","(Fach-)Abitur","Bremen","","","",""
"Nein","2019","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2019","(Fach-)Abitur","Hessen","","","",""
"Nein","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2019","(Fach-)Abitur","Baden-Württemberg","","","",""
"Nein","2019","(Fach-)Abitur","Bayern","","","",""
"Nein","2019","(Fach-)Abitur","Saarland","","","",""
"Nein","2019","(Fach-)Abitur","Berlin","","","",""
"Nein","2019","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2019","(Fach-)Abitur","Sachsen","","","",""
"Nein","2019","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2019","(Fach-)Abitur","Thüringen","","","",""
"Nein","2019","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2019","AkademikerIn","Hamburg","","","",""
"Nein","2019","AkademikerIn","Niedersachsen","","","",""
"Nein","2019","AkademikerIn","Bremen","","","",""
"Nein","2019","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2019","AkademikerIn","Hessen","","","",""
"Nein","2019","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2019","AkademikerIn","Baden-Württemberg","","","",""
"Nein","2019","AkademikerIn","Bayern","","","",""
"Nein","2019","AkademikerIn","Saarland","","","",""
"Nein","2019","AkademikerIn","Berlin","","","",""
"Nein","2019","AkademikerIn","Brandenburg","","","",""
"Nein","2019","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2019","AkademikerIn","Sachsen","","","",""
"Nein","2019","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2019","AkademikerIn","Thüringen","","","",""
"Ja","2020","(noch) kein Abschluss","Schleswig-Holstein","25","","",""
"Ja","2020","(noch) kein Abschluss","Hamburg","8","","",""
"Ja","2020","(noch) kein Abschluss","Niedersachsen","80","0.390438018939653","0.330324407944597","0.45055162993471"
"Ja","2020","(noch) kein Abschluss","Bremen","8","","",""
"Ja","2020","(noch) kein Abschluss","Nordrhein-Westfalen","165","0.334887473334194","0.293519894430513","0.376255052237875"
"Ja","2020","(noch) kein Abschluss","Hessen","40","0.19827412162722","0.140508624593273","0.256039618661167"
