,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
3577,3577,2018,North Rhine-Westphalia,3rd Quintile,6 rooms,0.07641,46,13531,0.05547,0.10358
3578,3578,2018,North Rhine-Westphalia,3rd Quintile,7 rooms,0.05023,33,13531,0.03035,0.07467
3579,3579,2018,North Rhine-Westphalia,4th Quintile,2 rooms,0.14734,62,13531,0.11973,0.17769
3580,3580,2018,North Rhine-Westphalia,4th Quintile,3 rooms,0.28988,152,13531,0.24462,0.34524
3581,3581,2018,North Rhine-Westphalia,4th Quintile,4 rooms,0.22436,126,13531,0.19006,0.26033
3582,3582,2018,North Rhine-Westphalia,4th Quintile,5 rooms,0.18155,106,13531,0.14686,0.22101
3583,3583,2018,North Rhine-Westphalia,4th Quintile,6 rooms,0.11325,75,13531,0.08306,0.14018
3584,3584,2018,North Rhine-Westphalia,4th Quintile,7 rooms,0.04362,32,13531,0.02738,0.06355
3585,3585,2018,North Rhine-Westphalia,5th Quintile,2 rooms,0.08795,37,13531,0.06275,0.11636
3586,3586,2018,North Rhine-Westphalia,5th Quintile,3 rooms,0.22716,118,13531,0.18271,0.27615
3587,3587,2018,North Rhine-Westphalia,5th Quintile,4 rooms,0.19815,150,13531,0.16756,0.23482
3588,3588,2018,North Rhine-Westphalia,5th Quintile,5 rooms,0.27251,155,13531,0.23831,0.32263
3589,3589,2018,North Rhine-Westphalia,5th Quintile,6 rooms,0.14279,96,13531,0.11973,0.16828
3590,3590,2018,North Rhine-Westphalia,5th Quintile,7 rooms,0.07144,52,13531,0.05145,0.09266
3591,3591,2018,Hesse,1st Quintile,1 room,0.11605,38,13531,0.05502,0.1846
3592,3592,2018,Hesse,1st Quintile,2 rooms,0.4291,97,13531,0.3156,0.55625
3593,3593,2018,Hesse,1st Quintile,3 rooms,0.35089,136,13531,0.25177,0.48015
3594,3594,2018,Hesse,1st Quintile,4 rooms,0.10396,72,13531,0.07284,0.14586
3595,3595,2018,Hesse,2nd Quintile,2 rooms,0.31631,35,13531,0.20711,0.43206
3596,3596,2018,Hesse,2nd Quintile,3 rooms,0.48849,72,13531,0.35252,0.63094
3597,3597,2018,Hesse,2nd Quintile,4 rooms,0.1952,46,13531,0.11134,0.29355
3598,3598,2018,Hesse,3rd Quintile,2 rooms,0.19776,31,13531,0.12573,0.27076
3599,3599,2018,Hesse,3rd Quintile,3 rooms,0.32686,52,13531,0.22172,0.43302
3600,3600,2018,Hesse,3rd Quintile,4 rooms,0.18816,38,13531,0.11798,0.25977
3601,3601,2018,Hesse,3rd Quintile,5 rooms,0.28722,32,13531,0.19556,0.38372
3602,3602,2018,Hesse,4th Quintile,3 rooms,0.4425,55,13531,0.30826,0.58495
3603,3603,2018,Hesse,4th Quintile,4 rooms,0.28739,42,13531,0.2147,0.35527
3604,3604,2018,Hesse,4th Quintile,5 rooms,0.27011,38,13531,0.19458,0.35383
3605,3605,2018,Hesse,5th Quintile,3 rooms,0.30468,48,13531,0.2354,0.37162
3606,3606,2018,Hesse,5th Quintile,4 rooms,0.2182,49,13531,0.17005,0.29645
3607,3607,2018,Hesse,5th Quintile,5 rooms,0.23415,49,13531,0.18746,0.28996
3608,3608,2018,Hesse,5th Quintile,6 rooms,0.24297,47,13531,0.18055,0.30784
3609,3609,2018,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.39887,79,13531,0.26707,0.53899
3610,3610,2018,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.42159,132,13531,0.29823,0.57431
3611,3611,2018,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.17954,71,13531,0.10797,0.27743
3612,3612,2018,"Rhineland-Palatinate, Saarland",2nd Quintile,2 rooms,0.35969,42,13531,0.26225,0.44523
3613,3613,2018,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.39327,61,13531,0.27956,0.50348
3614,3614,2018,"Rhineland-Palatinate, Saarland",2nd Quintile,5 rooms,0.24704,31,13531,0.17257,0.32128
3615,3615,2018,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.51253,35,13531,0.35237,0.71825
3616,3616,2018,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.48747,36,13531,0.33811,0.64306
3617,3617,2018,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.36057,37,13531,0.26984,0.4666
3618,3618,2018,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.35484,40,13531,0.26792,0.46734
3619,3619,2018,"Rhineland-Palatinate, Saarland",4th Quintile,6 rooms,0.28459,31,13531,0.21203,0.359
3620,3620,2018,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.45634,34,13531,0.33956,0.61165
3621,3621,2018,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.54366,33,13531,0.3804,0.7517
3622,3622,2018,Baden-Wuerttemberg,1st Quintile,1 room,0.15565,45,13531,0.09949,0.20802
3623,3623,2018,Baden-Wuerttemberg,1st Quintile,2 rooms,0.36621,104,13531,0.27256,0.48189
3624,3624,2018,Baden-Wuerttemberg,1st Quintile,3 rooms,0.31176,149,13531,0.22818,0.41054
3625,3625,2018,Baden-Wuerttemberg,1st Quintile,4 rooms,0.1207,82,13531,0.07566,0.17288
3626,3626,2018,Baden-Wuerttemberg,1st Quintile,5 rooms,0.04567,33,13531,0.02155,0.07742
3627,3627,2018,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.23184,52,13531,0.17874,0.29591
3628,3628,2018,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.33935,94,13531,0.25542,0.41259
3629,3629,2018,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.25376,67,13531,0.19424,0.3261
3630,3630,2018,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.17504,50,13531,0.127,0.22977
3631,3631,2018,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.16632,36,13531,0.13109,0.20714
3632,3632,2018,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.36929,88,13531,0.29446,0.44681
3633,3633,2018,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.30384,72,13531,0.22385,0.38482
3634,3634,2018,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.16055,54,13531,0.12181,0.20616
3635,3635,2018,Baden-Wuerttemberg,4th Quintile,3 rooms,0.28347,78,13531,0.23258,0.34035
3636,3636,2018,Baden-Wuerttemberg,4th Quintile,4 rooms,0.28356,85,13531,0.23229,0.34932
3637,3637,2018,Baden-Wuerttemberg,4th Quintile,5 rooms,0.2227,81,13531,0.17565,0.27614
3638,3638,2018,Baden-Wuerttemberg,4th Quintile,6 rooms,0.12843,52,13531,0.09457,0.16761
3639,3639,2018,Baden-Wuerttemberg,4th Quintile,7 rooms,0.08184,37,13531,0.05601,0.10815
3640,3640,2018,Baden-Wuerttemberg,5th Quintile,3 rooms,0.23416,69,13531,0.1881,0.28577
3641,3641,2018,Baden-Wuerttemberg,5th Quintile,4 rooms,0.27223,92,13531,0.22945,0.32213
3642,3642,2018,Baden-Wuerttemberg,5th Quintile,5 rooms,0.19602,81,13531,0.16112,0.24007
3643,3643,2018,Baden-Wuerttemberg,5th Quintile,6 rooms,0.19871,81,13531,0.14841,0.24641
3644,3644,2018,Baden-Wuerttemberg,5th Quintile,7 rooms,0.09888,44,13531,0.06749,0.1303
3645,3645,2018,Bavaria,1st Quintile,1 room,0.09949,61,13531,0.06816,0.1454
3646,3646,2018,Bavaria,1st Quintile,2 rooms,0.41044,159,13531,0.32852,0.50262
3647,3647,2018,Bavaria,1st Quintile,3 rooms,0.33534,210,13531,0.2734,0.40377
3648,3648,2018,Bavaria,1st Quintile,4 rooms,0.11881,90,13531,0.08023,0.16491
3649,3649,2018,Bavaria,1st Quintile,5 rooms,0.03593,35,13531,0.02005,0.05637
3650,3650,2018,Bavaria,2nd Quintile,2 rooms,0.20476,84,13531,0.15843,0.25404
3651,3651,2018,Bavaria,2nd Quintile,3 rooms,0.3816,161,13531,0.31767,0.44057
3652,3652,2018,Bavaria,2nd Quintile,4 rooms,0.18875,102,13531,0.14545,0.24129
3653,3653,2018,Bavaria,2nd Quintile,5 rooms,0.13375,62,13531,0.09358,0.17827
3654,3654,2018,Bavaria,2nd Quintile,6 rooms,0.09113,37,13531,0.05703,0.13181
3655,3655,2018,Bavaria,3rd Quintile,2 rooms,0.16648,55,13531,0.12413,0.20514
3656,3656,2018,Bavaria,3rd Quintile,3 rooms,0.32528,112,13531,0.26705,0.39223
3657,3657,2018,Bavaria,3rd Quintile,4 rooms,0.2625,103,13531,0.20223,0.32264
3658,3658,2018,Bavaria,3rd Quintile,5 rooms,0.15717,86,13531,0.12635,0.19549
3659,3659,2018,Bavaria,3rd Quintile,6 rooms,0.08855,44,13531,0.06777,0.11533
3660,3660,2018,Bavaria,4th Quintile,2 rooms,0.13043,58,13531,0.10342,0.15835
3661,3661,2018,Bavaria,4th Quintile,3 rooms,0.24261,112,13531,0.18999,0.31052
3662,3662,2018,Bavaria,4th Quintile,4 rooms,0.25932,113,13531,0.21391,0.29855
3663,3663,2018,Bavaria,4th Quintile,5 rooms,0.17741,95,13531,0.14011,0.21285
3664,3664,2018,Bavaria,4th Quintile,6 rooms,0.1105,62,13531,0.08529,0.14004
3665,3665,2018,Bavaria,4th Quintile,7 rooms,0.07972,38,13531,0.05143,0.11395
3666,3666,2018,Bavaria,5th Quintile,2 rooms,0.12727,48,13531,0.09311,0.16885
3667,3667,2018,Bavaria,5th Quintile,3 rooms,0.21289,111,13531,0.16923,0.25978
3668,3668,2018,Bavaria,5th Quintile,4 rooms,0.22473,110,13531,0.18842,0.26393
3669,3669,2018,Bavaria,5th Quintile,5 rooms,0.20296,102,13531,0.15682,0.24945
3670,3670,2018,Bavaria,5th Quintile,6 rooms,0.16475,100,13531,0.13288,0.20292
3671,3671,2018,Bavaria,5th Quintile,7 rooms,0.06741,42,13531,0.04198,0.08857
3672,3672,2018,Berlin,1st Quintile,1 room,0.263,56,13531,0.17964,0.3343
3673,3673,2018,Berlin,1st Quintile,2 rooms,0.46036,83,13531,0.32481,0.6037
3674,3674,2018,Berlin,1st Quintile,3 rooms,0.27664,86,13531,0.20415,0.35505
3675,3675,2018,Berlin,2nd Quintile,2 rooms,0.53618,45,13531,0.40571,0.68886
3676,3676,2018,Berlin,2nd Quintile,3 rooms,0.46382,54,13531,0.32869,0.59547
3677,3677,2018,Berlin,3rd Quintile,2 rooms,0.50008,36,13531,0.33209,0.67441
3678,3678,2018,Berlin,3rd Quintile,3 rooms,0.49992,43,13531,0.35572,0.65593
3679,3679,2018,Berlin,4th Quintile,3 rooms,1.0,44,13531,0.6979,1.35373
3680,3680,2018,Berlin,5th Quintile,3 rooms,1.0,38,13531,0.7371,1.25912
3681,3681,2018,Brandenburg,1st Quintile,1 room,0.09373,39,13531,0.05027,0.14946
3682,3682,2018,Brandenburg,1st Quintile,2 rooms,0.37569,57,13531,0.28167,0.47555
3683,3683,2018,Brandenburg,1st Quintile,3 rooms,0.32773,96,13531,0.2387,0.47032
3684,3684,2018,Brandenburg,1st Quintile,4 rooms,0.20285,41,13531,0.11281,0.34869
3685,3685,2018,Brandenburg,2nd Quintile,3 rooms,0.79486,72,13531,0.63245,0.95487
3686,3686,2018,Brandenburg,2nd Quintile,4 rooms,0.20514,40,13531,0.16204,0.25911
3687,3687,2018,Brandenburg,3rd Quintile,3 rooms,1.0,58,13531,0.71036,1.24543
3688,3688,2018,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.55861,41,13531,0.37006,0.78162
3689,3689,2018,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.37452,61,13531,0.27793,0.47081
3690,3690,2018,Mecklenburg-Western Pomerania,1st Quintile,4 rooms,0.06687,31,13531,0.03703,0.10492
3691,3691,2018,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,1.0,37,13531,0.83602,1.15923
3692,3692,2018,Saxony,1st Quintile,2 rooms,0.42149,67,13531,0.31356,0.52659
3693,3693,2018,Saxony,1st Quintile,3 rooms,0.45793,113,13531,0.3276,0.6522
3694,3694,2018,Saxony,1st Quintile,4 rooms,0.12059,53,13531,0.07557,0.18909
3695,3695,2018,Saxony,2nd Quintile,2 rooms,0.3045,61,13531,0.25712,0.37337
3696,3696,2018,Saxony,2nd Quintile,3 rooms,0.5063,124,13531,0.4306,0.60967
3697,3697,2018,Saxony,2nd Quintile,4 rooms,0.1892,76,13531,0.15351,0.22967
3698,3698,2018,Saxony,3rd Quintile,2 rooms,0.21957,34,13531,0.15004,0.30344
3699,3699,2018,Saxony,3rd Quintile,3 rooms,0.47943,86,13531,0.3569,0.61251
3700,3700,2018,Saxony,3rd Quintile,4 rooms,0.22558,49,13531,0.1586,0.31294
3701,3701,2018,Saxony,3rd Quintile,5 rooms,0.07542,32,13531,0.05444,0.09084
3702,3702,2018,Saxony,4th Quintile,3 rooms,0.55673,41,13531,0.40635,0.72727
3703,3703,2018,Saxony,4th Quintile,4 rooms,0.44327,42,13531,0.28832,0.57563
3704,3704,2018,Saxony-Anhalt,1st Quintile,2 rooms,0.48702,54,13531,0.3553,0.64614
3705,3705,2018,Saxony-Anhalt,1st Quintile,3 rooms,0.36024,79,13531,0.25839,0.48314
3706,3706,2018,Saxony-Anhalt,1st Quintile,4 rooms,0.15274,59,13531,0.10236,0.21259
3707,3707,2018,Saxony-Anhalt,2nd Quintile,3 rooms,0.69467,55,13531,0.54779,0.81906
3708,3708,2018,Saxony-Anhalt,2nd Quintile,4 rooms,0.30533,34,13531,0.20436,0.40078
3709,3709,2018,Saxony-Anhalt,3rd Quintile,3 rooms,1.0,44,13531,0.73671,1.33643
3710,3710,2018,Thuringa,1st Quintile,2 rooms,0.45564,57,13531,0.31222,0.59153
3711,3711,2018,Thuringa,1st Quintile,3 rooms,0.37883,81,13531,0.25945,0.50713
3712,3712,2018,Thuringa,1st Quintile,4 rooms,0.16553,33,13531,0.09002,0.25543
3713,3713,2018,Thuringa,2nd Quintile,3 rooms,0.52859,53,13531,0.41804,0.66518
3714,3714,2018,Thuringa,2nd Quintile,4 rooms,0.47141,39,13531,0.32218,0.64065
3715,3715,2018,Thuringa,3rd Quintile,3 rooms,1.0,32,13531,0.71435,1.23474
3716,3716,2019,Schleswig-Holstein,1st Quintile,2 rooms,0.4185,50,14028,0.25246,0.60421
3717,3717,2019,Schleswig-Holstein,1st Quintile,3 rooms,0.4203,74,14028,0.26509,0.61826
3718,3718,2019,Schleswig-Holstein,1st Quintile,4 rooms,0.1612,52,14028,0.08222,0.25814
3719,3719,2019,Schleswig-Holstein,2nd Quintile,3 rooms,1.0,33,14028,0.68127,1.42587
3720,3720,2019,Schleswig-Holstein,3rd Quintile,3 rooms,0.48217,31,14028,0.29526,0.68617
3721,3721,2019,Schleswig-Holstein,3rd Quintile,4 rooms,0.51783,37,14028,0.36837,0.71301
3722,3722,2019,Schleswig-Holstein,5th Quintile,4 rooms,0.44887,36,14028,0.28472,0.59716
3723,3723,2019,Schleswig-Holstein,5th Quintile,5 rooms,0.55113,45,14028,0.37784,0.70915
3724,3724,2019,Hamburg,1st Quintile,2 rooms,0.51166,31,14028,0.31516,0.74891
3725,3725,2019,Hamburg,1st Quintile,3 rooms,0.48834,37,14028,0.3144,0.68636
3726,3726,2019,Lower Saxony,1st Quintile,2 rooms,0.33774,102,14028,0.25043,0.43004
3727,3727,2019,Lower Saxony,1st Quintile,3 rooms,0.35914,197,14028,0.27361,0.45888
3728,3728,2019,Lower Saxony,1st Quintile,4 rooms,0.21221,125,14028,0.13956,0.29348
3729,3729,2019,Lower Saxony,1st Quintile,5 rooms,0.09091,53,14028,0.05871,0.13019
3730,3730,2019,Lower Saxony,2nd Quintile,2 rooms,0.20494,37,14028,0.13276,0.26384
3731,3731,2019,Lower Saxony,2nd Quintile,3 rooms,0.3713,88,14028,0.28069,0.47028
3732,3732,2019,Lower Saxony,2nd Quintile,4 rooms,0.26611,65,14028,0.20476,0.33615
3733,3733,2019,Lower Saxony,2nd Quintile,5 rooms,0.15765,46,14028,0.11598,0.21025
3734,3734,2019,Lower Saxony,3rd Quintile,3 rooms,0.29274,55,14028,0.23517,0.371
3735,3735,2019,Lower Saxony,3rd Quintile,4 rooms,0.3499,60,14028,0.25013,0.46136
3736,3736,2019,Lower Saxony,3rd Quintile,5 rooms,0.21526,52,14028,0.16507,0.2727
3737,3737,2019,Lower Saxony,3rd Quintile,6 rooms,0.14209,39,14028,0.08658,0.20771
3738,3738,2019,Lower Saxony,4th Quintile,3 rooms,0.24919,46,14028,0.17963,0.31723
3739,3739,2019,Lower Saxony,4th Quintile,4 rooms,0.29736,68,14028,0.22466,0.36525
3740,3740,2019,Lower Saxony,4th Quintile,5 rooms,0.26675,68,14028,0.20408,0.34033
3741,3741,2019,Lower Saxony,4th Quintile,6 rooms,0.1867,45,14028,0.13198,0.25176
3742,3742,2019,Lower Saxony,5th Quintile,3 rooms,0.17115,39,14028,0.11874,0.24799
3743,3743,2019,Lower Saxony,5th Quintile,4 rooms,0.21785,62,14028,0.15424,0.30058
3744,3744,2019,Lower Saxony,5th Quintile,5 rooms,0.30221,78,14028,0.22521,0.37571
3745,3745,2019,Lower Saxony,5th Quintile,6 rooms,0.22944,73,14028,0.17413,0.286
3746,3746,2019,Lower Saxony,5th Quintile,7 rooms,0.07934,47,14028,0.06026,0.10445
3747,3747,2019,North Rhine-Westphalia,1st Quintile,1 room,0.12464,112,14028,0.09101,0.15406
3748,3748,2019,North Rhine-Westphalia,1st Quintile,2 rooms,0.34435,294,14028,0.28059,0.3934
3749,3749,2019,North Rhine-Westphalia,1st Quintile,3 rooms,0.33749,423,14028,0.27812,0.39616
3750,3750,2019,North Rhine-Westphalia,1st Quintile,4 rooms,0.11994,224,14028,0.08937,0.15505
3751,3751,2019,North Rhine-Westphalia,1st Quintile,5 rooms,0.07359,86,14028,0.0456,0.10285
3752,3752,2019,North Rhine-Westphalia,2nd Quintile,2 rooms,0.26488,110,14028,0.21566,0.31246
3753,3753,2019,North Rhine-Westphalia,2nd Quintile,3 rooms,0.41437,230,14028,0.35346,0.4799
3754,3754,2019,North Rhine-Westphalia,2nd Quintile,4 rooms,0.1872,130,14028,0.15485,0.22294
3755,3755,2019,North Rhine-Westphalia,2nd Quintile,5 rooms,0.08885,70,14028,0.06799,0.11593
3756,3756,2019,North Rhine-Westphalia,2nd Quintile,6 rooms,0.0447,35,14028,0.02907,0.06396
3757,3757,2019,North Rhine-Westphalia,3rd Quintile,2 rooms,0.22839,91,14028,0.18335,0.27889
3758,3758,2019,North Rhine-Westphalia,3rd Quintile,3 rooms,0.34658,156,14028,0.28957,0.42285
3759,3759,2019,North Rhine-Westphalia,3rd Quintile,4 rooms,0.22306,128,14028,0.18924,0.25949
3760,3760,2019,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12659,79,14028,0.10289,0.15798
3761,3761,2019,North Rhine-Westphalia,3rd Quintile,6 rooms,0.07538,54,14028,0.05387,0.10154
3762,3762,2019,North Rhine-Westphalia,4th Quintile,2 rooms,0.15863,61,14028,0.1209,0.19004
3763,3763,2019,North Rhine-Westphalia,4th Quintile,3 rooms,0.28287,136,14028,0.2311,0.33297
3764,3764,2019,North Rhine-Westphalia,4th Quintile,4 rooms,0.21819,129,14028,0.17863,0.26165
3765,3765,2019,North Rhine-Westphalia,4th Quintile,5 rooms,0.17209,105,14028,0.13073,0.21379
3766,3766,2019,North Rhine-Westphalia,4th Quintile,6 rooms,0.11246,83,14028,0.08715,0.14295
3767,3767,2019,North Rhine-Westphalia,4th Quintile,7 rooms,0.05576,41,14028,0.03754,0.07792
3768,3768,2019,North Rhine-Westphalia,5th Quintile,2 rooms,0.08708,45,14028,0.05989,0.11188
3769,3769,2019,North Rhine-Westphalia,5th Quintile,3 rooms,0.2247,141,14028,0.17947,0.27509
3770,3770,2019,North Rhine-Westphalia,5th Quintile,4 rooms,0.19011,180,14028,0.15565,0.22399
3771,3771,2019,North Rhine-Westphalia,5th Quintile,5 rooms,0.22555,205,14028,0.18589,0.27092
3772,3772,2019,North Rhine-Westphalia,5th Quintile,6 rooms,0.12646,146,14028,0.10383,0.15436
3773,3773,2019,North Rhine-Westphalia,5th Quintile,7 rooms,0.08835,87,14028,0.06384,0.1249
3774,3774,2019,North Rhine-Westphalia,5th Quintile,8 rooms,0.04317,50,14028,0.02773,0.05864
3775,3775,2019,North Rhine-Westphalia,5th Quintile,10 or more rooms,0.01458,35,14028,0.00668,0.0263
3776,3776,2019,Hesse,1st Quintile,1 room,0.08654,33,14028,0.04043,0.14453
3777,3777,2019,Hesse,1st Quintile,2 rooms,0.46837,92,14028,0.33046,0.63411
3778,3778,2019,Hesse,1st Quintile,3 rooms,0.29238,115,14028,0.20255,0.39637
3779,3779,2019,Hesse,1st Quintile,4 rooms,0.15271,73,14028,0.08546,0.22752
3780,3780,2019,Hesse,2nd Quintile,2 rooms,0.32064,37,14028,0.22496,0.45326
3781,3781,2019,Hesse,2nd Quintile,3 rooms,0.48609,59,14028,0.34723,0.64837
3782,3782,2019,Hesse,2nd Quintile,4 rooms,0.19327,32,14028,0.12325,0.28776
3783,3783,2019,Hesse,3rd Quintile,3 rooms,0.60689,55,14028,0.43415,0.83567
3784,3784,2019,Hesse,3rd Quintile,4 rooms,0.39311,40,14028,0.27341,0.53019
3785,3785,2019,Hesse,4th Quintile,3 rooms,0.42727,58,14028,0.31669,0.58043
3786,3786,2019,Hesse,4th Quintile,4 rooms,0.18302,35,14028,0.12802,0.24326
3787,3787,2019,Hesse,4th Quintile,5 rooms,0.23861,38,14028,0.1552,0.33421
3788,3788,2019,Hesse,4th Quintile,6 rooms,0.1511,31,14028,0.10146,0.20586
3789,3789,2019,Hesse,5th Quintile,3 rooms,0.25186,63,14028,0.19155,0.31489
3790,3790,2019,Hesse,5th Quintile,4 rooms,0.19696,68,14028,0.13872,0.26618
3791,3791,2019,Hesse,5th Quintile,5 rooms,0.22485,73,14028,0.16574,0.29889
3792,3792,2019,Hesse,5th Quintile,6 rooms,0.22965,75,14028,0.16332,0.31404
3793,3793,2019,Hesse,5th Quintile,7 rooms,0.09668,37,14028,0.05353,0.15204
3794,3794,2019,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.40947,77,14028,0.30547,0.5182
3795,3795,2019,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.37657,105,14028,0.26445,0.52756
3796,3796,2019,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.12012,53,14028,0.06371,0.18705
3797,3797,2019,"Rhineland-Palatinate, Saarland",1st Quintile,5 rooms,0.09384,32,14028,0.03774,0.16959
3798,3798,2019,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.69078,63,14028,0.50605,0.91942
3799,3799,2019,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.30922,31,14028,0.22464,0.40543
3800,3800,2019,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.40201,32,14028,0.26128,0.55567
3801,3801,2019,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.59799,37,14028,0.42267,0.81733
3802,3802,2019,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.55506,32,14028,0.37625,0.75446
3803,3803,2019,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.44494,35,14028,0.32074,0.58195
3804,3804,2019,"Rhineland-Palatinate, Saarland",5th Quintile,3 rooms,0.27439,37,14028,0.17793,0.37297
3805,3805,2019,"Rhineland-Palatinate, Saarland",5th Quintile,4 rooms,0.2116,39,14028,0.12966,0.3088
3806,3806,2019,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.2826,54,14028,0.19561,0.38106
3807,3807,2019,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.23141,41,14028,0.15471,0.31046
3808,3808,2019,Baden-Wuerttemberg,1st Quintile,1 room,0.15644,53,14028,0.09684,0.20435
3809,3809,2019,Baden-Wuerttemberg,1st Quintile,2 rooms,0.28983,85,14028,0.20962,0.38391
3810,3810,2019,Baden-Wuerttemberg,1st Quintile,3 rooms,0.2943,144,14028,0.21133,0.39267
3811,3811,2019,Baden-Wuerttemberg,1st Quintile,4 rooms,0.19481,94,14028,0.1183,0.27624
3812,3812,2019,Baden-Wuerttemberg,1st Quintile,5 rooms,0.06463,42,14028,0.03032,0.10117
3813,3813,2019,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.31402,39,14028,0.22801,0.40255
3814,3814,2019,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.39058,81,14028,0.29653,0.51911
3815,3815,2019,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.2954,49,14028,0.22429,0.39873
3816,3816,2019,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.18077,40,14028,0.14228,0.22347
3817,3817,2019,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.25907,64,14028,0.19959,0.31966
3818,3818,2019,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.26512,66,14028,0.20601,0.3336
3819,3819,2019,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.23499,56,14028,0.16949,0.29202
3820,3820,2019,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.06005,31,14028,0.04179,0.07874
3821,3821,2019,Baden-Wuerttemberg,4th Quintile,3 rooms,0.28422,76,14028,0.21818,0.34866
3822,3822,2019,Baden-Wuerttemberg,4th Quintile,4 rooms,0.28764,91,14028,0.22962,0.36347
3823,3823,2019,Baden-Wuerttemberg,4th Quintile,5 rooms,0.20638,81,14028,0.15072,0.26074
3824,3824,2019,Baden-Wuerttemberg,4th Quintile,6 rooms,0.14007,50,14028,0.09741,0.19166
3825,3825,2019,Baden-Wuerttemberg,4th Quintile,7 rooms,0.0817,36,14028,0.05361,0.11305
3826,3826,2019,Baden-Wuerttemberg,5th Quintile,2 rooms,0.10495,31,14028,0.07549,0.14329
3827,3827,2019,Baden-Wuerttemberg,5th Quintile,3 rooms,0.20724,88,14028,0.15703,0.26081
3828,3828,2019,Baden-Wuerttemberg,5th Quintile,4 rooms,0.23052,108,14028,0.18124,0.27874
3829,3829,2019,Baden-Wuerttemberg,5th Quintile,5 rooms,0.17476,121,14028,0.13719,0.22367
3830,3830,2019,Baden-Wuerttemberg,5th Quintile,6 rooms,0.1571,104,14028,0.11646,0.20443
3831,3831,2019,Baden-Wuerttemberg,5th Quintile,7 rooms,0.07748,57,14028,0.05944,0.10149
3832,3832,2019,Baden-Wuerttemberg,5th Quintile,8 rooms,0.04795,35,14028,0.02388,0.07462
3833,3833,2019,Bavaria,1st Quintile,1 room,0.07743,59,14028,0.05332,0.10824
3834,3834,2019,Bavaria,1st Quintile,2 rooms,0.42708,163,14028,0.34427,0.52405
3835,3835,2019,Bavaria,1st Quintile,3 rooms,0.32075,183,14028,0.24874,0.4029
3836,3836,2019,Bavaria,1st Quintile,4 rooms,0.11961,95,14028,0.07907,0.15128
3837,3837,2019,Bavaria,1st Quintile,5 rooms,0.05513,37,14028,0.03315,0.0784
3838,3838,2019,Bavaria,2nd Quintile,2 rooms,0.25874,77,14028,0.19592,0.34157
3839,3839,2019,Bavaria,2nd Quintile,3 rooms,0.3958,147,14028,0.32242,0.48523
3840,3840,2019,Bavaria,2nd Quintile,4 rooms,0.23848,92,14028,0.17703,0.29159
3841,3841,2019,Bavaria,2nd Quintile,5 rooms,0.10698,59,14028,0.07852,0.14316
