,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2592,2592,2019,Single parent,4th Quintile,5 rooms,0.35626,39,17162,0.25217,0.45508
2593,2593,2019,Couple with children,1st Quintile,2 rooms,0.08039,176,17162,0.05706,0.10719
2594,2594,2019,Couple with children,1st Quintile,3 rooms,0.35838,752,17162,0.30989,0.41327
2595,2595,2019,Couple with children,1st Quintile,4 rooms,0.34253,652,17162,0.27649,0.40115
2596,2596,2019,Couple with children,1st Quintile,5 rooms,0.12927,220,17162,0.08718,0.1723
2597,2597,2019,Couple with children,1st Quintile,6 rooms,0.05234,77,17162,0.0368,0.0726
2598,2598,2019,Couple with children,1st Quintile,7 rooms,0.03708,40,17162,0.01684,0.05859
2599,2599,2019,Couple with children,2nd Quintile,2 rooms,0.04989,35,17162,0.03056,0.07193
2600,2600,2019,Couple with children,2nd Quintile,3 rooms,0.2876,280,17162,0.24546,0.34259
2601,2601,2019,Couple with children,2nd Quintile,4 rooms,0.26539,299,17162,0.22877,0.31148
2602,2602,2019,Couple with children,2nd Quintile,5 rooms,0.20375,190,17162,0.17141,0.244
2603,2603,2019,Couple with children,2nd Quintile,6 rooms,0.1069,101,17162,0.08449,0.14759
2604,2604,2019,Couple with children,2nd Quintile,7 rooms,0.05725,71,17162,0.04376,0.07471
2605,2605,2019,Couple with children,2nd Quintile,8 rooms,0.02922,31,17162,0.01602,0.04211
2606,2606,2019,Couple with children,3rd Quintile,3 rooms,0.18741,175,17162,0.15324,0.23543
2607,2607,2019,Couple with children,3rd Quintile,4 rooms,0.32121,295,17162,0.27674,0.36594
2608,2608,2019,Couple with children,3rd Quintile,5 rooms,0.25054,241,17162,0.22086,0.28601
2609,2609,2019,Couple with children,3rd Quintile,6 rooms,0.12989,160,17162,0.10717,0.15205
2610,2610,2019,Couple with children,3rd Quintile,7 rooms,0.06168,82,17162,0.04436,0.07906
2611,2611,2019,Couple with children,3rd Quintile,8 rooms,0.03187,42,17162,0.02044,0.04493
2612,2612,2019,Couple with children,3rd Quintile,9 rooms,0.0174,31,17162,0.01272,0.02362
2613,2613,2019,Couple with children,4th Quintile,3 rooms,0.16238,125,17162,0.13201,0.19585
2614,2614,2019,Couple with children,4th Quintile,4 rooms,0.22073,231,17162,0.18371,0.25673
2615,2615,2019,Couple with children,4th Quintile,5 rooms,0.2865,280,17162,0.245,0.33008
2616,2616,2019,Couple with children,4th Quintile,6 rooms,0.18932,211,17162,0.15556,0.22383
2617,2617,2019,Couple with children,4th Quintile,7 rooms,0.10379,114,17162,0.08234,0.13566
2618,2618,2019,Couple with children,4th Quintile,8 rooms,0.03728,53,17162,0.02799,0.05234
2619,2619,2019,Couple with children,5th Quintile,3 rooms,0.08767,99,17162,0.06215,0.11583
2620,2620,2019,Couple with children,5th Quintile,4 rooms,0.19733,244,17162,0.1658,0.23879
2621,2621,2019,Couple with children,5th Quintile,5 rooms,0.27202,319,17162,0.23344,0.31706
2622,2622,2019,Couple with children,5th Quintile,6 rooms,0.20785,329,17162,0.17585,0.24454
2623,2623,2019,Couple with children,5th Quintile,7 rooms,0.10201,165,17162,0.07553,0.13642
2624,2624,2019,Couple with children,5th Quintile,8 rooms,0.06864,103,17162,0.04806,0.09098
2625,2625,2019,Couple with children,5th Quintile,9 rooms,0.03528,56,17162,0.01626,0.05423
2626,2626,2019,Couple with children,5th Quintile,10 or more rooms,0.02921,90,17162,0.02038,0.04004
2627,2627,2019,Other Combinations,1st Quintile,2 rooms,0.24519,45,17162,0.0865,0.43644
2628,2628,2019,Other Combinations,1st Quintile,3 rooms,0.47749,79,17162,0.20995,0.83411
2629,2629,2019,Other Combinations,1st Quintile,4 rooms,0.27732,34,17162,0.1254,0.46445
2630,2630,2020,Single-person household,1st Quintile,1 room,0.17678,596,17882,0.15282,0.2041
2631,2631,2020,Single-person household,1st Quintile,2 rooms,0.4823,834,17882,0.43541,0.52108
2632,2632,2020,Single-person household,1st Quintile,3 rooms,0.26304,432,17882,0.23659,0.29049
2633,2633,2020,Single-person household,1st Quintile,4 rooms,0.07788,108,17882,0.06157,0.09671
2634,2634,2020,Single-person household,2nd Quintile,1 room,0.07716,148,17882,0.05677,0.10448
2635,2635,2020,Single-person household,2nd Quintile,2 rooms,0.41193,399,17882,0.36885,0.46222
2636,2636,2020,Single-person household,2nd Quintile,3 rooms,0.34793,326,17882,0.30985,0.38662
2637,2637,2020,Single-person household,2nd Quintile,4 rooms,0.11262,87,17882,0.09127,0.13841
2638,2638,2020,Single-person household,2nd Quintile,5 rooms,0.05036,33,17882,0.03732,0.06581
2639,2639,2020,Single-person household,3rd Quintile,1 room,0.05766,67,17882,0.03834,0.07795
2640,2640,2020,Single-person household,3rd Quintile,2 rooms,0.37757,283,17882,0.34224,0.43474
2641,2641,2020,Single-person household,3rd Quintile,3 rooms,0.33339,218,17882,0.30185,0.37255
2642,2642,2020,Single-person household,3rd Quintile,4 rooms,0.13396,93,17882,0.11015,0.16102
2643,2643,2020,Single-person household,3rd Quintile,5 rooms,0.09743,58,17882,0.07695,0.11821
2644,2644,2020,Single-person household,4th Quintile,1 room,0.03186,39,17882,0.01911,0.04699
2645,2645,2020,Single-person household,4th Quintile,2 rooms,0.31987,201,17882,0.28201,0.36138
2646,2646,2020,Single-person household,4th Quintile,3 rooms,0.36411,224,17882,0.32218,0.40794
2647,2647,2020,Single-person household,4th Quintile,4 rooms,0.1515,97,17882,0.1243,0.17299
2648,2648,2020,Single-person household,4th Quintile,5 rooms,0.0724,49,17882,0.05463,0.09416
2649,2649,2020,Single-person household,4th Quintile,6 rooms,0.06026,32,17882,0.04263,0.07762
2650,2650,2020,Single-person household,5th Quintile,2 rooms,0.23782,149,17882,0.20467,0.28015
2651,2651,2020,Single-person household,5th Quintile,3 rooms,0.29365,200,17882,0.2511,0.34079
2652,2652,2020,Single-person household,5th Quintile,4 rooms,0.16176,111,17882,0.13089,0.19241
2653,2653,2020,Single-person household,5th Quintile,5 rooms,0.13948,96,17882,0.10589,0.17473
2654,2654,2020,Single-person household,5th Quintile,6 rooms,0.10736,66,17882,0.08116,0.13377
2655,2655,2020,Single-person household,5th Quintile,7 rooms,0.05992,34,17882,0.04259,0.08179
2656,2656,2020,Couple without children,1st Quintile,1 room,0.03364,47,17882,0.01408,0.06084
2657,2657,2020,Couple without children,1st Quintile,2 rooms,0.2878,251,17882,0.23407,0.34548
2658,2658,2020,Couple without children,1st Quintile,3 rooms,0.51644,245,17882,0.43628,0.60878
2659,2659,2020,Couple without children,1st Quintile,4 rooms,0.16212,53,17882,0.10771,0.22951
2660,2660,2020,Couple without children,2nd Quintile,2 rooms,0.15968,191,17882,0.11918,0.20038
2661,2661,2020,Couple without children,2nd Quintile,3 rooms,0.39693,355,17882,0.35609,0.4464
2662,2662,2020,Couple without children,2nd Quintile,4 rooms,0.23707,168,17882,0.20158,0.27027
2663,2663,2020,Couple without children,2nd Quintile,5 rooms,0.1359,83,17882,0.10868,0.16492
2664,2664,2020,Couple without children,2nd Quintile,6 rooms,0.07042,41,17882,0.04969,0.09526
2665,2665,2020,Couple without children,3rd Quintile,2 rooms,0.10649,145,17882,0.08413,0.12895
2666,2666,2020,Couple without children,3rd Quintile,3 rooms,0.36426,310,17882,0.32097,0.41121
2667,2667,2020,Couple without children,3rd Quintile,4 rooms,0.29361,209,17882,0.25786,0.33753
2668,2668,2020,Couple without children,3rd Quintile,5 rooms,0.15044,121,17882,0.12541,0.17691
2669,2669,2020,Couple without children,3rd Quintile,6 rooms,0.08519,70,17882,0.06377,0.10757
2670,2670,2020,Couple without children,4th Quintile,2 rooms,0.08397,113,17882,0.06518,0.10612
2671,2671,2020,Couple without children,4th Quintile,3 rooms,0.26627,288,17882,0.22881,0.30337
2672,2672,2020,Couple without children,4th Quintile,4 rooms,0.27205,231,17882,0.23337,0.31101
2673,2673,2020,Couple without children,4th Quintile,5 rooms,0.20956,171,17882,0.17058,0.24497
2674,2674,2020,Couple without children,4th Quintile,6 rooms,0.12304,105,17882,0.10373,0.14574
2675,2675,2020,Couple without children,4th Quintile,7 rooms,0.0451,47,17882,0.03384,0.05654
2676,2676,2020,Couple without children,5th Quintile,2 rooms,0.0493,88,17882,0.03752,0.06198
2677,2677,2020,Couple without children,5th Quintile,3 rooms,0.19886,318,17882,0.17007,0.22678
2678,2678,2020,Couple without children,5th Quintile,4 rooms,0.2532,387,17882,0.22489,0.28544
2679,2679,2020,Couple without children,5th Quintile,5 rooms,0.21191,403,17882,0.18778,0.24394
2680,2680,2020,Couple without children,5th Quintile,6 rooms,0.14902,250,17882,0.12636,0.177
2681,2681,2020,Couple without children,5th Quintile,7 rooms,0.07428,138,17882,0.05715,0.09297
2682,2682,2020,Couple without children,5th Quintile,8 rooms,0.03697,82,17882,0.02704,0.04671
2683,2683,2020,Couple without children,5th Quintile,9 rooms,0.01153,33,17882,0.00796,0.01626
2684,2684,2020,Couple without children,5th Quintile,10 or more rooms,0.01493,38,17882,0.00915,0.02357
2685,2685,2020,Single parent,1st Quintile,2 rooms,0.18122,155,17882,0.12263,0.2438
2686,2686,2020,Single parent,1st Quintile,3 rooms,0.5229,354,17882,0.43814,0.6048
2687,2687,2020,Single parent,1st Quintile,4 rooms,0.19882,140,17882,0.14582,0.25752
2688,2688,2020,Single parent,1st Quintile,5 rooms,0.09706,35,17882,0.05883,0.15318
2689,2689,2020,Single parent,2nd Quintile,2 rooms,0.08934,37,17882,0.05387,0.13755
2690,2690,2020,Single parent,2nd Quintile,3 rooms,0.51042,174,17882,0.42341,0.59305
2691,2691,2020,Single parent,2nd Quintile,4 rooms,0.2655,90,17882,0.19945,0.32672
2692,2692,2020,Single parent,2nd Quintile,5 rooms,0.13474,45,17882,0.0936,0.18689
2693,2693,2020,Single parent,3rd Quintile,3 rooms,0.39014,90,17882,0.30469,0.51051
2694,2694,2020,Single parent,3rd Quintile,4 rooms,0.40176,63,17882,0.31081,0.50669
2695,2695,2020,Single parent,3rd Quintile,5 rooms,0.2081,32,17882,0.12456,0.33729
2696,2696,2020,Single parent,4th Quintile,3 rooms,0.58965,48,17882,0.39057,0.81838
2697,2697,2020,Single parent,4th Quintile,5 rooms,0.41035,33,17882,0.26861,0.57284
2698,2698,2020,Couple with children,1st Quintile,2 rooms,0.08736,268,17882,0.0672,0.11292
2699,2699,2020,Couple with children,1st Quintile,3 rooms,0.34113,1049,17882,0.28857,0.39126
2700,2700,2020,Couple with children,1st Quintile,4 rooms,0.31318,698,17882,0.25846,0.37976
2701,2701,2020,Couple with children,1st Quintile,5 rooms,0.14389,219,17882,0.10429,0.18074
2702,2702,2020,Couple with children,1st Quintile,6 rooms,0.05852,63,17882,0.03665,0.08287
2703,2703,2020,Couple with children,1st Quintile,7 rooms,0.05592,42,17882,0.03569,0.0826
2704,2704,2020,Couple with children,2nd Quintile,2 rooms,0.03721,53,17882,0.02337,0.05574
2705,2705,2020,Couple with children,2nd Quintile,3 rooms,0.23964,305,17882,0.20104,0.28354
2706,2706,2020,Couple with children,2nd Quintile,4 rooms,0.34543,331,17882,0.29145,0.41007
2707,2707,2020,Couple with children,2nd Quintile,5 rooms,0.16959,169,17882,0.12602,0.21144
2708,2708,2020,Couple with children,2nd Quintile,6 rooms,0.11414,96,17882,0.08255,0.14417
2709,2709,2020,Couple with children,2nd Quintile,7 rooms,0.05934,59,17882,0.04626,0.07694
2710,2710,2020,Couple with children,2nd Quintile,8 rooms,0.03465,36,17882,0.02237,0.05226
2711,2711,2020,Couple with children,3rd Quintile,3 rooms,0.21426,191,17882,0.18154,0.25084
2712,2712,2020,Couple with children,3rd Quintile,4 rooms,0.28721,250,17882,0.24923,0.33679
2713,2713,2020,Couple with children,3rd Quintile,5 rooms,0.2463,214,17882,0.21046,0.2808
2714,2714,2020,Couple with children,3rd Quintile,6 rooms,0.13798,156,17882,0.11394,0.16463
2715,2715,2020,Couple with children,3rd Quintile,7 rooms,0.08645,76,17882,0.06814,0.10794
2716,2716,2020,Couple with children,3rd Quintile,8 rooms,0.0278,49,17882,0.02086,0.03701
2717,2717,2020,Couple with children,4th Quintile,3 rooms,0.12081,111,17882,0.09205,0.15285
2718,2718,2020,Couple with children,4th Quintile,4 rooms,0.21998,222,17882,0.184,0.2606
2719,2719,2020,Couple with children,4th Quintile,5 rooms,0.32156,248,17882,0.27538,0.37662
2720,2720,2020,Couple with children,4th Quintile,6 rooms,0.20303,177,17882,0.16802,0.24081
2721,2721,2020,Couple with children,4th Quintile,7 rooms,0.09437,92,17882,0.07,0.12414
2722,2722,2020,Couple with children,4th Quintile,8 rooms,0.04025,70,17882,0.03077,0.05035
2723,2723,2020,Couple with children,5th Quintile,3 rooms,0.11054,91,17882,0.08357,0.13978
2724,2724,2020,Couple with children,5th Quintile,4 rooms,0.15698,184,17882,0.13444,0.18336
2725,2725,2020,Couple with children,5th Quintile,5 rooms,0.22083,222,17882,0.18696,0.26113
2726,2726,2020,Couple with children,5th Quintile,6 rooms,0.2477,289,17882,0.20878,0.28691
2727,2727,2020,Couple with children,5th Quintile,7 rooms,0.12197,146,17882,0.09422,0.15622
2728,2728,2020,Couple with children,5th Quintile,8 rooms,0.08322,89,17882,0.05681,0.11342
2729,2729,2020,Couple with children,5th Quintile,9 rooms,0.03337,46,17882,0.01497,0.0578
2730,2730,2020,Couple with children,5th Quintile,10 or more rooms,0.02539,62,17882,0.01739,0.03487
2731,2731,2020,Other Combinations,1st Quintile,2 rooms,0.17214,56,17882,0.11212,0.24687
2732,2732,2020,Other Combinations,1st Quintile,3 rooms,0.59266,103,17882,0.38369,0.87505
2733,2733,2020,Other Combinations,1st Quintile,4 rooms,0.2352,60,17882,0.11388,0.38036
2734,2734,2020,Other Combinations,2nd Quintile,3 rooms,1.0,33,17882,0.42784,1.68544
2735,2735,2021,Single-person household,1st Quintile,1 room,0.16593,300,11156,0.14288,0.1939
2736,2736,2021,Single-person household,1st Quintile,2 rooms,0.45032,501,11156,0.40367,0.49586
2737,2737,2021,Single-person household,1st Quintile,3 rooms,0.27338,278,11156,0.23742,0.30453
2738,2738,2021,Single-person household,1st Quintile,4 rooms,0.07632,70,11156,0.05981,0.09576
2739,2739,2021,Single-person household,1st Quintile,5 rooms,0.03405,33,11156,0.02447,0.04601
2740,2740,2021,Single-person household,2nd Quintile,1 room,0.12458,93,11156,0.0957,0.15894
2741,2741,2021,Single-person household,2nd Quintile,2 rooms,0.40294,246,11156,0.36269,0.44861
2742,2742,2021,Single-person household,2nd Quintile,3 rooms,0.36774,226,11156,0.31591,0.41906
2743,2743,2021,Single-person household,2nd Quintile,4 rooms,0.10474,56,11156,0.08202,0.13235
2744,2744,2021,Single-person household,3rd Quintile,1 room,0.04552,44,11156,0.03183,0.06397
2745,2745,2021,Single-person household,3rd Quintile,2 rooms,0.33634,188,11156,0.29263,0.38528
2746,2746,2021,Single-person household,3rd Quintile,3 rooms,0.40184,202,11156,0.34898,0.45328
2747,2747,2021,Single-person household,3rd Quintile,4 rooms,0.13631,76,11156,0.10353,0.16565
2748,2748,2021,Single-person household,3rd Quintile,5 rooms,0.07999,38,11156,0.05655,0.1057
2749,2749,2021,Single-person household,4th Quintile,1 room,0.03823,35,11156,0.02384,0.05283
2750,2750,2021,Single-person household,4th Quintile,2 rooms,0.2933,138,11156,0.24641,0.34281
2751,2751,2021,Single-person household,4th Quintile,3 rooms,0.36355,159,11156,0.30482,0.41542
2752,2752,2021,Single-person household,4th Quintile,4 rooms,0.18947,81,11156,0.14457,0.22597
2753,2753,2021,Single-person household,4th Quintile,5 rooms,0.11545,48,11156,0.08748,0.14939
2754,2754,2021,Single-person household,5th Quintile,2 rooms,0.24488,113,11156,0.19565,0.3059
2755,2755,2021,Single-person household,5th Quintile,3 rooms,0.3399,161,11156,0.28342,0.39953
2756,2756,2021,Single-person household,5th Quintile,4 rooms,0.15229,87,11156,0.1167,0.19451
2757,2757,2021,Single-person household,5th Quintile,5 rooms,0.16988,72,11156,0.12711,0.21624
2758,2758,2021,Single-person household,5th Quintile,6 rooms,0.09305,48,11156,0.06709,0.12748
2759,2759,2021,Couple without children,1st Quintile,2 rooms,0.26507,120,11156,0.18589,0.33704
2760,2760,2021,Couple without children,1st Quintile,3 rooms,0.5371,155,11156,0.44071,0.64148
2761,2761,2021,Couple without children,1st Quintile,4 rooms,0.19783,44,11156,0.14164,0.26348
2762,2762,2021,Couple without children,2nd Quintile,2 rooms,0.18213,113,11156,0.13745,0.23536
2763,2763,2021,Couple without children,2nd Quintile,3 rooms,0.43179,229,11156,0.36964,0.48784
2764,2764,2021,Couple without children,2nd Quintile,4 rooms,0.20639,121,11156,0.17586,0.2466
2765,2765,2021,Couple without children,2nd Quintile,5 rooms,0.09676,53,11156,0.07544,0.12043
2766,2766,2021,Couple without children,2nd Quintile,6 rooms,0.08293,36,11156,0.05926,0.10825
2767,2767,2021,Couple without children,3rd Quintile,2 rooms,0.10376,85,11156,0.08008,0.12728
2768,2768,2021,Couple without children,3rd Quintile,3 rooms,0.32518,177,11156,0.27842,0.38035
2769,2769,2021,Couple without children,3rd Quintile,4 rooms,0.2445,126,11156,0.19628,0.3023
2770,2770,2021,Couple without children,3rd Quintile,5 rooms,0.20541,81,11156,0.1609,0.25793
2771,2771,2021,Couple without children,3rd Quintile,6 rooms,0.12115,56,11156,0.08797,0.16637
2772,2772,2021,Couple without children,4th Quintile,2 rooms,0.09232,78,11156,0.06911,0.12261
2773,2773,2021,Couple without children,4th Quintile,3 rooms,0.25413,182,11156,0.20603,0.29335
2774,2774,2021,Couple without children,4th Quintile,4 rooms,0.28352,180,11156,0.24531,0.32968
2775,2775,2021,Couple without children,4th Quintile,5 rooms,0.19236,122,11156,0.15952,0.23276
2776,2776,2021,Couple without children,4th Quintile,6 rooms,0.12777,82,11156,0.10072,0.16332
2777,2777,2021,Couple without children,4th Quintile,7 rooms,0.0499,33,11156,0.03656,0.06704
2778,2778,2021,Couple without children,5th Quintile,2 rooms,0.05927,62,11156,0.04194,0.08412
2779,2779,2021,Couple without children,5th Quintile,3 rooms,0.203,231,11156,0.17055,0.2425
2780,2780,2021,Couple without children,5th Quintile,4 rooms,0.23553,262,11156,0.19632,0.27312
2781,2781,2021,Couple without children,5th Quintile,5 rooms,0.23151,278,11156,0.19756,0.26707
2782,2782,2021,Couple without children,5th Quintile,6 rooms,0.14851,169,11156,0.12429,0.17594
2783,2783,2021,Couple without children,5th Quintile,7 rooms,0.07402,107,11156,0.05925,0.09376
2784,2784,2021,Couple without children,5th Quintile,8 rooms,0.04816,67,11156,0.0313,0.06907
2785,2785,2021,Single parent,1st Quintile,2 rooms,0.18161,59,11156,0.09421,0.2888
2786,2786,2021,Single parent,1st Quintile,3 rooms,0.63145,191,11156,0.5073,0.75139
2787,2787,2021,Single parent,1st Quintile,4 rooms,0.18694,83,11156,0.13137,0.26802
2788,2788,2021,Single parent,2nd Quintile,2 rooms,0.09615,31,11156,0.05766,0.1429
2789,2789,2021,Single parent,2nd Quintile,3 rooms,0.42285,115,11156,0.3338,0.54243
2790,2790,2021,Single parent,2nd Quintile,4 rooms,0.34802,84,11156,0.26283,0.43936
2791,2791,2021,Single parent,2nd Quintile,5 rooms,0.13298,32,11156,0.08064,0.20979
2792,2792,2021,Single parent,3rd Quintile,3 rooms,0.43578,61,11156,0.30278,0.58384
2793,2793,2021,Single parent,3rd Quintile,4 rooms,0.56422,32,11156,0.41151,0.76633
2794,2794,2021,Single parent,4th Quintile,3 rooms,0.4644,32,11156,0.34082,0.59038
2795,2795,2021,Single parent,4th Quintile,4 rooms,0.5356,35,11156,0.31997,0.77228
2796,2796,2021,Couple with children,1st Quintile,2 rooms,0.07408,107,11156,0.05635,0.09453
2797,2797,2021,Couple with children,1st Quintile,3 rooms,0.39188,470,11156,0.31985,0.47013
2798,2798,2021,Couple with children,1st Quintile,4 rooms,0.32749,340,11156,0.2523,0.41297
