,Unnamed: 0,year,bula_h,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1007,1007,2002,Baden-Wuerttemberg,3 rooms,0.28126,360,11523,0.25954,0.30182
1008,1008,2002,Baden-Wuerttemberg,4 rooms,0.2279,338,11523,0.2076,0.24793
1009,1009,2002,Baden-Wuerttemberg,5 rooms,0.1376,227,11523,0.12268,0.15466
1010,1010,2002,Baden-Wuerttemberg,6 rooms,0.07894,134,11523,0.06893,0.08942
1011,1011,2002,Baden-Wuerttemberg,7 rooms,0.04267,82,11523,0.03411,0.05152
1012,1012,2002,Baden-Wuerttemberg,8 rooms,0.02007,44,11523,0.01598,0.0242
1013,1013,2002,Bavaria,1 room,0.03826,37,11523,0.03223,0.04288
1014,1014,2002,Bavaria,2 rooms,0.19686,252,11523,0.18191,0.21133
1015,1015,2002,Bavaria,3 rooms,0.27678,422,11523,0.25891,0.29564
1016,1016,2002,Bavaria,4 rooms,0.20823,354,11523,0.19398,0.22372
1017,1017,2002,Bavaria,5 rooms,0.14515,283,11523,0.13208,0.15683
1018,1018,2002,Bavaria,6 rooms,0.07363,190,11523,0.06493,0.08442
1019,1019,2002,Bavaria,7 rooms,0.04342,103,11523,0.03579,0.051
1020,1020,2002,Bavaria,8 rooms,0.01768,44,11523,0.01308,0.02239
1021,1021,2002,Berlin,1 room,0.09234,38,11523,0.07944,0.1073
1022,1022,2002,Berlin,2 rooms,0.33338,131,11523,0.30055,0.35693
1023,1023,2002,Berlin,3 rooms,0.39001,184,11523,0.36181,0.4231
1024,1024,2002,Berlin,4 rooms,0.14491,95,11523,0.12751,0.16531
1025,1025,2002,Berlin,5 rooms,0.03936,34,11523,0.02843,0.05343
1026,1026,2002,Brandenburg,2 rooms,0.23366,83,11523,0.20741,0.25722
1027,1027,2002,Brandenburg,3 rooms,0.44463,194,11523,0.4097,0.48072
1028,1028,2002,Brandenburg,4 rooms,0.23444,119,11523,0.2084,0.25864
1029,1029,2002,Brandenburg,5 rooms,0.08728,49,11523,0.07315,0.10235
1030,1030,2002,Mecklenburg-Western Pomerania,2 rooms,0.31307,54,11523,0.28123,0.34988
1031,1031,2002,Mecklenburg-Western Pomerania,3 rooms,0.38317,101,11523,0.33829,0.42167
1032,1032,2002,Mecklenburg-Western Pomerania,4 rooms,0.22664,62,11523,0.19035,0.27135
1033,1033,2002,Mecklenburg-Western Pomerania,5 rooms,0.07711,31,11523,0.06037,0.09377
1034,1034,2002,Saxony,2 rooms,0.2913,175,11523,0.27046,0.31708
1035,1035,2002,Saxony,3 rooms,0.38818,301,11523,0.36267,0.41272
1036,1036,2002,Saxony,4 rooms,0.16401,161,11523,0.15044,0.18077
1037,1037,2002,Saxony,5 rooms,0.10927,102,11523,0.09495,0.1258
1038,1038,2002,Saxony,6 rooms,0.04723,51,11523,0.03619,0.05768
1039,1039,2002,Saxony-Anhalt,2 rooms,0.2559,86,11523,0.22272,0.28808
1040,1040,2002,Saxony-Anhalt,3 rooms,0.41438,181,11523,0.38227,0.45232
1041,1041,2002,Saxony-Anhalt,4 rooms,0.20851,117,11523,0.18422,0.23028
1042,1042,2002,Saxony-Anhalt,5 rooms,0.12121,71,11523,0.10183,0.14676
1043,1043,2002,Thuringa,2 rooms,0.28071,89,11523,0.25716,0.30707
1044,1044,2002,Thuringa,3 rooms,0.36644,164,11523,0.33587,0.40531
1045,1045,2002,Thuringa,4 rooms,0.17865,91,11523,0.15331,0.21482
1046,1046,2002,Thuringa,5 rooms,0.10688,66,11523,0.08385,0.13131
1047,1047,2002,Thuringa,6 rooms,0.06732,44,11523,0.05642,0.08044
1048,1048,2003,Schleswig-Holstein,2 rooms,0.22049,53,11062,0.19429,0.25048
1049,1049,2003,Schleswig-Holstein,3 rooms,0.35026,103,11062,0.3167,0.39296
1050,1050,2003,Schleswig-Holstein,4 rooms,0.20745,71,11062,0.17359,0.24362
1051,1051,2003,Schleswig-Holstein,5 rooms,0.22179,82,11062,0.18352,0.25127
1052,1052,2003,Hamburg,2 rooms,0.42564,51,11062,0.36093,0.47954
1053,1053,2003,Hamburg,3 rooms,0.40023,52,11062,0.31586,0.46962
1054,1054,2003,Hamburg,4 rooms,0.17413,34,11062,0.13615,0.2175
1055,1055,2003,Lower Saxony,2 rooms,0.12847,93,11062,0.11671,0.14359
1056,1056,2003,Lower Saxony,3 rooms,0.29645,239,11062,0.27566,0.32251
1057,1057,2003,Lower Saxony,4 rooms,0.2168,217,11062,0.19448,0.23744
1058,1058,2003,Lower Saxony,5 rooms,0.18855,175,11062,0.17194,0.20558
1059,1059,2003,Lower Saxony,6 rooms,0.09048,103,11062,0.07832,0.10589
1060,1060,2003,Lower Saxony,7 rooms,0.05113,65,11062,0.0429,0.05933
1061,1061,2003,Lower Saxony,8 rooms,0.02811,44,11062,0.02302,0.03368
1062,1062,2003,North Rhine-Westphalia,1 room,0.03607,57,11062,0.03138,0.03973
1063,1063,2003,North Rhine-Westphalia,2 rooms,0.21456,406,11062,0.19972,0.2302
1064,1064,2003,North Rhine-Westphalia,3 rooms,0.34248,770,11062,0.32947,0.35859
1065,1065,2003,North Rhine-Westphalia,4 rooms,0.18114,500,11062,0.16897,0.19235
1066,1066,2003,North Rhine-Westphalia,5 rooms,0.12563,373,11062,0.11656,0.13668
1067,1067,2003,North Rhine-Westphalia,6 rooms,0.06924,219,11062,0.06192,0.07697
1068,1068,2003,North Rhine-Westphalia,7 rooms,0.02114,102,11062,0.01817,0.02405
1069,1069,2003,North Rhine-Westphalia,8 rooms,0.00975,38,11062,0.0076,0.01221
1070,1070,2003,Hesse,2 rooms,0.21011,119,11062,0.18804,0.23504
1071,1071,2003,Hesse,3 rooms,0.32317,218,11062,0.29091,0.3532
1072,1072,2003,Hesse,4 rooms,0.21445,167,11062,0.18861,0.23842
1073,1073,2003,Hesse,5 rooms,0.14358,126,11062,0.12595,0.16894
1074,1074,2003,Hesse,6 rooms,0.0771,68,11062,0.0655,0.08878
1075,1075,2003,Hesse,7 rooms,0.03159,35,11062,0.02033,0.04319
1076,1076,2003,"Rhineland-Palatinate, Saarland",2 rooms,0.16814,94,11062,0.14648,0.19108
1077,1077,2003,"Rhineland-Palatinate, Saarland",3 rooms,0.27438,155,11062,0.24768,0.30033
1078,1078,2003,"Rhineland-Palatinate, Saarland",4 rooms,0.22003,158,11062,0.19717,0.24076
1079,1079,2003,"Rhineland-Palatinate, Saarland",5 rooms,0.15144,112,11062,0.13338,0.17216
1080,1080,2003,"Rhineland-Palatinate, Saarland",6 rooms,0.12169,93,11062,0.10581,0.1423
1081,1081,2003,"Rhineland-Palatinate, Saarland",7 rooms,0.06432,58,11062,0.05294,0.07768
1082,1082,2003,Baden-Wuerttemberg,1 room,0.03477,35,11062,0.02892,0.04176
1083,1083,2003,Baden-Wuerttemberg,2 rooms,0.17138,189,11062,0.15539,0.19124
1084,1084,2003,Baden-Wuerttemberg,3 rooms,0.2958,376,11062,0.27613,0.32151
1085,1085,2003,Baden-Wuerttemberg,4 rooms,0.22292,313,11062,0.20534,0.24148
1086,1086,2003,Baden-Wuerttemberg,5 rooms,0.13467,205,11062,0.12033,0.15038
1087,1087,2003,Baden-Wuerttemberg,6 rooms,0.07873,143,11062,0.06942,0.09005
1088,1088,2003,Baden-Wuerttemberg,7 rooms,0.04645,81,11062,0.03688,0.05575
1089,1089,2003,Baden-Wuerttemberg,8 rooms,0.01527,43,11062,0.01274,0.01861
1090,1090,2003,Bavaria,1 room,0.03993,40,11062,0.03442,0.0451
1091,1091,2003,Bavaria,2 rooms,0.19986,251,11062,0.18452,0.21569
1092,1092,2003,Bavaria,3 rooms,0.27678,401,11062,0.25948,0.2948
1093,1093,2003,Bavaria,4 rooms,0.2004,334,11062,0.18366,0.21418
1094,1094,2003,Bavaria,5 rooms,0.13077,248,11062,0.11846,0.14215
1095,1095,2003,Bavaria,6 rooms,0.08896,197,11062,0.07897,0.09936
1096,1096,2003,Bavaria,7 rooms,0.03936,92,11062,0.03284,0.04657
1097,1097,2003,Bavaria,8 rooms,0.02393,47,11062,0.01902,0.03075
1098,1098,2003,Berlin,1 room,0.09796,38,11062,0.08087,0.11315
1099,1099,2003,Berlin,2 rooms,0.34473,137,11062,0.31471,0.37738
1100,1100,2003,Berlin,3 rooms,0.37543,178,11062,0.34495,0.40844
1101,1101,2003,Berlin,4 rooms,0.13904,86,11062,0.11998,0.16283
1102,1102,2003,Berlin,5 rooms,0.04283,32,11062,0.02874,0.05589
1103,1103,2003,Brandenburg,2 rooms,0.2449,81,11062,0.21383,0.27712
1104,1104,2003,Brandenburg,3 rooms,0.44258,195,11062,0.40113,0.48436
1105,1105,2003,Brandenburg,4 rooms,0.219,104,11062,0.1915,0.24694
1106,1106,2003,Brandenburg,5 rooms,0.09352,53,11062,0.07836,0.11499
1107,1107,2003,Mecklenburg-Western Pomerania,2 rooms,0.30513,55,11062,0.27166,0.33981
1108,1108,2003,Mecklenburg-Western Pomerania,3 rooms,0.36794,98,11062,0.32852,0.41027
1109,1109,2003,Mecklenburg-Western Pomerania,4 rooms,0.22861,61,11062,0.18912,0.26525
1110,1110,2003,Mecklenburg-Western Pomerania,5 rooms,0.09832,34,11062,0.07405,0.11852
1111,1111,2003,Saxony,2 rooms,0.29566,181,11062,0.27082,0.32154
1112,1112,2003,Saxony,3 rooms,0.37443,290,11062,0.34414,0.40144
1113,1113,2003,Saxony,4 rooms,0.1984,180,11062,0.18035,0.21869
1114,1114,2003,Saxony,5 rooms,0.08896,82,11062,0.07576,0.10174
1115,1115,2003,Saxony,6 rooms,0.04255,49,11062,0.03374,0.05203
1116,1116,2003,Saxony-Anhalt,2 rooms,0.24825,86,11062,0.21809,0.27446
1117,1117,2003,Saxony-Anhalt,3 rooms,0.37879,170,11062,0.34496,0.41333
1118,1118,2003,Saxony-Anhalt,4 rooms,0.22477,110,11062,0.19915,0.25313
1119,1119,2003,Saxony-Anhalt,5 rooms,0.11146,62,11062,0.09003,0.13261
1120,1120,2003,Saxony-Anhalt,6 rooms,0.03673,33,11062,0.02798,0.04662
1121,1121,2003,Thuringa,2 rooms,0.29698,89,11062,0.26551,0.3334
1122,1122,2003,Thuringa,3 rooms,0.36965,158,11062,0.33558,0.39995
1123,1123,2003,Thuringa,4 rooms,0.20897,103,11062,0.17433,0.24436
1124,1124,2003,Thuringa,5 rooms,0.1244,72,11062,0.10349,0.15269
1125,1125,2004,Schleswig-Holstein,2 rooms,0.2073,47,10856,0.18413,0.23266
1126,1126,2004,Schleswig-Holstein,3 rooms,0.35759,97,10856,0.31233,0.39494
1127,1127,2004,Schleswig-Holstein,4 rooms,0.22658,73,10856,0.19267,0.26937
1128,1128,2004,Schleswig-Holstein,5 rooms,0.20853,81,10856,0.17766,0.23789
1129,1129,2004,Hamburg,2 rooms,0.4223,46,10856,0.36583,0.4755
1130,1130,2004,Hamburg,3 rooms,0.42457,57,10856,0.34684,0.50135
1131,1131,2004,Hamburg,4 rooms,0.15313,35,10856,0.12143,0.19032
1132,1132,2004,Lower Saxony,2 rooms,0.12687,97,10856,0.10951,0.14127
1133,1133,2004,Lower Saxony,3 rooms,0.31104,247,10856,0.28623,0.3365
1134,1134,2004,Lower Saxony,4 rooms,0.19657,199,10856,0.1754,0.21957
1135,1135,2004,Lower Saxony,5 rooms,0.17809,167,10856,0.15965,0.19131
1136,1136,2004,Lower Saxony,6 rooms,0.10245,121,10856,0.08902,0.11727
1137,1137,2004,Lower Saxony,7 rooms,0.05109,64,10856,0.03927,0.06204
1138,1138,2004,Lower Saxony,8 rooms,0.03389,43,10856,0.02692,0.04262
1139,1139,2004,Bremen,3 rooms,1.0,36,10856,0.80907,1.2064
1140,1140,2004,North Rhine-Westphalia,1 room,0.0284,50,10856,0.02337,0.03306
1141,1141,2004,North Rhine-Westphalia,2 rooms,0.20763,379,10856,0.19606,0.21988
1142,1142,2004,North Rhine-Westphalia,3 rooms,0.34003,727,10856,0.32314,0.35967
1143,1143,2004,North Rhine-Westphalia,4 rooms,0.19373,510,10856,0.18097,0.20584
1144,1144,2004,North Rhine-Westphalia,5 rooms,0.12658,373,10856,0.11655,0.13821
1145,1145,2004,North Rhine-Westphalia,6 rooms,0.06625,204,10856,0.05861,0.074
1146,1146,2004,North Rhine-Westphalia,7 rooms,0.02602,102,10856,0.02258,0.03028
1147,1147,2004,North Rhine-Westphalia,8 rooms,0.01136,38,10856,0.00875,0.01396
1148,1148,2004,Hesse,2 rooms,0.20699,116,10856,0.18393,0.22901
1149,1149,2004,Hesse,3 rooms,0.31636,209,10856,0.28753,0.34262
1150,1150,2004,Hesse,4 rooms,0.22281,172,10856,0.19709,0.2473
1151,1151,2004,Hesse,5 rooms,0.14249,122,10856,0.12375,0.16249
1152,1152,2004,Hesse,6 rooms,0.08111,66,10856,0.06753,0.09624
1153,1153,2004,Hesse,7 rooms,0.03024,32,10856,0.01962,0.04405
1154,1154,2004,"Rhineland-Palatinate, Saarland",2 rooms,0.18115,93,10856,0.15633,0.20403
1155,1155,2004,"Rhineland-Palatinate, Saarland",3 rooms,0.28453,156,10856,0.25408,0.31295
1156,1156,2004,"Rhineland-Palatinate, Saarland",4 rooms,0.17163,126,10856,0.15639,0.18844
1157,1157,2004,"Rhineland-Palatinate, Saarland",5 rooms,0.19752,130,10856,0.17359,0.22089
1158,1158,2004,"Rhineland-Palatinate, Saarland",6 rooms,0.10398,89,10856,0.08812,0.11821
1159,1159,2004,"Rhineland-Palatinate, Saarland",7 rooms,0.06118,48,10856,0.04779,0.07371
1160,1160,2004,Baden-Wuerttemberg,1 room,0.03366,31,10856,0.02441,0.04208
1161,1161,2004,Baden-Wuerttemberg,2 rooms,0.16138,179,10856,0.1427,0.17721
1162,1162,2004,Baden-Wuerttemberg,3 rooms,0.3064,378,10856,0.28177,0.32905
1163,1163,2004,Baden-Wuerttemberg,4 rooms,0.23163,308,10856,0.2101,0.25401
1164,1164,2004,Baden-Wuerttemberg,5 rooms,0.11898,189,10856,0.10657,0.13353
1165,1165,2004,Baden-Wuerttemberg,6 rooms,0.0846,139,10856,0.07116,0.09643
1166,1166,2004,Baden-Wuerttemberg,7 rooms,0.04727,79,10856,0.03841,0.05878
1167,1167,2004,Baden-Wuerttemberg,8 rooms,0.01608,36,10856,0.01212,0.02255
1168,1168,2004,Bavaria,1 room,0.04096,42,10856,0.03372,0.05045
1169,1169,2004,Bavaria,2 rooms,0.20622,233,10856,0.19071,0.22413
1170,1170,2004,Bavaria,3 rooms,0.27478,396,10856,0.25667,0.29474
1171,1171,2004,Bavaria,4 rooms,0.18631,325,10856,0.16764,0.20222
1172,1172,2004,Bavaria,5 rooms,0.14738,249,10856,0.13277,0.16162
1173,1173,2004,Bavaria,6 rooms,0.08981,198,10856,0.07871,0.09966
1174,1174,2004,Bavaria,7 rooms,0.04083,88,10856,0.03343,0.04925
1175,1175,2004,Bavaria,8 rooms,0.01372,31,10856,0.00907,0.01891
1176,1176,2004,Berlin,1 room,0.10672,36,10856,0.08887,0.12517
1177,1177,2004,Berlin,2 rooms,0.33002,135,10856,0.29692,0.36422
1178,1178,2004,Berlin,3 rooms,0.37895,179,10856,0.34731,0.41688
1179,1179,2004,Berlin,4 rooms,0.1335,82,10856,0.11579,0.15466
1180,1180,2004,Berlin,5 rooms,0.0508,35,10856,0.03902,0.06592
1181,1181,2004,Brandenburg,2 rooms,0.2383,76,10856,0.20861,0.27235
1182,1182,2004,Brandenburg,3 rooms,0.43288,183,10856,0.39834,0.47676
1183,1183,2004,Brandenburg,4 rooms,0.22236,110,10856,0.19093,0.25352
1184,1184,2004,Brandenburg,5 rooms,0.10646,55,10856,0.08756,0.12634
1185,1185,2004,Mecklenburg-Western Pomerania,2 rooms,0.27856,52,10856,0.24678,0.31459
1186,1186,2004,Mecklenburg-Western Pomerania,3 rooms,0.40185,100,10856,0.34887,0.4557
1187,1187,2004,Mecklenburg-Western Pomerania,4 rooms,0.20629,62,10856,0.1686,0.24529
1188,1188,2004,Mecklenburg-Western Pomerania,5 rooms,0.11331,38,10856,0.08507,0.15631
1189,1189,2004,Saxony,2 rooms,0.30648,172,10856,0.27985,0.33655
1190,1190,2004,Saxony,3 rooms,0.37007,286,10856,0.34426,0.39392
1191,1191,2004,Saxony,4 rooms,0.18712,163,10856,0.16297,0.20549
1192,1192,2004,Saxony,5 rooms,0.10205,95,10856,0.08584,0.11965
1193,1193,2004,Saxony,6 rooms,0.03428,47,10856,0.02754,0.04129
1194,1194,2004,Saxony-Anhalt,2 rooms,0.23018,79,10856,0.20097,0.26439
1195,1195,2004,Saxony-Anhalt,3 rooms,0.36617,153,10856,0.33181,0.4046
1196,1196,2004,Saxony-Anhalt,4 rooms,0.24922,125,10856,0.21592,0.29307
1197,1197,2004,Saxony-Anhalt,5 rooms,0.10092,58,10856,0.08163,0.12072
1198,1198,2004,Saxony-Anhalt,6 rooms,0.05351,35,10856,0.0389,0.07149
1199,1199,2004,Thuringa,2 rooms,0.30664,100,10856,0.26751,0.34102
1200,1200,2004,Thuringa,3 rooms,0.33636,149,10856,0.30237,0.37273
1201,1201,2004,Thuringa,4 rooms,0.18333,98,10856,0.15631,0.21515
1202,1202,2004,Thuringa,5 rooms,0.10986,62,10856,0.09194,0.13568
1203,1203,2004,Thuringa,6 rooms,0.0638,38,10856,0.04544,0.08443
1204,1204,2005,Schleswig-Holstein,2 rooms,0.22753,54,10471,0.18942,0.26124
1205,1205,2005,Schleswig-Holstein,3 rooms,0.33562,96,10471,0.29517,0.37294
1206,1206,2005,Schleswig-Holstein,4 rooms,0.21267,63,10471,0.17456,0.25063
1207,1207,2005,Schleswig-Holstein,5 rooms,0.22418,85,10471,0.1841,0.26088
1208,1208,2005,Hamburg,2 rooms,0.4334,48,10471,0.35879,0.50737
1209,1209,2005,Hamburg,3 rooms,0.42177,53,10471,0.35301,0.50539
1210,1210,2005,Hamburg,4 rooms,0.14483,32,10471,0.11669,0.17428
1211,1211,2005,Lower Saxony,2 rooms,0.13473,98,10471,0.11403,0.15313
1212,1212,2005,Lower Saxony,3 rooms,0.27367,230,10471,0.24659,0.2994
1213,1213,2005,Lower Saxony,4 rooms,0.22275,200,10471,0.20094,0.24837
1214,1214,2005,Lower Saxony,5 rooms,0.18457,159,10471,0.16547,0.20713
1215,1215,2005,Lower Saxony,6 rooms,0.09781,105,10471,0.08208,0.11394
1216,1216,2005,Lower Saxony,7 rooms,0.05107,64,10471,0.04105,0.06223
1217,1217,2005,Lower Saxony,8 rooms,0.0354,42,10471,0.02728,0.04329
1218,1218,2005,North Rhine-Westphalia,1 room,0.03152,54,10471,0.02558,0.0368
1219,1219,2005,North Rhine-Westphalia,2 rooms,0.21269,379,10471,0.19899,0.22415
1220,1220,2005,North Rhine-Westphalia,3 rooms,0.34007,724,10471,0.32688,0.35662
1221,1221,2005,North Rhine-Westphalia,4 rooms,0.19016,484,10471,0.17838,0.20415
1222,1222,2005,North Rhine-Westphalia,5 rooms,0.11931,350,10471,0.10942,0.12981
1223,1223,2005,North Rhine-Westphalia,6 rooms,0.07372,210,10471,0.06509,0.08335
1224,1224,2005,North Rhine-Westphalia,7 rooms,0.02081,81,10471,0.01676,0.02565
1225,1225,2005,North Rhine-Westphalia,8 rooms,0.01172,44,10471,0.00891,0.01494
1226,1226,2005,Hesse,2 rooms,0.22679,127,10471,0.20215,0.25428
1227,1227,2005,Hesse,3 rooms,0.33101,214,10471,0.30057,0.36003
1228,1228,2005,Hesse,4 rooms,0.18761,149,10471,0.16721,0.20969
1229,1229,2005,Hesse,5 rooms,0.1508,126,10471,0.12933,0.17319
1230,1230,2005,Hesse,6 rooms,0.07835,53,10471,0.06393,0.09304
1231,1231,2005,Hesse,7 rooms,0.02544,37,10471,0.01944,0.03152
1232,1232,2005,"Rhineland-Palatinate, Saarland",2 rooms,0.18425,90,10471,0.16111,0.2134
1233,1233,2005,"Rhineland-Palatinate, Saarland",3 rooms,0.28272,149,10471,0.25695,0.31158
1234,1234,2005,"Rhineland-Palatinate, Saarland",4 rooms,0.20556,134,10471,0.18184,0.22897
1235,1235,2005,"Rhineland-Palatinate, Saarland",5 rooms,0.17422,120,10471,0.15063,0.19932
1236,1236,2005,"Rhineland-Palatinate, Saarland",6 rooms,0.11059,83,10471,0.08995,0.13076
1237,1237,2005,"Rhineland-Palatinate, Saarland",7 rooms,0.04266,36,10471,0.03455,0.05341
1238,1238,2005,Baden-Wuerttemberg,1 room,0.0281,32,10471,0.02126,0.03747
1239,1239,2005,Baden-Wuerttemberg,2 rooms,0.16146,174,10471,0.14726,0.17875
1240,1240,2005,Baden-Wuerttemberg,3 rooms,0.29507,356,10471,0.27247,0.31838
1241,1241,2005,Baden-Wuerttemberg,4 rooms,0.24013,312,10471,0.22016,0.26034
1242,1242,2005,Baden-Wuerttemberg,5 rooms,0.12686,184,10471,0.1131,0.14377
1243,1243,2005,Baden-Wuerttemberg,6 rooms,0.07235,123,10471,0.06211,0.08386
1244,1244,2005,Baden-Wuerttemberg,7 rooms,0.05879,86,10471,0.04843,0.07127
1245,1245,2005,Baden-Wuerttemberg,8 rooms,0.01725,39,10471,0.0131,0.02269
1246,1246,2005,Bavaria,1 room,0.03795,35,10471,0.03069,0.04379
1247,1247,2005,Bavaria,2 rooms,0.19624,223,10471,0.18205,0.21322
1248,1248,2005,Bavaria,3 rooms,0.28715,392,10471,0.26664,0.30711
1249,1249,2005,Bavaria,4 rooms,0.17466,293,10471,0.1593,0.18821
1250,1250,2005,Bavaria,5 rooms,0.15467,263,10471,0.13744,0.16834
1251,1251,2005,Bavaria,6 rooms,0.08446,177,10471,0.0742,0.09537
1252,1252,2005,Bavaria,7 rooms,0.03888,83,10471,0.03342,0.04498
1253,1253,2005,Bavaria,8 rooms,0.02598,42,10471,0.01905,0.03112
1254,1254,2005,Berlin,1 room,0.10405,36,10471,0.08563,0.12835
1255,1255,2005,Berlin,2 rooms,0.34139,123,10471,0.30372,0.38128
1256,1256,2005,Berlin,3 rooms,0.41448,172,10471,0.37089,0.45712
1257,1257,2005,Berlin,4 rooms,0.14008,79,10471,0.11767,0.15992
1258,1258,2005,Brandenburg,2 rooms,0.24582,82,10471,0.21727,0.2782
1259,1259,2005,Brandenburg,3 rooms,0.40586,172,10471,0.36904,0.44724
1260,1260,2005,Brandenburg,4 rooms,0.2327,103,10471,0.19867,0.26758
1261,1261,2005,Brandenburg,5 rooms,0.11561,54,10471,0.09206,0.14354
1262,1262,2005,Mecklenburg-Western Pomerania,2 rooms,0.30701,59,10471,0.26969,0.3406
1263,1263,2005,Mecklenburg-Western Pomerania,3 rooms,0.374,93,10471,0.32316,0.43811
1264,1264,2005,Mecklenburg-Western Pomerania,4 rooms,0.20425,59,10471,0.16768,0.24434
1265,1265,2005,Mecklenburg-Western Pomerania,5 rooms,0.11474,36,10471,0.08586,0.14619
1266,1266,2005,Saxony,2 rooms,0.28465,166,10471,0.25629,0.31376
1267,1267,2005,Saxony,3 rooms,0.38558,283,10471,0.35589,0.419
1268,1268,2005,Saxony,4 rooms,0.18312,163,10471,0.15818,0.20298
1269,1269,2005,Saxony,5 rooms,0.11141,99,10471,0.09538,0.13098
1270,1270,2005,Saxony,6 rooms,0.03524,42,10471,0.02839,0.04248
1271,1271,2005,Saxony-Anhalt,2 rooms,0.2196,73,10471,0.18723,0.25986
1272,1272,2005,Saxony-Anhalt,3 rooms,0.38476,160,10471,0.34042,0.43436
1273,1273,2005,Saxony-Anhalt,4 rooms,0.27053,125,10471,0.23661,0.31675
1274,1274,2005,Saxony-Anhalt,5 rooms,0.12511,66,10471,0.0972,0.1625
1275,1275,2005,Thuringa,2 rooms,0.31776,98,10471,0.28019,0.36267
1276,1276,2005,Thuringa,3 rooms,0.32167,138,10471,0.2771,0.36511
1277,1277,2005,Thuringa,4 rooms,0.18716,101,10471,0.1582,0.21703
1278,1278,2005,Thuringa,5 rooms,0.11023,66,10471,0.08641,0.13798
1279,1279,2005,Thuringa,6 rooms,0.06317,36,10471,0.04103,0.08958
1280,1280,2006,Schleswig-Holstein,2 rooms,0.20976,61,11580,0.17883,0.23897
1281,1281,2006,Schleswig-Holstein,3 rooms,0.34654,105,11580,0.30606,0.3857
1282,1282,2006,Schleswig-Holstein,4 rooms,0.19773,83,11580,0.16782,0.22642
1283,1283,2006,Schleswig-Holstein,5 rooms,0.16855,71,11580,0.14012,0.19781
1284,1284,2006,Schleswig-Holstein,6 rooms,0.07742,37,11580,0.05759,0.09526
1285,1285,2006,Hamburg,2 rooms,0.4312,53,11580,0.35419,0.49388
1286,1286,2006,Hamburg,3 rooms,0.40831,62,11580,0.36068,0.46403
1287,1287,2006,Hamburg,4 rooms,0.1605,36,11580,0.13091,0.18718
1288,1288,2006,Lower Saxony,2 rooms,0.13962,112,11580,0.12193,0.15915
1289,1289,2006,Lower Saxony,3 rooms,0.29013,253,11580,0.26877,0.31135
1290,1290,2006,Lower Saxony,4 rooms,0.22261,242,11580,0.20471,0.24044
1291,1291,2006,Lower Saxony,5 rooms,0.16896,175,11580,0.15026,0.18797
1292,1292,2006,Lower Saxony,6 rooms,0.10276,127,11580,0.08743,0.11849
1293,1293,2006,Lower Saxony,7 rooms,0.04838,67,11580,0.03864,0.05909
1294,1294,2006,Lower Saxony,8 rooms,0.02753,44,11580,0.02181,0.03398
1295,1295,2006,Bremen,3 rooms,1.0,33,11580,0.7448,1.24863
1296,1296,2006,North Rhine-Westphalia,1 room,0.03182,56,11580,0.02715,0.03565
1297,1297,2006,North Rhine-Westphalia,2 rooms,0.20841,404,11580,0.19405,0.22161
1298,1298,2006,North Rhine-Westphalia,3 rooms,0.34337,770,11580,0.32937,0.35858
1299,1299,2006,North Rhine-Westphalia,4 rooms,0.18886,517,11580,0.17781,0.20197
1300,1300,2006,North Rhine-Westphalia,5 rooms,0.1324,399,11580,0.12039,0.14262
1301,1301,2006,North Rhine-Westphalia,6 rooms,0.05951,196,11580,0.05349,0.06783
1302,1302,2006,North Rhine-Westphalia,7 rooms,0.02269,105,11580,0.01981,0.02627
1303,1303,2006,North Rhine-Westphalia,8 rooms,0.01293,46,11580,0.01004,0.01566
1304,1304,2006,Hesse,2 rooms,0.24567,136,11580,0.22749,0.26816
1305,1305,2006,Hesse,3 rooms,0.28938,219,11580,0.26344,0.3156
1306,1306,2006,Hesse,4 rooms,0.18392,166,11580,0.16154,0.20551
1307,1307,2006,Hesse,5 rooms,0.16343,147,11580,0.1446,0.18419
1308,1308,2006,Hesse,6 rooms,0.08832,77,11580,0.07246,0.1046
1309,1309,2006,Hesse,7 rooms,0.02928,36,11580,0.02131,0.03935
1310,1310,2006,"Rhineland-Palatinate, Saarland",2 rooms,0.18927,99,11580,0.16902,0.21913
1311,1311,2006,"Rhineland-Palatinate, Saarland",3 rooms,0.28437,166,11580,0.25628,0.31106
1312,1312,2006,"Rhineland-Palatinate, Saarland",4 rooms,0.19167,139,11580,0.16919,0.21682
1313,1313,2006,"Rhineland-Palatinate, Saarland",5 rooms,0.16373,122,11580,0.14025,0.18591
1314,1314,2006,"Rhineland-Palatinate, Saarland",6 rooms,0.12301,95,11580,0.10795,0.14008
1315,1315,2006,"Rhineland-Palatinate, Saarland",7 rooms,0.04796,46,11580,0.03774,0.06172
1316,1316,2006,Baden-Wuerttemberg,1 room,0.03703,38,11580,0.03059,0.04275
1317,1317,2006,Baden-Wuerttemberg,2 rooms,0.17644,201,11580,0.15924,0.19255
1318,1318,2006,Baden-Wuerttemberg,3 rooms,0.28969,378,11580,0.26795,0.31221
1319,1319,2006,Baden-Wuerttemberg,4 rooms,0.23295,337,11580,0.21667,0.24773
1320,1320,2006,Baden-Wuerttemberg,5 rooms,0.11946,212,11580,0.10412,0.13344
