year,bula_h,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Berlin,East,3 rooms,0.33937,120,243,0.27971,0.39903
2011,Berlin,East,4 rooms,0.16195,60,243,0.11553,0.20837
2011,Brandenburg,East,2 rooms,0.24553,103,638,0.21210,0.27895
2011,Brandenburg,East,3 rooms,0.34480,251,638,0.30789,0.38172
2011,Brandenburg,East,4 rooms,0.20713,163,638,0.17566,0.23860
2011,Brandenburg,East,5 rooms,0.07846,77,638,0.05758,0.09935
2011,Brandenburg,East,6 rooms,0.06565,44,638,0.04642,0.08489
2011,Mecklenburg-Western Pomerania,East,2 rooms,0.25051,68,358,0.20556,0.29546
2011,Mecklenburg-Western Pomerania,East,3 rooms,0.30838,146,358,0.26047,0.35628
2011,Mecklenburg-Western Pomerania,East,4 rooms,0.19294,89,358,0.15201,0.23388
2011,Mecklenburg-Western Pomerania,East,5 rooms,0.12925,55,358,0.09445,0.16405
2011,Saxony,East,2 rooms,0.23491,158,998,0.20860,0.26123
2011,Saxony,East,3 rooms,0.40135,415,998,0.37092,0.43177
2011,Saxony,East,4 rooms,0.16245,234,998,0.13955,0.18535
2011,Saxony,East,5 rooms,0.09074,122,998,0.07291,0.10857
2011,Saxony,East,6 rooms,0.04305,69,998,0.03045,0.05565
2011,Saxony-Anhalt,East,2 rooms,0.23378,105,612,0.20022,0.26734
2011,Saxony-Anhalt,East,3 rooms,0.32122,220,612,0.28419,0.35824
2011,Saxony-Anhalt,East,4 rooms,0.23302,180,612,0.19950,0.26654
2011,Saxony-Anhalt,East,5 rooms,0.10528,61,612,0.08094,0.12962
2011,Saxony-Anhalt,East,6 rooms,0.04636,46,612,0.02969,0.06303
2011,Thuringa,East,1 room,0.07020,39,619,0.05006,0.09034
2011,Thuringa,East,2 rooms,0.23659,96,619,0.20308,0.27009
2011,Thuringa,East,3 rooms,0.32694,214,619,0.28996,0.36392
2011,Thuringa,East,4 rooms,0.19283,146,619,0.16172,0.22393
2011,Thuringa,East,5 rooms,0.09838,77,619,0.07490,0.12186
2011,Thuringa,East,6 rooms,0.04967,47,619,0.03254,0.06680
2012,Schleswig-Holstein,West,2 rooms,0.14178,62,572,0.11316,0.17039
2012,Schleswig-Holstein,West,3 rooms,0.28441,171,572,0.24741,0.32141
2012,Schleswig-Holstein,West,4 rooms,0.21765,150,572,0.18381,0.25150
2012,Schleswig-Holstein,West,5 rooms,0.16342,104,572,0.13309,0.19375
2012,Schleswig-Holstein,West,6 rooms,0.08666,51,572,0.06358,0.10973
2012,Schleswig-Holstein,West,7 rooms,0.04195,34,572,0.02551,0.05839
2012,Hamburg,West,2 rooms,0.26956,53,213,0.20983,0.32929
2012,Hamburg,West,3 rooms,0.39127,106,213,0.32558,0.45697
2012,Hamburg,West,4 rooms,0.17462,54,213,0.12352,0.22573
2012,Lower Saxony,West,2 rooms,0.13363,114,1423,0.11595,0.15132
2012,Lower Saxony,West,3 rooms,0.26327,321,1423,0.24038,0.28616
2012,Lower Saxony,West,4 rooms,0.21415,356,1423,0.19283,0.23547
2012,Lower Saxony,West,5 rooms,0.17041,274,1423,0.15086,0.18995
2012,Lower Saxony,West,6 rooms,0.09851,186,1423,0.08302,0.11400
2012,Lower Saxony,West,7 rooms,0.04891,106,1423,0.03770,0.06012
2012,Lower Saxony,West,8 rooms,0.03185,66,1423,0.02272,0.04098
2012,Bremen,West,3 rooms,0.51245,59,59,0.38381,0.64109
2012,North Rhine-Westphalia,West,1 room,0.02880,57,3179,0.02298,0.03461
2012,North Rhine-Westphalia,West,2 rooms,0.18875,389,3179,0.17515,0.20236
2012,North Rhine-Westphalia,West,3 rooms,0.32375,1000,3179,0.30748,0.34001
2012,North Rhine-Westphalia,West,4 rooms,0.18892,681,3179,0.17531,0.20253
2012,North Rhine-Westphalia,West,5 rooms,0.14332,508,3179,0.13114,0.15550
2012,North Rhine-Westphalia,West,6 rooms,0.06737,298,3179,0.05866,0.07609
2012,North Rhine-Westphalia,West,7 rooms,0.03338,150,3179,0.02714,0.03963
2012,North Rhine-Westphalia,West,8 rooms,0.01479,64,3179,0.01059,0.01899
2012,North Rhine-Westphalia,West,9 rooms,0.00455,32,3179,0.00221,0.00689
2012,Hesse,West,2 rooms,0.17784,131,1094,0.15517,0.20051
2012,Hesse,West,3 rooms,0.29384,325,1094,0.26683,0.32085
2012,Hesse,West,4 rooms,0.19069,242,1094,0.16740,0.21398
2012,Hesse,West,5 rooms,0.13657,173,1094,0.11621,0.15692
2012,Hesse,West,6 rooms,0.09285,119,1094,0.07564,0.11005
2012,Hesse,West,7 rooms,0.03744,62,1094,0.02619,0.04870
2012,Hesse,West,8 rooms,0.02509,42,1094,0.01582,0.03436
2012,"Rhineland-Palatinate, Saarland",West,2 rooms,0.17566,114,858,0.15018,0.20114
2012,"Rhineland-Palatinate, Saarland",West,3 rooms,0.21965,205,858,0.19193,0.24737
2012,"Rhineland-Palatinate, Saarland",West,4 rooms,0.18236,180,858,0.15651,0.20821
2012,"Rhineland-Palatinate, Saarland",West,5 rooms,0.14358,148,858,0.12010,0.16706
2012,"Rhineland-Palatinate, Saarland",West,6 rooms,0.13881,145,858,0.11566,0.16196
2012,"Rhineland-Palatinate, Saarland",West,7 rooms,0.06327,66,858,0.04697,0.07957
2012,Baden-Wuerttemberg,West,1 room,0.03786,41,1864,0.02920,0.04653
2012,Baden-Wuerttemberg,West,2 rooms,0.14958,189,1864,0.13338,0.16578
2012,Baden-Wuerttemberg,West,3 rooms,0.27950,455,1864,0.25913,0.29988
2012,Baden-Wuerttemberg,West,4 rooms,0.20644,412,1864,0.18806,0.22482
2012,Baden-Wuerttemberg,West,5 rooms,0.15709,334,1864,0.14056,0.17361
2012,Baden-Wuerttemberg,West,6 rooms,0.08872,235,1864,0.07581,0.10164
2012,Baden-Wuerttemberg,West,7 rooms,0.04772,130,1864,0.03804,0.05740
2012,Baden-Wuerttemberg,West,8 rooms,0.02136,68,1864,0.01479,0.02792
2012,Bavaria,West,1 room,0.03628,49,2532,0.02900,0.04357
2012,Bavaria,West,2 rooms,0.19335,313,2532,0.17796,0.20873
2012,Bavaria,West,3 rooms,0.28770,674,2532,0.27006,0.30534
2012,Bavaria,West,4 rooms,0.18829,503,2532,0.17306,0.20352
2012,Bavaria,West,5 rooms,0.13463,410,2532,0.12133,0.14793
2012,Bavaria,West,6 rooms,0.07306,285,2532,0.06292,0.08319
2012,Bavaria,West,7 rooms,0.04729,152,2532,0.03902,0.05556
2012,Bavaria,West,8 rooms,0.02070,72,2532,0.01515,0.02625
2012,Bavaria,West,9 rooms,0.00910,34,2532,0.00540,0.01279
2012,Bavaria,West,10 or more rooms,0.00961,40,2532,0.00581,0.01341
2012,Berlin,West,2 rooms,0.34708,111,320,0.29484,0.39932
2012,Berlin,West,3 rooms,0.36006,134,320,0.30739,0.41274
2012,Berlin,West,4 rooms,0.12857,75,320,0.09184,0.16531
2012,Berlin,East,2 rooms,0.34719,70,254,0.28853,0.40586
2012,Berlin,East,3 rooms,0.30472,116,254,0.24800,0.36144
2012,Berlin,East,4 rooms,0.16940,68,254,0.12318,0.21563
2012,Brandenburg,East,2 rooms,0.23812,103,620,0.20456,0.27167
2012,Brandenburg,East,3 rooms,0.35352,240,620,0.31586,0.39118
2012,Brandenburg,East,4 rooms,0.19340,152,620,0.16228,0.22451
2012,Brandenburg,East,5 rooms,0.08964,86,620,0.06713,0.11214
2012,Brandenburg,East,6 rooms,0.04930,39,620,0.03224,0.06635
2012,Mecklenburg-Western Pomerania,East,2 rooms,0.26526,75,356,0.21934,0.31119
2012,Mecklenburg-Western Pomerania,East,3 rooms,0.31410,137,356,0.26582,0.36239
2012,Mecklenburg-Western Pomerania,East,4 rooms,0.21508,97,356,0.17234,0.25782
2012,Mecklenburg-Western Pomerania,East,5 rooms,0.09587,47,356,0.06524,0.12650
2012,Saxony,East,1 room,0.04540,33,1041,0.03275,0.05805
2012,Saxony,East,2 rooms,0.22703,164,1041,0.20157,0.25249
2012,Saxony,East,3 rooms,0.39789,415,1041,0.36814,0.42763
2012,Saxony,East,4 rooms,0.17028,236,1041,0.14743,0.19312
2012,Saxony,East,5 rooms,0.08777,121,1041,0.07058,0.10497
2012,Saxony,East,6 rooms,0.04663,72,1041,0.03382,0.05945
2012,Saxony-Anhalt,East,2 rooms,0.22315,94,585,0.18938,0.25692
2012,Saxony-Anhalt,East,3 rooms,0.34416,217,585,0.30563,0.38269
2012,Saxony-Anhalt,East,4 rooms,0.23187,165,585,0.19764,0.26610
2012,Saxony-Anhalt,East,5 rooms,0.09258,67,585,0.06907,0.11608
2012,Saxony-Anhalt,East,6 rooms,0.04573,42,585,0.02879,0.06267
2012,Thuringa,East,1 room,0.06911,36,609,0.04895,0.08928
2012,Thuringa,East,2 rooms,0.23460,85,609,0.20091,0.26828
2012,Thuringa,East,3 rooms,0.30274,205,609,0.26621,0.33926
2012,Thuringa,East,4 rooms,0.21162,159,609,0.17916,0.24409
2012,Thuringa,East,5 rooms,0.10582,85,609,0.08137,0.13027
2012,Thuringa,East,6 rooms,0.05138,39,609,0.03383,0.06893
2013,Schleswig-Holstein,West,2 rooms,0.17037,90,623,0.14083,0.19992
2013,Schleswig-Holstein,West,3 rooms,0.26931,187,623,0.23445,0.30417
2013,Schleswig-Holstein,West,4 rooms,0.19048,150,623,0.15962,0.22134
2013,Schleswig-Holstein,West,5 rooms,0.16847,107,623,0.13906,0.19789
2013,Schleswig-Holstein,West,6 rooms,0.09839,55,623,0.07498,0.12179
2013,Schleswig-Holstein,West,7 rooms,0.04187,34,623,0.02613,0.05761
2013,Hamburg,West,2 rooms,0.21162,57,306,0.16578,0.25746
2013,Hamburg,West,3 rooms,0.42729,142,306,0.37177,0.48281
2013,Hamburg,West,4 rooms,0.19689,74,306,0.15226,0.24152
2013,Hamburg,West,5 rooms,0.06983,33,306,0.04123,0.09844
2013,Lower Saxony,West,2 rooms,0.14184,152,1557,0.12450,0.15917
2013,Lower Saxony,West,3 rooms,0.26878,378,1557,0.24675,0.29080
2013,Lower Saxony,West,4 rooms,0.20158,374,1557,0.18164,0.22151
2013,Lower Saxony,West,5 rooms,0.16572,285,1557,0.14725,0.18420
2013,Lower Saxony,West,6 rooms,0.10685,197,1557,0.09150,0.12220
2013,Lower Saxony,West,7 rooms,0.04620,110,1557,0.03577,0.05663
2013,Lower Saxony,West,8 rooms,0.02587,61,1557,0.01798,0.03376
2013,Bremen,West,3 rooms,0.42379,57,90,0.32112,0.52645
2013,Bremen,West,4 rooms,0.18156,33,90,0.10147,0.26164
2013,North Rhine-Westphalia,West,1 room,0.02455,70,3607,0.01950,0.02960
2013,North Rhine-Westphalia,West,2 rooms,0.19244,464,3607,0.17957,0.20530
2013,North Rhine-Westphalia,West,3 rooms,0.32156,1201,3607,0.30632,0.33681
2013,North Rhine-Westphalia,West,4 rooms,0.18548,774,3607,0.17279,0.19816
2013,North Rhine-Westphalia,West,5 rooms,0.14702,555,3607,0.13546,0.15858
2013,North Rhine-Westphalia,West,6 rooms,0.06606,314,3607,0.05796,0.07417
2013,North Rhine-Westphalia,West,7 rooms,0.03715,163,3607,0.03098,0.04333
2013,North Rhine-Westphalia,West,8 rooms,0.01555,66,3607,0.01151,0.01959
2013,Hesse,West,2 rooms,0.18596,179,1255,0.16443,0.20750
2013,Hesse,West,3 rooms,0.30607,388,1255,0.28056,0.33158
2013,Hesse,West,4 rooms,0.19295,281,1255,0.17111,0.21479
2013,Hesse,West,5 rooms,0.13265,182,1255,0.11388,0.15143
2013,Hesse,West,6 rooms,0.08484,126,1255,0.06941,0.10026
2013,Hesse,West,7 rooms,0.02621,55,1255,0.01737,0.03506
2013,Hesse,West,8 rooms,0.02814,44,1255,0.01899,0.03730
2013,"Rhineland-Palatinate, Saarland",West,1 room,0.04713,32,1011,0.03406,0.06020
2013,"Rhineland-Palatinate, Saarland",West,2 rooms,0.15654,119,1011,0.13413,0.17895
2013,"Rhineland-Palatinate, Saarland",West,3 rooms,0.24760,248,1011,0.22098,0.27422
2013,"Rhineland-Palatinate, Saarland",West,4 rooms,0.15217,196,1011,0.13002,0.17432
2013,"Rhineland-Palatinate, Saarland",West,5 rooms,0.16182,168,1011,0.13911,0.18454
2013,"Rhineland-Palatinate, Saarland",West,6 rooms,0.14792,159,1011,0.12603,0.16982
2013,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05014,58,1011,0.03668,0.06360
2013,"Rhineland-Palatinate, Saarland",West,8 rooms,0.02343,31,1011,0.01410,0.03276
2013,Baden-Wuerttemberg,West,1 room,0.03967,46,2095,0.03131,0.04803
2013,Baden-Wuerttemberg,West,2 rooms,0.15801,238,2095,0.14239,0.17363
2013,Baden-Wuerttemberg,West,3 rooms,0.26846,551,2095,0.24948,0.28744
2013,Baden-Wuerttemberg,West,4 rooms,0.20580,474,2095,0.18849,0.22312
2013,Baden-Wuerttemberg,West,5 rooms,0.16162,362,2095,0.14585,0.17739
2013,Baden-Wuerttemberg,West,6 rooms,0.08680,230,2095,0.07474,0.09886
2013,Baden-Wuerttemberg,West,7 rooms,0.04732,125,2095,0.03823,0.05642
2013,Baden-Wuerttemberg,West,8 rooms,0.02214,69,2095,0.01584,0.02845
2013,Bavaria,West,1 room,0.03789,62,2847,0.03088,0.04491
2013,Bavaria,West,2 rooms,0.18509,374,2847,0.17082,0.19936
2013,Bavaria,West,3 rooms,0.28903,797,2847,0.27238,0.30569
2013,Bavaria,West,4 rooms,0.19099,600,2847,0.17654,0.20543
2013,Bavaria,West,5 rooms,0.13740,432,2847,0.12475,0.15005
2013,Bavaria,West,6 rooms,0.07246,289,2847,0.06293,0.08198
2013,Bavaria,West,7 rooms,0.05183,152,2847,0.04369,0.05998
2013,Bavaria,West,8 rooms,0.01757,67,2847,0.01274,0.02240
2013,Bavaria,West,9 rooms,0.01219,41,2847,0.00816,0.01622
2013,Bavaria,West,10 or more rooms,0.00555,33,2847,0.00282,0.00828
2013,Berlin,West,1 room,0.09417,35,437,0.06676,0.12159
2013,Berlin,West,2 rooms,0.36057,126,437,0.31550,0.40565
2013,Berlin,West,3 rooms,0.33496,166,437,0.29065,0.37926
2013,Berlin,West,4 rooms,0.11220,77,437,0.08257,0.14183
2013,Berlin,West,5 rooms,0.05555,33,437,0.03405,0.07705
2013,Berlin,East,2 rooms,0.39412,78,263,0.33494,0.45329
2013,Berlin,East,3 rooms,0.29275,114,263,0.23765,0.34784
2013,Berlin,East,4 rooms,0.18050,71,263,0.13393,0.22708
2013,Brandenburg,East,2 rooms,0.25368,103,626,0.21957,0.28779
2013,Brandenburg,East,3 rooms,0.33529,235,626,0.29828,0.37230
2013,Brandenburg,East,4 rooms,0.19983,169,626,0.16848,0.23118
2013,Brandenburg,East,5 rooms,0.08566,81,626,0.06372,0.10760
2013,Brandenburg,East,6 rooms,0.06404,38,626,0.04484,0.08323
2013,Mecklenburg-Western Pomerania,East,2 rooms,0.26610,73,338,0.21892,0.31329
2013,Mecklenburg-Western Pomerania,East,3 rooms,0.34761,142,338,0.29677,0.39846
2013,Mecklenburg-Western Pomerania,East,4 rooms,0.17049,80,338,0.13034,0.21064
2013,Mecklenburg-Western Pomerania,East,5 rooms,0.09190,43,338,0.06105,0.12274
2013,Saxony,East,1 room,0.05701,35,1014,0.04274,0.07129
2013,Saxony,East,2 rooms,0.23100,169,1014,0.20505,0.25696
2013,Saxony,East,3 rooms,0.38226,394,1014,0.35233,0.41218
2013,Saxony,East,4 rooms,0.18186,232,1014,0.15811,0.20562
2013,Saxony,East,5 rooms,0.08235,121,1014,0.06542,0.09928
2013,Saxony,East,6 rooms,0.03763,63,1014,0.02591,0.04935
2013,Saxony-Anhalt,East,2 rooms,0.20077,98,599,0.16866,0.23288
2013,Saxony-Anhalt,East,3 rooms,0.36447,221,599,0.32590,0.40305
2013,Saxony-Anhalt,East,4 rooms,0.25390,177,599,0.21901,0.28878
2013,Saxony-Anhalt,East,5 rooms,0.07919,65,599,0.05755,0.10083
2013,Saxony-Anhalt,East,6 rooms,0.05299,38,599,0.03503,0.07094
2013,Thuringa,East,2 rooms,0.24301,92,546,0.20700,0.27901
2013,Thuringa,East,3 rooms,0.28124,182,546,0.24349,0.31899
2013,Thuringa,East,4 rooms,0.20884,151,546,0.17472,0.24297
2013,Thuringa,East,5 rooms,0.14148,88,546,0.11222,0.17074
2013,Thuringa,East,6 rooms,0.03543,33,546,0.01991,0.05096
2014,Schleswig-Holstein,West,2 rooms,0.17444,75,512,0.14154,0.20735
2014,Schleswig-Holstein,West,3 rooms,0.29634,166,512,0.25675,0.33593
2014,Schleswig-Holstein,West,4 rooms,0.19828,126,512,0.16371,0.23285
2014,Schleswig-Holstein,West,5 rooms,0.16072,102,512,0.12887,0.19256
2014,Schleswig-Holstein,West,6 rooms,0.07905,43,512,0.05565,0.10244
2014,Hamburg,West,2 rooms,0.22732,47,240,0.17419,0.28046
2014,Hamburg,West,3 rooms,0.38917,104,240,0.32736,0.45099
2014,Hamburg,West,4 rooms,0.19672,57,240,0.14632,0.24712
2014,Hamburg,West,5 rooms,0.08232,32,240,0.04748,0.11717
2014,Lower Saxony,West,2 rooms,0.13173,132,1393,0.11396,0.14950
2014,Lower Saxony,West,3 rooms,0.25352,329,1393,0.23066,0.27637
2014,Lower Saxony,West,4 rooms,0.19985,328,1393,0.17884,0.22085
2014,Lower Saxony,West,5 rooms,0.16689,251,1393,0.14730,0.18648
2014,Lower Saxony,West,6 rooms,0.11551,191,1393,0.09872,0.13231
2014,Lower Saxony,West,7 rooms,0.05075,104,1393,0.03922,0.06228
2014,Lower Saxony,West,8 rooms,0.02818,58,1393,0.01948,0.03687
2014,Bremen,West,3 rooms,0.36297,48,48,0.22549,0.50044
2014,North Rhine-Westphalia,West,1 room,0.02740,56,3206,0.02175,0.03305
2014,North Rhine-Westphalia,West,2 rooms,0.19070,396,3206,0.17710,0.20430
2014,North Rhine-Westphalia,West,3 rooms,0.32076,1029,3206,0.30460,0.33692
2014,North Rhine-Westphalia,West,4 rooms,0.18919,685,3206,0.17563,0.20275
2014,North Rhine-Westphalia,West,5 rooms,0.13569,500,3206,0.12384,0.14755
2014,North Rhine-Westphalia,West,6 rooms,0.07037,283,3206,0.06151,0.07922
2014,North Rhine-Westphalia,West,7 rooms,0.03892,158,3206,0.03223,0.04562
2014,North Rhine-Westphalia,West,8 rooms,0.01659,64,3206,0.01216,0.02101
2014,North Rhine-Westphalia,West,9 rooms,0.00629,35,3206,0.00355,0.00903
2014,Hesse,West,2 rooms,0.17586,135,1074,0.15308,0.19864
2014,Hesse,West,3 rooms,0.30247,341,1074,0.27499,0.32995
2014,Hesse,West,4 rooms,0.19765,231,1074,0.17382,0.22147
2014,Hesse,West,5 rooms,0.14757,166,1074,0.12635,0.16879
2014,Hesse,West,6 rooms,0.07750,109,1074,0.06150,0.09349
2014,Hesse,West,7 rooms,0.03720,54,1074,0.02587,0.04852
2014,Hesse,West,8 rooms,0.02051,38,1074,0.01203,0.02899
2014,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16179,107,846,0.13696,0.18662
2014,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25893,226,846,0.22940,0.28847
2014,"Rhineland-Palatinate, Saarland",West,4 rooms,0.17557,176,846,0.14991,0.20122
2014,"Rhineland-Palatinate, Saarland",West,5 rooms,0.12916,145,846,0.10655,0.15178
2014,"Rhineland-Palatinate, Saarland",West,6 rooms,0.12471,129,846,0.10243,0.14698
2014,"Rhineland-Palatinate, Saarland",West,7 rooms,0.06821,63,846,0.05121,0.08521
2014,Baden-Wuerttemberg,West,1 room,0.03798,36,1793,0.02913,0.04683
2014,Baden-Wuerttemberg,West,2 rooms,0.14779,193,1793,0.13136,0.16423
2014,Baden-Wuerttemberg,West,3 rooms,0.26834,461,1793,0.24782,0.28885
2014,Baden-Wuerttemberg,West,4 rooms,0.21613,404,1793,0.19708,0.23519
2014,Baden-Wuerttemberg,West,5 rooms,0.16455,333,1793,0.14738,0.18172
2014,Baden-Wuerttemberg,West,6 rooms,0.08311,199,1793,0.07033,0.09589
2014,Baden-Wuerttemberg,West,7 rooms,0.04077,105,1793,0.03162,0.04993
2014,Baden-Wuerttemberg,West,8 rooms,0.02842,62,1793,0.02072,0.03611
2014,Bavaria,West,1 room,0.03798,57,2521,0.03052,0.04544
2014,Bavaria,West,2 rooms,0.19315,348,2521,0.17774,0.20856
2014,Bavaria,West,3 rooms,0.27852,689,2521,0.26102,0.29602
2014,Bavaria,West,4 rooms,0.19872,537,2521,0.18314,0.21430
2014,Bavaria,West,5 rooms,0.13340,382,2521,0.12012,0.14667
2014,Bavaria,West,6 rooms,0.07219,265,2521,0.06209,0.08230
2014,Bavaria,West,7 rooms,0.04876,141,2521,0.04035,0.05716
2014,Bavaria,West,8 rooms,0.02279,70,2521,0.01696,0.02862
2014,Bavaria,West,10 or more rooms,0.00586,32,2521,0.00288,0.00884
2014,Berlin,West,2 rooms,0.34927,103,301,0.29532,0.40322
2014,Berlin,West,3 rooms,0.33193,134,301,0.27864,0.38522
2014,Berlin,West,4 rooms,0.13127,64,301,0.09305,0.16948
2014,Berlin,East,2 rooms,0.38308,69,233,0.32053,0.44564
2014,Berlin,East,3 rooms,0.29422,103,233,0.23558,0.35286
2014,Berlin,East,4 rooms,0.17586,61,233,0.12687,0.22485
2014,Brandenburg,East,2 rooms,0.23492,92,578,0.20033,0.26951
2014,Brandenburg,East,3 rooms,0.37851,226,578,0.33893,0.41808
2014,Brandenburg,East,4 rooms,0.17334,150,578,0.14245,0.20422
2014,Brandenburg,East,5 rooms,0.08804,74,578,0.06492,0.11116
2014,Brandenburg,East,6 rooms,0.04988,36,578,0.03212,0.06765
2014,Mecklenburg-Western Pomerania,East,2 rooms,0.32555,79,318,0.27396,0.37713
2014,Mecklenburg-Western Pomerania,East,3 rooms,0.33099,127,318,0.27919,0.38279
2014,Mecklenburg-Western Pomerania,East,4 rooms,0.16550,71,318,0.12459,0.20641
2014,Mecklenburg-Western Pomerania,East,5 rooms,0.09124,41,318,0.05954,0.12294
2014,Saxony,East,2 rooms,0.23489,153,900,0.20718,0.26261
2014,Saxony,East,3 rooms,0.40254,364,900,0.37048,0.43460
2014,Saxony,East,4 rooms,0.17024,216,900,0.14567,0.19481
2014,Saxony,East,5 rooms,0.08589,104,900,0.06758,0.10421
2014,Saxony,East,6 rooms,0.04481,63,900,0.03128,0.05833
2014,Saxony-Anhalt,East,2 rooms,0.22102,93,551,0.18635,0.25570
2014,Saxony-Anhalt,East,3 rooms,0.38919,213,551,0.34844,0.42994
2014,Saxony-Anhalt,East,4 rooms,0.21104,150,551,0.17693,0.24514
2014,Saxony-Anhalt,East,5 rooms,0.06363,53,551,0.04323,0.08403
2014,Saxony-Anhalt,East,6 rooms,0.05295,42,551,0.03424,0.07167
2014,Thuringa,East,2 rooms,0.24133,89,535,0.20504,0.27762
2014,Thuringa,East,3 rooms,0.26715,177,535,0.22962,0.30468
2014,Thuringa,East,4 rooms,0.21749,135,535,0.18250,0.25248
2014,Thuringa,East,5 rooms,0.13530,94,535,0.10629,0.16431
2014,Thuringa,East,6 rooms,0.04126,40,535,0.02439,0.05812
2015,Schleswig-Holstein,West,2 rooms,0.15677,70,502,0.12493,0.18861
2015,Schleswig-Holstein,West,3 rooms,0.26822,153,502,0.22942,0.30701
2015,Schleswig-Holstein,West,4 rooms,0.20450,128,502,0.16918,0.23981
2015,Schleswig-Holstein,West,5 rooms,0.19408,100,502,0.15945,0.22872
2015,Schleswig-Holstein,West,6 rooms,0.10516,51,502,0.07830,0.13202
2015,Hamburg,West,2 rooms,0.22122,56,250,0.16966,0.27277
2015,Hamburg,West,3 rooms,0.36282,98,250,0.30310,0.42254
2015,Hamburg,West,4 rooms,0.20863,60,250,0.15816,0.25910
2015,Hamburg,West,5 rooms,0.08637,36,250,0.05148,0.12126
2015,Lower Saxony,West,2 rooms,0.13901,148,1421,0.12102,0.15700
2015,Lower Saxony,West,3 rooms,0.24820,353,1421,0.22574,0.27067
2015,Lower Saxony,West,4 rooms,0.20918,322,1421,0.18803,0.23034
2015,Lower Saxony,West,5 rooms,0.16043,257,1421,0.14134,0.17952
2015,Lower Saxony,West,6 rooms,0.11994,186,1421,0.10304,0.13684
2015,Lower Saxony,West,7 rooms,0.05369,100,1421,0.04196,0.06541
2015,Lower Saxony,West,8 rooms,0.02174,55,1421,0.01416,0.02933
2015,Bremen,West,3 rooms,0.40172,44,44,0.25519,0.54826
2015,North Rhine-Westphalia,West,1 room,0.03658,77,3156,0.03003,0.04313
2015,North Rhine-Westphalia,West,2 rooms,0.19133,437,3156,0.17760,0.20506
2015,North Rhine-Westphalia,West,3 rooms,0.30829,1029,3156,0.29218,0.32441
2015,North Rhine-Westphalia,West,4 rooms,0.18334,643,3156,0.16984,0.19684
2015,North Rhine-Westphalia,West,5 rooms,0.13980,476,3156,0.12770,0.15190
2015,North Rhine-Westphalia,West,6 rooms,0.07418,289,3156,0.06504,0.08333
2015,North Rhine-Westphalia,West,7 rooms,0.03959,140,3156,0.03278,0.04639
2015,North Rhine-Westphalia,West,8 rooms,0.01625,65,3156,0.01184,0.02066
2015,Hesse,West,1 room,0.02844,35,1108,0.01865,0.03823
2015,Hesse,West,2 rooms,0.16611,168,1108,0.14418,0.18803
2015,Hesse,West,3 rooms,0.31149,338,1108,0.28421,0.33877
2015,Hesse,West,4 rooms,0.18602,213,1108,0.16310,0.20894
2015,Hesse,West,5 rooms,0.15634,160,1108,0.13495,0.17774
2015,Hesse,West,6 rooms,0.07908,97,1108,0.06318,0.09498
2015,Hesse,West,7 rooms,0.03983,54,1108,0.02831,0.05135
2015,Hesse,West,8 rooms,0.02314,43,1108,0.01428,0.03200
2015,"Rhineland-Palatinate, Saarland",West,2 rooms,0.17821,134,854,0.15252,0.20389
2015,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25168,227,854,0.22255,0.28080
2015,"Rhineland-Palatinate, Saarland",West,4 rooms,0.16932,162,854,0.14415,0.19448
2015,"Rhineland-Palatinate, Saarland",West,5 rooms,0.14633,147,854,0.12261,0.17005
2015,"Rhineland-Palatinate, Saarland",West,6 rooms,0.13027,125,854,0.10768,0.15285
2015,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05524,59,854,0.03991,0.07057
2015,Baden-Wuerttemberg,West,1 room,0.04129,45,1794,0.03208,0.05050
2015,Baden-Wuerttemberg,West,2 rooms,0.13993,209,1794,0.12387,0.15599
2015,Baden-Wuerttemberg,West,3 rooms,0.26960,488,1794,0.24906,0.29014
2015,Baden-Wuerttemberg,West,4 rooms,0.22425,385,1794,0.20495,0.24356
2015,Baden-Wuerttemberg,West,5 rooms,0.15842,304,1794,0.14152,0.17532
2015,Baden-Wuerttemberg,West,6 rooms,0.08792,202,1794,0.07481,0.10103
2015,Baden-Wuerttemberg,West,7 rooms,0.04533,108,1794,0.03570,0.05496
2015,Baden-Wuerttemberg,West,8 rooms,0.02387,53,1794,0.01680,0.03093
