"pgisced97","year","bula_h","n","percent","lower_confidence","upper_confidence"
"middle vocational","2017","Baden-Wuerttemberg","1380","0.436478094824274","0.420482696299768","0.45247349334878"
"middle vocational","2017","Bayern","2110","0.487376820812034","0.473446773540261","0.501306868083807"
"middle vocational","2017","Saarland","118","0.508941844733537","0.453909374959305","0.563974314507769"
"middle vocational","2017","Berlin","383","0.405045299520124","0.376771279598624","0.433319319441624"
"middle vocational","2017","Brandenburg","559","0.504237799791846","0.476182004729649","0.532293594854044"
"middle vocational","2017","Mecklenburg-Vorpommern","314","0.567698446198129","0.528922127902977","0.606474764493282"
"middle vocational","2017","Sachsen","872","0.535242757228633","0.512459821780377","0.558025692676888"
"middle vocational","2017","Sachsen-Anhalt","502","0.546926423347888","0.516643469512014","0.577209377183761"
"middle vocational","2017","Thueringen","581","0.570059045521047","0.540856017638215","0.599262073403879"
"vocational + Abi","2017","Schleswig-Holstein","91","0.0702176525469435","0.0559033173239075","0.0845319877699794"
"vocational + Abi","2017","Hamburg","48","0.114111580725863","0.0888804016213733","0.139342759830352"
"vocational + Abi","2017","Niedersachsen","245","0.0752925304997892","0.0663089395568784","0.0842761214427"
"vocational + Abi","2017","Bremen","","","",""
"vocational + Abi","2017","Nordrhein-Westfalen","668","0.103602149192539","0.0963536517571983","0.11085064662788"
"vocational + Abi","2017","Hessen","170","0.0927291915231145","0.0811369544013268","0.104321428644902"
"vocational + Abi","2017","Rheinland-Pfalz,Saarland","112","0.0699838825386539","0.0571795358969551","0.0827882291803526"
"vocational + Abi","2017","Baden-Wuerttemberg","276","0.0814186556619451","0.0725984398539217","0.0902388714699685"
"vocational + Abi","2017","Bayern","320","0.0540017534540248","0.047702774873015","0.0603007320350346"
"vocational + Abi","2017","Saarland","","","",""
"vocational + Abi","2017","Berlin","76","0.0641566272930186","0.0500437307313843","0.0782695238546529"
"vocational + Abi","2017","Brandenburg","78","0.0504456900686337","0.038164509578641","0.0627268705586264"
"vocational + Abi","2017","Mecklenburg-Vorpommern","33","0.0425759571703655","0.0267726240258711","0.0583792903148599"
"vocational + Abi","2017","Sachsen","88","0.0474458270126427","0.0377348025244761","0.0571568515008092"
"vocational + Abi","2017","Sachsen-Anhalt","50","0.0543208611738744","0.0405327542731255","0.0681089680746234"
"vocational + Abi","2017","Thueringen","56","0.0709302578564651","0.0557875521598117","0.0860729635531186"
"higher vocational","2017","Schleswig-Holstein","58","0.0644018841285448","0.0506503440793844","0.0781534241777053"
"higher vocational","2017","Hamburg","","","",""
"higher vocational","2017","Niedersachsen","134","0.0504411141834019","0.0429899329701825","0.0578922953966212"
"higher vocational","2017","Bremen","","","",""
"higher vocational","2017","Nordrhein-Westfalen","266","0.0473807235839897","0.0423274393023153","0.052434007865664"
"higher vocational","2017","Hessen","82","0.0411534004341682","0.0332143606207681","0.0490924402475683"
"higher vocational","2017","Rheinland-Pfalz,Saarland","75","0.0727729790914067","0.0597355702229443","0.0858103879598691"
"higher vocational","2017","Baden-Wuerttemberg","188","0.0731516010319583","0.0647536235247856","0.081549578539131"
"higher vocational","2017","Bayern","269","0.0677873472897301","0.0607816260731193","0.0747930685063408"
"higher vocational","2017","Saarland","","","",""
"higher vocational","2017","Berlin","62","0.0683322140732338","0.0537998222996199","0.0828646058468478"
"higher vocational","2017","Brandenburg","71","0.0797040610026811","0.0645065609577165","0.0949015610476456"
"higher vocational","2017","Mecklenburg-Vorpommern","47","0.0782057201857098","0.0571896947760423","0.0992217455953773"
"higher vocational","2017","Sachsen","121","0.0830354774358681","0.0704308705069504","0.0956400843647858"
"higher vocational","2017","Sachsen-Anhalt","71","0.0803320345860758","0.0637968393517161","0.0968672298204354"
"higher vocational","2017","Thueringen","67","0.0977847949725576","0.0802639805341474","0.115305609410968"
"higher education","2017","Schleswig-Holstein","257","0.193563525344157","0.171429814859109","0.215697235829206"
"higher education","2017","Hamburg","198","0.323453604368197","0.286331040480387","0.360576168256006"
"higher education","2017","Niedersachsen","659","0.211639470983516","0.19773249807096","0.225546443896072"
"higher education","2017","Bremen","58","0.246013252314155","0.194545754048854","0.297480750579456"
"higher education","2017","Nordrhein-Westfalen","1458","0.208653012436282","0.19898785327391","0.218318171598654"
"higher education","2017","Hessen","588","0.242005124311413","0.224887796553686","0.25912245206914"
"higher education","2017","Rheinland-Pfalz,Saarland","269","0.165653417850621","0.146994493013909","0.184312342687333"
"higher education","2017","Baden-Wuerttemberg","978","0.243227411875509","0.229390238172947","0.257064585578071"
"higher education","2017","Bayern","1142","0.232359792181236","0.220589685969644","0.244129898392828"
"higher education","2017","Saarland","72","0.180191795518374","0.137881886008025","0.222501705028722"
"higher education","2017","Berlin","436","0.358501379889362","0.330880526643335","0.386122233135388"
"higher education","2017","Brandenburg","276","0.234782596734859","0.210998123036513","0.258567070433205"
"higher education","2017","Mecklenburg-Vorpommern","148","0.220821330511535","0.188353493344173","0.253289167678896"
"higher education","2017","Sachsen","464","0.235072287343242","0.215702176272741","0.254442398413743"
"higher education","2017","Sachsen-Anhalt","231","0.196338614105994","0.172173501356719","0.220503726855269"
"higher education","2017","Thueringen","250","0.18176548439588","0.159016701757169","0.204514267034592"
"in school","2018","Schleswig-Holstein","","","",""
"in school","2018","Hamburg","","","",""
"in school","2018","Niedersachsen","104","0.020312299134042","0.0153222792859852","0.0253023189820988"
"in school","2018","Bremen","","","",""
"in school","2018","Nordrhein-Westfalen","204","0.0226964811144156","0.0190005880115495","0.0263923742172818"
"in school","2018","Hessen","65","0.01933362712427","0.0135561527367137","0.0251111015118263"
"in school","2018","Rheinland-Pfalz,Saarland","41","0.0141101181805692","0.00805187176688547","0.020168364594253"
"in school","2018","Baden-Wuerttemberg","84","0.016012084606631","0.0116953146918722","0.0203288545213898"
"in school","2018","Bayern","85","0.010141322133797","0.00719159324482337","0.0130910510227706"
"in school","2018","Saarland","","","",""
"in school","2018","Berlin","","","",""
"in school","2018","Brandenburg","","","",""
"in school","2018","Mecklenburg-Vorpommern","","","",""
"in school","2018","Sachsen","40","0.0230691376084309","0.016051575737574","0.0300866994792879"
"in school","2018","Sachsen-Anhalt","","","",""
"in school","2018","Thueringen","","","",""
"inadequately","2018","Schleswig-Holstein","103","0.0329260594804667","0.0224379933533453","0.0434141256075881"
"inadequately","2018","Hamburg","45","0.0309901822679814","0.0164680435220283","0.0455123210139345"
"inadequately","2018","Niedersachsen","305","0.02163284161925","0.0164866420796249","0.0267790411588751"
"inadequately","2018","Bremen","44","0.0764942703636599","0.0452507513426838","0.107737789384636"
"inadequately","2018","Nordrhein-Westfalen","498","0.0292088999603605","0.0250301546757481","0.033387645244973"
"inadequately","2018","Hessen","252","0.0288585374794726","0.0218343009864351","0.0358827739725101"
"inadequately","2018","Rheinland-Pfalz,Saarland","94","0.014839381094421","0.00862884887638718","0.0210499133124548"
"inadequately","2018","Baden-Wuerttemberg","217","0.0160807939779208","0.0117549231836985","0.020406664772143"
"inadequately","2018","Bayern","250","0.0182480294677891","0.0143074771965567","0.0221885817390215"
"inadequately","2018","Saarland","","","",""
"inadequately","2018","Berlin","76","0.0239513394352246","0.0151601899542446","0.0327424889162047"
"inadequately","2018","Brandenburg","72","0.0142184673073514","0.00736401888156813","0.0210729157331347"
"inadequately","2018","Mecklenburg-Vorpommern","","","",""
"inadequately","2018","Sachsen","73","0.00982784824713712","0.00521654980589374","0.0144391466883805"
"inadequately","2018","Sachsen-Anhalt","59","0.0187842138651978","0.0104403657489515","0.0271280619814442"
"inadequately","2018","Thueringen","43","0.00623602239636116","0.00146992505582649","0.0110021197368958"
"general elemantary","2018","Schleswig-Holstein","151","0.115542453492463","0.0967533964033147","0.134331510581611"
"general elemantary","2018","Hamburg","64","0.104651211406912","0.0789991256574421","0.130303297156381"
"general elemantary","2018","Niedersachsen","469","0.128300674405268","0.11647089277591","0.140130456034626"
"general elemantary","2018","Bremen","","","",""
"general elemantary","2018","Nordrhein-Westfalen","838","0.125900089740011","0.117667831917119","0.134132347562902"
"general elemantary","2018","Hessen","282","0.111630923984986","0.098417672714874","0.124844175255098"
"general elemantary","2018","Rheinland-Pfalz,Saarland","251","0.15883088874624","0.140056035769607","0.177605741722872"
"general elemantary","2018","Baden-Wuerttemberg","400","0.121428754517733","0.110195920446736","0.132661588588731"
"general elemantary","2018","Bayern","523","0.111546449724797","0.102278291170495","0.120814608279099"
"general elemantary","2018","Saarland","50","0.121661591606143","0.0833723504471399","0.159950832765146"
"general elemantary","2018","Berlin","114","0.0712898163593948","0.0564953645045588","0.0860842682142308"
"general elemantary","2018","Brandenburg","113","0.0850865705461366","0.0689327113457936","0.10124042974648"
"general elemantary","2018","Mecklenburg-Vorpommern","53","0.0734373178550678","0.0533685112256526","0.0935061244844831"
"general elemantary","2018","Sachsen","151","0.0608911995525629","0.0497129480760179","0.0720694510291078"
"general elemantary","2018","Sachsen-Anhalt","101","0.0768721223796885","0.0605000753438787","0.0932441694154983"
"general elemantary","2018","Thueringen","91","0.0627962195820631","0.0481086067722697","0.0774838323918564"
"middle vocational","2018","Schleswig-Holstein","464","0.526819694629638","0.497474294969138","0.556165094290137"
"middle vocational","2018","Hamburg","180","0.350207859617616","0.310231375191141","0.39018434404409"
"middle vocational","2018","Niedersachsen","1227","0.488962264813399","0.471279789507783","0.506644740119015"
"middle vocational","2018","Bremen","97","0.345091355399438","0.289207920197616","0.400974790601259"
"middle vocational","2018","Nordrhein-Westfalen","2448","0.451062381579931","0.438714137451815","0.463410625708048"
"middle vocational","2018","Hessen","800","0.44356081694776","0.422715612576938","0.464406021318581"
"middle vocational","2018","Rheinland-Pfalz,Saarland","616","0.478404241434514","0.452745701498127","0.504062781370902"
"middle vocational","2018","Baden-Wuerttemberg","1243","0.447458934082636","0.4303588221495","0.464559046015772"
"middle vocational","2018","Bayern","1971","0.494656852875537","0.47993734058457","0.509376365166504"
"middle vocational","2018","Saarland","106","0.518132839133127","0.459606238524326","0.576659439741928"
"middle vocational","2018","Berlin","378","0.399150168687947","0.370992534831032","0.427307802544862"
"middle vocational","2018","Brandenburg","530","0.504660813266136","0.475713589572434","0.533608036959839"
"middle vocational","2018","Mecklenburg-Vorpommern","311","0.547466805964128","0.509172883011899","0.585760728916357"
"middle vocational","2018","Sachsen","851","0.532614988073573","0.509292077982008","0.555937898165137"
"middle vocational","2018","Sachsen-Anhalt","489","0.554323471601591","0.523775728479846","0.584871214723335"
"middle vocational","2018","Thueringen","538","0.55657743522351","0.526500114829851","0.586654755617169"
"vocational + Abi","2018","Schleswig-Holstein","90","0.0698728871376471","0.0548891138351427","0.0848566604401516"
"vocational + Abi","2018","Hamburg","46","0.114249648623635","0.087591036794157","0.140908260453113"
"vocational + Abi","2018","Niedersachsen","234","0.0816183173795911","0.0719336584970414","0.0913029762621407"
"vocational + Abi","2018","Bremen","","","",""
"vocational + Abi","2018","Nordrhein-Westfalen","631","0.106631179480658","0.0989719883380965","0.11429037062322"
"vocational + Abi","2018","Hessen","159","0.096838435594379","0.0844297059083467","0.109247165280411"
"vocational + Abi","2018","Rheinland-Pfalz,Saarland","107","0.0764176744795085","0.0627717765396402","0.0900635724193768"
"vocational + Abi","2018","Baden-Wuerttemberg","244","0.079419634382937","0.0701206637451716","0.0887186050207024"
"vocational + Abi","2018","Bayern","293","0.0569746278337113","0.0501504450232887","0.0637988106441339"
"vocational + Abi","2018","Saarland","","","",""
"vocational + Abi","2018","Berlin","65","0.0487928878539234","0.0364060391537941","0.0611797365540527"
