"pgisced97","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"higher vocational","1991","16-34 Jahre alt","Hamburg","","","",""
"higher vocational","1991","16-34 Jahre alt","Niedersachsen","","","",""
"higher vocational","1991","16-34 Jahre alt","Bremen","","","",""
"higher vocational","1991","16-34 Jahre alt","Nordrhein-Westfalen","51","0.0638768807157189","0.0483921494697959","0.0793616119616419"
"higher vocational","1991","16-34 Jahre alt","Hessen","","","",""
"higher vocational","1991","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1991","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"higher vocational","1991","16-34 Jahre alt","Bayern","30","0.0557777521250891","0.0374454306703892","0.074110073579789"
"higher vocational","1991","16-34 Jahre alt","Saarland","","","",""
"higher vocational","1991","16-34 Jahre alt","Berlin","","","",""
"higher vocational","1991","16-34 Jahre alt","Brandenburg","","","",""
"higher vocational","1991","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher vocational","1991","16-34 Jahre alt","Sachsen","","","",""
"higher vocational","1991","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher vocational","1991","16-34 Jahre alt","Thueringen","","","",""
"higher vocational","1991","35-65 Jahre alt","Schleswig-Holstein","","","",""
"higher vocational","1991","35-65 Jahre alt","Hamburg","","","",""
"higher vocational","1991","35-65 Jahre alt","Niedersachsen","34","0.086146496905455","0.0609934127348656","0.111299581076044"
"higher vocational","1991","35-65 Jahre alt","Bremen","","","",""
"higher vocational","1991","35-65 Jahre alt","Nordrhein-Westfalen","70","0.0620172286485677","0.0488811174820428","0.0751533398150926"
"higher vocational","1991","35-65 Jahre alt","Hessen","","","",""
"higher vocational","1991","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1991","35-65 Jahre alt","Baden-Wuerttemberg","54","0.10217120915362","0.0823948324486073","0.121947585858632"
"higher vocational","1991","35-65 Jahre alt","Bayern","53","0.0851402815636226","0.0655918461400763","0.104688716987169"
"higher vocational","1991","35-65 Jahre alt","Saarland","","","",""
"higher vocational","1991","35-65 Jahre alt","Berlin","","","",""
"higher vocational","1991","35-65 Jahre alt","Brandenburg","","","",""
"higher vocational","1991","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher vocational","1991","35-65 Jahre alt","Sachsen","47","0.0710879577921003","0.0516878805864204","0.0904880349977801"
"higher vocational","1991","35-65 Jahre alt","Sachsen-Anhalt","36","0.0837116661984733","0.0571930931476667","0.11023023924928"
"higher vocational","1991","35-65 Jahre alt","Thueringen","","","",""
"higher vocational","1991","66 und älter","Schleswig-Holstein","","","",""
"higher vocational","1991","66 und älter","Hamburg","","","",""
"higher vocational","1991","66 und älter","Niedersachsen","","","",""
"higher vocational","1991","66 und älter","Bremen","","","",""
"higher vocational","1991","66 und älter","Nordrhein-Westfalen","","","",""
"higher vocational","1991","66 und älter","Hessen","","","",""
"higher vocational","1991","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1991","66 und älter","Baden-Wuerttemberg","","","",""
"higher vocational","1991","66 und älter","Bayern","","","",""
"higher vocational","1991","66 und älter","Saarland","","","",""
"higher vocational","1991","66 und älter","Berlin","","","",""
"higher vocational","1991","66 und älter","Brandenburg","","","",""
"higher vocational","1991","66 und älter","Mecklenburg-Vorpommern","","","",""
"higher vocational","1991","66 und älter","Sachsen","","","",""
"higher vocational","1991","66 und älter","Sachsen-Anhalt","","","",""
"higher vocational","1991","66 und älter","Thueringen","","","",""
"higher education","1991","16-34 Jahre alt","Schleswig-Holstein","","","",""
"higher education","1991","16-34 Jahre alt","Hamburg","","","",""
"higher education","1991","16-34 Jahre alt","Niedersachsen","","","",""
"higher education","1991","16-34 Jahre alt","Bremen","","","",""
"higher education","1991","16-34 Jahre alt","Nordrhein-Westfalen","55","0.0904907649557521","0.0723242750099079","0.108657254901596"
"higher education","1991","16-34 Jahre alt","Hessen","","","",""
"higher education","1991","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher education","1991","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"higher education","1991","16-34 Jahre alt","Bayern","47","0.0731016307456661","0.052308042632129","0.0938952188592033"
"higher education","1991","16-34 Jahre alt","Saarland","","","",""
"higher education","1991","16-34 Jahre alt","Berlin","34","0.135804753358942","0.0902239845354408","0.181385522182443"
"higher education","1991","16-34 Jahre alt","Brandenburg","42","0.153965552921089","0.109492838626656","0.198438267215523"
"higher education","1991","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher education","1991","16-34 Jahre alt","Sachsen","81","0.178889766324213","0.14262265831127","0.215156874337155"
"higher education","1991","16-34 Jahre alt","Sachsen-Anhalt","48","0.166437787597452","0.122964897493367","0.209910677701537"
"higher education","1991","16-34 Jahre alt","Thueringen","44","0.172279448306721","0.126727733260921","0.217831163352521"
"higher education","1991","35-65 Jahre alt","Schleswig-Holstein","","","",""
"higher education","1991","35-65 Jahre alt","Hamburg","","","",""
"higher education","1991","35-65 Jahre alt","Niedersachsen","47","0.103787397242241","0.0764465494868343","0.131128244997648"
"higher education","1991","35-65 Jahre alt","Bremen","","","",""
"higher education","1991","35-65 Jahre alt","Nordrhein-Westfalen","143","0.127985254203097","0.109790127299401","0.146180381106793"
"higher education","1991","35-65 Jahre alt","Hessen","52","0.135421743147631","0.105637232723239","0.165206253572024"
"higher education","1991","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher education","1991","35-65 Jahre alt","Baden-Wuerttemberg","72","0.127887645942241","0.106081133605476","0.149694158279007"
"higher education","1991","35-65 Jahre alt","Bayern","77","0.113936682504495","0.0916814890552796","0.13619187595371"
"higher education","1991","35-65 Jahre alt","Saarland","","","",""
"higher education","1991","35-65 Jahre alt","Berlin","96","0.27922097887694","0.230597132999665","0.327844824754216"
"higher education","1991","35-65 Jahre alt","Brandenburg","119","0.320111387203382","0.272119898291702","0.368102876115061"
"higher education","1991","35-65 Jahre alt","Mecklenburg-Vorpommern","74","0.261005629866715","0.207622145190213","0.314389114543217"
"higher education","1991","35-65 Jahre alt","Sachsen","183","0.248858942003133","0.216218538512163","0.281499345494104"
"higher education","1991","35-65 Jahre alt","Sachsen-Anhalt","111","0.255849283078404","0.214069745006937","0.297628821149872"
"higher education","1991","35-65 Jahre alt","Thueringen","76","0.175745697448225","0.136592454367952","0.214898940528498"
"higher education","1991","66 und älter","Schleswig-Holstein","","","",""
"higher education","1991","66 und älter","Hamburg","","","",""
"higher education","1991","66 und älter","Niedersachsen","","","",""
"higher education","1991","66 und älter","Bremen","","","",""
"higher education","1991","66 und älter","Nordrhein-Westfalen","","","",""
"higher education","1991","66 und älter","Hessen","","","",""
"higher education","1991","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"higher education","1991","66 und älter","Baden-Wuerttemberg","","","",""
"higher education","1991","66 und älter","Bayern","","","",""
"higher education","1991","66 und älter","Saarland","","","",""
"higher education","1991","66 und älter","Berlin","","","",""
"higher education","1991","66 und älter","Brandenburg","","","",""
"higher education","1991","66 und älter","Mecklenburg-Vorpommern","","","",""
"higher education","1991","66 und älter","Sachsen","","","",""
"higher education","1991","66 und älter","Sachsen-Anhalt","","","",""
"higher education","1991","66 und älter","Thueringen","","","",""
"in school","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"in school","1992","16-34 Jahre alt","Hamburg","","","",""
"in school","1992","16-34 Jahre alt","Niedersachsen","","","",""
"in school","1992","16-34 Jahre alt","Bremen","","","",""
"in school","1992","16-34 Jahre alt","Nordrhein-Westfalen","46","0.0440653044128873","0.0309239298129858","0.0572066790127889"
"in school","1992","16-34 Jahre alt","Hessen","","","",""
"in school","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"in school","1992","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"in school","1992","16-34 Jahre alt","Bayern","","","",""
"in school","1992","16-34 Jahre alt","Saarland","","","",""
"in school","1992","16-34 Jahre alt","Berlin","","","",""
"in school","1992","16-34 Jahre alt","Brandenburg","","","",""
"in school","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","1992","16-34 Jahre alt","Sachsen","","","",""
"in school","1992","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"in school","1992","16-34 Jahre alt","Thueringen","","","",""
"in school","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"in school","1992","35-65 Jahre alt","Hamburg","","","",""
"in school","1992","35-65 Jahre alt","Niedersachsen","","","",""
"in school","1992","35-65 Jahre alt","Bremen","","","",""
"in school","1992","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"in school","1992","35-65 Jahre alt","Hessen","","","",""
"in school","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"in school","1992","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"in school","1992","35-65 Jahre alt","Bayern","","","",""
"in school","1992","35-65 Jahre alt","Saarland","","","",""
"in school","1992","35-65 Jahre alt","Berlin","","","",""
"in school","1992","35-65 Jahre alt","Brandenburg","","","",""
"in school","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","1992","35-65 Jahre alt","Sachsen","","","",""
"in school","1992","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"in school","1992","35-65 Jahre alt","Thueringen","","","",""
"in school","1992","66 und älter","Schleswig-Holstein","","","",""
"in school","1992","66 und älter","Hamburg","","","",""
"in school","1992","66 und älter","Niedersachsen","","","",""
"in school","1992","66 und älter","Bremen","","","",""
"in school","1992","66 und älter","Nordrhein-Westfalen","","","",""
"in school","1992","66 und älter","Hessen","","","",""
"in school","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"in school","1992","66 und älter","Baden-Wuerttemberg","","","",""
"in school","1992","66 und älter","Bayern","","","",""
"in school","1992","66 und älter","Saarland","","","",""
"in school","1992","66 und älter","Berlin","","","",""
"in school","1992","66 und älter","Brandenburg","","","",""
"in school","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"in school","1992","66 und älter","Sachsen","","","",""
"in school","1992","66 und älter","Sachsen-Anhalt","","","",""
"in school","1992","66 und älter","Thueringen","","","",""
"inadequately","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","1992","16-34 Jahre alt","Hamburg","","","",""
"inadequately","1992","16-34 Jahre alt","Niedersachsen","","","",""
"inadequately","1992","16-34 Jahre alt","Bremen","","","",""
"inadequately","1992","16-34 Jahre alt","Nordrhein-Westfalen","45","0.0281862703833052","0.0175891317074104","0.0387834090591999"
"inadequately","1992","16-34 Jahre alt","Hessen","","","",""
"inadequately","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1992","16-34 Jahre alt","Baden-Wuerttemberg","41","0.0356914869808578","0.0219873376368089","0.0493956363249068"
"inadequately","1992","16-34 Jahre alt","Bayern","","","",""
"inadequately","1992","16-34 Jahre alt","Saarland","","","",""
"inadequately","1992","16-34 Jahre alt","Berlin","","","",""
"inadequately","1992","16-34 Jahre alt","Brandenburg","","","",""
"inadequately","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","1992","16-34 Jahre alt","Sachsen","","","",""
"inadequately","1992","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","1992","16-34 Jahre alt","Thueringen","","","",""
"inadequately","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","1992","35-65 Jahre alt","Hamburg","","","",""
"inadequately","1992","35-65 Jahre alt","Niedersachsen","","","",""
"inadequately","1992","35-65 Jahre alt","Bremen","","","",""
"inadequately","1992","35-65 Jahre alt","Nordrhein-Westfalen","121","0.0322228782346252","0.0226012007915615","0.0418445556776888"
"inadequately","1992","35-65 Jahre alt","Hessen","46","0.0319181044184767","0.0162578070335097","0.0475784018034437"
"inadequately","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1992","35-65 Jahre alt","Baden-Wuerttemberg","138","0.0469191864029499","0.0328916608356123","0.0609467119702876"
"inadequately","1992","35-65 Jahre alt","Bayern","49","0.0215231868671277","0.0114983178176258","0.0315480559166297"
"inadequately","1992","35-65 Jahre alt","Saarland","","","",""
"inadequately","1992","35-65 Jahre alt","Berlin","","","",""
"inadequately","1992","35-65 Jahre alt","Brandenburg","","","",""
"inadequately","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","1992","35-65 Jahre alt","Sachsen","","","",""
"inadequately","1992","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","1992","35-65 Jahre alt","Thueringen","","","",""
"inadequately","1992","66 und älter","Schleswig-Holstein","","","",""
"inadequately","1992","66 und älter","Hamburg","","","",""
"inadequately","1992","66 und älter","Niedersachsen","","","",""
"inadequately","1992","66 und älter","Bremen","","","",""
"inadequately","1992","66 und älter","Nordrhein-Westfalen","","","",""
"inadequately","1992","66 und älter","Hessen","","","",""
"inadequately","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1992","66 und älter","Baden-Wuerttemberg","","","",""
"inadequately","1992","66 und älter","Bayern","","","",""
"inadequately","1992","66 und älter","Saarland","","","",""
"inadequately","1992","66 und älter","Berlin","","","",""
"inadequately","1992","66 und älter","Brandenburg","","","",""
"inadequately","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"inadequately","1992","66 und älter","Sachsen","","","",""
