year,quintil_oecd,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
2009,3. Quintil,Laendlicher Raum,middle vocational,0.04980214810627473,21983,0.046926447617114384,0.052677848595435076
2009,2. Quintil,Staedtischer Raum,middle vocational,0.04906726964386659,21983,0.046211761287635496,0.05192277800009768
2009,4. Quintil,Laendlicher Raum,middle vocational,0.04714527981910684,21983,0.044343428761350064,0.04994713087686362
2009,2. Quintil,Laendlicher Raum,middle vocational,0.03985302430751837,21983,0.03726712212565805,0.04243892648937869
2009,5. Quintil,Laendlicher Raum,middle vocational,0.0357263990955342,21983,0.03327277881500925,0.038180019376059145
2009,1. Quintil,Staedtischer Raum,middle vocational,0.03352176370830978,21983,0.03114233848515413,0.03590118893146543
2009,5. Quintil,Laendlicher Raum,higher education,0.0318824194460147,21983,0.029559937854710984,0.034204901037318415
2009,4. Quintil,Staedtischer Raum,higher education,0.03182589033352176,21983,0.029505400848663595,0.03414637981837993
2009,1. Quintil,Laendlicher Raum,middle vocational,0.024024872809496892,21983,0.022000630421308637,0.026049115197685147
2009,4. Quintil,Laendlicher Raum,higher education,0.017354437535330697,21983,0.015628137373223046,0.019080737697438347
2009,2. Quintil,Staedtischer Raum,general elemantary,0.01684567552289429,21983,0.015144427420058618,0.018546923625729964
2009,5. Quintil,Staedtischer Raum,vocational + Abi,0.016732617297908422,21983,0.015036990206020505,0.01842824438979634
2009,5. Quintil,Staedtischer Raum,higher vocational,0.016336913510457886,21983,0.014661118923018988,0.018012708097896783
2009,3. Quintil,Staedtischer Raum,general elemantary,0.016167326172979085,21983,0.014500108472816292,0.017834543873141876
2009,1. Quintil,Staedtischer Raum,general elemantary,0.01565856416054268,21983,0.014017364407152426,0.017299763913932932
2009,3. Quintil,Staedtischer Raum,higher education,0.014923685698134539,21983,0.013320862657591359,0.01652650873867772
2009,4. Quintil,Staedtischer Raum,higher vocational,0.013623516110797061,21983,0.012091093500848624,0.015155938720745499
2009,4. Quintil,Staedtischer Raum,general elemantary,0.01260599208592425,21983,0.011131147187967743,0.014080836983880757
2009,3. Quintil,Laendlicher Raum,higher education,0.012097230073487846,21983,0.010652080952092554,0.01354237919488314
2009,4. Quintil,Staedtischer Raum,vocational + Abi,0.011079706048615037,21983,0.009695956936352477,0.012463455160877598
2009,3. Quintil,Laendlicher Raum,general elemantary,0.009157716223855285,21983,0.007898476405478872,0.010416956042231697
2009,4. Quintil,Laendlicher Raum,higher vocational,0.008705483323911814,21983,0.0074774493345548445,0.009933517313268784
2009,2. Quintil,Laendlicher Raum,general elemantary,0.008592425098925946,21983,0.00737232184505606,0.009812528352795832
2009,1. Quintil,Laendlicher Raum,general elemantary,0.008140192198982476,21983,0.006952360072806533,0.009328024325158418
2009,3. Quintil,Staedtischer Raum,higher vocational,0.00791407574901074,21983,0.006742723982792034,0.009085427515229446
2009,2. Quintil,Staedtischer Raum,higher education,0.0078010175240248725,21983,0.006637996389575578,0.008964038658474166
2009,5. Quintil,Laendlicher Raum,higher vocational,0.007518371961560203,21983,0.006376451819224966,0.00866029210389544
2009,3. Quintil,Laendlicher Raum,higher vocational,0.0070661390616167325,21983,0.005958842778628505,0.008173435344604959
2009,3. Quintil,Staedtischer Raum,vocational + Abi,0.006500847936687394,21983,0.005438464366925131,0.007563231506449657
2009,5. Quintil,Staedtischer Raum,general elemantary,0.005765969474279254,21983,0.004765063980884259,0.006766874967674249
2009,1. Quintil,Staedtischer Raum,higher education,0.005426794799321651,21983,0.004455608227809394,0.0063979813708339075
2009,4. Quintil,Laendlicher Raum,general elemantary,0.005257207461842849,21983,0.004301234630619319,0.00621318029306638
2009,2. Quintil,Staedtischer Raum,higher vocational,0.005087620124364048,21983,0.00414711244250739,0.006028127806220706
2009,2. Quintil,Laendlicher Raum,higher education,0.00497456189937818,21983,0.004044510173728483,0.005904613625027877
2009,2. Quintil,Laendlicher Raum,higher vocational,0.004918032786885246,21983,0.003993254276393526,0.005842811297376967
2009,2. Quintil,Staedtischer Raum,vocational + Abi,0.00469191633691351,21983,0.0037885446253901954,0.005595288048436824
2009,5. Quintil,Staedtischer Raum,in school,0.004126625211984172,21983,0.0032791789552078826,0.004974071468760461
2009,4. Quintil,Laendlicher Raum,vocational + Abi,0.004126625211984172,21983,0.0032791789552078826,0.004974071468760461
2009,5. Quintil,Laendlicher Raum,vocational + Abi,0.004013566986998304,21983,0.003177762764964862,0.004849371209031746
2009,3. Quintil,Laendlicher Raum,vocational + Abi,0.003561334087054833,21983,0.002773845559602987,0.0043488226145066795
2009,4. Quintil,Staedtischer Raum,in school,0.0034482758620689655,21983,0.0026733440050175404,0.0042232077191203905
2009,1. Quintil,Staedtischer Raum,inadequately,0.0030525720746184285,21983,0.0023233132662126136,0.0037818308830242435
2009,5. Quintil,Laendlicher Raum,general elemantary,0.002882984737139627,21983,0.0021742122896094163,0.0035917571846698377
2009,1. Quintil,Staedtischer Raum,vocational + Abi,0.0026568682871678916,21983,0.001976381174899013,0.0033373553994367703
2009,1. Quintil,Staedtischer Raum,higher vocational,0.00248728094968909,21983,0.0018288136167084403,0.00314574828266974
2009,1. Quintil,Laendlicher Raum,higher education,0.002317693612210288,21983,0.0016820162604953542,0.002953370963925222
2009,2. Quintil,Laendlicher Raum,vocational + Abi,0.001978518937252685,21983,0.0013910936450062712,0.002565944229499099
2009,2. Quintil,Staedtischer Raum,inadequately,0.0017524024872809497,21983,0.0011994998535476583,0.002305305121014241
2009,3. Quintil,Staedtischer Raum,in school,0.0016958733747880158,21983,0.0011519462267811985,0.002239800522794833
2009,3. Quintil,Laendlicher Raum,in school,0.001639344262295082,21983,0.0011045442572217312,0.0021741442673684328
2009,1. Quintil,Laendlicher Raum,higher vocational,0.001639344262295082,21983,0.0011045442572217312,0.0021741442673684328
2009,2. Quintil,Staedtischer Raum,in school,0.0015828151498021481,21983,0.0010573018467811045,0.0021083284528231917
2009,1. Quintil,Staedtischer Raum,in school,0.0014132278123233466,21983,0.0009166222453418498,0.0019098333793048433
2009,1. Quintil,Laendlicher Raum,inadequately,0.001243640474844545,21983,0.0007777436033118096,0.0017095373463772805
2009,4. Quintil,Laendlicher Raum,in school,0.001187111362351611,21983,0.0007319133141400001,0.0016423094105632219
2009,3. Quintil,Staedtischer Raum,inadequately,0.001187111362351611,21983,0.0007319133141400001,0.0016423094105632219
2009,2. Quintil,Laendlicher Raum,in school,0.0010740531373657433,21983,0.0006410489238839157,0.0015070573508475708
2009,1. Quintil,Laendlicher Raum,vocational + Abi,0.0010175240248728094,21983,0.0005960567467850527,0.001438991302960566
2009,5. Quintil,Laendlicher Raum,in school,0.0009609949123798756,21983,0.0005513907531695542,0.001370599071590197
2009,4. Quintil,Staedtischer Raum,inadequately,0.0006218202374222725,21983,0.00029227886277765925,0.0009513616120668858
2009,3. Quintil,Laendlicher Raum,inadequately,0.0005652911249293386,21983,0.0002510768663216302,0.000879505383537047
2009,1. Quintil,Laendlicher Raum,in school,0.0005652911249293386,21983,0.0002510768663216302,0.000879505383537047
2009,2. Quintil,Laendlicher Raum,inadequately,0.00039570378745053703,21983,0.00013279097439340134,0.0006586166005076728
2009,5. Quintil,Staedtischer Raum,inadequately,0.0003391746749576032,21983,9.575782564069798e-05,0.0005825915242745084
2009,4. Quintil,Laendlicher Raum,inadequately,0.00011305822498586772,21983,-2.749445182405376e-05,0.0002536109017957892
2009,5. Quintil,Laendlicher Raum,inadequately,5.652911249293386e-05,21983,-4.285944776534919e-05,0.00015591767275121692
2010,5. Quintil,Staedtischer Raum,higher education,0.09488372093023256,35837,0.09184956224983257,0.09791787961063256
2010,4. Quintil,Staedtischer Raum,middle vocational,0.07382663847780127,35837,0.07111929761655941,0.07653397933904313
2010,5. Quintil,Staedtischer Raum,middle vocational,0.06456659619450317,35837,0.06202210688161501,0.06711108550739132
2010,3. Quintil,Staedtischer Raum,middle vocational,0.06452431289640592,35837,0.06198059939778365,0.0670680263950282
2010,2. Quintil,Staedtischer Raum,middle vocational,0.057420718816067653,35837,0.0550120144208659,0.059829423211269404
2010,3. Quintil,Laendlicher Raum,middle vocational,0.05116279069767442,35837,0.048881591477835946,0.05344398991751289
2010,4. Quintil,Laendlicher Raum,middle vocational,0.04490486257928118,35837,0.04276068746676393,0.04704903769179843
2010,2. Quintil,Laendlicher Raum,middle vocational,0.04477801268498943,35837,0.04263672602805272,0.046919299341926145
2010,1. Quintil,Staedtischer Raum,middle vocational,0.03953488372093023,35837,0.03751734778536524,0.041552419656495226
2010,4. Quintil,Staedtischer Raum,higher education,0.035940803382663845,35837,0.03401356254662604,0.03786804421870165
2010,1. Quintil,Laendlicher Raum,middle vocational,0.030486257928118394,35837,0.028706260837553885,0.0322662550186829
2010,5. Quintil,Laendlicher Raum,higher education,0.026300211416490485,35837,0.02464336441678418,0.02795705841619679
2010,5. Quintil,Laendlicher Raum,middle vocational,0.025454545454545455,35837,0.023823845830027352,0.02708524507906356
2010,1. Quintil,Staedtischer Raum,general elemantary,0.020338266384778012,35837,0.018876811928364993,0.02179972084119103
2010,2. Quintil,Staedtischer Raum,general elemantary,0.020126849894291754,35837,0.01867285433338587,0.021580845455197638
2010,3. Quintil,Staedtischer Raum,higher education,0.017758985200845664,35837,0.01639154496968617,0.01912642543200516
2010,4. Quintil,Laendlicher Raum,higher education,0.017674418604651163,35837,0.016310179345102475,0.01903865786419985
2010,5. Quintil,Staedtischer Raum,vocational + Abi,0.017505285412262157,35837,0.016147472427865774,0.01886309839665854
2010,5. Quintil,Staedtischer Raum,higher vocational,0.014460887949260042,35837,0.013224870332651881,0.015696905565868204
2010,3. Quintil,Staedtischer Raum,general elemantary,0.013699788583509514,35837,0.012496272928916306,0.014903304238102722
2010,4. Quintil,Staedtischer Raum,vocational + Abi,0.01251585623678647,35837,0.011364829010790486,0.013666883462782452
2010,4. Quintil,Staedtischer Raum,higher vocational,0.01226215644820296,35837,0.011122708420241599,0.013401604476164323
2010,3. Quintil,Laendlicher Raum,higher education,0.010359408033826638,35837,0.009311081766398104,0.011407734301255173
2010,1. Quintil,Laendlicher Raum,general elemantary,0.010232558139534883,35837,0.009190603194049489,0.011274513085020277
2010,4. Quintil,Staedtischer Raum,general elemantary,0.009978858350951374,35837,0.008949769409226923,0.011007947292675825
2010,2. Quintil,Staedtischer Raum,higher education,0.009809725158562368,35837,0.008789307427996764,0.010830142889127972
2010,2. Quintil,Laendlicher Raum,general elemantary,0.009386892177589852,35837,0.008388495337422692,0.010385289017757012
2010,3. Quintil,Staedtischer Raum,vocational + Abi,0.008837209302325582,35837,0.00786821703034822,0.009806201574302943
2010,2. Quintil,Staedtischer Raum,vocational + Abi,0.008202959830866807,35837,0.0072690887122754105,0.009136830949458203
2010,3. Quintil,Staedtischer Raum,higher vocational,0.007906976744186046,35837,0.006989971801562723,0.008823981686809368
2010,4. Quintil,Laendlicher Raum,higher vocational,0.007780126849894292,35837,0.006870449151698064,0.008689804548090522
2010,3. Quintil,Laendlicher Raum,general elemantary,0.007230443974630021,35837,0.0063532473415989785,0.008107640607661063
2010,3. Quintil,Laendlicher Raum,higher vocational,0.00668076109936575,35837,0.005837333821939316,0.0075241883767921845
2010,5. Quintil,Laendlicher Raum,higher vocational,0.006638477801268499,35837,0.005797705939856755,0.007479249662680243
2010,1. Quintil,Staedtischer Raum,higher education,0.006553911205073996,35837,0.0057184761840899994,0.007389346226057992
2010,1. Quintil,Staedtischer Raum,vocational + Abi,0.005877378435517971,35837,0.005085967487493999,0.006668789383541942
2010,2. Quintil,Laendlicher Raum,higher education,0.0054968287526427064,35837,0.004731321274200262,0.006262336231085151
2010,5. Quintil,Staedtischer Raum,general elemantary,0.005412262156448203,35837,0.004652633726063378,0.006171890586833028
2010,1. Quintil,Staedtischer Raum,inadequately,0.0053276955602537,35837,0.00457399305149219,0.006081398069015209
2010,3. Quintil,Laendlicher Raum,vocational + Abi,0.005243128964059197,35837,0.004495400364937329,0.005990857563181065
2010,4. Quintil,Laendlicher Raum,vocational + Abi,0.0050317124735729385,35837,0.004299136323518739,0.005764288623627138
2010,2. Quintil,Staedtischer Raum,higher vocational,0.004566596194503171,35837,0.003868536346493569,0.005264656042512773
2010,4. Quintil,Laendlicher Raum,general elemantary,0.00452431289640592,35837,0.0038294775658246696,0.00521914822698717
2010,2. Quintil,Laendlicher Raum,higher vocational,0.00452431289640592,35837,0.0038294775658246696,0.00521914822698717
2010,5. Quintil,Laendlicher Raum,vocational + Abi,0.0036363636363636364,35837,0.0030131559004944455,0.004259571372232827
2010,2. Quintil,Laendlicher Raum,vocational + Abi,0.0035095137420718815,35837,0.0028972334227424642,0.004121794061401299
2010,5. Quintil,Staedtischer Raum,in school,0.003340380549682875,35837,0.0027429854545879765,0.003937775644777774
2010,4. Quintil,Staedtischer Raum,in school,0.0032558139534883722,35837,0.0026660042766464154,0.003845623630330329
2010,2. Quintil,Staedtischer Raum,inadequately,0.0026215644820295984,35837,0.0020921442826719403,0.0031509846813872564
2010,1. Quintil,Laendlicher Raum,higher education,0.002536997885835095,35837,0.0020161646397194796,0.0030578311319507103
2010,5. Quintil,Laendlicher Raum,general elemantary,0.002452431289640592,35837,0.0019403304599228178,0.0029645321193583663
2010,1. Quintil,Laendlicher Raum,inadequately,0.002325581395348837,35837,0.001826868683165778,0.0028242941075318963
2010,1. Quintil,Staedtischer Raum,higher vocational,0.002156448202959831,35837,0.0016761720855327272,0.0026367243203869344
2010,2. Quintil,Staedtischer Raum,in school,0.001945031712473573,35837,0.0014888574046351389,0.002401206020312007
2010,1. Quintil,Laendlicher Raum,vocational + Abi,0.001945031712473573,35837,0.0014888574046351389,0.002401206020312007
2010,1. Quintil,Staedtischer Raum,in school,0.0018604651162790699,35837,0.0014142989409157661,0.0023066312916423734
2010,3. Quintil,Staedtischer Raum,in school,0.001733615221987315,35837,0.0013029003898931805,0.0021643300540814497
2010,3. Quintil,Staedtischer Raum,inadequately,0.0016913319238900633,35837,0.0012658931267031622,0.0021167707210769642
2010,1. Quintil,Laendlicher Raum,higher vocational,0.0013107822410147992,35837,0.0009361797138305408,0.0016853847681990576
2010,4. Quintil,Laendlicher Raum,in school,0.0012684989429175475,35837,0.0008999801186276822,0.0016370177672074128
2010,3. Quintil,Laendlicher Raum,in school,0.001226215644820296,35837,0.0008638831855638068,0.0015885481040767853
2010,1. Quintil,Laendlicher Raum,in school,0.0010993657505285412,35837,0.0007562643475792328,0.0014424671534778496
2010,2. Quintil,Laendlicher Raum,in school,0.0010570824524312897,35837,0.0007206367262769342,0.0013935281785856452
2010,2. Quintil,Laendlicher Raum,inadequately,0.0009302325581395349,35837,0.0006145984525313303,0.0012458666637477395
2010,5. Quintil,Laendlicher Raum,in school,0.0007610993657505285,35837,0.0004755734096486225,0.0010466253218524345
2010,5. Quintil,Staedtischer Raum,inadequately,0.000507399577167019,35837,0.00027423901695858527,0.0007405601373754527
