year,bula_h,quintil_oecd,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,North Rhine-Westphalia,1st Quintile,Southern Asia,0.01798,66,1600,0.01146,0.02449
2018,North Rhine-Westphalia,1st Quintile,Southern Europe,0.06031,99,1600,0.04864,0.07198
2018,North Rhine-Westphalia,1st Quintile,Central Asia,0.02834,47,1600,0.02021,0.03648
2018,North Rhine-Westphalia,1st Quintile,Western Asia,0.11315,522,1600,0.09762,0.12867
2018,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.06874,153,1600,0.05634,0.08114
2018,North Rhine-Westphalia,1st Quintile,Sub-Saharan Africa,0.00819,34,1600,0.00377,0.01261
2018,North Rhine-Westphalia,2nd Quintile,Germany,0.75888,763,1073,0.73328,0.78449
2018,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.04269,56,1073,0.03059,0.05479
2018,North Rhine-Westphalia,2nd Quintile,Central Asia,0.02165,44,1073,0.01294,0.03037
2018,North Rhine-Westphalia,2nd Quintile,Western Asia,0.06525,109,1073,0.05047,0.08003
2018,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.05899,101,1073,0.04488,0.07309
2018,North Rhine-Westphalia,3rd Quintile,Germany,0.82738,805,974,0.80363,0.85112
2018,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.05000,44,974,0.03630,0.06369
2018,North Rhine-Westphalia,3rd Quintile,Western Asia,0.01480,50,974,0.00721,0.02239
2018,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.04698,75,974,0.03368,0.06028
2018,North Rhine-Westphalia,4th Quintile,Germany,0.88892,853,938,0.86880,0.90904
2018,North Rhine-Westphalia,4th Quintile,Western Asia,0.01447,37,938,0.00682,0.02212
2018,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.03453,48,938,0.02284,0.04622
2018,North Rhine-Westphalia,5th Quintile,Germany,0.90342,989,1024,0.88532,0.92152
2018,North Rhine-Westphalia,5th Quintile,Eastern Europe,0.03023,35,1024,0.01974,0.04073
2018,Hesse,1st Quintile,Germany,0.64875,181,520,0.60768,0.68982
2018,Hesse,1st Quintile,Southern Asia,0.09004,81,520,0.06541,0.11466
2018,Hesse,1st Quintile,Western Asia,0.11301,213,520,0.08577,0.14025
2018,Hesse,1st Quintile,Sub-Saharan Africa,0.01746,45,520,0.00619,0.02873
2018,Hesse,2nd Quintile,Germany,0.69453,191,262,0.63865,0.75041
2018,Hesse,2nd Quintile,Western Asia,0.12177,38,262,0.08210,0.16145
2018,Hesse,2nd Quintile,Eastern Europe,0.05437,33,262,0.02686,0.08188
2018,Hesse,3rd Quintile,Germany,0.87658,248,281,0.83805,0.91510
2018,Hesse,3rd Quintile,Eastern Europe,0.04390,33,281,0.01990,0.06789
2018,Hesse,4th Quintile,Germany,0.87175,294,294,0.83346,0.91004
2018,Hesse,5th Quintile,Germany,0.91525,408,408,0.88819,0.94230
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.69132,189,410,0.64655,0.73609
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Western Asia,0.08641,176,410,0.05918,0.11364
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Eastern Europe,0.08932,45,410,0.06168,0.11696
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.74251,188,222,0.68486,0.80016
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Eastern Europe,0.05665,34,222,0.02617,0.08712
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.82435,224,224,0.77441,0.87430
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.89530,255,255,0.85765,0.93296
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.94190,243,243,0.91243,0.97138
2018,Baden-Wuerttemberg,1st Quintile,Germany,0.68477,192,587,0.64715,0.72238
2018,Baden-Wuerttemberg,1st Quintile,Southern Asia,0.01979,37,587,0.00851,0.03106
2018,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.13789,48,587,0.10997,0.16580
2018,Baden-Wuerttemberg,1st Quintile,Western Asia,0.05735,275,587,0.03853,0.07618
2018,Baden-Wuerttemberg,1st Quintile,Eastern Europe,0.04747,35,587,0.03026,0.06469
2018,Baden-Wuerttemberg,2nd Quintile,Germany,0.72265,363,471,0.68218,0.76313
2018,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.10812,48,471,0.08005,0.13620
2018,Baden-Wuerttemberg,2nd Quintile,Eastern Europe,0.08229,60,471,0.05745,0.10714
2018,Baden-Wuerttemberg,3rd Quintile,Germany,0.72775,401,490,0.68830,0.76721
2018,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.05149,31,490,0.03190,0.07108
2018,Baden-Wuerttemberg,3rd Quintile,Eastern Europe,0.08122,58,490,0.05701,0.10543
2018,Baden-Wuerttemberg,4th Quintile,Germany,0.86148,570,606,0.83396,0.88901
2018,Baden-Wuerttemberg,4th Quintile,Eastern Europe,0.05056,36,606,0.03310,0.06801
2018,Baden-Wuerttemberg,5th Quintile,Germany,0.90030,669,710,0.87825,0.92236
2018,Baden-Wuerttemberg,5th Quintile,Eastern Europe,0.04297,41,710,0.02804,0.05790
2018,Bavaria,1st Quintile,Germany,0.66298,349,767,0.62951,0.69646
2018,Bavaria,1st Quintile,Southern Asia,0.01654,34,767,0.00751,0.02557
2018,Bavaria,1st Quintile,Southern Europe,0.06255,38,767,0.04540,0.07970
2018,Bavaria,1st Quintile,Western Asia,0.07325,246,767,0.05480,0.09171
2018,Bavaria,1st Quintile,Eastern Europe,0.08850,100,767,0.06838,0.10861
2018,Bavaria,2nd Quintile,Germany,0.81021,566,684,0.78080,0.83962
2018,Bavaria,2nd Quintile,Southern Europe,0.04700,34,684,0.03113,0.06287
2018,Bavaria,2nd Quintile,Eastern Europe,0.09293,84,684,0.07116,0.11470
2018,Bavaria,3rd Quintile,Germany,0.85522,591,665,0.82846,0.88199
2018,Bavaria,3rd Quintile,Eastern Europe,0.06747,74,665,0.04839,0.08655
2018,Bavaria,4th Quintile,Germany,0.86896,739,784,0.84532,0.89259
2018,Bavaria,4th Quintile,Eastern Europe,0.03375,45,784,0.02110,0.04639
2018,Bavaria,5th Quintile,Germany,0.88211,901,901,0.86105,0.90318
2018,Berlin,1st Quintile,Germany,0.80552,169,269,0.75813,0.85291
2018,Berlin,1st Quintile,Western Asia,0.05975,100,269,0.03137,0.08813
2018,Berlin,2nd Quintile,Germany,0.88656,155,155,0.83647,0.93665
2018,Berlin,3rd Quintile,Germany,0.90347,121,121,0.85063,0.95631
2018,Berlin,4th Quintile,Germany,0.92746,153,153,0.88623,0.96870
2018,Berlin,5th Quintile,Germany,0.94181,166,166,0.90609,0.97753
2018,Brandenburg,1st Quintile,Germany,0.91365,196,242,0.87819,0.94911
2018,Brandenburg,1st Quintile,Western Asia,0.01340,46,242,-0.00112,0.02792
2018,Brandenburg,2nd Quintile,Germany,0.97405,232,232,0.95355,0.99455
2018,Brandenburg,3rd Quintile,Germany,0.99573,213,213,0.98694,1.00451
2018,Brandenburg,4th Quintile,Germany,0.95371,122,122,0.91627,0.99115
2018,Brandenburg,5th Quintile,Germany,0.98541,115,115,0.96340,1.00742
2018,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.96044,164,164,0.93052,0.99037
2018,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.99558,162,162,0.98533,1.00583
2018,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99682,84,84,0.98470,1.00893
2018,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.99540,76,76,0.98008,1.01072
2018,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.96305,59,59,0.91450,1.01160
2018,Saxony,1st Quintile,Germany,0.93130,305,364,0.90528,0.95732
2018,Saxony,1st Quintile,Western Asia,0.00823,59,364,-0.00106,0.01753
2018,Saxony,2nd Quintile,Germany,0.98030,466,466,0.96767,0.99293
2018,Saxony,3rd Quintile,Germany,0.98468,343,343,0.97167,0.99770
2018,Saxony,4th Quintile,Germany,0.98442,248,248,0.96897,0.99986
2018,Saxony,5th Quintile,Germany,0.90752,162,162,0.86277,0.95227
2018,Saxony-Anhalt,1st Quintile,Germany,0.91402,238,297,0.88209,0.94596
2018,Saxony-Anhalt,1st Quintile,Western Asia,0.02794,59,297,0.00916,0.04671
2018,Saxony-Anhalt,2nd Quintile,Germany,0.98082,189,189,0.96121,1.00042
2018,Saxony-Anhalt,3rd Quintile,Germany,0.98749,169,169,0.97068,1.00430
2018,Saxony-Anhalt,4th Quintile,Germany,0.99769,125,125,0.98924,1.00614
2018,Saxony-Anhalt,5th Quintile,Germany,0.89223,95,95,0.82954,0.95492
2018,Thuringa,1st Quintile,Germany,0.87669,175,225,0.83363,0.91975
2018,Thuringa,1st Quintile,Western Asia,0.02675,50,225,0.00562,0.04788
2018,Thuringa,2nd Quintile,Germany,0.92887,242,242,0.89642,0.96132
2018,Thuringa,3rd Quintile,Germany,0.95470,183,183,0.92449,0.98492
2018,Thuringa,4th Quintile,Germany,0.98038,153,153,0.95833,1.00243
2018,Thuringa,5th Quintile,Germany,0.97826,91,91,0.94814,1.00839
2019,Schleswig-Holstein,1st Quintile,Germany,0.71492,122,257,0.65961,0.77022
2019,Schleswig-Holstein,1st Quintile,Western Asia,0.11444,135,257,0.07544,0.15343
2019,Schleswig-Holstein,2nd Quintile,Germany,0.85037,176,176,0.79752,0.90322
2019,Schleswig-Holstein,3rd Quintile,Germany,0.88376,143,143,0.83105,0.93648
2019,Schleswig-Holstein,4th Quintile,Germany,0.96534,134,134,0.93425,0.99643
2019,Schleswig-Holstein,5th Quintile,Germany,0.95513,146,146,0.92143,0.98883
2019,Hamburg,1st Quintile,Germany,0.71582,69,114,0.63266,0.79898
2019,Hamburg,1st Quintile,Western Asia,0.04127,45,114,0.00460,0.07795
2019,Hamburg,2nd Quintile,Germany,0.91861,44,44,0.83688,1.00034
2019,Hamburg,3rd Quintile,Germany,0.80306,55,55,0.69699,0.90914
2019,Hamburg,4th Quintile,Germany,0.87887,87,87,0.80991,0.94783
2019,Hamburg,5th Quintile,Germany,0.92717,92,92,0.87377,0.98056
2019,Lower Saxony,1st Quintile,Germany,0.69649,324,697,0.66233,0.73065
2019,Lower Saxony,1st Quintile,Western Asia,0.12627,316,697,0.10159,0.15095
2019,Lower Saxony,1st Quintile,Eastern Europe,0.07342,57,697,0.05404,0.09279
2019,Lower Saxony,2nd Quintile,Germany,0.84569,379,431,0.81155,0.87984
2019,Lower Saxony,2nd Quintile,Eastern Europe,0.07461,52,431,0.04977,0.09944
2019,Lower Saxony,3rd Quintile,Germany,0.92198,402,402,0.89573,0.94824
2019,Lower Saxony,4th Quintile,Germany,0.91123,423,423,0.88409,0.93836
2019,Lower Saxony,5th Quintile,Germany,0.92314,463,463,0.89885,0.94743
2019,Bremen,1st Quintile,Germany,0.63636,39,85,0.53349,0.73923
2019,Bremen,1st Quintile,Western Asia,0.18356,46,85,0.10077,0.26634
2019,Bremen,4th Quintile,Germany,0.87724,36,36,0.76852,0.98596
2019,Bremen,5th Quintile,Germany,0.98541,37,37,0.94625,1.02458
2019,North Rhine-Westphalia,1st Quintile,Germany,0.63581,635,1687,0.61284,0.65878
2019,North Rhine-Westphalia,1st Quintile,Southern Asia,0.01646,64,1687,0.01039,0.02253
2019,North Rhine-Westphalia,1st Quintile,Southern Europe,0.08078,87,1687,0.06778,0.09379
2019,North Rhine-Westphalia,1st Quintile,Central Asia,0.01960,37,1687,0.01298,0.02622
2019,North Rhine-Westphalia,1st Quintile,Western Asia,0.13063,702,1687,0.11454,0.14671
2019,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.07055,120,1687,0.05833,0.08277
2019,North Rhine-Westphalia,1st Quintile,Sub-Saharan Africa,0.01006,42,1687,0.00530,0.01482
2019,North Rhine-Westphalia,2nd Quintile,Germany,0.74604,746,985,0.71884,0.77323
2019,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.05343,49,985,0.03938,0.06748
2019,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04832,75,985,0.03492,0.06171
2019,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.06072,115,985,0.04579,0.07564
2019,North Rhine-Westphalia,3rd Quintile,Germany,0.80150,693,759,0.77310,0.82989
2019,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.05930,66,759,0.04249,0.07612
2019,North Rhine-Westphalia,4th Quintile,Germany,0.86917,830,862,0.84665,0.89170
2019,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.02822,32,862,0.01716,0.03929
2019,North Rhine-Westphalia,5th Quintile,Germany,0.87815,945,991,0.85777,0.89852
2019,North Rhine-Westphalia,5th Quintile,Eastern Europe,0.04703,46,991,0.03384,0.06022
2019,Hesse,1st Quintile,Germany,0.63343,171,451,0.58890,0.67795
2019,Hesse,1st Quintile,Southern Asia,0.07991,63,451,0.05485,0.10496
2019,Hesse,1st Quintile,Western Asia,0.13731,217,451,0.10551,0.16911
2019,Hesse,2nd Quintile,Germany,0.76070,186,219,0.70407,0.81734
2019,Hesse,2nd Quintile,Eastern Europe,0.04406,33,219,0.01682,0.07131
2019,Hesse,3rd Quintile,Germany,0.81926,232,232,0.76963,0.86888
2019,Hesse,4th Quintile,Germany,0.91279,256,256,0.87816,0.94742
2019,Hesse,5th Quintile,Germany,0.88749,368,368,0.85516,0.91982
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.64744,188,402,0.60068,0.69420
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Western Asia,0.08882,166,402,0.06098,0.11667
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Eastern Europe,0.10559,48,402,0.07552,0.13567
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.76555,203,203,0.70712,0.82397
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.76332,195,195,0.70351,0.82313
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.86956,202,202,0.82300,0.91612
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.95611,247,247,0.93051,0.98171
2019,Baden-Wuerttemberg,1st Quintile,Germany,0.71084,211,614,0.67495,0.74673
2019,Baden-Wuerttemberg,1st Quintile,Southern Asia,0.00838,34,614,0.00117,0.01560
2019,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.13285,45,614,0.10598,0.15972
2019,Baden-Wuerttemberg,1st Quintile,Western Asia,0.07590,292,614,0.05494,0.09687
2019,Baden-Wuerttemberg,1st Quintile,Eastern Europe,0.04527,32,614,0.02881,0.06173
2019,Baden-Wuerttemberg,2nd Quintile,Germany,0.71258,283,381,0.66708,0.75809
2019,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.10113,37,381,0.07082,0.13144
2019,Baden-Wuerttemberg,2nd Quintile,Eastern Europe,0.10771,61,381,0.07654,0.13888
2019,Baden-Wuerttemberg,3rd Quintile,Germany,0.79845,403,442,0.76101,0.83589
2019,Baden-Wuerttemberg,3rd Quintile,Eastern Europe,0.06461,39,442,0.04166,0.08755
2019,Baden-Wuerttemberg,4th Quintile,Germany,0.87028,465,506,0.84097,0.89958
2019,Baden-Wuerttemberg,4th Quintile,Eastern Europe,0.06759,41,506,0.04569,0.08948
2019,Baden-Wuerttemberg,5th Quintile,Germany,0.87615,634,668,0.85115,0.90115
2019,Baden-Wuerttemberg,5th Quintile,Eastern Europe,0.04619,34,668,0.03026,0.06212
2019,Bavaria,1st Quintile,Germany,0.66660,298,713,0.63198,0.70123
2019,Bavaria,1st Quintile,Southern Asia,0.01934,51,713,0.00922,0.02945
2019,Bavaria,1st Quintile,Western Asia,0.07210,279,713,0.05310,0.09110
2019,Bavaria,1st Quintile,Eastern Europe,0.07004,85,713,0.05130,0.08879
2019,Bavaria,2nd Quintile,Germany,0.81133,549,636,0.78090,0.84176
2019,Bavaria,2nd Quintile,Eastern Europe,0.10029,87,636,0.07692,0.12365
2019,Bavaria,3rd Quintile,Germany,0.83738,594,657,0.80914,0.86562
2019,Bavaria,3rd Quintile,Eastern Europe,0.06234,63,657,0.04384,0.08084
2019,Bavaria,4th Quintile,Germany,0.88001,663,700,0.85592,0.90410
2019,Bavaria,4th Quintile,Eastern Europe,0.03222,37,700,0.01913,0.04531
2019,Bavaria,5th Quintile,Germany,0.87774,793,793,0.85493,0.90055
2019,Berlin,1st Quintile,Germany,0.76957,165,247,0.71694,0.82219
2019,Berlin,1st Quintile,Western Asia,0.05975,82,247,0.03013,0.08937
2019,Berlin,2nd Quintile,Germany,0.77861,148,148,0.71150,0.84573
2019,Berlin,3rd Quintile,Germany,0.90939,132,132,0.86024,0.95855
2019,Berlin,4th Quintile,Germany,0.92590,132,132,0.88104,0.97075
2019,Berlin,5th Quintile,Germany,0.94100,158,158,0.90415,0.97786
2019,Brandenburg,1st Quintile,Germany,0.87006,220,276,0.83032,0.90980
2019,Brandenburg,1st Quintile,Western Asia,0.06359,56,276,0.03475,0.09243
2019,Brandenburg,2nd Quintile,Germany,0.97479,216,216,0.95383,0.99574
2019,Brandenburg,3rd Quintile,Germany,0.99146,199,199,0.97864,1.00428
2019,Brandenburg,4th Quintile,Germany,0.97389,160,160,0.94910,0.99867
2019,Brandenburg,5th Quintile,Germany,0.98342,128,128,0.96121,1.00563
2019,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.95557,154,154,0.92292,0.98822
2019,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.99598,141,141,0.98549,1.00646
2019,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99218,116,116,0.97608,1.00828
2019,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.99967,64,64,0.99520,1.00414
2019,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.98867,53,53,0.95990,1.01744
2019,Saxony,1st Quintile,Germany,0.94186,285,343,0.91706,0.96666
2019,Saxony,1st Quintile,Western Asia,0.01080,58,343,-0.00015,0.02176
2019,Saxony,2nd Quintile,Germany,0.97583,385,385,0.96047,0.99119
2019,Saxony,3rd Quintile,Germany,0.97030,350,350,0.95249,0.98811
2019,Saxony,4th Quintile,Germany,0.98293,218,218,0.96569,1.00016
2019,Saxony,5th Quintile,Germany,0.93499,170,170,0.89782,0.97216
2019,Saxony-Anhalt,1st Quintile,Germany,0.94318,218,283,0.91616,0.97020
2019,Saxony-Anhalt,1st Quintile,Western Asia,0.02607,65,283,0.00747,0.04467
2019,Saxony-Anhalt,2nd Quintile,Germany,0.92577,201,201,0.88943,0.96210
2019,Saxony-Anhalt,4th Quintile,Germany,0.99413,115,115,0.98011,1.00815
2019,Saxony-Anhalt,5th Quintile,Germany,0.93933,97,97,0.89158,0.98708
2019,Thuringa,1st Quintile,Germany,0.81244,166,222,0.76098,0.86391
2019,Thuringa,1st Quintile,Western Asia,0.02334,56,222,0.00344,0.04325
2019,Thuringa,2nd Quintile,Germany,0.91827,221,221,0.88206,0.95447
2019,Thuringa,3rd Quintile,Germany,0.95045,186,186,0.91918,0.98172
2019,Thuringa,4th Quintile,Germany,0.96899,114,114,0.93703,1.00095
2019,Thuringa,5th Quintile,Germany,0.97404,88,88,0.94062,1.00745
2020,Schleswig-Holstein,1st Quintile,Germany,0.74973,133,240,0.69481,0.80464
2020,Schleswig-Holstein,1st Quintile,Western Asia,0.11371,107,240,0.07346,0.15395
2020,Schleswig-Holstein,2nd Quintile,Germany,0.90398,137,137,0.85446,0.95349
2020,Schleswig-Holstein,3rd Quintile,Germany,0.93642,161,161,0.89861,0.97423
2020,Schleswig-Holstein,4th Quintile,Germany,0.95168,149,149,0.91713,0.98623
2020,Schleswig-Holstein,5th Quintile,Germany,0.96742,199,199,0.94269,0.99215
2020,Hamburg,1st Quintile,Germany,0.60680,53,92,0.50644,0.70717
2020,Hamburg,1st Quintile,Western Asia,0.04872,39,92,0.00449,0.09295
2020,Hamburg,2nd Quintile,Germany,0.91087,51,51,0.83189,0.98985
2020,Hamburg,3rd Quintile,Germany,0.88076,65,65,0.80136,0.96015
2020,Hamburg,4th Quintile,Germany,0.90258,81,81,0.83761,0.96756
2020,Hamburg,5th Quintile,Germany,0.92534,158,158,0.88423,0.96646
2020,Lower Saxony,1st Quintile,Germany,0.65435,324,676,0.61847,0.69022
2020,Lower Saxony,1st Quintile,Western Asia,0.16153,308,676,0.13376,0.18929
2020,Lower Saxony,1st Quintile,Eastern Europe,0.05206,44,676,0.03530,0.06882
2020,Lower Saxony,2nd Quintile,Germany,0.86173,402,492,0.83120,0.89226
2020,Lower Saxony,2nd Quintile,Western Asia,0.03318,34,492,0.01734,0.04902
2020,Lower Saxony,2nd Quintile,Eastern Europe,0.05323,56,492,0.03338,0.07309
2020,Lower Saxony,3rd Quintile,Germany,0.93565,337,337,0.90941,0.96189
2020,Lower Saxony,4th Quintile,Germany,0.92430,412,412,0.89873,0.94987
2020,Lower Saxony,5th Quintile,Germany,0.94159,519,519,0.92139,0.96178
2020,Bremen,1st Quintile,Germany,0.71559,33,79,0.61547,0.81571
2020,Bremen,1st Quintile,Western Asia,0.10299,46,79,0.03554,0.17045
2020,Bremen,5th Quintile,Germany,0.98187,43,43,0.94151,1.02222
2020,North Rhine-Westphalia,1st Quintile,Germany,0.70340,640,1575,0.68083,0.72596
2020,North Rhine-Westphalia,1st Quintile,Southern Asia,0.02173,71,1575,0.01453,0.02894
2020,North Rhine-Westphalia,1st Quintile,Southern Europe,0.06015,63,1575,0.04840,0.07190
2020,North Rhine-Westphalia,1st Quintile,Western Asia,0.09801,655,1575,0.08332,0.11270
2020,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.04607,112,1575,0.03572,0.05643
2020,North Rhine-Westphalia,1st Quintile,Sub-Saharan Africa,0.01043,34,1575,0.00541,0.01545
2020,North Rhine-Westphalia,2nd Quintile,Germany,0.76044,718,958,0.73340,0.78748
2020,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.04707,37,958,0.03365,0.06049
2020,North Rhine-Westphalia,2nd Quintile,Central Asia,0.02463,33,958,0.01481,0.03445
2020,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04565,80,958,0.03243,0.05887
2020,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.05933,90,958,0.04436,0.07429
2020,North Rhine-Westphalia,3rd Quintile,Germany,0.81370,737,833,0.78724,0.84015
2020,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.06267,44,833,0.04620,0.07914
2020,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.02609,52,833,0.01526,0.03692
2020,North Rhine-Westphalia,4th Quintile,Germany,0.90372,805,852,0.88390,0.92354
2020,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.02731,47,852,0.01636,0.03826
2020,North Rhine-Westphalia,5th Quintile,Germany,0.90147,1146,1183,0.88448,0.91846
2020,North Rhine-Westphalia,5th Quintile,Eastern Europe,0.02171,37,1183,0.01340,0.03002
2020,Hesse,1st Quintile,Germany,0.68145,142,379,0.63448,0.72842
2020,Hesse,1st Quintile,Southern Asia,0.06552,60,379,0.04058,0.09047
2020,Hesse,1st Quintile,Western Asia,0.08006,177,379,0.05270,0.10742
2020,Hesse,2nd Quintile,Germany,0.77311,194,226,0.71838,0.82783
2020,Hesse,2nd Quintile,Eastern Europe,0.07212,32,226,0.03832,0.10592
2020,Hesse,3rd Quintile,Germany,0.89301,240,240,0.85383,0.93220
2020,Hesse,4th Quintile,Germany,0.89716,301,301,0.86278,0.93153
2020,Hesse,5th Quintile,Germany,0.90332,454,454,0.87611,0.93053
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.70452,175,355,0.65699,0.75205
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Western Asia,0.08714,144,355,0.05776,0.11652
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Eastern Europe,0.05727,36,355,0.03306,0.08147
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.77069,188,188,0.71044,0.83095
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.85032,196,196,0.80025,0.90039
2020,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.88397,205,205,0.84002,0.92792
2020,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.95746,275,275,0.93356,0.98135
2020,Baden-Wuerttemberg,1st Quintile,Germany,0.64043,197,550,0.60029,0.68057
2020,Baden-Wuerttemberg,1st Quintile,Southern Asia,0.02144,31,550,0.00932,0.03356
2020,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.17988,39,550,0.14775,0.21200
2020,Baden-Wuerttemberg,1st Quintile,Western Asia,0.06576,240,550,0.04502,0.08649
2020,Baden-Wuerttemberg,1st Quintile,Eastern Europe,0.05294,43,550,0.03421,0.07167
