"plb0022_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","1997","Brandenburg","30","0.0406783909711057","0.0248718637897068","0.0564849181525047"
"Ausbildung/Lehre","1997","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1997","Sachsen","47","0.0285546961941765","0.0186808590791095","0.0384285333092435"
"Ausbildung/Lehre","1997","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","1997","Thueringen","30","0.0294603382038401","0.0165794857861328","0.0423411906215473"
"Geringfuegig erwerbstaetig","1997","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1997","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1997","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","1997","Bremen","","","",""
"Geringfuegig erwerbstaetig","1997","Nordrhein-Westfalen","62","0.0218828818776858","0.0161730510935464","0.0275927126618251"
"Geringfuegig erwerbstaetig","1997","Hessen","","","",""
"Geringfuegig erwerbstaetig","1997","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1997","Baden-Wuerttemberg","42","0.0268611353271873","0.0192315113845629","0.0344907592698117"
"Geringfuegig erwerbstaetig","1997","Bayern","51","0.0251575094494096","0.0175596883845617","0.0327553305142575"
"Geringfuegig erwerbstaetig","1997","Saarland","","","",""
"Geringfuegig erwerbstaetig","1997","Berlin","","","",""
"Geringfuegig erwerbstaetig","1997","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1997","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1997","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1997","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1997","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1997","Thueringen","","","",""
"Freiwilliger Wehrdienst","1997","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1997","Hamburg","","","",""
"Freiwilliger Wehrdienst","1997","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1997","Bremen","","","",""
"Freiwilliger Wehrdienst","1997","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1997","Hessen","","","",""
"Freiwilliger Wehrdienst","1997","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1997","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1997","Bayern","","","",""
"Freiwilliger Wehrdienst","1997","Saarland","","","",""
"Freiwilliger Wehrdienst","1997","Berlin","","","",""
"Freiwilliger Wehrdienst","1997","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1997","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1997","Sachsen","","","",""
"Freiwilliger Wehrdienst","1997","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1997","Thueringen","","","",""
"FSJ/FOeJ/BFD","1997","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1997","Hamburg","","","",""
"FSJ/FOeJ/BFD","1997","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1997","Bremen","","","",""
"FSJ/FOeJ/BFD","1997","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1997","Hessen","","","",""
"FSJ/FOeJ/BFD","1997","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1997","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1997","Bayern","","","",""
"FSJ/FOeJ/BFD","1997","Saarland","","","",""
"FSJ/FOeJ/BFD","1997","Berlin","","","",""
"FSJ/FOeJ/BFD","1997","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1997","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1997","Sachsen","","","",""
"FSJ/FOeJ/BFD","1997","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1997","Thueringen","","","",""
"Werkstatt fuer Behinderte","1997","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","1997","Hamburg","","","",""
"Werkstatt fuer Behinderte","1997","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","1997","Bremen","","","",""
"Werkstatt fuer Behinderte","1997","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","1997","Hessen","","","",""
"Werkstatt fuer Behinderte","1997","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","1997","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","1997","Bayern","","","",""
"Werkstatt fuer Behinderte","1997","Saarland","","","",""
"Werkstatt fuer Behinderte","1997","Berlin","","","",""
"Werkstatt fuer Behinderte","1997","Brandenburg","","","",""
"Werkstatt fuer Behinderte","1997","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","1997","Sachsen","","","",""
"Werkstatt fuer Behinderte","1997","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","1997","Thueringen","","","",""
"Nicht erwerbstaetig","1997","Schleswig-Holstein","110","0.444454182340863","0.385401846790391","0.503506517891335"
"Nicht erwerbstaetig","1997","Hamburg","55","0.480074390748993","0.392491765479062","0.567657016018923"
"Nicht erwerbstaetig","1997","Niedersachsen","439","0.490233605785255","0.459924223445855","0.520542988124655"
"Nicht erwerbstaetig","1997","Bremen","53","0.610353583384519","0.511768715935371","0.708938450833667"
"Nicht erwerbstaetig","1997","Nordrhein-Westfalen","1044","0.44442213865064","0.425029100214665","0.463815177086614"
"Nicht erwerbstaetig","1997","Hessen","361","0.49735118379124","0.463856558880268","0.530845808702212"
"Nicht erwerbstaetig","1997","Rheinland-Pfalz,Saarland","329","0.516585712152652","0.479956632524159","0.553214791781145"
"Nicht erwerbstaetig","1997","Baden-Wuerttemberg","720","0.457495566851135","0.433985783225383","0.481005350476886"
"Nicht erwerbstaetig","1997","Bayern","648","0.457717091194396","0.433545817445473","0.481888364943319"
"Nicht erwerbstaetig","1997","Saarland","","","",""
"Nicht erwerbstaetig","1997","Berlin","211","0.456379065991976","0.413276775230101","0.499481356753851"
"Nicht erwerbstaetig","1997","Brandenburg","249","0.464791962001188","0.424883675267683","0.504700248734693"
"Nicht erwerbstaetig","1997","Mecklenburg-Vorpommern","167","0.510332160727235","0.460782923652443","0.559881397802027"
"Nicht erwerbstaetig","1997","Sachsen","452","0.493115006842658","0.46347578231883","0.522754231366487"
"Nicht erwerbstaetig","1997","Sachsen-Anhalt","299","0.539836430773462","0.502068582443546","0.577604279103378"
"Nicht erwerbstaetig","1997","Thueringen","285","0.508403772382488","0.47032107082922","0.546486473935756"
"Betriebliches Praktikum","1997","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","1997","Hamburg","","","",""
"Betriebliches Praktikum","1997","Niedersachsen","","","",""
"Betriebliches Praktikum","1997","Bremen","","","",""
"Betriebliches Praktikum","1997","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","1997","Hessen","","","",""
"Betriebliches Praktikum","1997","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","1997","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","1997","Bayern","","","",""
"Betriebliches Praktikum","1997","Saarland","","","",""
"Betriebliches Praktikum","1997","Berlin","","","",""
"Betriebliches Praktikum","1997","Brandenburg","","","",""
"Betriebliches Praktikum","1997","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","1997","Sachsen","","","",""
"Betriebliches Praktikum","1997","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","1997","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1997","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1997","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1997","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1997","Bremen","","","",""
"Wehrpflicht/Zivildienst","1997","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1997","Hessen","","","",""
"Wehrpflicht/Zivildienst","1997","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1997","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1997","Bayern","","","",""
"Wehrpflicht/Zivildienst","1997","Saarland","","","",""
"Wehrpflicht/Zivildienst","1997","Berlin","","","",""
"Wehrpflicht/Zivildienst","1997","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1997","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1997","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1997","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1997","Thueringen","","","",""
"Voll erwerbstaetig","1998","Schleswig-Holstein","157","0.396872378497842","0.34605021626608","0.447694540729603"
"Voll erwerbstaetig","1998","Hamburg","63","0.378195650676465","0.301605508914061","0.45478579243887"
"Voll erwerbstaetig","1998","Niedersachsen","515","0.389391859261342","0.361860395853141","0.416923322669544"
"Voll erwerbstaetig","1998","Bremen","40","0.308761837277125","0.218664269745494","0.398859404808756"
"Voll erwerbstaetig","1998","Nordrhein-Westfalen","1226","0.41218650050394","0.394140388907549","0.430232612100332"
"Voll erwerbstaetig","1998","Hessen","408","0.376131110809738","0.345375954864747","0.406886266754729"
"Voll erwerbstaetig","1998","Rheinland-Pfalz,Saarland","330","0.360477380460725","0.327350671834119","0.393604089087331"
"Voll erwerbstaetig","1998","Baden-Wuerttemberg","798","0.40579701958103","0.383305139555015","0.428288899607045"
"Voll erwerbstaetig","1998","Bayern","829","0.399430573753847","0.377290889230484","0.421570258277209"
"Voll erwerbstaetig","1998","Saarland","","","",""
"Voll erwerbstaetig","1998","Berlin","252","0.43748887506107","0.395374190573421","0.479603559548718"
"Voll erwerbstaetig","1998","Brandenburg","271","0.399810505263746","0.361375487014048","0.438245523513444"
"Voll erwerbstaetig","1998","Mecklenburg-Vorpommern","178","0.384996089476842","0.337953168733848","0.432039010219835"
"Voll erwerbstaetig","1998","Sachsen","554","0.412635226663679","0.384640452429829","0.440630000897529"
"Voll erwerbstaetig","1998","Sachsen-Anhalt","301","0.359985043212598","0.324247987941442","0.395722098483753"
"Voll erwerbstaetig","1998","Thueringen","321","0.369501670604701","0.334607362235706","0.404395978973696"
"Teilzeitbeschaeftigung","1998","Schleswig-Holstein","36","0.103644506150609","0.0719826495480737","0.135306362753144"
"Teilzeitbeschaeftigung","1998","Hamburg","","","",""
"Teilzeitbeschaeftigung","1998","Niedersachsen","114","0.0882736275118798","0.0722558479287382","0.104291407095021"
"Teilzeitbeschaeftigung","1998","Bremen","","","",""
"Teilzeitbeschaeftigung","1998","Nordrhein-Westfalen","255","0.0898688918935518","0.079383765947259","0.100354017839845"
"Teilzeitbeschaeftigung","1998","Hessen","90","0.100973031069739","0.0818441002153231","0.120101961924154"
"Teilzeitbeschaeftigung","1998","Rheinland-Pfalz,Saarland","56","0.0776407985573788","0.0591776245490774","0.0961039725656801"
"Teilzeitbeschaeftigung","1998","Baden-Wuerttemberg","163","0.0919924787884175","0.0787544048483093","0.105230552728526"
"Teilzeitbeschaeftigung","1998","Bayern","155","0.07946113618912","0.0672356084342195","0.0916866639440205"
"Teilzeitbeschaeftigung","1998","Saarland","","","",""
"Teilzeitbeschaeftigung","1998","Berlin","34","0.0634704260715402","0.0427723041199193","0.084168548023161"
"Teilzeitbeschaeftigung","1998","Brandenburg","34","0.0647256629015103","0.0454209406000944","0.0840303852029262"
"Teilzeitbeschaeftigung","1998","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1998","Sachsen","65","0.0493307343083224","0.0370163305853324","0.0616451380313123"
"Teilzeitbeschaeftigung","1998","Sachsen-Anhalt","30","0.0290431494413813","0.0165404643221403","0.0415458345606222"
"Teilzeitbeschaeftigung","1998","Thueringen","37","0.0494107963166959","0.0337428603921124","0.0650787322412794"
"Ausbildung/Lehre","1998","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1998","Hamburg","","","",""
"Ausbildung/Lehre","1998","Niedersachsen","43","0.0268088714312513","0.0176889120470338","0.0359288308154687"
"Ausbildung/Lehre","1998","Bremen","","","",""
"Ausbildung/Lehre","1998","Nordrhein-Westfalen","71","0.0181851641824903","0.0132863565353161","0.0230839718296645"
"Ausbildung/Lehre","1998","Hessen","","","",""
"Ausbildung/Lehre","1998","Rheinland-Pfalz,Saarland","34","0.0354630211646071","0.0227027874035298","0.0482232549256845"
"Ausbildung/Lehre","1998","Baden-Wuerttemberg","61","0.0271491354142426","0.0197051578535204","0.0345931129749649"
"Ausbildung/Lehre","1998","Bayern","47","0.020645911217961","0.0142182043241574","0.0270736181117646"
"Ausbildung/Lehre","1998","Saarland","","","",""
"Ausbildung/Lehre","1998","Berlin","","","",""
"Ausbildung/Lehre","1998","Brandenburg","","","",""
"Ausbildung/Lehre","1998","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1998","Sachsen","54","0.0361922490710195","0.0255718004079678","0.0468126977340713"
"Ausbildung/Lehre","1998","Sachsen-Anhalt","32","0.0334421619337023","0.0200564162382255","0.0468279076291791"
"Ausbildung/Lehre","1998","Thueringen","36","0.0353878163968399","0.0220308548510518","0.0487447779426281"
"Geringfuegig erwerbstaetig","1998","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1998","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1998","Niedersachsen","38","0.0297388254631976","0.0201478937203504","0.0393297572060449"
"Geringfuegig erwerbstaetig","1998","Bremen","","","",""
"Geringfuegig erwerbstaetig","1998","Nordrhein-Westfalen","60","0.0179206953970701","0.0130569852253438","0.0227844055687964"
"Geringfuegig erwerbstaetig","1998","Hessen","","","",""
"Geringfuegig erwerbstaetig","1998","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1998","Baden-Wuerttemberg","43","0.0250924276836797","0.0179284045217188","0.0322564508456406"
"Geringfuegig erwerbstaetig","1998","Bayern","62","0.0263741431222109","0.0191305442035907","0.0336177420408311"
"Geringfuegig erwerbstaetig","1998","Saarland","","","",""
"Geringfuegig erwerbstaetig","1998","Berlin","","","",""
"Geringfuegig erwerbstaetig","1998","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1998","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1998","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1998","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1998","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1998","Thueringen","","","",""
"Freiwilliger Wehrdienst","1998","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1998","Hamburg","","","",""
"Freiwilliger Wehrdienst","1998","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1998","Bremen","","","",""
"Freiwilliger Wehrdienst","1998","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1998","Hessen","","","",""
"Freiwilliger Wehrdienst","1998","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1998","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1998","Bayern","","","",""
"Freiwilliger Wehrdienst","1998","Saarland","","","",""
"Freiwilliger Wehrdienst","1998","Berlin","","","",""
"Freiwilliger Wehrdienst","1998","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1998","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1998","Sachsen","","","",""
"Freiwilliger Wehrdienst","1998","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1998","Thueringen","","","",""
"FSJ/FOeJ/BFD","1998","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1998","Hamburg","","","",""
"FSJ/FOeJ/BFD","1998","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1998","Bremen","","","",""
"FSJ/FOeJ/BFD","1998","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1998","Hessen","","","",""
"FSJ/FOeJ/BFD","1998","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1998","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1998","Bayern","","","",""
"FSJ/FOeJ/BFD","1998","Saarland","","","",""
"FSJ/FOeJ/BFD","1998","Berlin","","","",""
"FSJ/FOeJ/BFD","1998","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1998","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1998","Sachsen","","","",""
"FSJ/FOeJ/BFD","1998","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1998","Thueringen","","","",""
"Werkstatt fuer Behinderte","1998","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","1998","Hamburg","","","",""
"Werkstatt fuer Behinderte","1998","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","1998","Bremen","","","",""
"Werkstatt fuer Behinderte","1998","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","1998","Hessen","","","",""
"Werkstatt fuer Behinderte","1998","Rheinland-Pfalz,Saarland","","","",""
