"erwst","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Sonstiges","2007","66 und älter","Realschule","","","",""
"Sonstiges","2007","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2007","66 und älter","AkademikerIn","31","0.0344200433154602","0.021903940732377","0.0469361458985433"
"Vollzeit","2008","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2008","16-34 J.","Hauptschule","353","0.49125960307804","0.455505016458773","0.527014189697307"
"Vollzeit","2008","16-34 J.","Realschule","636","0.499132063085742","0.471899873817998","0.526364252353487"
"Vollzeit","2008","16-34 J.","(Fach-)Abitur","300","0.318471660195731","0.289639646188213","0.347303674203249"
"Vollzeit","2008","16-34 J.","AkademikerIn","368","0.706405507135568","0.667523938829364","0.745287075441771"
"Vollzeit","2008","35-65 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2008","35-65 J.","Hauptschule","1565","0.466039891820746","0.44942057205677","0.482659211584721"
"Vollzeit","2008","35-65 J.","Realschule","1722","0.542049149126392","0.52505286050173","0.559045437751054"
"Vollzeit","2008","35-65 J.","(Fach-)Abitur","535","0.537028297255006","0.505920781947917","0.568135812562096"
"Vollzeit","2008","35-65 J.","AkademikerIn","1835","0.667569140329191","0.650107770930797","0.685030509727586"
"Vollzeit","2008","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2008","66 und älter","Hauptschule","","","",""
"Vollzeit","2008","66 und älter","Realschule","","","",""
"Vollzeit","2008","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2008","66 und älter","AkademikerIn","","","",""
"Teilzeit","2008","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2008","16-34 J.","Hauptschule","60","0.0839445546560118","0.0641116982478507","0.103777411064173"
"Teilzeit","2008","16-34 J.","Realschule","109","0.0803968260351898","0.0655875820104005","0.0952060700599792"
"Teilzeit","2008","16-34 J.","(Fach-)Abitur","87","0.0862426651017485","0.0688696920110349","0.103615638192462"
"Teilzeit","2008","16-34 J.","AkademikerIn","54","0.09783591700284","0.0724709261601925","0.123200907845487"
"Teilzeit","2008","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2008","35-65 J.","Hauptschule","463","0.125619077271202","0.114577644622252","0.136660509920152"
"Teilzeit","2008","35-65 J.","Realschule","629","0.171730032113488","0.158864302745293","0.184595761481684"
"Teilzeit","2008","35-65 J.","(Fach-)Abitur","196","0.203131551413793","0.17803167846242","0.228231424365166"
"Teilzeit","2008","35-65 J.","AkademikerIn","440","0.140170492698676","0.127302405951867","0.153038579445485"
"Teilzeit","2008","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2008","66 und älter","Hauptschule","","","",""
"Teilzeit","2008","66 und älter","Realschule","","","",""
"Teilzeit","2008","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2008","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2008","16-34 J.","(noch) kein Abschluss","473","0.776160992151667","0.742556437604845","0.809765546698488"
"Nicht erwerbstätig","2008","16-34 J.","Hauptschule","211","0.252928194994483","0.221839111592137","0.28401727839683"
"Nicht erwerbstätig","2008","16-34 J.","Realschule","311","0.248914526227727","0.225364954733047","0.272464097722406"
"Nicht erwerbstätig","2008","16-34 J.","(Fach-)Abitur","402","0.36130876795103","0.331579627551732","0.391037908350329"
"Nicht erwerbstätig","2008","16-34 J.","AkademikerIn","79","0.152157103376616","0.121491847535691","0.182822359217542"
"Nicht erwerbstätig","2008","35-65 J.","(noch) kein Abschluss","54","0.527541166634699","0.429691746721548","0.625390586547851"
"Nicht erwerbstätig","2008","35-65 J.","Hauptschule","1205","0.340944282894057","0.325151812789146","0.356736752998969"
"Nicht erwerbstätig","2008","35-65 J.","Realschule","760","0.228600032249126","0.214274746927924","0.242925317570329"
"Nicht erwerbstätig","2008","35-65 J.","(Fach-)Abitur","199","0.203520533372265","0.178402772425986","0.228638294318543"
"Nicht erwerbstätig","2008","35-65 J.","AkademikerIn","433","0.14982287066659","0.136593984682248","0.163051756650933"
"Nicht erwerbstätig","2008","66 und älter","(noch) kein Abschluss","54","0.98162723241314","0.946135488766674","1.01711897605961"
"Nicht erwerbstätig","2008","66 und älter","Hauptschule","2542","0.960481969224295","0.953030481575736","0.967933456872853"
"Nicht erwerbstätig","2008","66 und älter","Realschule","523","0.960844279630696","0.944633986812299","0.977054572449093"
"Nicht erwerbstätig","2008","66 und älter","(Fach-)Abitur","179","0.98307286965936","0.964433822631467","1.00171191668725"
"Nicht erwerbstätig","2008","66 und älter","AkademikerIn","787","0.918500758559268","0.90030983513319","0.936691681985347"
"Sonstiges","2008","16-34 J.","(noch) kein Abschluss","97","0.159843492586054","0.130298633121187","0.189388352050921"
"Sonstiges","2008","16-34 J.","Hauptschule","127","0.171867647271465","0.144885589721813","0.198849704821117"
"Sonstiges","2008","16-34 J.","Realschule","239","0.171556584651341","0.15102377751414","0.192089391788542"
"Sonstiges","2008","16-34 J.","(Fach-)Abitur","214","0.23397690675149","0.207776679796893","0.260177133706088"
"Sonstiges","2008","16-34 J.","AkademikerIn","","","",""
"Sonstiges","2008","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2008","35-65 J.","Hauptschule","228","0.0673967480139947","0.0590442722335896","0.0757492237943997"
"Sonstiges","2008","35-65 J.","Realschule","190","0.0576207865109935","0.049671506980164","0.065570066041823"
"Sonstiges","2008","35-65 J.","(Fach-)Abitur","57","0.0563196179589361","0.0419372025592163","0.070702033358656"
"Sonstiges","2008","35-65 J.","AkademikerIn","88","0.0424374963055419","0.034965477604344","0.0499095150067399"
"Sonstiges","2008","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2008","66 und älter","Hauptschule","48","0.0232643121935581","0.0174988468378466","0.0290297775492697"
"Sonstiges","2008","66 und älter","Realschule","","","",""
"Sonstiges","2008","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2008","66 und älter","AkademikerIn","34","0.0393401280118474","0.0264148196722517","0.0522654363514431"
"Vollzeit","2009","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2009","16-34 J.","Hauptschule","289","0.468177098442582","0.429934462663993","0.50641973422117"
"Vollzeit","2009","16-34 J.","Realschule","562","0.517302546321073","0.488257125661398","0.546347966980748"
"Vollzeit","2009","16-34 J.","(Fach-)Abitur","264","0.309951540636105","0.28008362122144","0.33981946005077"
"Vollzeit","2009","16-34 J.","AkademikerIn","378","0.713678823793829","0.675410112615567","0.75194753497209"
"Vollzeit","2009","35-65 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2009","35-65 J.","Hauptschule","1407","0.470103258480654","0.452502499654527","0.48770401730678"
"Vollzeit","2009","35-65 J.","Realschule","1658","0.543158243149287","0.525721097208835","0.560595389089738"
"Vollzeit","2009","35-65 J.","(Fach-)Abitur","504","0.560118201359333","0.527973588985549","0.592262813733118"
"Vollzeit","2009","35-65 J.","AkademikerIn","1720","0.668384741888201","0.6503506704418","0.686418813334601"
"Vollzeit","2009","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2009","66 und älter","Hauptschule","","","",""
"Vollzeit","2009","66 und älter","Realschule","","","",""
"Vollzeit","2009","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2009","66 und älter","AkademikerIn","34","0.0262090190633364","0.0156598465598431","0.0367581915668298"
"Teilzeit","2009","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2009","16-34 J.","Hauptschule","51","0.0744115687834672","0.0542980337590199","0.0945251038079146"
"Teilzeit","2009","16-34 J.","Realschule","111","0.0966176090103715","0.0794451767444744","0.113790041276269"
"Teilzeit","2009","16-34 J.","(Fach-)Abitur","74","0.0738652047620889","0.0569734281452742","0.0907569813789036"
"Teilzeit","2009","16-34 J.","AkademikerIn","51","0.100531844903868","0.0750746575662282","0.125989032241509"
"Teilzeit","2009","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2009","35-65 J.","Hauptschule","412","0.120274644138163","0.10880368501984","0.131745603256487"
"Teilzeit","2009","35-65 J.","Realschule","594","0.174210022211353","0.160932999737722","0.187487044684984"
"Teilzeit","2009","35-65 J.","(Fach-)Abitur","175","0.180405736734445","0.155504266991308","0.205307206477582"
"Teilzeit","2009","35-65 J.","AkademikerIn","422","0.145484543308305","0.131978390505383","0.158990696111228"
"Teilzeit","2009","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2009","66 und älter","Hauptschule","","","",""
"Teilzeit","2009","66 und älter","Realschule","","","",""
"Teilzeit","2009","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2009","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2009","16-34 J.","(noch) kein Abschluss","426","0.770504891391579","0.734704763918057","0.8063050188651"
"Nicht erwerbstätig","2009","16-34 J.","Hauptschule","204","0.296593979832179","0.261587904492328","0.331600055172031"
"Nicht erwerbstätig","2009","16-34 J.","Realschule","263","0.227026531205436","0.202677120265111","0.251375942145761"
"Nicht erwerbstätig","2009","16-34 J.","(Fach-)Abitur","367","0.346229589844444","0.315503096680702","0.376956083008186"
"Nicht erwerbstätig","2009","16-34 J.","AkademikerIn","76","0.119523790608952","0.0920605559295135","0.14698702528839"
"Nicht erwerbstätig","2009","35-65 J.","(noch) kein Abschluss","53","0.581687385458503","0.480889950429712","0.682484820487295"
"Nicht erwerbstätig","2009","35-65 J.","Hauptschule","1063","0.34221862189985","0.325487242664418","0.358950001135282"
"Nicht erwerbstätig","2009","35-65 J.","Realschule","697","0.225909937089046","0.211271566693086","0.240548307485007"
"Nicht erwerbstätig","2009","35-65 J.","(Fach-)Abitur","182","0.197742765284091","0.171949431582015","0.223536098986167"
"Nicht erwerbstätig","2009","35-65 J.","AkademikerIn","402","0.144202380410939","0.130745790368277","0.157658970453602"
"Nicht erwerbstätig","2009","66 und älter","(noch) kein Abschluss","53","0.983153145765705","0.948827303160215","1.01747898837119"
"Nicht erwerbstätig","2009","66 und älter","Hauptschule","2396","0.956990152306253","0.9490246758421","0.964955628770405"
"Nicht erwerbstätig","2009","66 und älter","Realschule","525","0.957401360403294","0.940645147236837","0.974157573569751"
"Nicht erwerbstätig","2009","66 und älter","(Fach-)Abitur","164","0.984542390682484","0.965887967554039","1.00319681381093"
"Nicht erwerbstätig","2009","66 und älter","AkademikerIn","786","0.891962308288295","0.871463857646112","0.912460758930478"
"Sonstiges","2009","16-34 J.","(noch) kein Abschluss","86","0.155819449268756","0.124942196019961","0.186696702517552"
"Sonstiges","2009","16-34 J.","Hauptschule","110","0.160817352941772","0.13266245749594","0.188972248387605"
"Sonstiges","2009","16-34 J.","Realschule","201","0.159053313463119","0.137795262151081","0.180311364775157"
"Sonstiges","2009","16-34 J.","(Fach-)Abitur","216","0.269953664757362","0.241282977572851","0.298624351941874"
"Sonstiges","2009","16-34 J.","AkademikerIn","31","0.0662655406933509","0.045207339898103","0.0873237414885988"
"Sonstiges","2009","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2009","35-65 J.","Hauptschule","207","0.067403475481333","0.0585619504994783","0.0762450004631877"
"Sonstiges","2009","35-65 J.","Realschule","186","0.0567217975503141","0.0486247962215891","0.0648187988790392"
"Sonstiges","2009","35-65 J.","(Fach-)Abitur","55","0.0617332966221303","0.0461477068435109","0.0773188864007497"
"Sonstiges","2009","35-65 J.","AkademikerIn","74","0.0419283343925548","0.0342509007177825","0.049605768067327"
"Sonstiges","2009","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2009","66 und älter","Hauptschule","54","0.0221242316100854","0.0163492578876091","0.0278992053325616"
"Sonstiges","2009","66 und älter","Realschule","","","",""
"Sonstiges","2009","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2009","66 und älter","AkademikerIn","34","0.0567236048037751","0.0414492972351637","0.0719979123723866"
"Vollzeit","2010","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2010","16-34 J.","Hauptschule","465","0.408610955308143","0.382721980968668","0.434499929647617"
"Vollzeit","2010","16-34 J.","Realschule","770","0.497399258986332","0.475573620551021","0.519224897421644"
"Vollzeit","2010","16-34 J.","(Fach-)Abitur","369","0.322235645027861","0.297241617905972","0.34722967214975"
"Vollzeit","2010","16-34 J.","AkademikerIn","513","0.668984928793859","0.638527343154452","0.699442514433266"
"Vollzeit","2010","35-65 J.","(noch) kein Abschluss","45","0.269259466157163","0.203160886291743","0.335358046022584"
"Vollzeit","2010","35-65 J.","Hauptschule","1732","0.458892769988495","0.443107231462025","0.474678308514966"
"Vollzeit","2010","35-65 J.","Realschule","2058","0.555355576293214","0.540380470440947","0.570330682145481"
"Vollzeit","2010","35-65 J.","(Fach-)Abitur","704","0.522619654244734","0.497745546074037","0.547493762415432"
"Vollzeit","2010","35-65 J.","AkademikerIn","2163","0.670659552662339","0.655225686621434","0.686093418703244"
"Vollzeit","2010","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2010","66 und älter","Hauptschule","","","",""
"Vollzeit","2010","66 und älter","Realschule","","","",""
"Vollzeit","2010","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2010","66 und älter","AkademikerIn","31","0.0217845320648413","0.0122314556820051","0.0313376084476774"
"Teilzeit","2010","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2010","16-34 J.","Hauptschule","94","0.0866300700152735","0.0718157783156753","0.101444361714872"
"Teilzeit","2010","16-34 J.","Realschule","208","0.0807978313647306","0.068901632940247","0.0926940297892143"
"Teilzeit","2010","16-34 J.","(Fach-)Abitur","134","0.0646499839549308","0.0514982996812739","0.0778016682285877"
"Teilzeit","2010","16-34 J.","AkademikerIn","105","0.112551875352805","0.0920963197996385","0.133007430905971"
"Teilzeit","2010","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2010","35-65 J.","Hauptschule","516","0.137209760912735","0.126310244194611","0.148109277630859"
"Teilzeit","2010","35-65 J.","Realschule","891","0.172734644349465","0.161342904696574","0.184126384002357"
"Teilzeit","2010","35-65 J.","(Fach-)Abitur","340","0.211040158374513","0.190719752265151","0.231360564483875"
"Teilzeit","2010","35-65 J.","AkademikerIn","666","0.150513231536812","0.138770563519121","0.162255899554504"
"Teilzeit","2010","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2010","66 und älter","Hauptschule","","","",""
"Teilzeit","2010","66 und älter","Realschule","","","",""
"Teilzeit","2010","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2010","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2010","16-34 J.","(noch) kein Abschluss","663","0.808342350694845","0.78177213690922","0.834912564480469"
"Nicht erwerbstätig","2010","16-34 J.","Hauptschule","645","0.345209503088466","0.320170573462034","0.370248432714897"
"Nicht erwerbstätig","2010","16-34 J.","Realschule","702","0.216726337520339","0.198741130759571","0.234711544281108"
"Nicht erwerbstätig","2010","16-34 J.","(Fach-)Abitur","596","0.366099450625787","0.340335041474177","0.391863859777398"
"Nicht erwerbstätig","2010","16-34 J.","AkademikerIn","255","0.173182754824831","0.148690965887404","0.197674543762257"
"Nicht erwerbstätig","2010","35-65 J.","(noch) kein Abschluss","101","0.575852226104915","0.50220792237732","0.649496529832511"
"Nicht erwerbstätig","2010","35-65 J.","Hauptschule","1278","0.330912668080047","0.316006698632195","0.345818637527898"
"Nicht erwerbstätig","2010","35-65 J.","Realschule","969","0.209988292364026","0.197714120162506","0.222262464565546"
"Nicht erwerbstätig","2010","35-65 J.","(Fach-)Abitur","375","0.191151112466723","0.171569678458711","0.210732546474734"
"Nicht erwerbstätig","2010","35-65 J.","AkademikerIn","608","0.135886600227642","0.124633431778658","0.147139768676625"
"Nicht erwerbstätig","2010","66 und älter","(noch) kein Abschluss","49","0.983371546300585","0.947927129038603","1.01881596356257"
