"erwst","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"voll erwerbstätig","2019","Bremen","Ostdeutschland","","","",""
"voll erwerbstätig","2019","Nordrhein-Westfalen","Westdeutschland","2210","0.367566164860623","0.355747428348167","0.37938490137308"
"voll erwerbstätig","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"voll erwerbstätig","2019","Hessen","Westdeutschland","792","0.402302606965095","0.381034084202769","0.42357112972742"
"voll erwerbstätig","2019","Hessen","Ostdeutschland","","","",""
"voll erwerbstätig","2019","Rheinland-Pfalz,Saarland","Westdeutschland","625","0.376372300595074","0.353281030962871","0.399463570227277"
"voll erwerbstätig","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"voll erwerbstätig","2019","Baden-Wuerttemberg","Westdeutschland","1272","0.411944233384406","0.394996795283724","0.428891671485089"
"voll erwerbstätig","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"voll erwerbstätig","2019","Bayern","Westdeutschland","1805","0.415390451436479","0.400823104752247","0.429957798120711"
"voll erwerbstätig","2019","Bayern","Ostdeutschland","","","",""
"voll erwerbstätig","2019","Berlin","Westdeutschland","241","0.375587661135178","0.338472562995587","0.412702759274768"
"voll erwerbstätig","2019","Berlin","Ostdeutschland","182","0.441786494344961","0.394684364973404","0.488888623716518"
"voll erwerbstätig","2019","Brandenburg","Westdeutschland","","","",""
"voll erwerbstätig","2019","Brandenburg","Ostdeutschland","470","0.407999400063077","0.380545130077818","0.435453670048336"
"voll erwerbstätig","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"voll erwerbstätig","2019","Mecklenburg-Vorpommern","Ostdeutschland","249","0.344696953272028","0.30841044331625","0.380983463227806"
"voll erwerbstätig","2019","Sachsen","Westdeutschland","","","",""
"voll erwerbstätig","2019","Sachsen","Ostdeutschland","764","0.446364275155877","0.423179146571371","0.469549403740383"
"voll erwerbstätig","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"voll erwerbstätig","2019","Sachsen-Anhalt","Ostdeutschland","382","0.352183094266635","0.322783624036412","0.381582564496857"
"voll erwerbstätig","2019","Thueringen","Westdeutschland","","","",""
"voll erwerbstätig","2019","Thueringen","Ostdeutschland","411","0.368834904327362","0.339181462525291","0.398488346129433"
"Teilzeit","2019","Schleswig-Holstein","Westdeutschland","175","0.141593694337924","0.121668028794506","0.161519359881342"
"Teilzeit","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Teilzeit","2019","Hamburg","Westdeutschland","83","0.10182717716833","0.077507003283064","0.126147351053597"
"Teilzeit","2019","Hamburg","Ostdeutschland","","","",""
"Teilzeit","2019","Niedersachsen","Westdeutschland","468","0.13459707733668","0.122367983145661","0.146826171527699"
"Teilzeit","2019","Niedersachsen","Ostdeutschland","","","",""
"Teilzeit","2019","Bremen","Westdeutschland","34","0.104570888242307","0.0696521866649866","0.139489589819627"
"Teilzeit","2019","Bremen","Ostdeutschland","","","",""
"Teilzeit","2019","Nordrhein-Westfalen","Westdeutschland","985","0.153459108517101","0.144623915435683","0.16229430159852"
"Teilzeit","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Teilzeit","2019","Hessen","Westdeutschland","341","0.156182900850318","0.140437231566407","0.171928570134229"
"Teilzeit","2019","Hessen","Ostdeutschland","","","",""
"Teilzeit","2019","Rheinland-Pfalz,Saarland","Westdeutschland","248","0.121847663577174","0.106256812586047","0.1374385145683"
"Teilzeit","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Teilzeit","2019","Baden-Wuerttemberg","Westdeutschland","530","0.132403026401328","0.120732685129047","0.14407336767361"
"Teilzeit","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Teilzeit","2019","Bayern","Westdeutschland","719","0.149775999796007","0.139227103015143","0.160324896576872"
"Teilzeit","2019","Bayern","Ostdeutschland","","","",""
"Teilzeit","2019","Berlin","Westdeutschland","118","0.150348932233981","0.122956556844123","0.17774130762384"
"Teilzeit","2019","Berlin","Ostdeutschland","61","0.128536365028552","0.0967916235114159","0.160281106545688"
"Teilzeit","2019","Brandenburg","Westdeutschland","","","",""
"Teilzeit","2019","Brandenburg","Ostdeutschland","134","0.100149668680338","0.0833798269661145","0.116919510394562"
"Teilzeit","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Teilzeit","2019","Mecklenburg-Vorpommern","Ostdeutschland","82","0.161285313494097","0.133204484871321","0.189366142116873"
"Teilzeit","2019","Sachsen","Westdeutschland","","","",""
"Teilzeit","2019","Sachsen","Ostdeutschland","230","0.126999138503433","0.111469531517311","0.142528745489555"
"Teilzeit","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"Teilzeit","2019","Sachsen-Anhalt","Ostdeutschland","105","0.0959525187011215","0.0778243921873608","0.114080645214882"
"Teilzeit","2019","Thueringen","Westdeutschland","","","",""
"Teilzeit","2019","Thueringen","Ostdeutschland","120","0.108152737385986","0.0890651246806846","0.127240350091287"
"nicht erwerbstätig","2019","Schleswig-Holstein","Westdeutschland","483","0.399205280197569","0.371215104654061","0.427195455741077"
"nicht erwerbstätig","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Hamburg","Westdeutschland","230","0.422825630502096","0.383098331440203","0.462552929563988"
"nicht erwerbstätig","2019","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Niedersachsen","Westdeutschland","1190","0.39517140026776","0.377653735591675","0.412689064943844"
"nicht erwerbstätig","2019","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Bremen","Westdeutschland","159","0.447284704811052","0.390545943772341","0.504023465849763"
"nicht erwerbstätig","2019","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Nordrhein-Westfalen","Westdeutschland","2582","0.398479705744502","0.386478524766925","0.410480886722078"
"nicht erwerbstätig","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Hessen","Westdeutschland","734","0.363062244869728","0.342204888436131","0.383919601303325"
"nicht erwerbstätig","2019","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Rheinland-Pfalz,Saarland","Westdeutschland","660","0.40816089647188","0.384735129821652","0.431586663122107"
"nicht erwerbstätig","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Baden-Wuerttemberg","Westdeutschland","1147","0.372998313126952","0.356346429220721","0.389650197033182"
"nicht erwerbstätig","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Bayern","Westdeutschland","1481","0.358706023402254","0.344527951834216","0.372884094970291"
"nicht erwerbstätig","2019","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2019","Berlin","Westdeutschland","247","0.399046122163552","0.361515018544786","0.436577225782319"
"nicht erwerbstätig","2019","Berlin","Ostdeutschland","153","0.380461571550588","0.334412203233034","0.426510939868142"
"nicht erwerbstätig","2019","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2019","Brandenburg","Ostdeutschland","542","0.438923355051462","0.411201358487796","0.466645351615128"
"nicht erwerbstätig","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2019","Mecklenburg-Vorpommern","Ostdeutschland","290","0.438962301307679","0.401073137742027","0.476851464873331"
"nicht erwerbstätig","2019","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2019","Sachsen","Ostdeutschland","663","0.359230527221572","0.336854124700414","0.381606929742729"
"nicht erwerbstätig","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2019","Sachsen-Anhalt","Ostdeutschland","456","0.473717482189394","0.442984953793742","0.504450010585046"
"nicht erwerbstätig","2019","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2019","Thueringen","Ostdeutschland","408","0.458153058824765","0.427531223066567","0.488774894582962"
"Andere","2019","Schleswig-Holstein","Westdeutschland","109","0.0706888384011439","0.0560400930518092","0.0853375837504786"
"Andere","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Andere","2019","Hamburg","Westdeutschland","38","0.0348910183719636","0.0201339574586825","0.0496480792852447"
"Andere","2019","Hamburg","Ostdeutschland","","","",""
"Andere","2019","Niedersachsen","Westdeutschland","300","0.0934007810443883","0.0829740007935738","0.103827561295203"
"Andere","2019","Niedersachsen","Ostdeutschland","","","",""
"Andere","2019","Bremen","Westdeutschland","","","",""
"Andere","2019","Bremen","Ostdeutschland","","","",""
"Andere","2019","Nordrhein-Westfalen","Westdeutschland","616","0.0804950208777734","0.0738260735068649","0.0871639682486819"
"Andere","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Andere","2019","Hessen","Westdeutschland","175","0.0784522473148599","0.0667900109648179","0.0901144836649018"
"Andere","2019","Hessen","Ostdeutschland","","","",""
"Andere","2019","Rheinland-Pfalz,Saarland","Westdeutschland","158","0.0936191393558728","0.0797351595754402","0.107503119136306"
"Andere","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Andere","2019","Baden-Wuerttemberg","Westdeutschland","291","0.0826544270873135","0.0731729689780857","0.0921358851965414"
"Andere","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Andere","2019","Bayern","Westdeutschland","391","0.0761275253652597","0.0682878853757141","0.0839671653548052"
"Andere","2019","Bayern","Ostdeutschland","","","",""
"Andere","2019","Berlin","Westdeutschland","48","0.075017284467289","0.0548286616049847","0.0952059073295933"
"Andere","2019","Berlin","Ostdeutschland","31","0.0492155690758987","0.0286979746939676","0.0697331634578299"
"Andere","2019","Brandenburg","Westdeutschland","","","",""
"Andere","2019","Brandenburg","Ostdeutschland","85","0.0529275762051232","0.0404206190161118","0.0654345333941347"
"Andere","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Andere","2019","Mecklenburg-Vorpommern","Ostdeutschland","38","0.0550554319261961","0.0376410270555166","0.0724698367968757"
"Andere","2019","Sachsen","Westdeutschland","","","",""
"Andere","2019","Sachsen","Ostdeutschland","109","0.0674060591191183","0.0557124518313693","0.0790996664068673"
"Andere","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"Andere","2019","Sachsen-Anhalt","Ostdeutschland","71","0.0781469048428495","0.0616266834391129","0.0946671262465861"
"Andere","2019","Thueringen","Westdeutschland","","","",""
"Andere","2019","Thueringen","Ostdeutschland","78","0.064859299461887","0.0497232610551098","0.0799953378686642"
"voll erwerbstätig","2020","Schleswig-Holstein","Westdeutschland","394","0.382990074406832","0.354184319267779","0.411795829545884"
"voll erwerbstätig","2020","Schleswig-Holstein","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Hamburg","Westdeutschland","247","0.394470167042782","0.355906318962856","0.433034015122708"
"voll erwerbstätig","2020","Hamburg","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Niedersachsen","Westdeutschland","1058","0.369734365119907","0.352320441410265","0.387148288829549"
"voll erwerbstätig","2020","Niedersachsen","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Bremen","Westdeutschland","92","0.321551508513886","0.270053757165377","0.373049259862395"
"voll erwerbstätig","2020","Bremen","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Nordrhein-Westfalen","Westdeutschland","2436","0.379186401651763","0.367555741308479","0.390817061995046"
"voll erwerbstätig","2020","Nordrhein-Westfalen","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Hessen","Westdeutschland","849","0.404140885875526","0.383300945256799","0.424980826494253"
"voll erwerbstätig","2020","Hessen","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Rheinland-Pfalz,Saarland","Westdeutschland","610","0.383461983545267","0.35970391359854","0.407220053491995"
"voll erwerbstätig","2020","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Baden-Wuerttemberg","Westdeutschland","1333","0.400178249937915","0.383429357863426","0.416927142012403"
"voll erwerbstätig","2020","Baden-Wuerttemberg","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Bayern","Westdeutschland","1932","0.411909361033784","0.397490664008587","0.426328058058981"
"voll erwerbstätig","2020","Bayern","Ostdeutschland","","","",""
"voll erwerbstätig","2020","Berlin","Westdeutschland","382","0.364123818033746","0.332331837939351","0.395915798128141"
"voll erwerbstätig","2020","Berlin","Ostdeutschland","221","0.40509677437276","0.362943454529676","0.447250094215844"
"voll erwerbstätig","2020","Brandenburg","Westdeutschland","","","",""
"voll erwerbstätig","2020","Brandenburg","Ostdeutschland","457","0.407868386184482","0.379864076909955","0.435872695459009"
"voll erwerbstätig","2020","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"voll erwerbstätig","2020","Mecklenburg-Vorpommern","Ostdeutschland","192","0.31199654573615","0.273276403097654","0.350716688374647"
"voll erwerbstätig","2020","Sachsen","Westdeutschland","","","",""
"voll erwerbstätig","2020","Sachsen","Ostdeutschland","695","0.430162673076511","0.406682788048739","0.453642558104282"
"voll erwerbstätig","2020","Sachsen-Anhalt","Westdeutschland","","","",""
"voll erwerbstätig","2020","Sachsen-Anhalt","Ostdeutschland","379","0.381776747650441","0.351665725681422","0.41188776961946"
"voll erwerbstätig","2020","Thueringen","Westdeutschland","","","",""
"voll erwerbstätig","2020","Thueringen","Ostdeutschland","400","0.394474275078465","0.364075988198607","0.424872561958322"
"Teilzeit","2020","Schleswig-Holstein","Westdeutschland","158","0.130910458752435","0.110922940920941","0.150897976583928"
"Teilzeit","2020","Schleswig-Holstein","Ostdeutschland","","","",""
"Teilzeit","2020","Hamburg","Westdeutschland","87","0.138661897384089","0.111392790891368","0.16593100387681"
"Teilzeit","2020","Hamburg","Ostdeutschland","","","",""
"Teilzeit","2020","Niedersachsen","Westdeutschland","451","0.140683129329928","0.128140528713331","0.153225729946525"
"Teilzeit","2020","Niedersachsen","Ostdeutschland","","","",""
"Teilzeit","2020","Bremen","Westdeutschland","42","0.13184383796777","0.0945417283323503","0.16914594760319"
"Teilzeit","2020","Bremen","Ostdeutschland","","","",""
"Teilzeit","2020","Nordrhein-Westfalen","Westdeutschland","936","0.138097300857911","0.129827042045352","0.146367559670471"
"Teilzeit","2020","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Teilzeit","2020","Hessen","Westdeutschland","313","0.127224856833928","0.113073585465328","0.141376128202528"
"Teilzeit","2020","Hessen","Ostdeutschland","","","",""
"Teilzeit","2020","Rheinland-Pfalz,Saarland","Westdeutschland","216","0.118517247558526","0.102724134042691","0.134310361074361"
"Teilzeit","2020","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Teilzeit","2020","Baden-Wuerttemberg","Westdeutschland","527","0.13951732260086","0.12767236878864","0.151362276413081"
"Teilzeit","2020","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Teilzeit","2020","Bayern","Westdeutschland","739","0.164897336890752","0.154026078774718","0.175768595006786"
"Teilzeit","2020","Bayern","Ostdeutschland","","","",""
"Teilzeit","2020","Berlin","Westdeutschland","131","0.170697404826018","0.145838801379275","0.195556008272761"
"Teilzeit","2020","Berlin","Ostdeutschland","74","0.111340615514316","0.084330670252309","0.138350560776324"
"Teilzeit","2020","Brandenburg","Westdeutschland","","","",""
"Teilzeit","2020","Brandenburg","Ostdeutschland","120","0.0923313554766522","0.0758347726901514","0.108827938263153"
"Teilzeit","2020","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Teilzeit","2020","Mecklenburg-Vorpommern","Ostdeutschland","77","0.164475130244835","0.133494050011736","0.195456210477935"
