"erwst","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2012","Sachsen","Staedtischer Raum","63","0.0721686083836536","0.0557137183279927","0.0886234984393145"
"Andere","2012","Sachsen","Laendlicher Raum","46","0.0532053841243616","0.0387180554935904","0.0676927127551327"
"Andere","2012","Sachsen-Anhalt","Staedtischer Raum","13","","",""
"Andere","2012","Sachsen-Anhalt","Laendlicher Raum","52","0.0613210289233734","0.045067464273808","0.0775745935729387"
"Andere","2012","Thueringen","Staedtischer Raum","32","0.0948407587048373","0.0636051664092417","0.126076351000433"
"Andere","2012","Thueringen","Laendlicher Raum","39","0.0428835348483692","0.028441949364964","0.0573251203317744"
"voll erwerbstätig","2013","Schleswig-Holstein","Staedtischer Raum","99","0.315160625159875","0.264495727752901","0.365825522566848"
"voll erwerbstätig","2013","Schleswig-Holstein","Laendlicher Raum","251","","",""
"voll erwerbstätig","2013","Hamburg","Staedtischer Raum","213","","",""
"voll erwerbstätig","2013","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","2013","Niedersachsen","Staedtischer Raum","434","0.353480130276595","0.327136460738803","0.379823799814388"
"voll erwerbstätig","2013","Niedersachsen","Laendlicher Raum","598","0.352947809780425","0.33024428882685","0.375651330733999"
"voll erwerbstätig","2013","Bremen","Staedtischer Raum","74","0.331455398733026","0.272510966277261","0.390399831188792"
"voll erwerbstätig","2013","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","2013","Nordrhein-Westfalen","Staedtischer Raum","2299","","",""
"voll erwerbstätig","2013","Nordrhein-Westfalen","Laendlicher Raum","34","0.266599099430744","0.191166133514094","0.342032065347395"
"voll erwerbstätig","2013","Hessen","Staedtischer Raum","709","0.405030390447779","0.382630747145075","0.427430033750484"
"voll erwerbstätig","2013","Hessen","Laendlicher Raum","146","","",""
"voll erwerbstätig","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","522","0.390096444452616","0.36408664551143","0.416106243393801"
"voll erwerbstätig","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","170","","",""
"voll erwerbstätig","2013","Baden-Wuerttemberg","Staedtischer Raum","1380","","",""
"voll erwerbstätig","2013","Baden-Wuerttemberg","Laendlicher Raum","163","","",""
"voll erwerbstätig","2013","Bayern","Staedtischer Raum","874","0.419833863684381","0.39909745391442","0.440570273454343"
"voll erwerbstätig","2013","Bayern","Laendlicher Raum","1096","","",""
"voll erwerbstätig","2013","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","2013","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","2013","Berlin","Staedtischer Raum","418","0.369069178728715","0.341594433320853","0.396543924136577"
"voll erwerbstätig","2013","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","2013","Brandenburg","Staedtischer Raum","44","0.471769280777519","0.369762079184879","0.57377648237016"
"voll erwerbstätig","2013","Brandenburg","Laendlicher Raum","357","0.37366069136611","0.344426992978178","0.402894389754042"
"voll erwerbstätig","2013","Mecklenburg-Vorpommern","Staedtischer Raum","29","","",""
"voll erwerbstätig","2013","Mecklenburg-Vorpommern","Laendlicher Raum","187","","",""
"voll erwerbstätig","2013","Sachsen","Staedtischer Raum","370","0.420962488094451","0.389163181769945","0.452761794418957"
"voll erwerbstätig","2013","Sachsen","Laendlicher Raum","365","0.430022326631159","0.397386367325322","0.462658285936996"
"voll erwerbstätig","2013","Sachsen-Anhalt","Staedtischer Raum","82","0.287781921364136","0.230742034079085","0.344821808649188"
"voll erwerbstätig","2013","Sachsen-Anhalt","Laendlicher Raum","338","0.382491921011909","0.34976246093293","0.415221381090888"
"voll erwerbstätig","2013","Thueringen","Staedtischer Raum","128","","",""
"voll erwerbstätig","2013","Thueringen","Laendlicher Raum","283","","",""
"Teilzeit","2013","Schleswig-Holstein","Staedtischer Raum","53","0.123432120099871","0.0875602762422749","0.159303963957467"
"Teilzeit","2013","Schleswig-Holstein","Laendlicher Raum","105","","",""
"Teilzeit","2013","Hamburg","Staedtischer Raum","79","0.076984613835891","0.0551393892117474","0.0988298384600346"
"Teilzeit","2013","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","2013","Niedersachsen","Staedtischer Raum","183","","",""
"Teilzeit","2013","Niedersachsen","Laendlicher Raum","228","","",""
"Teilzeit","2013","Bremen","Staedtischer Raum","41","0.0660850607400804","0.0349771849008349","0.0971929365793259"
"Teilzeit","2013","Bremen","Laendlicher Raum","","","",""
"Teilzeit","2013","Nordrhein-Westfalen","Staedtischer Raum","927","0.113372615959431","0.105599013697602","0.12114621822126"
"Teilzeit","2013","Nordrhein-Westfalen","Laendlicher Raum","30","0.176046378075143","0.111074404916809","0.241018351233477"
"Teilzeit","2013","Hessen","Staedtischer Raum","285","","",""
"Teilzeit","2013","Hessen","Laendlicher Raum","70","0.131651546634971","0.0985997505419081","0.164703342728033"
"Teilzeit","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","175","","",""
"Teilzeit","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","63","0.11569305795203","0.0862058236295936","0.145180292274466"
"Teilzeit","2013","Baden-Wuerttemberg","Staedtischer Raum","507","0.112427177218468","0.101846368474521","0.123007985962415"
"Teilzeit","2013","Baden-Wuerttemberg","Laendlicher Raum","63","0.108122441682767","0.0783173402641135","0.13792754310142"
"Teilzeit","2013","Bayern","Staedtischer Raum","328","0.108488899220654","0.0954219358269587","0.121555862614349"
"Teilzeit","2013","Bayern","Laendlicher Raum","441","0.122150393388091","0.110036482374069","0.134264304402113"
"Teilzeit","2013","Saarland","Staedtischer Raum","","","",""
"Teilzeit","2013","Saarland","Laendlicher Raum","","","",""
"Teilzeit","2013","Berlin","Staedtischer Raum","174","","",""
"Teilzeit","2013","Berlin","Laendlicher Raum","","","",""
"Teilzeit","2013","Brandenburg","Staedtischer Raum","8","0.0795832388210533","0.0242791499696721","0.134887327672435"
"Teilzeit","2013","Brandenburg","Laendlicher Raum","115","","",""
"Teilzeit","2013","Mecklenburg-Vorpommern","Staedtischer Raum","8","0.0873988975847418","0.023904593621654","0.15089320154783"
"Teilzeit","2013","Mecklenburg-Vorpommern","Laendlicher Raum","74","0.129545232903661","0.101169912423608","0.157920553383714"
"Teilzeit","2013","Sachsen","Staedtischer Raum","112","","",""
"Teilzeit","2013","Sachsen","Laendlicher Raum","135","","",""
"Teilzeit","2013","Sachsen-Anhalt","Staedtischer Raum","19","","",""
"Teilzeit","2013","Sachsen-Anhalt","Laendlicher Raum","97","0.0892666072409612","0.0700646043569221","0.108468610125"
"Teilzeit","2013","Thueringen","Staedtischer Raum","41","0.119907232819062","0.0846976296055339","0.155116836032591"
"Teilzeit","2013","Thueringen","Laendlicher Raum","95","0.107923719223627","0.0854306432408134","0.13041679520644"
"nicht erwerbstätig","2013","Schleswig-Holstein","Staedtischer Raum","134","","",""
"nicht erwerbstätig","2013","Schleswig-Holstein","Laendlicher Raum","320","0.490249279118","0.455008479808766","0.525490078427234"
"nicht erwerbstätig","2013","Hamburg","Staedtischer Raum","219","","",""
"nicht erwerbstätig","2013","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Niedersachsen","Staedtischer Raum","521","0.441534664407868","0.414170427511707","0.46889890130403"
"nicht erwerbstätig","2013","Niedersachsen","Laendlicher Raum","669","0.431212068585049","0.407683855040975","0.454740282129123"
"nicht erwerbstätig","2013","Bremen","Staedtischer Raum","109","","",""
"nicht erwerbstätig","2013","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Nordrhein-Westfalen","Staedtischer Raum","2502","","",""
"nicht erwerbstätig","2013","Nordrhein-Westfalen","Laendlicher Raum","60","0.494108471425283","0.408817908884753","0.579399033965812"
"nicht erwerbstätig","2013","Hessen","Staedtischer Raum","669","0.394007451851505","0.371710999566975","0.416303904136034"
"nicht erwerbstätig","2013","Hessen","Laendlicher Raum","146","","",""
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","505","0.41714724972594","0.390853983798089","0.443440515653792"
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","174","","",""
"nicht erwerbstätig","2013","Baden-Wuerttemberg","Staedtischer Raum","1182","","",""
"nicht erwerbstätig","2013","Baden-Wuerttemberg","Laendlicher Raum","140","","",""
"nicht erwerbstätig","2013","Bayern","Staedtischer Raum","777","0.401487441327592","0.380891043973308","0.422083838681877"
"nicht erwerbstätig","2013","Bayern","Laendlicher Raum","980","0.406052229474365","0.387884863597794","0.424219595350936"
"nicht erwerbstätig","2013","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2013","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Berlin","Staedtischer Raum","496","0.439991854692643","0.411729495857905","0.468254213527381"
"nicht erwerbstätig","2013","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2013","Brandenburg","Staedtischer Raum","35","0.407915278198752","0.307492763922665","0.508337792474839"
"nicht erwerbstätig","2013","Brandenburg","Laendlicher Raum","500","0.483626365790998","0.453428431529307","0.513824300052689"
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","Staedtischer Raum","30","0.467530467568071","0.355356098584457","0.579704836551686"
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","Laendlicher Raum","238","","",""
"nicht erwerbstätig","2013","Sachsen","Staedtischer Raum","367","0.416108290088377","0.384360614312006","0.447855965864748"
"nicht erwerbstätig","2013","Sachsen","Laendlicher Raum","343","0.405273428243412","0.372909986961315","0.43763686952551"
"nicht erwerbstätig","2013","Sachsen-Anhalt","Staedtischer Raum","123","","",""
"nicht erwerbstätig","2013","Sachsen-Anhalt","Laendlicher Raum","355","0.462307943600078","0.428731176832925","0.495884710367231"
"nicht erwerbstätig","2013","Thueringen","Staedtischer Raum","130","","",""
"nicht erwerbstätig","2013","Thueringen","Laendlicher Raum","305","0.461277854522286","0.42514076934345","0.497414939701122"
"Andere","2013","Schleswig-Holstein","Staedtischer Raum","37","0.105968594328237","0.0724016503229599","0.139535538333514"
"Andere","2013","Schleswig-Holstein","Laendlicher Raum","97","0.103815699873506","0.0823132210898352","0.125318178657176"
"Andere","2013","Hamburg","Staedtischer Raum","61","0.0665651747925744","0.046137656179078","0.0869926934060709"
"Andere","2013","Hamburg","Laendlicher Raum","","","",""
"Andere","2013","Niedersachsen","Staedtischer Raum","127","","",""
"Andere","2013","Niedersachsen","Laendlicher Raum","207","","",""
"Andere","2013","Bremen","Staedtischer Raum","21","","",""
"Andere","2013","Bremen","Laendlicher Raum","","","",""
"Andere","2013","Nordrhein-Westfalen","Staedtischer Raum","662","0.092962583250707","0.0858428396316355","0.100082326869778"
"Andere","2013","Nordrhein-Westfalen","Laendlicher Raum","8","0.0632460510688298","0.0217228717488564","0.104769230388803"
"Andere","2013","Hessen","Staedtischer Raum","182","","",""
"Andere","2013","Hessen","Laendlicher Raum","40","0.0836086560652243","0.0565503144871541","0.110666997643295"
"Andere","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","149","","",""
"Andere","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","45","0.0692437538891652","0.0458399120058988","0.0926475957724315"
"Andere","2013","Baden-Wuerttemberg","Staedtischer Raum","355","0.0878732393217181","0.0783904275537842","0.0973560510896521"
"Andere","2013","Baden-Wuerttemberg","Laendlicher Raum","51","0.125018551376212","0.0932741810241944","0.15676292172823"
"Andere","2013","Bayern","Staedtischer Raum","197","","",""
"Andere","2013","Bayern","Laendlicher Raum","290","","",""
"Andere","2013","Saarland","Staedtischer Raum","","","",""
"Andere","2013","Saarland","Laendlicher Raum","","","",""
"Andere","2013","Berlin","Staedtischer Raum","97","0.0774314063524073","0.0622137832890049","0.0926490294158097"
"Andere","2013","Berlin","Laendlicher Raum","","","",""
"Andere","2013","Brandenburg","Staedtischer Raum","5","0.040732202202675","0.000340416302798165","0.0811239881025519"
"Andere","2013","Brandenburg","Laendlicher Raum","80","0.0485614020198215","0.0355723871953834","0.0615504168442597"
"Andere","2013","Mecklenburg-Vorpommern","Staedtischer Raum","9","0.0984119805960199","0.0314436694005356","0.165380291791504"
"Andere","2013","Mecklenburg-Vorpommern","Laendlicher Raum","39","0.0733016872638752","0.051278350232039","0.0953250242957114"
"Andere","2013","Sachsen","Staedtischer Raum","77","0.0722591922431039","0.0555827855108325","0.0889355989753754"
"Andere","2013","Sachsen","Laendlicher Raum","41","0.0547574934887147","0.0397601147139616","0.0697548722634678"
"Andere","2013","Sachsen-Anhalt","Staedtischer Raum","18","","",""
"Andere","2013","Sachsen-Anhalt","Laendlicher Raum","57","0.0659335281470514","0.0492207581870458","0.082646298107057"
"Andere","2013","Thueringen","Staedtischer Raum","28","","",""
"Andere","2013","Thueringen","Laendlicher Raum","48","0.0607580166020833","0.0434407259914789","0.0780753072126877"
"voll erwerbstätig","2014","Schleswig-Holstein","Staedtischer Raum","87","0.339361489181476","0.284098196340369","0.394624782022582"
"voll erwerbstätig","2014","Schleswig-Holstein","Laendlicher Raum","220","","",""
"voll erwerbstätig","2014","Hamburg","Staedtischer Raum","176","","",""
"voll erwerbstätig","2014","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","2014","Niedersachsen","Staedtischer Raum","388","0.387754262157028","0.358934652365254","0.416573871948802"
"voll erwerbstätig","2014","Niedersachsen","Laendlicher Raum","550","0.361687742294973","0.337897597774103","0.385477886815842"
"voll erwerbstätig","2014","Bremen","Staedtischer Raum","59","0.292314081749473","0.231937990988274","0.352690172510672"
"voll erwerbstätig","2014","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","2014","Nordrhein-Westfalen","Staedtischer Raum","2003","","",""
"voll erwerbstätig","2014","Nordrhein-Westfalen","Laendlicher Raum","32","0.288558520400739","0.207151632431315","0.369965408370164"
"voll erwerbstätig","2014","Hessen","Staedtischer Raum","607","0.387988338945835","0.364021429938967","0.411955247952703"
"voll erwerbstätig","2014","Hessen","Laendlicher Raum","126","","",""
"voll erwerbstätig","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","445","0.369045671365284","0.341968256712168","0.3961230860184"
"voll erwerbstätig","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","152","","",""
"voll erwerbstätig","2014","Baden-Wuerttemberg","Staedtischer Raum","1145","","",""
"voll erwerbstätig","2014","Baden-Wuerttemberg","Laendlicher Raum","129","","",""
"voll erwerbstätig","2014","Bayern","Staedtischer Raum","803","0.420176932667077","0.398506963699891","0.441846901634262"
"voll erwerbstätig","2014","Bayern","Laendlicher Raum","961","0.402585491326714","0.383346037324384","0.421824945329043"
"voll erwerbstätig","2014","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","2014","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","2014","Berlin","Staedtischer Raum","366","0.382064929864154","0.352099023812471","0.412030835915837"
"voll erwerbstätig","2014","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","2014","Brandenburg","Staedtischer Raum","36","0.494633984182715","0.388346134524336","0.600921833841094"
"voll erwerbstätig","2014","Brandenburg","Laendlicher Raum","327","0.351937371072574","0.321679852813624","0.382194889331523"
"voll erwerbstätig","2014","Mecklenburg-Vorpommern","Staedtischer Raum","23","","",""
"voll erwerbstätig","2014","Mecklenburg-Vorpommern","Laendlicher Raum","184","","",""
"voll erwerbstätig","2014","Sachsen","Staedtischer Raum","333","0.433613511237002","0.400219333454054","0.46700768901995"
"voll erwerbstätig","2014","Sachsen","Laendlicher Raum","324","0.421599025200884","0.387142308153877","0.45605574224789"
"voll erwerbstätig","2014","Sachsen-Anhalt","Staedtischer Raum","68","0.263527163984371","0.206091065423385","0.320963262545358"
"voll erwerbstätig","2014","Sachsen-Anhalt","Laendlicher Raum","294","","",""
"voll erwerbstätig","2014","Thueringen","Staedtischer Raum","119","","",""
"voll erwerbstätig","2014","Thueringen","Laendlicher Raum","269","","",""
