"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2006","30-45","(noch) kein Abschluss","30","0.643367571604442","0.517910809022962","0.768824334185923"
"nicht erwerbstätig","2006","30-45","Hauptschule","399","0.241877042518567","0.221308282032232","0.262445803004903"
"nicht erwerbstätig","2006","30-45","Realschule","435","0.192662004775965","0.17621168706776","0.209112322484171"
"nicht erwerbstätig","2006","30-45","(Fach-)Abitur","182","0.183709608197442","0.158036369866252","0.209382846528631"
"nicht erwerbstätig","2006","30-45","AkademikerIn","177","0.142964911649181","0.124910700140508","0.161019123157853"
"nicht erwerbstätig","2006","46-65","(noch) kein Abschluss","60","0.600179536806265","0.501674284128074","0.698684789484455"
"nicht erwerbstätig","2006","46-65","Hauptschule","1422","0.462683063711295","0.44476320112156","0.48060292630103"
"nicht erwerbstätig","2006","46-65","Realschule","631","0.339216611411252","0.318138130017962","0.360295092804542"
"nicht erwerbstätig","2006","46-65","(Fach-)Abitur","135","0.34222592876799","0.299009146714367","0.385442710821613"
"nicht erwerbstätig","2006","46-65","AkademikerIn","431","0.221921605706879","0.20410231791285","0.239740893500907"
"nicht erwerbstätig","2006","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2006","66","Hauptschule","","","",""
"nicht erwerbstätig","2006","66","Realschule","","","",""
"nicht erwerbstätig","2006","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2006","66","AkademikerIn","","","",""
"Andere","2006","17-29","(noch) kein Abschluss","110","0.158864394600445","0.130976070438255","0.186752718762635"
"Andere","2006","17-29","Hauptschule","162","0.2233131383063","0.192079839504162","0.254546437108437"
"Andere","2006","17-29","Realschule","247","0.219405431286587","0.195015702151379","0.243795160421795"
"Andere","2006","17-29","(Fach-)Abitur","216","0.234064579248414","0.206837305385765","0.261291853111062"
"Andere","2006","17-29","AkademikerIn","21","","",""
"Andere","2006","30-45","(noch) kein Abschluss","8","","",""
"Andere","2006","30-45","Hauptschule","110","0.0681213901972304","0.0560192440058697","0.080223536388591"
"Andere","2006","30-45","Realschule","145","0.0634312367732743","0.0532647715213465","0.0735977020252022"
"Andere","2006","30-45","(Fach-)Abitur","57","0.0630127792001155","0.0469035957982423","0.0791219626019887"
"Andere","2006","30-45","AkademikerIn","49","0.0393584046880972","0.0293292591975573","0.0493875501786371"
"Andere","2006","46-65","(noch) kein Abschluss","7","","",""
"Andere","2006","46-65","Hauptschule","164","0.0576022172845341","0.0492285762910011","0.0659758582780672"
"Andere","2006","46-65","Realschule","99","0.0510875268933332","0.0412849169485364","0.06089013683813"
"Andere","2006","46-65","(Fach-)Abitur","22","","",""
"Andere","2006","46-65","AkademikerIn","74","0.049234732389376","0.0399567975951895","0.0585126671835625"
"Andere","2006","66","(noch) kein Abschluss","","","",""
"Andere","2006","66","Hauptschule","","","",""
"Andere","2006","66","Realschule","","","",""
"Andere","2006","66","(Fach-)Abitur","","","",""
"Andere","2006","66","AkademikerIn","","","",""
"voll erwerbstätig","2007","17-29","(noch) kein Abschluss","9","","",""
"voll erwerbstätig","2007","17-29","Hauptschule","229","0.395335879085305","0.355851013959369","0.434820744211241"
"voll erwerbstätig","2007","17-29","Realschule","406","0.428186694151004","0.397206883042854","0.459166505259155"
"voll erwerbstätig","2007","17-29","(Fach-)Abitur","195","0.250195174876232","0.221866679839656","0.278523669912808"
"voll erwerbstätig","2007","17-29","AkademikerIn","143","0.618421837328972","0.554521114853983","0.682322559803961"
"voll erwerbstätig","2007","30-45","(noch) kein Abschluss","14","","",""
"voll erwerbstätig","2007","30-45","Hauptschule","817","0.570683998536672","0.545162830141331","0.596205166932014"
"voll erwerbstätig","2007","30-45","Realschule","1123","0.583836344092003","0.56225508042545","0.605417607758557"
"voll erwerbstätig","2007","30-45","(Fach-)Abitur","443","0.551866911735245","0.517513424062496","0.586220399407994"
"voll erwerbstätig","2007","30-45","AkademikerIn","964","0.702086967017016","0.677931172422633","0.726242761611399"
"voll erwerbstätig","2007","46-65","(noch) kein Abschluss","16","","",""
"voll erwerbstätig","2007","46-65","Hauptschule","995","0.39840915812564","0.37968084328138","0.417137472969899"
"voll erwerbstätig","2007","46-65","Realschule","919","0.493459539775693","0.470985048107274","0.515934031444113"
"voll erwerbstätig","2007","46-65","(Fach-)Abitur","233","0.487710903527331","0.442230125075246","0.533191681979417"
"voll erwerbstätig","2007","46-65","AkademikerIn","1216","0.602749197691123","0.581168511331173","0.624329884051073"
"voll erwerbstätig","2007","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2007","66","Hauptschule","","","",""
"voll erwerbstätig","2007","66","Realschule","","","",""
"voll erwerbstätig","2007","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2007","66","AkademikerIn","","","",""
"Teilzeit","2007","17-29","(noch) kein Abschluss","5","","",""
"Teilzeit","2007","17-29","Hauptschule","41","0.0734709682402226","0.0524003227007131","0.094541613779732"
"Teilzeit","2007","17-29","Realschule","72","0.074199449864552","0.0577899965336339","0.0906089031954702"
"Teilzeit","2007","17-29","(Fach-)Abitur","55","0.0686502442548688","0.052112077425491","0.0851884110842466"
"Teilzeit","2007","17-29","AkademikerIn","20","","",""
"Teilzeit","2007","30-45","(noch) kein Abschluss","5","","",""
"Teilzeit","2007","30-45","Hauptschule","214","0.144494880267965","0.12636680466844","0.16262295586749"
"Teilzeit","2007","30-45","Realschule","424","0.188222065715378","0.171108002918258","0.205336128512498"
"Teilzeit","2007","30-45","(Fach-)Abitur","171","0.206814959257886","0.17883620442789","0.234793714087882"
"Teilzeit","2007","30-45","AkademikerIn","227","0.146242563475537","0.127579399738657","0.164905727212418"
"Teilzeit","2007","46-65","(noch) kein Abschluss","7","","",""
"Teilzeit","2007","46-65","Hauptschule","301","0.107689239996324","0.0958307973311054","0.119547682661542"
"Teilzeit","2007","46-65","Realschule","320","0.150444712505458","0.134373770992757","0.166515654018159"
"Teilzeit","2007","46-65","(Fach-)Abitur","74","0.141031778545845","0.109362647977112","0.172700909114579"
"Teilzeit","2007","46-65","AkademikerIn","285","0.128565052386562","0.113803110444287","0.143326994328837"
"Teilzeit","2007","66","(noch) kein Abschluss","","","",""
"Teilzeit","2007","66","Hauptschule","","","",""
"Teilzeit","2007","66","Realschule","","","",""
"Teilzeit","2007","66","(Fach-)Abitur","","","",""
"Teilzeit","2007","66","AkademikerIn","","","",""
"nicht erwerbstätig","2007","17-29","(noch) kein Abschluss","538","0.803122796311428","0.772553875596395","0.83369171702646"
"nicht erwerbstätig","2007","17-29","Hauptschule","191","0.325315187139076","0.287480244485603","0.363150129792549"
"nicht erwerbstätig","2007","17-29","Realschule","295","0.297773101927356","0.269143420466025","0.326402783388686"
"nicht erwerbstätig","2007","17-29","(Fach-)Abitur","434","0.430174069910201","0.397792109245478","0.462556030574924"
"nicht erwerbstätig","2007","17-29","AkademikerIn","38","0.185146231745592","0.134052351989233","0.236240111501951"
"nicht erwerbstätig","2007","30-45","(noch) kein Abschluss","22","","",""
"nicht erwerbstätig","2007","30-45","Hauptschule","295","0.204888634633247","0.184077915768288","0.225699353498207"
"nicht erwerbstätig","2007","30-45","Realschule","344","0.173334435228586","0.156761227230183","0.189907643226988"
"nicht erwerbstätig","2007","30-45","(Fach-)Abitur","139","0.163955029184985","0.138379340223603","0.189530718146367"
"nicht erwerbstätig","2007","30-45","AkademikerIn","143","0.113771269851795","0.0969998304958603","0.13054270920773"
"nicht erwerbstätig","2007","46-65","(noch) kein Abschluss","51","0.672926314532204","0.569473787541244","0.776378841523164"
"nicht erwerbstätig","2007","46-65","Hauptschule","1179","0.439173110569901","0.420187886727253","0.458158334412549"
"nicht erwerbstätig","2007","46-65","Realschule","567","0.307142446626221","0.286405303255997","0.327879589996446"
"nicht erwerbstätig","2007","46-65","(Fach-)Abitur","128","0.315377598458531","0.273098075896613","0.35765712102045"
"nicht erwerbstätig","2007","46-65","AkademikerIn","415","0.226867625958707","0.208397165008073","0.245338086909341"
"nicht erwerbstätig","2007","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2007","66","Hauptschule","","","",""
"nicht erwerbstätig","2007","66","Realschule","","","",""
"nicht erwerbstätig","2007","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2007","66","AkademikerIn","","","",""
"Andere","2007","17-29","(noch) kein Abschluss","98","0.146315096340185","0.119145400145141","0.17348479253523"
"Andere","2007","17-29","Hauptschule","128","0.205877965535397","0.17322376910806","0.238532161962733"
"Andere","2007","17-29","Realschule","207","0.199840754057088","0.174804733642101","0.224876774472075"
"Andere","2007","17-29","(Fach-)Abitur","214","0.250980510958699","0.222622453299172","0.279338568618225"
"Andere","2007","17-29","AkademikerIn","21","","",""
"Andere","2007","30-45","(noch) kein Abschluss","7","","",""
"Andere","2007","30-45","Hauptschule","119","0.079932486562115","0.0659499592149232","0.0939150139093069"
"Andere","2007","30-45","Realschule","113","0.0546071549640331","0.0446592835450963","0.0645550263829699"
"Andere","2007","30-45","(Fach-)Abitur","52","0.0773630998218842","0.0589073160960861","0.0958188835476822"
"Andere","2007","30-45","AkademikerIn","43","0.0378991996556515","0.0278134907763783","0.0479849085349246"
"Andere","2007","46-65","(noch) kein Abschluss","5","","",""
"Andere","2007","46-65","Hauptschule","150","0.054728491308136","0.0460275055203917","0.0634294770958803"
"Andere","2007","46-65","Realschule","95","0.0489533010926275","0.0392538100706719","0.0586527921145832"
"Andere","2007","46-65","(Fach-)Abitur","29","","",""
"Andere","2007","46-65","AkademikerIn","59","0.0418181239636072","0.0329899518846339","0.0506462960425806"
"Andere","2007","66","(noch) kein Abschluss","","","",""
"Andere","2007","66","Hauptschule","","","",""
"Andere","2007","66","Realschule","","","",""
"Andere","2007","66","(Fach-)Abitur","","","",""
"Andere","2007","66","AkademikerIn","","","",""
"voll erwerbstätig","2008","17-29","(noch) kein Abschluss","4","","",""
"voll erwerbstätig","2008","17-29","Hauptschule","210","0.43492084951606","0.391467541456536","0.478374157575583"
"voll erwerbstätig","2008","17-29","Realschule","382","0.435335639482485","0.402853556345812","0.467817722619159"
"voll erwerbstätig","2008","17-29","(Fach-)Abitur","187","0.264174650569729","0.23319394987591","0.295155351263548"
"voll erwerbstätig","2008","17-29","AkademikerIn","154","0.688170379176993","0.629193662775277","0.74714709557871"
"voll erwerbstätig","2008","30-45","(noch) kein Abschluss","20","","",""
"voll erwerbstätig","2008","30-45","Hauptschule","750","0.595288865637533","0.568688924524253","0.621888806750813"
"voll erwerbstätig","2008","30-45","Realschule","1049","0.605450034418588","0.583014061055855","0.627886007781321"
"voll erwerbstätig","2008","30-45","(Fach-)Abitur","412","0.561775500653801","0.525880845482603","0.597670155824998"
"voll erwerbstätig","2008","30-45","AkademikerIn","884","0.718227952582701","0.693138295952214","0.743317609213189"
"voll erwerbstätig","2008","46-65","(noch) kein Abschluss","15","","",""
"voll erwerbstätig","2008","46-65","Hauptschule","958","0.410907914780977","0.39124061640717","0.430575213154784"
"voll erwerbstätig","2008","46-65","Realschule","927","0.50376272465478","0.481149733988504","0.526375715321055"
"voll erwerbstätig","2008","46-65","(Fach-)Abitur","236","0.469038212043725","0.424300899763282","0.513775524324168"
"voll erwerbstätig","2008","46-65","AkademikerIn","1165","0.631499061255771","0.609522965661311","0.653475156850231"
"voll erwerbstätig","2008","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2008","66","Hauptschule","","","",""
"voll erwerbstätig","2008","66","Realschule","","","",""
"voll erwerbstätig","2008","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2008","66","AkademikerIn","","","",""
"Teilzeit","2008","17-29","(noch) kein Abschluss","5","","",""
"Teilzeit","2008","17-29","Hauptschule","27","","",""
"Teilzeit","2008","17-29","Realschule","54","0.0644586027221465","0.0483703632650933","0.0805468421791996"
"Teilzeit","2008","17-29","(Fach-)Abitur","49","0.0733824208546194","0.0550590835029642","0.0917057582062747"
"Teilzeit","2008","17-29","AkademikerIn","21","","",""
"Teilzeit","2008","30-45","(noch) kein Abschluss","5","","",""
"Teilzeit","2008","30-45","Hauptschule","193","0.135271207087937","0.116736451575711","0.153805962600163"
"Teilzeit","2008","30-45","Realschule","360","0.180317965988173","0.162669906268557","0.19796602570779"
"Teilzeit","2008","30-45","(Fach-)Abitur","150","0.193353635600522","0.164783136796396","0.221924134404648"
"Teilzeit","2008","30-45","AkademikerIn","192","0.140248606140431","0.120882142118277","0.159615070162585"
"Teilzeit","2008","46-65","(noch) kein Abschluss","7","","",""
"Teilzeit","2008","46-65","Hauptschule","303","0.121893598155081","0.108815491355961","0.134971704954201"
"Teilzeit","2008","46-65","Realschule","324","0.151691954523495","0.135467938610971","0.167915970436019"
"Teilzeit","2008","46-65","(Fach-)Abitur","84","0.179360088310761","0.144966826573814","0.213753350047708"
"Teilzeit","2008","46-65","AkademikerIn","281","0.130220828851767","0.11488915362585","0.145552504077683"
"Teilzeit","2008","66","(noch) kein Abschluss","","","",""
"Teilzeit","2008","66","Hauptschule","","","",""
"Teilzeit","2008","66","Realschule","","","",""
"Teilzeit","2008","66","(Fach-)Abitur","","","",""
"Teilzeit","2008","66","AkademikerIn","","","",""
"nicht erwerbstätig","2008","17-29","(noch) kein Abschluss","470","0.810455659750278","0.7784199604228","0.842491359077756"
"nicht erwerbstätig","2008","17-29","Hauptschule","158","0.293781973292057","0.253856960848308","0.333706985735805"
"nicht erwerbstätig","2008","17-29","Realschule","242","0.277907707496104","0.248559388972869","0.307256026019339"
"nicht erwerbstätig","2008","17-29","(Fach-)Abitur","352","0.395038256396148","0.36068706325688","0.429389449535415"
"nicht erwerbstätig","2008","17-29","AkademikerIn","48","0.157791906116474","0.111380365529925","0.204203446703022"
"nicht erwerbstätig","2008","30-45","(noch) kein Abschluss","18","","",""
"nicht erwerbstätig","2008","30-45","Hauptschule","245","0.174922166488965","0.154334169189276","0.195510163788653"
"nicht erwerbstätig","2008","30-45","Realschule","303","0.159794045337492","0.142973970259283","0.176614120415702"
"nicht erwerbstätig","2008","30-45","(Fach-)Abitur","124","0.173175961645176","0.145801195850175","0.200550727440178"
"nicht erwerbstätig","2008","30-45","AkademikerIn","117","0.100454674378541","0.0836893788655232","0.117219969891558"
"nicht erwerbstätig","2008","46-65","(noch) kein Abschluss","39","0.580211196992124","0.463763199725677","0.696659194258571"
"nicht erwerbstätig","2008","46-65","Hauptschule","1013","0.412589780103786","0.392910425944085","0.432269134263488"
"nicht erwerbstätig","2008","46-65","Realschule","526","0.287495529436303","0.267025915972868","0.307965142899737"
