"e11102","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2013","17-29","Thüringen","58","0.247617779735064","0.178544093081907","0.316691466388221"
"nicht erwerbstätig","2013","30-45","Schleswig-Holstein","117","0.217115228657578","0.175771420635511","0.258459036679644"
"nicht erwerbstätig","2013","30-45","Hamburg","87","0.215243242933606","0.159656562550155","0.270829923317057"
"nicht erwerbstätig","2013","30-45","Niedersachsen","301","0.249594146750818","0.221824358139008","0.277363935362628"
"nicht erwerbstätig","2013","30-45","Bremen","33","0.282183773090223","0.189713945306041","0.374653600874404"
"nicht erwerbstätig","2013","30-45","Nordrhein-Westfalen","905","0.27303852478519","0.254580479272732","0.291496570297649"
"nicht erwerbstätig","2013","30-45","Hessen","274","0.251540264163981","0.220549050783204","0.282531477544759"
"nicht erwerbstätig","2013","30-45","Rheinland-Pfalz,Saarland","221","0.243958810309604","0.208608962906133","0.279308657713075"
"nicht erwerbstätig","2013","30-45","Baden-Württemberg","501","0.269982170263753","0.246735363848397","0.293228976679108"
"nicht erwerbstätig","2013","30-45","Bayern","552","0.23391829553386","0.213681866655053","0.254154724412667"
"nicht erwerbstätig","2013","30-45","Saarland","","","",""
"nicht erwerbstätig","2013","30-45","Berlin","141","0.297211827127734","0.251853079669308","0.34257057458616"
"nicht erwerbstätig","2013","30-45","Brandenburg","81","0.177824360124269","0.134700011394959","0.220948708853578"
"nicht erwerbstätig","2013","30-45","Mecklenburg-Vorpommern","34","0.144515693736788","0.0927162629626326","0.196315124510943"
"nicht erwerbstätig","2013","30-45","Sachsen","124","0.172525059747951","0.141749048820383","0.203301070675519"
"nicht erwerbstätig","2013","30-45","Sachsen-Anhalt","89","0.164281621678321","0.125351753233805","0.203211490122837"
"nicht erwerbstätig","2013","30-45","Thüringen","62","0.16151068292025","0.120611249654164","0.202410116186335"
"nicht erwerbstätig","2013","46-65","Schleswig-Holstein","86","0.283967582911335","0.234250541735743","0.333684624086926"
"nicht erwerbstätig","2013","46-65","Hamburg","63","0.288970775387038","0.218067066669956","0.359874484104119"
"nicht erwerbstätig","2013","46-65","Niedersachsen","285","0.24400411505837","0.21676426602551","0.271243964091231"
"nicht erwerbstätig","2013","46-65","Bremen","22","","",""
"nicht erwerbstätig","2013","46-65","Nordrhein-Westfalen","649","0.252871155645568","0.234218600295721","0.271523710995415"
"nicht erwerbstätig","2013","46-65","Hessen","236","0.234116768977501","0.204718857920035","0.263514680034967"
"nicht erwerbstätig","2013","46-65","Rheinland-Pfalz,Saarland","186","0.269186220926038","0.233637230184582","0.304735211667495"
"nicht erwerbstätig","2013","46-65","Baden-Württemberg","343","0.251419940003587","0.226635515095021","0.276204364912153"
"nicht erwerbstätig","2013","46-65","Bayern","459","0.243078296874177","0.222099822970556","0.264056770777799"
"nicht erwerbstätig","2013","46-65","Saarland","","","",""
"nicht erwerbstätig","2013","46-65","Berlin","109","0.268824642823957","0.224481365222767","0.313167920425147"
"nicht erwerbstätig","2013","46-65","Brandenburg","147","0.269179192566082","0.227783515411303","0.310574869720861"
"nicht erwerbstätig","2013","46-65","Mecklenburg-Vorpommern","63","0.262770895194957","0.206012256925076","0.319529533464837"
"nicht erwerbstätig","2013","46-65","Sachsen","152","0.217595221639141","0.185038105173532","0.250152338104749"
"nicht erwerbstätig","2013","46-65","Sachsen-Anhalt","108","0.28129263328714","0.23578464007059","0.32680062650369"
"nicht erwerbstätig","2013","46-65","Thüringen","102","0.25397642874101","0.210439733507879","0.297513123974142"
"nicht erwerbstätig","2013","66","Schleswig-Holstein","","","",""
"nicht erwerbstätig","2013","66","Hamburg","","","",""
"nicht erwerbstätig","2013","66","Niedersachsen","","","",""
"nicht erwerbstätig","2013","66","Bremen","","","",""
"nicht erwerbstätig","2013","66","Nordrhein-Westfalen","","","",""
"nicht erwerbstätig","2013","66","Hessen","","","",""
"nicht erwerbstätig","2013","66","Rheinland-Pfalz,Saarland","","","",""
"nicht erwerbstätig","2013","66","Baden-Württemberg","","","",""
"nicht erwerbstätig","2013","66","Bayern","","","",""
"nicht erwerbstätig","2013","66","Saarland","","","",""
"nicht erwerbstätig","2013","66","Berlin","","","",""
"nicht erwerbstätig","2013","66","Brandenburg","","","",""
"nicht erwerbstätig","2013","66","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","2013","66","Sachsen","","","",""
"nicht erwerbstätig","2013","66","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","2013","66","Thüringen","","","",""
"erwerbstätig","2013","17-29","Schleswig-Holstein","94","0.576338657625049","0.510744050003921","0.641933265246177"
"erwerbstätig","2013","17-29","Hamburg","38","0.474877779882598","0.377967660778306","0.57178789898689"
"erwerbstätig","2013","17-29","Niedersachsen","248","0.630504255229358","0.591189322149019","0.669819188309698"
"erwerbstätig","2013","17-29","Bremen","16","","",""
"erwerbstätig","2013","17-29","Nordrhein-Westfalen","473","0.560070791157283","0.532442749050515","0.58769883326405"
"erwerbstätig","2013","17-29","Hessen","142","0.513102815165717","0.463935819901387","0.562269810430047"
"erwerbstätig","2013","17-29","Rheinland-Pfalz,Saarland","144","0.596376094833842","0.544754441847963","0.647997747819721"
"erwerbstätig","2013","17-29","Baden-Württemberg","302","0.557872447375944","0.52113400143698","0.594610893314908"
"erwerbstätig","2013","17-29","Bayern","425","0.586558315128346","0.554632814078017","0.618483816178676"
"erwerbstätig","2013","17-29","Saarland","","","",""
"erwerbstätig","2013","17-29","Berlin","91","0.541006906973741","0.47211716750499","0.609896646442492"
"erwerbstätig","2013","17-29","Brandenburg","79","0.621630880375517","0.545033862258411","0.698227898492623"
"erwerbstätig","2013","17-29","Mecklenburg-Vorpommern","40","0.512649306121444","0.407008952399606","0.618289659843281"
"erwerbstätig","2013","17-29","Sachsen","158","0.679356701436202","0.623374177295741","0.735339225576663"
"erwerbstätig","2013","17-29","Sachsen-Anhalt","78","0.611858633498251","0.537274460515458","0.686442806481044"
"erwerbstätig","2013","17-29","Thüringen","92","0.752382220264936","0.683308533611779","0.821455906918093"
"erwerbstätig","2013","30-45","Schleswig-Holstein","265","0.782884771342423","0.741540963320357","0.824228579364489"
"erwerbstätig","2013","30-45","Hamburg","123","0.784756757066394","0.729170076682943","0.840343437449845"
"erwerbstätig","2013","30-45","Niedersachsen","632","0.750405853249182","0.722636064637372","0.778175641860992"
"erwerbstätig","2013","30-45","Bremen","58","0.717816226909777","0.625346399125596","0.810286054693959"
"erwerbstätig","2013","30-45","Nordrhein-Westfalen","1333","0.726961475214809","0.708503429702351","0.745419520727268"
"erwerbstätig","2013","30-45","Hessen","479","0.748459735836019","0.717468522455242","0.779450949216796"
"erwerbstätig","2013","30-45","Rheinland-Pfalz,Saarland","346","0.756041189690396","0.720691342286925","0.791391037093867"
"erwerbstätig","2013","30-45","Baden-Württemberg","900","0.730017829736247","0.706771023320892","0.753264636151603"
"erwerbstätig","2013","30-45","Bayern","1129","0.76608170446614","0.745845275587333","0.786318133344947"
"erwerbstätig","2013","30-45","Saarland","","","",""
"erwerbstätig","2013","30-45","Berlin","249","0.702788172872266","0.65742942541384","0.748146920330692"
"erwerbstätig","2013","30-45","Brandenburg","221","0.822175639875731","0.779051291146422","0.86529998860504"
"erwerbstätig","2013","30-45","Mecklenburg-Vorpommern","143","0.855484306263212","0.803684875489057","0.907283737037367"
"erwerbstätig","2013","30-45","Sachsen","455","0.827474940252049","0.796698929324481","0.858250951179617"
"erwerbstätig","2013","30-45","Sachsen-Anhalt","259","0.835718378321679","0.796788509877163","0.874648246766195"
"erwerbstätig","2013","30-45","Thüringen","249","0.83848931707975","0.797589883813665","0.879388750345836"
"erwerbstätig","2013","46-65","Schleswig-Holstein","230","0.716032417088665","0.666315375913073","0.765749458264256"
"erwerbstätig","2013","46-65","Hamburg","94","0.711029224612962","0.640125515895881","0.781932933330044"
"erwerbstätig","2013","46-65","Niedersachsen","670","0.75599588494163","0.728756035908769","0.78323573397449"
"erwerbstätig","2013","46-65","Bremen","43","0.650268200590188","0.534335692311321","0.766200708869056"
"erwerbstätig","2013","46-65","Nordrhein-Westfalen","1437","0.747128844354432","0.728476289004585","0.765781399704279"
"erwerbstätig","2013","46-65","Hessen","561","0.765883231022499","0.736485319965032","0.795281142079965"
"erwerbstätig","2013","46-65","Rheinland-Pfalz,Saarland","412","0.730813779073962","0.695264788332505","0.766362769815418"
"erwerbstätig","2013","46-65","Baden-Württemberg","834","0.748580059996413","0.723795635087847","0.773364484904979"
"erwerbstätig","2013","46-65","Bayern","1147","0.756921703125823","0.735943229222201","0.777900177029444"
"erwerbstätig","2013","46-65","Saarland","","","",""
"erwerbstätig","2013","46-65","Berlin","275","0.731175357176043","0.686832079574853","0.775518634777233"
"erwerbstätig","2013","46-65","Brandenburg","294","0.730820807433918","0.689425130279139","0.772216484588697"
"erwerbstätig","2013","46-65","Mecklenburg-Vorpommern","168","0.737229104805043","0.680470466535163","0.793987743074924"
"erwerbstätig","2013","46-65","Sachsen","465","0.782404778360859","0.749847661895251","0.814961894826468"
"erwerbstätig","2013","46-65","Sachsen-Anhalt","267","0.71870736671286","0.67319937349631","0.76421535992941"
"erwerbstätig","2013","46-65","Thüringen","282","0.74602357125899","0.702486876025859","0.789560266492121"
"erwerbstätig","2013","66","Schleswig-Holstein","","","",""
"erwerbstätig","2013","66","Hamburg","","","",""
"erwerbstätig","2013","66","Niedersachsen","","","",""
"erwerbstätig","2013","66","Bremen","","","",""
"erwerbstätig","2013","66","Nordrhein-Westfalen","","","",""
"erwerbstätig","2013","66","Hessen","","","",""
"erwerbstätig","2013","66","Rheinland-Pfalz,Saarland","","","",""
"erwerbstätig","2013","66","Baden-Württemberg","","","",""
"erwerbstätig","2013","66","Bayern","","","",""
"erwerbstätig","2013","66","Saarland","","","",""
"erwerbstätig","2013","66","Berlin","","","",""
"erwerbstätig","2013","66","Brandenburg","","","",""
"erwerbstätig","2013","66","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","2013","66","Sachsen","","","",""
"erwerbstätig","2013","66","Sachsen-Anhalt","","","",""
"erwerbstätig","2013","66","Thüringen","","","",""
"nicht erwerbstätig","2014","17-29","Schleswig-Holstein","84","0.342938703508313","0.275083937007516","0.41079347000911"
"nicht erwerbstätig","2014","17-29","Hamburg","28","","",""
"nicht erwerbstätig","2014","17-29","Niedersachsen","225","0.337660871039415","0.296697689040224","0.378624053038606"
"nicht erwerbstätig","2014","17-29","Bremen","30","0.435840117671325","0.304791800667089","0.566888434675562"
"nicht erwerbstätig","2014","17-29","Nordrhein-Westfalen","504","0.343884546099947","0.315788617910455","0.371980474289439"
"nicht erwerbstätig","2014","17-29","Hessen","149","0.324576692470721","0.275098302808503","0.37405508213294"
"nicht erwerbstätig","2014","17-29","Rheinland-Pfalz,Saarland","134","0.332173156368092","0.279314955881841","0.385031356854344"
"nicht erwerbstätig","2014","17-29","Baden-Württemberg","246","0.31494721390545","0.277811501573832","0.352082926237068"
"nicht erwerbstätig","2014","17-29","Bayern","295","0.279466106828601","0.248292766792747","0.310639446864455"
"nicht erwerbstätig","2014","17-29","Saarland","","","",""
"nicht erwerbstätig","2014","17-29","Berlin","78","0.318415238833985","0.248385825451894","0.388444652216076"
"nicht erwerbstätig","2014","17-29","Brandenburg","59","0.351906550858119","0.267850353295666","0.435962748420571"
"nicht erwerbstätig","2014","17-29","Mecklenburg-Vorpommern","35","0.339195791207297","0.23545137643558","0.442940205979015"
"nicht erwerbstätig","2014","17-29","Sachsen","92","0.259883881898762","0.202956623176978","0.316811140620546"
"nicht erwerbstätig","2014","17-29","Sachsen-Anhalt","64","0.342972411342396","0.26725757049349","0.418687252191302"
"nicht erwerbstätig","2014","17-29","Thüringen","64","0.279850154363408","0.208008442402262","0.351691866324554"
"nicht erwerbstätig","2014","30-45","Schleswig-Holstein","56","0.167404378420001","0.125574380260896","0.209234376579105"
"nicht erwerbstätig","2014","30-45","Hamburg","20","","",""
"nicht erwerbstätig","2014","30-45","Niedersachsen","157","0.163003686074924","0.137327825300099","0.188679546849749"
"nicht erwerbstätig","2014","30-45","Bremen","13","","",""
"nicht erwerbstätig","2014","30-45","Nordrhein-Westfalen","341","0.1335631189535","0.117856509723289","0.149269728183712"
"nicht erwerbstätig","2014","30-45","Hessen","104","0.119744586424535","0.0933679814520524","0.146121191397018"
"nicht erwerbstätig","2014","30-45","Rheinland-Pfalz,Saarland","85","0.162798470513572","0.129528096169957","0.196068844857188"
"nicht erwerbstätig","2014","30-45","Baden-Württemberg","158","0.127591169578664","0.108069273426254","0.147113065731073"
"nicht erwerbstätig","2014","30-45","Bayern","192","0.116867662528197","0.100152255129874","0.13358306992652"
"nicht erwerbstätig","2014","30-45","Saarland","","","",""
"nicht erwerbstätig","2014","30-45","Berlin","49","0.152526945315177","0.112760249921142","0.192293640709212"
"nicht erwerbstätig","2014","30-45","Brandenburg","43","0.134003194054818","0.0931422703087474","0.174864117800888"
"nicht erwerbstätig","2014","30-45","Mecklenburg-Vorpommern","24","","",""
"nicht erwerbstätig","2014","30-45","Sachsen","60","0.124816679653545","0.0954323501659878","0.154201009141101"
"nicht erwerbstätig","2014","30-45","Sachsen-Anhalt","50","0.143602471761667","0.102816803620595","0.184388139902739"
"nicht erwerbstätig","2014","30-45","Thüringen","36","0.126767935696012","0.088342270589668","0.165193600802356"
"nicht erwerbstätig","2014","46-65","Schleswig-Holstein","60","0.231984921223993","0.181914468353391","0.282055374094594"
"nicht erwerbstätig","2014","46-65","Hamburg","24","","",""
"nicht erwerbstätig","2014","46-65","Niedersachsen","186","0.208861899689105","0.181897129014217","0.235826670363994"
"nicht erwerbstätig","2014","46-65","Bremen","15","","",""
"nicht erwerbstätig","2014","46-65","Nordrhein-Westfalen","401","0.223877433543295","0.205328559956826","0.242426307129763"
"nicht erwerbstätig","2014","46-65","Hessen","146","0.220846760845458","0.19065169055668","0.251041831134236"
"nicht erwerbstätig","2014","46-65","Rheinland-Pfalz,Saarland","119","0.235281706794006","0.199992132443201","0.270571281144811"
"nicht erwerbstätig","2014","46-65","Baden-Württemberg","179","0.190602527965487","0.166580585678358","0.214624470252616"
"nicht erwerbstätig","2014","46-65","Bayern","282","0.192195456739152","0.172275274599519","0.212115638878786"
"nicht erwerbstätig","2014","46-65","Saarland","","","",""
"nicht erwerbstätig","2014","46-65","Berlin","57","0.199490336700124","0.155977258521375","0.243003414878873"
"nicht erwerbstätig","2014","46-65","Brandenburg","124","0.250598436263944","0.208803897095227","0.29239297543266"
