"e11102","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2016","Rheinland-Pfalz,Saarland","Staedtischer Raum","694","0.617876091396334","0.591702886838363","0.644049295954304"
"erwerbstätig","2016","Rheinland-Pfalz,Saarland","Laendlicher Raum","269","","",""
"erwerbstätig","2016","Baden-Wuerttemberg","Staedtischer Raum","1814","","",""
"erwerbstätig","2016","Baden-Wuerttemberg","Laendlicher Raum","229","","",""
"erwerbstätig","2016","Bayern","Staedtischer Raum","1234","","",""
"erwerbstätig","2016","Bayern","Laendlicher Raum","1528","","",""
"erwerbstätig","2016","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2016","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2016","Berlin","Staedtischer Raum","582","0.623185678667453","0.593461651311514","0.652909706023393"
"erwerbstätig","2016","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2016","Brandenburg","Staedtischer Raum","46","0.682038325645349","0.576645939636433","0.787430711654266"
"erwerbstätig","2016","Brandenburg","Laendlicher Raum","501","0.582123118969764","0.551431213564029","0.612815024375499"
"erwerbstätig","2016","Mecklenburg-Vorpommern","Staedtischer Raum","40","0.543545905723555","0.436387631013999","0.65070418043311"
"erwerbstätig","2016","Mecklenburg-Vorpommern","Laendlicher Raum","279","","",""
"erwerbstätig","2016","Sachsen","Staedtischer Raum","492","0.66685444152465","0.635677509870766","0.698031373178533"
"erwerbstätig","2016","Sachsen","Laendlicher Raum","445","0.6458562205995","0.61135156933314","0.680360871865861"
"erwerbstätig","2016","Sachsen-Anhalt","Staedtischer Raum","100","","",""
"erwerbstätig","2016","Sachsen-Anhalt","Laendlicher Raum","408","0.574424229131196","0.537797014506207","0.611051443756184"
"erwerbstätig","2016","Thueringen","Staedtischer Raum","182","","",""
"erwerbstätig","2016","Thueringen","Laendlicher Raum","398","0.617151758375239","0.580935435148592","0.653368081601886"
"nicht erwerbstätig","2017","Schleswig-Holstein","Staedtischer Raum","256","","",""
"nicht erwerbstätig","2017","Schleswig-Holstein","Laendlicher Raum","302","0.379509971259625","0.344895825820969","0.414124116698281"
"nicht erwerbstätig","2017","Hamburg","Staedtischer Raum","226","","",""
"nicht erwerbstätig","2017","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2017","Niedersachsen","Staedtischer Raum","593","0.370084065338966","0.344432698071865","0.395735432606066"
"nicht erwerbstätig","2017","Niedersachsen","Laendlicher Raum","856","0.383839468066901","0.362103439239715","0.405575496894087"
"nicht erwerbstätig","2017","Bremen","Staedtischer Raum","150","","",""
"nicht erwerbstätig","2017","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2017","Nordrhein-Westfalen","Staedtischer Raum","2858","","",""
"nicht erwerbstätig","2017","Nordrhein-Westfalen","Laendlicher Raum","82","0.353461668535196","0.278445635801291","0.428477701269101"
"nicht erwerbstätig","2017","Hessen","Staedtischer Raum","743","0.339131755066663","0.317033213848092","0.361230296285234"
"nicht erwerbstätig","2017","Hessen","Laendlicher Raum","185","","",""
"nicht erwerbstätig","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","599","0.365457743499845","0.339750707636139","0.391164779363551"
"nicht erwerbstätig","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","199","","",""
"nicht erwerbstätig","2017","Baden-Wuerttemberg","Staedtischer Raum","1177","","",""
"nicht erwerbstätig","2017","Baden-Wuerttemberg","Laendlicher Raum","145","","",""
"nicht erwerbstätig","2017","Bayern","Staedtischer Raum","692","0.339055200874132","0.318502741366868","0.359607660381396"
"nicht erwerbstätig","2017","Bayern","Laendlicher Raum","968","0.312079053359021","0.294520538696659","0.329637568021383"
"nicht erwerbstätig","2017","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2017","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2017","Berlin","Staedtischer Raum","431","0.373891849833399","0.34533843778646","0.402445261880337"
"nicht erwerbstätig","2017","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2017","Brandenburg","Staedtischer Raum","38","0.369972496567217","0.273893889449082","0.466051103685353"
"nicht erwerbstätig","2017","Brandenburg","Laendlicher Raum","528","0.445482710039608","0.415936193125509","0.475029226953708"
"nicht erwerbstätig","2017","Mecklenburg-Vorpommern","Staedtischer Raum","37","0.454400223917917","0.350955237300561","0.557845210535273"
"nicht erwerbstätig","2017","Mecklenburg-Vorpommern","Laendlicher Raum","234","","",""
"nicht erwerbstätig","2017","Sachsen","Staedtischer Raum","441","0.372342393058014","0.342601931036851","0.402082855079177"
"nicht erwerbstätig","2017","Sachsen","Laendlicher Raum","290","","",""
"nicht erwerbstätig","2017","Sachsen-Anhalt","Staedtischer Raum","133","","",""
"nicht erwerbstätig","2017","Sachsen-Anhalt","Laendlicher Raum","333","0.410616122815755","0.37675863050032","0.444473615131189"
"nicht erwerbstätig","2017","Thueringen","Staedtischer Raum","133","","",""
"nicht erwerbstätig","2017","Thueringen","Laendlicher Raum","306","0.35326842592451","0.319330519408751","0.387206332440268"
"erwerbstätig","2017","Schleswig-Holstein","Staedtischer Raum","200","","",""
"erwerbstätig","2017","Schleswig-Holstein","Laendlicher Raum","453","0.620490028740375","0.585875883301719","0.655104174179031"
"erwerbstätig","2017","Hamburg","Staedtischer Raum","319","0.599006418530555","0.557859786908965","0.640153050152144"
"erwerbstätig","2017","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2017","Niedersachsen","Staedtischer Raum","768","0.629915934661034","0.604264567393934","0.655567301928135"
"erwerbstätig","2017","Niedersachsen","Laendlicher Raum","1067","","",""
"erwerbstätig","2017","Bremen","Staedtischer Raum","139","","",""
"erwerbstätig","2017","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2017","Nordrhein-Westfalen","Staedtischer Raum","3632","0.621733635840045","0.609935136112277","0.633532135567812"
"erwerbstätig","2017","Nordrhein-Westfalen","Laendlicher Raum","74","0.646538331464804","0.571522298730899","0.72155436419871"
"erwerbstätig","2017","Hessen","Staedtischer Raum","1020","","",""
"erwerbstätig","2017","Hessen","Laendlicher Raum","265","","",""
"erwerbstätig","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","749","0.634542256500155","0.608835220636449","0.660249292363861"
"erwerbstätig","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","268","","",""
"erwerbstätig","2017","Baden-Wuerttemberg","Staedtischer Raum","1961","","",""
"erwerbstätig","2017","Baden-Wuerttemberg","Laendlicher Raum","260","","",""
"erwerbstätig","2017","Bayern","Staedtischer Raum","1346","","",""
"erwerbstätig","2017","Bayern","Laendlicher Raum","1707","","",""
"erwerbstätig","2017","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2017","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2017","Berlin","Staedtischer Raum","672","0.626108150166601","0.597554738119663","0.65466156221354"
"erwerbstätig","2017","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2017","Brandenburg","Staedtischer Raum","59","0.630027503432782","0.533948896314647","0.726106110550917"
"erwerbstätig","2017","Brandenburg","Laendlicher Raum","559","0.554517289960392","0.524970773046292","0.584063806874491"
"erwerbstätig","2017","Mecklenburg-Vorpommern","Staedtischer Raum","52","0.545599776082083","0.442154789464727","0.649044762699439"
"erwerbstätig","2017","Mecklenburg-Vorpommern","Laendlicher Raum","307","0.653707479545574","0.61361501616677","0.693799942924378"
"erwerbstätig","2017","Sachsen","Staedtischer Raum","574","0.627657606941986","0.597917144920823","0.657398068963149"
"erwerbstätig","2017","Sachsen","Laendlicher Raum","529","0.672789341334931","0.640655739176339","0.704922943493524"
"erwerbstätig","2017","Sachsen-Anhalt","Staedtischer Raum","100","","",""
"erwerbstätig","2017","Sachsen-Anhalt","Laendlicher Raum","478","0.589383877184245","0.555526384868811","0.62324136949968"
"erwerbstätig","2017","Thueringen","Staedtischer Raum","197","","",""
"erwerbstätig","2017","Thueringen","Laendlicher Raum","456","0.64673157407549","0.612793667559732","0.680669480591249"
"nicht erwerbstätig","2018","Schleswig-Holstein","Staedtischer Raum","217","","",""
"nicht erwerbstätig","2018","Schleswig-Holstein","Laendlicher Raum","248","","",""
"nicht erwerbstätig","2018","Hamburg","Staedtischer Raum","213","","",""
"nicht erwerbstätig","2018","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2018","Niedersachsen","Staedtischer Raum","564","0.352958699328461","0.327197842145176","0.378719556511746"
"nicht erwerbstätig","2018","Niedersachsen","Laendlicher Raum","752","0.358511494963507","0.336282986851169","0.380740003075845"
"nicht erwerbstätig","2018","Bremen","Staedtischer Raum","170","","",""
"nicht erwerbstätig","2018","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2018","Nordrhein-Westfalen","Staedtischer Raum","2601","","",""
"nicht erwerbstätig","2018","Nordrhein-Westfalen","Laendlicher Raum","65","0.263951936710973","0.187889760034554","0.340014113387392"
"nicht erwerbstätig","2018","Hessen","Staedtischer Raum","727","0.348072328115964","0.325428070494194","0.370716585737733"
"nicht erwerbstätig","2018","Hessen","Laendlicher Raum","173","","",""
"nicht erwerbstätig","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","569","0.365958515365171","0.339972727362885","0.391944303367458"
"nicht erwerbstätig","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","170","","",""
"nicht erwerbstätig","2018","Baden-Wuerttemberg","Staedtischer Raum","1011","","",""
"nicht erwerbstätig","2018","Baden-Wuerttemberg","Laendlicher Raum","115","","",""
"nicht erwerbstätig","2018","Bayern","Staedtischer Raum","665","0.353520459098517","0.332131223085125","0.374909695111909"
"nicht erwerbstätig","2018","Bayern","Laendlicher Raum","851","0.29304634514703","0.275139840114833","0.310952850179227"
"nicht erwerbstätig","2018","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2018","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2018","Berlin","Staedtischer Raum","443","0.322997874710211","0.295935791164204","0.350059958256218"
"nicht erwerbstätig","2018","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2018","Brandenburg","Staedtischer Raum","45","0.302612134806809","0.216370852602189","0.38885341701143"
"nicht erwerbstätig","2018","Brandenburg","Laendlicher Raum","471","0.394555510746552","0.364893734199447","0.424217287293657"
"nicht erwerbstätig","2018","Mecklenburg-Vorpommern","Staedtischer Raum","43","0.385053844294653","0.290620084208963","0.479487604380343"
"nicht erwerbstätig","2018","Mecklenburg-Vorpommern","Laendlicher Raum","249","","",""
"nicht erwerbstätig","2018","Sachsen","Staedtischer Raum","426","0.36900163781273","0.338775336452656","0.399227939172805"
"nicht erwerbstätig","2018","Sachsen","Laendlicher Raum","278","","",""
"nicht erwerbstätig","2018","Sachsen-Anhalt","Staedtischer Raum","123","","",""
"nicht erwerbstätig","2018","Sachsen-Anhalt","Laendlicher Raum","318","0.444578623719015","0.409927276124348","0.479229971313681"
"nicht erwerbstätig","2018","Thueringen","Staedtischer Raum","142","","",""
"nicht erwerbstätig","2018","Thueringen","Laendlicher Raum","287","","",""
"erwerbstätig","2018","Schleswig-Holstein","Staedtischer Raum","227","","",""
"erwerbstätig","2018","Schleswig-Holstein","Laendlicher Raum","424","0.597865764299605","0.560793354157849","0.634938174441361"
"erwerbstätig","2018","Hamburg","Staedtischer Raum","332","0.613832592382593","0.572957135466132","0.654708049299054"
"erwerbstätig","2018","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2018","Niedersachsen","Staedtischer Raum","758","0.647041300671539","0.621280443488254","0.672802157854824"
"erwerbstätig","2018","Niedersachsen","Laendlicher Raum","1036","","",""
"erwerbstätig","2018","Bremen","Staedtischer Raum","137","","",""
"erwerbstätig","2018","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2018","Nordrhein-Westfalen","Staedtischer Raum","3630","0.631651590068514","0.619674883428435","0.643628296708594"
"erwerbstätig","2018","Nordrhein-Westfalen","Laendlicher Raum","64","0.736048063289027","0.659985886612608","0.812110239965446"
"erwerbstätig","2018","Hessen","Staedtischer Raum","973","0.651927671884037","0.629283414262267","0.674571929505806"
"erwerbstätig","2018","Hessen","Laendlicher Raum","264","","",""
"erwerbstätig","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","751","0.634041484634829","0.608055696632542","0.660027272637115"
"erwerbstätig","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","268","","",""
"erwerbstätig","2018","Baden-Wuerttemberg","Staedtischer Raum","1851","","",""
"erwerbstätig","2018","Baden-Wuerttemberg","Laendlicher Raum","248","","",""
"erwerbstätig","2018","Bayern","Staedtischer Raum","1254","","",""
"erwerbstätig","2018","Bayern","Laendlicher Raum","1631","","",""
"erwerbstätig","2018","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2018","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2018","Berlin","Staedtischer Raum","704","0.677002125289789","0.649940041743782","0.704064208835796"
"erwerbstätig","2018","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2018","Brandenburg","Staedtischer Raum","64","0.697387865193191","0.61114658298857","0.783629147397811"
"erwerbstätig","2018","Brandenburg","Laendlicher Raum","572","0.605444489253448","0.575782712706343","0.635106265800553"
"erwerbstätig","2018","Mecklenburg-Vorpommern","Staedtischer Raum","59","0.614946155705347","0.520512395619657","0.709379915791037"
"erwerbstätig","2018","Mecklenburg-Vorpommern","Laendlicher Raum","310","0.626954600510744","0.586864136938734","0.667045064082755"
"erwerbstätig","2018","Sachsen","Staedtischer Raum","553","0.63099836218727","0.600772060827195","0.661224663547344"
"erwerbstätig","2018","Sachsen","Laendlicher Raum","513","0.684297488944125","0.651906713851326","0.716688264036923"
"erwerbstätig","2018","Sachsen-Anhalt","Staedtischer Raum","113","","",""
"erwerbstätig","2018","Sachsen-Anhalt","Laendlicher Raum","472","0.555421376280985","0.520770028686319","0.590072723875651"
"erwerbstätig","2018","Thueringen","Staedtischer Raum","200","","",""
"erwerbstätig","2018","Thueringen","Laendlicher Raum","436","0.632589123408777","0.597447986579471","0.667730260238084"
"nicht erwerbstätig","2019","Schleswig-Holstein","Staedtischer Raum","237","","",""
"nicht erwerbstätig","2019","Schleswig-Holstein","Laendlicher Raum","238","","",""
"nicht erwerbstätig","2019","Hamburg","Staedtischer Raum","221","","",""
"nicht erwerbstätig","2019","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2019","Niedersachsen","Staedtischer Raum","502","0.359641283428491","0.332898311196896","0.386384255660087"
"nicht erwerbstätig","2019","Niedersachsen","Laendlicher Raum","710","0.358132635987922","0.335480860280473","0.380784411695371"
"nicht erwerbstätig","2019","Bremen","Staedtischer Raum","146","","",""
"nicht erwerbstätig","2019","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2019","Nordrhein-Westfalen","Staedtischer Raum","2442","","",""
"nicht erwerbstätig","2019","Nordrhein-Westfalen","Laendlicher Raum","62","0.238733403459136","0.166552772588124","0.310914034330149"
"nicht erwerbstätig","2019","Hessen","Staedtischer Raum","615","0.354653114401259","0.331240796780424","0.378065432022094"
"nicht erwerbstätig","2019","Hessen","Laendlicher Raum","119","","",""
"nicht erwerbstätig","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","502","0.351095012632822","0.324823120614265","0.377366904651378"
"nicht erwerbstätig","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","152","","",""
"nicht erwerbstätig","2019","Baden-Wuerttemberg","Staedtischer Raum","932","0.32251937585058","0.305370034240946","0.339668717460214"
"nicht erwerbstätig","2019","Baden-Wuerttemberg","Laendlicher Raum","122","","",""
"nicht erwerbstätig","2019","Bayern","Staedtischer Raum","605","0.338449096240579","0.316996900390924","0.359901292090235"
"nicht erwerbstätig","2019","Bayern","Laendlicher Raum","785","0.313139511693615","0.29474918011439","0.33152984327284"
"nicht erwerbstätig","2019","Saarland","Staedtischer Raum","","","",""
