"e11102","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2016","Mecklenburg-Vorpommern","weiblich","174","","",""
"erwerbstätig","2016","Sachsen","maennlich","457","0.700486706859884","0.668280054777083","0.732693358942686"
"erwerbstätig","2016","Sachsen","weiblich","480","0.607066025395291","0.574018049492658","0.640114001297923"
"erwerbstätig","2016","Sachsen-Anhalt","maennlich","234","","",""
"erwerbstätig","2016","Sachsen-Anhalt","weiblich","274","","",""
"erwerbstätig","2016","Thueringen","maennlich","273","","",""
"erwerbstätig","2016","Thueringen","weiblich","307","0.594440823761541","0.552400710507354","0.636480937015728"
"nicht erwerbstätig","2017","Schleswig-Holstein","maennlich","267","","",""
"nicht erwerbstätig","2017","Schleswig-Holstein","weiblich","291","","",""
"nicht erwerbstätig","2017","Hamburg","maennlich","95","0.326184525365523","0.268643159316448","0.383725891414599"
"nicht erwerbstätig","2017","Hamburg","weiblich","131","","",""
"nicht erwerbstätig","2017","Niedersachsen","maennlich","675","0.337201996333517","0.313861738523631","0.360542254143404"
"nicht erwerbstätig","2017","Niedersachsen","weiblich","774","0.418005988313038","0.394614671686239","0.441397304939838"
"nicht erwerbstätig","2017","Bremen","maennlich","77","0.461964774370008","0.38025201848978","0.543677530250235"
"nicht erwerbstätig","2017","Bremen","weiblich","73","0.5039632203918","0.422861881495419","0.585064559288182"
"nicht erwerbstätig","2017","Nordrhein-Westfalen","maennlich","1370","","",""
"nicht erwerbstätig","2017","Nordrhein-Westfalen","weiblich","1570","","",""
"nicht erwerbstätig","2017","Hessen","maennlich","437","0.297111081485101","0.269767776703054","0.324454386267149"
"nicht erwerbstätig","2017","Hessen","weiblich","491","0.39672275033102","0.368324100524261","0.42512140013778"
"nicht erwerbstätig","2017","Rheinland-Pfalz,Saarland","maennlich","370","0.338558449274238","0.307310415037424","0.369806483511051"
"nicht erwerbstätig","2017","Rheinland-Pfalz,Saarland","weiblich","428","0.429312806129692","0.397568880121039","0.461056732138344"
"nicht erwerbstätig","2017","Baden-Wuerttemberg","maennlich","570","0.290490920695163","0.268704026312877","0.312277815077449"
"nicht erwerbstätig","2017","Baden-Wuerttemberg","weiblich","752","0.401165960738236","0.378980792207016","0.423351129269456"
"nicht erwerbstätig","2017","Bayern","maennlich","763","0.291715709047388","0.272824297343695","0.31060712075108"
"nicht erwerbstätig","2017","Bayern","weiblich","897","0.35604213467523","0.337230996788064","0.374853272562397"
"nicht erwerbstätig","2017","Saarland","maennlich","","","",""
"nicht erwerbstätig","2017","Saarland","weiblich","","","",""
"nicht erwerbstätig","2017","Berlin","maennlich","208","","",""
"nicht erwerbstätig","2017","Berlin","weiblich","223","","",""
"nicht erwerbstätig","2017","Brandenburg","maennlich","269","","",""
"nicht erwerbstätig","2017","Brandenburg","weiblich","297","","",""
"nicht erwerbstätig","2017","Mecklenburg-Vorpommern","maennlich","123","","",""
"nicht erwerbstätig","2017","Mecklenburg-Vorpommern","weiblich","148","","",""
"nicht erwerbstätig","2017","Sachsen","maennlich","332","0.293073814383082","0.262966197857395","0.323181430908768"
"nicht erwerbstätig","2017","Sachsen","weiblich","399","0.411901452695051","0.380702439339523","0.443100466050579"
"nicht erwerbstätig","2017","Sachsen-Anhalt","maennlich","195","","",""
"nicht erwerbstätig","2017","Sachsen-Anhalt","weiblich","271","","",""
"nicht erwerbstätig","2017","Thueringen","maennlich","204","","",""
"nicht erwerbstätig","2017","Thueringen","weiblich","235","","",""
"erwerbstätig","2017","Schleswig-Holstein","maennlich","315","0.634875211340226","0.595759481025651","0.673990941654801"
"erwerbstätig","2017","Schleswig-Holstein","weiblich","338","0.588766844682675","0.550313112074509","0.62722057729084"
"erwerbstätig","2017","Hamburg","maennlich","160","","",""
"erwerbstätig","2017","Hamburg","weiblich","159","","",""
"erwerbstätig","2017","Niedersachsen","maennlich","901","0.662798003666483","0.639457745856596","0.686138261476369"
"erwerbstätig","2017","Niedersachsen","weiblich","934","0.581994011686962","0.558602695060162","0.605385328313761"
"erwerbstätig","2017","Bremen","maennlich","66","0.538035225629992","0.456322469749765","0.61974798151022"
"erwerbstätig","2017","Bremen","weiblich","73","0.496036779608199","0.414935440711818","0.577138118504581"
"erwerbstätig","2017","Nordrhein-Westfalen","maennlich","1804","","",""
"erwerbstätig","2017","Nordrhein-Westfalen","weiblich","1902","","",""
"erwerbstätig","2017","Hessen","maennlich","636","0.702888918514899","0.675545613732851","0.730232223296946"
"erwerbstätig","2017","Hessen","weiblich","649","0.603277249668979","0.57487859986222","0.631675899475739"
"erwerbstätig","2017","Rheinland-Pfalz,Saarland","maennlich","511","0.661441550725762","0.630193516488949","0.692689584962576"
"erwerbstätig","2017","Rheinland-Pfalz,Saarland","weiblich","506","0.570687193870308","0.538943267861656","0.602431119878961"
"erwerbstätig","2017","Baden-Wuerttemberg","maennlich","1098","","",""
"erwerbstätig","2017","Baden-Wuerttemberg","weiblich","1123","","",""
"erwerbstätig","2017","Bayern","maennlich","1461","","",""
"erwerbstätig","2017","Bayern","weiblich","1592","","",""
"erwerbstätig","2017","Saarland","maennlich","","","",""
"erwerbstätig","2017","Saarland","weiblich","","","",""
"erwerbstätig","2017","Berlin","maennlich","326","0.635327285271767","0.594502129435294","0.67615244110824"
"erwerbstätig","2017","Berlin","weiblich","346","0.616853027937016","0.576907744495534","0.656798311378499"
"erwerbstätig","2017","Brandenburg","maennlich","295","","",""
"erwerbstätig","2017","Brandenburg","weiblich","323","0.522529190542026","0.483212139383233","0.561846241700819"
"erwerbstätig","2017","Mecklenburg-Vorpommern","maennlich","170","","",""
"erwerbstätig","2017","Mecklenburg-Vorpommern","weiblich","189","","",""
"erwerbstätig","2017","Sachsen","maennlich","546","0.706926185616918","0.676818569091232","0.737033802142605"
"erwerbstätig","2017","Sachsen","weiblich","557","0.588098547304949","0.556899533949421","0.619297560660477"
"erwerbstätig","2017","Sachsen-Anhalt","maennlich","276","","",""
"erwerbstätig","2017","Sachsen-Anhalt","weiblich","302","0.497731797914431","0.45679288411669","0.538670711712172"
"erwerbstätig","2017","Thueringen","maennlich","304","0.692560199860968","0.652434276035113","0.732686123686823"
"erwerbstätig","2017","Thueringen","weiblich","349","0.609731770574156","0.570168455111196","0.649295086037116"
"nicht erwerbstätig","2018","Schleswig-Holstein","maennlich","224","","",""
"nicht erwerbstätig","2018","Schleswig-Holstein","weiblich","241","","",""
"nicht erwerbstätig","2018","Hamburg","maennlich","81","0.299373058552049","0.242142193374144","0.356603923729954"
"nicht erwerbstätig","2018","Hamburg","weiblich","132","","",""
"nicht erwerbstätig","2018","Niedersachsen","maennlich","601","0.323320270971626","0.299457934637577","0.347182607305676"
"nicht erwerbstätig","2018","Niedersachsen","weiblich","715","0.388482454058321","0.364849814542157","0.412115093574485"
"nicht erwerbstätig","2018","Bremen","maennlich","88","0.379470012652745","0.302327032054665","0.456612993250825"
"nicht erwerbstätig","2018","Bremen","weiblich","82","0.481126463188545","0.40246851288504","0.559784413492049"
"nicht erwerbstätig","2018","Nordrhein-Westfalen","maennlich","1217","","",""
"nicht erwerbstätig","2018","Nordrhein-Westfalen","weiblich","1449","","",""
"nicht erwerbstätig","2018","Hessen","maennlich","420","0.300202378120882","0.272211097129259","0.328193659112505"
"nicht erwerbstätig","2018","Hessen","weiblich","480","0.398981821429376","0.370135221001503","0.427828421857249"
"nicht erwerbstätig","2018","Rheinland-Pfalz,Saarland","maennlich","349","0.353034135930534","0.320999922316807","0.385068349544261"
"nicht erwerbstätig","2018","Rheinland-Pfalz,Saarland","weiblich","390","0.401796216622314","0.369819658532536","0.433772774712092"
"nicht erwerbstätig","2018","Baden-Wuerttemberg","maennlich","492","0.279984984030423","0.257582133828036","0.302387834232811"
"nicht erwerbstätig","2018","Baden-Wuerttemberg","weiblich","634","0.385742433959041","0.362479790693401","0.409005077224682"
"nicht erwerbstätig","2018","Bayern","maennlich","699","0.283687856959038","0.264254430432483","0.303121283485592"
"nicht erwerbstätig","2018","Bayern","weiblich","817","0.35762122006608","0.338176356579323","0.377066083552838"
"nicht erwerbstätig","2018","Saarland","maennlich","","","",""
"nicht erwerbstätig","2018","Saarland","weiblich","","","",""
"nicht erwerbstätig","2018","Berlin","maennlich","214","","",""
"nicht erwerbstätig","2018","Berlin","weiblich","229","","",""
"nicht erwerbstätig","2018","Brandenburg","maennlich","240","","",""
"nicht erwerbstätig","2018","Brandenburg","weiblich","276","","",""
"nicht erwerbstätig","2018","Mecklenburg-Vorpommern","maennlich","134","","",""
"nicht erwerbstätig","2018","Mecklenburg-Vorpommern","weiblich","158","","",""
"nicht erwerbstätig","2018","Sachsen","maennlich","321","0.305786209157425","0.274812430243915","0.336759988070936"
"nicht erwerbstätig","2018","Sachsen","weiblich","383","0.38161513460794","0.350224767236151","0.41300550197973"
"nicht erwerbstätig","2018","Sachsen-Anhalt","maennlich","185","","",""
"nicht erwerbstätig","2018","Sachsen-Anhalt","weiblich","256","","",""
"nicht erwerbstätig","2018","Thueringen","maennlich","196","","",""
"nicht erwerbstätig","2018","Thueringen","weiblich","233","","",""
"erwerbstätig","2018","Schleswig-Holstein","maennlich","315","0.639394125931967","0.598856862435479","0.679931389428456"
"erwerbstätig","2018","Schleswig-Holstein","weiblich","336","0.588519637771108","0.548366894623533","0.628672380918684"
"erwerbstätig","2018","Hamburg","maennlich","165","","",""
"erwerbstätig","2018","Hamburg","weiblich","167","","",""
"erwerbstätig","2018","Niedersachsen","maennlich","875","0.676679729028374","0.652817392694324","0.700542065362423"
"erwerbstätig","2018","Niedersachsen","weiblich","919","0.611517545941679","0.587884906425515","0.635150185457843"
"erwerbstätig","2018","Bremen","maennlich","64","0.620529987347255","0.543387006749175","0.697672967945335"
"erwerbstätig","2018","Bremen","weiblich","73","0.518873536811455","0.440215586507951","0.59753148711496"
"erwerbstätig","2018","Nordrhein-Westfalen","maennlich","1821","","",""
"erwerbstätig","2018","Nordrhein-Westfalen","weiblich","1873","","",""
"erwerbstätig","2018","Hessen","maennlich","610","0.699797621879118","0.671806340887495","0.727788902870741"
"erwerbstätig","2018","Hessen","weiblich","627","0.601018178570624","0.572171578142751","0.629864778998497"
"erwerbstätig","2018","Rheinland-Pfalz,Saarland","maennlich","506","0.646965864069466","0.614931650455739","0.679000077683193"
"erwerbstätig","2018","Rheinland-Pfalz,Saarland","weiblich","513","0.598203783377686","0.566227225287908","0.630180341467463"
"erwerbstätig","2018","Baden-Wuerttemberg","maennlich","1051","","",""
"erwerbstätig","2018","Baden-Wuerttemberg","weiblich","1048","","",""
"erwerbstätig","2018","Bayern","maennlich","1368","","",""
"erwerbstätig","2018","Bayern","weiblich","1517","","",""
"erwerbstätig","2018","Saarland","maennlich","","","",""
"erwerbstätig","2018","Saarland","weiblich","","","",""
"erwerbstätig","2018","Berlin","maennlich","355","0.718358538004152","0.681400332006139","0.755316744002164"
"erwerbstätig","2018","Berlin","weiblich","349","0.632015389312501","0.592699977708687","0.671330800916314"
"erwerbstätig","2018","Brandenburg","maennlich","315","0.68653778366679","0.647943194591666","0.725132372741914"
"erwerbstätig","2018","Brandenburg","weiblich","321","0.550730665717887","0.510829650734211","0.590631680701562"
"erwerbstätig","2018","Mecklenburg-Vorpommern","maennlich","168","","",""
"erwerbstätig","2018","Mecklenburg-Vorpommern","weiblich","201","","",""
"erwerbstätig","2018","Sachsen","maennlich","529","0.694213790842575","0.663240011929064","0.725187569756085"
"erwerbstätig","2018","Sachsen","weiblich","537","0.61838486539206","0.58699449802027","0.649775232763849"
"erwerbstätig","2018","Sachsen-Anhalt","maennlich","278","","",""
"erwerbstätig","2018","Sachsen-Anhalt","weiblich","307","0.497422527241375","0.456121759247679","0.538723295235071"
"erwerbstätig","2018","Thueringen","maennlich","304","0.685407025044408","0.644705388228606","0.72610866186021"
"erwerbstätig","2018","Thueringen","weiblich","332","0.607490132049163","0.567225960215974","0.647754303882351"
"nicht erwerbstätig","2019","Schleswig-Holstein","maennlich","221","","",""
"nicht erwerbstätig","2019","Schleswig-Holstein","weiblich","262","","",""
"nicht erwerbstätig","2019","Hamburg","maennlich","90","0.345374932981182","0.289480646623955","0.40126921933841"
"nicht erwerbstätig","2019","Hamburg","weiblich","135","","",""
"nicht erwerbstätig","2019","Niedersachsen","maennlich","550","0.323252986658562","0.299145696700505","0.347360276616619"
"nicht erwerbstätig","2019","Niedersachsen","weiblich","673","0.392207470926279","0.367885530376299","0.41652941147626"
"nicht erwerbstätig","2019","Bremen","maennlich","66","0.402425103178221","0.32148248662226","0.483367719734182"
"nicht erwerbstätig","2019","Bremen","weiblich","82","0.451182551035451","0.37259064279756","0.529774459273342"
"nicht erwerbstätig","2019","Nordrhein-Westfalen","maennlich","1164","","",""
"nicht erwerbstätig","2019","Nordrhein-Westfalen","weiblich","1384","","",""
"nicht erwerbstätig","2019","Hessen","maennlich","353","0.305646983959499","0.277675567976533","0.333618399942464"
"nicht erwerbstätig","2019","Hessen","weiblich","398","0.394889862077914","0.364592605995626","0.425187118160201"
"nicht erwerbstätig","2019","Rheinland-Pfalz,Saarland","maennlich","304","0.330201489105491","0.298052021543879","0.362350956667102"
"nicht erwerbstätig","2019","Rheinland-Pfalz,Saarland","weiblich","359","0.392557527777409","0.360090507298107","0.425024548256712"
"nicht erwerbstätig","2019","Baden-Wuerttemberg","maennlich","447","0.275113714219325","0.253038095630406","0.297189332808244"
"nicht erwerbstätig","2019","Baden-Wuerttemberg","weiblich","622","0.370356892886079","0.347189489246671","0.393524296525488"
"nicht erwerbstätig","2019","Bayern","maennlich","651","0.286550066600372","0.26753489765791","0.305565235542833"
"nicht erwerbstätig","2019","Bayern","weiblich","759","0.359294476196819","0.339354014764222","0.379234937629417"
"nicht erwerbstätig","2019","Saarland","maennlich","","","",""
"nicht erwerbstätig","2019","Saarland","weiblich","","","",""
"nicht erwerbstätig","2019","Berlin","maennlich","199","","",""
"nicht erwerbstätig","2019","Berlin","weiblich","203","","",""
"nicht erwerbstätig","2019","Brandenburg","maennlich","222","","",""
"nicht erwerbstätig","2019","Brandenburg","weiblich","296","","",""
"nicht erwerbstätig","2019","Mecklenburg-Vorpommern","maennlich","128","","",""
"nicht erwerbstätig","2019","Mecklenburg-Vorpommern","weiblich","140","","",""
"nicht erwerbstätig","2019","Sachsen","maennlich","298","","",""
"nicht erwerbstätig","2019","Sachsen","weiblich","349","0.384401048151374","0.352672848235279","0.416129248067469"
"nicht erwerbstätig","2019","Sachsen-Anhalt","maennlich","196","","",""
"nicht erwerbstätig","2019","Sachsen-Anhalt","weiblich","239","","",""
"nicht erwerbstätig","2019","Thueringen","maennlich","173","","",""
