"plh0184","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Oft","2015","(Fach-)Abitur","Hamburg","15","","",""
"Oft","2015","(Fach-)Abitur","Niedersachsen","67","0.167399066389299","0.127180271189375","0.207617861589223"
"Oft","2015","(Fach-)Abitur","Bremen","2","","",""
"Oft","2015","(Fach-)Abitur","Nordrhein-Westfalen","198","","",""
"Oft","2015","(Fach-)Abitur","Hessen","73","0.228788643301922","0.181647282925439","0.275930003678404"
"Oft","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","46","0.205645544722144","0.151869971994912","0.259421117449375"
"Oft","2015","(Fach-)Abitur","Baden-Wuerttemberg","75","0.176982453485556","0.14086733052837","0.213097576442742"
"Oft","2015","(Fach-)Abitur","Bayern","91","0.13599474463532","0.106839272042449","0.165150217228192"
"Oft","2015","(Fach-)Abitur","Saarland","","","",""
"Oft","2015","(Fach-)Abitur","Berlin","31","0.261645583093122","0.187226410987756","0.336064755198488"
"Oft","2015","(Fach-)Abitur","Brandenburg","27","","",""
"Oft","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","17","","",""
"Oft","2015","(Fach-)Abitur","Sachsen","22","","",""
"Oft","2015","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Oft","2015","(Fach-)Abitur","Thueringen","15","","",""
"Oft","2015","AkademikerIn","Schleswig-Holstein","22","","",""
"Oft","2015","AkademikerIn","Hamburg","20","","",""
"Oft","2015","AkademikerIn","Niedersachsen","77","0.141009451040192","0.11047317155245","0.171545730527934"
"Oft","2015","AkademikerIn","Bremen","5","0.0501010110781452","-0.0192604528350827","0.119462474991373"
"Oft","2015","AkademikerIn","Nordrhein-Westfalen","174","","",""
"Oft","2015","AkademikerIn","Hessen","81","0.200247829349049","0.164334925414629","0.23616073328347"
"Oft","2015","AkademikerIn","Rheinland-Pfalz,Saarland","37","0.12030953332009","0.0814330551804457","0.159186011459734"
"Oft","2015","AkademikerIn","Baden-Wuerttemberg","113","","",""
"Oft","2015","AkademikerIn","Bayern","123","","",""
"Oft","2015","AkademikerIn","Saarland","","","",""
"Oft","2015","AkademikerIn","Berlin","69","0.172135356971305","0.132643346592977","0.211627367349634"
"Oft","2015","AkademikerIn","Brandenburg","41","0.152283226165609","0.107566121787104","0.197000330544115"
"Oft","2015","AkademikerIn","Mecklenburg-Vorpommern","23","","",""
"Oft","2015","AkademikerIn","Sachsen","67","0.168204653185604","0.131820495899549","0.20458881047166"
"Oft","2015","AkademikerIn","Sachsen-Anhalt","29","","",""
"Oft","2015","AkademikerIn","Thueringen","30","0.187543258501372","0.13449547095274","0.240591046050004"
"Sehr oft","2015","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Sehr oft","2015","(noch) kein Abschluss","Hamburg","1","","",""
"Sehr oft","2015","(noch) kein Abschluss","Niedersachsen","4","0.0476280973930371","0.0050243914872372","0.0902318032988371"
"Sehr oft","2015","(noch) kein Abschluss","Bremen","2","","",""
"Sehr oft","2015","(noch) kein Abschluss","Nordrhein-Westfalen","16","","",""
"Sehr oft","2015","(noch) kein Abschluss","Hessen","4","0.0478324382883113","-0.00326847247475238","0.098933349051375"
"Sehr oft","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Sehr oft","2015","(noch) kein Abschluss","Baden-Wuerttemberg","8","0.145669256102895","0.0683655943428231","0.222972917862967"
"Sehr oft","2015","(noch) kein Abschluss","Bayern","10","","",""
"Sehr oft","2015","(noch) kein Abschluss","Saarland","","","",""
"Sehr oft","2015","(noch) kein Abschluss","Berlin","2","","",""
"Sehr oft","2015","(noch) kein Abschluss","Brandenburg","1","","",""
"Sehr oft","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2015","(noch) kein Abschluss","Sachsen","1","","",""
"Sehr oft","2015","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Sehr oft","2015","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2015","Hauptschule","Schleswig-Holstein","18","","",""
"Sehr oft","2015","Hauptschule","Hamburg","4","0.0475623382175958","0.00121172757458086","0.0939129488606107"
"Sehr oft","2015","Hauptschule","Niedersachsen","34","0.042719439316126","0.0280798634160338","0.0573590152162182"
"Sehr oft","2015","Hauptschule","Bremen","5","0.0727267532608293","-0.000737900682271281","0.14619140720393"
"Sehr oft","2015","Hauptschule","Nordrhein-Westfalen","97","0.0517779213028311","0.0409813422356043","0.0625745003700579"
"Sehr oft","2015","Hauptschule","Hessen","16","","",""
"Sehr oft","2015","Hauptschule","Rheinland-Pfalz,Saarland","26","","",""
"Sehr oft","2015","Hauptschule","Baden-Wuerttemberg","41","0.0341387517593655","0.0222951060992704","0.0459823974194606"
"Sehr oft","2015","Hauptschule","Bayern","83","0.0544176150892129","0.042615051958204","0.0662201782202219"
"Sehr oft","2015","Hauptschule","Saarland","","","",""
"Sehr oft","2015","Hauptschule","Berlin","8","0.0439569477567366","0.0113673660509898","0.0765465294624834"
"Sehr oft","2015","Hauptschule","Brandenburg","13","","",""
"Sehr oft","2015","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Sehr oft","2015","Hauptschule","Sachsen","13","","",""
"Sehr oft","2015","Hauptschule","Sachsen-Anhalt","11","","",""
"Sehr oft","2015","Hauptschule","Thueringen","17","","",""
"Sehr oft","2015","Realschule","Schleswig-Holstein","7","0.0167410427968283","0.000576418426105903","0.0329056671675508"
"Sehr oft","2015","Realschule","Hamburg","1","","",""
"Sehr oft","2015","Realschule","Niedersachsen","26","","",""
"Sehr oft","2015","Realschule","Bremen","7","0.106930899458632","0.00867685545686055","0.205184943460403"
"Sehr oft","2015","Realschule","Nordrhein-Westfalen","51","0.0517836176139063","0.0381379971088112","0.0654292381190014"
"Sehr oft","2015","Realschule","Hessen","18","","",""
"Sehr oft","2015","Realschule","Rheinland-Pfalz,Saarland","14","","",""
"Sehr oft","2015","Realschule","Baden-Wuerttemberg","34","0.049944015568775","0.03388737403755","0.0660006571"
"Sehr oft","2015","Realschule","Bayern","51","0.0541371918271493","0.039724833927373","0.0685495497269256"
"Sehr oft","2015","Realschule","Saarland","","","",""
"Sehr oft","2015","Realschule","Berlin","15","","",""
"Sehr oft","2015","Realschule","Brandenburg","22","","",""
"Sehr oft","2015","Realschule","Mecklenburg-Vorpommern","7","0.0531517547042613","0.0238390546164551","0.0824644547920675"
"Sehr oft","2015","Realschule","Sachsen","29","","",""
"Sehr oft","2015","Realschule","Sachsen-Anhalt","14","","",""
"Sehr oft","2015","Realschule","Thueringen","14","","",""
"Sehr oft","2015","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"Sehr oft","2015","(Fach-)Abitur","Hamburg","1","","",""
"Sehr oft","2015","(Fach-)Abitur","Niedersachsen","14","","",""
"Sehr oft","2015","(Fach-)Abitur","Bremen","3","","",""
"Sehr oft","2015","(Fach-)Abitur","Nordrhein-Westfalen","40","0.0360318474417466","0.0246667663647335","0.0473969285187596"
"Sehr oft","2015","(Fach-)Abitur","Hessen","7","0.0227081029291594","0.00598947058631911","0.0394267352719997"
"Sehr oft","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","10","","",""
"Sehr oft","2015","(Fach-)Abitur","Baden-Wuerttemberg","19","","",""
"Sehr oft","2015","(Fach-)Abitur","Bayern","25","","",""
"Sehr oft","2015","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2015","(Fach-)Abitur","Berlin","8","0.0257444378973336","-0.00107031787225564","0.0525591936669229"
"Sehr oft","2015","(Fach-)Abitur","Brandenburg","6","0.0513410795587085","0.0120184138290031","0.090663745288414"
"Sehr oft","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2015","(Fach-)Abitur","Sachsen","2","","",""
"Sehr oft","2015","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"Sehr oft","2015","(Fach-)Abitur","Thueringen","3","","",""
"Sehr oft","2015","AkademikerIn","Schleswig-Holstein","2","","",""
"Sehr oft","2015","AkademikerIn","Hamburg","2","","",""
"Sehr oft","2015","AkademikerIn","Niedersachsen","14","","",""
"Sehr oft","2015","AkademikerIn","Bremen","","","",""
"Sehr oft","2015","AkademikerIn","Nordrhein-Westfalen","36","0.0223207205489709","0.0134982026120619","0.0311432384858798"
"Sehr oft","2015","AkademikerIn","Hessen","13","","",""
"Sehr oft","2015","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.016420591015207","0.00123362373283864","0.0316075582975753"
"Sehr oft","2015","AkademikerIn","Baden-Wuerttemberg","27","","",""
"Sehr oft","2015","AkademikerIn","Bayern","26","","",""
"Sehr oft","2015","AkademikerIn","Saarland","","","",""
"Sehr oft","2015","AkademikerIn","Berlin","10","","",""
"Sehr oft","2015","AkademikerIn","Brandenburg","6","0.0624891182559979","0.0323651204296665","0.0926131160823294"
"Sehr oft","2015","AkademikerIn","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2015","AkademikerIn","Sachsen","5","0.00484953306598036","-0.00190786358483819","0.0116069297167989"
"Sehr oft","2015","AkademikerIn","Sachsen-Anhalt","8","0.0636473320521216","0.0307078556552307","0.0965868084490125"
"Sehr oft","2015","AkademikerIn","Thueringen","5","0.00979070252034517","-0.00359024449535942","0.0231716495360498"
"Sehr selten","2016","(noch) kein Abschluss","Schleswig-Holstein","6","0.16230703128676","0.0365007795255269","0.288113283047993"
"Sehr selten","2016","(noch) kein Abschluss","Hamburg","3","","",""
"Sehr selten","2016","(noch) kein Abschluss","Niedersachsen","13","","",""
"Sehr selten","2016","(noch) kein Abschluss","Bremen","1","","",""
"Sehr selten","2016","(noch) kein Abschluss","Nordrhein-Westfalen","39","0.145160834773751","0.102009419655408","0.188312249892094"
"Sehr selten","2016","(noch) kein Abschluss","Hessen","6","0.0996331004117689","0.0211880294321686","0.178078171391369"
"Sehr selten","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.135111860394464","0.0384056911775155","0.231818029611413"
"Sehr selten","2016","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Sehr selten","2016","(noch) kein Abschluss","Bayern","11","","",""
"Sehr selten","2016","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2016","(noch) kein Abschluss","Berlin","","","",""
"Sehr selten","2016","(noch) kein Abschluss","Brandenburg","4","0.198237228611269","0.0387382074172886","0.35773624980525"
"Sehr selten","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","4","0.460808162327055","0.199702788977734","0.721913535676377"
"Sehr selten","2016","(noch) kein Abschluss","Sachsen","5","0.275328551783346","0.0842840056353822","0.466373097931309"
"Sehr selten","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2016","(noch) kein Abschluss","Thueringen","1","","",""
"Sehr selten","2016","Hauptschule","Schleswig-Holstein","25","","",""
"Sehr selten","2016","Hauptschule","Hamburg","11","","",""
"Sehr selten","2016","Hauptschule","Niedersachsen","83","0.126116235308951","0.101255433015614","0.150977037602288"
"Sehr selten","2016","Hauptschule","Bremen","6","0.105593006899506","0.019546108089024","0.191639905709989"
"Sehr selten","2016","Hauptschule","Nordrhein-Westfalen","237","","",""
"Sehr selten","2016","Hauptschule","Hessen","44","0.131164774446959","0.0977891704073091","0.164540378486608"
"Sehr selten","2016","Hauptschule","Rheinland-Pfalz,Saarland","104","","",""
"Sehr selten","2016","Hauptschule","Baden-Wuerttemberg","70","0.089417138661891","0.070109141302392","0.10872513602139"
"Sehr selten","2016","Hauptschule","Bayern","173","","",""
"Sehr selten","2016","Hauptschule","Saarland","","","",""
"Sehr selten","2016","Hauptschule","Berlin","20","","",""
"Sehr selten","2016","Hauptschule","Brandenburg","25","","",""
"Sehr selten","2016","Hauptschule","Mecklenburg-Vorpommern","20","","",""
"Sehr selten","2016","Hauptschule","Sachsen","27","","",""
"Sehr selten","2016","Hauptschule","Sachsen-Anhalt","37","0.217837496413857","0.160773146118405","0.274901846709309"
"Sehr selten","2016","Hauptschule","Thueringen","55","0.247845999079491","0.192046729461822","0.30364526869716"
"Sehr selten","2016","Realschule","Schleswig-Holstein","13","","",""
"Sehr selten","2016","Realschule","Hamburg","9","0.144893960351183","0.065757536026661","0.224030384675705"
"Sehr selten","2016","Realschule","Niedersachsen","52","0.10994192236039","0.0852989209041796","0.1345849238166"
"Sehr selten","2016","Realschule","Bremen","1","","",""
"Sehr selten","2016","Realschule","Nordrhein-Westfalen","108","","",""
"Sehr selten","2016","Realschule","Hessen","34","0.1019240240508","0.0699524741698479","0.133895573931751"
"Sehr selten","2016","Realschule","Rheinland-Pfalz,Saarland","26","","",""
"Sehr selten","2016","Realschule","Baden-Wuerttemberg","36","0.0865763824272971","0.0645998785479758","0.108552886306618"
"Sehr selten","2016","Realschule","Bayern","81","0.11731064784071","0.0958414729606597","0.13877982272076"
"Sehr selten","2016","Realschule","Saarland","","","",""
"Sehr selten","2016","Realschule","Berlin","29","","",""
"Sehr selten","2016","Realschule","Brandenburg","22","","",""
"Sehr selten","2016","Realschule","Mecklenburg-Vorpommern","17","","",""
"Sehr selten","2016","Realschule","Sachsen","51","0.0646763866483298","0.0448971879993764","0.0844555852972832"
"Sehr selten","2016","Realschule","Sachsen-Anhalt","36","0.108562382671227","0.074477777826433","0.14264698751602"
"Sehr selten","2016","Realschule","Thueringen","47","0.145933273098994","0.108787755303886","0.183078790894103"
"Sehr selten","2016","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"Sehr selten","2016","(Fach-)Abitur","Hamburg","9","0.103363869514888","0.0378698655258202","0.168857873503956"
"Sehr selten","2016","(Fach-)Abitur","Niedersachsen","35","0.0829862825329076","0.0547245605643362","0.111248004501479"
"Sehr selten","2016","(Fach-)Abitur","Bremen","3","","",""
"Sehr selten","2016","(Fach-)Abitur","Nordrhein-Westfalen","130","","",""
"Sehr selten","2016","(Fach-)Abitur","Hessen","18","","",""
"Sehr selten","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","30","0.0548586942080086","0.0249727649361437","0.0847446234798735"
"Sehr selten","2016","(Fach-)Abitur","Baden-Wuerttemberg","53","0.129250453788178","0.0977608270287696","0.160740080547586"
"Sehr selten","2016","(Fach-)Abitur","Bayern","76","0.124867929365729","0.0961501103188827","0.153585748412574"
"Sehr selten","2016","(Fach-)Abitur","Saarland","","","",""
"Sehr selten","2016","(Fach-)Abitur","Berlin","13","","",""
"Sehr selten","2016","(Fach-)Abitur","Brandenburg","7","0.0306770677187639","-0.000839603200773729","0.0621937386383015"
"Sehr selten","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Sehr selten","2016","(Fach-)Abitur","Sachsen","15","","",""
"Sehr selten","2016","(Fach-)Abitur","Sachsen-Anhalt","6","0.084974361506266","0.0138230889967703","0.156125634015762"
"Sehr selten","2016","(Fach-)Abitur","Thueringen","11","","",""
"Sehr selten","2016","AkademikerIn","Schleswig-Holstein","15","","",""
"Sehr selten","2016","AkademikerIn","Hamburg","16","","",""
"Sehr selten","2016","AkademikerIn","Niedersachsen","61","0.101438987325443","0.0748694806458953","0.128008494004992"
"Sehr selten","2016","AkademikerIn","Bremen","5","0.115085706108407","0.0149296797074314","0.215241732509383"
"Sehr selten","2016","AkademikerIn","Nordrhein-Westfalen","150","","",""
"Sehr selten","2016","AkademikerIn","Hessen","53","0.15629673326534","0.12353650587744","0.189056960653239"
"Sehr selten","2016","AkademikerIn","Rheinland-Pfalz,Saarland","30","0.0891653096087704","0.055297946705198","0.123032672512343"
"Sehr selten","2016","AkademikerIn","Baden-Wuerttemberg","65","0.086125722075126","0.0661536486920483","0.106097795458204"
"Sehr selten","2016","AkademikerIn","Bayern","131","","",""
"Sehr selten","2016","AkademikerIn","Saarland","","","",""
"Sehr selten","2016","AkademikerIn","Berlin","35","0.0958090043174002","0.0656964004355051","0.125921608199295"
"Sehr selten","2016","AkademikerIn","Brandenburg","17","","",""
"Sehr selten","2016","AkademikerIn","Mecklenburg-Vorpommern","11","","",""
"Sehr selten","2016","AkademikerIn","Sachsen","36","0.120315351157881","0.0878184645978649","0.152812237717896"
"Sehr selten","2016","AkademikerIn","Sachsen-Anhalt","22","","",""
"Sehr selten","2016","AkademikerIn","Thueringen","22","","",""
"Selten","2016","(noch) kein Abschluss","Schleswig-Holstein","9","0.294265200940059","0.138782763367963","0.449747638512156"
"Selten","2016","(noch) kein Abschluss","Hamburg","4","0.428421155049689","0.177997131754553","0.678845178344825"
"Selten","2016","(noch) kein Abschluss","Niedersachsen","28","","",""
"Selten","2016","(noch) kein Abschluss","Bremen","3","","",""
"Selten","2016","(noch) kein Abschluss","Nordrhein-Westfalen","54","0.197737727191226","0.148947699774194","0.246527754608259"
"Selten","2016","(noch) kein Abschluss","Hessen","16","","",""
"Selten","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7","0.166251636771962","0.0609274937002948","0.271575779843628"
