year,bula_h,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Brandenburg,East,(2c_gen) General Maturity Certificate,0.02494,34,961,0.01508,0.03481
2000,Brandenburg,East,(3a) Lower Tertiary Education,0.13157,162,961,0.11019,0.15295
2000,Brandenburg,East,(3b) Higher Tertiary Education,0.08749,101,961,0.06962,0.10537
2000,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.23424,127,485,0.19651,0.27197
2000,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.32786,234,485,0.28604,0.36968
2000,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.09978,74,485,0.07308,0.12648
2000,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.06250,50,485,0.04094,0.08407
2000,Saxony,East,(0) No qualification (yet),0.01406,34,1766,0.00857,0.01956
2000,Saxony,East,(1b) General Elementary School,0.05597,102,1766,0.04525,0.06670
2000,Saxony,East,(1c) Basic Vocational Qualification,0.22822,427,1766,0.20864,0.24780
2000,Saxony,East,(2) Intermediate General/Vocational Qualification,0.31627,723,1766,0.29457,0.33796
2000,Saxony,East,(2c_gen) General Maturity Certificate,0.01645,47,1766,0.01051,0.02238
2000,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.03092,61,1766,0.02284,0.03899
2000,Saxony,East,(3a) Lower Tertiary Education,0.09109,199,1766,0.07767,0.10452
2000,Saxony,East,(3b) Higher Tertiary Education,0.08079,173,1766,0.06808,0.09350
2000,Saxony-Anhalt,East,(1b) General Elementary School,0.06693,69,1033,0.05168,0.08217
2000,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.27749,298,1033,0.25017,0.30481
2000,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.28689,358,1033,0.25929,0.31449
2000,Saxony-Anhalt,East,(2c_gen) General Maturity Certificate,0.02240,39,1033,0.01337,0.03143
2000,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.02842,36,1033,0.01828,0.03856
2000,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.10635,142,1033,0.08754,0.12516
2000,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.06941,91,1033,0.05391,0.08492
2000,Thuringa,East,(1b) General Elementary School,0.04796,49,972,0.03452,0.06140
2000,Thuringa,East,(1c) Basic Vocational Qualification,0.28798,315,972,0.25950,0.31646
2000,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.33714,434,972,0.30740,0.36687
2000,Thuringa,East,(3a) Lower Tertiary Education,0.07456,103,972,0.05803,0.09108
2000,Thuringa,East,(3b) Higher Tertiary Education,0.04809,71,972,0.03463,0.06155
2001,Schleswig-Holstein,West,(1b) General Elementary School,0.09629,73,600,0.07266,0.11991
2001,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.32896,238,600,0.29134,0.36659
2001,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.20249,167,600,0.17031,0.23467
2001,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.05127,42,600,0.03361,0.06893
2001,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.04055,35,600,0.02476,0.05635
2001,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.05176,45,600,0.03402,0.06950
2001,Hamburg,West,(1c) Basic Vocational Qualification,0.24138,67,186,0.17972,0.30305
2001,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.23463,75,186,0.17356,0.29569
2001,Hamburg,West,(3b) Higher Tertiary Education,0.12165,44,186,0.07454,0.16875
2001,Lower Saxony,West,(0) No qualification (yet),0.01808,49,1817,0.01195,0.02421
2001,Lower Saxony,West,(1b) General Elementary School,0.10755,225,1817,0.09330,0.12180
2001,Lower Saxony,West,(1c) Basic Vocational Qualification,0.27288,611,1817,0.25240,0.29337
2001,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.22141,516,1817,0.20231,0.24050
2001,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.02347,51,1817,0.01651,0.03043
2001,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.06066,133,1817,0.04968,0.07164
2001,Lower Saxony,West,(3a) Lower Tertiary Education,0.03878,89,1817,0.02990,0.04766
2001,Lower Saxony,West,(3b) Higher Tertiary Education,0.05685,143,1817,0.04620,0.06750
2001,Bremen,West,(1c) Basic Vocational Qualification,0.32915,49,86,0.22925,0.42905
2001,Bremen,West,(2) Intermediate General/Vocational Qualification,0.15292,37,86,0.07641,0.22944
2001,North Rhine-Westphalia,West,(0) No qualification (yet),0.01827,119,4616,0.01440,0.02213
2001,North Rhine-Westphalia,West,(1a) Inadequately completed,0.01847,113,4616,0.01459,0.02236
2001,North Rhine-Westphalia,West,(1b) General Elementary School,0.10320,572,4616,0.09443,0.11198
2001,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.29873,1588,4616,0.28553,0.31194
2001,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16019,952,4616,0.14961,0.17078
2001,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03011,187,4616,0.02518,0.03504
2001,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.08131,447,4616,0.07342,0.08919
2001,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.04106,232,4616,0.03534,0.04679
2001,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.07360,406,4616,0.06607,0.08114
2001,Hesse,West,(0) No qualification (yet),0.01311,34,1474,0.00730,0.01892
2001,Hesse,West,(1a) Inadequately completed,0.01611,33,1474,0.00968,0.02254
2001,Hesse,West,(1b) General Elementary School,0.11310,193,1474,0.09692,0.12927
2001,Hesse,West,(1c) Basic Vocational Qualification,0.25948,447,1474,0.23709,0.28186
2001,Hesse,West,(2) Intermediate General/Vocational Qualification,0.17664,351,1474,0.15717,0.19612
2001,Hesse,West,(2c_gen) General Maturity Certificate,0.02311,52,1474,0.01544,0.03079
2001,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.07483,130,1474,0.06140,0.08827
2001,Hesse,West,(3a) Lower Tertiary Education,0.04419,84,1474,0.03369,0.05468
2001,Hesse,West,(3b) Higher Tertiary Education,0.09677,150,1474,0.08167,0.11187
2001,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.01514,31,1314,0.00853,0.02174
2001,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.12517,213,1314,0.10727,0.14307
2001,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.32931,534,1314,0.30388,0.35473
2001,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.15458,262,1314,0.13502,0.17413
2001,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.02435,40,1314,0.01601,0.03268
2001,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.04884,94,1314,0.03718,0.06049
2001,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.02863,53,1314,0.01961,0.03765
2001,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.04776,87,1314,0.03623,0.05930
2001,Baden-Wuerttemberg,West,(0) No qualification (yet),0.01599,67,2580,0.01115,0.02083
2001,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01254,57,2580,0.00825,0.01684
2001,Baden-Wuerttemberg,West,(1b) General Elementary School,0.12700,455,2580,0.11415,0.13985
2001,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.24970,813,2580,0.23299,0.26640
2001,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.17236,543,2580,0.15778,0.18693
2001,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03323,113,2580,0.02632,0.04015
2001,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.05483,168,2580,0.04604,0.06361
2001,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.05612,144,2580,0.04723,0.06500
2001,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.07718,220,2580,0.06688,0.08748
2001,Bavaria,West,(0) No qualification (yet),0.01162,51,3024,0.00780,0.01544
2001,Bavaria,West,(1a) Inadequately completed,0.00883,32,3024,0.00550,0.01217
2001,Bavaria,West,(1b) General Elementary School,0.10618,378,3024,0.09520,0.11717
2001,Bavaria,West,(1c) Basic Vocational Qualification,0.33232,1183,3024,0.31553,0.34911
2001,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.18025,680,3024,0.16655,0.19396
2001,Bavaria,West,(2c_gen) General Maturity Certificate,0.02071,77,3024,0.01563,0.02578
2001,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.05503,190,3024,0.04690,0.06316
2001,Bavaria,West,(3a) Lower Tertiary Education,0.05313,183,3024,0.04513,0.06113
2001,Bavaria,West,(3b) Higher Tertiary Education,0.07089,250,3024,0.06174,0.08003
2001,Berlin,West,(1b) General Elementary School,0.05348,32,385,0.03097,0.07598
2001,Berlin,West,(1c) Basic Vocational Qualification,0.15213,80,385,0.11621,0.18805
2001,Berlin,West,(2) Intermediate General/Vocational Qualification,0.24089,123,385,0.19812,0.28367
2001,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.06553,39,385,0.04078,0.09028
2001,Berlin,West,(3a) Lower Tertiary Education,0.08636,44,385,0.05827,0.11446
2001,Berlin,West,(3b) Higher Tertiary Education,0.12286,67,385,0.09003,0.15570
2001,Berlin,East,(1c) Basic Vocational Qualification,0.12489,51,293,0.08697,0.16281
2001,Berlin,East,(2) Intermediate General/Vocational Qualification,0.28429,129,293,0.23255,0.33603
2001,Berlin,East,(3a) Lower Tertiary Education,0.11535,50,293,0.07871,0.15199
2001,Berlin,East,(3b) Higher Tertiary Education,0.15030,63,293,0.10931,0.19129
2001,Brandenburg,East,(1b) General Elementary School,0.05872,63,894,0.04330,0.07414
2001,Brandenburg,East,(1c) Basic Vocational Qualification,0.19646,206,894,0.17040,0.22252
2001,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.29674,340,894,0.26677,0.32670
2001,Brandenburg,East,(2c_gen) General Maturity Certificate,0.02633,33,894,0.01583,0.03683
2001,Brandenburg,East,(3a) Lower Tertiary Education,0.14005,156,894,0.11729,0.16281
2001,Brandenburg,East,(3b) Higher Tertiary Education,0.09094,96,894,0.07208,0.10979
2001,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.23939,114,442,0.19956,0.27922
2001,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.32897,214,442,0.28511,0.37282
2001,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.09870,68,442,0.07086,0.12654
2001,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.06589,46,442,0.04274,0.08905
2001,Saxony,East,(0) No qualification (yet),0.01671,37,1632,0.01049,0.02293
2001,Saxony,East,(1b) General Elementary School,0.05492,89,1632,0.04386,0.06597
2001,Saxony,East,(1c) Basic Vocational Qualification,0.22513,383,1632,0.20486,0.24540
2001,Saxony,East,(2) Intermediate General/Vocational Qualification,0.31760,663,1632,0.29501,0.34020
2001,Saxony,East,(2c_gen) General Maturity Certificate,0.01795,46,1632,0.01150,0.02439
2001,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.02664,53,1632,0.01882,0.03445
2001,Saxony,East,(3a) Lower Tertiary Education,0.09961,194,1632,0.08507,0.11414
2001,Saxony,East,(3b) Higher Tertiary Education,0.08711,167,1632,0.07343,0.10080
2001,Saxony-Anhalt,East,(1b) General Elementary School,0.07253,63,966,0.05616,0.08889
2001,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.26309,269,966,0.23531,0.29087
2001,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.28623,333,966,0.25771,0.31475
2001,Saxony-Anhalt,East,(2c_gen) General Maturity Certificate,0.02770,44,966,0.01734,0.03805
2001,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.03165,38,966,0.02060,0.04270
2001,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.10814,136,966,0.08854,0.12773
2001,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.06268,83,966,0.04739,0.07797
2001,Thuringa,East,(0) No qualification (yet),0.02599,37,911,0.01565,0.03632
2001,Thuringa,East,(1b) General Elementary School,0.04656,39,911,0.03287,0.06025
2001,Thuringa,East,(1c) Basic Vocational Qualification,0.29539,288,911,0.26574,0.32503
2001,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.33344,384,911,0.30281,0.36407
2001,Thuringa,East,(3a) Lower Tertiary Education,0.07408,95,911,0.05707,0.09110
2001,Thuringa,East,(3b) Higher Tertiary Education,0.05320,68,911,0.03861,0.06778
2002,Schleswig-Holstein,West,(1b) General Elementary School,0.09920,71,650,0.07620,0.12220
2002,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.31953,230,650,0.28365,0.35540
2002,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.21265,183,650,0.18117,0.24413
2002,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.04515,49,650,0.02918,0.06113
2002,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.04242,44,650,0.02691,0.05793
2002,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.04701,73,650,0.03072,0.06329
2002,Hamburg,West,(1c) Basic Vocational Qualification,0.25624,72,223,0.19881,0.31366
2002,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.24902,90,223,0.19213,0.30590
2002,Hamburg,West,(3b) Higher Tertiary Education,0.10119,61,223,0.06152,0.14086
2002,Lower Saxony,West,(0) No qualification (yet),0.01974,59,1935,0.01354,0.02594
2002,Lower Saxony,West,(1b) General Elementary School,0.10753,214,1935,0.09372,0.12133
2002,Lower Saxony,West,(1c) Basic Vocational Qualification,0.27051,597,1935,0.25071,0.29031
2002,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.22423,556,1935,0.20564,0.24281
2002,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.01955,50,1935,0.01338,0.02572
2002,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.05989,148,1935,0.04932,0.07047
2002,Lower Saxony,West,(3a) Lower Tertiary Education,0.03729,100,1935,0.02884,0.04573
2002,Lower Saxony,West,(3b) Higher Tertiary Education,0.05968,211,1935,0.04912,0.07024
2002,Bremen,West,(1c) Basic Vocational Qualification,0.33172,50,94,0.23603,0.42742
2002,Bremen,West,(2) Intermediate General/Vocational Qualification,0.18282,44,94,0.10426,0.26138
2002,North Rhine-Westphalia,West,(0) No qualification (yet),0.01749,146,4821,0.01379,0.02119
2002,North Rhine-Westphalia,West,(1a) Inadequately completed,0.01919,97,4821,0.01531,0.02306
2002,North Rhine-Westphalia,West,(1b) General Elementary School,0.09885,506,4821,0.09043,0.10728
2002,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.29785,1509,4821,0.28494,0.31076
2002,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16364,974,4821,0.15320,0.17408
2002,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03235,213,4821,0.02736,0.03735
2002,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.08307,487,4821,0.07528,0.09086
2002,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.03980,287,4821,0.03428,0.04532
2002,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.07528,602,4821,0.06783,0.08273
2002,Hesse,West,(0) No qualification (yet),0.01288,33,1630,0.00741,0.01836
2002,Hesse,West,(1a) Inadequately completed,0.01599,31,1630,0.00990,0.02208
2002,Hesse,West,(1b) General Elementary School,0.10833,179,1630,0.09324,0.12342
2002,Hesse,West,(1c) Basic Vocational Qualification,0.24850,424,1630,0.22751,0.26948
2002,Hesse,West,(2) Intermediate General/Vocational Qualification,0.18563,395,1630,0.16675,0.20451
2002,Hesse,West,(2c_gen) General Maturity Certificate,0.02701,73,1630,0.01914,0.03488
2002,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.06866,143,1630,0.05638,0.08093
2002,Hesse,West,(3a) Lower Tertiary Education,0.04778,116,1630,0.03742,0.05814
2002,Hesse,West,(3b) Higher Tertiary Education,0.09314,236,1630,0.07903,0.10726
2002,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.01804,36,1339,0.01091,0.02517
2002,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.13891,210,1339,0.12038,0.15745
2002,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.33102,506,1339,0.30580,0.35623
2002,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.14830,265,1339,0.12925,0.16734
2002,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.02908,53,1339,0.02008,0.03809
2002,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.04279,84,1339,0.03194,0.05363
2002,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.02699,62,1339,0.01831,0.03567
2002,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.04442,123,1339,0.03338,0.05546
2002,Baden-Wuerttemberg,West,(0) No qualification (yet),0.02162,89,2773,0.01620,0.02703
2002,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01350,53,2773,0.00920,0.01779
2002,Baden-Wuerttemberg,West,(1b) General Elementary School,0.12776,423,2773,0.11533,0.14019
2002,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.24965,793,2773,0.23353,0.26576
2002,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.16567,594,2773,0.15183,0.17951
2002,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03136,122,2773,0.02487,0.03785
2002,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.06302,199,2773,0.05398,0.07207
2002,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.05860,188,2773,0.04985,0.06734
2002,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.06968,312,2773,0.06020,0.07916
2002,Bavaria,West,(0) No qualification (yet),0.00921,50,3202,0.00590,0.01251
2002,Bavaria,West,(1b) General Elementary School,0.10475,346,3202,0.09414,0.11536
2002,Bavaria,West,(1c) Basic Vocational Qualification,0.33685,1137,3202,0.32048,0.35323
2002,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.18202,741,3202,0.16866,0.19539
2002,Bavaria,West,(2c_gen) General Maturity Certificate,0.01861,99,3202,0.01392,0.02329
2002,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.05438,206,3202,0.04653,0.06224
2002,Bavaria,West,(3a) Lower Tertiary Education,0.05073,230,3202,0.04313,0.05834
2002,Bavaria,West,(3b) Higher Tertiary Education,0.06407,393,3202,0.05559,0.07256
2002,Berlin,West,(1c) Basic Vocational Qualification,0.16246,79,412,0.12680,0.19812
2002,Berlin,West,(2) Intermediate General/Vocational Qualification,0.22824,119,412,0.18766,0.26881
2002,Berlin,West,(2c_gen) General Maturity Certificate,0.06377,31,412,0.04014,0.08739
2002,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.06561,45,412,0.04168,0.08955
2002,Berlin,West,(3a) Lower Tertiary Education,0.08150,48,412,0.05505,0.10796
2002,Berlin,West,(3b) Higher Tertiary Education,0.12238,90,412,0.09070,0.15407
2002,Berlin,East,(1c) Basic Vocational Qualification,0.13251,53,293,0.09362,0.17139
2002,Berlin,East,(2) Intermediate General/Vocational Qualification,0.28878,119,293,0.23680,0.34076
2002,Berlin,East,(3a) Lower Tertiary Education,0.10596,46,293,0.07066,0.14127
2002,Berlin,East,(3b) Higher Tertiary Education,0.15918,75,293,0.11722,0.20114
2002,Brandenburg,East,(1b) General Elementary School,0.05526,53,925,0.04053,0.07000
2002,Brandenburg,East,(1c) Basic Vocational Qualification,0.20495,203,925,0.17892,0.23098
