"pgcasmin","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"(2c_voc) vocational maturity certificate","2013","AkademikerInnen","Brandenburg","","","",""
"(2c_voc) vocational maturity certificate","2013","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"(2c_voc) vocational maturity certificate","2013","AkademikerInnen","Sachsen","","","",""
"(2c_voc) vocational maturity certificate","2013","AkademikerInnen","Sachsen-Anhalt","","","",""
"(2c_voc) vocational maturity certificate","2013","AkademikerInnen","Thueringen","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Hamburg","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Niedersachsen","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Bremen","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Hessen","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Bayern","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Saarland","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Berlin","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Brandenburg","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Sachsen","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","Thueringen","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Schleswig-Holstein","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Hamburg","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Niedersachsen","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Bremen","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Hessen","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Bayern","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Saarland","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Berlin","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Brandenburg","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Sachsen","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","Thueringen","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Schleswig-Holstein","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Hamburg","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Niedersachsen","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Bremen","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Nordrhein-Westfalen","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Hessen","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Baden-Wuerttemberg","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Bayern","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Saarland","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Berlin","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Brandenburg","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Sachsen","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Sachsen-Anhalt","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","Thueringen","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Schleswig-Holstein","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Hamburg","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Niedersachsen","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Bremen","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Hessen","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Bayern","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Saarland","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Berlin","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Brandenburg","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Sachsen","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","Thueringen","","","",""
"(3a) lower tertiary education","2013","AkademikerInnen","Schleswig-Holstein","66","0.408343537091689","0.33613546671359","0.480551607469788"
"(3a) lower tertiary education","2013","AkademikerInnen","Hamburg","39","0.320284088277459","0.249729566883049","0.390838609671869"
"(3a) lower tertiary education","2013","AkademikerInnen","Niedersachsen","164","0.343159743452185","0.303908087682895","0.382411399221475"
"(3a) lower tertiary education","2013","AkademikerInnen","Bremen","","","",""
"(3a) lower tertiary education","2013","AkademikerInnen","Nordrhein-Westfalen","364","0.32264409622499","0.297548163706213","0.347740028743768"
"(3a) lower tertiary education","2013","AkademikerInnen","Hessen","142","0.263037698728234","0.22760107161285","0.298474325843618"
"(3a) lower tertiary education","2013","AkademikerInnen","Rheinland-Pfalz,Saarland","91","0.424320528497737","0.364012430596141","0.484628626399334"
"(3a) lower tertiary education","2013","AkademikerInnen","Baden-Wuerttemberg","271","0.36247008707709","0.330416429790588","0.394523744363591"
"(3a) lower tertiary education","2013","AkademikerInnen","Bayern","324","0.384314637969473","0.354285649558413","0.414343626380533"
"(3a) lower tertiary education","2013","AkademikerInnen","Saarland","","","",""
"(3a) lower tertiary education","2013","AkademikerInnen","Berlin","108","0.313785075732669","0.269925938456727","0.35764421300861"
"(3a) lower tertiary education","2013","AkademikerInnen","Brandenburg","138","0.568985126876088","0.510455153096106","0.62751510065607"
"(3a) lower tertiary education","2013","AkademikerInnen","Mecklenburg-Vorpommern","68","0.502056017312837","0.422306888042281","0.581805146583392"
"(3a) lower tertiary education","2013","AkademikerInnen","Sachsen","200","0.47697133879906","0.432702049780227","0.521240627817892"
"(3a) lower tertiary education","2013","AkademikerInnen","Sachsen-Anhalt","98","0.462463781243778","0.398852401089101","0.526075161398456"
"(3a) lower tertiary education","2013","AkademikerInnen","Thueringen","103","0.515149448926898","0.449991945128392","0.580306952725403"
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Hamburg","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Niedersachsen","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Bremen","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Hessen","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Bayern","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Saarland","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Berlin","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Brandenburg","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Sachsen","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","Thueringen","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Hamburg","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Niedersachsen","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Bremen","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Hessen","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Bayern","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Saarland","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Berlin","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Brandenburg","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Sachsen","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","Thueringen","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Hamburg","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Niedersachsen","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Bremen","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Hessen","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Bayern","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Saarland","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Berlin","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Brandenburg","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Sachsen","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","Thueringen","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Hamburg","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Niedersachsen","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Bremen","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Hessen","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Bayern","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Saarland","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Berlin","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Brandenburg","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Sachsen","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","Thueringen","","","",""
"(3b) higher tertiary education","2013","AkademikerInnen","Schleswig-Holstein","112","0.591656462908311","0.519448392530212","0.66386453328641"
"(3b) higher tertiary education","2013","AkademikerInnen","Hamburg","129","0.679715911722541","0.609161390328131","0.750270433116951"
"(3b) higher tertiary education","2013","AkademikerInnen","Niedersachsen","398","0.656840256547815","0.617588600778525","0.696091912317106"
