"party","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Rechtsextrem","2008","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2008","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2008","66 und älter","Realschule","","","",""
"Rechtsextrem","2008","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2008","66 und älter","AkademikerIn","","","",""
"AfD","2008","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2008","16-34 J.","Hauptschule","","","",""
"AfD","2008","16-34 J.","Realschule","","","",""
"AfD","2008","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2008","16-34 J.","AkademikerIn","","","",""
"AfD","2008","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2008","35-65 J.","Hauptschule","","","",""
"AfD","2008","35-65 J.","Realschule","","","",""
"AfD","2008","35-65 J.","(Fach-)Abitur","","","",""
"AfD","2008","35-65 J.","AkademikerIn","","","",""
"AfD","2008","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2008","66 und älter","Hauptschule","","","",""
"AfD","2008","66 und älter","Realschule","","","",""
"AfD","2008","66 und älter","(Fach-)Abitur","","","",""
"AfD","2008","66 und älter","AkademikerIn","","","",""
"Sonstige","2008","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2008","16-34 J.","Hauptschule","","","",""
"Sonstige","2008","16-34 J.","Realschule","","","",""
"Sonstige","2008","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2008","16-34 J.","AkademikerIn","","","",""
"Sonstige","2008","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2008","35-65 J.","Hauptschule","","","",""
"Sonstige","2008","35-65 J.","Realschule","","","",""
"Sonstige","2008","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2008","35-65 J.","AkademikerIn","","","",""
"Sonstige","2008","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2008","66 und älter","Hauptschule","","","",""
"Sonstige","2008","66 und älter","Realschule","","","",""
"Sonstige","2008","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2008","66 und älter","AkademikerIn","","","",""
"keine PN","2009","16-34 J.","(noch) kein Abschluss","232","0.786735323782613","0.743002559485431","0.830468088079795"
"keine PN","2009","16-34 J.","Hauptschule","528","0.846971366007544","0.818791752296654","0.875150979718433"
"keine PN","2009","16-34 J.","Realschule","861","0.752375729863455","0.727029142851188","0.777722316875723"
"keine PN","2009","16-34 J.","(Fach-)Abitur","554","0.608071485790884","0.576491822128407","0.639651149453362"
"keine PN","2009","16-34 J.","AkademikerIn","257","0.459151300829135","0.416845463925249","0.501457137733022"
"keine PN","2009","35-65 J.","(noch) kein Abschluss","79","0.84186286314537","0.767305285566898","0.916420440723842"
"keine PN","2009","35-65 J.","Hauptschule","2011","0.689220090221133","0.672851411858557","0.705588768583709"
"keine PN","2009","35-65 J.","Realschule","2008","0.63257585196646","0.615656623453295","0.649495080479625"
"keine PN","2009","35-65 J.","(Fach-)Abitur","462","0.52898375497191","0.496623338395401","0.561344171548419"
"keine PN","2009","35-65 J.","AkademikerIn","1113","0.461405190970806","0.442261902359462","0.48054847958215"
"keine PN","2009","66 und älter","(noch) kein Abschluss","42","0.827021153851208","0.726140934439812","0.927901373262604"
"keine PN","2009","66 und älter","Hauptschule","1238","0.489086175815193","0.469412352295964","0.508759999334422"
"keine PN","2009","66 und älter","Realschule","202","0.377293712502914","0.336931532210523","0.417655892795304"
"keine PN","2009","66 und älter","(Fach-)Abitur","62","0.377538405952214","0.303345391599002","0.451731420305427"
"keine PN","2009","66 und älter","AkademikerIn","294","0.366140265793286","0.334201899085778","0.398078632500795"
"CDU/CSU","2009","16-34 J.","(noch) kein Abschluss","32","0.0567331421916497","0.0320347406358708","0.0814315437474286"
"CDU/CSU","2009","16-34 J.","Hauptschule","41","0.0591364290559487","0.0406733046736307","0.0775995534382668"
"CDU/CSU","2009","16-34 J.","Realschule","98","0.0850986030344633","0.0687133234437881","0.101483882625139"
"CDU/CSU","2009","16-34 J.","(Fach-)Abitur","103","0.113001203956458","0.0925212110955226","0.133481196817393"
"CDU/CSU","2009","16-34 J.","AkademikerIn","78","0.150577150623571","0.120215457002173","0.180938844244969"
"CDU/CSU","2009","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2009","35-65 J.","Hauptschule","457","0.125108312166057","0.113407165834981","0.136809458497133"
"CDU/CSU","2009","35-65 J.","Realschule","449","0.144423389578571","0.132086984480828","0.156759794676314"
"CDU/CSU","2009","35-65 J.","(Fach-)Abitur","146","0.135049338989164","0.112892036227294","0.157206641751035"
"CDU/CSU","2009","35-65 J.","AkademikerIn","480","0.161136517643159","0.147018072895","0.175254962391318"
"CDU/CSU","2009","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2009","66 und älter","Hauptschule","621","0.251924758308798","0.234839155081603","0.269010361535993"
"CDU/CSU","2009","66 und älter","Realschule","196","0.361101063781706","0.321104408491545","0.401097719071866"
"CDU/CSU","2009","66 und älter","(Fach-)Abitur","53","0.303385099274853","0.233026097334987","0.373744101214719"
"CDU/CSU","2009","66 und älter","AkademikerIn","252","0.278890190440157","0.249159178188765","0.308621202691549"
"SPD","2009","16-34 J.","(noch) kein Abschluss","","","",""
"SPD","2009","16-34 J.","Hauptschule","30","0.058381755116972","0.040029462444827","0.0767340477891169"
"SPD","2009","16-34 J.","Realschule","65","0.0653922288703519","0.050875015511127","0.0799094422295767"
"SPD","2009","16-34 J.","(Fach-)Abitur","117","0.133900028807573","0.111870708495901","0.155929349119244"
"SPD","2009","16-34 J.","AkademikerIn","79","0.137584699411726","0.108341304936143","0.166828093887308"
"SPD","2009","35-65 J.","(noch) kein Abschluss","","","",""
"SPD","2009","35-65 J.","Hauptschule","423","0.124779868457091","0.113091898305594","0.136467838608589"
"SPD","2009","35-65 J.","Realschule","326","0.104127024009088","0.0934082441897199","0.114845803828455"
"SPD","2009","35-65 J.","(Fach-)Abitur","149","0.155940197328844","0.132420017285026","0.179460377372663"
"SPD","2009","35-65 J.","AkademikerIn","375","0.137542142377741","0.124316064938374","0.150768219817107"
"SPD","2009","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2009","66 und älter","Hauptschule","460","0.194856477372437","0.179267546692971","0.210445408051904"
"SPD","2009","66 und älter","Realschule","86","0.159216818534292","0.128749818901926","0.189683818166658"
"SPD","2009","66 und älter","(Fach-)Abitur","","","",""
"SPD","2009","66 und älter","AkademikerIn","154","0.175326719035372","0.150117616222237","0.200535821848506"
"FDP","2009","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2009","16-34 J.","Hauptschule","","","",""
"FDP","2009","16-34 J.","Realschule","","","",""
"FDP","2009","16-34 J.","(Fach-)Abitur","34","0.0309780861686017","0.0197702740677784","0.042185898269425"
"FDP","2009","16-34 J.","AkademikerIn","48","0.10397942139881","0.0780664523227941","0.129892390474827"
"FDP","2009","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2009","35-65 J.","Hauptschule","55","0.0191324405727735","0.0142873873188295","0.0239774938267174"
"FDP","2009","35-65 J.","Realschule","91","0.0259897246120491","0.0204060125879925","0.0315734366361056"
"FDP","2009","35-65 J.","(Fach-)Abitur","44","0.0349869252410183","0.0230746565578549","0.0468991939241817"
"FDP","2009","35-65 J.","AkademikerIn","163","0.0608971221626869","0.0517138131634614","0.0700804311619123"
"FDP","2009","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2009","66 und älter","Hauptschule","48","0.0228281322587164","0.0169499517507401","0.0287063127666928"
"FDP","2009","66 und älter","Realschule","34","0.0457793153016862","0.0283751873145794","0.063183443288793"
"FDP","2009","66 und älter","(Fach-)Abitur","","","",""
"FDP","2009","66 und älter","AkademikerIn","63","0.064323400495395","0.0480589364551725","0.0805878645356175"
"Grüne","2009","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","2009","16-34 J.","Hauptschule","","","",""
"Grüne","2009","16-34 J.","Realschule","","","",""
"Grüne","2009","16-34 J.","(Fach-)Abitur","78","0.0933455759278941","0.074526663871547","0.112164487984241"
"Grüne","2009","16-34 J.","AkademikerIn","58","0.127943899159294","0.099586493897271","0.156301304421318"
"Grüne","2009","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2009","35-65 J.","Hauptschule","38","0.0108537219918816","0.00718911175838827","0.0145183322253749"
"Grüne","2009","35-65 J.","Realschule","111","0.0398983645018062","0.0330296327622675","0.046767096241345"
"Grüne","2009","35-65 J.","(Fach-)Abitur","81","0.101608136554851","0.082020946312413","0.121195326797289"
"Grüne","2009","35-65 J.","AkademikerIn","349","0.139412436194553","0.126111184290611","0.152713688098495"
"Grüne","2009","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2009","66 und älter","Hauptschule","","","",""
"Grüne","2009","66 und älter","Realschule","","","",""
"Grüne","2009","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2009","66 und älter","AkademikerIn","34","0.0422292396544905","0.0288961809012815","0.0555622984076995"
"PDS/Linke","2009","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2009","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2009","16-34 J.","Realschule","","","",""
"PDS/Linke","2009","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2009","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","2009","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2009","35-65 J.","Hauptschule","55","0.019336548330888","0.0144662265686448","0.0242068700931311"
"PDS/Linke","2009","35-65 J.","Realschule","97","0.0380289778600075","0.0313165640094469","0.0447413917105682"
"PDS/Linke","2009","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2009","35-65 J.","AkademikerIn","116","0.0338117629586501","0.0268709713075464","0.0407525546097539"
"PDS/Linke","2009","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2009","66 und älter","Hauptschule","80","0.0284873369198516","0.0219398836198881","0.0350347902198151"
"PDS/Linke","2009","66 und älter","Realschule","","","",""
"PDS/Linke","2009","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2009","66 und älter","AkademikerIn","72","0.0708573580876743","0.0538465067760228","0.0878682093993258"
"Rechtsextrem","2009","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2009","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2009","16-34 J.","Realschule","","","",""
"Rechtsextrem","2009","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2009","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2009","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2009","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","2009","35-65 J.","Realschule","","","",""
"Rechtsextrem","2009","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2009","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","2009","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2009","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2009","66 und älter","Realschule","","","",""
"Rechtsextrem","2009","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2009","66 und älter","AkademikerIn","","","",""
"AfD","2009","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2009","16-34 J.","Hauptschule","","","",""
"AfD","2009","16-34 J.","Realschule","","","",""
"AfD","2009","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2009","16-34 J.","AkademikerIn","","","",""
"AfD","2009","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2009","35-65 J.","Hauptschule","","","",""
"AfD","2009","35-65 J.","Realschule","","","",""
"AfD","2009","35-65 J.","(Fach-)Abitur","","","",""
"AfD","2009","35-65 J.","AkademikerIn","","","",""
"AfD","2009","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2009","66 und älter","Hauptschule","","","",""
"AfD","2009","66 und älter","Realschule","","","",""
"AfD","2009","66 und älter","(Fach-)Abitur","","","",""
"AfD","2009","66 und älter","AkademikerIn","","","",""
"Sonstige","2009","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2009","16-34 J.","Hauptschule","","","",""
"Sonstige","2009","16-34 J.","Realschule","","","",""
"Sonstige","2009","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2009","16-34 J.","AkademikerIn","","","",""
"Sonstige","2009","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2009","35-65 J.","Hauptschule","","","",""
"Sonstige","2009","35-65 J.","Realschule","","","",""
"Sonstige","2009","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2009","35-65 J.","AkademikerIn","","","",""
"Sonstige","2009","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2009","66 und älter","Hauptschule","","","",""
"Sonstige","2009","66 und älter","Realschule","","","",""
"Sonstige","2009","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2009","66 und älter","AkademikerIn","","","",""
"keine PN","2010","16-34 J.","(noch) kein Abschluss","371","0.602715150406483","0.561745253814213","0.643685046998753"
"keine PN","2010","16-34 J.","Hauptschule","1073","0.784201294045643","0.76219999723124","0.806202590860047"
"keine PN","2010","16-34 J.","Realschule","1338","0.675856432124379","0.655039371453105","0.696673492795653"
"keine PN","2010","16-34 J.","(Fach-)Abitur","734","0.516711713918009","0.48978424973232","0.543639178103698"
"keine PN","2010","16-34 J.","AkademikerIn","409","0.428029187668956","0.39575704194011","0.460301333397803"
"keine PN","2010","35-65 J.","(noch) kein Abschluss","132","0.727476284425812","0.661126943962864","0.793825624888759"
"keine PN","2010","35-65 J.","Hauptschule","2379","0.637415936865866","0.622122651101825","0.652709222629906"
"keine PN","2010","35-65 J.","Realschule","2387","0.562920105297897","0.547866802724292","0.577973407871502"
"keine PN","2010","35-65 J.","(Fach-)Abitur","715","0.463892012100475","0.438879163248986","0.488904860951964"
"keine PN","2010","35-65 J.","AkademikerIn","1274","0.382963982337147","0.366838697690163","0.399089266984131"
"keine PN","2010","66 und älter","(noch) kein Abschluss","","","",""
"keine PN","2010","66 und älter","Hauptschule","1045","0.448046985358648","0.427745610013947","0.468348360703349"
"keine PN","2010","66 und älter","Realschule","176","0.323918846838238","0.285702042146075","0.3621356515304"
"keine PN","2010","66 und älter","(Fach-)Abitur","60","0.401573770036681","0.327000699330178","0.476146840743183"
"keine PN","2010","66 und älter","AkademikerIn","238","0.296377463571911","0.266375785492279","0.326379141651543"
"CDU/CSU","2010","16-34 J.","(noch) kein Abschluss","31","0.0463964160818101","0.0287854181392647","0.0640074140243555"
"CDU/CSU","2010","16-34 J.","Hauptschule","90","0.0769110776524828","0.0626607023382058","0.0911614529667597"
"CDU/CSU","2010","16-34 J.","Realschule","223","0.109286483636682","0.0954101182873164","0.123162848986048"
"CDU/CSU","2010","16-34 J.","(Fach-)Abitur","184","0.142913240589343","0.124054321577887","0.161772159600798"
"CDU/CSU","2010","16-34 J.","AkademikerIn","144","0.174365951402421","0.149618592596674","0.199113310208168"
"CDU/CSU","2010","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2010","35-65 J.","Hauptschule","564","0.134913920930273","0.12404608601118","0.145781755849367"
"CDU/CSU","2010","35-65 J.","Realschule","721","0.17117996443126","0.159748955015173","0.182610973847348"
"CDU/CSU","2010","35-65 J.","(Fach-)Abitur","268","0.170666372484127","0.15179657718237","0.189536167785883"
"CDU/CSU","2010","35-65 J.","AkademikerIn","727","0.19216351965119","0.17909367668661","0.205233362615769"
"CDU/CSU","2010","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2010","66 und älter","Hauptschule","594","0.260629307054777","0.242708590662553","0.278550023447"
"CDU/CSU","2010","66 und älter","Realschule","215","0.358363719870514","0.319203662131313","0.397523777609714"
"CDU/CSU","2010","66 und älter","(Fach-)Abitur","55","0.291379187925819","0.222254964867119","0.360503410984519"
"CDU/CSU","2010","66 und älter","AkademikerIn","290","0.308905373661438","0.278550070303773","0.339260677019104"
"SPD","2010","16-34 J.","(noch) kein Abschluss","49","0.141662750286444","0.112467337067875","0.170858163505013"
"SPD","2010","16-34 J.","Hauptschule","89","0.0591000695417068","0.0464883066010508","0.0717118324823628"
"SPD","2010","16-34 J.","Realschule","150","0.0834233571883502","0.0711248697262022","0.0957218446504981"
"SPD","2010","16-34 J.","(Fach-)Abitur","159","0.127026581926379","0.109082717271852","0.144970446580905"
"SPD","2010","16-34 J.","AkademikerIn","129","0.146321209094968","0.123269395325607","0.169373022864328"
