"party","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"FDP","2019","35-65 Jahre alt","maennlich","257","0.0254502920943981","0.0217546216355424","0.0291459625532537"
"FDP","2019","35-65 Jahre alt","weiblich","133","0.0127919880120396","0.0103164559482992","0.0152675200757799"
"FDP","2019","66 und älter","maennlich","109","0.0333482729123414","0.0264482647573743","0.0402482810673085"
"FDP","2019","66 und älter","weiblich","63","0.0234609267391179","0.0176021563927708","0.029319697085465"
"Grüne","2019","16-34 Jahre alt","maennlich","266","0.0948274569126154","0.0834805879473577","0.106174325877873"
"Grüne","2019","16-34 Jahre alt","weiblich","359","0.134887078683715","0.122303628614139","0.147470528753292"
"Grüne","2019","35-65 Jahre alt","maennlich","708","0.0993354323290598","0.0923163798885317","0.106354484769588"
"Grüne","2019","35-65 Jahre alt","weiblich","1076","0.120310125443142","0.113143559776248","0.127476691110036"
"Grüne","2019","66 und älter","maennlich","145","0.0462435259609938","0.0381726228324194","0.0543144290895683"
"Grüne","2019","66 und älter","weiblich","207","0.0720545678349717","0.0620457897859071","0.0820633458840363"
"PDS/Linke","2019","16-34 Jahre alt","maennlich","95","0.0466499029480401","0.0384822950274261","0.0548175108686541"
"PDS/Linke","2019","16-34 Jahre alt","weiblich","108","0.0427933758230873","0.0353380045152083","0.0502487471309663"
"PDS/Linke","2019","35-65 Jahre alt","maennlich","243","0.0360796049561917","0.0317034133722018","0.0404557965401816"
"PDS/Linke","2019","35-65 Jahre alt","weiblich","245","0.0274015066953044","0.0238052621494148","0.030997751241194"
"PDS/Linke","2019","66 und älter","maennlich","126","0.0378997553034595","0.0305612725067602","0.0452382381001587"
"PDS/Linke","2019","66 und älter","weiblich","103","0.0313447634354344","0.024600163498338","0.0380893633725307"
"Rechtsextrem","2019","16-34 Jahre alt","maennlich","","","",""
"Rechtsextrem","2019","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","2019","35-65 Jahre alt","maennlich","","","",""
"Rechtsextrem","2019","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","2019","66 und älter","maennlich","","","",""
"Rechtsextrem","2019","66 und älter","weiblich","","","",""
"AfD","2019","16-34 Jahre alt","maennlich","80","0.0446847803247597","0.0366828187089736","0.0526867419405458"
"AfD","2019","16-34 Jahre alt","weiblich","37","0.014255502257312","0.00988881992751369","0.0186221845871104"
"AfD","2019","35-65 Jahre alt","maennlich","328","0.0546355063207899","0.0493023785995353","0.0599686340420445"
"AfD","2019","35-65 Jahre alt","weiblich","175","0.0234525102457597","0.0201187332196508","0.0267862872718687"
"AfD","2019","66 und älter","maennlich","96","0.0347883996083019","0.0277462312049486","0.0418305680116552"
"AfD","2019","66 und älter","weiblich","33","0.0129463878120268","0.00857082666018804","0.0173219489638656"
"Sonstige","2019","16-34 Jahre alt","maennlich","51","0.0162037408869271","0.0113138008895525","0.0210936808843017"
"Sonstige","2019","16-34 Jahre alt","weiblich","43","0.0112457079160736","0.00736138124437766","0.0151300345877695"
"Sonstige","2019","35-65 Jahre alt","maennlich","76","0.0105987446517763","0.00819571960133466","0.0130017697022179"
"Sonstige","2019","35-65 Jahre alt","weiblich","69","0.00826648225618288","0.00627189489451812","0.0102610696178476"
"Sonstige","2019","66 und älter","maennlich","","","",""
"Sonstige","2019","66 und älter","weiblich","","","",""
