"party","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"CDU/CSU","2005","AkademikerIn","Westdeutschland","763","0.249991124251714","0.234132807778956","0.265849440724471"
"CDU/CSU","2005","AkademikerIn","Ostdeutschland","186","","",""
"FDP","2005","(noch) kein Abschluss","Westdeutschland","8","0.0134242654523459","0.0050873954238287","0.0217611354808631"
"FDP","2005","(noch) kein Abschluss","Ostdeutschland","3","","",""
"FDP","2005","Hauptschule","Westdeutschland","61","0.00958204070766343","0.0071639748705315","0.0120001065447954"
"FDP","2005","Hauptschule","Ostdeutschland","9","0.00521993199069127","0.00127996587359007","0.00915989810779248"
"FDP","2005","Realschule","Westdeutschland","58","0.0128168730185487","0.00908608239847768","0.0165476636386196"
"FDP","2005","Realschule","Ostdeutschland","23","","",""
"FDP","2005","(Fach-)Abitur","Westdeutschland","51","0.0269342837028582","0.0196221060895534","0.0342464613161629"
"FDP","2005","(Fach-)Abitur","Ostdeutschland","9","0.0277511864482837","0.0113647722896154","0.0441376006069519"
"FDP","2005","AkademikerIn","Westdeutschland","133","","",""
"FDP","2005","AkademikerIn","Ostdeutschland","24","","",""
"Grüne","2005","(noch) kein Abschluss","Westdeutschland","36","0.0310942115201277","0.0185202218273142","0.0436682012129412"
"Grüne","2005","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Grüne","2005","Hauptschule","Westdeutschland","63","0.0109779411544334","0.00839155539502606","0.0135643269138408"
"Grüne","2005","Hauptschule","Ostdeutschland","7","0.00496519176734722","0.00112207414002959","0.00880830939466486"
"Grüne","2005","Realschule","Westdeutschland","129","","",""
"Grüne","2005","Realschule","Ostdeutschland","22","","",""
"Grüne","2005","(Fach-)Abitur","Westdeutschland","155","","",""
"Grüne","2005","(Fach-)Abitur","Ostdeutschland","25","","",""
"Grüne","2005","AkademikerIn","Westdeutschland","380","0.138663903578697","0.126006937414579","0.151320869742814"
"Grüne","2005","AkademikerIn","Ostdeutschland","60","0.0546570236606449","0.0419898147990927","0.0673242325221971"
"Linke","2005","(noch) kein Abschluss","Westdeutschland","4","0.00636398238755728","0.000603342890127187","0.0121246218849874"
"Linke","2005","(noch) kein Abschluss","Ostdeutschland","6","0.0152554738505629","-0.00338979653136007","0.0339007442324859"
"Linke","2005","Hauptschule","Westdeutschland","10","","",""
"Linke","2005","Hauptschule","Ostdeutschland","80","0.0592810007173402","0.0463692763012071","0.0721927251334733"
"Linke","2005","Realschule","Westdeutschland","17","","",""
"Linke","2005","Realschule","Ostdeutschland","89","0.0551556371148766","0.0447249175226468","0.0655863567071063"
"Linke","2005","(Fach-)Abitur","Westdeutschland","11","","",""
"Linke","2005","(Fach-)Abitur","Ostdeutschland","28","","",""
"Linke","2005","AkademikerIn","Westdeutschland","15","","",""
"Linke","2005","AkademikerIn","Ostdeutschland","172","","",""
"Rechte","2005","(noch) kein Abschluss","Westdeutschland","2","","",""
"Rechte","2005","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Rechte","2005","Hauptschule","Westdeutschland","38","0.00771107476314838","0.00553984196260735","0.0098823075636894"
"Rechte","2005","Hauptschule","Ostdeutschland","9","0.00863843499040612","0.00357867285737463","0.0136981971234376"
"Rechte","2005","Realschule","Westdeutschland","24","","",""
"Rechte","2005","Realschule","Ostdeutschland","39","0.0345495101997312","0.0262045334588252","0.0428944869406373"
"Rechte","2005","(Fach-)Abitur","Westdeutschland","6","0.00256481578413235","0.000280304214945724","0.00484932735331898"
"Rechte","2005","(Fach-)Abitur","Ostdeutschland","1","","",""
"Rechte","2005","AkademikerIn","Westdeutschland","2","","",""
"Rechte","2005","AkademikerIn","Ostdeutschland","2","","",""
"AfD","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2005","Hauptschule","Westdeutschland","","","",""
"AfD","2005","Hauptschule","Ostdeutschland","","","",""
"AfD","2005","Realschule","Westdeutschland","","","",""
"AfD","2005","Realschule","Ostdeutschland","","","",""
"AfD","2005","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2005","AkademikerIn","Westdeutschland","","","",""
"AfD","2005","AkademikerIn","Ostdeutschland","","","",""
"Andere","2005","(noch) kein Abschluss","Westdeutschland","2","","",""
"Andere","2005","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Andere","2005","Hauptschule","Westdeutschland","29","","",""
"Andere","2005","Hauptschule","Ostdeutschland","8","0.00825481121127223","0.00330771734230598","0.0132019050802385"
"Andere","2005","Realschule","Westdeutschland","16","","",""
"Andere","2005","Realschule","Ostdeutschland","7","0.00639894881778289","0.00275561035313869","0.0100422872824271"
"Andere","2005","(Fach-)Abitur","Westdeutschland","7","0.00384046545106896","0.00104676839389113","0.00663416250824678"
"Andere","2005","(Fach-)Abitur","Ostdeutschland","1","","",""
"Andere","2005","AkademikerIn","Westdeutschland","9","0.00168023594400865","0.000180269462892292","0.003180202425125"
"Andere","2005","AkademikerIn","Ostdeutschland","4","0.0049264217082808","0.00102469693387275","0.00882814648268884"
"keine Parteineigung","2006","(noch) kein Abschluss","Westdeutschland","363","0.682145127031338","0.643158951012689","0.721131303049987"
"keine Parteineigung","2006","(noch) kein Abschluss","Ostdeutschland","75","0.732409152179864","0.644309390628355","0.820508913731373"
"keine Parteineigung","2006","Hauptschule","Westdeutschland","3685","0.561095483597782","0.549173600861816","0.573017366333747"
"keine Parteineigung","2006","Hauptschule","Ostdeutschland","931","0.683843597107324","0.65932019975578","0.708366994458868"
"keine Parteineigung","2006","Realschule","Westdeutschland","1863","","",""
"keine Parteineigung","2006","Realschule","Ostdeutschland","1340","","",""
"keine Parteineigung","2006","(Fach-)Abitur","Westdeutschland","922","0.471779237653975","0.449961023425064","0.493597451882887"
"keine Parteineigung","2006","(Fach-)Abitur","Ostdeutschland","227","","",""
"keine Parteineigung","2006","AkademikerIn","Westdeutschland","1062","","",""
"keine Parteineigung","2006","AkademikerIn","Ostdeutschland","615","0.471959226226455","0.445028560145443","0.498889892307468"
"SPD","2006","(noch) kein Abschluss","Westdeutschland","75","0.153402964780049","0.123230342224059","0.183575587336038"
"SPD","2006","(noch) kein Abschluss","Ostdeutschland","7","0.0807146618402818","0.0265066341132018","0.134922689567362"
"SPD","2006","Hauptschule","Westdeutschland","1332","","",""
"SPD","2006","Hauptschule","Ostdeutschland","151","","",""
"SPD","2006","Realschule","Westdeutschland","680","0.179668888788868","0.167368262289671","0.191969515288065"
"SPD","2006","Realschule","Ostdeutschland","174","","",""
"SPD","2006","(Fach-)Abitur","Westdeutschland","445","0.220525543044777","0.20240494821169","0.238646137877863"
"SPD","2006","(Fach-)Abitur","Ostdeutschland","47","0.122137181228003","0.0902074926691791","0.154066869786826"
"SPD","2006","AkademikerIn","Westdeutschland","622","0.190821197669288","0.177200093001428","0.204442302337148"
"SPD","2006","AkademikerIn","Ostdeutschland","199","","",""
"CDU/CSU","2006","(noch) kein Abschluss","Westdeutschland","64","0.0952629121416057","0.0706829655212579","0.119842858761954"
"CDU/CSU","2006","(noch) kein Abschluss","Ostdeutschland","5","0.0618716103541811","0.0139270795226837","0.109816141185678"
"CDU/CSU","2006","Hauptschule","Westdeutschland","1364","","",""
"CDU/CSU","2006","Hauptschule","Ostdeutschland","179","","",""
"CDU/CSU","2006","Realschule","Westdeutschland","900","0.23555587130068","0.221959718368716","0.249152024232644"
"CDU/CSU","2006","Realschule","Ostdeutschland","205","","",""
"CDU/CSU","2006","(Fach-)Abitur","Westdeutschland","387","0.177772998038237","0.161063214596581","0.194482781479894"
"CDU/CSU","2006","(Fach-)Abitur","Ostdeutschland","64","0.161825588229333","0.125912876058846","0.19773830039982"
"CDU/CSU","2006","AkademikerIn","Westdeutschland","887","0.252981223200541","0.237912145367333","0.268050301033749"
"CDU/CSU","2006","AkademikerIn","Ostdeutschland","214","","",""
"FDP","2006","(noch) kein Abschluss","Westdeutschland","6","0.00804513204179284","0.000565670102940631","0.015524593980645"
"FDP","2006","(noch) kein Abschluss","Ostdeutschland","1","","",""
"FDP","2006","Hauptschule","Westdeutschland","62","0.0102834573564843","0.00785982676951756","0.012707087943451"
"FDP","2006","Hauptschule","Ostdeutschland","12","","",""
"FDP","2006","Realschule","Westdeutschland","76","0.0180941508999846","0.01382343947412","0.0223648623258493"
"FDP","2006","Realschule","Ostdeutschland","35","0.0143992355311386","0.00911308300625823","0.0196853880560189"
"FDP","2006","(Fach-)Abitur","Westdeutschland","73","0.0345534153827053","0.0265706811342853","0.0425361496311254"
"FDP","2006","(Fach-)Abitur","Ostdeutschland","10","","",""
"FDP","2006","AkademikerIn","Westdeutschland","181","","",""
"FDP","2006","AkademikerIn","Ostdeutschland","28","","",""
"Grüne","2006","(noch) kein Abschluss","Westdeutschland","33","0.0436792814831049","0.0265674168100902","0.0607911461561196"
"Grüne","2006","(noch) kein Abschluss","Ostdeutschland","4","0.0440187242637796","0.00319565603426317","0.084841792493296"
"Grüne","2006","Hauptschule","Westdeutschland","74","0.0111021555796541","0.00858493772236779","0.0136193734369404"
"Grüne","2006","Hauptschule","Ostdeutschland","5","0.00242731980075871","-0.000167976958984751","0.00502261656050218"
"Grüne","2006","Realschule","Westdeutschland","144","","",""
"Grüne","2006","Realschule","Ostdeutschland","25","","",""
"Grüne","2006","(Fach-)Abitur","Westdeutschland","153","","",""
"Grüne","2006","(Fach-)Abitur","Ostdeutschland","22","","",""
"Grüne","2006","AkademikerIn","Westdeutschland","393","0.124698931191284","0.113246785408858","0.136151076973709"
"Grüne","2006","AkademikerIn","Ostdeutschland","62","0.0495001997000268","0.0377987245164964","0.0612016748835572"
"Linke","2006","(noch) kein Abschluss","Westdeutschland","4","0.00273948865203438","-0.00163670846755924","0.007115685771628"
"Linke","2006","(noch) kein Abschluss","Ostdeutschland","5","0.0668523463004928","0.0171478433478853","0.1165568492531"
"Linke","2006","Hauptschule","Westdeutschland","63","0.0109898732332924","0.00848527456640498","0.0134944719001798"
"Linke","2006","Hauptschule","Ostdeutschland","92","0.0722202277721255","0.0585680124776917","0.0858724430665592"
"Linke","2006","Realschule","Westdeutschland","37","0.00956850542803228","0.00644939698550838","0.0126876138705562"
"Linke","2006","Realschule","Ostdeutschland","129","","",""
"Linke","2006","(Fach-)Abitur","Westdeutschland","20","","",""
"Linke","2006","(Fach-)Abitur","Ostdeutschland","31","0.0908678596761445","0.0628408951662597","0.118894824186029"
"Linke","2006","AkademikerIn","Westdeutschland","32","0.011113413226431","0.00747950673778825","0.0147473197150737"
"Linke","2006","AkademikerIn","Ostdeutschland","199","","",""
"Rechte","2006","(noch) kein Abschluss","Westdeutschland","3","","",""
"Rechte","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","2006","Hauptschule","Westdeutschland","45","0.00817647942169368","0.00601305459113945","0.0103399042522479"
"Rechte","2006","Hauptschule","Ostdeutschland","8","0.0052865082833382","0.00146191978634164","0.00911109678033476"
"Rechte","2006","Realschule","Westdeutschland","26","","",""
"Rechte","2006","Realschule","Ostdeutschland","31","0.0255838087930884","0.0185777415306606","0.0325898760555163"
"Rechte","2006","(Fach-)Abitur","Westdeutschland","4","0.0019849861872805","3.96738657824297e-05","0.00393029850877857"
"Rechte","2006","(Fach-)Abitur","Ostdeutschland","3","","",""
"Rechte","2006","AkademikerIn","Westdeutschland","3","","",""
"Rechte","2006","AkademikerIn","Ostdeutschland","2","","",""
"AfD","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2006","Hauptschule","Westdeutschland","","","",""
"AfD","2006","Hauptschule","Ostdeutschland","","","",""
"AfD","2006","Realschule","Westdeutschland","","","",""
"AfD","2006","Realschule","Ostdeutschland","","","",""
"AfD","2006","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2006","AkademikerIn","Westdeutschland","","","",""
"AfD","2006","AkademikerIn","Ostdeutschland","","","",""
"Andere","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Andere","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","2006","Hauptschule","Westdeutschland","31","0.00436885655242271","0.00278442105582577","0.00595329204901966"
"Andere","2006","Hauptschule","Ostdeutschland","3","","",""
"Andere","2006","Realschule","Westdeutschland","16","","",""
"Andere","2006","Realschule","Ostdeutschland","12","","",""
"Andere","2006","(Fach-)Abitur","Westdeutschland","7","0.0049081200283442","0.00185368258925816","0.00796255746743025"
"Andere","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Andere","2006","AkademikerIn","Westdeutschland","17","","",""
"Andere","2006","AkademikerIn","Ostdeutschland","1","","",""
"keine Parteineigung","2007","(noch) kein Abschluss","Westdeutschland","329","0.75565136099381","0.71599384420826","0.795308877779359"
"keine Parteineigung","2007","(noch) kein Abschluss","Ostdeutschland","77","0.756568351079708","0.672873255536318","0.840263446623098"
"keine Parteineigung","2007","Hauptschule","Westdeutschland","3606","0.604183844155991","0.59185004453172","0.616517643780262"
"keine Parteineigung","2007","Hauptschule","Ostdeutschland","920","0.720919388147388","0.696211283951309","0.745627492343467"
"keine Parteineigung","2007","Realschule","Westdeutschland","1973","","",""
"keine Parteineigung","2007","Realschule","Ostdeutschland","1375","","",""
"keine Parteineigung","2007","(Fach-)Abitur","Westdeutschland","1017","","",""
"keine Parteineigung","2007","(Fach-)Abitur","Ostdeutschland","238","","",""
"keine Parteineigung","2007","AkademikerIn","Westdeutschland","1103","","",""
"keine Parteineigung","2007","AkademikerIn","Ostdeutschland","651","0.484512473389566","0.457272267226997","0.511752679552135"
"SPD","2007","(noch) kein Abschluss","Westdeutschland","47","0.118368576587075","0.0885544862410174","0.148182666933132"
"SPD","2007","(noch) kein Abschluss","Ostdeutschland","9","0.0777783718458519","0.0255466335525324","0.130010110139171"
"SPD","2007","Hauptschule","Westdeutschland","1092","","",""
"SPD","2007","Hauptschule","Ostdeutschland","131","","",""
"SPD","2007","Realschule","Westdeutschland","565","0.157296972369183","0.145291652630338","0.169302292108028"
"SPD","2007","Realschule","Ostdeutschland","117","","",""
"SPD","2007","(Fach-)Abitur","Westdeutschland","349","0.173757163798552","0.156913941762657","0.190600385834447"
"SPD","2007","(Fach-)Abitur","Ostdeutschland","39","0.119552235669497","0.0873115745430343","0.15179289679596"
"SPD","2007","AkademikerIn","Westdeutschland","564","0.170929849474044","0.157558998841847","0.184300700106242"
"SPD","2007","AkademikerIn","Ostdeutschland","171","","",""
"CDU/CSU","2007","(noch) kein Abschluss","Westdeutschland","35","0.0597900739722649","0.03790808567857","0.0816720622659599"
"CDU/CSU","2007","(noch) kein Abschluss","Ostdeutschland","8","0.0850885550392614","0.0306743224532631","0.13950278762526"
"CDU/CSU","2007","Hauptschule","Westdeutschland","1123","","",""
"CDU/CSU","2007","Hauptschule","Ostdeutschland","117","","",""
"CDU/CSU","2007","Realschule","Westdeutschland","737","0.202939197817361","0.189677321662953","0.216201073971769"
"CDU/CSU","2007","Realschule","Ostdeutschland","139","","",""
"CDU/CSU","2007","(Fach-)Abitur","Westdeutschland","321","0.146970038746339","0.131230336669678","0.162709740823"
"CDU/CSU","2007","(Fach-)Abitur","Ostdeutschland","49","0.110063802309417","0.0789627572619249","0.141164847356909"
"CDU/CSU","2007","AkademikerIn","Westdeutschland","785","0.232269217160012","0.217270478160459","0.247267956159564"
"CDU/CSU","2007","AkademikerIn","Ostdeutschland","190","","",""
"FDP","2007","(noch) kein Abschluss","Westdeutschland","6","0.00784787033822508","-0.000295887744156367","0.0159916284206065"
