"party","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"FDP","2018","(Fach-)Abitur","weiblich","40","0.0162798010710481","0.0113171674286836","0.0212424347134126"
"FDP","2018","AkademikerIn","maennlich","165","","",""
"FDP","2018","AkademikerIn","weiblich","93","0.032952215243848","0.0268800256352979","0.0390244048523982"
"Grüne","2018","(noch) kein Abschluss","maennlich","22","","",""
"Grüne","2018","(noch) kein Abschluss","weiblich","24","","",""
"Grüne","2018","Hauptschule","maennlich","54","0.0112694181585208","0.00788867708025245","0.0146501592367891"
"Grüne","2018","Hauptschule","weiblich","73","0.0200127063464408","0.0154513189060543","0.0245740937868274"
"Grüne","2018","Realschule","maennlich","88","0.0414804729288052","0.0338699349396644","0.049091010917946"
"Grüne","2018","Realschule","weiblich","183","","",""
"Grüne","2018","(Fach-)Abitur","maennlich","134","","",""
"Grüne","2018","(Fach-)Abitur","weiblich","217","","",""
"Grüne","2018","AkademikerIn","maennlich","396","0.113538274723373","0.102985677247681","0.124090872199066"
"Grüne","2018","AkademikerIn","weiblich","509","0.165350030824035","0.152713339413091","0.177986722234979"
"Linke","2018","(noch) kein Abschluss","maennlich","16","","",""
"Linke","2018","(noch) kein Abschluss","weiblich","8","0.0221194535584553","0.0130938115163997","0.031145095600511"
"Linke","2018","Hauptschule","maennlich","71","0.0171619936198381","0.0130024372014604","0.0213215500382158"
"Linke","2018","Hauptschule","weiblich","53","0.0146838134740884","0.0107660242549198","0.0186016026932569"
"Linke","2018","Realschule","maennlich","101","","",""
"Linke","2018","Realschule","weiblich","144","","",""
"Linke","2018","(Fach-)Abitur","maennlich","97","0.0600606128912934","0.0495951052284626","0.0705261205541242"
"Linke","2018","(Fach-)Abitur","weiblich","85","0.0289857091786107","0.022406758204534","0.0355646601526873"
"Linke","2018","AkademikerIn","maennlich","180","","",""
"Linke","2018","AkademikerIn","weiblich","179","","",""
"Rechte","2018","(noch) kein Abschluss","maennlich","1","","",""
"Rechte","2018","(noch) kein Abschluss","weiblich","","","",""
"Rechte","2018","Hauptschule","maennlich","9","0.0027663737632019","0.00108417981727959","0.0044485677091242"
"Rechte","2018","Hauptschule","weiblich","4","0.000992789779610872","-3.29726513429989e-05","0.00201855221056474"
"Rechte","2018","Realschule","maennlich","7","0.00187979377098358","0.000226539881790782","0.00353304766017637"
"Rechte","2018","Realschule","weiblich","4","0.000140037289822031","-0.000230715651222256","0.000510790230866318"
"Rechte","2018","(Fach-)Abitur","maennlich","1","","",""
"Rechte","2018","(Fach-)Abitur","weiblich","1","","",""
"Rechte","2018","AkademikerIn","maennlich","","","",""
"Rechte","2018","AkademikerIn","weiblich","1","","",""
"AfD","2018","(noch) kein Abschluss","maennlich","9","0.0180792682874092","0.00983769975827039","0.026320836816548"
"AfD","2018","(noch) kein Abschluss","weiblich","9","0.019509787759598","0.0110219726857352","0.0279976028334608"
"AfD","2018","Hauptschule","maennlich","160","","",""
"AfD","2018","Hauptschule","weiblich","72","0.0149207791609049","0.0109719789703495","0.0188695793514604"
"AfD","2018","Realschule","maennlich","161","","",""
"AfD","2018","Realschule","weiblich","101","","",""
"AfD","2018","(Fach-)Abitur","maennlich","45","0.0251875613345591","0.018285654582181","0.0320894680869371"
"AfD","2018","(Fach-)Abitur","weiblich","33","0.0220977338137755","0.0163330768465236","0.0278623907810274"
"AfD","2018","AkademikerIn","maennlich","77","0.0263946991472876","0.0210624791934083","0.0317269191011668"
"AfD","2018","AkademikerIn","weiblich","32","0.0108440753158448","0.00732111549510835","0.0143670351365812"
"Andere","2018","(noch) kein Abschluss","maennlich","3","","",""
"Andere","2018","(noch) kein Abschluss","weiblich","1","","",""
"Andere","2018","Hauptschule","maennlich","13","","",""
"Andere","2018","Hauptschule","weiblich","13","","",""
"Andere","2018","Realschule","maennlich","24","","",""
"Andere","2018","Realschule","weiblich","24","","",""
"Andere","2018","(Fach-)Abitur","maennlich","24","","",""
"Andere","2018","(Fach-)Abitur","weiblich","11","","",""
"Andere","2018","AkademikerIn","maennlich","25","","",""
"Andere","2018","AkademikerIn","weiblich","19","","",""
"keine Parteineigung","2019","(noch) kein Abschluss","maennlich","238","","",""
"keine Parteineigung","2019","(noch) kein Abschluss","weiblich","305","0.740171841443761","0.697461802574491","0.782881880313032"
"keine Parteineigung","2019","Hauptschule","maennlich","1886","","",""
"keine Parteineigung","2019","Hauptschule","weiblich","1970","","",""
"keine Parteineigung","2019","Realschule","maennlich","1530","","",""
"keine Parteineigung","2019","Realschule","weiblich","2425","","",""
"keine Parteineigung","2019","(Fach-)Abitur","maennlich","921","0.50856964629111","0.485403748945354","0.531735543636867"
"keine Parteineigung","2019","(Fach-)Abitur","weiblich","1340","","",""
"keine Parteineigung","2019","AkademikerIn","maennlich","1355","","",""
"keine Parteineigung","2019","AkademikerIn","weiblich","1509","","",""
"SPD","2019","(noch) kein Abschluss","maennlich","21","","",""
"SPD","2019","(noch) kein Abschluss","weiblich","20","","",""
"SPD","2019","Hauptschule","maennlich","383","0.134044059966152","0.122083503812035","0.146004616120268"
"SPD","2019","Hauptschule","weiblich","288","","",""
"SPD","2019","Realschule","maennlich","217","","",""
"SPD","2019","Realschule","weiblich","286","","",""
"SPD","2019","(Fach-)Abitur","maennlich","153","","",""
"SPD","2019","(Fach-)Abitur","weiblich","149","","",""
"SPD","2019","AkademikerIn","maennlich","351","0.0945631567960429","0.0850033915029374","0.104122922089148"
"SPD","2019","AkademikerIn","weiblich","218","","",""
"CDU/CSU","2019","(noch) kein Abschluss","maennlich","37","0.11198527719801","0.0796781682602601","0.14429238613576"
"CDU/CSU","2019","(noch) kein Abschluss","weiblich","18","","",""
"CDU/CSU","2019","Hauptschule","maennlich","484","0.138123755402111","0.126011184448999","0.150236326355222"
"CDU/CSU","2019","Hauptschule","weiblich","449","0.163601598424685","0.150364651362763","0.176838545486607"
"CDU/CSU","2019","Realschule","maennlich","465","0.14872707550097","0.135488354593674","0.161965796408266"
"CDU/CSU","2019","Realschule","weiblich","505","0.136143363588416","0.125314879527809","0.146971847649023"
"CDU/CSU","2019","(Fach-)Abitur","maennlich","256","","",""
"CDU/CSU","2019","(Fach-)Abitur","weiblich","264","","",""
"CDU/CSU","2019","AkademikerIn","maennlich","762","0.195269583765628","0.182318691929024","0.208220475602231"
"CDU/CSU","2019","AkademikerIn","weiblich","482","0.128262952588131","0.11682479652539","0.139701108650873"
"FDP","2019","(noch) kein Abschluss","maennlich","15","","",""
"FDP","2019","(noch) kein Abschluss","weiblich","6","0.0105771478684927","0.000614016981846795","0.0205402787551387"
"FDP","2019","Hauptschule","maennlich","43","0.00978343793392996","0.00632809998471371","0.0132387758831462"
"FDP","2019","Hauptschule","weiblich","31","0.00848591352317325","0.0052035535435376","0.0117682735028089"
"FDP","2019","Realschule","maennlich","86","0.0227991828231526","0.0172456652737817","0.0283527003725234"
"FDP","2019","Realschule","weiblich","48","0.0115476361382507","0.008174196029708","0.0149210762467935"
"FDP","2019","(Fach-)Abitur","maennlich","62","0.0281977579038558","0.0205269844283256","0.035868531379386"
"FDP","2019","(Fach-)Abitur","weiblich","43","0.0146861606388759","0.00976465287452608","0.0196076684032257"
"FDP","2019","AkademikerIn","maennlich","220","","",""
"FDP","2019","AkademikerIn","weiblich","97","0.0256412774462268","0.0202344573754032","0.0310480975170505"
"Grüne","2019","(noch) kein Abschluss","maennlich","28","","",""
"Grüne","2019","(noch) kein Abschluss","weiblich","36","0.071648506790362","0.0465307777315645","0.0967662358491596"
"Grüne","2019","Hauptschule","maennlich","70","0.023257591427043","0.0179664169757353","0.0285487658783507"
"Grüne","2019","Hauptschule","weiblich","113","","",""
"Grüne","2019","Realschule","maennlich","157","","",""
"Grüne","2019","Realschule","weiblich","312","0.0710181366665628","0.0629078381276514","0.0791284352054742"
"Grüne","2019","(Fach-)Abitur","maennlich","223","","",""
"Grüne","2019","(Fach-)Abitur","weiblich","357","0.138435752451369","0.124306320139999","0.152565184762739"
"Grüne","2019","AkademikerIn","maennlich","592","0.15840856638311","0.146479755522687","0.170337377243534"
"Grüne","2019","AkademikerIn","weiblich","763","0.232151230935821","0.217708943267264","0.246593518604379"
"Linke","2019","(noch) kein Abschluss","maennlich","9","0.0459875602228149","0.0245287938282162","0.0674463266174136"
"Linke","2019","(noch) kein Abschluss","weiblich","8","0.0100258405847213","0.000323133823386952","0.0197285473460556"
"Linke","2019","Hauptschule","maennlich","65","0.0191089836717296","0.014302705939413","0.0239152614040463"
"Linke","2019","Hauptschule","weiblich","47","0.0147711661677752","0.0104543514143146","0.0190879809212359"
"Linke","2019","Realschule","maennlich","95","0.0327616004852425","0.0261384302607354","0.0393847707097497"
"Linke","2019","Realschule","weiblich","148","","",""
"Linke","2019","(Fach-)Abitur","maennlich","87","0.0638913193424077","0.0525587865309597","0.0752238521538557"
"Linke","2019","(Fach-)Abitur","weiblich","73","0.0276582273310082","0.0209489091390137","0.0343675455230028"
"Linke","2019","AkademikerIn","maennlich","189","","",""
"Linke","2019","AkademikerIn","weiblich","162","","",""
"Rechte","2019","(noch) kein Abschluss","maennlich","2","","",""
"Rechte","2019","(noch) kein Abschluss","weiblich","","","",""
"Rechte","2019","Hauptschule","maennlich","9","0.00192745393755684","0.000387694946530759","0.00346721292858292"
"Rechte","2019","Hauptschule","weiblich","3","","",""
"Rechte","2019","Realschule","maennlich","7","0.00257193129663936","0.000687470653429962","0.00445639193984877"
"Rechte","2019","Realschule","weiblich","4","0.000135171325287778","-0.00023190934696484","0.000502251997540395"
"Rechte","2019","(Fach-)Abitur","maennlich","2","","",""
"Rechte","2019","(Fach-)Abitur","weiblich","","","",""
"Rechte","2019","AkademikerIn","maennlich","","","",""
"Rechte","2019","AkademikerIn","weiblich","","","",""
"AfD","2019","(noch) kein Abschluss","maennlich","8","0.0204212173227407","0.00593122862143942","0.034911206024042"
"AfD","2019","(noch) kein Abschluss","weiblich","7","0.0237737303739934","0.00893678523301844","0.0386106755149683"
"AfD","2019","Hauptschule","maennlich","162","","",""
"AfD","2019","Hauptschule","weiblich","79","0.0220624689908035","0.0168062908393158","0.0273186471422913"
"AfD","2019","Realschule","maennlich","180","","",""
"AfD","2019","Realschule","weiblich","90","0.0229655234725806","0.0182357351412529","0.0276953118039082"
"AfD","2019","(Fach-)Abitur","maennlich","49","0.0301528697306646","0.022228606584767","0.0380771328765623"
"AfD","2019","(Fach-)Abitur","weiblich","37","0.0182125686581475","0.0127417655989374","0.0236833717173577"
"AfD","2019","AkademikerIn","maennlich","89","0.0270196697357939","0.0217224350247519","0.032316904446836"
"AfD","2019","AkademikerIn","weiblich","26","","",""
"Andere","2019","(noch) kein Abschluss","maennlich","8","0.0133610604865442","0.00159835727843982","0.0251237636946486"
"Andere","2019","(noch) kein Abschluss","weiblich","5","0.00817948426509631","-0.000592545239602704","0.0169515137697953"
"Andere","2019","Hauptschule","maennlich","15","","",""
"Andere","2019","Hauptschule","weiblich","20","","",""
"Andere","2019","Realschule","maennlich","38","0.0096667706436868","0.00602638007711275","0.0133071612102608"
"Andere","2019","Realschule","weiblich","35","0.0083445711877355","0.00547226326999989","0.0112168791054711"
"Andere","2019","(Fach-)Abitur","maennlich","36","0.0193704610613668","0.0129839247563854","0.0257569973663481"
"Andere","2019","(Fach-)Abitur","weiblich","32","0.0130871056518828","0.00843748028574457","0.0177367310180211"
"Andere","2019","AkademikerIn","maennlich","41","0.0177693504729647","0.0134531691097288","0.0220855318362007"
"Andere","2019","AkademikerIn","weiblich","26","","",""
"keine Parteineigung","2020","(noch) kein Abschluss","maennlich","882","0.727156671567885","0.700072785187891","0.754240557947878"
"keine Parteineigung","2020","(noch) kein Abschluss","weiblich","766","0.810066762335388","0.783927042437589","0.836206482233186"
"keine Parteineigung","2020","Hauptschule","maennlich","2220","","",""
"keine Parteineigung","2020","Hauptschule","weiblich","2106","","",""
"keine Parteineigung","2020","Realschule","maennlich","1379","","",""
"keine Parteineigung","2020","Realschule","weiblich","2241","","",""
"keine Parteineigung","2020","(Fach-)Abitur","maennlich","1316","","",""
"keine Parteineigung","2020","(Fach-)Abitur","weiblich","1674","","",""
"keine Parteineigung","2020","AkademikerIn","maennlich","1733","","",""
"keine Parteineigung","2020","AkademikerIn","weiblich","1799","","",""
"SPD","2020","(noch) kein Abschluss","maennlich","17","","",""
"SPD","2020","(noch) kein Abschluss","weiblich","12","","",""
"SPD","2020","Hauptschule","maennlich","336","0.126391198463203","0.115173968299479","0.137608428626928"
"SPD","2020","Hauptschule","weiblich","296","","",""
"SPD","2020","Realschule","maennlich","193","","",""
"SPD","2020","Realschule","weiblich","271","","",""
"SPD","2020","(Fach-)Abitur","maennlich","167","","",""
"SPD","2020","(Fach-)Abitur","weiblich","153","","",""
"SPD","2020","AkademikerIn","maennlich","341","0.0841114738566581","0.0754744141563315","0.0927485335569847"
"SPD","2020","AkademikerIn","weiblich","209","","",""
"CDU/CSU","2020","(noch) kein Abschluss","maennlich","73","0.0943948064677121","0.0766167688966619","0.112172844038762"
"CDU/CSU","2020","(noch) kein Abschluss","weiblich","26","","",""
"CDU/CSU","2020","Hauptschule","maennlich","462","0.141684951625207","0.129912851661298","0.153457051589117"
"CDU/CSU","2020","Hauptschule","weiblich","473","0.186824013097201","0.17310996007201","0.200538066122392"
"CDU/CSU","2020","Realschule","maennlich","469","0.174123748772164","0.159364645906187","0.188882851638141"
"CDU/CSU","2020","Realschule","weiblich","504","0.146328608401001","0.134755909016885","0.157901307785117"
"CDU/CSU","2020","(Fach-)Abitur","maennlich","285","","",""
"CDU/CSU","2020","(Fach-)Abitur","weiblich","289","","",""
"CDU/CSU","2020","AkademikerIn","maennlich","773","0.210731917212188","0.198040958818531","0.223422875605844"
"CDU/CSU","2020","AkademikerIn","weiblich","473","0.123207224778023","0.112410558915267","0.134003890640779"
"FDP","2020","(noch) kein Abschluss","maennlich","13","","",""
"FDP","2020","(noch) kein Abschluss","weiblich","3","","",""
"FDP","2020","Hauptschule","maennlich","28","","",""
"FDP","2020","Hauptschule","weiblich","17","","",""
"FDP","2020","Realschule","maennlich","57","0.0217245207749059","0.0160506537547892","0.0273983877950225"
"FDP","2020","Realschule","weiblich","33","0.00633675543698544","0.00373852436098964","0.00893498651298123"
"FDP","2020","(Fach-)Abitur","maennlich","57","0.0214705187879184","0.0154233073895926","0.0275177301862442"
"FDP","2020","(Fach-)Abitur","weiblich","27","","",""
"FDP","2020","AkademikerIn","maennlich","161","","",""
"FDP","2020","AkademikerIn","weiblich","73","0.0203442906662682","0.0157068207531538","0.0249817605793826"
"Grüne","2020","(noch) kein Abschluss","maennlich","30","0.0541420664434972","0.0403819950745087","0.0679021378124858"
"Grüne","2020","(noch) kein Abschluss","weiblich","34","0.0634312387630301","0.0471884174093737","0.0796740601166864"
