"plh0012_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Andere","2001","Saarland","","","",""
"Andere","2001","Berlin","","","",""
"Andere","2001","Brandenburg","","","",""
"Andere","2001","Mecklenburg-Vorpommern","","","",""
"Andere","2001","Sachsen","","","",""
"Andere","2001","Sachsen-Anhalt","","","",""
"Andere","2001","Thueringen","","","",""
"SPD/Buendnis90/Gruene","2001","Schleswig-Holstein","","","",""
"SPD/Buendnis90/Gruene","2001","Hamburg","","","",""
"SPD/Buendnis90/Gruene","2001","Niedersachsen","","","",""
"SPD/Buendnis90/Gruene","2001","Bremen","","","",""
"SPD/Buendnis90/Gruene","2001","Nordrhein-Westfalen","","","",""
"SPD/Buendnis90/Gruene","2001","Hessen","","","",""
"SPD/Buendnis90/Gruene","2001","Rheinland-Pfalz,Saarland","","","",""
"SPD/Buendnis90/Gruene","2001","Baden-Wuerttemberg","","","",""
"SPD/Buendnis90/Gruene","2001","Bayern","","","",""
"SPD/Buendnis90/Gruene","2001","Saarland","","","",""
"SPD/Buendnis90/Gruene","2001","Berlin","","","",""
"SPD/Buendnis90/Gruene","2001","Brandenburg","","","",""
"SPD/Buendnis90/Gruene","2001","Mecklenburg-Vorpommern","","","",""
"SPD/Buendnis90/Gruene","2001","Sachsen","","","",""
"SPD/Buendnis90/Gruene","2001","Sachsen-Anhalt","","","",""
"SPD/Buendnis90/Gruene","2001","Thueringen","","","",""
"SPD/CDU","2001","Schleswig-Holstein","","","",""
"SPD/CDU","2001","Hamburg","","","",""
"SPD/CDU","2001","Niedersachsen","","","",""
"SPD/CDU","2001","Bremen","","","",""
"SPD/CDU","2001","Nordrhein-Westfalen","","","",""
"SPD/CDU","2001","Hessen","","","",""
"SPD/CDU","2001","Rheinland-Pfalz,Saarland","","","",""
"SPD/CDU","2001","Baden-Wuerttemberg","","","",""
"SPD/CDU","2001","Bayern","","","",""
"SPD/CDU","2001","Saarland","","","",""
"SPD/CDU","2001","Berlin","","","",""
"SPD/CDU","2001","Brandenburg","","","",""
"SPD/CDU","2001","Mecklenburg-Vorpommern","","","",""
"SPD/CDU","2001","Sachsen","","","",""
"SPD/CDU","2001","Sachsen-Anhalt","","","",""
"SPD/CDU","2001","Thueringen","","","",""
"SPD/FDP","2001","Schleswig-Holstein","","","",""
"SPD/FDP","2001","Hamburg","","","",""
"SPD/FDP","2001","Niedersachsen","","","",""
"SPD/FDP","2001","Bremen","","","",""
"SPD/FDP","2001","Nordrhein-Westfalen","","","",""
"SPD/FDP","2001","Hessen","","","",""
"SPD/FDP","2001","Rheinland-Pfalz,Saarland","","","",""
"SPD/FDP","2001","Baden-Wuerttemberg","","","",""
"SPD/FDP","2001","Bayern","","","",""
"SPD/FDP","2001","Saarland","","","",""
"SPD/FDP","2001","Berlin","","","",""
"SPD/FDP","2001","Brandenburg","","","",""
"SPD/FDP","2001","Mecklenburg-Vorpommern","","","",""
"SPD/FDP","2001","Sachsen","","","",""
"SPD/FDP","2001","Sachsen-Anhalt","","","",""
"SPD/FDP","2001","Thueringen","","","",""
"SPD/DVU(Rep/NPD)","2001","Schleswig-Holstein","","","",""
"SPD/DVU(Rep/NPD)","2001","Hamburg","","","",""
"SPD/DVU(Rep/NPD)","2001","Niedersachsen","","","",""
"SPD/DVU(Rep/NPD)","2001","Bremen","","","",""
"SPD/DVU(Rep/NPD)","2001","Nordrhein-Westfalen","","","",""
"SPD/DVU(Rep/NPD)","2001","Hessen","","","",""
"SPD/DVU(Rep/NPD)","2001","Rheinland-Pfalz,Saarland","","","",""
"SPD/DVU(Rep/NPD)","2001","Baden-Wuerttemberg","","","",""
"SPD/DVU(Rep/NPD)","2001","Bayern","","","",""
"SPD/DVU(Rep/NPD)","2001","Saarland","","","",""
"SPD/DVU(Rep/NPD)","2001","Berlin","","","",""
"SPD/DVU(Rep/NPD)","2001","Brandenburg","","","",""
"SPD/DVU(Rep/NPD)","2001","Mecklenburg-Vorpommern","","","",""
"SPD/DVU(Rep/NPD)","2001","Sachsen","","","",""
"SPD/DVU(Rep/NPD)","2001","Sachsen-Anhalt","","","",""
"SPD/DVU(Rep/NPD)","2001","Thueringen","","","",""
"CDU/CSU","2001","Schleswig-Holstein","","","",""
"CDU/CSU","2001","Hamburg","","","",""
"CDU/CSU","2001","Niedersachsen","","","",""
"CDU/CSU","2001","Bremen","","","",""
"CDU/CSU","2001","Nordrhein-Westfalen","","","",""
"CDU/CSU","2001","Hessen","","","",""
"CDU/CSU","2001","Rheinland-Pfalz,Saarland","","","",""
"CDU/CSU","2001","Baden-Wuerttemberg","","","",""
"CDU/CSU","2001","Bayern","","","",""
"CDU/CSU","2001","Saarland","","","",""
"CDU/CSU","2001","Berlin","","","",""
"CDU/CSU","2001","Brandenburg","","","",""
"CDU/CSU","2001","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","2001","Sachsen","","","",""
"CDU/CSU","2001","Sachsen-Anhalt","","","",""
"CDU/CSU","2001","Thueringen","","","",""
"CDU/FDP","2001","Schleswig-Holstein","","","",""
"CDU/FDP","2001","Hamburg","","","",""
"CDU/FDP","2001","Niedersachsen","","","",""
"CDU/FDP","2001","Bremen","","","",""
"CDU/FDP","2001","Nordrhein-Westfalen","","","",""
"CDU/FDP","2001","Hessen","","","",""
"CDU/FDP","2001","Rheinland-Pfalz,Saarland","","","",""
"CDU/FDP","2001","Baden-Wuerttemberg","","","",""
"CDU/FDP","2001","Bayern","","","",""
"CDU/FDP","2001","Saarland","","","",""
"CDU/FDP","2001","Berlin","","","",""
"CDU/FDP","2001","Brandenburg","","","",""
"CDU/FDP","2001","Mecklenburg-Vorpommern","","","",""
"CDU/FDP","2001","Sachsen","","","",""
"CDU/FDP","2001","Sachsen-Anhalt","","","",""
"CDU/FDP","2001","Thueringen","","","",""
"CDU/Buendnis90/Gruene","2001","Schleswig-Holstein","","","",""
"CDU/Buendnis90/Gruene","2001","Hamburg","","","",""
"CDU/Buendnis90/Gruene","2001","Niedersachsen","","","",""
"CDU/Buendnis90/Gruene","2001","Bremen","","","",""
"CDU/Buendnis90/Gruene","2001","Nordrhein-Westfalen","","","",""
"CDU/Buendnis90/Gruene","2001","Hessen","","","",""
"CDU/Buendnis90/Gruene","2001","Rheinland-Pfalz,Saarland","","","",""
"CDU/Buendnis90/Gruene","2001","Baden-Wuerttemberg","","","",""
"CDU/Buendnis90/Gruene","2001","Bayern","","","",""
"CDU/Buendnis90/Gruene","2001","Saarland","","","",""
"CDU/Buendnis90/Gruene","2001","Berlin","","","",""
"CDU/Buendnis90/Gruene","2001","Brandenburg","","","",""
"CDU/Buendnis90/Gruene","2001","Mecklenburg-Vorpommern","","","",""
"CDU/Buendnis90/Gruene","2001","Sachsen","","","",""
"CDU/Buendnis90/Gruene","2001","Sachsen-Anhalt","","","",""
"CDU/Buendnis90/Gruene","2001","Thueringen","","","",""
"Buendnis90/Gruene/Die Linke","2001","Schleswig-Holstein","","","",""
"Buendnis90/Gruene/Die Linke","2001","Hamburg","","","",""
"Buendnis90/Gruene/Die Linke","2001","Niedersachsen","","","",""
"Buendnis90/Gruene/Die Linke","2001","Bremen","","","",""
"Buendnis90/Gruene/Die Linke","2001","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene/Die Linke","2001","Hessen","","","",""
"Buendnis90/Gruene/Die Linke","2001","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2001","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene/Die Linke","2001","Bayern","","","",""
"Buendnis90/Gruene/Die Linke","2001","Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2001","Berlin","","","",""
"Buendnis90/Gruene/Die Linke","2001","Brandenburg","","","",""
"Buendnis90/Gruene/Die Linke","2001","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene/Die Linke","2001","Sachsen","","","",""
"Buendnis90/Gruene/Die Linke","2001","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene/Die Linke","2001","Thueringen","","","",""
"SPD/Die Linke","2001","Schleswig-Holstein","","","",""
"SPD/Die Linke","2001","Hamburg","","","",""
"SPD/Die Linke","2001","Niedersachsen","","","",""
"SPD/Die Linke","2001","Bremen","","","",""
"SPD/Die Linke","2001","Nordrhein-Westfalen","","","",""
"SPD/Die Linke","2001","Hessen","","","",""
"SPD/Die Linke","2001","Rheinland-Pfalz,Saarland","","","",""
"SPD/Die Linke","2001","Baden-Wuerttemberg","","","",""
"SPD/Die Linke","2001","Bayern","","","",""
"SPD/Die Linke","2001","Saarland","","","",""
"SPD/Die Linke","2001","Berlin","","","",""
"SPD/Die Linke","2001","Brandenburg","","","",""
"SPD/Die Linke","2001","Mecklenburg-Vorpommern","","","",""
"SPD/Die Linke","2001","Sachsen","","","",""
"SPD/Die Linke","2001","Sachsen-Anhalt","","","",""
"SPD/Die Linke","2001","Thueringen","","","",""
"Gruene/DVU(Rep/NPD)","2001","Schleswig-Holstein","","","",""
"Gruene/DVU(Rep/NPD)","2001","Hamburg","","","",""
"Gruene/DVU(Rep/NPD)","2001","Niedersachsen","","","",""
"Gruene/DVU(Rep/NPD)","2001","Bremen","","","",""
"Gruene/DVU(Rep/NPD)","2001","Nordrhein-Westfalen","","","",""
"Gruene/DVU(Rep/NPD)","2001","Hessen","","","",""
"Gruene/DVU(Rep/NPD)","2001","Rheinland-Pfalz,Saarland","","","",""
"Gruene/DVU(Rep/NPD)","2001","Baden-Wuerttemberg","","","",""
"Gruene/DVU(Rep/NPD)","2001","Bayern","","","",""
"Gruene/DVU(Rep/NPD)","2001","Saarland","","","",""
"Gruene/DVU(Rep/NPD)","2001","Berlin","","","",""
"Gruene/DVU(Rep/NPD)","2001","Brandenburg","","","",""
"Gruene/DVU(Rep/NPD)","2001","Mecklenburg-Vorpommern","","","",""
"Gruene/DVU(Rep/NPD)","2001","Sachsen","","","",""
"Gruene/DVU(Rep/NPD)","2001","Sachsen-Anhalt","","","",""
"Gruene/DVU(Rep/NPD)","2001","Thueringen","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Schleswig-Holstein","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Hamburg","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Niedersachsen","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Bremen","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Nordrhein-Westfalen","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Hessen","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Rheinland-Pfalz,Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Baden-Wuerttemberg","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Bayern","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Berlin","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Brandenburg","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Mecklenburg-Vorpommern","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Sachsen","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Sachsen-Anhalt","","","",""
"Die Linke /DVU(Rep/NPD)","2001","Thueringen","","","",""
"CDU/Die Linke","2001","Schleswig-Holstein","","","",""
"CDU/Die Linke","2001","Hamburg","","","",""
"CDU/Die Linke","2001","Niedersachsen","","","",""
"CDU/Die Linke","2001","Bremen","","","",""
"CDU/Die Linke","2001","Nordrhein-Westfalen","","","",""
"CDU/Die Linke","2001","Hessen","","","",""
"CDU/Die Linke","2001","Rheinland-Pfalz,Saarland","","","",""
"CDU/Die Linke","2001","Baden-Wuerttemberg","","","",""
"CDU/Die Linke","2001","Bayern","","","",""
"CDU/Die Linke","2001","Saarland","","","",""
"CDU/Die Linke","2001","Berlin","","","",""
"CDU/Die Linke","2001","Brandenburg","","","",""
"CDU/Die Linke","2001","Mecklenburg-Vorpommern","","","",""
"CDU/Die Linke","2001","Sachsen","","","",""
"CDU/Die Linke","2001","Sachsen-Anhalt","","","",""
"CDU/Die Linke","2001","Thueringen","","","",""
"CDU/DVU(Rep/NPD)","2001","Schleswig-Holstein","","","",""
"CDU/DVU(Rep/NPD)","2001","Hamburg","","","",""
"CDU/DVU(Rep/NPD)","2001","Niedersachsen","","","",""
"CDU/DVU(Rep/NPD)","2001","Bremen","","","",""
"CDU/DVU(Rep/NPD)","2001","Nordrhein-Westfalen","","","",""
"CDU/DVU(Rep/NPD)","2001","Hessen","","","",""
"CDU/DVU(Rep/NPD)","2001","Rheinland-Pfalz,Saarland","","","",""
"CDU/DVU(Rep/NPD)","2001","Baden-Wuerttemberg","","","",""
"CDU/DVU(Rep/NPD)","2001","Bayern","","","",""
"CDU/DVU(Rep/NPD)","2001","Saarland","","","",""
"CDU/DVU(Rep/NPD)","2001","Berlin","","","",""
"CDU/DVU(Rep/NPD)","2001","Brandenburg","","","",""
"CDU/DVU(Rep/NPD)","2001","Mecklenburg-Vorpommern","","","",""
"CDU/DVU(Rep/NPD)","2001","Sachsen","","","",""
"CDU/DVU(Rep/NPD)","2001","Sachsen-Anhalt","","","",""
"CDU/DVU(Rep/NPD)","2001","Thueringen","","","",""
"CSU/FDP","2001","Schleswig-Holstein","","","",""
"CSU/FDP","2001","Hamburg","","","",""
"CSU/FDP","2001","Niedersachsen","","","",""
"CSU/FDP","2001","Bremen","","","",""
"CSU/FDP","2001","Nordrhein-Westfalen","","","",""
"CSU/FDP","2001","Hessen","","","",""
"CSU/FDP","2001","Rheinland-Pfalz,Saarland","","","",""
"CSU/FDP","2001","Baden-Wuerttemberg","","","",""
"CSU/FDP","2001","Bayern","","","",""
"CSU/FDP","2001","Saarland","","","",""
"CSU/FDP","2001","Berlin","","","",""
"CSU/FDP","2001","Brandenburg","","","",""
"CSU/FDP","2001","Mecklenburg-Vorpommern","","","",""
"CSU/FDP","2001","Sachsen","","","",""
"CSU/FDP","2001","Sachsen-Anhalt","","","",""
"CSU/FDP","2001","Thueringen","","","",""
"Gruene/FDP","2001","Schleswig-Holstein","","","",""
"Gruene/FDP","2001","Hamburg","","","",""
"Gruene/FDP","2001","Niedersachsen","","","",""
"Gruene/FDP","2001","Bremen","","","",""
"Gruene/FDP","2001","Nordrhein-Westfalen","","","",""
"Gruene/FDP","2001","Hessen","","","",""
"Gruene/FDP","2001","Rheinland-Pfalz,Saarland","","","",""
"Gruene/FDP","2001","Baden-Wuerttemberg","","","",""
"Gruene/FDP","2001","Bayern","","","",""
"Gruene/FDP","2001","Saarland","","","",""
"Gruene/FDP","2001","Berlin","","","",""
"Gruene/FDP","2001","Brandenburg","","","",""
"Gruene/FDP","2001","Mecklenburg-Vorpommern","","","",""
"Gruene/FDP","2001","Sachsen","","","",""
"Gruene/FDP","2001","Sachsen-Anhalt","","","",""
"Gruene/FDP","2001","Thueringen","","","",""
"FDP/Die Linke","2001","Schleswig-Holstein","","","",""
"FDP/Die Linke","2001","Hamburg","","","",""
"FDP/Die Linke","2001","Niedersachsen","","","",""
"FDP/Die Linke","2001","Bremen","","","",""
"FDP/Die Linke","2001","Nordrhein-Westfalen","","","",""
"FDP/Die Linke","2001","Hessen","","","",""
"FDP/Die Linke","2001","Rheinland-Pfalz,Saarland","","","",""
"FDP/Die Linke","2001","Baden-Wuerttemberg","","","",""
"FDP/Die Linke","2001","Bayern","","","",""
"FDP/Die Linke","2001","Saarland","","","",""
"FDP/Die Linke","2001","Berlin","","","",""
"FDP/Die Linke","2001","Brandenburg","","","",""
"FDP/Die Linke","2001","Mecklenburg-Vorpommern","","","",""
"FDP/Die Linke","2001","Sachsen","","","",""
"FDP/Die Linke","2001","Sachsen-Anhalt","","","",""
"FDP/Die Linke","2001","Thueringen","","","",""
"FDP/NPD","2001","Schleswig-Holstein","","","",""
"FDP/NPD","2001","Hamburg","","","",""
"FDP/NPD","2001","Niedersachsen","","","",""
"FDP/NPD","2001","Bremen","","","",""
"FDP/NPD","2001","Nordrhein-Westfalen","","","",""
"FDP/NPD","2001","Hessen","","","",""
"FDP/NPD","2001","Rheinland-Pfalz,Saarland","","","",""
"FDP/NPD","2001","Baden-Wuerttemberg","","","",""
"FDP/NPD","2001","Bayern","","","",""
"FDP/NPD","2001","Saarland","","","",""
"FDP/NPD","2001","Berlin","","","",""
"FDP/NPD","2001","Brandenburg","","","",""
"FDP/NPD","2001","Mecklenburg-Vorpommern","","","",""
"FDP/NPD","2001","Sachsen","","","",""
"FDP/NPD","2001","Sachsen-Anhalt","","","",""
"FDP/NPD","2001","Thueringen","","","",""
"Piratenpartei","2001","Schleswig-Holstein","","","",""
"Piratenpartei","2001","Hamburg","","","",""
"Piratenpartei","2001","Niedersachsen","","","",""
"Piratenpartei","2001","Bremen","","","",""
"Piratenpartei","2001","Nordrhein-Westfalen","","","",""
"Piratenpartei","2001","Hessen","","","",""
"Piratenpartei","2001","Rheinland-Pfalz,Saarland","","","",""
"Piratenpartei","2001","Baden-Wuerttemberg","","","",""
"Piratenpartei","2001","Bayern","","","",""
"Piratenpartei","2001","Saarland","","","",""
"Piratenpartei","2001","Berlin","","","",""
"Piratenpartei","2001","Brandenburg","","","",""
"Piratenpartei","2001","Mecklenburg-Vorpommern","","","",""
"Piratenpartei","2001","Sachsen","","","",""
"Piratenpartei","2001","Sachsen-Anhalt","","","",""
"Piratenpartei","2001","Thueringen","","","",""
"AfD","2001","Schleswig-Holstein","","","",""
"AfD","2001","Hamburg","","","",""
"AfD","2001","Niedersachsen","","","",""
"AfD","2001","Bremen","","","",""
"AfD","2001","Nordrhein-Westfalen","","","",""
"AfD","2001","Hessen","","","",""
"AfD","2001","Rheinland-Pfalz,Saarland","","","",""
"AfD","2001","Baden-Wuerttemberg","","","",""
"AfD","2001","Bayern","","","",""
"AfD","2001","Saarland","","","",""
"AfD","2001","Berlin","","","",""
"AfD","2001","Brandenburg","","","",""
"AfD","2001","Mecklenburg-Vorpommern","","","",""
"AfD","2001","Sachsen","","","",""
"AfD","2001","Sachsen-Anhalt","","","",""
"AfD","2001","Thueringen","","","",""
"CDU+/oder CSU/AfD","2001","Schleswig-Holstein","","","",""
"CDU+/oder CSU/AfD","2001","Hamburg","","","",""
"CDU+/oder CSU/AfD","2001","Niedersachsen","","","",""
"CDU+/oder CSU/AfD","2001","Bremen","","","",""
"CDU+/oder CSU/AfD","2001","Nordrhein-Westfalen","","","",""
"CDU+/oder CSU/AfD","2001","Hessen","","","",""
"CDU+/oder CSU/AfD","2001","Rheinland-Pfalz,Saarland","","","",""
"CDU+/oder CSU/AfD","2001","Baden-Wuerttemberg","","","",""
"CDU+/oder CSU/AfD","2001","Bayern","","","",""
"CDU+/oder CSU/AfD","2001","Saarland","","","",""
"CDU+/oder CSU/AfD","2001","Berlin","","","",""
"CDU+/oder CSU/AfD","2001","Brandenburg","","","",""
"CDU+/oder CSU/AfD","2001","Mecklenburg-Vorpommern","","","",""
"CDU+/oder CSU/AfD","2001","Sachsen","","","",""
"CDU+/oder CSU/AfD","2001","Sachsen-Anhalt","","","",""
"CDU+/oder CSU/AfD","2001","Thueringen","","","",""
"SPD/AfD","2001","Schleswig-Holstein","","","",""
"SPD/AfD","2001","Hamburg","","","",""
"SPD/AfD","2001","Niedersachsen","","","",""
"SPD/AfD","2001","Bremen","","","",""
"SPD/AfD","2001","Nordrhein-Westfalen","","","",""
"SPD/AfD","2001","Hessen","","","",""
"SPD/AfD","2001","Rheinland-Pfalz,Saarland","","","",""
"SPD/AfD","2001","Baden-Wuerttemberg","","","",""
"SPD/AfD","2001","Bayern","","","",""
"SPD/AfD","2001","Saarland","","","",""
"SPD/AfD","2001","Berlin","","","",""
"SPD/AfD","2001","Brandenburg","","","",""
"SPD/AfD","2001","Mecklenburg-Vorpommern","","","",""
"SPD/AfD","2001","Sachsen","","","",""
"SPD/AfD","2001","Sachsen-Anhalt","","","",""
"SPD/AfD","2001","Thueringen","","","",""
"SPD","2002","Schleswig-Holstein","184","0.555186158544446","0.503994138494672","0.60637817859422"
"SPD","2002","Hamburg","105","0.520659702945571","0.453411742993917","0.587907662897225"
"SPD","2002","Niedersachsen","471","0.450689238925418","0.420243812699135","0.4811346651517"
"SPD","2002","Bremen","47","0.514608749939329","0.416158902273797","0.613058597604861"
"SPD","2002","Nordrhein-Westfalen","1119","0.471078562739319","0.451349289752695","0.490807835725944"
"SPD","2002","Hessen","358","0.483436394398291","0.448321621338741","0.51855116745784"
"SPD","2002","Rheinland-Pfalz,Saarland","194","0.434074200920589","0.388976870482847","0.479171531358331"
"SPD","2002","Baden-Wuerttemberg","528","0.408511983942656","0.38115220248181","0.435871765403503"
"SPD","2002","Bayern","502","0.339359247620204","0.31571092972392","0.363007565516489"
"SPD","2002","Saarland","83","0.489785734497652","0.412568451285662","0.567003017709642"
"SPD","2002","Berlin","160","0.388514950062906","0.340749388860489","0.436280511265324"
"SPD","2002","Brandenburg","121","0.323188914258566","0.274330572970338","0.372047255546795"
"SPD","2002","Mecklenburg-Vorpommern","49","0.349835672911712","0.282200123488162","0.417471222335261"
"SPD","2002","Sachsen","134","0.237783612575233","0.202333035434023","0.273234189716443"
"SPD","2002","Sachsen-Anhalt","106","0.331923201310559","0.281193057415377","0.382653345205742"
"SPD","2002","Thueringen","104","0.326397012556237","0.275419164280984","0.37737486083149"
"CDU","2002","Schleswig-Holstein","129","0.345645584923104","0.296654638296062","0.394636531550145"
"CDU","2002","Hamburg","52","0.223647714373887","0.167556891594153","0.279738537153621"
"CDU","2002","Niedersachsen","388","0.367677962019684","0.338174201809981","0.397181722229388"
"CDU","2002","Bremen","","","",""
"CDU","2002","Nordrhein-Westfalen","912","0.367677885873547","0.348620129672381","0.386735642074713"
"CDU","2002","Hessen","259","0.325284720077435","0.292365434847897","0.358204005306973"
"CDU","2002","Rheinland-Pfalz,Saarland","199","0.41042050829676","0.365662081638638","0.455178934954881"
"CDU","2002","Baden-Wuerttemberg","473","0.395395555473551","0.368181779346761","0.422609331600342"
"CDU","2002","Bayern","96","0.0659004496730557","0.0535088178551295","0.0782920814909819"
"CDU","2002","Saarland","59","0.375287973528763","0.300495583768017","0.450080363289508"
"CDU","2002","Berlin","89","0.250373801396306","0.207918208023398","0.292829394769214"
"CDU","2002","Brandenburg","73","0.189381632351621","0.148450486084735","0.230312778618506"
"CDU","2002","Mecklenburg-Vorpommern","68","0.304747076349292","0.239468211580963","0.370025941117621"
"CDU","2002","Sachsen","213","0.387419790228964","0.346853472246247","0.427986108211681"
