"plh0012_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Gruene/FDP","1988","35-65 Jahre alt","","","",""
"Gruene/FDP","1988","66 und älter","","","",""
"FDP/Die Linke","1988","16-34 Jahre alt","","","",""
"FDP/Die Linke","1988","35-65 Jahre alt","","","",""
"FDP/Die Linke","1988","66 und älter","","","",""
"FDP/NPD","1988","16-34 Jahre alt","","","",""
"FDP/NPD","1988","35-65 Jahre alt","","","",""
"FDP/NPD","1988","66 und älter","","","",""
"Piratenpartei","1988","16-34 Jahre alt","","","",""
"Piratenpartei","1988","35-65 Jahre alt","","","",""
"Piratenpartei","1988","66 und älter","","","",""
"AfD","1988","16-34 Jahre alt","","","",""
"AfD","1988","35-65 Jahre alt","","","",""
"AfD","1988","66 und älter","","","",""
"CDU+/oder CSU/AfD","1988","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1988","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1988","66 und älter","","","",""
"SPD/AfD","1988","16-34 Jahre alt","","","",""
"SPD/AfD","1988","35-65 Jahre alt","","","",""
"SPD/AfD","1988","66 und älter","","","",""
"SPD","1989","16-34 Jahre alt","829","0.460384011553398","0.435915561869092","0.484852461237704"
"SPD","1989","35-65 Jahre alt","1483","0.49612937534474","0.477493168838824","0.514765581850656"
"SPD","1989","66 und älter","271","0.438959113643729","0.400421247318318","0.477496979969139"
"CDU","1989","16-34 Jahre alt","237","0.180607696674621","0.161722652735532","0.19949274061371"
"CDU","1989","35-65 Jahre alt","610","0.255085204429974","0.238837333592862","0.271333075267085"
"CDU","1989","66 und älter","219","0.322139681251997","0.285851049558485","0.358428312945509"
"CSU","1989","16-34 Jahre alt","50","0.0365741888506994","0.0273590809948966","0.0457892967065021"
"CSU","1989","35-65 Jahre alt","150","0.063300932655006","0.054224699964498","0.072377165345514"
"CSU","1989","66 und älter","51","0.0776358123301584","0.0568550898839326","0.0984165347763842"
"FDP","1989","16-34 Jahre alt","34","0.0264899221553938","0.0186065051583129","0.0343733391524748"
"FDP","1989","35-65 Jahre alt","82","0.0309722257838835","0.0245148680913415","0.0374295834764255"
"FDP","1989","66 und älter","","","",""
"Buendnis90/Gruene","1989","16-34 Jahre alt","239","0.158679874837602","0.140743052934595","0.176616696740608"
"Buendnis90/Gruene","1989","35-65 Jahre alt","116","0.0380153725962938","0.0308874296485002","0.0451433155440873"
"Buendnis90/Gruene","1989","66 und älter","","","",""
"Die Linke","1989","16-34 Jahre alt","","","",""
"Die Linke","1989","35-65 Jahre alt","","","",""
"Die Linke","1989","66 und älter","","","",""
"NPD/Republikaner/Die Rechte","1989","16-34 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1989","35-65 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1989","66 und älter","","","",""
"Andere","1989","16-34 Jahre alt","70","0.0499886079806766","0.0392905767675382","0.060686639193815"
"Andere","1989","35-65 Jahre alt","91","0.0363194247874696","0.0293461535754183","0.0432926959995209"
"Andere","1989","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1989","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1989","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1989","66 und älter","","","",""
"SPD/CDU","1989","16-34 Jahre alt","","","",""
"SPD/CDU","1989","35-65 Jahre alt","","","",""
"SPD/CDU","1989","66 und älter","","","",""
"SPD/FDP","1989","16-34 Jahre alt","","","",""
"SPD/FDP","1989","35-65 Jahre alt","","","",""
"SPD/FDP","1989","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1989","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1989","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1989","66 und älter","","","",""
"CDU/CSU","1989","16-34 Jahre alt","135","0.0872756979476094","0.0734202553045759","0.101131140590643"
"CDU/CSU","1989","35-65 Jahre alt","233","0.0801774644026338","0.0700551760511647","0.0902997527541029"
"CDU/CSU","1989","66 und älter","45","0.0758768756030095","0.0553133292941955","0.0964404219118235"
"CDU/FDP","1989","16-34 Jahre alt","","","",""
"CDU/FDP","1989","35-65 Jahre alt","","","",""
"CDU/FDP","1989","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1989","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1989","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1989","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1989","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1989","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1989","66 und älter","","","",""
"SPD/Die Linke","1989","16-34 Jahre alt","","","",""
"SPD/Die Linke","1989","35-65 Jahre alt","","","",""
"SPD/Die Linke","1989","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1989","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1989","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1989","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1989","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1989","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1989","66 und älter","","","",""
"CDU/Die Linke","1989","16-34 Jahre alt","","","",""
"CDU/Die Linke","1989","35-65 Jahre alt","","","",""
"CDU/Die Linke","1989","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1989","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1989","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1989","66 und älter","","","",""
"CSU/FDP","1989","16-34 Jahre alt","","","",""
"CSU/FDP","1989","35-65 Jahre alt","","","",""
"CSU/FDP","1989","66 und älter","","","",""
"Gruene/FDP","1989","16-34 Jahre alt","","","",""
"Gruene/FDP","1989","35-65 Jahre alt","","","",""
"Gruene/FDP","1989","66 und älter","","","",""
"FDP/Die Linke","1989","16-34 Jahre alt","","","",""
"FDP/Die Linke","1989","35-65 Jahre alt","","","",""
"FDP/Die Linke","1989","66 und älter","","","",""
"FDP/NPD","1989","16-34 Jahre alt","","","",""
"FDP/NPD","1989","35-65 Jahre alt","","","",""
"FDP/NPD","1989","66 und älter","","","",""
"Piratenpartei","1989","16-34 Jahre alt","","","",""
"Piratenpartei","1989","35-65 Jahre alt","","","",""
"Piratenpartei","1989","66 und älter","","","",""
"AfD","1989","16-34 Jahre alt","","","",""
"AfD","1989","35-65 Jahre alt","","","",""
"AfD","1989","66 und älter","","","",""
"CDU+/oder CSU/AfD","1989","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1989","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1989","66 und älter","","","",""
"SPD/AfD","1989","16-34 Jahre alt","","","",""
"SPD/AfD","1989","35-65 Jahre alt","","","",""
"SPD/AfD","1989","66 und älter","","","",""
"SPD","1990","16-34 Jahre alt","863","0.484287169526617","0.459898598375293","0.508675740677941"
"SPD","1990","35-65 Jahre alt","1513","0.509171515874182","0.49062155838917","0.527721473359194"
"SPD","1990","66 und älter","288","0.4218625577442","0.384879412392847","0.458845703095554"
"CDU","1990","16-34 Jahre alt","292","0.215292564695709","0.195234025250542","0.235351104140876"
"CDU","1990","35-65 Jahre alt","662","0.27150738521843","0.255004898583289","0.28800987185357"
"CDU","1990","66 und älter","261","0.379088173665106","0.342756292150344","0.415420055179867"
"CSU","1990","16-34 Jahre alt","","","",""
"CSU","1990","35-65 Jahre alt","116","0.046976068193113","0.0391248648633465","0.0548272715228794"
"CSU","1990","66 und älter","48","0.0695240257930102","0.0504771897598982","0.0885708618261223"
"FDP","1990","16-34 Jahre alt","51","0.037032265444579","0.0278165954293956","0.0462479354597624"
"FDP","1990","35-65 Jahre alt","115","0.0434004501346984","0.0358398165272715","0.0509610837421253"
"FDP","1990","66 und älter","31","0.0481980868068115","0.0321585806806974","0.0642375929329256"
"Buendnis90/Gruene","1990","16-34 Jahre alt","192","0.123591092916168","0.107529896802405","0.139652289029931"
"Buendnis90/Gruene","1990","35-65 Jahre alt","105","0.0350197334082355","0.0281985202152627","0.0418409466012083"
"Buendnis90/Gruene","1990","66 und älter","","","",""
"Die Linke","1990","16-34 Jahre alt","","","",""
"Die Linke","1990","35-65 Jahre alt","","","",""
"Die Linke","1990","66 und älter","","","",""
"NPD/Republikaner/Die Rechte","1990","16-34 Jahre alt","37","0.0210689948731847","0.0140604338673494","0.0280775558790199"
"NPD/Republikaner/Die Rechte","1990","35-65 Jahre alt","31","0.0120740552302152","0.00802144567642256","0.0161266647840079"
"NPD/Republikaner/Die Rechte","1990","66 und älter","","","",""
"Andere","1990","16-34 Jahre alt","","","",""
"Andere","1990","35-65 Jahre alt","","","",""
"Andere","1990","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1990","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1990","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1990","66 und älter","","","",""
"SPD/CDU","1990","16-34 Jahre alt","","","",""
"SPD/CDU","1990","35-65 Jahre alt","","","",""
"SPD/CDU","1990","66 und älter","","","",""
"SPD/FDP","1990","16-34 Jahre alt","","","",""
"SPD/FDP","1990","35-65 Jahre alt","","","",""
"SPD/FDP","1990","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1990","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1990","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1990","66 und älter","","","",""
"CDU/CSU","1990","16-34 Jahre alt","138","0.0885504554719459","0.0746863254348649","0.102414585509027"
"CDU/CSU","1990","35-65 Jahre alt","234","0.076483061563295","0.0666213782016914","0.0863447449248985"
"CDU/CSU","1990","66 und älter","46","0.0641367252433013","0.0457898377189982","0.0824836127676043"
"CDU/FDP","1990","16-34 Jahre alt","","","",""
"CDU/FDP","1990","35-65 Jahre alt","","","",""
"CDU/FDP","1990","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1990","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1990","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1990","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1990","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1990","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1990","66 und älter","","","",""
"SPD/Die Linke","1990","16-34 Jahre alt","","","",""
"SPD/Die Linke","1990","35-65 Jahre alt","","","",""
"SPD/Die Linke","1990","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1990","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1990","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1990","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1990","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1990","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1990","66 und älter","","","",""
"CDU/Die Linke","1990","16-34 Jahre alt","","","",""
"CDU/Die Linke","1990","35-65 Jahre alt","","","",""
"CDU/Die Linke","1990","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1990","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1990","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1990","66 und älter","","","",""
"CSU/FDP","1990","16-34 Jahre alt","","","",""
"CSU/FDP","1990","35-65 Jahre alt","","","",""
"CSU/FDP","1990","66 und älter","","","",""
"Gruene/FDP","1990","16-34 Jahre alt","","","",""
"Gruene/FDP","1990","35-65 Jahre alt","","","",""
"Gruene/FDP","1990","66 und älter","","","",""
"FDP/Die Linke","1990","16-34 Jahre alt","","","",""
"FDP/Die Linke","1990","35-65 Jahre alt","","","",""
"FDP/Die Linke","1990","66 und älter","","","",""
"FDP/NPD","1990","16-34 Jahre alt","","","",""
"FDP/NPD","1990","35-65 Jahre alt","","","",""
"FDP/NPD","1990","66 und älter","","","",""
"Piratenpartei","1990","16-34 Jahre alt","","","",""
"Piratenpartei","1990","35-65 Jahre alt","","","",""
"Piratenpartei","1990","66 und älter","","","",""
"AfD","1990","16-34 Jahre alt","","","",""
"AfD","1990","35-65 Jahre alt","","","",""
"AfD","1990","66 und älter","","","",""
"CDU+/oder CSU/AfD","1990","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1990","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1990","66 und älter","","","",""
"SPD/AfD","1990","16-34 Jahre alt","","","",""
"SPD/AfD","1990","35-65 Jahre alt","","","",""
"SPD/AfD","1990","66 und älter","","","",""
"SPD","1991","16-34 Jahre alt","559","0.453482301992589","0.425408779390449","0.481555824594729"
"SPD","1991","35-65 Jahre alt","1072","0.457596114421028","0.437200192327962","0.477992036514093"
"SPD","1991","66 und älter","260","0.409549037771072","0.372061041023622","0.447037034518522"
"CDU","1991","16-34 Jahre alt","","","",""
"CDU","1991","35-65 Jahre alt","","","",""
"CDU","1991","66 und älter","","","",""
"CSU","1991","16-34 Jahre alt","","","",""
"CSU","1991","35-65 Jahre alt","","","",""
"CSU","1991","66 und älter","","","",""
"FDP","1991","16-34 Jahre alt","46","0.0469006994388938","0.0349780339555948","0.0588233649221928"
"FDP","1991","35-65 Jahre alt","127","0.0579251689567573","0.0483616628496196","0.0674886750638951"
"FDP","1991","66 und älter","32","0.0532484118257814","0.0361317641246128","0.0703650595269499"
"Buendnis90/Gruene","1991","16-34 Jahre alt","131","0.116652777636804","0.0985507222274676","0.134754833046141"
"Buendnis90/Gruene","1991","35-65 Jahre alt","84","0.0376985737815381","0.0299010122734141","0.0454961352896622"
"Buendnis90/Gruene","1991","66 und älter","","","",""
"Die Linke","1991","16-34 Jahre alt","","","",""
"Die Linke","1991","35-65 Jahre alt","","","",""
"Die Linke","1991","66 und älter","","","",""
"NPD/Republikaner/Die Rechte","1991","16-34 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1991","35-65 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1991","66 und älter","","","",""
"Andere","1991","16-34 Jahre alt","","","",""
"Andere","1991","35-65 Jahre alt","","","",""
"Andere","1991","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1991","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1991","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1991","66 und älter","","","",""
"SPD/CDU","1991","16-34 Jahre alt","","","",""
"SPD/CDU","1991","35-65 Jahre alt","","","",""
"SPD/CDU","1991","66 und älter","","","",""
"SPD/FDP","1991","16-34 Jahre alt","","","",""
"SPD/FDP","1991","35-65 Jahre alt","","","",""
"SPD/FDP","1991","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1991","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1991","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1991","66 und älter","","","",""
"CDU/CSU","1991","16-34 Jahre alt","433","0.353654986174671","0.326693941373551","0.380616030975792"
"CDU/CSU","1991","35-65 Jahre alt","987","0.435700964569619","0.415401260862596","0.456000668276642"
"CDU/CSU","1991","66 und älter","356","0.51593364690175","0.477836124311865","0.554031169491634"
"CDU/FDP","1991","16-34 Jahre alt","","","",""
"CDU/FDP","1991","35-65 Jahre alt","","","",""
"CDU/FDP","1991","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1991","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1991","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1991","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1991","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1991","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1991","66 und älter","","","",""
"SPD/Die Linke","1991","16-34 Jahre alt","","","",""
"SPD/Die Linke","1991","35-65 Jahre alt","","","",""
"SPD/Die Linke","1991","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1991","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1991","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1991","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1991","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1991","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1991","66 und älter","","","",""
"CDU/Die Linke","1991","16-34 Jahre alt","","","",""
"CDU/Die Linke","1991","35-65 Jahre alt","","","",""
"CDU/Die Linke","1991","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1991","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1991","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1991","66 und älter","","","",""
"CSU/FDP","1991","16-34 Jahre alt","","","",""
"CSU/FDP","1991","35-65 Jahre alt","","","",""
"CSU/FDP","1991","66 und älter","","","",""
"Gruene/FDP","1991","16-34 Jahre alt","","","",""
"Gruene/FDP","1991","35-65 Jahre alt","","","",""
"Gruene/FDP","1991","66 und älter","","","",""
"FDP/Die Linke","1991","16-34 Jahre alt","","","",""
"FDP/Die Linke","1991","35-65 Jahre alt","","","",""
"FDP/Die Linke","1991","66 und älter","","","",""
"FDP/NPD","1991","16-34 Jahre alt","","","",""
"FDP/NPD","1991","35-65 Jahre alt","","","",""
"FDP/NPD","1991","66 und älter","","","",""
"Piratenpartei","1991","16-34 Jahre alt","","","",""
"Piratenpartei","1991","35-65 Jahre alt","","","",""
"Piratenpartei","1991","66 und älter","","","",""
"AfD","1991","16-34 Jahre alt","","","",""
"AfD","1991","35-65 Jahre alt","","","",""
"AfD","1991","66 und älter","","","",""
"CDU+/oder CSU/AfD","1991","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1991","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1991","66 und älter","","","",""
"SPD/AfD","1991","16-34 Jahre alt","","","",""
"SPD/AfD","1991","35-65 Jahre alt","","","",""
"SPD/AfD","1991","66 und älter","","","",""
"SPD","1992","16-34 Jahre alt","773","0.447924412575835","0.42382768435753","0.47202114079414"
"SPD","1992","35-65 Jahre alt","1477","0.451817853326006","0.434446636419034","0.469189070232978"
"SPD","1992","66 und älter","303","0.402432896519078","0.367659950240197","0.437205842797959"
"CDU","1992","16-34 Jahre alt","411","0.277898452655821","0.256191510774002","0.29960539453764"
"CDU","1992","35-65 Jahre alt","1069","0.353625803110247","0.336937964744875","0.370313641475618"
"CDU","1992","66 und älter","311","0.412204996847012","0.377301335786688","0.447108657907335"
"CSU","1992","16-34 Jahre alt","72","0.0465910971039806","0.0363782339791803","0.056803960228781"
"CSU","1992","35-65 Jahre alt","164","0.0627413224125535","0.0542769907008808","0.0712056541242262"
"CSU","1992","66 und älter","77","0.0989821045950478","0.0778059810547865","0.120158228135309"
"FDP","1992","16-34 Jahre alt","59","0.0453993876653648","0.0353116845274951","0.0554870908032345"
"FDP","1992","35-65 Jahre alt","155","0.0493902113217964","0.0418269746829467","0.0569534479606461"
"FDP","1992","66 und älter","34","0.0458022292402643","0.0309782800220997","0.0606261784584289"
"Buendnis90/Gruene","1992","16-34 Jahre alt","232","0.134280314592831","0.11775874656798","0.150801882617682"
"Buendnis90/Gruene","1992","35-65 Jahre alt","164","0.0493926006526137","0.0418291905793417","0.0569560107258857"
"Buendnis90/Gruene","1992","66 und älter","","","",""
"Die Linke","1992","16-34 Jahre alt","","","",""
"Die Linke","1992","35-65 Jahre alt","77","0.0152493474988023","0.0109719966479316","0.019526698349673"
"Die Linke","1992","66 und älter","","","",""
"NPD/Republikaner/Die Rechte","1992","16-34 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1992","35-65 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","1992","66 und älter","","","",""
"Andere","1992","16-34 Jahre alt","64","0.0359296985105141","0.0269111305958437","0.0449482664251845"
"Andere","1992","35-65 Jahre alt","47","0.0177828616779812","0.0131697848806955","0.022395938475267"
