"plh0012_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"FDP","2015","(Fach-)Abitur","43","0.0232904359584578","0.0157206308502879","0.0308602410666277"
"FDP","2015","AkademikerInnen","145","0.0402683109913278","0.0335882824969936","0.0469483394856621"
"Buendnis90/Gruene","2015","(noch) kein Abschluss","30","0.115151314308376","0.0717717307753814","0.15853089784137"
"Buendnis90/Gruene","2015","Hauptschulabschluss","114","0.0365114261025861","0.0294783482304159","0.0435445039747562"
"Buendnis90/Gruene","2015","Realschulabschluss","225","0.0922394020716695","0.0804875247216733","0.103991279421666"
"Buendnis90/Gruene","2015","(Fach-)Abitur","285","0.196122949734547","0.176194560708551","0.216051338760543"
"Buendnis90/Gruene","2015","AkademikerInnen","785","0.234638118610601","0.220238387294241","0.249037849926962"
"Die Linke","2015","(noch) kein Abschluss","","","",""
"Die Linke","2015","Hauptschulabschluss","160","0.0459753614467576","0.0381220989316473","0.0538286239618678"
"Die Linke","2015","Realschulabschluss","211","0.078430562007961","0.0675118844186346","0.0893492395972874"
"Die Linke","2015","(Fach-)Abitur","129","0.0705428663462501","0.0576913491167255","0.0833943835757747"
"Die Linke","2015","AkademikerInnen","283","0.0736839431065165","0.0648065037143231","0.0825613824987098"
"NPD/Republikaner/Die Rechte","2015","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2015","Hauptschulabschluss","35","0.00668975148655092","0.00363303475579247","0.00974646821730938"
"NPD/Republikaner/Die Rechte","2015","Realschulabschluss","38","0.0275051756217071","0.0208629410726821","0.0341474101707322"
"NPD/Republikaner/Die Rechte","2015","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2015","AkademikerInnen","","","",""
"Andere","2015","(noch) kein Abschluss","","","",""
"Andere","2015","Hauptschulabschluss","","","",""
"Andere","2015","Realschulabschluss","","","",""
"Andere","2015","(Fach-)Abitur","","","",""
"Andere","2015","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2015","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2015","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2015","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2015","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2015","AkademikerInnen","","","",""
"SPD/CDU","2015","(noch) kein Abschluss","","","",""
"SPD/CDU","2015","Hauptschulabschluss","","","",""
"SPD/CDU","2015","Realschulabschluss","","","",""
"SPD/CDU","2015","(Fach-)Abitur","","","",""
"SPD/CDU","2015","AkademikerInnen","","","",""
"SPD/FDP","2015","(noch) kein Abschluss","","","",""
"SPD/FDP","2015","Hauptschulabschluss","","","",""
"SPD/FDP","2015","Realschulabschluss","","","",""
"SPD/FDP","2015","(Fach-)Abitur","","","",""
"SPD/FDP","2015","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2015","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2015","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2015","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2015","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2015","AkademikerInnen","","","",""
"CDU/CSU","2015","(noch) kein Abschluss","","","",""
"CDU/CSU","2015","Hauptschulabschluss","","","",""
"CDU/CSU","2015","Realschulabschluss","","","",""
"CDU/CSU","2015","(Fach-)Abitur","","","",""
"CDU/CSU","2015","AkademikerInnen","","","",""
"CDU/FDP","2015","(noch) kein Abschluss","","","",""
"CDU/FDP","2015","Hauptschulabschluss","","","",""
"CDU/FDP","2015","Realschulabschluss","","","",""
"CDU/FDP","2015","(Fach-)Abitur","","","",""
"CDU/FDP","2015","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2015","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2015","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2015","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2015","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2015","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2015","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2015","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2015","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2015","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2015","AkademikerInnen","","","",""
"SPD/Die Linke","2015","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2015","Hauptschulabschluss","","","",""
"SPD/Die Linke","2015","Realschulabschluss","","","",""
"SPD/Die Linke","2015","(Fach-)Abitur","","","",""
"SPD/Die Linke","2015","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2015","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2015","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2015","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2015","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2015","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2015","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2015","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2015","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2015","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2015","AkademikerInnen","","","",""
"CDU/Die Linke","2015","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2015","Hauptschulabschluss","","","",""
"CDU/Die Linke","2015","Realschulabschluss","","","",""
"CDU/Die Linke","2015","(Fach-)Abitur","","","",""
"CDU/Die Linke","2015","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2015","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2015","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2015","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2015","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2015","AkademikerInnen","","","",""
"CSU/FDP","2015","(noch) kein Abschluss","","","",""
"CSU/FDP","2015","Hauptschulabschluss","","","",""
"CSU/FDP","2015","Realschulabschluss","","","",""
"CSU/FDP","2015","(Fach-)Abitur","","","",""
"CSU/FDP","2015","AkademikerInnen","","","",""
"Gruene/FDP","2015","(noch) kein Abschluss","","","",""
"Gruene/FDP","2015","Hauptschulabschluss","","","",""
"Gruene/FDP","2015","Realschulabschluss","","","",""
"Gruene/FDP","2015","(Fach-)Abitur","","","",""
"Gruene/FDP","2015","AkademikerInnen","","","",""
"FDP/Die Linke","2015","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2015","Hauptschulabschluss","","","",""
"FDP/Die Linke","2015","Realschulabschluss","","","",""
"FDP/Die Linke","2015","(Fach-)Abitur","","","",""
"FDP/Die Linke","2015","AkademikerInnen","","","",""
"FDP/NPD","2015","(noch) kein Abschluss","","","",""
"FDP/NPD","2015","Hauptschulabschluss","","","",""
"FDP/NPD","2015","Realschulabschluss","","","",""
"FDP/NPD","2015","(Fach-)Abitur","","","",""
"FDP/NPD","2015","AkademikerInnen","","","",""
"Piratenpartei","2015","(noch) kein Abschluss","","","",""
"Piratenpartei","2015","Hauptschulabschluss","","","",""
"Piratenpartei","2015","Realschulabschluss","","","",""
"Piratenpartei","2015","(Fach-)Abitur","","","",""
"Piratenpartei","2015","AkademikerInnen","","","",""
"AfD","2015","(noch) kein Abschluss","","","",""
"AfD","2015","Hauptschulabschluss","69","0.0274752731669767","0.0213457162919297","0.0336048300420237"
"AfD","2015","Realschulabschluss","95","0.0422435284275482","0.034074489091886","0.0504125677632103"
"AfD","2015","(Fach-)Abitur","42","0.028257401377695","0.01994062737675","0.03657417537864"
"AfD","2015","AkademikerInnen","49","0.0156913777873705","0.0114684089697354","0.0199143466050057"
"CDU+/oder CSU/AfD","2015","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2015","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2015","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2015","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2015","AkademikerInnen","","","",""
"SPD/AfD","2015","(noch) kein Abschluss","","","",""
"SPD/AfD","2015","Hauptschulabschluss","","","",""
"SPD/AfD","2015","Realschulabschluss","","","",""
"SPD/AfD","2015","(Fach-)Abitur","","","",""
"SPD/AfD","2015","AkademikerInnen","","","",""
"SPD","2016","(noch) kein Abschluss","51","0.344753011794589","0.273723240104608","0.415782783484569"
"SPD","2016","Hauptschulabschluss","833","0.347200051744908","0.328360122683706","0.366039980806109"
"SPD","2016","Realschulabschluss","515","0.252208291693433","0.233580865694834","0.270835717692032"
"SPD","2016","(Fach-)Abitur","366","0.259389714864671","0.236520259105943","0.282259170623399"
"SPD","2016","AkademikerInnen","679","0.226172145098981","0.211523089361659","0.240821200836303"
"CDU","2016","(noch) kein Abschluss","37","0.281753005248337","0.214524252391746","0.348981758104929"
"CDU","2016","Hauptschulabschluss","838","0.363114459201597","0.344083889790511","0.382145028612682"
"CDU","2016","Realschulabschluss","727","0.35196231099352","0.331477542675408","0.372447079311632"
"CDU","2016","(Fach-)Abitur","435","0.291006659074478","0.267306179948641","0.314707138200316"
"CDU","2016","AkademikerInnen","914","0.284976923203356","0.269170530432437","0.300783315974275"
"CSU","2016","(noch) kein Abschluss","","","",""
"CSU","2016","Hauptschulabschluss","254","0.0971810112605376","0.0854593176216959","0.108902704899379"
"CSU","2016","Realschulabschluss","159","0.0769722126942072","0.0655392913092428","0.0884051340791716"
"CSU","2016","(Fach-)Abitur","51","0.0320080375420534","0.0228236545928764","0.0411924204912305"
"CSU","2016","AkademikerInnen","160","0.0554915347607936","0.0474750459787262","0.0635080235428611"
"FDP","2016","(noch) kein Abschluss","","","",""
"FDP","2016","Hauptschulabschluss","39","0.0165149475375207","0.0114715663055561","0.0215583287694853"
"FDP","2016","Realschulabschluss","49","0.0238075402798858","0.0172685930565626","0.030346487503209"
"FDP","2016","(Fach-)Abitur","33","0.0175215722025099","0.0106756393965619","0.0243675050084579"
"FDP","2016","AkademikerInnen","154","0.0504976699416137","0.0428302088525674","0.05816513103066"
"Buendnis90/Gruene","2016","(noch) kein Abschluss","33","0.151923195545739","0.0982801405078904","0.205566250583587"
"Buendnis90/Gruene","2016","Hauptschulabschluss","117","0.0485525753201646","0.0400471144737539","0.0570580361665754"
"Buendnis90/Gruene","2016","Realschulabschluss","229","0.109760439675742","0.0963525876699625","0.123168291681521"
"Buendnis90/Gruene","2016","(Fach-)Abitur","291","0.226554043393608","0.204712391575828","0.248395695211389"
"Buendnis90/Gruene","2016","AkademikerInnen","796","0.245470908377532","0.230401163396463","0.260540653358602"
"Die Linke","2016","(noch) kein Abschluss","","","",""
"Die Linke","2016","Hauptschulabschluss","109","0.0345138715692097","0.0272900139838611","0.0417377291545583"
"Die Linke","2016","Realschulabschluss","161","0.0666740476508698","0.0559741918349625","0.0773739034667771"
"Die Linke","2016","(Fach-)Abitur","128","0.0919823160119923","0.0769029213551754","0.107061710668809"
"Die Linke","2016","AkademikerInnen","268","0.0766061659126591","0.0672930878752317","0.0859192439500865"
"NPD/Republikaner/Die Rechte","2016","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2016","Hauptschulabschluss","34","0.0110977205032323","0.00695206798584953","0.015243373020615"
"NPD/Republikaner/Die Rechte","2016","Realschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","2016","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2016","AkademikerInnen","","","",""
"Andere","2016","(noch) kein Abschluss","","","",""
"Andere","2016","Hauptschulabschluss","","","",""
"Andere","2016","Realschulabschluss","36","0.01628488617274","0.0108560107057903","0.0217137616396898"
"Andere","2016","(Fach-)Abitur","","","",""
"Andere","2016","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2016","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2016","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2016","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2016","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2016","AkademikerInnen","","","",""
"SPD/CDU","2016","(noch) kein Abschluss","","","",""
"SPD/CDU","2016","Hauptschulabschluss","","","",""
"SPD/CDU","2016","Realschulabschluss","","","",""
"SPD/CDU","2016","(Fach-)Abitur","","","",""
"SPD/CDU","2016","AkademikerInnen","","","",""
"SPD/FDP","2016","(noch) kein Abschluss","","","",""
"SPD/FDP","2016","Hauptschulabschluss","","","",""
"SPD/FDP","2016","Realschulabschluss","","","",""
"SPD/FDP","2016","(Fach-)Abitur","","","",""
"SPD/FDP","2016","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2016","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2016","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2016","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2016","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2016","AkademikerInnen","","","",""
"CDU/CSU","2016","(noch) kein Abschluss","","","",""
"CDU/CSU","2016","Hauptschulabschluss","","","",""
"CDU/CSU","2016","Realschulabschluss","","","",""
"CDU/CSU","2016","(Fach-)Abitur","","","",""
"CDU/CSU","2016","AkademikerInnen","","","",""
"CDU/FDP","2016","(noch) kein Abschluss","","","",""
"CDU/FDP","2016","Hauptschulabschluss","","","",""
"CDU/FDP","2016","Realschulabschluss","","","",""
"CDU/FDP","2016","(Fach-)Abitur","","","",""
"CDU/FDP","2016","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2016","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2016","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2016","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2016","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2016","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2016","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2016","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2016","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2016","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2016","AkademikerInnen","","","",""
"SPD/Die Linke","2016","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2016","Hauptschulabschluss","","","",""
"SPD/Die Linke","2016","Realschulabschluss","","","",""
"SPD/Die Linke","2016","(Fach-)Abitur","","","",""
"SPD/Die Linke","2016","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2016","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2016","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2016","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2016","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2016","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2016","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2016","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2016","AkademikerInnen","","","",""
"CDU/Die Linke","2016","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2016","Hauptschulabschluss","","","",""
"CDU/Die Linke","2016","Realschulabschluss","","","",""
"CDU/Die Linke","2016","(Fach-)Abitur","","","",""
"CDU/Die Linke","2016","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2016","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2016","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2016","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2016","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2016","AkademikerInnen","","","",""
"CSU/FDP","2016","(noch) kein Abschluss","","","",""
"CSU/FDP","2016","Hauptschulabschluss","","","",""
"CSU/FDP","2016","Realschulabschluss","","","",""
"CSU/FDP","2016","(Fach-)Abitur","","","",""
"CSU/FDP","2016","AkademikerInnen","","","",""
"Gruene/FDP","2016","(noch) kein Abschluss","","","",""
"Gruene/FDP","2016","Hauptschulabschluss","","","",""
"Gruene/FDP","2016","Realschulabschluss","","","",""
"Gruene/FDP","2016","(Fach-)Abitur","","","",""
"Gruene/FDP","2016","AkademikerInnen","","","",""
"FDP/Die Linke","2016","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2016","Hauptschulabschluss","","","",""
"FDP/Die Linke","2016","Realschulabschluss","","","",""
"FDP/Die Linke","2016","(Fach-)Abitur","","","",""
"FDP/Die Linke","2016","AkademikerInnen","","","",""
"FDP/NPD","2016","(noch) kein Abschluss","","","",""
"FDP/NPD","2016","Hauptschulabschluss","","","",""
"FDP/NPD","2016","Realschulabschluss","","","",""
"FDP/NPD","2016","(Fach-)Abitur","","","",""
"FDP/NPD","2016","AkademikerInnen","","","",""
"Piratenpartei","2016","(noch) kein Abschluss","","","",""
"Piratenpartei","2016","Hauptschulabschluss","","","",""
"Piratenpartei","2016","Realschulabschluss","","","",""
"Piratenpartei","2016","(Fach-)Abitur","","","",""
"Piratenpartei","2016","AkademikerInnen","","","",""
"AfD","2016","(noch) kein Abschluss","","","",""
"AfD","2016","Hauptschulabschluss","176","0.0636316550480715","0.0539720518129643","0.0732912582831787"
"AfD","2016","Realschulabschluss","164","0.0763806334050137","0.064988082259437","0.0877731845505904"
"AfD","2016","(Fach-)Abitur","76","0.0571651712365661","0.0450517129783273","0.0692786294948048"
"AfD","2016","AkademikerInnen","74","0.022296986616536","0.0171269400234112","0.0274670332096609"
"CDU+/oder CSU/AfD","2016","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2016","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2016","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2016","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2016","AkademikerInnen","","","",""
"SPD/AfD","2016","(noch) kein Abschluss","","","",""
"SPD/AfD","2016","Hauptschulabschluss","","","",""
"SPD/AfD","2016","Realschulabschluss","","","",""
"SPD/AfD","2016","(Fach-)Abitur","","","",""
"SPD/AfD","2016","AkademikerInnen","","","",""
"SPD","2017","(noch) kein Abschluss","85","0.419945259604405","0.366694972596101","0.473195546612709"
"SPD","2017","Hauptschulabschluss","973","0.408403419730648","0.389621275146689","0.427185564314607"
"SPD","2017","Realschulabschluss","721","0.29851177063548","0.280317448549913","0.316706092721046"
"SPD","2017","(Fach-)Abitur","491","0.300710972097739","0.2791023022661","0.322319641929378"
"SPD","2017","AkademikerInnen","874","0.248764024645306","0.234595282005742","0.262932767284871"
"CDU","2017","(noch) kein Abschluss","148","0.232303162560448","0.186740031793757","0.277866293327139"
"CDU","2017","Hauptschulabschluss","891","0.333522536149036","0.315507174130909","0.351537898167163"
"CDU","2017","Realschulabschluss","835","0.340391153111184","0.321551308250179","0.35923099797219"
"CDU","2017","(Fach-)Abitur","558","0.299577291118929","0.27799191635447","0.321162665883387"
"CDU","2017","AkademikerInnen","1117","0.287432538721047","0.272599494387847","0.302265583054247"
"CSU","2017","(noch) kein Abschluss","","","",""
