"plh0012_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"CDU/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
