year,age_gr,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.46757,74,126,0.38010,0.55504
2001,46-65 y.,Saxony,Good,0.33185,176,504,0.29070,0.37301
2001,46-65 y.,Saxony,Satisfactory,0.43372,240,504,0.39041,0.47704
2001,46-65 y.,Saxony,Poor,0.16552,88,504,0.13304,0.19800
2001,46-65 y.,Saxony-Anhalt,Good,0.31333,114,341,0.26403,0.36264
2001,46-65 y.,Saxony-Anhalt,Satisfactory,0.40617,150,341,0.35396,0.45837
2001,46-65 y.,Saxony-Anhalt,Poor,0.20774,77,341,0.16462,0.25087
2001,46-65 y.,Thuringa,Good,0.32580,107,303,0.27294,0.37866
2001,46-65 y.,Thuringa,Satisfactory,0.41675,142,303,0.36115,0.47236
2001,46-65 y.,Thuringa,Poor,0.18742,54,303,0.14341,0.23144
2001,66 and older,Schleswig-Holstein,Good,0.31047,38,77,0.20644,0.41449
2001,66 and older,Schleswig-Holstein,Satisfactory,0.30904,39,77,0.20515,0.41294
2001,66 and older,Lower Saxony,Good,0.14725,51,280,0.10567,0.18883
2001,66 and older,Lower Saxony,Satisfactory,0.53503,161,280,0.47650,0.59355
2001,66 and older,Lower Saxony,Poor,0.22648,68,280,0.17736,0.27559
2001,66 and older,North Rhine-Westphalia,Good,0.16858,124,699,0.14081,0.19636
2001,66 and older,North Rhine-Westphalia,Satisfactory,0.45255,321,699,0.41563,0.48948
2001,66 and older,North Rhine-Westphalia,Poor,0.25318,177,699,0.22092,0.28544
2001,66 and older,North Rhine-Westphalia,Bad,0.10588,77,699,0.08305,0.12871
2001,66 and older,Hesse,Good,0.17293,43,206,0.12116,0.22470
2001,66 and older,Hesse,Satisfactory,0.44342,100,206,0.37542,0.51143
2001,66 and older,Hesse,Poor,0.29545,63,206,0.23300,0.35791
2001,66 and older,"Rhineland-Palatinate, Saarland",Good,0.17411,43,211,0.12282,0.22539
2001,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.43885,105,211,0.37173,0.50596
2001,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.26551,63,211,0.20578,0.32524
2001,66 and older,Baden-Wuerttemberg,Good,0.19447,75,359,0.15347,0.23547
2001,66 and older,Baden-Wuerttemberg,Satisfactory,0.47884,168,359,0.42709,0.53058
2001,66 and older,Baden-Wuerttemberg,Poor,0.22342,85,359,0.18027,0.26657
2001,66 and older,Baden-Wuerttemberg,Bad,0.08634,31,359,0.05725,0.11544
2001,66 and older,Bavaria,Good,0.17905,87,454,0.14374,0.21436
2001,66 and older,Bavaria,Satisfactory,0.43521,214,454,0.38956,0.48087
2001,66 and older,Bavaria,Poor,0.26442,115,454,0.22380,0.30503
2001,66 and older,Bavaria,Bad,0.08075,38,454,0.05566,0.10584
2001,66 and older,Berlin,Satisfactory,0.50267,46,46,0.35659,0.64876
2001,66 and older,Brandenburg,Satisfactory,0.48941,82,118,0.39883,0.57999
2001,66 and older,Brandenburg,Poor,0.25365,36,118,0.17481,0.33249
2001,66 and older,Mecklenburg-Western Pomerania,Satisfactory,0.58350,42,42,0.43260,0.73440
2001,66 and older,Saxony,Good,0.14595,40,242,0.10137,0.19052
2001,66 and older,Saxony,Satisfactory,0.51956,140,242,0.45649,0.58264
2001,66 and older,Saxony,Poor,0.24075,62,242,0.18677,0.29473
2001,66 and older,Saxony-Anhalt,Good,0.20580,31,129,0.13576,0.27583
2001,66 and older,Saxony-Anhalt,Satisfactory,0.36368,56,129,0.28034,0.44702
2001,66 and older,Saxony-Anhalt,Poor,0.27244,42,129,0.19531,0.34956
2001,66 and older,Thuringa,Satisfactory,0.56269,73,73,0.44811,0.67727
2002,17-29 y.,Schleswig-Holstein,Very good,0.29545,40,90,0.20066,0.39024
2002,17-29 y.,Schleswig-Holstein,Good,0.45614,50,90,0.35266,0.55962
2002,17-29 y.,Lower Saxony,Very good,0.24673,84,330,0.20015,0.29332
2002,17-29 y.,Lower Saxony,Good,0.43815,171,330,0.38454,0.49176
2002,17-29 y.,Lower Saxony,Satisfactory,0.26520,75,330,0.21749,0.31290
2002,17-29 y.,North Rhine-Westphalia,Very good,0.31540,250,814,0.28346,0.34734
2002,17-29 y.,North Rhine-Westphalia,Good,0.46826,391,814,0.43396,0.50256
2002,17-29 y.,North Rhine-Westphalia,Satisfactory,0.16363,142,814,0.13820,0.18906
2002,17-29 y.,North Rhine-Westphalia,Poor,0.04036,31,814,0.02683,0.05389
2002,17-29 y.,Hesse,Very good,0.20781,61,250,0.15741,0.25820
2002,17-29 y.,Hesse,Good,0.48169,135,250,0.41963,0.54376
2002,17-29 y.,Hesse,Satisfactory,0.22305,54,250,0.17135,0.27476
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.28151,55,213,0.22097,0.34206
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.48375,116,213,0.41647,0.55102
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.17932,42,213,0.12768,0.23096
2002,17-29 y.,Baden-Wuerttemberg,Very good,0.22761,145,519,0.19150,0.26372
2002,17-29 y.,Baden-Wuerttemberg,Good,0.60330,306,519,0.56117,0.64543
2002,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.13049,68,519,0.10149,0.15950
2002,17-29 y.,Bavaria,Very good,0.25479,143,549,0.21831,0.29127
2002,17-29 y.,Bavaria,Good,0.50799,301,549,0.46613,0.54984
2002,17-29 y.,Bavaria,Satisfactory,0.18999,105,549,0.15715,0.22284
2002,17-29 y.,Berlin,Very good,0.17872,38,151,0.11740,0.24003
2002,17-29 y.,Berlin,Good,0.40257,72,151,0.32409,0.48106
2002,17-29 y.,Berlin,Satisfactory,0.33182,41,151,0.25647,0.40717
2002,17-29 y.,Brandenburg,Good,0.59471,114,157,0.51767,0.67175
2002,17-29 y.,Brandenburg,Satisfactory,0.20805,43,157,0.14435,0.27175
2002,17-29 y.,Mecklenburg-Western Pomerania,Good,0.43774,54,54,0.30418,0.57131
2002,17-29 y.,Saxony,Very good,0.23010,69,297,0.18215,0.27805
2002,17-29 y.,Saxony,Good,0.56567,179,297,0.50921,0.62214
2002,17-29 y.,Saxony,Satisfactory,0.16224,49,297,0.12024,0.20425
2002,17-29 y.,Saxony-Anhalt,Very good,0.20232,39,151,0.13803,0.26661
2002,17-29 y.,Saxony-Anhalt,Good,0.62971,112,151,0.55244,0.70699
2002,17-29 y.,Thuringa,Very good,0.18578,43,202,0.13201,0.23955
2002,17-29 y.,Thuringa,Good,0.59713,123,202,0.52932,0.66493
2002,17-29 y.,Thuringa,Satisfactory,0.18512,36,202,0.13143,0.23882
2002,30-45 y.,Schleswig-Holstein,Very good,0.15125,38,185,0.09948,0.20303
2002,30-45 y.,Schleswig-Holstein,Good,0.42993,90,185,0.35840,0.50147
2002,30-45 y.,Schleswig-Holstein,Satisfactory,0.32968,57,185,0.26175,0.39760
2002,30-45 y.,Hamburg,Good,0.55259,49,49,0.41192,0.69325
2002,30-45 y.,Lower Saxony,Very good,0.09435,60,654,0.07193,0.11677
2002,30-45 y.,Lower Saxony,Good,0.46548,323,654,0.42722,0.50374
2002,30-45 y.,Lower Saxony,Satisfactory,0.31091,203,654,0.27540,0.34641
2002,30-45 y.,Lower Saxony,Poor,0.10817,68,654,0.08435,0.13199
2002,30-45 y.,North Rhine-Westphalia,Very good,0.09139,157,1554,0.07705,0.10572
2002,30-45 y.,North Rhine-Westphalia,Good,0.49227,800,1554,0.46740,0.51713
2002,30-45 y.,North Rhine-Westphalia,Satisfactory,0.32651,479,1554,0.30319,0.34984
2002,30-45 y.,North Rhine-Westphalia,Poor,0.07078,118,1554,0.05803,0.08354
2002,30-45 y.,Hesse,Very good,0.08192,51,553,0.05904,0.10480
2002,30-45 y.,Hesse,Good,0.52096,296,553,0.47929,0.56264
2002,30-45 y.,Hesse,Satisfactory,0.30118,156,553,0.26290,0.33945
2002,30-45 y.,Hesse,Poor,0.09013,50,553,0.06624,0.11402
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.13427,59,463,0.10318,0.16536
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.44313,229,463,0.39783,0.48842
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.32754,137,463,0.28475,0.37034
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Poor,0.07965,38,463,0.05496,0.10433
2002,30-45 y.,Baden-Wuerttemberg,Very good,0.10513,115,993,0.08604,0.12421
2002,30-45 y.,Baden-Wuerttemberg,Good,0.56925,579,993,0.53844,0.60007
2002,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.23988,227,993,0.21330,0.26645
2002,30-45 y.,Baden-Wuerttemberg,Poor,0.06664,72,993,0.05112,0.08216
2002,30-45 y.,Bavaria,Very good,0.14266,164,1079,0.12178,0.16354
2002,30-45 y.,Bavaria,Good,0.46118,533,1079,0.43142,0.49094
2002,30-45 y.,Bavaria,Satisfactory,0.29059,296,1079,0.26348,0.31769
2002,30-45 y.,Bavaria,Poor,0.08921,86,1079,0.07220,0.10623
2002,30-45 y.,Berlin,Good,0.39248,110,196,0.32394,0.46101
2002,30-45 y.,Berlin,Satisfactory,0.36867,86,196,0.30095,0.43638
2002,30-45 y.,Brandenburg,Good,0.46208,113,246,0.39965,0.52451
2002,30-45 y.,Brandenburg,Satisfactory,0.35302,101,246,0.29318,0.41286
2002,30-45 y.,Brandenburg,Poor,0.11080,32,246,0.07150,0.15011
2002,30-45 y.,Mecklenburg-Western Pomerania,Good,0.50546,78,120,0.41562,0.59529
2002,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.26340,42,120,0.18426,0.34254
2002,30-45 y.,Saxony,Very good,0.09875,58,506,0.07273,0.12477
2002,30-45 y.,Saxony,Good,0.55599,279,506,0.51266,0.59933
2002,30-45 y.,Saxony,Satisfactory,0.26778,137,506,0.22916,0.30640
2002,30-45 y.,Saxony,Poor,0.06140,32,506,0.04046,0.08234
2002,30-45 y.,Saxony-Anhalt,Good,0.51425,144,215,0.44729,0.58122
2002,30-45 y.,Saxony-Anhalt,Satisfactory,0.28363,71,215,0.22324,0.34402
2002,30-45 y.,Thuringa,Good,0.60136,158,236,0.53876,0.66396
2002,30-45 y.,Thuringa,Satisfactory,0.23206,78,236,0.17809,0.28604
2002,46-65 y.,Schleswig-Holstein,Very good,0.09016,33,236,0.05354,0.12678
2002,46-65 y.,Schleswig-Holstein,Good,0.37288,108,236,0.31105,0.43471
2002,46-65 y.,Schleswig-Holstein,Satisfactory,0.39804,95,236,0.33545,0.46062
2002,46-65 y.,Hamburg,Good,0.37165,63,102,0.27740,0.46589
2002,46-65 y.,Hamburg,Satisfactory,0.30453,39,102,0.21478,0.39428
2002,46-65 y.,Lower Saxony,Very good,0.03479,32,610,0.02024,0.04934
2002,46-65 y.,Lower Saxony,Good,0.34857,241,610,0.31073,0.38642
2002,46-65 y.,Lower Saxony,Satisfactory,0.40313,252,610,0.36417,0.44209
2002,46-65 y.,Lower Saxony,Poor,0.16382,85,610,0.13442,0.19321
2002,46-65 y.,North Rhine-Westphalia,Very good,0.03180,70,1713,0.02349,0.04012
2002,46-65 y.,North Rhine-Westphalia,Good,0.34939,619,1713,0.32681,0.37198
2002,46-65 y.,North Rhine-Westphalia,Satisfactory,0.39192,688,1713,0.36880,0.41505
2002,46-65 y.,North Rhine-Westphalia,Poor,0.18229,278,1713,0.16400,0.20057
2002,46-65 y.,North Rhine-Westphalia,Bad,0.04208,58,1713,0.03257,0.05159
2002,46-65 y.,Hesse,Good,0.32949,218,506,0.28849,0.37048
2002,46-65 y.,Hesse,Satisfactory,0.39796,204,506,0.35527,0.44066
2002,46-65 y.,Hesse,Poor,0.15634,84,506,0.12466,0.18802
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.33097,144,397,0.28462,0.37732
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.42508,179,397,0.37639,0.47377
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.16713,74,397,0.13039,0.20388
2002,46-65 y.,Baden-Wuerttemberg,Very good,0.05143,52,872,0.03676,0.06609
2002,46-65 y.,Baden-Wuerttemberg,Good,0.31685,292,872,0.28595,0.34775
2002,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.40073,333,872,0.36818,0.43327
2002,46-65 y.,Baden-Wuerttemberg,Poor,0.19606,163,872,0.16970,0.22243
2002,46-65 y.,Baden-Wuerttemberg,Bad,0.03493,32,872,0.02274,0.04713
2002,46-65 y.,Bavaria,Very good,0.06365,74,1088,0.04914,0.07817
2002,46-65 y.,Bavaria,Good,0.35835,424,1088,0.32984,0.38686
2002,46-65 y.,Bavaria,Satisfactory,0.37856,397,1088,0.34973,0.40740
2002,46-65 y.,Bavaria,Poor,0.15278,158,1088,0.13139,0.17416
2002,46-65 y.,Bavaria,Bad,0.04666,35,1088,0.03412,0.05919
2002,46-65 y.,Berlin,Good,0.29565,100,271,0.24122,0.35008
2002,46-65 y.,Berlin,Satisfactory,0.42123,121,271,0.36234,0.48013
2002,46-65 y.,Berlin,Poor,0.16608,50,271,0.12169,0.21047
2002,46-65 y.,Brandenburg,Good,0.29882,98,297,0.24668,0.35097
2002,46-65 y.,Brandenburg,Satisfactory,0.43096,148,297,0.37454,0.48738
2002,46-65 y.,Brandenburg,Poor,0.15970,51,297,0.11797,0.20144
2002,46-65 y.,Mecklenburg-Western Pomerania,Good,0.27986,67,171,0.21237,0.34735
2002,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.39503,69,171,0.32154,0.46851
2002,46-65 y.,Mecklenburg-Western Pomerania,Poor,0.22729,35,171,0.16429,0.29029
2002,46-65 y.,Saxony,Good,0.32628,179,515,0.28575,0.36681
2002,46-65 y.,Saxony,Satisfactory,0.44076,242,515,0.39784,0.48368
2002,46-65 y.,Saxony,Poor,0.16865,94,515,0.13628,0.20103
2002,46-65 y.,Saxony-Anhalt,Good,0.30036,112,333,0.25105,0.34967
2002,46-65 y.,Saxony-Anhalt,Satisfactory,0.42913,157,333,0.37589,0.48237
2002,46-65 y.,Saxony-Anhalt,Poor,0.15923,64,333,0.11987,0.19858
2002,46-65 y.,Thuringa,Good,0.34209,126,316,0.28970,0.39448
2002,46-65 y.,Thuringa,Satisfactory,0.37999,133,316,0.32639,0.43360
2002,46-65 y.,Thuringa,Poor,0.20077,57,316,0.15653,0.24501
2002,66 and older,Schleswig-Holstein,Good,0.24445,36,85,0.15255,0.33636
2002,66 and older,Schleswig-Holstein,Satisfactory,0.36245,49,85,0.25965,0.46525
2002,66 and older,Lower Saxony,Good,0.17489,65,294,0.13139,0.21838
2002,66 and older,Lower Saxony,Satisfactory,0.48162,152,294,0.42441,0.53883
2002,66 and older,Lower Saxony,Poor,0.25775,77,294,0.20767,0.30783
2002,66 and older,North Rhine-Westphalia,Good,0.19881,151,728,0.16980,0.22782
2002,66 and older,North Rhine-Westphalia,Satisfactory,0.44351,335,728,0.40740,0.47962
2002,66 and older,North Rhine-Westphalia,Poor,0.24295,179,728,0.21177,0.27412
2002,66 and older,North Rhine-Westphalia,Bad,0.08884,63,728,0.06816,0.10952
2002,66 and older,Hesse,Good,0.17708,45,211,0.12545,0.22871
2002,66 and older,Hesse,Satisfactory,0.38031,95,211,0.31465,0.44597
2002,66 and older,Hesse,Poor,0.30486,71,211,0.24260,0.36712
2002,66 and older,"Rhineland-Palatinate, Saarland",Good,0.22042,55,219,0.16540,0.27545
2002,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.39740,106,219,0.33243,0.46236
2002,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.24140,58,219,0.18459,0.29821
2002,66 and older,Baden-Wuerttemberg,Good,0.17199,74,374,0.13370,0.21029
2002,66 and older,Baden-Wuerttemberg,Satisfactory,0.50048,184,374,0.44973,0.55122
2002,66 and older,Baden-Wuerttemberg,Poor,0.21372,81,374,0.17212,0.25532
2002,66 and older,Baden-Wuerttemberg,Bad,0.10035,35,374,0.06985,0.13084
2002,66 and older,Bavaria,Good,0.15391,84,482,0.12166,0.18616
2002,66 and older,Bavaria,Satisfactory,0.45436,225,482,0.40987,0.49886
2002,66 and older,Bavaria,Poor,0.25576,126,482,0.21677,0.29475
2002,66 and older,Bavaria,Bad,0.10149,47,482,0.07451,0.12848
2002,66 and older,Berlin,Satisfactory,0.54749,54,54,0.41349,0.68150
2002,66 and older,Brandenburg,Good,0.15872,31,161,0.10210,0.21534
2002,66 and older,Brandenburg,Satisfactory,0.44969,78,161,0.37260,0.52677
2002,66 and older,Brandenburg,Poor,0.31350,52,161,0.24161,0.38538
2002,66 and older,Mecklenburg-Western Pomerania,Satisfactory,0.49580,38,38,0.33469,0.65690
2002,66 and older,Saxony,Good,0.13072,38,251,0.08893,0.17250
2002,66 and older,Saxony,Satisfactory,0.52463,144,251,0.46272,0.58653
2002,66 and older,Saxony,Poor,0.25485,69,251,0.20083,0.30887
2002,66 and older,Saxony-Anhalt,Satisfactory,0.51942,84,121,0.43003,0.60882
2002,66 and older,Saxony-Anhalt,Poor,0.24333,37,121,0.16656,0.32011
2002,66 and older,Thuringa,Satisfactory,0.48934,65,104,0.39280,0.58588
2002,66 and older,Thuringa,Poor,0.25924,39,104,0.17461,0.34387
2003,17-29 y.,Schleswig-Holstein,Very good,0.26630,32,81,0.16944,0.36317
2003,17-29 y.,Schleswig-Holstein,Good,0.42494,49,81,0.31661,0.53326
2003,17-29 y.,Lower Saxony,Very good,0.20928,77,302,0.16332,0.25523
2003,17-29 y.,Lower Saxony,Good,0.44390,147,302,0.38777,0.50003
2003,17-29 y.,Lower Saxony,Satisfactory,0.24616,78,302,0.19750,0.29483
2003,17-29 y.,North Rhine-Westphalia,Very good,0.22289,178,776,0.19359,0.25219
2003,17-29 y.,North Rhine-Westphalia,Good,0.53089,411,776,0.49575,0.56602
2003,17-29 y.,North Rhine-Westphalia,Satisfactory,0.18940,142,776,0.16181,0.21699
2003,17-29 y.,North Rhine-Westphalia,Poor,0.04744,45,776,0.03247,0.06241
2003,17-29 y.,Hesse,Very good,0.14801,40,241,0.10308,0.19294
2003,17-29 y.,Hesse,Good,0.63981,158,241,0.57907,0.70054
2003,17-29 y.,Hesse,Satisfactory,0.16790,43,241,0.12061,0.21519
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.37321,74,218,0.30886,0.43757
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.43575,106,218,0.36977,0.50172
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.14997,38,218,0.10246,0.19747
2003,17-29 y.,Baden-Wuerttemberg,Very good,0.30275,169,499,0.26239,0.34310
2003,17-29 y.,Baden-Wuerttemberg,Good,0.52838,261,499,0.48454,0.57223
2003,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.13676,69,499,0.10658,0.16694
2003,17-29 y.,Bavaria,Very good,0.22674,129,532,0.19113,0.26236
2003,17-29 y.,Bavaria,Good,0.50783,304,532,0.46531,0.55035
2003,17-29 y.,Bavaria,Satisfactory,0.19049,99,532,0.15709,0.22389
2003,17-29 y.,Berlin,Very good,0.20245,43,164,0.14076,0.26414
2003,17-29 y.,Berlin,Good,0.51072,88,164,0.43398,0.58746
2003,17-29 y.,Berlin,Satisfactory,0.20525,33,164,0.14325,0.26726
2003,17-29 y.,Brandenburg,Good,0.58449,107,144,0.50372,0.66526
2003,17-29 y.,Brandenburg,Satisfactory,0.20120,37,144,0.13549,0.26691
2003,17-29 y.,Mecklenburg-Western Pomerania,Good,0.49250,49,49,0.35106,0.63393
2003,17-29 y.,Saxony,Very good,0.19672,60,285,0.15049,0.24295
2003,17-29 y.,Saxony,Good,0.57434,173,285,0.51684,0.63185
2003,17-29 y.,Saxony,Satisfactory,0.16689,52,285,0.12352,0.21025
2003,17-29 y.,Saxony-Anhalt,Very good,0.15878,35,142,0.09845,0.21910
2003,17-29 y.,Saxony-Anhalt,Good,0.65950,107,142,0.58128,0.73772
2003,17-29 y.,Thuringa,Very good,0.20226,34,200,0.14645,0.25807
2003,17-29 y.,Thuringa,Good,0.57418,132,200,0.50548,0.64288
2003,17-29 y.,Thuringa,Satisfactory,0.17297,34,200,0.12042,0.22552
2003,30-45 y.,Schleswig-Holstein,Very good,0.19351,37,165,0.13305,0.25398
2003,30-45 y.,Schleswig-Holstein,Good,0.50139,88,165,0.42486,0.57791
2003,30-45 y.,Schleswig-Holstein,Satisfactory,0.21703,40,165,0.15394,0.28012
2003,30-45 y.,Hamburg,Good,0.54149,43,43,0.39080,0.69219
2003,30-45 y.,Lower Saxony,Very good,0.08879,59,616,0.06631,0.11127
2003,30-45 y.,Lower Saxony,Good,0.52111,332,616,0.48162,0.56059
2003,30-45 y.,Lower Saxony,Satisfactory,0.29435,174,616,0.25833,0.33037
2003,30-45 y.,Lower Saxony,Poor,0.08093,51,616,0.05938,0.10249
2003,30-45 y.,North Rhine-Westphalia,Very good,0.08019,136,1472,0.06631,0.09407
2003,30-45 y.,North Rhine-Westphalia,Good,0.51573,788,1472,0.49019,0.54127
2003,30-45 y.,North Rhine-Westphalia,Satisfactory,0.31233,444,1472,0.28865,0.33602
2003,30-45 y.,North Rhine-Westphalia,Poor,0.07672,104,1472,0.06312,0.09032
2003,30-45 y.,Hesse,Very good,0.13352,67,491,0.10340,0.16364
2003,30-45 y.,Hesse,Good,0.49809,242,491,0.45382,0.54236
2003,30-45 y.,Hesse,Satisfactory,0.27220,141,491,0.23279,0.31161
2003,30-45 y.,Hesse,Poor,0.07344,41,491,0.05034,0.09653
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.08994,43,442,0.06324,0.11664
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.52027,231,442,0.47364,0.56690
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.29467,126,442,0.25212,0.33722
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Poor,0.08741,42,442,0.06105,0.11377
2003,30-45 y.,Baden-Wuerttemberg,Very good,0.14812,151,911,0.12504,0.17120
2003,30-45 y.,Baden-Wuerttemberg,Good,0.51152,486,911,0.47904,0.54400
2003,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.24425,209,911,0.21634,0.27217
2003,30-45 y.,Baden-Wuerttemberg,Poor,0.07634,65,911,0.05909,0.09360
2003,30-45 y.,Bavaria,Very good,0.10991,122,998,0.09050,0.12933
2003,30-45 y.,Bavaria,Good,0.52441,546,998,0.49341,0.55541
2003,30-45 y.,Bavaria,Satisfactory,0.27051,264,998,0.24293,0.29808
2003,30-45 y.,Bavaria,Poor,0.06565,66,998,0.05028,0.08103
2003,30-45 y.,Berlin,Good,0.45059,103,182,0.37810,0.52307
2003,30-45 y.,Berlin,Satisfactory,0.34007,79,182,0.27106,0.40909
2003,30-45 y.,Brandenburg,Good,0.44033,109,190,0.36956,0.51111
2003,30-45 y.,Brandenburg,Satisfactory,0.37369,81,190,0.30472,0.44267
2003,30-45 y.,Mecklenburg-Western Pomerania,Good,0.48763,81,120,0.39782,0.57744
2003,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.22024,39,120,0.14579,0.29470
2003,30-45 y.,Saxony,Very good,0.08999,50,447,0.06343,0.11655
2003,30-45 y.,Saxony,Good,0.56308,265,447,0.51704,0.60911
2003,30-45 y.,Saxony,Satisfactory,0.27134,132,447,0.23007,0.31260
2003,30-45 y.,Saxony-Anhalt,Good,0.56616,140,200,0.49730,0.63502
2003,30-45 y.,Saxony-Anhalt,Satisfactory,0.26369,60,200,0.20247,0.32491
2003,30-45 y.,Thuringa,Good,0.53463,138,214,0.46764,0.60162
2003,30-45 y.,Thuringa,Satisfactory,0.27060,76,214,0.21094,0.33027
2003,46-65 y.,Schleswig-Holstein,Good,0.39049,103,193,0.32148,0.45950
2003,46-65 y.,Schleswig-Holstein,Satisfactory,0.37417,90,193,0.30572,0.44262
2003,46-65 y.,Hamburg,Good,0.35201,47,80,0.24669,0.45733
2003,46-65 y.,Hamburg,Satisfactory,0.30516,33,80,0.20362,0.40670
2003,46-65 y.,Lower Saxony,Very good,0.06073,46,587,0.04139,0.08006
2003,46-65 y.,Lower Saxony,Good,0.32332,223,587,0.28545,0.36119
2003,46-65 y.,Lower Saxony,Satisfactory,0.41496,244,587,0.37507,0.45486
2003,46-65 y.,Lower Saxony,Poor,0.16136,74,587,0.13158,0.19115
2003,46-65 y.,North Rhine-Westphalia,Very good,0.04865,81,1623,0.03818,0.05912
2003,46-65 y.,North Rhine-Westphalia,Good,0.34681,583,1623,0.32365,0.36997
2003,46-65 y.,North Rhine-Westphalia,Satisfactory,0.38197,632,1623,0.35832,0.40561
2003,46-65 y.,North Rhine-Westphalia,Poor,0.17531,266,1623,0.15681,0.19382
2003,46-65 y.,North Rhine-Westphalia,Bad,0.04556,61,1623,0.03541,0.05571
2003,46-65 y.,Hesse,Very good,0.05931,34,499,0.03857,0.08006
2003,46-65 y.,Hesse,Good,0.32953,195,499,0.28825,0.37082
2003,46-65 y.,Hesse,Satisfactory,0.39939,197,499,0.35637,0.44241
2003,46-65 y.,Hesse,Poor,0.16605,73,499,0.13337,0.19873
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.38462,167,383,0.33583,0.43341
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.33487,140,383,0.28754,0.38220
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.17690,76,383,0.13864,0.21517
2003,46-65 y.,Baden-Wuerttemberg,Very good,0.06994,61,866,0.05295,0.08694
2003,46-65 y.,Baden-Wuerttemberg,Good,0.29890,300,866,0.26839,0.32941
2003,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.38089,304,866,0.34853,0.41325
2003,46-65 y.,Baden-Wuerttemberg,Poor,0.19965,164,866,0.17301,0.22629
2003,46-65 y.,Baden-Wuerttemberg,Bad,0.04727,37,866,0.03312,0.06141
2003,46-65 y.,Bavaria,Very good,0.05108,71,1004,0.03745,0.06470
2003,46-65 y.,Bavaria,Good,0.39700,430,1004,0.36672,0.42728
2003,46-65 y.,Bavaria,Satisfactory,0.33235,346,1004,0.30320,0.36150
2003,46-65 y.,Bavaria,Poor,0.17714,157,1004,0.15351,0.20076
2003,46-65 y.,Berlin,Good,0.34399,102,265,0.28669,0.40129
2003,46-65 y.,Berlin,Satisfactory,0.32418,105,265,0.26771,0.38064
2003,46-65 y.,Berlin,Poor,0.21679,58,265,0.16709,0.26650
2003,46-65 y.,Brandenburg,Good,0.31387,105,302,0.26145,0.36630
2003,46-65 y.,Brandenburg,Satisfactory,0.40667,143,302,0.35118,0.46216
2003,46-65 y.,Brandenburg,Poor,0.14686,54,302,0.10688,0.18685
2003,46-65 y.,Mecklenburg-Western Pomerania,Good,0.22010,56,177,0.15889,0.28132
2003,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.55841,90,177,0.48505,0.63178
2003,46-65 y.,Mecklenburg-Western Pomerania,Poor,0.16529,31,177,0.11041,0.22016
2003,46-65 y.,Saxony,Good,0.33480,198,516,0.29404,0.37556
2003,46-65 y.,Saxony,Satisfactory,0.40867,224,516,0.36621,0.45112
