"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"ja","2017","Baden-Wuerttemberg","weiblich","319","0.317564682998755","0.288953589245983","0.346175776751528"
"ja","2017","Bayern","maennlich","222","0.151072048270282","0.131961656443911","0.170182440096653"
"ja","2017","Bayern","weiblich","385","0.262485358088612","0.239704878621134","0.285265837556091"
"ja","2017","Saarland","maennlich","","","",""
"ja","2017","Saarland","weiblich","","","",""
"ja","2017","Berlin","maennlich","71","0.318029477630736","0.262684256313396","0.373374698948076"
"ja","2017","Berlin","weiblich","87","0.267922979873063","0.217212508143647","0.318633451602479"
"ja","2017","Brandenburg","maennlich","52","0.198845175970044","0.152011122751813","0.245679229188275"
"ja","2017","Brandenburg","weiblich","75","0.249385972302194","0.198250050060071","0.300521894544318"
"ja","2017","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2017","Mecklenburg-Vorpommern","weiblich","54","0.361160295457542","0.287193545995492","0.435127044919592"
"ja","2017","Sachsen","maennlich","86","0.17188601459693","0.137667986282551","0.206104042911308"
"ja","2017","Sachsen","weiblich","133","0.260568186106517","0.221135680334976","0.300000691878059"
"ja","2017","Sachsen-Anhalt","maennlich","40","0.134146584672131","0.0915580659846938","0.176735103359568"
"ja","2017","Sachsen-Anhalt","weiblich","83","0.345253880250417","0.288331055326945","0.40217670517389"
"ja","2017","Thueringen","maennlich","54","0.263230156539648","0.211739471134537","0.314720841944759"
"ja","2017","Thueringen","weiblich","69","0.279244885737884","0.228478769015845","0.330011002459922"
"nein","2017","Schleswig-Holstein","maennlich","231","0.777467193524841","0.730555330749653","0.824379056300029"
"nein","2017","Schleswig-Holstein","weiblich","216","0.710422331827762","0.659182737941648","0.761661925713876"
"nein","2017","Hamburg","maennlich","122","0.786905294919902","0.720253530136405","0.853557059703399"
"nein","2017","Hamburg","weiblich","102","0.677021962123617","0.599562951112583","0.75448097313465"
"nein","2017","Niedersachsen","maennlich","671","0.750791037613498","0.721797153283258","0.779784921943738"
"nein","2017","Niedersachsen","weiblich","567","0.681204602238724","0.649577465664641","0.712831738812806"
"nein","2017","Bremen","maennlich","45","0.752197635242068","0.639121024555405","0.86527424592873"
"nein","2017","Bremen","weiblich","51","0.500702520323692","0.388290987313583","0.613114053333802"
"nein","2017","Nordrhein-Westfalen","maennlich","1345","0.777296363877337","0.757436499522691","0.797156228231983"
"nein","2017","Nordrhein-Westfalen","weiblich","1152","0.678087504150099","0.65577954057667","0.700395467723528"
"nein","2017","Hessen","maennlich","478","0.810151298986704","0.778744652861066","0.841557945112341"
"nein","2017","Hessen","weiblich","397","0.685004859484236","0.647298676845248","0.722711042123225"
"nein","2017","Rheinland-Pfalz,Saarland","maennlich","352","0.838578629074031","0.803223385257384","0.873933872890677"
"nein","2017","Rheinland-Pfalz,Saarland","weiblich","282","0.720781826650778","0.676086062843388","0.765477590458167"
"nein","2017","Baden-Wuerttemberg","maennlich","859","0.80432689810775","0.780181155101992","0.828472641113508"
"nein","2017","Baden-Wuerttemberg","weiblich","698","0.682435317001245","0.653824223248473","0.711046410754017"
"nein","2017","Bayern","maennlich","1127","0.848927951729718","0.829817559903347","0.868038343556089"
"nein","2017","Bayern","weiblich","1048","0.737514641911388","0.714734162443909","0.760295121378866"
"nein","2017","Saarland","maennlich","66","0.775047997576646","0.68354984434283","0.866546150810462"
"nein","2017","Saarland","weiblich","53","0.721615534588507","0.620848905556835","0.82238216362018"
"nein","2017","Berlin","maennlich","201","0.681970522369264","0.626625301051924","0.737315743686604"
"nein","2017","Berlin","weiblich","206","0.732077020126937","0.681366548397521","0.782787491856353"
"nein","2017","Brandenburg","maennlich","227","0.801154824029956","0.754320770811725","0.847988877248187"
"nein","2017","Brandenburg","weiblich","200","0.750614027697806","0.699478105455682","0.801749949939929"
"nein","2017","Mecklenburg-Vorpommern","maennlich","119","0.808268531494258","0.744193530066587","0.87234353292193"
"nein","2017","Mecklenburg-Vorpommern","weiblich","108","0.638839704542458","0.564872955080408","0.712806454004508"
"nein","2017","Sachsen","maennlich","381","0.82811398540307","0.793895957088692","0.862332013717449"
"nein","2017","Sachsen","weiblich","343","0.739431813893483","0.699999308121941","0.778864319665024"
"nein","2017","Sachsen-Anhalt","maennlich","206","0.865853415327869","0.823264896640432","0.908441934015306"
"nein","2017","Sachsen-Anhalt","weiblich","185","0.654746119749583","0.59782329482611","0.711668944673056"
"nein","2017","Thueringen","maennlich","227","0.736769843460352","0.685279158055241","0.788260528865463"
"nein","2017","Thueringen","weiblich","231","0.720755114262116","0.669988997540078","0.771521230984155"
"ja","2018","Schleswig-Holstein","maennlich","73","0.220449233754983","0.173617380805824","0.267281086704142"
"ja","2018","Schleswig-Holstein","weiblich","89","0.284662362484395","0.233513843921556","0.335810881047233"
"ja","2018","Hamburg","maennlich","","","",""
"ja","2018","Hamburg","weiblich","","","",""
"ja","2018","Niedersachsen","maennlich","163","0.225142505340751","0.196589498556337","0.253695512125164"
"ja","2018","Niedersachsen","weiblich","254","0.348152007993932","0.314995474754662","0.381308541233202"
"ja","2018","Bremen","maennlich","","","",""
"ja","2018","Bremen","weiblich","","","",""
"ja","2018","Nordrhein-Westfalen","maennlich","323","0.22367589213992","0.203371501610559","0.243980282669281"
"ja","2018","Nordrhein-Westfalen","weiblich","509","0.316571269371993","0.293914027988326","0.33922851075566"
"ja","2018","Hessen","maennlich","134","0.23186465352111","0.197897676822161","0.265831630220058"
"ja","2018","Hessen","weiblich","174","0.30445442128161","0.265748971729481","0.343159870833739"
"ja","2018","Rheinland-Pfalz,Saarland","maennlich","61","0.157066437274967","0.122350392879408","0.191782481670526"
"ja","2018","Rheinland-Pfalz,Saarland","weiblich","116","0.337920437699024","0.291567163550156","0.384273711847893"
"ja","2018","Baden-Wuerttemberg","maennlich","174","0.200715494493439","0.175299035161905","0.226131953824972"
"ja","2018","Baden-Wuerttemberg","weiblich","281","0.308381332973337","0.278408481211625","0.338354184735049"
"ja","2018","Bayern","maennlich","215","0.185663410106229","0.164073332380016","0.207253487832443"
"ja","2018","Bayern","weiblich","367","0.277890043721367","0.253632288843717","0.302147798599017"
"ja","2018","Saarland","maennlich","","","",""
"ja","2018","Saarland","weiblich","","","",""
"ja","2018","Berlin","maennlich","77","0.297025862481162","0.24461473868728","0.349436986275045"
"ja","2018","Berlin","weiblich","92","0.275685061648707","0.223250658669856","0.328119464627558"
"ja","2018","Brandenburg","maennlich","49","0.205076989645765","0.15820140880578","0.25195257048575"
"ja","2018","Brandenburg","weiblich","79","0.279849810116481","0.226202741148956","0.333496879084005"
"ja","2018","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2018","Mecklenburg-Vorpommern","weiblich","52","0.409626391021863","0.334591449024507","0.484661333019218"
"ja","2018","Sachsen","maennlich","94","0.229552525285382","0.191079680212204","0.268025370358561"
"ja","2018","Sachsen","weiblich","121","0.242426562724828","0.203558569176399","0.281294556273257"
"ja","2018","Sachsen-Anhalt","maennlich","39","0.200016297429554","0.149302935494054","0.250729659365055"
"ja","2018","Sachsen-Anhalt","weiblich","86","0.327000673451969","0.270412227686955","0.383589119216983"
"ja","2018","Thueringen","maennlich","46","0.238788847301545","0.187649868514422","0.289927826088669"
"ja","2018","Thueringen","weiblich","61","0.238242425610745","0.188254636257479","0.28823021496401"
"nein","2018","Schleswig-Holstein","maennlich","228","0.779550766245017","0.732718913295858","0.826382619194176"
"nein","2018","Schleswig-Holstein","weiblich","210","0.715337637515605","0.664189118952767","0.766486156078444"
"nein","2018","Hamburg","maennlich","118","0.767679283602739","0.698702851748065","0.836655715457413"
"nein","2018","Hamburg","weiblich","114","0.708214465236479","0.633707933464521","0.782720997008437"
"nein","2018","Niedersachsen","maennlich","659","0.774857494659249","0.746304487874836","0.803410501443663"
"nein","2018","Niedersachsen","weiblich","539","0.651847992006068","0.618691458766798","0.685004525245339"
"nein","2018","Bremen","maennlich","49","0.696042793257004","0.584223792822754","0.807861793691255"
"nein","2018","Bremen","weiblich","48","0.46194236375225","0.345151904325202","0.578732823179298"
"nein","2018","Nordrhein-Westfalen","maennlich","1295","0.77632410786008","0.756019717330719","0.796628498389441"
"nein","2018","Nordrhein-Westfalen","weiblich","1110","0.683428730628007","0.660771489244339","0.706085972011674"
"nein","2018","Hessen","maennlich","459","0.76813534647889","0.734168369779942","0.802102323177839"
"nein","2018","Hessen","weiblich","369","0.69554557871839","0.656840129166261","0.734251028270519"
"nein","2018","Rheinland-Pfalz,Saarland","maennlich","361","0.842933562725033","0.808217518329474","0.877649607120592"
"nein","2018","Rheinland-Pfalz,Saarland","weiblich","284","0.662079562300975","0.615726288152107","0.708432836449844"
"nein","2018","Baden-Wuerttemberg","maennlich","780","0.799284505506561","0.773868046175028","0.824700964838095"
"nein","2018","Baden-Wuerttemberg","weiblich","631","0.691618667026663","0.661645815264951","0.721591518788375"
"nein","2018","Bayern","maennlich","1031","0.814336589893771","0.792746512167557","0.835926667619984"
"nein","2018","Bayern","weiblich","943","0.722109956278633","0.697852201400983","0.746367711156283"
"nein","2018","Saarland","maennlich","59","0.797408477947114","0.703917441450143","0.890899514444085"
"nein","2018","Saarland","weiblich","47","0.712048983856852","0.601969684687561","0.822128283026143"
"nein","2018","Berlin","maennlich","215","0.702974137518838","0.650563013724955","0.75538526131272"
"nein","2018","Berlin","weiblich","187","0.724314938351293","0.671880535372442","0.776749341330144"
"nein","2018","Brandenburg","maennlich","236","0.794923010354235","0.74804742951425","0.84179859119422"
"nein","2018","Brandenburg","weiblich","190","0.720150189883519","0.666503120915995","0.773797258851044"
"nein","2018","Mecklenburg-Vorpommern","maennlich","116","0.808859787609481","0.743018174559819","0.874701400659143"
"nein","2018","Mecklenburg-Vorpommern","weiblich","113","0.590373608978137","0.515338666980782","0.665408550975493"
"nein","2018","Sachsen","maennlich","365","0.770447474714618","0.731974629641439","0.808920319787796"
"nein","2018","Sachsen","weiblich","346","0.757573437275172","0.718705443726743","0.796441430823601"
"nein","2018","Sachsen-Anhalt","maennlich","200","0.799983702570446","0.749270340634945","0.850697064505946"
"nein","2018","Sachsen-Anhalt","weiblich","178","0.672999326548031","0.616410880783017","0.729587772313046"
"nein","2018","Thueringen","maennlich","221","0.761211152698455","0.710072173911331","0.812350131485578"
"nein","2018","Thueringen","weiblich","218","0.761757574389255","0.71176978503599","0.811745363742521"
"ja","2019","Schleswig-Holstein","maennlich","67","0.198873976912447","0.153325224940681","0.244422728884212"
"ja","2019","Schleswig-Holstein","weiblich","75","0.238074919531583","0.188886280667217","0.287263558395948"
"ja","2019","Hamburg","maennlich","","","",""
"ja","2019","Hamburg","weiblich","32","0.353455792019486","0.275646627152309","0.431264956886664"
"ja","2019","Niedersachsen","maennlich","152","0.225502106995789","0.196192634888352","0.254811579103226"
"ja","2019","Niedersachsen","weiblich","260","0.339374831272032","0.306419258005262","0.372330404538802"
"ja","2019","Bremen","maennlich","","","",""
"ja","2019","Bremen","weiblich","","","",""
"ja","2019","Nordrhein-Westfalen","maennlich","322","0.23956804327055","0.218693357670189","0.260442728870912"
"ja","2019","Nordrhein-Westfalen","weiblich","509","0.326887232306903","0.303953061331816","0.349821403281989"
"ja","2019","Hessen","maennlich","111","0.202331871385472","0.169058458692752","0.235605284078192"
"ja","2019","Hessen","weiblich","150","0.286611114765928","0.247595996862984","0.325626232668873"
"ja","2019","Rheinland-Pfalz,Saarland","maennlich","66","0.174772612261583","0.135918359228565","0.213626865294601"
"ja","2019","Rheinland-Pfalz,Saarland","weiblich","117","0.321211156738128","0.274447187895053","0.367975125581203"
"ja","2019","Baden-Wuerttemberg","maennlich","149","0.177479037455566","0.152682120262898","0.202275954648233"
"ja","2019","Baden-Wuerttemberg","weiblich","272","0.312968889163861","0.282314516024953","0.343623262302769"
"ja","2019","Bayern","maennlich","224","0.214326709399793","0.191233896687831","0.237419522111755"
"ja","2019","Bayern","weiblich","350","0.288256089643303","0.262942912360241","0.313569266926365"
"ja","2019","Saarland","maennlich","","","",""
"ja","2019","Saarland","weiblich","","","",""
"ja","2019","Berlin","maennlich","70","0.273973922547924","0.222993298226338","0.324954546869509"
"ja","2019","Berlin","weiblich","85","0.266307189758574","0.215078452396414","0.317535927120733"
"ja","2019","Brandenburg","maennlich","58","0.253743379438912","0.203486756121816","0.304000002756008"
"ja","2019","Brandenburg","weiblich","84","0.267046504512706","0.215501505900099","0.318591503125312"
"ja","2019","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2019","Mecklenburg-Vorpommern","weiblich","46","0.36405945757297","0.287566630463247","0.440552284682693"
"ja","2019","Sachsen","maennlich","78","0.206601271036639","0.168857160009395","0.244345382063884"
"ja","2019","Sachsen","weiblich","137","0.291585394919539","0.25067011216344","0.332500677675638"
"ja","2019","Sachsen-Anhalt","maennlich","35","0.160403644692457","0.110769466901256","0.210037822483659"
"ja","2019","Sachsen-Anhalt","weiblich","76","0.290564256886278","0.234396270110697","0.346732243661859"
"ja","2019","Thueringen","maennlich","39","0.241421300537527","0.186235135484027","0.296607465591028"
"ja","2019","Thueringen","weiblich","60","0.27542307380772","0.221535511500187","0.329310636115253"
"nein","2019","Schleswig-Holstein","maennlich","228","0.801126023087553","0.755577271115788","0.846674775059319"
