"pgstib","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"ungelernter Arbeiter","2019","(Fach-)Abitur","139","0.0250183919303201","0.020558550204396","0.0294782336562443"
"ungelernter Arbeiter","2019","AkademikerInnen","86","0.00545361568727236","0.00379873142614742","0.0071084999483973"
"angelernter Arbeiter","2019","(noch) kein Abschluss","95","0.0707584649606851","0.0613804832510028","0.0801364466703674"
"angelernter Arbeiter","2019","Hauptschulabschluss","539","0.0713375619875899","0.0653092725055803","0.0773658514695995"
"angelernter Arbeiter","2019","Realschulabschluss","249","0.042463083406248","0.0376683016253082","0.0472578651871878"
"angelernter Arbeiter","2019","(Fach-)Abitur","162","0.0303193179791082","0.0254230449791186","0.0352155909790979"
"angelernter Arbeiter","2019","AkademikerInnen","77","0.00715352616009141","0.00525981397888974","0.00904723834129307"
"gelernte und Facharbeiter","2019","(noch) kein Abschluss","","","",""
"gelernte und Facharbeiter","2019","Hauptschulabschluss","348","0.058351009646148","0.0528609793899367","0.0638410399023593"
"gelernte und Facharbeiter","2019","Realschulabschluss","384","0.0673418839057879","0.0613826670793456","0.0733011007322302"
"gelernte und Facharbeiter","2019","(Fach-)Abitur","75","0.021175717380902","0.0170645706986171","0.0252868640631869"
"gelernte und Facharbeiter","2019","AkademikerInnen","32","0.00428216151625143","0.00281488318149784","0.00574943985100502"
"Vorarbeiter, Kolonnenführer","2019","(noch) kein Abschluss","","","",""
"Vorarbeiter, Kolonnenführer","2019","Hauptschulabschluss","58","0.0130915770898315","0.010429378559647","0.0157537756200159"
"Vorarbeiter, Kolonnenführer","2019","Realschulabschluss","58","0.00709736491271302","0.00510124227944777","0.00909348754597826"
"Vorarbeiter, Kolonnenführer","2019","(Fach-)Abitur","","","",""
"Vorarbeiter, Kolonnenführer","2019","AkademikerInnen","","","",""
"Meister, Polier","2019","(noch) kein Abschluss","","","",""
"Meister, Polier","2019","Hauptschulabschluss","","","",""
"Meister, Polier","2019","Realschulabschluss","","","",""
"Meister, Polier","2019","(Fach-)Abitur","","","",""
"Meister, Polier","2019","AkademikerInnen","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2019","(noch) kein Abschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2019","Hauptschulabschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2019","Realschulabschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2019","(Fach-)Abitur","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2019","AkademikerInnen","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2019","(noch) kein Abschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2019","Hauptschulabschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2019","Realschulabschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2019","(Fach-)Abitur","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2019","AkademikerInnen","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2019","(noch) kein Abschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2019","Hauptschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2019","Realschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2019","(Fach-)Abitur","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2019","AkademikerInnen","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2019","(noch) kein Abschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2019","Hauptschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2019","Realschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2019","(Fach-)Abitur","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2019","AkademikerInnen","","","",""
"selbständiger Landwirt","2019","(noch) kein Abschluss","","","",""
"selbständiger Landwirt","2019","Hauptschulabschluss","","","",""
"selbständiger Landwirt","2019","Realschulabschluss","","","",""
"selbständiger Landwirt","2019","(Fach-)Abitur","","","",""
"selbständiger Landwirt","2019","AkademikerInnen","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2019","(noch) kein Abschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2019","Hauptschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2019","Realschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2019","(Fach-)Abitur","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2019","AkademikerInnen","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2019","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2019","Hauptschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2019","Realschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2019","(Fach-)Abitur","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2019","AkademikerInnen","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2019","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2019","Hauptschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2019","Realschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2019","(Fach-)Abitur","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2019","AkademikerInnen","","","",""
"Freiberufler, Akademiker","2019","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker","2019","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker","2019","Realschulabschluss","","","",""
"Freiberufler, Akademiker","2019","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker","2019","AkademikerInnen","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2019","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2019","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2019","Realschulabschluss","32","0.00545567457460169","0.00370412828109568","0.0072072208681077"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2019","(Fach-)Abitur","66","0.0111774408471333","0.00817536326146675","0.0141795184327999"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2019","AkademikerInnen","242","0.0310228514581306","0.0271269275740701","0.0349187753421911"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2019","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2019","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2019","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2019","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2019","AkademikerInnen","119","0.0130585473889009","0.0105075737610344","0.0156095210167675"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2019","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2019","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2019","Realschulabschluss","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2019","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2019","AkademikerInnen","70","0.00295839678683423","0.00173800945650023","0.00417878411716824"
"sonstige selbständiger","2019","(noch) kein Abschluss","","","",""
"sonstige selbständiger","2019","Hauptschulabschluss","","","",""
"sonstige selbständiger","2019","Realschulabschluss","","","",""
"sonstige selbständiger","2019","(Fach-)Abitur","","","",""
"sonstige selbständiger","2019","AkademikerInnen","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2019","(noch) kein Abschluss","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2019","Hauptschulabschluss","88","0.0124063304346393","0.00981384187457094","0.0149988189947076"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2019","Realschulabschluss","152","0.0197307291326368","0.0164237642627845","0.0230376940024892"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2019","(Fach-)Abitur","109","0.0231652812058686","0.0188697105133782","0.027460851898359"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2019","AkademikerInnen","148","0.0163074745441198","0.0134614680980593","0.0191534809901803"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2019","(noch) kein Abschluss","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2019","Hauptschulabschluss","98","0.00731650831830028","0.00532049532982783","0.00931252130677273"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2019","Realschulabschluss","188","0.0123268901886313","0.00970316286367702","0.0149506175135856"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2019","(Fach-)Abitur","118","0.0108187789557896","0.00786472383861654","0.0137728340729627"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2019","AkademikerInnen","244","0.014483518711043","0.0117989048559349","0.017168132566151"
"sonstige selbständiger, 10+ Mitarbeiter","2019","(noch) kein Abschluss","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2019","Hauptschulabschluss","71","0.00331961944902687","0.00197243167551591","0.00466680722253783"
"sonstige selbständiger, 10+ Mitarbeiter","2019","Realschulabschluss","192","0.00406996110126454","0.00255606920309529","0.0055838529994338"
"sonstige selbständiger, 10+ Mitarbeiter","2019","(Fach-)Abitur","124","0.0077048977733514","0.00520803080918955","0.0102017647375133"
"sonstige selbständiger, 10+ Mitarbeiter","2019","AkademikerInnen","319","0.00896019028461761","0.00684272155453815","0.0110776590146971"
"mithelfende Familienangehörige","2019","(noch) kein Abschluss","","","",""
"mithelfende Familienangehörige","2019","Hauptschulabschluss","","","",""
"mithelfende Familienangehörige","2019","Realschulabschluss","","","",""
"mithelfende Familienangehörige","2019","(Fach-)Abitur","","","",""
"mithelfende Familienangehörige","2019","AkademikerInnen","","","",""
"Angestellte, Industrie- und Werkmeister","2019","(noch) kein Abschluss","","","",""
"Angestellte, Industrie- und Werkmeister","2019","Hauptschulabschluss","","","",""
"Angestellte, Industrie- und Werkmeister","2019","Realschulabschluss","","","",""
"Angestellte, Industrie- und Werkmeister","2019","(Fach-)Abitur","","","",""
"Angestellte, Industrie- und Werkmeister","2019","AkademikerInnen","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2019","(noch) kein Abschluss","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2019","Hauptschulabschluss","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2019","Realschulabschluss","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2019","(Fach-)Abitur","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2019","AkademikerInnen","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2019","(noch) kein Abschluss","198","0.0721565276124055","0.0626934795830789","0.0816195756417321"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2019","Hauptschulabschluss","420","0.0480674076322584","0.0430574451189078","0.053077370145609"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2019","Realschulabschluss","284","0.0402343353656651","0.0355616521387717","0.0449070185925585"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2019","(Fach-)Abitur","348","0.0730556728659625","0.0656247057932277","0.0804866399386974"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2019","AkademikerInnen","182","0.0181134487481846","0.0151167432259276","0.0211101542704415"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2019","(noch) kein Abschluss","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2019","Hauptschulabschluss","361","0.0531078515588985","0.0478557193245056","0.0583599837932914"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2019","Realschulabschluss","574","0.0869833817880316","0.0802823326103896","0.0936844309656737"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2019","(Fach-)Abitur","220","0.0459182164277756","0.0399413046402305","0.0518951282153206"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2019","AkademikerInnen","134","0.0170370909733306","0.014129193262728","0.0199449886839331"
"Angestellte, qualifizierte Tätigkeit","2019","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeit","2019","Hauptschulabschluss","560","0.0878199425735419","0.0811910208791289","0.094448864267955"
"Angestellte, qualifizierte Tätigkeit","2019","Realschulabschluss","1647","0.249170280621289","0.238885283660766","0.259455277581812"
"Angestellte, qualifizierte Tätigkeit","2019","(Fach-)Abitur","1011","0.256897595659035","0.244421005996791","0.26937418532128"
"Angestellte, qualifizierte Tätigkeit","2019","AkademikerInnen","830","0.126299007909147","0.118834619616311","0.133763396201984"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2019","(noch) kein Abschluss","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2019","Hauptschulabschluss","121","0.0163207636153995","0.0133531796395326","0.0192883475912663"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2019","Realschulabschluss","378","0.0597429091275592","0.0541071579352304","0.0653786603198881"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2019","(Fach-)Abitur","352","0.103625184545378","0.094922183805465","0.112328185285291"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2019","AkademikerInnen","1775","0.286639758578798","0.276478780742704","0.296800736414892"
"Angestellte, umfassende Führungsaufgaben","2019","(noch) kein Abschluss","","","",""
"Angestellte, umfassende Führungsaufgaben","2019","Hauptschulabschluss","","","",""
"Angestellte, umfassende Führungsaufgaben","2019","Realschulabschluss","65","0.0081389988625264","0.00600253170563251","0.0102754660194203"
"Angestellte, umfassende Führungsaufgaben","2019","(Fach-)Abitur","47","0.00857700522940758","0.00594377476966071","0.0112102356891544"
"Angestellte, umfassende Führungsaufgaben","2019","AkademikerInnen","245","0.0292958968417632","0.025506590902171","0.0330852027813554"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2019","(noch) kein Abschluss","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2019","Hauptschulabschluss","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2019","Realschulabschluss","44","0.000977373812868586","0.000234348975611463","0.00172039865012571"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2019","(Fach-)Abitur","41","0.00321200550940429","0.00159622978491966","0.00482778123388892"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2019","AkademikerInnen","150","0.00650210399891809","0.00469608102432617","0.00830812697351"
"Beamte, einfacher Dienst","2019","(noch) kein Abschluss","","","",""
"Beamte, einfacher Dienst","2019","Hauptschulabschluss","","","",""
"Beamte, einfacher Dienst","2019","Realschulabschluss","","","",""
"Beamte, einfacher Dienst","2019","(Fach-)Abitur","","","",""
"Beamte, einfacher Dienst","2019","AkademikerInnen","","","",""
"Beamte, mittlerer Dienst","2019","(noch) kein Abschluss","","","",""
"Beamte, mittlerer Dienst","2019","Hauptschulabschluss","","","",""
"Beamte, mittlerer Dienst","2019","Realschulabschluss","87","0.0124021654969698","0.00977053963677217","0.0150337913571675"
"Beamte, mittlerer Dienst","2019","(Fach-)Abitur","38","0.0119718812269584","0.00886619632367667","0.0150775661302402"
"Beamte, mittlerer Dienst","2019","AkademikerInnen","30","0.0030778281116776","0.0018331253660423","0.0043225308573129"
"Beamte, gehobener Dienst","2019","(noch) kein Abschluss","","","",""
"Beamte, gehobener Dienst","2019","Hauptschulabschluss","","","",""
"Beamte, gehobener Dienst","2019","Realschulabschluss","38","0.00542558445014411","0.00367884863455309","0.00717232026573512"
"Beamte, gehobener Dienst","2019","(Fach-)Abitur","72","0.0192052365137091","0.0152860995782729","0.0231243734491454"
"Beamte, gehobener Dienst","2019","AkademikerInnen","337","0.053769667549055","0.0487011617518315","0.0588381733462786"
