"ple0044_h","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2017","Rheinland-Pfalz,Saarland","männlich","480","0.72446171395902","0.691269045579873","0.757654382338168"
"Ja","2017","Rheinland-Pfalz,Saarland","weiblich","616","0.781409791919991","0.752930538082136","0.809889045757845"
"Ja","2017","Baden-Württemberg","männlich","967","0.696431844522888","0.672048675015358","0.720815014030419"
"Ja","2017","Baden-Württemberg","weiblich","1210","0.758307407098115","0.737486032478042","0.779128781718188"
"Ja","2017","Bayern","männlich","1372","0.715787452985496","0.695580967263798","0.735993938707194"
"Ja","2017","Bayern","weiblich","1626","0.738948371491471","0.720800441988527","0.757096300994415"
"Ja","2017","Saarland","männlich","","","",""
"Ja","2017","Saarland","weiblich","","","",""
"Ja","2017","Berlin","männlich","356","0.764719878829269","0.726330995697847","0.80310876196069"
"Ja","2017","Berlin","weiblich","411","0.806912703501914","0.772688939831215","0.841136467172613"
"Ja","2017","Brandenburg","männlich","359","0.777030939559461","0.739519910510232","0.81454196860869"
"Ja","2017","Brandenburg","weiblich","436","0.822203218479416","0.790249729892682","0.854156707066151"
"Ja","2017","Mecklenburg-Vorpommern","männlich","189","0.748062488431319","0.694568720788549","0.801556256074088"
"Ja","2017","Mecklenburg-Vorpommern","weiblich","252","0.773032831418903","0.726329340812212","0.819736322025593"
"Ja","2017","Sachsen","männlich","545","0.703820582825847","0.671676158044679","0.735965007607015"
"Ja","2017","Sachsen","weiblich","672","0.800474131646517","0.773670575889738","0.827277687403296"
"Ja","2017","Sachsen-Anhalt","männlich","284","0.727144162182613","0.683217679535676","0.77107064482955"
"Ja","2017","Sachsen-Anhalt","weiblich","386","0.8133379909247","0.779354663551792","0.847321318297608"
"Ja","2017","Thüringen","männlich","294","0.684076475435053","0.64039002358188","0.727762927288227"
"Ja","2017","Thüringen","weiblich","405","0.760892568506156","0.724544740583256","0.797240396429057"
"Nein","2018","Schleswig-Holstein","männlich","89","0.165607821455791","0.130183344905518","0.201032298006064"
"Nein","2018","Schleswig-Holstein","weiblich","122","0.199444682229421","0.164350080060876","0.234539284397966"
"Nein","2018","Hamburg","männlich","53","0.209461636536318","0.153621466937035","0.2653018061356"
"Nein","2018","Hamburg","weiblich","59","0.154030854081204","0.111053015613797","0.19700869254861"
"Nein","2018","Niedersachsen","männlich","298","0.262006482449339","0.236658029097493","0.287354935801185"
"Nein","2018","Niedersachsen","weiblich","294","0.191839969414048","0.17074999588814","0.212929942939956"
"Nein","2018","Bremen","männlich","21","","",""
"Nein","2018","Bremen","weiblich","24","","",""
"Nein","2018","Nordrhein-Westfalen","männlich","624","0.250051856603773","0.232932485333697","0.267171227873848"
"Nein","2018","Nordrhein-Westfalen","weiblich","659","0.198555747212102","0.184054563127316","0.213056931296887"
"Nein","2018","Hessen","männlich","202","0.237066767462382","0.207354258198768","0.266779276725996"
"Nein","2018","Hessen","weiblich","181","0.160091625408848","0.136054662438729","0.184128588378968"
"Nein","2018","Rheinland-Pfalz,Saarland","männlich","200","0.245630822292992","0.21334802657182","0.277913618014164"
"Nein","2018","Rheinland-Pfalz,Saarland","weiblich","191","0.203757151461086","0.175669608609167","0.231844694313005"
"Nein","2018","Baden-Württemberg","männlich","377","0.292581584511754","0.267580076212502","0.317583092811006"
"Nein","2018","Baden-Württemberg","weiblich","372","0.22348764292952","0.202306976067345","0.244668309791694"
"Nein","2018","Bayern","männlich","505","0.287259572995735","0.266327183061421","0.308191962930048"
"Nein","2018","Bayern","weiblich","575","0.251500290583193","0.233173300716001","0.269827280450384"
"Nein","2018","Saarland","männlich","","","",""
"Nein","2018","Saarland","weiblich","","","",""
"Nein","2018","Berlin","männlich","113","0.26370719521051","0.224205074592933","0.303209315828088"
"Nein","2018","Berlin","weiblich","95","0.159266483692163","0.127288176146925","0.191244791237401"
"Nein","2018","Brandenburg","männlich","124","0.276859796644993","0.236621231355283","0.317098361934703"
"Nein","2018","Brandenburg","weiblich","106","0.168780413627699","0.137247263733403","0.200313563521996"
"Nein","2018","Mecklenburg-Vorpommern","männlich","56","0.159738366799774","0.115628368515299","0.20384836508425"
"Nein","2018","Mecklenburg-Vorpommern","weiblich","73","0.198756632656291","0.15563520003822","0.241878065274361"
"Nein","2018","Sachsen","männlich","224","0.290345530858654","0.258009910662836","0.322681151054473"
"Nein","2018","Sachsen","weiblich","198","0.265110438813903","0.235154045833698","0.295066831794109"
"Nein","2018","Sachsen-Anhalt","männlich","105","0.28703822103356","0.242594588912462","0.331481853154658"
"Nein","2018","Sachsen-Anhalt","weiblich","99","0.156814223805174","0.125131158329391","0.188497289280957"
"Nein","2018","Thüringen","männlich","115","0.324398553191185","0.279732600117893","0.369064506264477"
"Nein","2018","Thüringen","weiblich","104","0.219492762956797","0.183500031616429","0.255485494297165"
"Ja","2018","Schleswig-Holstein","männlich","334","0.834392178544209","0.798967701993936","0.869816655094482"
"Ja","2018","Schleswig-Holstein","weiblich","376","0.800555317770579","0.765460715602034","0.835649919939124"
"Ja","2018","Hamburg","männlich","151","0.790538363463682","0.7346981938644","0.846378533062965"
"Ja","2018","Hamburg","weiblich","212","0.845969145918796","0.80299130745139","0.888946984386203"
"Ja","2018","Niedersachsen","männlich","858","0.737993517550661","0.712645064198815","0.763341970902507"
"Ja","2018","Niedersachsen","weiblich","1045","0.808160030585952","0.787070057060044","0.82925000411186"
"Ja","2018","Bremen","männlich","80","0.809190795587094","0.732558377167349","0.885823214006838"
"Ja","2018","Bremen","weiblich","96","0.834455744944209","0.767956581885772","0.900954908002646"
"Ja","2018","Nordrhein-Westfalen","männlich","1834","0.749948143396227","0.732828772126152","0.767067514666303"
"Ja","2018","Nordrhein-Westfalen","weiblich","2248","0.801444252787898","0.786943068703113","0.815945436872684"
"Ja","2018","Hessen","männlich","585","0.762933232537618","0.733220723274004","0.792645741801232"
"Ja","2018","Hessen","weiblich","713","0.839908374591152","0.815871411621032","0.863945337561271"
"Ja","2018","Rheinland-Pfalz,Saarland","männlich","483","0.754369177707008","0.722086381985836","0.78665197342818"
"Ja","2018","Rheinland-Pfalz,Saarland","weiblich","599","0.796242848538914","0.768155305686995","0.824330391390833"
"Ja","2018","Baden-Württemberg","männlich","895","0.707418415488246","0.682416907188994","0.732419923787499"
"Ja","2018","Baden-Württemberg","weiblich","1114","0.77651235707048","0.755331690208306","0.797693023932655"
"Ja","2018","Bayern","männlich","1290","0.712740427004265","0.691808037069952","0.733672816938579"
"Ja","2018","Bayern","weiblich","1578","0.748499709416807","0.730172719549616","0.766826699283999"
"Ja","2018","Saarland","männlich","","","",""
"Ja","2018","Saarland","weiblich","","","",""
"Ja","2018","Berlin","männlich","365","0.73629280478949","0.696790684171912","0.775794925407067"
"Ja","2018","Berlin","weiblich","408","0.840733516307837","0.808755208762599","0.872711823853074"
"Ja","2018","Brandenburg","männlich","351","0.723140203355007","0.682901638065297","0.763378768644717"
"Ja","2018","Brandenburg","weiblich","436","0.8312195863723","0.799686436478004","0.862752736266597"
"Ja","2018","Mecklenburg-Vorpommern","männlich","209","0.840261633200226","0.79615163491575","0.884371631484701"
"Ja","2018","Mecklenburg-Vorpommern","weiblich","256","0.801243367343709","0.758121934725639","0.844364799961779"
"Ja","2018","Sachsen","männlich","533","0.709654469141346","0.677318848945527","0.741990089337164"
"Ja","2018","Sachsen","weiblich","636","0.734889561186097","0.704933168205891","0.764845954166303"
"Ja","2018","Sachsen-Anhalt","männlich","293","0.71296177896644","0.668518146845341","0.757405411087538"
"Ja","2018","Sachsen-Anhalt","weiblich","407","0.843185776194826","0.811502710719043","0.874868841670609"
"Ja","2018","Thüringen","männlich","307","0.675601446808815","0.630935493735523","0.720267399882107"
"Ja","2018","Thüringen","weiblich","404","0.780507237043203","0.744514505702835","0.816499968383571"
"Nein","2019","Schleswig-Holstein","männlich","132","0.228984877574119","0.190461457175315","0.267508297972922"
"Nein","2019","Schleswig-Holstein","weiblich","102","0.136484055468511","0.106087372714604","0.166880738222418"
"Nein","2019","Hamburg","männlich","86","0.263198175491565","0.208500962140535","0.317895388842595"
"Nein","2019","Hamburg","weiblich","63","0.176098046566831","0.130996872750958","0.221199220382703"
"Nein","2019","Niedersachsen","männlich","294","0.263927245861679","0.238573947614803","0.289280544108554"
"Nein","2019","Niedersachsen","weiblich","273","0.187614140270293","0.166400099249712","0.208828181290874"
"Nein","2019","Bremen","männlich","28","","",""
"Nein","2019","Bremen","weiblich","27","","",""
"Nein","2019","Nordrhein-Westfalen","männlich","743","0.271547586438094","0.254230758069641","0.288864414806546"
"Nein","2019","Nordrhein-Westfalen","weiblich","661","0.217176065876987","0.201968707756507","0.232383423997467"
"Nein","2019","Hessen","männlich","243","0.253683156851529","0.224293163791868","0.283073149911189"
"Nein","2019","Hessen","weiblich","188","0.183677357835752","0.157752498233545","0.209602217437958"
"Nein","2019","Rheinland-Pfalz,Saarland","männlich","208","0.246424541652668","0.214035433733076","0.27881364957226"
"Nein","2019","Rheinland-Pfalz,Saarland","weiblich","186","0.22302079182922","0.193732462062444","0.252309121595997"
"Nein","2019","Baden-Württemberg","männlich","403","0.318577495772568","0.293375698649596","0.343779292895539"
"Nein","2019","Baden-Württemberg","weiblich","382","0.222491142199848","0.20119316713794","0.243789117261756"
"Nein","2019","Bayern","männlich","544","0.248504702235639","0.228944294914591","0.268065109556687"
"Nein","2019","Bayern","weiblich","518","0.199712614470259","0.182415042467483","0.217010186473035"
"Nein","2019","Saarland","männlich","","","",""
"Nein","2019","Saarland","weiblich","","","",""
"Nein","2019","Berlin","männlich","130","0.207700002512093","0.172458673502606","0.24294133152158"
"Nein","2019","Berlin","weiblich","95","0.137817915918432","0.107633584253164","0.168002247583699"
"Nein","2019","Brandenburg","männlich","150","0.249133393706421","0.212065781261072","0.28620100615177"
"Nein","2019","Brandenburg","weiblich","137","0.194433427116356","0.162028804798683","0.226838049434029"
"Nein","2019","Mecklenburg-Vorpommern","männlich","86","0.220340686457912","0.172554876202775","0.26812649671305"
"Nein","2019","Mecklenburg-Vorpommern","weiblich","66","0.181764609885967","0.138903669971071","0.224625549800863"
"Nein","2019","Sachsen","männlich","251","0.302281751339497","0.270093993866734","0.334469508812259"
"Nein","2019","Sachsen","weiblich","194","0.176516586662496","0.150625768252225","0.202407405072767"
"Nein","2019","Sachsen-Anhalt","männlich","119","0.221091249006862","0.180423778207798","0.261758719805927"
"Nein","2019","Sachsen-Anhalt","weiblich","106","0.164626154422423","0.131170699063192","0.198081609781653"
"Nein","2019","Thüringen","männlich","149","0.320856676845084","0.276528532664385","0.365184821025784"
"Nein","2019","Thüringen","weiblich","113","0.184572069232159","0.150222141067256","0.218921997397062"
"Ja","2019","Schleswig-Holstein","männlich","325","0.771015122425881","0.732491702027078","0.809538542824685"
"Ja","2019","Schleswig-Holstein","weiblich","388","0.863515944531489","0.833119261777582","0.893912627285396"
"Ja","2019","Hamburg","männlich","163","0.736801824508435","0.682104611157405","0.791499037859465"
"Ja","2019","Hamburg","weiblich","211","0.82390195343317","0.778800779617297","0.869003127249042"
"Ja","2019","Niedersachsen","männlich","867","0.736072754138321","0.710719455891446","0.761426052385197"
"Ja","2019","Niedersachsen","weiblich","1028","0.812385859729707","0.791171818709126","0.833599900750288"
"Ja","2019","Bremen","männlich","71","0.781223684578052","0.699787325933292","0.862660043222813"
"Ja","2019","Bremen","weiblich","94","0.838955279060278","0.773461800459218","0.904448757661337"
"Ja","2019","Nordrhein-Westfalen","männlich","1791","0.728452413561906","0.711135585193454","0.745769241930359"
"Ja","2019","Nordrhein-Westfalen","weiblich","2163","0.782823934123013","0.767616576002533","0.798031292243493"
"Ja","2019","Hessen","männlich","599","0.746316843148471","0.716926850088811","0.775706836208132"
"Ja","2019","Hessen","weiblich","669","0.816322642164248","0.790397782562042","0.842247501766455"
"Ja","2019","Rheinland-Pfalz,Saarland","männlich","472","0.753575458347332","0.72118635042774","0.785964566266924"
"Ja","2019","Rheinland-Pfalz,Saarland","weiblich","590","0.776979208170779","0.747690878404003","0.806267537937556"
"Ja","2019","Baden-Württemberg","männlich","910","0.681422504227432","0.656220707104461","0.706624301350404"
"Ja","2019","Baden-Württemberg","weiblich","1083","0.777508857800152","0.756210882738244","0.79880683286206"
"Ja","2019","Bayern","männlich","1331","0.751495297764361","0.731934890443313","0.771055705085409"
"Ja","2019","Bayern","weiblich","1534","0.800287385529741","0.782989813526965","0.817584957532517"
"Ja","2019","Saarland","männlich","","","",""
"Ja","2019","Saarland","weiblich","","","",""
"Ja","2019","Berlin","männlich","379","0.792299997487907","0.75705866847842","0.827541326497394"
"Ja","2019","Berlin","weiblich","406","0.862182084081568","0.831997752416301","0.892366415746836"
"Ja","2019","Brandenburg","männlich","373","0.750866606293579","0.71379899384823","0.787934218738928"
"Ja","2019","Brandenburg","weiblich","436","0.805566572883644","0.773161950565971","0.837971195201317"
"Ja","2019","Mecklenburg-Vorpommern","männlich","203","0.779659313542088","0.73187350328695","0.827445123797225"
"Ja","2019","Mecklenburg-Vorpommern","weiblich","245","0.818235390114033","0.775374450199137","0.861096330028929"
"Ja","2019","Sachsen","männlich","531","0.697718248660503","0.665530491187741","0.729906006133266"
"Ja","2019","Sachsen","weiblich","639","0.823483413337504","0.797592594927233","0.849374231747775"
"Ja","2019","Sachsen-Anhalt","männlich","281","0.778908750993138","0.738241280194073","0.819576221792202"
"Ja","2019","Sachsen-Anhalt","weiblich","366","0.835373845577577","0.801918390218347","0.868829300936808"
