"ple0044_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja","2015","Hauptschule","Brandenburg","203","0.87470219716428","0.832818567912837","0.916585826415723"
"Ja","2015","Hauptschule","Mecklenburg-Vorpommern","95","0.856240275628388","0.790971864057478","0.921508687199298"
"Ja","2015","Hauptschule","Sachsen","255","0.859631205713387","0.820058694892728","0.899203716534047"
"Ja","2015","Hauptschule","Sachsen-Anhalt","189","0.867270268779553","0.822739827772818","0.911800709786287"
"Ja","2015","Hauptschule","Thueringen","216","0.857069603751335","0.814607825037897","0.899531382464773"
"Ja","2015","Realschule","Schleswig-Holstein","181","0.798125551474015","0.747342504589092","0.848908598358938"
"Ja","2015","Realschule","Hamburg","62","0.777446240756574","0.688493138413264","0.866399343099883"
"Ja","2015","Realschule","Niedersachsen","483","0.722858931498184","0.689018127409146","0.756699735587222"
"Ja","2015","Realschule","Bremen","27","","",""
"Ja","2015","Realschule","Nordrhein-Westfalen","711","0.708824848896306","0.680958386338632","0.73669131145398"
"Ja","2015","Realschule","Hessen","282","0.754084046673049","0.710499183644677","0.797668909701421"
"Ja","2015","Realschule","Rheinland-Pfalz,Saarland","221","0.764220993675242","0.716346227261203","0.812095760089282"
"Ja","2015","Realschule","Baden-Wuerttemberg","483","0.679342180141394","0.644840866073122","0.713843494209666"
"Ja","2015","Realschule","Bayern","635","0.70204336732582","0.672790139468362","0.731296595183279"
"Ja","2015","Realschule","Saarland","","","",""
"Ja","2015","Realschule","Berlin","180","0.807992308781009","0.756753610428607","0.859231007133411"
"Ja","2015","Realschule","Brandenburg","226","0.608639279325608","0.556219573408623","0.661058985242593"
"Ja","2015","Realschule","Mecklenburg-Vorpommern","146","0.576951966374438","0.512109380062398","0.641794552686479"
"Ja","2015","Realschule","Sachsen","400","0.651365074689474","0.613424014789448","0.689306134589501"
"Ja","2015","Realschule","Sachsen-Anhalt","226","0.743836087357467","0.697161977019449","0.790510197695486"
"Ja","2015","Realschule","Thueringen","259","0.69652472334912","0.649097858532073","0.743951588166168"
"Ja","2015","(Fach-)Abitur","Schleswig-Holstein","101","0.741233102944535","0.668426217489119","0.814039988399952"
"Ja","2015","(Fach-)Abitur","Hamburg","54","0.808657005804333","0.72351779417959","0.893796217429076"
"Ja","2015","(Fach-)Abitur","Niedersachsen","272","0.747881478542164","0.704950520466998","0.790812436617331"
"Ja","2015","(Fach-)Abitur","Bremen","23","","",""
"Ja","2015","(Fach-)Abitur","Nordrhein-Westfalen","794","0.707525778696941","0.681049527404858","0.734002029989025"
"Ja","2015","(Fach-)Abitur","Hessen","248","0.715667037083018","0.66860942872891","0.762724645437126"
"Ja","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","168","0.632514039624864","0.571645198900368","0.69338288034936"
"Ja","2015","(Fach-)Abitur","Baden-Wuerttemberg","352","0.706421470497614","0.666859010296201","0.745983930699026"
"Ja","2015","(Fach-)Abitur","Bayern","422","0.71029100451055","0.674584166467102","0.745997842553997"
"Ja","2015","(Fach-)Abitur","Saarland","","","",""
"Ja","2015","(Fach-)Abitur","Berlin","100","0.699739456164603","0.626140395451421","0.773338516877785"
"Ja","2015","(Fach-)Abitur","Brandenburg","86","0.665320211576519","0.582926717620501","0.747713705532536"
"Ja","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","33","0.587637133326884","0.448378585172747","0.726895681481022"
"Ja","2015","(Fach-)Abitur","Sachsen","93","0.709621991336759","0.633330864228909","0.785913118444609"
"Ja","2015","(Fach-)Abitur","Sachsen-Anhalt","43","0.529361318070184","0.40707495886388","0.651647677276487"
"Ja","2015","(Fach-)Abitur","Thueringen","51","0.654294752099548","0.55072205487735","0.757867449321747"
"Ja","2015","AkademikerIn","Schleswig-Holstein","114","0.733884771876415","0.665409005523571","0.802360538229259"
"Ja","2015","AkademikerIn","Hamburg","113","0.69385598378199","0.622441606050533","0.765270361513448"
"Ja","2015","AkademikerIn","Niedersachsen","368","0.707582724241839","0.669181609440292","0.745983839043385"
"Ja","2015","AkademikerIn","Bremen","29","","",""
"Ja","2015","AkademikerIn","Nordrhein-Westfalen","817","0.765240454955031","0.740690203886057","0.789790706024005"
"Ja","2015","AkademikerIn","Hessen","391","0.739003950130969","0.702030600735343","0.775977299526595"
"Ja","2015","AkademikerIn","Rheinland-Pfalz,Saarland","199","0.745175789355286","0.694673067354146","0.795678511356425"
"Ja","2015","AkademikerIn","Baden-Wuerttemberg","563","0.685806598674233","0.65432156131909","0.717291636029375"
"Ja","2015","AkademikerIn","Bayern","689","0.68327804151936","0.654715370473743","0.711840712564978"
"Ja","2015","AkademikerIn","Saarland","","","",""
"Ja","2015","AkademikerIn","Berlin","299","0.760634776642544","0.718340818820741","0.802928734464347"
"Ja","2015","AkademikerIn","Brandenburg","194","0.806510071773927","0.757245615512608","0.855774528035245"
"Ja","2015","AkademikerIn","Mecklenburg-Vorpommern","104","0.78037333116278","0.709479868361522","0.851266793964038"
"Ja","2015","AkademikerIn","Sachsen","275","0.685728970388555","0.640739087768973","0.730718853008137"
"Ja","2015","AkademikerIn","Sachsen-Anhalt","147","0.643850673244938","0.57969281682696","0.708008529662916"
"Ja","2015","AkademikerIn","Thueringen","147","0.6652396949975","0.60357836509576","0.726901024899241"
"keinen Tag","2016","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"keinen Tag","2016","(noch) kein Abschluss","Hamburg","3","","",""
"keinen Tag","2016","(noch) kein Abschluss","Niedersachsen","17","","",""
"keinen Tag","2016","(noch) kein Abschluss","Bremen","3","","",""
"keinen Tag","2016","(noch) kein Abschluss","Nordrhein-Westfalen","56","0.191162509324705","0.14354908208965","0.238775936559761"
"keinen Tag","2016","(noch) kein Abschluss","Hessen","5","","",""
"keinen Tag","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","11","","",""
"keinen Tag","2016","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"keinen Tag","2016","(noch) kein Abschluss","Bayern","21","","",""
"keinen Tag","2016","(noch) kein Abschluss","Saarland","","","",""
"keinen Tag","2016","(noch) kein Abschluss","Berlin","2","","",""
"keinen Tag","2016","(noch) kein Abschluss","Brandenburg","1","","",""
"keinen Tag","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"keinen Tag","2016","(noch) kein Abschluss","Sachsen","1","","",""
"keinen Tag","2016","(noch) kein Abschluss","Sachsen-Anhalt","4","","",""
"keinen Tag","2016","(noch) kein Abschluss","Thueringen","2","","",""
"keinen Tag","2016","Hauptschule","Schleswig-Holstein","43","0.16907517970262","0.122889363260396","0.215260996144845"
"keinen Tag","2016","Hauptschule","Hamburg","10","","",""
"keinen Tag","2016","Hauptschule","Niedersachsen","135","0.167540754907663","0.139512398709025","0.1955691111063"
"keinen Tag","2016","Hauptschule","Bremen","5","","",""
"keinen Tag","2016","Hauptschule","Nordrhein-Westfalen","340","0.222144805584625","0.201315737718657","0.242973873450593"
"keinen Tag","2016","Hauptschule","Hessen","79","0.203364565035856","0.163771393739733","0.242957736331978"
"keinen Tag","2016","Hauptschule","Rheinland-Pfalz,Saarland","169","0.234701678858907","0.200846639441095","0.26855671827672"
"keinen Tag","2016","Hauptschule","Baden-Wuerttemberg","200","0.247390763344751","0.218106009488959","0.276675517200544"
"keinen Tag","2016","Hauptschule","Bayern","345","0.235012568093116","0.212369410596241","0.257655725589992"
"keinen Tag","2016","Hauptschule","Saarland","","","",""
"keinen Tag","2016","Hauptschule","Berlin","20","","",""
"keinen Tag","2016","Hauptschule","Brandenburg","31","0.199083808457129","0.145832200956025","0.252335415958234"
"keinen Tag","2016","Hauptschule","Mecklenburg-Vorpommern","21","","",""
"keinen Tag","2016","Hauptschule","Sachsen","33","0.114507742138836","0.076169255656318","0.152846228621355"
"keinen Tag","2016","Hauptschule","Sachsen-Anhalt","34","0.145559444246557","0.096560956768657","0.194557931724457"
"keinen Tag","2016","Hauptschule","Thueringen","36","0.150362705444423","0.104170252790872","0.196555158097974"
"keinen Tag","2016","Realschule","Schleswig-Holstein","58","0.189623589971556","0.1373465736182","0.241900606324913"
"keinen Tag","2016","Realschule","Hamburg","23","","",""
"keinen Tag","2016","Realschule","Niedersachsen","158","0.247173382033294","0.212941442478885","0.281405321587703"
"keinen Tag","2016","Realschule","Bremen","6","","",""
"keinen Tag","2016","Realschule","Nordrhein-Westfalen","279","0.273519308457666","0.245262365311825","0.301776251603507"
"keinen Tag","2016","Realschule","Hessen","90","0.267429034662323","0.220312062803096","0.314546006521549"
"keinen Tag","2016","Realschule","Rheinland-Pfalz,Saarland","96","0.332826259231149","0.276303842261957","0.389348676200341"
"keinen Tag","2016","Realschule","Baden-Wuerttemberg","170","0.302069465101218","0.265927500247292","0.338211429955143"
"keinen Tag","2016","Realschule","Bayern","243","0.256188918249418","0.226962932227953","0.285414904270883"
"keinen Tag","2016","Realschule","Saarland","","","",""
"keinen Tag","2016","Realschule","Berlin","45","0.220807846382973","0.1648402830173","0.276775409748645"
"keinen Tag","2016","Realschule","Brandenburg","84","0.256049594137771","0.20738614473412","0.304713043541422"
"keinen Tag","2016","Realschule","Mecklenburg-Vorpommern","69","0.366821358736419","0.301483426845533","0.432159290627304"
"keinen Tag","2016","Realschule","Sachsen","185","0.304999828108553","0.267269348137172","0.342730308079934"
"keinen Tag","2016","Realschule","Sachsen-Anhalt","94","0.282934381609394","0.233193311239196","0.332675451979593"
"keinen Tag","2016","Realschule","Thueringen","92","0.362873652978546","0.31198844759718","0.413758858359911"
"keinen Tag","2016","(Fach-)Abitur","Schleswig-Holstein","45","0.260996067028629","0.184312346667205","0.337679787390053"
"keinen Tag","2016","(Fach-)Abitur","Hamburg","24","","",""
"keinen Tag","2016","(Fach-)Abitur","Niedersachsen","112","0.274041857461174","0.228221165770394","0.319862549151953"
"keinen Tag","2016","(Fach-)Abitur","Bremen","6","","",""
"keinen Tag","2016","(Fach-)Abitur","Nordrhein-Westfalen","299","0.316465402570054","0.288006524148294","0.344924280991814"
"keinen Tag","2016","(Fach-)Abitur","Hessen","86","0.248798480302279","0.199127390681444","0.298469569923113"
"keinen Tag","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","78","0.310716803133663","0.250381001507725","0.371052604759601"
"keinen Tag","2016","(Fach-)Abitur","Baden-Wuerttemberg","129","0.281206893942423","0.238909056914091","0.323504730970755"
"keinen Tag","2016","(Fach-)Abitur","Bayern","153","0.274309956765599","0.235587814963537","0.313032098567661"
"keinen Tag","2016","(Fach-)Abitur","Saarland","","","",""
"keinen Tag","2016","(Fach-)Abitur","Berlin","34","0.208040258453005","0.139821488914759","0.27625902799125"
"keinen Tag","2016","(Fach-)Abitur","Brandenburg","34","0.356089896300448","0.268573058670339","0.443606733930558"
"keinen Tag","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","13","","",""
"keinen Tag","2016","(Fach-)Abitur","Sachsen","44","0.204682188749144","0.137120859131009","0.272243518367279"
"keinen Tag","2016","(Fach-)Abitur","Sachsen-Anhalt","15","","",""
"keinen Tag","2016","(Fach-)Abitur","Thueringen","22","","",""
"keinen Tag","2016","AkademikerIn","Schleswig-Holstein","50","0.366394506568099","0.290296781396063","0.442492231740136"
"keinen Tag","2016","AkademikerIn","Hamburg","54","0.273572988692701","0.202232667347299","0.344913310038103"
"keinen Tag","2016","AkademikerIn","Niedersachsen","150","0.266022184363954","0.227056257506188","0.30498811122172"
"keinen Tag","2016","AkademikerIn","Bremen","14","","",""
"keinen Tag","2016","AkademikerIn","Nordrhein-Westfalen","308","0.283773585255303","0.256823818583708","0.310723351926898"
"keinen Tag","2016","AkademikerIn","Hessen","135","0.263336077813487","0.223727324964437","0.302944830662538"
"keinen Tag","2016","AkademikerIn","Rheinland-Pfalz,Saarland","89","0.242335806944325","0.191319311488224","0.293352302400426"
"keinen Tag","2016","AkademikerIn","Baden-Wuerttemberg","253","0.34341213567888","0.309428354062524","0.377395917295236"
"keinen Tag","2016","AkademikerIn","Bayern","279","0.316462815434451","0.286244530548572","0.346681100320331"
"keinen Tag","2016","AkademikerIn","Saarland","","","",""
"keinen Tag","2016","AkademikerIn","Berlin","88","0.250514043137778","0.206121979295256","0.294906106980299"
"keinen Tag","2016","AkademikerIn","Brandenburg","56","0.256989704841756","0.201357125432932","0.31262228425058"
"keinen Tag","2016","AkademikerIn","Mecklenburg-Vorpommern","23","","",""
"keinen Tag","2016","AkademikerIn","Sachsen","121","0.323368810347605","0.276399879538997","0.370337741156213"
"keinen Tag","2016","AkademikerIn","Sachsen-Anhalt","62","0.379471566658975","0.312051059352795","0.446892073965155"
"keinen Tag","2016","AkademikerIn","Thueringen","68","0.323561874825282","0.259830156433199","0.387293593217365"
"Ja","2016","(noch) kein Abschluss","Schleswig-Holstein","28","","",""
"Ja","2016","(noch) kein Abschluss","Hamburg","12","","",""
"Ja","2016","(noch) kein Abschluss","Niedersachsen","83","0.864835791419396","0.797824841973131","0.931846740865661"
"Ja","2016","(noch) kein Abschluss","Bremen","8","","",""
"Ja","2016","(noch) kein Abschluss","Nordrhein-Westfalen","206","0.808837490675295","0.76122406344024","0.85645091791035"
"Ja","2016","(noch) kein Abschluss","Hessen","54","0.947405706793705","0.890447095138222","1.00436431844919"
"Ja","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","38","0.859251487949537","0.761879933406343","0.956623042492731"
"Ja","2016","(noch) kein Abschluss","Baden-Wuerttemberg","55","0.80684677503004","0.710876237279861","0.902817312780218"
"Ja","2016","(noch) kein Abschluss","Bayern","91","0.862111959580603","0.798258532029391","0.925965387131814"
"Ja","2016","(noch) kein Abschluss","Saarland","","","",""
"Ja","2016","(noch) kein Abschluss","Berlin","27","","",""
"Ja","2016","(noch) kein Abschluss","Brandenburg","23","","",""
"Ja","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","10","","",""
"Ja","2016","(noch) kein Abschluss","Sachsen","20","","",""
"Ja","2016","(noch) kein Abschluss","Sachsen-Anhalt","15","","",""
"Ja","2016","(noch) kein Abschluss","Thueringen","7","","",""
"Ja","2016","Hauptschule","Schleswig-Holstein","210","0.83092482029738","0.784739003855155","0.877110636739604"
"Ja","2016","Hauptschule","Hamburg","66","0.922866144245346","0.862882455083508","0.982849833407184"
"Ja","2016","Hauptschule","Niedersachsen","547","0.832459245092337","0.8044308888937","0.860487601290975"
"Ja","2016","Hauptschule","Bremen","44","0.897634098738163","0.812759569355708","0.982508628120617"
"Ja","2016","Hauptschule","Nordrhein-Westfalen","1190","0.777855194415375","0.757026126549407","0.798684262281343"
"Ja","2016","Hauptschule","Hessen","318","0.796635434964144","0.757042263668022","0.836228606260267"
"Ja","2016","Hauptschule","Rheinland-Pfalz,Saarland","433","0.765298321141093","0.731443281723281","0.799153360558905"
"Ja","2016","Hauptschule","Baden-Wuerttemberg","634","0.752609236655249","0.723324482799456","0.781893990511041"
"Ja","2016","Hauptschule","Bayern","1002","0.764987431906884","0.742344274410008","0.787630589403759"
"Ja","2016","Hauptschule","Saarland","","","",""
"Ja","2016","Hauptschule","Berlin","115","0.871287996302294","0.814797993307844","0.927777999296744"
"Ja","2016","Hauptschule","Brandenburg","185","0.800916191542871","0.747664584041766","0.854167799043975"
"Ja","2016","Hauptschule","Mecklenburg-Vorpommern","72","0.749733051231301","0.661696768908676","0.837769333553926"
"Ja","2016","Hauptschule","Sachsen","232","0.885492257861164","0.847153771378646","0.923830744343682"
"Ja","2016","Hauptschule","Sachsen-Anhalt","165","0.854440555753443","0.805442068275543","0.903439043231343"
"Ja","2016","Hauptschule","Thueringen","194","0.849637294555577","0.803444841902026","0.895829747209128"
"Ja","2016","Realschule","Schleswig-Holstein","158","0.810376410028444","0.758099393675087","0.8626534263818"
"Ja","2016","Realschule","Hamburg","54","0.810744230561065","0.723252052985096","0.898236408137034"
"Ja","2016","Realschule","Niedersachsen","452","0.752826617966706","0.718594678412297","0.787058557521115"
"Ja","2016","Realschule","Bremen","25","","",""
"Ja","2016","Realschule","Nordrhein-Westfalen","677","0.726480691542334","0.698223748396493","0.754737634688175"
