"religion","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","2007","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","172","0.274268818738573","0.23903709884426","0.309500538632886"
"konfessionslos","2007","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Hamburg","Westdeutschland, alte Bundeslaender","92","0.28799598493116","0.236409412451585","0.339582557410734"
"konfessionslos","2007","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Niedersachsen","Westdeutschland, alte Bundeslaender","370","0.211932320978512","0.193243845797736","0.230620796159288"
"konfessionslos","2007","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Bremen","Westdeutschland, alte Bundeslaender","49","0.247572608635169","0.17780191852652","0.317343298743818"
"konfessionslos","2007","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","687","0.186801940068054","0.175035687685046","0.198568192451062"
"konfessionslos","2007","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Hessen","Westdeutschland, alte Bundeslaender","275","0.165133522083466","0.145663070623124","0.184603973543809"
"konfessionslos","2007","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","108","0.113793978994798","0.093329334030434","0.134258623959162"
"konfessionslos","2007","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","334","0.144672511136308","0.130894385089056","0.158450637183559"
"konfessionslos","2007","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Bayern","Westdeutschland, alte Bundeslaender","476","0.155677228058949","0.142627467639686","0.168726988478212"
"konfessionslos","2007","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2007","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2007","Berlin","Westdeutschland, alte Bundeslaender","206","0.473041443057208","0.424174662169825","0.521908223944592"
"konfessionslos","2007","Berlin","Ostdeutschland, neue Bundeslaender","261","0.789573203555037","0.74637340116849","0.832773005941584"
"konfessionslos","2007","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2007","Brandenburg","Ostdeutschland, neue Bundeslaender","638","0.723337669529662","0.693526048343899","0.753149290715426"
"konfessionslos","2007","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2007","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","397","0.766332645077561","0.729606893903325","0.803058396251798"
"konfessionslos","2007","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2007","Sachsen","Ostdeutschland, neue Bundeslaender","997","0.645497696497083","0.621393896995714","0.669601495998452"
"konfessionslos","2007","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2007","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","639","0.731348793937058","0.701945387898236","0.760752199975881"
"konfessionslos","2007","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2007","Thueringen","Ostdeutschland, neue Bundeslaender","551","0.618017147327661","0.586535333930343","0.649498960724979"
"andere","2007","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Niedersachsen","Westdeutschland, alte Bundeslaender","45","0.0230965342623585","0.0162275464387478","0.0299655220859691"
"andere","2007","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","126","0.029057414527069","0.0239866369542416","0.0341281920998965"
"andere","2007","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Hessen","Westdeutschland, alte Bundeslaender","58","0.0565299402662636","0.0444196873679629","0.0686401931645643"
"andere","2007","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","138","0.051230673007007","0.0425953959287023","0.0598659500853117"
"andere","2007","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Bayern","Westdeutschland, alte Bundeslaender","83","0.0340698223971271","0.0275401176504973","0.0405995271437569"
"andere","2007","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2007","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2007","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2008","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2008","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
