year,bula_h,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Hesse,Upper Secondary Level,Yes,0.13820,92,752,0.11352,0.16289
2001,Hesse,Upper Secondary Level,No,0.85935,660,752,0.83448,0.88421
2001,Hesse,Post-secondary Non-tertiary Level,No,0.85978,92,92,0.78844,0.93112
2001,Hesse,First Stage of Tertiary Education,No,0.85118,70,70,0.76720,0.93516
2001,Hesse,Second Stage of Tertiary Education,No,0.92422,214,214,0.88868,0.95976
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.85329,212,212,0.80555,0.90103
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.14465,103,734,0.11918,0.17011
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.85094,631,734,0.82515,0.87672
2001,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.78890,53,53,0.67797,0.89982
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.89816,92,92,0.83602,0.96030
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.84496,120,120,0.77993,0.90999
2001,Baden-Wuerttemberg,Pre-primary Level,No,0.95425,64,64,0.90266,1.00585
2001,Baden-Wuerttemberg,Primary Level,No,0.86842,48,48,0.77178,0.96506
2001,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.15758,69,524,0.12635,0.18881
2001,Baden-Wuerttemberg,Lower Secondary Level,No,0.84242,455,524,0.81119,0.87365
2001,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.13005,153,1244,0.11135,0.14874
2001,Baden-Wuerttemberg,Upper Secondary Level,No,0.86435,1091,1244,0.84531,0.88338
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.90504,103,103,0.84814,0.96193
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.85900,181,181,0.80816,0.90984
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.07184,31,363,0.04524,0.09844
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.92644,332,363,0.89955,0.95334
2001,Bavaria,Pre-primary Level,No,0.95902,48,48,0.90235,1.01570
2001,Bavaria,Lower Secondary Level,Yes,0.11618,54,451,0.08657,0.14579
2001,Bavaria,Lower Secondary Level,No,0.87942,397,451,0.84934,0.90951
2001,Bavaria,Upper Secondary Level,Yes,0.12501,208,1678,0.10918,0.14084
2001,Bavaria,Upper Secondary Level,No,0.87221,1470,1678,0.85623,0.88819
2001,Bavaria,Post-secondary Non-tertiary Level,No,0.91462,129,129,0.86621,0.96303
2001,Bavaria,First Stage of Tertiary Education,Yes,0.17117,38,236,0.12301,0.21933
2001,Bavaria,First Stage of Tertiary Education,No,0.82082,198,236,0.77178,0.86985
2001,Bavaria,Second Stage of Tertiary Education,Yes,0.10708,43,430,0.07782,0.13634
2001,Bavaria,Second Stage of Tertiary Education,No,0.87938,387,430,0.84856,0.91020
2001,Berlin,Lower Secondary Level,No,0.83531,66,66,0.74514,0.92548
2001,Berlin,Upper Secondary Level,No,0.93481,314,314,0.90746,0.96216
2001,Berlin,Post-secondary Non-tertiary Level,No,0.96367,33,33,0.89884,1.02850
2001,Berlin,First Stage of Tertiary Education,No,0.90091,63,63,0.82654,0.97528
2001,Berlin,Second Stage of Tertiary Education,No,0.89611,201,201,0.85383,0.93840
2001,Brandenburg,Lower Secondary Level,No,0.85507,83,83,0.77887,0.93126
2001,Brandenburg,Upper Secondary Level,Yes,0.09524,52,481,0.06898,0.12150
2001,Brandenburg,Upper Secondary Level,No,0.90476,429,481,0.87850,0.93102
2001,Brandenburg,First Stage of Tertiary Education,No,0.85474,60,60,0.76482,0.94465
2001,Brandenburg,Second Stage of Tertiary Education,No,0.87107,224,224,0.82708,0.91505
2001,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.89537,34,34,0.79094,0.99980
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.13234,39,294,0.09354,0.17114
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.85872,255,294,0.81883,0.89860
2001,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.87546,33,33,0.76106,0.98987
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.82098,98,98,0.74468,0.89727
2001,Saxony,Pre-primary Level,No,0.93228,35,35,0.84782,1.01674
2001,Saxony,Lower Secondary Level,No,0.82069,117,117,0.75087,0.89050
2001,Saxony,Upper Secondary Level,Yes,0.11816,107,919,0.09727,0.13904
2001,Saxony,Upper Secondary Level,No,0.88019,812,919,0.85919,0.90120
2001,Saxony,Post-secondary Non-tertiary Level,No,0.85708,36,36,0.74113,0.97303
2001,Saxony,First Stage of Tertiary Education,No,0.92343,122,122,0.87605,0.97081
2001,Saxony,Second Stage of Tertiary Education,Yes,0.12766,39,359,0.09309,0.16222
2001,Saxony,Second Stage of Tertiary Education,No,0.86761,320,359,0.83251,0.90272
2001,Saxony-Anhalt,Lower Secondary Level,No,0.80069,68,68,0.70503,0.89634
2001,Saxony-Anhalt,Upper Secondary Level,Yes,0.14358,78,528,0.11364,0.17351
2001,Saxony-Anhalt,Upper Secondary Level,No,0.84879,450,528,0.81820,0.87938
2001,Saxony-Anhalt,First Stage of Tertiary Education,No,0.86235,87,87,0.78954,0.93517
2001,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.89583,198,198,0.85318,0.93849
2001,Thuringa,Pre-primary Level,No,0.96424,35,35,0.90182,1.02666
2001,Thuringa,Lower Secondary Level,No,0.87927,52,52,0.78985,0.96869
2001,Thuringa,Upper Secondary Level,Yes,0.14089,73,612,0.11330,0.16847
2001,Thuringa,Upper Secondary Level,No,0.85911,539,612,0.83153,0.88670
2001,Thuringa,First Stage of Tertiary Education,No,0.91492,65,65,0.84657,0.98328
2001,Thuringa,Second Stage of Tertiary Education,No,0.89184,146,146,0.84128,0.94239
2002,Schleswig-Holstein,Lower Secondary Level,No,0.84040,76,76,0.75752,0.92329
2002,Schleswig-Holstein,Upper Secondary Level,Yes,0.09200,34,383,0.06301,0.12098
2002,Schleswig-Holstein,Upper Secondary Level,No,0.90800,349,383,0.87902,0.93699
2002,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.83350,31,31,0.70019,0.96681
2002,Schleswig-Holstein,First Stage of Tertiary Education,No,0.96239,49,49,0.90857,1.01621
2002,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.87433,108,108,0.81152,0.93714
2002,Hamburg,Upper Secondary Level,No,0.85753,137,137,0.79878,0.91627
2002,Hamburg,Second Stage of Tertiary Education,No,0.95188,77,77,0.90377,1.00000
2002,Lower Saxony,Pre-primary Level,No,0.93648,54,54,0.87082,1.00214
2002,Lower Saxony,Lower Secondary Level,Yes,0.20814,56,278,0.16033,0.25595
2002,Lower Saxony,Lower Secondary Level,No,0.79186,222,278,0.74405,0.83967
2002,Lower Saxony,Upper Secondary Level,Yes,0.13100,128,1039,0.11048,0.15153
2002,Lower Saxony,Upper Secondary Level,No,0.86900,911,1039,0.84847,0.88952
2002,Lower Saxony,Post-secondary Non-tertiary Level,No,0.89062,113,113,0.83282,0.94843
2002,Lower Saxony,First Stage of Tertiary Education,No,0.87818,113,113,0.81761,0.93876
2002,Lower Saxony,Second Stage of Tertiary Education,Yes,0.09481,31,310,0.06214,0.12747
2002,Lower Saxony,Second Stage of Tertiary Education,No,0.90330,279,310,0.87035,0.93626
2002,Bremen,Upper Secondary Level,No,0.80938,74,74,0.71927,0.89948
2002,Bremen,Second Stage of Tertiary Education,No,0.91535,32,32,0.81736,1.01334
2002,North Rhine-Westphalia,Pre-primary Level,No,0.92830,137,137,0.88494,0.97166
2002,North Rhine-Westphalia,Primary Level,No,0.88124,90,90,0.81403,0.94845
2002,North Rhine-Westphalia,Lower Secondary Level,Yes,0.15969,101,624,0.13092,0.18845
2002,North Rhine-Westphalia,Lower Secondary Level,No,0.83306,523,624,0.80378,0.86235
2002,North Rhine-Westphalia,Upper Secondary Level,Yes,0.12289,264,2346,0.10960,0.13617
2002,North Rhine-Westphalia,Upper Secondary Level,No,0.87148,2082,2346,0.85794,0.88503
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.10067,36,351,0.06914,0.13219
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.88745,315,351,0.85434,0.92056
2002,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.13042,50,351,0.09514,0.16570
2002,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.86958,301,351,0.83430,0.90486
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.09605,95,887,0.07665,0.11545
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.90120,792,887,0.88155,0.92085
2002,Hesse,Lower Secondary Level,Yes,0.15285,32,232,0.10645,0.19926
2002,Hesse,Lower Secondary Level,No,0.84715,200,232,0.80074,0.89355
2002,Hesse,Upper Secondary Level,Yes,0.16125,115,772,0.13529,0.18721
2002,Hesse,Upper Secondary Level,No,0.83527,657,772,0.80908,0.86145
2002,Hesse,Post-secondary Non-tertiary Level,No,0.89398,100,100,0.83334,0.95463
2002,Hesse,First Stage of Tertiary Education,No,0.94151,89,89,0.89248,0.99054
2002,Hesse,Second Stage of Tertiary Education,No,0.92821,329,329,0.90028,0.95615
2002,"Rhineland-Palatinate, Saarland",Pre-primary Level,No,0.81399,31,31,0.67475,0.95324
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.87357,210,210,0.82851,0.91862
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.12053,92,715,0.09665,0.14441
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.87947,623,715,0.85559,0.90335
2002,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.81881,47,47,0.70749,0.93012
2002,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.93655,100,100,0.88853,0.98457
2002,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.89169,161,161,0.84353,0.93984
2002,Baden-Wuerttemberg,Pre-primary Level,No,0.97435,86,86,0.94074,1.00796
2002,Baden-Wuerttemberg,Primary Level,No,0.76299,42,42,0.63282,0.89316
2002,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.18069,73,490,0.14658,0.21479
2002,Baden-Wuerttemberg,Lower Secondary Level,No,0.81931,417,490,0.78521,0.85342
2002,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.10729,142,1293,0.09042,0.12417
2002,Baden-Wuerttemberg,Upper Secondary Level,No,0.89193,1151,1293,0.87500,0.90886
2002,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.90904,123,123,0.85801,0.96006
2002,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.88384,199,199,0.83920,0.92847
2002,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.12890,56,498,0.09944,0.15836
2002,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.86173,442,498,0.83138,0.89208
2002,Bavaria,Pre-primary Level,No,0.94299,48,48,0.87671,1.00928
2002,Bavaria,Lower Secondary Level,Yes,0.10339,44,420,0.07423,0.13254
2002,Bavaria,Lower Secondary Level,No,0.89661,376,420,0.86746,0.92577
2002,Bavaria,Upper Secondary Level,Yes,0.12490,201,1705,0.10920,0.14059
2002,Bavaria,Upper Secondary Level,No,0.87147,1504,1705,0.85558,0.88736
2002,Bavaria,Post-secondary Non-tertiary Level,No,0.89167,133,133,0.83865,0.94469
2002,Bavaria,First Stage of Tertiary Education,Yes,0.20776,44,254,0.15777,0.25776
2002,Bavaria,First Stage of Tertiary Education,No,0.79130,210,254,0.74122,0.84138
2002,Bavaria,Second Stage of Tertiary Education,Yes,0.13126,66,621,0.10468,0.15784
2002,Bavaria,Second Stage of Tertiary Education,No,0.86124,555,621,0.83403,0.88845
2002,Berlin,Lower Secondary Level,No,0.91776,65,65,0.85046,0.98507
2002,Berlin,Upper Secondary Level,Yes,0.09181,32,342,0.06117,0.12246
2002,Berlin,Upper Secondary Level,No,0.90661,310,342,0.87572,0.93749
2002,Berlin,Post-secondary Non-tertiary Level,No,0.85083,33,33,0.72739,0.97427
2002,Berlin,First Stage of Tertiary Education,No,0.81503,59,59,0.71511,0.91496
2002,Berlin,Second Stage of Tertiary Education,No,0.92255,241,241,0.88873,0.95637
2002,Brandenburg,Lower Secondary Level,No,0.87136,68,68,0.79120,0.95153
2002,Brandenburg,Upper Secondary Level,Yes,0.13212,58,482,0.10186,0.16238
2002,Brandenburg,Upper Secondary Level,No,0.86788,424,482,0.83762,0.89814
2002,Brandenburg,First Stage of Tertiary Education,No,0.93537,76,76,0.87973,0.99102
2002,Brandenburg,Second Stage of Tertiary Education,Yes,0.14900,37,254,0.10512,0.19287
2002,Brandenburg,Second Stage of Tertiary Education,No,0.85100,217,254,0.80713,0.89488
2002,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.81549,35,35,0.68510,0.94587
2002,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.15354,38,264,0.10997,0.19711
2002,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.83756,226,264,0.79298,0.88214
2002,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.99702,39,39,0.97968,1.01436
2002,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.83851,123,123,0.77321,0.90381
2002,Saxony,Pre-primary Level,No,0.97612,37,37,0.92625,1.02599
2002,Saxony,Lower Secondary Level,No,0.80224,109,109,0.72711,0.87736
2002,Saxony,Upper Secondary Level,Yes,0.12996,104,894,0.10791,0.15202
2002,Saxony,Upper Secondary Level,No,0.87004,790,894,0.84798,0.89209
2002,Saxony,Post-secondary Non-tertiary Level,No,0.86935,41,41,0.76491,0.97379
2002,Saxony,First Stage of Tertiary Education,No,0.90511,122,122,0.85289,0.95733
2002,Saxony,Second Stage of Tertiary Education,Yes,0.10739,34,397,0.07690,0.13788
2002,Saxony,Second Stage of Tertiary Education,No,0.89261,363,397,0.86212,0.92310
2002,Saxony-Anhalt,Lower Secondary Level,No,0.82289,69,69,0.73215,0.91363
2002,Saxony-Anhalt,Upper Secondary Level,Yes,0.14824,73,493,0.11684,0.17964
2002,Saxony-Anhalt,Upper Secondary Level,No,0.85176,420,493,0.82036,0.88316
2002,Saxony-Anhalt,First Stage of Tertiary Education,No,0.84547,84,84,0.76770,0.92323
2002,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.17584,33,230,0.12653,0.22515
2002,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.82416,197,230,0.77485,0.87347
2002,Thuringa,Lower Secondary Level,No,0.82820,50,50,0.72258,0.93382
2002,Thuringa,Upper Secondary Level,Yes,0.11737,66,589,0.09136,0.14339
2002,Thuringa,Upper Secondary Level,No,0.88216,523,589,0.85610,0.90822
2002,Thuringa,First Stage of Tertiary Education,No,0.83036,60,60,0.73460,0.92613
2002,Thuringa,Second Stage of Tertiary Education,No,0.87092,159,159,0.81864,0.92320
2003,Schleswig-Holstein,Lower Secondary Level,No,0.77586,71,71,0.67817,0.87355
2003,Schleswig-Holstein,Upper Secondary Level,Yes,0.10165,39,356,0.07022,0.13309
2003,Schleswig-Holstein,Upper Secondary Level,No,0.89083,317,356,0.85838,0.92327
2003,Schleswig-Holstein,First Stage of Tertiary Education,No,0.84732,42,42,0.73722,0.95742
2003,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.87137,94,94,0.80333,0.93942
2003,Hamburg,Upper Secondary Level,No,0.83525,118,118,0.76803,0.90246
2003,Hamburg,Second Stage of Tertiary Education,No,0.88574,67,67,0.80899,0.96249
2003,Lower Saxony,Pre-primary Level,No,0.96793,58,58,0.92219,1.01367
2003,Lower Saxony,Lower Secondary Level,Yes,0.15197,35,266,0.10874,0.19519
2003,Lower Saxony,Lower Secondary Level,No,0.84803,231,266,0.80481,0.89126
2003,Lower Saxony,Upper Secondary Level,Yes,0.11199,114,993,0.09236,0.13161
2003,Lower Saxony,Upper Secondary Level,No,0.88573,879,993,0.86594,0.90553
2003,Lower Saxony,Post-secondary Non-tertiary Level,No,0.85798,105,105,0.79089,0.92507
2003,Lower Saxony,First Stage of Tertiary Education,No,0.91180,110,110,0.85856,0.96504
2003,Lower Saxony,Second Stage of Tertiary Education,No,0.91424,270,270,0.88077,0.94770
2003,Bremen,Upper Secondary Level,No,0.91881,77,77,0.85740,0.98022
2003,Bremen,Second Stage of Tertiary Education,No,0.94375,35,35,0.86631,1.02120
2003,North Rhine-Westphalia,Pre-primary Level,No,0.91949,131,131,0.87272,0.96626
2003,North Rhine-Westphalia,Primary Level,No,0.87519,93,93,0.80766,0.94273
2003,North Rhine-Westphalia,Lower Secondary Level,Yes,0.15663,94,587,0.12720,0.18606
2003,North Rhine-Westphalia,Lower Secondary Level,No,0.82970,493,587,0.79926,0.86013
2003,North Rhine-Westphalia,Upper Secondary Level,Yes,0.13563,298,2251,0.12149,0.14978
2003,North Rhine-Westphalia,Upper Secondary Level,No,0.85613,1953,2251,0.84163,0.87063
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.14915,44,338,0.11112,0.18719
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.84626,294,338,0.80775,0.88477
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.14378,45,334,0.10609,0.18146
2003,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.85213,289,334,0.81400,0.89025
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.09150,77,843,0.07202,0.11097
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.90038,766,843,0.88015,0.92061
2003,Hesse,Pre-primary Level,No,0.98380,31,31,0.93862,1.02898
2003,Hesse,Lower Secondary Level,No,0.86768,179,179,0.81791,0.91746
2003,Hesse,Upper Secondary Level,Yes,0.13276,83,693,0.10748,0.15804
2003,Hesse,Upper Secondary Level,No,0.86653,610,693,0.84119,0.89186
2003,Hesse,Post-secondary Non-tertiary Level,No,0.90499,104,104,0.84837,0.96162
2003,Hesse,First Stage of Tertiary Education,No,0.93954,90,90,0.89002,0.98906
2003,Hesse,Second Stage of Tertiary Education,No,0.90554,297,297,0.87222,0.93886
2003,"Rhineland-Palatinate, Saarland",Pre-primary Level,No,0.87648,34,34,0.76422,0.98874
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.17745,44,234,0.12840,0.22651
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.82255,190,234,0.77349,0.87160
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.13428,76,693,0.10888,0.15968
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.86212,617,693,0.83643,0.88781
2003,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.84159,50,50,0.73936,0.94383
2003,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.90171,95,95,0.84153,0.96189
2003,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.86931,162,162,0.81724,0.92137
2003,Baden-Wuerttemberg,Pre-primary Level,No,0.87750,70,70,0.80014,0.95486
2003,Baden-Wuerttemberg,Primary Level,No,0.93912,41,41,0.86502,1.01322
2003,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.08798,46,448,0.06172,0.11424
2003,Baden-Wuerttemberg,Lower Secondary Level,No,0.90130,402,448,0.87365,0.92895
2003,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.11953,152,1246,0.10151,0.13755
2003,Baden-Wuerttemberg,Upper Secondary Level,No,0.87585,1094,1246,0.85753,0.89416
2003,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.88298,125,125,0.82641,0.93956
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.90350,190,190,0.86141,0.94560
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.09623,58,469,0.06951,0.12294
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.90377,411,469,0.87706,0.93049
2003,Bavaria,Pre-primary Level,No,0.93032,63,63,0.86694,0.99369
2003,Bavaria,Lower Secondary Level,Yes,0.13638,48,390,0.10228,0.17049
2003,Bavaria,Lower Secondary Level,No,0.85627,342,390,0.82141,0.89113
2003,Bavaria,Upper Secondary Level,Yes,0.11679,189,1629,0.10119,0.13239
2003,Bavaria,Upper Secondary Level,No,0.87772,1440,1629,0.86181,0.89364
2003,Bavaria,Post-secondary Non-tertiary Level,No,0.90639,133,133,0.85670,0.95608
2003,Bavaria,First Stage of Tertiary Education,Yes,0.16114,36,248,0.11529,0.20699
2003,Bavaria,First Stage of Tertiary Education,No,0.83886,212,248,0.79301,0.88471
2003,Bavaria,Second Stage of Tertiary Education,Yes,0.09954,58,582,0.07519,0.12388
2003,Bavaria,Second Stage of Tertiary Education,No,0.88823,524,582,0.86260,0.91385
2003,Berlin,Lower Secondary Level,No,0.72817,63,63,0.61742,0.83891
2003,Berlin,Upper Secondary Level,No,0.91972,315,315,0.88966,0.94977
2003,Berlin,Post-secondary Non-tertiary Level,No,0.98179,33,33,0.93545,1.02812
2003,Berlin,First Stage of Tertiary Education,No,0.76306,51,51,0.64520,0.88092
2003,Berlin,Second Stage of Tertiary Education,No,0.90822,226,226,0.87049,0.94594
2003,Brandenburg,Lower Secondary Level,No,0.86148,62,62,0.77478,0.94817
2003,Brandenburg,Upper Secondary Level,Yes,0.13132,59,461,0.10045,0.16218
2003,Brandenburg,Upper Secondary Level,No,0.86314,402,461,0.83173,0.89455
2003,Brandenburg,First Stage of Tertiary Education,No,0.88859,68,68,0.81325,0.96393
2003,Brandenburg,Second Stage of Tertiary Education,Yes,0.20457,42,259,0.15534,0.25379
2003,Brandenburg,Second Stage of Tertiary Education,No,0.79543,217,259,0.74621,0.84466
2003,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.83192,38,38,0.71143,0.95241
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.12230,34,271,0.08322,0.16138
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.87699,237,271,0.83781,0.91616
2003,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.84418,33,33,0.71851,0.96984
