"hlf0094","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Angemessen","2012","Hessen","Ostdeutschland","","","",""
"Angemessen","2012","Rheinland-Pfalz,Saarland","Westdeutschland","751","0.563296803537503","0.53726054754585","0.589333059529155"
"Angemessen","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Angemessen","2012","Baden-Wuerttemberg","Westdeutschland","1701","0.537345499910585","0.51980498095957","0.554886018861599"
"Angemessen","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Angemessen","2012","Bayern","Westdeutschland","1888","0.485646472435289","0.469813840816277","0.5014791040543"
"Angemessen","2012","Bayern","Ostdeutschland","","","",""
"Angemessen","2012","Berlin","Westdeutschland","73","0.35051357317948","0.284878264528733","0.416148881830227"
"Angemessen","2012","Berlin","Ostdeutschland","58","0.420114632503357","0.335913854452871","0.504315410553844"
"Angemessen","2012","Brandenburg","Westdeutschland","","","",""
"Angemessen","2012","Brandenburg","Ostdeutschland","428","0.573282731957982","0.537428209570695","0.60913725434527"
"Angemessen","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Angemessen","2012","Mecklenburg-Vorpommern","Ostdeutschland","129","0.501866621472512","0.448083497174528","0.555649745770497"
"Angemessen","2012","Sachsen","Westdeutschland","","","",""
"Angemessen","2012","Sachsen","Ostdeutschland","553","0.53971934950291","0.509131893451109","0.570306805554711"
"Angemessen","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"Angemessen","2012","Sachsen-Anhalt","Ostdeutschland","410","0.607367995099858","0.570771555086954","0.643964435112761"
"Angemessen","2012","Thueringen","Westdeutschland","","","",""
"Angemessen","2012","Thueringen","Ostdeutschland","371","0.562883268670957","0.527023101780594","0.598743435561321"
"Etwas zu hoch","2012","Schleswig-Holstein","Westdeutschland","66","0.0478890141140553","0.0332291136037786","0.062548914624332"
"Etwas zu hoch","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Hamburg","Westdeutschland","","","",""
"Etwas zu hoch","2012","Hamburg","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Niedersachsen","Westdeutschland","141","0.0896660704206822","0.077969589465792","0.101362551375572"
"Etwas zu hoch","2012","Niedersachsen","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Bremen","Westdeutschland","","","",""
"Etwas zu hoch","2012","Bremen","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Nordrhein-Westfalen","Westdeutschland","376","0.0974058900291204","0.0884460409982099","0.106365739060031"
"Etwas zu hoch","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Hessen","Westdeutschland","158","0.0806335269981171","0.0671268411451227","0.0941402128511115"
"Etwas zu hoch","2012","Hessen","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Rheinland-Pfalz,Saarland","Westdeutschland","127","0.126702384428708","0.109240535148999","0.144164233708417"
"Etwas zu hoch","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Baden-Wuerttemberg","Westdeutschland","259","0.0880325945806843","0.0780648099922672","0.0980003791691013"
"Etwas zu hoch","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Bayern","Westdeutschland","287","0.0806287405501095","0.0720038711812227","0.0892536099189964"
"Etwas zu hoch","2012","Bayern","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Berlin","Westdeutschland","","","",""
"Etwas zu hoch","2012","Berlin","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Brandenburg","Westdeutschland","","","",""
"Etwas zu hoch","2012","Brandenburg","Ostdeutschland","70","0.102870724396002","0.0808484172182699","0.124893031573735"
"Etwas zu hoch","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Etwas zu hoch","2012","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Etwas zu hoch","2012","Sachsen","Westdeutschland","","","",""
"Etwas zu hoch","2012","Sachsen","Ostdeutschland","101","0.108966273441357","0.0898439294747237","0.12808861740799"
"Etwas zu hoch","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"Etwas zu hoch","2012","Sachsen-Anhalt","Ostdeutschland","89","0.13454439281319","0.108971771959694","0.160117013666686"
"Etwas zu hoch","2012","Thueringen","Westdeutschland","","","",""
"Etwas zu hoch","2012","Thueringen","Ostdeutschland","108","0.17497757639016","0.147509484209501","0.202445668570818"
"Viel zu hoch","2012","Schleswig-Holstein","Westdeutschland","","","",""
"Viel zu hoch","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"Viel zu hoch","2012","Hamburg","Westdeutschland","","","",""
"Viel zu hoch","2012","Hamburg","Ostdeutschland","","","",""
"Viel zu hoch","2012","Niedersachsen","Westdeutschland","37","0.0130617850163562","0.00841356118640059","0.0177100088463117"
"Viel zu hoch","2012","Niedersachsen","Ostdeutschland","","","",""
"Viel zu hoch","2012","Bremen","Westdeutschland","","","",""
"Viel zu hoch","2012","Bremen","Ostdeutschland","","","",""
"Viel zu hoch","2012","Nordrhein-Westfalen","Westdeutschland","59","0.0135465609319526","0.0100534316605607","0.0170396902033445"
"Viel zu hoch","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Viel zu hoch","2012","Hessen","Westdeutschland","","","",""
"Viel zu hoch","2012","Hessen","Ostdeutschland","","","",""
"Viel zu hoch","2012","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Viel zu hoch","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Viel zu hoch","2012","Baden-Wuerttemberg","Westdeutschland","68","0.0173140094816154","0.0127252695715959","0.0219027493916349"
"Viel zu hoch","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Viel zu hoch","2012","Bayern","Westdeutschland","50","0.0176734201553202","0.0134994400450633","0.021847400265577"
"Viel zu hoch","2012","Bayern","Ostdeutschland","","","",""
"Viel zu hoch","2012","Berlin","Westdeutschland","","","",""
"Viel zu hoch","2012","Berlin","Ostdeutschland","","","",""
"Viel zu hoch","2012","Brandenburg","Westdeutschland","","","",""
"Viel zu hoch","2012","Brandenburg","Ostdeutschland","","","",""
"Viel zu hoch","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Viel zu hoch","2012","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Viel zu hoch","2012","Sachsen","Westdeutschland","","","",""
"Viel zu hoch","2012","Sachsen","Ostdeutschland","","","",""
"Viel zu hoch","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"Viel zu hoch","2012","Sachsen-Anhalt","Ostdeutschland","","","",""
"Viel zu hoch","2012","Thueringen","Westdeutschland","","","",""
"Viel zu hoch","2012","Thueringen","Ostdeutschland","","","",""
"Sehr guenstig","2013","Schleswig-Holstein","Westdeutschland","74","0.157889900323011","0.132622258569298","0.183157542076725"
"Sehr guenstig","2013","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr guenstig","2013","Hamburg","Westdeutschland","37","0.137096358889178","0.089428328859551","0.184764388918804"
"Sehr guenstig","2013","Hamburg","Ostdeutschland","","","",""
"Sehr guenstig","2013","Niedersachsen","Westdeutschland","255","0.0990693262843053","0.086951633435197","0.111187019133414"
"Sehr guenstig","2013","Niedersachsen","Ostdeutschland","","","",""
"Sehr guenstig","2013","Bremen","Westdeutschland","","","",""
"Sehr guenstig","2013","Bremen","Ostdeutschland","","","",""
"Sehr guenstig","2013","Nordrhein-Westfalen","Westdeutschland","492","0.109170160506885","0.0999921060272184","0.118348214986552"
"Sehr guenstig","2013","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr guenstig","2013","Hessen","Westdeutschland","112","0.0732601887539381","0.0605246302430566","0.0859957472648195"
"Sehr guenstig","2013","Hessen","Ostdeutschland","","","",""
"Sehr guenstig","2013","Rheinland-Pfalz,Saarland","Westdeutschland","112","0.0533219219728237","0.042034498405299","0.0646093455403485"
"Sehr guenstig","2013","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr guenstig","2013","Baden-Wuerttemberg","Westdeutschland","272","0.082899015905905","0.0734179644715085","0.0923800673403016"
"Sehr guenstig","2013","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr guenstig","2013","Bayern","Westdeutschland","379","0.115752301301891","0.105653084718669","0.125851517885114"
"Sehr guenstig","2013","Bayern","Ostdeutschland","","","",""
"Sehr guenstig","2013","Berlin","Westdeutschland","34","0.169104716143618","0.116627466887542","0.221581965399694"
"Sehr guenstig","2013","Berlin","Ostdeutschland","","","",""
"Sehr guenstig","2013","Brandenburg","Westdeutschland","","","",""
"Sehr guenstig","2013","Brandenburg","Ostdeutschland","36","0.0421649014860206","0.0269591548623053","0.0573706481097358"
"Sehr guenstig","2013","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr guenstig","2013","Mecklenburg-Vorpommern","Ostdeutschland","38","0.140317696432008","0.102673378615842","0.177962014248174"
"Sehr guenstig","2013","Sachsen","Westdeutschland","","","",""
"Sehr guenstig","2013","Sachsen","Ostdeutschland","63","0.071671236757328","0.0556116407316964","0.0877308327829597"
"Sehr guenstig","2013","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr guenstig","2013","Sachsen-Anhalt","Ostdeutschland","39","0.0370162772396709","0.0226340899797766","0.0513984644995652"
"Sehr guenstig","2013","Thueringen","Westdeutschland","","","",""
"Sehr guenstig","2013","Thueringen","Ostdeutschland","65","0.0776975330556564","0.0585519576791499","0.0968431084321628"
"Guenstig","2013","Schleswig-Holstein","Westdeutschland","269","0.350801204891241","0.317732096299498","0.383870313482985"
"Guenstig","2013","Schleswig-Holstein","Ostdeutschland","","","",""
"Guenstig","2013","Hamburg","Westdeutschland","58","0.396928227987621","0.329121375359911","0.464735080615331"
"Guenstig","2013","Hamburg","Ostdeutschland","","","",""
"Guenstig","2013","Niedersachsen","Westdeutschland","682","0.252888709087436","0.235258315074309","0.270519103100563"
"Guenstig","2013","Niedersachsen","Ostdeutschland","","","",""
"Guenstig","2013","Bremen","Westdeutschland","45","0.340254829290777","0.257526724092597","0.422982934488957"
"Guenstig","2013","Bremen","Ostdeutschland","","","",""
"Guenstig","2013","Nordrhein-Westfalen","Westdeutschland","1241","0.308505083267327","0.294911719562664","0.32209844697199"
"Guenstig","2013","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Guenstig","2013","Hessen","Westdeutschland","451","0.289028510005106","0.266871992325005","0.311185027685207"
"Guenstig","2013","Hessen","Ostdeutschland","","","",""
"Guenstig","2013","Rheinland-Pfalz,Saarland","Westdeutschland","392","0.243551272423969","0.221987451599642","0.265115093248296"
"Guenstig","2013","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Guenstig","2013","Baden-Wuerttemberg","Westdeutschland","890","0.268574393913425","0.253334195623291","0.283814592203559"
"Guenstig","2013","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Guenstig","2013","Bayern","Westdeutschland","1232","0.350578691761999","0.335516369855049","0.36564101366895"
"Guenstig","2013","Bayern","Ostdeutschland","","","",""
"Guenstig","2013","Berlin","Westdeutschland","54","0.231403389550713","0.172362329577798","0.290444449523629"
"Guenstig","2013","Berlin","Ostdeutschland","","","",""
"Guenstig","2013","Brandenburg","Westdeutschland","","","",""
"Guenstig","2013","Brandenburg","Ostdeutschland","164","0.276602962082783","0.242757253772223","0.310448670393342"
"Guenstig","2013","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Guenstig","2013","Mecklenburg-Vorpommern","Ostdeutschland","133","0.356678009461008","0.304758978219798","0.408597040702219"
"Guenstig","2013","Sachsen","Westdeutschland","","","",""
"Guenstig","2013","Sachsen","Ostdeutschland","302","0.306752826115189","0.278041741178387","0.335463911051991"
"Guenstig","2013","Sachsen-Anhalt","Westdeutschland","","","",""
"Guenstig","2013","Sachsen-Anhalt","Ostdeutschland","152","0.214181936457101","0.18293038945187","0.245433483462331"
"Guenstig","2013","Thueringen","Westdeutschland","","","",""
"Guenstig","2013","Thueringen","Ostdeutschland","230","0.267537670209326","0.235877500395653","0.299197840022999"
"Angemessen","2013","Schleswig-Holstein","Westdeutschland","400","0.428947066693883","0.394651093423387","0.463243039964379"
"Angemessen","2013","Schleswig-Holstein","Ostdeutschland","","","",""
"Angemessen","2013","Hamburg","Westdeutschland","92","0.339527560338208","0.273898232002807","0.405156888673608"
"Angemessen","2013","Hamburg","Ostdeutschland","","","",""
"Angemessen","2013","Niedersachsen","Westdeutschland","1200","0.513518491579907","0.493245592400538","0.533791390759276"
"Angemessen","2013","Niedersachsen","Ostdeutschland","","","",""
"Angemessen","2013","Bremen","Westdeutschland","49","0.359789342767891","0.275988494327549","0.443590191208232"
"Angemessen","2013","Bremen","Ostdeutschland","","","",""
"Angemessen","2013","Nordrhein-Westfalen","Westdeutschland","2214","0.475526421957897","0.460828686968549","0.490224156947246"
"Angemessen","2013","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Angemessen","2013","Hessen","Westdeutschland","843","0.508243868112681","0.48380866042729","0.532679075798071"
"Angemessen","2013","Hessen","Ostdeutschland","","","",""
"Angemessen","2013","Rheinland-Pfalz,Saarland","Westdeutschland","851","0.591475688287003","0.56678016873363","0.616171207840376"
"Angemessen","2013","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Angemessen","2013","Baden-Wuerttemberg","Westdeutschland","1644","0.529276019840492","0.512112849776933","0.54643918990405"
"Angemessen","2013","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Angemessen","2013","Bayern","Westdeutschland","1955","0.460796217523922","0.445061214974469","0.476531220073375"
"Angemessen","2013","Bayern","Ostdeutschland","","","",""
"Angemessen","2013","Berlin","Westdeutschland","91","0.56006850326646","0.490576767702373","0.629560238830547"
"Angemessen","2013","Berlin","Ostdeutschland","61","0.552946784589587","0.463617081553503","0.64227648762567"
"Angemessen","2013","Brandenburg","Westdeutschland","","","",""
"Angemessen","2013","Brandenburg","Ostdeutschland","406","0.546408864397425","0.508740394585814","0.584077334209036"
"Angemessen","2013","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Angemessen","2013","Mecklenburg-Vorpommern","Ostdeutschland","130","0.442082089724454","0.388253769593013","0.495910409855895"
"Angemessen","2013","Sachsen","Westdeutschland","","","",""
"Angemessen","2013","Sachsen","Ostdeutschland","508","0.452081254230752","0.421094392595969","0.483068115865534"
"Angemessen","2013","Sachsen-Anhalt","Westdeutschland","","","",""
"Angemessen","2013","Sachsen-Anhalt","Ostdeutschland","405","0.60409137940874","0.566837809653332","0.641344949164148"
"Angemessen","2013","Thueringen","Westdeutschland","","","",""
"Angemessen","2013","Thueringen","Ostdeutschland","359","0.527442913157203","0.491736765754071","0.563149060560334"
"Etwas zu hoch","2013","Schleswig-Holstein","Westdeutschland","50","0.0542973203401618","0.0385947912794518","0.0699998494008718"
"Etwas zu hoch","2013","Schleswig-Holstein","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Hamburg","Westdeutschland","","","",""
"Etwas zu hoch","2013","Hamburg","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Niedersachsen","Westdeutschland","162","0.111511137593743","0.0987441109184589","0.124278164269027"
"Etwas zu hoch","2013","Niedersachsen","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Bremen","Westdeutschland","","","",""
"Etwas zu hoch","2013","Bremen","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Nordrhein-Westfalen","Westdeutschland","456","0.0969812293734045","0.0882717236190818","0.105690735127727"
"Etwas zu hoch","2013","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Hessen","Westdeutschland","179","0.122301466338822","0.10628769631516","0.138315236362484"
"Etwas zu hoch","2013","Hessen","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Rheinland-Pfalz,Saarland","Westdeutschland","138","0.0863537560349682","0.0722423457977425","0.100465166272194"
"Etwas zu hoch","2013","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Baden-Wuerttemberg","Westdeutschland","373","0.106015269799491","0.095429498738841","0.11660104086014"
"Etwas zu hoch","2013","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Bayern","Westdeutschland","250","0.0621707087864509","0.0545483268616842","0.0697930907112177"
"Etwas zu hoch","2013","Bayern","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Berlin","Westdeutschland","","","",""
"Etwas zu hoch","2013","Berlin","Ostdeutschland","","","",""
"Etwas zu hoch","2013","Brandenburg","Westdeutschland","","","",""
"Etwas zu hoch","2013","Brandenburg","Ostdeutschland","54","0.122069157111553","0.0972995021392397","0.146838812083865"
