year,bula_h,pgisced97,ple0040,proportion,n,lower_confidence,upper_confidence
2014,Mecklenburg-Vorpommern,general elemantary,Nein,0.0010731996151284139,38694,0.0007469565082349915,0.0013994427220218363
2014,Niedersachsen,higher education,Ja,0.0010731996151284139,38694,0.0007469565082349915,0.0013994427220218363
2014,"Rheinland-Pfalz,Saarland",inadequately,Nein,0.0010731996151284139,38694,0.0007469565082349915,0.0013994427220218363
2014,Baden-Württemberg,higher vocational,Ja,0.0009991858485678337,38694,0.0006843817949085079,0.0013139899022271595
2014,Mecklenburg-Vorpommern,vocational + Abi,Nein,0.0009621789652875435,38694,0.0006532538967000956,0.0012711040338749915
2014,Bremen,general elemantary,Nein,0.0009621789652875435,38694,0.0006532538967000956,0.0012711040338749915
2014,Bayern,vocational + Abi,Ja,0.0008511583154466731,38694,0.0005605858050436263,0.0011417308258497199
2014,Thüringen,higher education,Ja,0.0008511583154466731,38694,0.0005605858050436263,0.0011417308258497199
2014,Nordrhein-Westfalen,inadequately,Ja,0.0008141514321663829,38694,0.0005299606478905861,0.0010983422164421797
2014,Brandenburg,-1,Nein,0.0008141514321663829,38694,0.0005299606478905861,0.0010983422164421797
2014,Schleswig-Holstein,-1,Nein,0.0008141514321663829,38694,0.0005299606478905861,0.0010983422164421797
2014,Sachsen-Anhalt,higher education,Ja,0.0007771445488860928,38694,0.0004994826177564487,0.001054806480015737
2014,Schleswig-Holstein,in school,Nein,0.0007401376656058027,38694,0.00046916234902515754,0.0010111129821864478
2014,Sachsen,-1,Nein,0.0007401376656058027,38694,0.00046916234902515754,0.0010111129821864478
2014,Sachsen-Anhalt,-1,Nein,0.0007031307823255126,38694,0.00043901182340869133,0.0009672497412423339
2014,"Rheinland-Pfalz,Saarland",general elemantary,Ja,0.0007031307823255126,38694,0.00043901182340869133,0.0009672497412423339
2014,Hamburg,higher vocational,Nein,0.0006661238990452224,38694,0.00040904462180060055,0.0009232031762898443
2014,Schleswig-Holstein,inadequately,Nein,0.0006661238990452224,38694,0.00040904462180060055,0.0009232031762898443
2014,Berlin,-1,Nein,0.0006661238990452224,38694,0.00040904462180060055,0.0009232031762898443
2014,Sachsen-Anhalt,inadequately,Nein,0.0006661238990452224,38694,0.00040904462180060055,0.0009232031762898443
2014,"Rheinland-Pfalz,Saarland",in school,Nein,0.0006291170157649323,38694,0.00037927624010187974,0.0008789577914279849
2014,"Rheinland-Pfalz,Saarland",higher vocational,Ja,0.0005921101324846421,38694,0.00034972449007733834,0.000834495774891946
2014,Schleswig-Holstein,general elemantary,Ja,0.0005921101324846421,38694,0.00034972449007733834,0.000834495774891946
2014,Sachsen-Anhalt,in school,Nein,0.000555103249204352,38694,0.0003204100150188009,0.000789796483389903
2014,Berlin,higher vocational,Ja,0.000555103249204352,38694,0.0003204100150188009,0.000789796483389903
2014,Berlin,inadequately,Nein,0.000555103249204352,38694,0.0003204100150188009,0.000789796483389903
2014,Berlin,in school,Nein,0.000555103249204352,38694,0.0003204100150188009,0.000789796483389903
2014,Bremen,vocational + Abi,Nein,0.000555103249204352,38694,0.0003204100150188009,0.000789796483389903
2014,Baden-Württemberg,vocational + Abi,Ja,0.0005180963659240619,38694,0.00029135696316015433,0.0007448357686879695
2014,Brandenburg,general elemantary,Ja,0.0005180963659240619,38694,0.00029135696316015433,0.0007448357686879695
2014,Brandenburg,higher vocational,Ja,0.0005180963659240619,38694,0.00029135696316015433,0.0007448357686879695
2014,Sachsen,higher vocational,Ja,0.0005180963659240619,38694,0.00029135696316015433,0.0007448357686879695
2014,Mecklenburg-Vorpommern,higher education,Ja,0.0005180963659240619,38694,0.00029135696316015433,0.0007448357686879695
2014,Hamburg,middle vocational,Ja,0.00048108948264377177,38694,0.0002625938821732359,0.0006995850831143076
2014,Bremen,middle vocational,Ja,0.0004440825993634816,38694,0.0002341549305101036,0.0006540102682168595
2014,Bremen,in school,Nein,0.0004440825993634816,38694,0.0002341549305101036,0.0006540102682168595
2014,Niedersachsen,higher vocational,Ja,0.0004440825993634816,38694,0.0002341549305101036,0.0006540102682168595
2014,Schleswig-Holstein,higher education,Ja,0.0004440825993634816,38694,0.0002341549305101036,0.0006540102682168595
2014,Sachsen-Anhalt,higher vocational,Ja,0.00040707571608319146,38694,0.00020608155462213304,0.0006080698775442499
2014,Hessen,vocational + Abi,Ja,0.00040707571608319146,38694,0.00020608155462213304,0.0006080698775442499
2014,Thüringen,-1,Nein,0.00040707571608319146,38694,0.00020608155462213304,0.0006080698775442499
2014,"Rheinland-Pfalz,Saarland",vocational + Abi,Ja,0.00040707571608319146,38694,0.00020608155462213304,0.0006080698775442499
2014,Hamburg,-1,Nein,0.00037006883280290133,38694,0.00017842487177453632,0.0005617127938312664
2014,Bremen,inadequately,Nein,0.00037006883280290133,38694,0.00017842487177453632,0.0005617127938312664
2014,Sachsen,in school,Nein,0.00037006883280290133,38694,0.00017842487177453632,0.0005617127938312664
2014,Niedersachsen,vocational + Abi,Ja,0.00037006883280290133,38694,0.00017842487177453632,0.0005617127938312664
2014,Hessen,higher vocational,Ja,0.00037006883280290133,38694,0.00017842487177453632,0.0005617127938312664
2014,Bayern,inadequately,Ja,0.00037006883280290133,38694,0.00017842487177453632,0.0005617127938312664
2014,Hamburg,higher education,Ja,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Baden-Württemberg,inadequately,Ja,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Niedersachsen,inadequately,Ja,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Brandenburg,in school,Nein,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Sachsen,general elemantary,Ja,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Thüringen,general elemantary,Ja,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Hessen,inadequately,Ja,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Bremen,-1,Nein,0.0003330619495226112,38694,0.00015124915920840934,0.000514874739836813
2014,Mecklenburg-Vorpommern,general elemantary,Ja,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Berlin,general elemantary,Ja,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Hamburg,general elemantary,Ja,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Thüringen,in school,Nein,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Schleswig-Holstein,vocational + Abi,Ja,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Mecklenburg-Vorpommern,inadequately,Nein,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Mecklenburg-Vorpommern,higher vocational,Ja,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Thüringen,higher vocational,Ja,0.0002960550662423211,38694,0.00012463715086875996,0.0004674729816158822
2014,Hamburg,in school,Nein,0.00025904818296203095,38694,9.869843782289527e-05,0.0004193979281011666
2014,Bayern,-1,Ja,0.00025904818296203095,38694,9.869843782289527e-05,0.0004193979281011666
2014,Mecklenburg-Vorpommern,in school,Nein,0.00025904818296203095,38694,9.869843782289527e-05,0.0004193979281011666
2014,Thüringen,inadequately,Nein,0.00025904818296203095,38694,9.869843782289527e-05,0.0004193979281011666
2014,Brandenburg,inadequately,Nein,0.00025904818296203095,38694,9.869843782289527e-05,0.0004193979281011666
2014,Sachsen,inadequately,Nein,0.00025904818296203095,38694,9.869843782289527e-05,0.0004193979281011666
2014,Sachsen-Anhalt,general elemantary,Ja,0.0002220412996817408,38694,7.35835350234342e-05,0.0003704990643400474
2014,Mecklenburg-Vorpommern,-1,Nein,0.00018503441640145066,38694,4.950913066301913e-05,0.0003205597021398822
2014,Schleswig-Holstein,-1,Ja,0.00018503441640145066,38694,4.950913066301913e-05,0.0003205597021398822
2014,Niedersachsen,-1,Ja,0.00018503441640145066,38694,4.950913066301913e-05,0.0003205597021398822
2014,Hamburg,inadequately,Nein,0.00014802753312116054,38694,2.6807789153385843e-05,0.00026924727708893526
2014,Hamburg,higher vocational,Ja,0.00014802753312116054,38694,2.6807789153385843e-05,0.00026924727708893526
2014,Bremen,higher vocational,Nein,0.00014802753312116054,38694,2.6807789153385843e-05,0.00026924727708893526
2014,Sachsen-Anhalt,vocational + Abi,Ja,0.00014802753312116054,38694,2.6807789153385843e-05,0.00026924727708893526
2014,Thüringen,vocational + Abi,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Nordrhein-Westfalen,-1,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Brandenburg,inadequately,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Brandenburg,vocational + Abi,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Sachsen,vocational + Abi,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Berlin,vocational + Abi,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,"Rheinland-Pfalz,Saarland",-1,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,"Rheinland-Pfalz,Saarland",inadequately,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Brandenburg,-1,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Mecklenburg-Vorpommern,-1,Ja,0.0001110206498408704,38694,6.03932937513627e-06,0.00021600197030660452
2014,Schleswig-Holstein,inadequately,Ja,7.401376656058027e-05,38694,-1.1704708879854768e-05,0.0001597322420010153
2014,Baden-Württemberg,-1,Ja,7.401376656058027e-05,38694,-1.1704708879854768e-05,0.0001597322420010153
2014,Sachsen-Anhalt,-1,Ja,7.401376656058027e-05,38694,-1.1704708879854768e-05,0.0001597322420010153
2014,Hamburg,vocational + Abi,Ja,7.401376656058027e-05,38694,-1.1704708879854768e-05,0.0001597322420010153
2014,Schleswig-Holstein,higher vocational,Ja,7.401376656058027e-05,38694,-1.1704708879854768e-05,0.0001597322420010153
2014,Nordrhein-Westfalen,in school,Ja,7.401376656058027e-05,38694,-1.1704708879854768e-05,0.0001597322420010153
2014,Bayern,in school,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Bremen,higher education,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Bremen,vocational + Abi,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Bremen,general elemantary,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Hamburg,inadequately,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Hamburg,-1,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Sachsen-Anhalt,inadequately,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Berlin,inadequately,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Mecklenburg-Vorpommern,inadequately,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Mecklenburg-Vorpommern,vocational + Abi,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Sachsen,-1,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Thüringen,-1,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Hessen,in school,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2014,Hessen,-1,Ja,3.7006883280290134e-05,38694,-2.3606353581988907e-05,9.762012014256918e-05
2015,Nordrhein-Westfalen,middle vocational,Nein,0.07627373002176034,38036,0.07360614793745572,0.07894131210606496
2015,Bayern,middle vocational,Nein,0.0689202371126285,38036,0.06637443010784448,0.07146604411741252
2015,Baden-Württemberg,middle vocational,Nein,0.0446837247692654,38036,0.04260734435171516,0.04676010518681564
2015,Nordrhein-Westfalen,higher education,Nein,0.03991896150671569,38036,0.037951518250617024,0.04188640476281436
2015,Niedersachsen,middle vocational,Nein,0.038230659563292566,38036,0.03630357837698903,0.0401577407495961
2015,Bayern,higher education,Nein,0.03650483979890448,38036,0.03462006856770491,0.038389611030104055
2015,Baden-Württemberg,higher education,Nein,0.029901703309071808,38036,0.028190055190616715,0.0316133514275269
2015,Sachsen,middle vocational,Nein,0.02573722518196143,38036,0.02414583172652628,0.027328618637396582
2015,Nordrhein-Westfalen,general elemantary,Nein,0.024499137090117806,38036,0.022945506102107504,0.02605276807812811
2015,Hessen,middle vocational,Nein,0.02348615592406393,38036,0.02196419387135323,0.025008117976774633
2015,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.02344863810309897,38036,0.02192786294751943,0.024969413258678512
2015,Nordrhein-Westfalen,vocational + Abi,Nein,0.021009979740376678,38036,0.019568659116053787,0.02245130036469957
2015,Niedersachsen,higher education,Nein,0.01913408869212876,38036,0.017757299766334986,0.020510877617922536
2015,Hessen,higher education,Nein,0.01875891048247918,38036,0.017395425620795643,0.020122395344162713
2015,Thüringen,middle vocational,Nein,0.017520822390635554,38036,0.016202269445890437,0.01883937533538067
2015,Sachsen-Anhalt,middle vocational,Nein,0.015832520447212426,38036,0.014578027610122113,0.01708701328430274
2015,Brandenburg,middle vocational,Nein,0.015607413521422676,38036,0.014361728369708917,0.016853098673136436
2015,Bayern,general elemantary,Nein,0.015082164027913259,38036,0.013857292659799809,0.01630703539602671
2015,Schleswig-Holstein,middle vocational,Nein,0.0141442185037893,38036,0.012957480571259955,0.015330956436318646
2015,Sachsen,higher education,Nein,0.0136940046522098,38036,0.012526039933450106,0.014861969370969492
2015,Berlin,higher education,Nein,0.013618969010279883,38036,0.012454164285182347,0.014783773735377419
2015,Nordrhein-Westfalen,middle vocational,Ja,0.012793576949050799,38036,0.011664148739166321,0.013923005158935277
2015,Baden-Württemberg,general elemantary,Nein,0.012268327455541381,38036,0.011162032781358602,0.013374622129724161
2015,Bayern,vocational + Abi,Nein,0.011442935394312298,38036,0.010374057126908679,0.012511813661715917
2015,Niedersachsen,general elemantary,Nein,0.011330381931417423,38036,0.010266712885300901,0.012394050977533945
2015,Berlin,middle vocational,Nein,0.010880168079837924,38036,0.009837608438123719,0.011922727721552128
2015,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.010017258197643882,38036,0.009016459116787728,0.011018057278500035
2015,Baden-Württemberg,vocational + Abi,Nein,0.009717115629924214,38036,0.008731274407889875,0.010702956851958552
2015,Bayern,middle vocational,Ja,0.009642079987994297,38036,0.008660015275020558,0.010624144700968036
2015,"Rheinland-Pfalz,Saarland",higher education,Nein,0.00956704434606438,38036,0.008588771302096246,0.010545317390032515
2015,Mecklenburg-Vorpommern,middle vocational,Nein,0.008966759210625046,38036,0.008019387272185447,0.009914131149064646
2015,Bayern,higher vocational,Nein,0.00866661664290538,38036,0.00773509422521073,0.00959813906060003
2015,Brandenburg,higher education,Nein,0.008291438433255796,38036,0.007380129508612822,0.00920274735789877
2015,Nordrhein-Westfalen,higher vocational,Nein,0.007878742402641255,38036,0.006990217753773918,0.008767267051508591
2015,Thüringen,higher education,Nein,0.007653635476851504,38036,0.0067777966772328635,0.008529474276470144
2015,Niedersachsen,vocational + Abi,Nein,0.007503564192991671,38036,0.006636288986477187,0.008370839399506155
2015,Sachsen-Anhalt,higher education,Nein,0.007278457267201921,38036,0.006424193387997081,0.00813272114640676
2015,Baden-Württemberg,higher vocational,Nein,0.006715689952727546,38036,0.005894883506569103,0.007536496398885989
2015,Hessen,general elemantary,Nein,0.006565618668867713,38036,0.0057539737526735414,0.007377263585061884
2015,Niedersachsen,middle vocational,Ja,0.006302993922113004,38036,0.005507642454422011,0.007098345389803996
2015,Hessen,vocational + Abi,Nein,0.0061154048172882116,38036,0.005331904390931956,0.006898905243644467
2015,Baden-Württemberg,middle vocational,Ja,0.006040369175358295,38036,0.005261660942341519,0.006819077408375071
2015,Nordrhein-Westfalen,inadequately,Nein,0.0059653335334283785,38036,0.005191447903043476,0.006739219163813281
2015,Nordrhein-Westfalen,-1,Nein,0.005815262249568545,38036,0.005051115358942244,0.006579409140194847
2015,Hamburg,higher education,Nein,0.005740226607638628,38036,0.00498099705391767,0.006499456161359586
2015,Hamburg,middle vocational,Nein,0.005740226607638628,38036,0.00498099705391767,0.006499456161359586
