year,bula_h,pgisced97,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.35708132056227937,80,20500,0.35583458635971926,0.3583280547648395
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.40557906738078076,97,20500,0.4043014609199614,0.4068566738416001
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.23733961205693999,69,20500,0.23623257286835975,0.23844665124552022
2016,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.17845272476079782,50,20500,0.1777431585400749,0.17916229098152073
2016,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.36950630427587394,110,20500,0.36861183307672846,0.37040077547501943
2016,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.34940133659144723,109,20500,0.3485177809069941,0.3502848922759004
2016,Baden-Wuerttemberg,Lower Secondary Level,Often,0.10263963437188098,33,20500,0.10207722046499006,0.1032020482787719
2016,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.19411151014805583,240,20500,0.19371778649482296,0.1945052338012887
2016,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.3254420278637751,434,20500,0.3249756103562487,0.3259084453713014
2016,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.34505088699126,374,20500,0.34457765538929525,0.3455241185932248
2016,Baden-Wuerttemberg,Upper Secondary Level,Often,0.09948602128065002,98,20500,0.09918806355804098,0.09978397900325907
2016,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.035909553716259014,44,20500,0.035724331840104345,0.03609477559241368
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.26345402328130985,57,20500,0.2623333455792946,0.2645747009833251
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.3051456921651543,82,20500,0.30397422834212323,0.3063171559881854
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.4314002845535359,86,20500,0.4301402805787142,0.43266028852835764
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.25780412923753515,42,20500,0.2566905269111572,0.2589177315639131
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.4778037678616405,71,20500,0.47653211790705674,0.4790754178162243
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.2643921029008244,44,20500,0.2632693779892662,0.26551482781238256
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.30305383118564694,210,20500,0.3024141743836764,0.30369348798761747
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.36040435048814873,284,20500,0.35973610616435564,0.3610725948119418
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.2840664626680505,209,20500,0.2834387890851852,0.28469413625091583
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.052475355658153824,43,20500,0.05216499942784341,0.05278571188846424
2016,Bavaria,Lower Secondary Level,Very seldom,0.2342888085690203,84,20500,0.2334975566617808,0.2350800604762598
2016,Bavaria,Lower Secondary Level,Seldom,0.31540609406916104,127,20500,0.3145380174578625,0.3162741706804596
2016,Bavaria,Lower Secondary Level,Sometimes,0.340343254790473,119,20500,0.33945809010641437,0.34122841947453164
2016,Bavaria,Lower Secondary Level,Often,0.10996184257134564,43,20500,0.1093774134908012,0.11054627165189009
2016,Bavaria,Upper Secondary Level,Very seldom,0.22123246878206876,421,20500,0.2208730276895774,0.22159190987456012
2016,Bavaria,Upper Secondary Level,Seldom,0.3352499260526913,656,20500,0.33484112414193745,0.3356587279634452
2016,Bavaria,Upper Secondary Level,Sometimes,0.3039535944250039,575,20500,0.3035552835960425,0.3043519052539653
2016,Bavaria,Upper Secondary Level,Often,0.11391420461561562,172,20500,0.1136390820562904,0.11418932717494083
2016,Bavaria,Upper Secondary Level,Very often,0.025649806124620336,39,20500,0.025512907540678517,0.025786704708562154
2016,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.33098878672379156,69,20500,0.32975914139894374,0.3322184320486394
2016,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.3578263658329542,102,20500,0.3565737470255376,0.35907898464037075
2016,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.31118484744325436,86,20500,0.3099750376635993,0.31239465722290943
2016,Bavaria,First Stage of Tertiary Education,Very seldom,0.28450425660492973,59,20500,0.2833587576953634,0.28564975551449606
2016,Bavaria,First Stage of Tertiary Education,Seldom,0.4029911636152,94,20500,0.4017458322972159,0.4042364949331841
2016,Bavaria,First Stage of Tertiary Education,Sometimes,0.3125045797798702,65,20500,0.3113277602514557,0.31368139930828465
2016,Bavaria,Second Stage of Tertiary Education,Very seldom,0.3072568299174278,272,20500,0.3066560579704384,0.30785760186441724
2016,Bavaria,Second Stage of Tertiary Education,Seldom,0.28685156179251686,297,20500,0.286262594302478,0.2874405292825557
2016,Bavaria,Second Stage of Tertiary Education,Sometimes,0.31443203772064954,272,20500,0.31382744711007404,0.31503662833122503
2016,Bavaria,Second Stage of Tertiary Education,Often,0.09145957056940576,60,20500,0.09108420066138369,0.09183494047742784
2016,Berlin,Upper Secondary Level,Very seldom,0.22382230695245256,69,20500,0.22300362715255995,0.22464098675234517
2016,Berlin,Upper Secondary Level,Seldom,0.4117955175471075,108,20500,0.4108288285295857,0.41276220656462936
2016,Berlin,Upper Secondary Level,Sometimes,0.36438217550043994,104,20500,0.36343689998645473,0.36532745101442515
2016,Berlin,Second Stage of Tertiary Education,Very seldom,0.24314699403660273,89,20500,0.24231422632323052,0.24397976174997493
2016,Berlin,Second Stage of Tertiary Education,Seldom,0.32962846289446973,137,20500,0.3287159189394495,0.33054100684948995
2016,Berlin,Second Stage of Tertiary Education,Sometimes,0.2882368202164945,103,20500,0.28735754234300337,0.2891160980899856
2016,Berlin,Second Stage of Tertiary Education,Often,0.13898772285243305,34,20500,0.13831617564348264,0.13965927006138346
2016,Brandenburg,Upper Secondary Level,Very seldom,0.16041070380320854,75,20500,0.15970563755766293,0.16111577004875416
2016,Brandenburg,Upper Secondary Level,Seldom,0.4028327153501995,190,20500,0.40189041321447583,0.40377501748592315
2016,Brandenburg,Upper Secondary Level,Sometimes,0.30065091084713536,137,20500,0.2997699470254899,0.3015318746687808
2016,Brandenburg,Upper Secondary Level,Often,0.13610566999945664,44,20500,0.13544687813759226,0.13676446186132102
2016,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.20212041468884215,53,20500,0.2009778329107475,0.2032629964669368
2016,Brandenburg,Second Stage of Tertiary Education,Seldom,0.5565663843099639,108,20500,0.5551529152085191,0.5579798534114087
2016,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.24131320100119397,64,20500,0.24009579530144884,0.2425306067009391
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.2035056070008054,60,20500,0.20255177739986013,0.20445943660175064
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.39503215349825566,94,20500,0.39387398002260565,0.39619032697390566
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.2997611139659563,76,20500,0.29867568350749063,0.30084654442442194
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Often,0.10170112553498274,31,20500,0.1009850405748562,0.10241721049510928
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.5968509694468273,54,20500,0.5946829671885987,0.5990189717050558
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.40314903055317275,37,20500,0.4009810282949442,0.4053170328114013
2016,Saxony,Lower Secondary Level,Seldom,1.0,36,20500,1.0,1.0
2016,Saxony,Upper Secondary Level,Very seldom,0.2016987918026537,148,20500,0.20113520069628887,0.20226238290901855
2016,Saxony,Upper Secondary Level,Seldom,0.36981794871045676,274,20500,0.3691399074899157,0.3704959899309978
2016,Saxony,Upper Secondary Level,Sometimes,0.33221962137401617,224,20500,0.3315580776464441,0.3328811651015882
2016,Saxony,Upper Secondary Level,Often,0.09626363811287328,69,20500,0.0958493703841074,0.09667790584163916
2016,Saxony,First Stage of Tertiary Education,Seldom,0.6768050099226167,46,20500,0.675009180017928,0.6786008398273055
2016,Saxony,First Stage of Tertiary Education,Sometimes,0.32319499007738334,35,20500,0.32139916017269465,0.324990819982072
2016,Saxony,Second Stage of Tertiary Education,Very seldom,0.2223273363259966,82,20500,0.22141690327384764,0.22323776937814557
2016,Saxony,Second Stage of Tertiary Education,Seldom,0.4033192595494472,142,20500,0.40224514980272025,0.40439336929617414
2016,Saxony,Second Stage of Tertiary Education,Sometimes,0.3743534041245561,124,20500,0.37329376349208143,0.37541304475703074
2016,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.2568670231637457,106,20500,0.2560077844152716,0.2577262619122198
2016,Saxony-Anhalt,Upper Secondary Level,Seldom,0.339925687115102,155,20500,0.3389941185637536,0.3408572556664504
2016,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.29647271385014784,118,20500,0.29557454239599623,0.29737088530429945
2016,Saxony-Anhalt,Upper Secondary Level,Often,0.10673457587100454,43,20500,0.10612732347512198,0.10734182826688711
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.29992001868639806,49,20500,0.2984423733806102,0.3013976639921859
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.30670195874499584,70,20500,0.3052149555453878,0.3081889619446039
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.3933780225686061,67,20500,0.391802742571976,0.3949533025652362
2016,Thuringa,Upper Secondary Level,Very seldom,0.31625714306263625,150,20500,0.31536101701454655,0.31715326911072594
2016,Thuringa,Upper Secondary Level,Seldom,0.3162191806491184,159,20500,0.31532308351129573,0.3171152777869411
2016,Thuringa,Upper Secondary Level,Sometimes,0.2612930011578004,127,20500,0.26044635386519527,0.26213964845040555
2016,Thuringa,Upper Secondary Level,Often,0.10623067513044493,50,20500,0.10563687509135722,0.10682447516953264
2016,Thuringa,First Stage of Tertiary Education,Seldom,1.0,33,20500,1.0,1.0
2016,Thuringa,Second Stage of Tertiary Education,Very seldom,0.2747087642210216,53,20500,0.27307212185005936,0.2763454065919838
2016,Thuringa,Second Stage of Tertiary Education,Seldom,0.4307900395500086,92,20500,0.42897439684034333,0.4326056822596739
2016,Thuringa,Second Stage of Tertiary Education,Sometimes,0.29450119622896975,47,20500,0.2928299017040829,0.2961724907538566
2017,Schleswig-Holstein,Lower Secondary Level,Seldom,1.0,47,22641,1.0,1.0
2017,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.14777614776970308,75,22641,0.14716100913976185,0.1483912863996443
2017,Schleswig-Holstein,Upper Secondary Level,Seldom,0.4266568126292505,175,22641,0.42579949716342186,0.4275141280950791
2017,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.31028083201048073,133,22641,0.30947895528295577,0.3110827087380057
2017,Schleswig-Holstein,Upper Secondary Level,Often,0.11528620759056576,44,22641,0.114732622910019,0.11583979227111253
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,1.0,31,22641,1.0,1.0
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.2748035194012756,55,22641,0.2734228329379491,0.27618420586460213
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.4553758074366504,78,22641,0.45383556345854914,0.45691605141475167
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.26982067316207403,48,22641,0.26844786941800663,0.27119347690614143
2017,Hamburg,Upper Secondary Level,Very seldom,0.3795529953358038,47,22641,0.3782465843772937,0.38085940629431386
2017,Hamburg,Upper Secondary Level,Seldom,0.3416389529590497,50,22641,0.3403621995922873,0.34291570632581214
2017,Hamburg,Upper Secondary Level,Sometimes,0.27880805170514644,46,22641,0.27760087916591636,0.2800152242443765
2017,Hamburg,Second Stage of Tertiary Education,Very seldom,0.3189061650828201,42,22641,0.3175599935381575,0.3202523366274827
2017,Hamburg,Second Stage of Tertiary Education,Seldom,0.4277475985160907,73,22641,0.42631852991887303,0.4291766671133083
2017,Hamburg,Second Stage of Tertiary Education,Sometimes,0.25334623640108916,51,22641,0.2520899683015769,0.2546025045006014
2017,Lower Saxony,Lower Secondary Level,Very seldom,0.19049535446128818,71,22641,0.18962241228343954,0.19136829663913682
2017,Lower Saxony,Lower Secondary Level,Seldom,0.3578997595178363,117,22641,0.35683410671867305,0.3589654123169996
2017,Lower Saxony,Lower Secondary Level,Sometimes,0.30832635355649096,96,22641,0.3072997812404982,0.3093529258724837
2017,Lower Saxony,Lower Secondary Level,Often,0.14327853246438463,40,22641,0.14249970008712318,0.14405736484164608
2017,Lower Saxony,Upper Secondary Level,Very seldom,0.2130979761314977,273,22641,0.21265129633109006,0.21354465593190533
2017,Lower Saxony,Upper Secondary Level,Seldom,0.35647966551455174,467,22641,0.35595721538900604,0.35700211564009743
2017,Lower Saxony,Upper Secondary Level,Sometimes,0.293575549235046,356,22641,0.29307879780953655,0.2940723006605554
2017,Lower Saxony,Upper Secondary Level,Often,0.10440217333550172,115,22641,0.10406862590073174,0.10473572077027171
2017,Lower Saxony,Upper Secondary Level,Very often,0.03244463578340288,34,22641,0.03225136968298933,0.03263790188381643
2017,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.2026704781802031,45,22641,0.20148030891121044,0.20386064744919574
2017,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.40177678960760166,87,22641,0.40032528434208237,0.40322829487312095
2017,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.3955527322121953,80,22641,0.39410504090151083,0.39700042352287973
2017,Lower Saxony,First Stage of Tertiary Education,Very seldom,0.2509723922732788,38,22641,0.24946194906381597,0.2524828354827416
2017,Lower Saxony,First Stage of Tertiary Education,Seldom,0.4036098941640415,45,22641,0.401900710905731,0.40531907742235207
2017,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.34541771356267975,41,22641,0.3437611925845109,0.3470742345408486
2017,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.3281492183509606,160,22641,0.327329065047875,0.3289693716540462
2017,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.4244095896624487,214,22641,0.423546268658858,0.42527291066603934
2017,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.2474411919865907,149,22641,0.24668743880381194,0.24819494516936946
2017,Bremen,Upper Secondary Level,Seldom,1.0,31,22641,1.0,1.0
2017,North Rhine-Westphalia,Pre-primary Level,Seldom,1.0,48,22641,1.0,1.0
2017,North Rhine-Westphalia,Primary Level,Seldom,0.3983585722899547,40,22641,0.39623786225648794,0.40047928232342145
2017,North Rhine-Westphalia,Primary Level,Sometimes,0.6016414277100454,43,22641,0.5995207176765786,0.6037621377435122
2017,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.18947288412215732,126,22641,0.18887768591535314,0.1900680823289615
2017,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.372007621303766,219,22641,0.37127351760523825,0.3727417250022938
2017,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.3012216779257329,188,22641,0.30052486350432317,0.30191849234714263
2017,North Rhine-Westphalia,Lower Secondary Level,Often,0.1372978166483437,78,22641,0.13677509971294452,0.13782053358374288
2017,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.21361544666512622,536,22641,0.2133078729937779,0.21392302033647453
2017,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.36376053329027597,838,22641,0.3633995114843163,0.3641215550962356
2017,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.28903553984335634,683,22641,0.28869535503765237,0.2893757246490603
2017,North Rhine-Westphalia,Upper Secondary Level,Often,0.10866008853223066,251,22641,0.10842654274021522,0.1088936343242461
2017,North Rhine-Westphalia,Upper Secondary Level,Very often,0.024928391669010917,59,22641,0.024811393052038822,0.025045390285983012
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.23279997233921845,141,22641,0.23212158968672217,0.23347835499171474
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.36956947140440943,228,22641,0.3687946606701699,0.37034428213864895
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.3004968510876392,184,22641,0.29976090878684125,0.3012327933884371
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.09713370516873295,58,22641,0.09665834185220645,0.09760906848525944
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.32531370149214944,77,22641,0.3241803975592698,0.3264470054250291
