year,bula_h,pgisced97,pli0079,proportion,n,lower_confidence,upper_confidence
2013,Mecklenburg-Vorpommern,general elemantary,Min 1x pro Monat,0.00031419370041630665,44486,0.00014950079462368673,0.00047888660620892657
2013,Niedersachsen,in school,Seltener,0.00031419370041630665,44486,0.00014950079462368673,0.00047888660620892657
2013,Bremen,higher education,Seltener,0.00031419370041630665,44486,0.00014950079462368673,0.00047888660620892657
2013,"Rheinland-Pfalz,Saarland",-1,Seltener,0.00031419370041630665,44486,0.00014950079462368673,0.00047888660620892657
2013,Hamburg,vocational + Abi,Seltener,0.00031419370041630665,44486,0.00014950079462368673,0.00047888660620892657
2013,Baden-Württemberg,higher vocational,Nie,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Niedersachsen,-1,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Hamburg,higher vocational,Seltener,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Hamburg,higher vocational,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Thüringen,middle vocational,Taeglich,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Schleswig-Holstein,-1,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Sachsen-Anhalt,higher vocational,Nie,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Schleswig-Holstein,vocational + Abi,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Bremen,general elemantary,Seltener,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Niedersachsen,inadequately,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Berlin,-1,Min 1x pro Monat,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Brandenburg,-1,Nie,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Brandenburg,vocational + Abi,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Brandenburg,higher vocational,Nie,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Sachsen,in school,Seltener,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Mecklenburg-Vorpommern,vocational + Abi,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Mecklenburg-Vorpommern,vocational + Abi,Seltener,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Bayern,inadequately,Min 1x pro Monat,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Mecklenburg-Vorpommern,higher vocational,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Hessen,inadequately,Seltener,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Hessen,inadequately,Min 1x pro Monat,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Nordrhein-Westfalen,higher vocational,Nie,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Hessen,inadequately,Min 1x pro Woche,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Hessen,-1,Min 1x pro Monat,0.00027491948786426834,44486,0.00012086035484998854,0.0004289786208785481
2013,Hamburg,vocational + Abi,Min 1x pro Woche,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,"Rheinland-Pfalz,Saarland",inadequately,Seltener,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Baden-Württemberg,inadequately,Min 1x pro Monat,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Bayern,inadequately,Min 1x pro Woche,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Sachsen-Anhalt,inadequately,Seltener,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Sachsen-Anhalt,general elemantary,Min 1x pro Woche,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Baden-Württemberg,general elemantary,Taeglich,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Sachsen-Anhalt,higher vocational,Min 1x pro Woche,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Hessen,-1,Seltener,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Schleswig-Holstein,in school,Min 1x pro Monat,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Hamburg,higher education,Taeglich,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Berlin,higher education,Nie,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Schleswig-Holstein,-1,Seltener,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Schleswig-Holstein,-1,Min 1x pro Monat,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Niedersachsen,higher vocational,Nie,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Brandenburg,in school,Seltener,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Sachsen,middle vocational,Taeglich,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Brandenburg,vocational + Abi,Nie,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Brandenburg,-1,Seltener,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Nordrhein-Westfalen,-1,Taeglich,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Sachsen,vocational + Abi,Nie,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Bayern,-1,Taeglich,0.00023564527531223,44486,9.30114318104407e-05,0.0003782791188140193
2013,Schleswig-Holstein,inadequately,Seltener,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Schleswig-Holstein,higher vocational,Nie,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Hamburg,in school,Min 1x pro Monat,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Berlin,higher vocational,Nie,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Bremen,general elemantary,Min 1x pro Monat,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Mecklenburg-Vorpommern,inadequately,Seltener,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Bremen,vocational + Abi,Seltener,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Hessen,-1,Nie,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,"Rheinland-Pfalz,Saarland",inadequately,Min 1x pro Monat,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,"Rheinland-Pfalz,Saarland",vocational + Abi,Nie,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,"Rheinland-Pfalz,Saarland",higher vocational,Nie,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Bayern,vocational + Abi,Taeglich,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Bremen,general elemantary,Min 1x pro Woche,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Sachsen,-1,Seltener,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Berlin,-1,Min 1x pro Woche,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Sachsen,higher education,Taeglich,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Thüringen,higher vocational,Nie,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Sachsen,vocational + Abi,Min 1x pro Woche,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Berlin,in school,Min 1x pro Woche,0.00019637106276019166,44486,6.616221605859111e-05,0.00032657990946179224
2013,Bremen,vocational + Abi,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Brandenburg,-1,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen,in school,Min 1x pro Monat,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Niedersachsen,-1,Nie,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen,in school,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Brandenburg,-1,Min 1x pro Monat,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Hamburg,general elemantary,Nie,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen,-1,Nie,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Nordrhein-Westfalen,-1,Nie,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen,-1,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Schleswig-Holstein,higher education,Taeglich,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Schleswig-Holstein,inadequately,Nie,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Schleswig-Holstein,in school,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Mecklenburg-Vorpommern,inadequately,Min 1x pro Monat,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Brandenburg,general elemantary,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen-Anhalt,-1,Min 1x pro Monat,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Thüringen,higher education,Taeglich,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,"Rheinland-Pfalz,Saarland",middle vocational,Taeglich,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Hessen,in school,Seltener,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen-Anhalt,vocational + Abi,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen-Anhalt,middle vocational,Taeglich,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Baden-Württemberg,inadequately,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Thüringen,-1,Seltener,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Hessen,general elemantary,Taeglich,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Thüringen,-1,Min 1x pro Monat,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Berlin,inadequately,Min 1x pro Monat,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Sachsen-Anhalt,-1,Seltener,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Nordrhein-Westfalen,vocational + Abi,Taeglich,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Nordrhein-Westfalen,higher vocational,Taeglich,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,Thüringen,general elemantary,Min 1x pro Woche,0.00015709685020815333,44486,4.063222979956955e-05,0.0002735614706167371
2013,"Rheinland-Pfalz,Saarland",general elemantary,Taeglich,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Berlin,inadequately,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Sachsen-Anhalt,in school,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Thüringen,in school,Min 1x pro Monat,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,"Rheinland-Pfalz,Saarland",in school,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Baden-Württemberg,vocational + Abi,Taeglich,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Bremen,higher vocational,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Sachsen-Anhalt,-1,Min 1x pro Woche,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Thüringen,inadequately,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Berlin,inadequately,Min 1x pro Woche,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,"Rheinland-Pfalz,Saarland",higher education,Taeglich,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Bremen,inadequately,Min 1x pro Woche,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Berlin,-1,Nie,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Brandenburg,in school,Min 1x pro Woche,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Hamburg,-1,Min 1x pro Woche,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Brandenburg,inadequately,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Hamburg,general elemantary,Min 1x pro Woche,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Niedersachsen,general elemantary,Taeglich,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Schleswig-Holstein,inadequately,Min 1x pro Monat,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Bremen,-1,Min 1x pro Woche,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Brandenburg,middle vocational,Taeglich,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Bremen,-1,Min 1x pro Monat,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Bremen,-1,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Schleswig-Holstein,vocational + Abi,Nie,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Schleswig-Holstein,middle vocational,Taeglich,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Bremen,middle vocational,Nie,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Mecklenburg-Vorpommern,-1,Nie,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Bremen,vocational + Abi,Min 1x pro Monat,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Sachsen,inadequately,Seltener,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Sachsen,-1,Min 1x pro Monat,0.000117822637656115,44486,1.695933682396539e-05,0.00021868593848826462
2013,Thüringen,in school,Seltener,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Hamburg,in school,Min 1x pro Woche,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Thüringen,inadequately,Nie,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Brandenburg,in school,Min 1x pro Monat,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Sachsen-Anhalt,in school,Min 1x pro Woche,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Sachsen-Anhalt,in school,Min 1x pro Monat,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Schleswig-Holstein,in school,Nie,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Schleswig-Holstein,-1,Nie,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Sachsen-Anhalt,vocational + Abi,Nie,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Thüringen,inadequately,Min 1x pro Monat,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Brandenburg,inadequately,Nie,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Hessen,vocational + Abi,Taeglich,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
2013,Bremen,in school,Min 1x pro Woche,7.854842510407666e-05,44486,-3.807732546001519e-06,0.00016090458275415484
