year,pgisced97,quintil_oecd,pli0092_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2017,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.0012361818536415295,46,23170,0.0012269732646715725,0.0012453904426114864
2017,Post-secondary Non-tertiary Level,1st Quintile,Never,0.005126372229126844,179,23170,0.005107656380070135,0.005145088078183553
2017,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.005811784483945963,154,23170,0.005791863556121632,0.005831705411770294
2017,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.002853716429402956,86,23170,0.0028397364879966264,0.0028676963708092855
2017,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.006163796055081132,183,23170,0.006143284336808123,0.006184307773354142
2017,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.009328653833785425,201,23170,0.009303459968916246,0.009353847698654605
2017,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.0023901864940827134,58,23170,0.0023773892410742003,0.0024029837470912266
2017,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.005902942022003651,123,23170,0.005882866393108995,0.0059230176508983075
2017,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.00959945416216031,205,23170,0.009573900731695013,0.009625007592625606
2017,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.0023762037903778998,54,23170,0.002363443935120594,0.0023889636456352055
2017,Post-secondary Non-tertiary Level,4th Quintile,Never,0.004649883844155296,92,23170,0.004632054741163389,0.004667712947147202
2017,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.009424189794215328,206,23170,0.009398868472158189,0.009449511116272468
2017,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.0017945807059506491,39,23170,0.0017834886522193538,0.0018056727596819444
2017,Post-secondary Non-tertiary Level,5th Quintile,Never,0.0029853619489093497,54,23170,0.0029710641307379246,0.0029996597670807748
2017,First Stage of Tertiary Education,1st Quintile,At least once per week,0.001816205178028495,32,23170,0.0018050466163541728,0.001827363739702817
2017,First Stage of Tertiary Education,1st Quintile,Never,0.0030561361340442723,50,23170,0.0030416703423798972,0.0030706019257086474
2017,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.0030133139475122016,87,23170,0.002998949551286266,0.003027678343738137
2017,First Stage of Tertiary Education,2nd Quintile,Never,0.005463632861321046,112,23170,0.00544431444173789,0.0054829512809042025
2017,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.006493219507891571,123,23170,0.006472170289890736,0.006514268725892407
2017,First Stage of Tertiary Education,3rd Quintile,Seldom,0.0022178277251737972,46,23170,0.00220549945111991,0.0022301559992276843
2017,First Stage of Tertiary Education,3rd Quintile,Never,0.004165890460639819,98,23170,0.004149010636101709,0.004182770285177929
2017,First Stage of Tertiary Education,4th Quintile,At least once per week,0.010158357364388254,173,23170,0.01013207798469993,0.010184636744076577
2017,First Stage of Tertiary Education,4th Quintile,Seldom,0.004197511645128542,71,23170,0.0041805681475730215,0.004214455142684062
2017,First Stage of Tertiary Education,4th Quintile,Never,0.003947236803028237,86,23170,0.003930804127917752,0.003963669478138721
2017,First Stage of Tertiary Education,5th Quintile,At least once per week,0.010298310801788255,193,23170,0.010271852884223345,0.010324768719353165
2017,First Stage of Tertiary Education,5th Quintile,Seldom,0.004206815211621203,70,23170,0.004189853026505355,0.004223777396737052
2017,First Stage of Tertiary Education,5th Quintile,Never,0.003574414227426228,62,23170,0.0035587739165442783,0.003590054538308178
2017,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.011292067150031384,316,23170,0.011264375984145357,0.011319758315917411
2017,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.0005763491325465663,39,23170,0.0005700593136761639,0.0005826389514169687
2017,Second Stage of Tertiary Education,1st Quintile,Seldom,0.002326819512594307,123,23170,0.0023141926340440903,0.002339446391144524
2017,Second Stage of Tertiary Education,1st Quintile,Never,0.005533418370436438,306,23170,0.005513977649935438,0.0055528590909374375
2017,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.011952307141284124,317,23170,0.011923827446379934,0.011980786836188313
2017,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.0013114896457390747,43,23170,0.0013020050687598623,0.001320974222718287
2017,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.0028973145388870645,102,23170,0.0028832285198259313,0.002911400557948198
2017,Second Stage of Tertiary Education,2nd Quintile,Never,0.006926470569673298,215,23170,0.006904735191270319,0.006948205948076276
2017,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.0216844723761292,486,23170,0.021646301299555543,0.021722643452702858
2017,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.0031082831623757546,59,23170,0.00309369485895561,0.0031228714657958994
2017,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.004674949373619749,134,23170,0.004657072505788044,0.004692826241451454
2017,Second Stage of Tertiary Education,3rd Quintile,Never,0.009508087089148753,236,23170,0.009482654384465375,0.009533519793832131
2017,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.032997486406536075,775,23170,0.03295067251584773,0.03304430029722442
2017,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.003963118193772369,93,23170,0.003946652625338981,0.003979583762205756
2017,Second Stage of Tertiary Education,4th Quintile,Seldom,0.007901483015102002,175,23170,0.007878279583860481,0.007924686446343523
2017,Second Stage of Tertiary Education,4th Quintile,Never,0.008617831174991604,236,23170,0.008593607499018267,0.00864205485096494
2017,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.06389297000325132,1485,23170,0.0638288771217012,0.06395706288480145
2017,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.006996708760105408,153,23170,0.0069748642279321245,0.007018553292278692
2017,Second Stage of Tertiary Education,5th Quintile,Seldom,0.011690309962733065,289,23170,0.011662140403876232,0.011718479521589897
2017,Second Stage of Tertiary Education,5th Quintile,Never,0.016749583807622197,366,23170,0.016715951661173005,0.01678321595407139
2018,Primary Level,1st Quintile,At least once per week,0.11863161870520432,240,2196,0.11750459433690173,0.1197586430735069
2018,Primary Level,1st Quintile,At least once per month,0.01986432165825486,39,2196,0.019377988015161,0.020350655301348722
2018,Primary Level,1st Quintile,Seldom,0.053045141660691054,129,2196,0.05226397843498707,0.05382630488639504
2018,Primary Level,1st Quintile,Never,0.15335470088443143,431,2196,0.15209880498524356,0.1546105967836193
2018,Primary Level,2nd Quintile,Never,0.022838167173617908,52,2196,0.02231749038618668,0.023358843961049137
2018,Lower Secondary Level,1st Quintile,At least once per week,0.09687519487381156,167,2196,0.09584425218042476,0.09790613756719836
2018,Lower Secondary Level,1st Quintile,Seldom,0.03593937936620111,84,2196,0.03529060780663273,0.036588150925769496
2018,Lower Secondary Level,1st Quintile,Never,0.08760271154299329,225,2196,0.08661732843627137,0.0885880946497152
2018,Upper Secondary Level,1st Quintile,At least once per week,0.07058742129311589,134,2196,0.06969468687999023,0.07148015570624155
2018,Upper Secondary Level,1st Quintile,Seldom,0.030990043078733633,71,2196,0.030386053347729536,0.03159403280973773
2018,Upper Secondary Level,1st Quintile,Never,0.09628157683065644,197,2196,0.09525345990212412,0.09730969375918876
2018,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.08284636752685415,133,2196,0.08188561369368864,0.08380712136001965
2018,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.021296632314906718,38,2196,0.02079343843210444,0.021799826197708996
2018,Second Stage of Tertiary Education,1st Quintile,Seldom,0.035989564313702024,76,2196,0.03534035684525244,0.03663877178215161
2018,Second Stage of Tertiary Education,1st Quintile,Never,0.07385715877682554,180,2196,0.0729455896028386,0.07476872795081248
2019,Pre-primary Level,1st Quintile,At least once per week,0.001770520466369494,60,24278,0.0017601741534796068,0.0017808667792593813
2019,Pre-primary Level,2nd Quintile,At least once per week,0.0012748968735808864,46,24278,0.0012661151361485824,0.0012836786110131905
2019,Pre-primary Level,3rd Quintile,At least once per week,0.0015690697287210741,42,24278,0.0015593288065822671,0.0015788106508598811
2019,Pre-primary Level,4th Quintile,At least once per week,0.001172114642992305,39,24278,0.0011636939019534775,0.0011805353840311323
2019,Pre-primary Level,5th Quintile,At least once per week,0.0016021242509001016,39,24278,0.001592281423760598,0.0016119670780396051
2019,Primary Level,1st Quintile,At least once per week,0.0032566128661878154,374,24278,0.003242591359435425,0.0032706343729402058
2019,Primary Level,1st Quintile,At least once per month,0.00034490194663035494,63,24278,0.0003403321923099071,0.0003494717009508028
2019,Primary Level,1st Quintile,Seldom,0.0016274605751017373,154,24278,0.0016175403508742288,0.001637380799329246
2019,Primary Level,1st Quintile,Never,0.0087248495534863,632,24278,0.008701962176668146,0.008747736930304454
2019,Primary Level,2nd Quintile,Never,0.001982975556353331,68,24278,0.0019720272335948556,0.0019939238791118067
2019,Lower Secondary Level,1st Quintile,At least once per week,0.013772854530539322,504,24278,0.013744171806595741,0.013801537254482903
2019,Lower Secondary Level,1st Quintile,At least once per month,0.0008898701986576389,62,24278,0.0008825319918125061,0.0008972084055027717
2019,Lower Secondary Level,1st Quintile,Seldom,0.00371274206437462,176,24278,0.0036977742077662014,0.0037277099209830386
2019,Lower Secondary Level,1st Quintile,Never,0.02025483002756955,702,24278,0.020220161068368204,0.020289498986770894
2019,Lower Secondary Level,2nd Quintile,At least once per week,0.010599366249799402,247,24278,0.01057416361313841,0.010624568886460394
2019,Lower Secondary Level,2nd Quintile,Seldom,0.004002042682882554,93,24278,0.003986504865288902,0.004017580500476206
2019,Lower Secondary Level,2nd Quintile,Never,0.01475308364716503,313,24278,0.014723412531175217,0.014782754763154844
2019,Lower Secondary Level,3rd Quintile,At least once per week,0.007599357057932336,161,24278,0.007577984727480691,0.007620729388383981
2019,Lower Secondary Level,3rd Quintile,Seldom,0.0021565025745513724,46,24278,0.0021450862543029208,0.002167918894799824
2019,Lower Secondary Level,3rd Quintile,Never,0.009601401233245786,147,24278,0.009577402282478555,0.009625400184013018
2019,Lower Secondary Level,4th Quintile,At least once per week,0.006571398058872389,124,24278,0.006551513445362408,0.00659128267238237
2019,Lower Secondary Level,4th Quintile,Seldom,0.001855438302293241,35,24278,0.0018448472303525924,0.0018660293742338897
2019,Lower Secondary Level,4th Quintile,Never,0.004382570623053036,79,24278,0.004366313988468092,0.00439882725763798
2019,Lower Secondary Level,5th Quintile,At least once per week,0.0031723674597769493,61,24278,0.003158527917898337,0.0031862070016555615
2019,Upper Secondary Level,1st Quintile,At least once per week,0.03823244101095583,968,24278,0.03818524872526121,0.038279633296650455
2019,Upper Secondary Level,1st Quintile,At least once per month,0.0034842637595269856,86,24278,0.0034697621058508996,0.0034987654132030716
2019,Upper Secondary Level,1st Quintile,Seldom,0.010260274945536508,312,24278,0.010235474474066444,0.010285075417006573
2019,Upper Secondary Level,1st Quintile,Never,0.03783996983972796,1098,24278,0.03779301082422388,0.037886928855232045
2019,Upper Secondary Level,2nd Quintile,At least once per week,0.049314459191604265,1081,24278,0.0492611716703959,0.04936774671281263
2019,Upper Secondary Level,2nd Quintile,At least once per month,0.003907495624801901,93,24278,0.0038921417136556446,0.0039228495359481565
2019,Upper Secondary Level,2nd Quintile,Seldom,0.018547954502191915,404,24278,0.018514749578236376,0.018581159426147454
2019,Upper Secondary Level,2nd Quintile,Never,0.04232208383768773,1008,24278,0.04227253731330477,0.042371630362070686
2019,Upper Secondary Level,3rd Quintile,At least once per week,0.05191307920451389,1070,24278,0.051858480491056055,0.05196767791797173
2019,Upper Secondary Level,3rd Quintile,At least once per month,0.005771933446209974,105,24278,0.005753290111202487,0.005790576781217462
2019,Upper Secondary Level,3rd Quintile,Seldom,0.01748841701497395,368,24278,0.017456157039967474,0.017520676989980423
2019,Upper Secondary Level,3rd Quintile,Never,0.032879360203256464,709,24278,0.03283547461322302,0.03292324579328991
2019,Upper Secondary Level,4th Quintile,At least once per week,0.05633316855646513,1034,24278,0.05627642567685121,0.05638991143607904
2019,Upper Secondary Level,4th Quintile,At least once per month,0.004862678515773149,81,24278,0.00484555869463543,0.0048797983369108676
2019,Upper Secondary Level,4th Quintile,Seldom,0.01608492118971521,292,24278,0.0160539606720455,0.01611588170738492
2019,Upper Secondary Level,4th Quintile,Never,0.02630032593077871,506,24278,0.02626094254819214,0.02633970931336528
2019,Upper Secondary Level,5th Quintile,At least once per week,0.04399705325274373,917,24278,0.0439465799937692,0.04404752651171826
2019,Upper Secondary Level,5th Quintile,At least once per month,0.0026478100054772294,67,24278,0.002635163002550568,0.0026604570084038906
2019,Upper Secondary Level,5th Quintile,Seldom,0.009704912494096399,177,24278,0.009680785786487267,0.00972903920170553
2019,Upper Secondary Level,5th Quintile,Never,0.015207498898989695,288,24278,0.015177381240801879,0.015237616557177511
2019,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.007277599141863145,168,24278,0.007256680768370358,0.007298517515355932
2019,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.0016079566506586025,51,24278,0.0015980959526011678,0.0016178173487160373
