"m11124","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Baden-Wuerttemberg","131","0.881777250288493","0.828672436305752","0.934882064271235"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Bayern","71","0.848876824657801","0.769895862696981","0.92785778661862"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Berlin","39","0.923282174426451","0.840805059024424","1.00575928982848"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Sachsen","46","1","1","1"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Sachsen-Anhalt","31","0.936551281722793","0.85209143093794","1.02101113250765"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","2002","Hauptschule","Schleswig-Holstein","251","0.809474156288672","0.765108870458897","0.853839442118447"
"Nicht beeinträchtigt","2002","Hauptschule","Hamburg","74","0.711523574171629","0.620895597199776","0.802151551143483"
"Nicht beeinträchtigt","2002","Hauptschule","Niedersachsen","671","0.821768502757396","0.795380326028021","0.848156679486771"
"Nicht beeinträchtigt","2002","Hauptschule","Bremen","52","0.777812578489568","0.676750406370179","0.878874750608958"
"Nicht beeinträchtigt","2002","Hauptschule","Nordrhein-Westfalen","1618","0.791254963303987","0.773492288765453","0.80901763784252"
"Nicht beeinträchtigt","2002","Hauptschule","Hessen","488","0.815897297375285","0.784885974327879","0.846908620422691"
"Nicht beeinträchtigt","2002","Hauptschule","Rheinland-Pfalz,Saarland","609","0.860131748842157","0.83470814388215","0.885555353802163"
"Nicht beeinträchtigt","2002","Hauptschule","Baden-Wuerttemberg","1032","0.831710334668573","0.81063906079762","0.852781608539527"
"Nicht beeinträchtigt","2002","Hauptschule","Bayern","1292","0.851226174636587","0.833108196180414","0.869344153092761"
"Nicht beeinträchtigt","2002","Hauptschule","Berlin","127","0.740218768339643","0.67468459891661","0.805752937762675"
"Nicht beeinträchtigt","2002","Hauptschule","Brandenburg","199","0.775877454731816","0.724795507096644","0.826959402366987"
"Nicht beeinträchtigt","2002","Hauptschule","Mecklenburg-Vorpommern","91","0.760611344733752","0.683944464291312","0.837278225176191"
"Nicht beeinträchtigt","2002","Hauptschule","Sachsen","372","0.829503176190406","0.794364214390231","0.864642137990582"
"Nicht beeinträchtigt","2002","Hauptschule","Sachsen-Anhalt","273","0.88299817253959","0.847275485285864","0.918720859793316"
"Nicht beeinträchtigt","2002","Hauptschule","Thueringen","261","0.851853954986904","0.811788302253027","0.891919607720781"
"Nicht beeinträchtigt","2002","Realschule","Schleswig-Holstein","168","0.903542841142422","0.860770388549523","0.946315293735321"
"Nicht beeinträchtigt","2002","Realschule","Hamburg","80","0.905206967054636","0.844349308237125","0.966064625872147"
"Nicht beeinträchtigt","2002","Realschule","Niedersachsen","512","0.905918555067769","0.881652048343722","0.930185061791815"
"Nicht beeinträchtigt","2002","Realschule","Bremen","39","0.798330708097412","0.679772109562193","0.916889306632632"
"Nicht beeinträchtigt","2002","Realschule","Nordrhein-Westfalen","907","0.919272738858623","0.902138264898477","0.936407212818769"
"Nicht beeinträchtigt","2002","Realschule","Hessen","368","0.90591049402024","0.877119094062138","0.934701893978342"
"Nicht beeinträchtigt","2002","Realschule","Rheinland-Pfalz,Saarland","250","0.902501912956663","0.866921205968464","0.938082619944862"
"Nicht beeinträchtigt","2002","Realschule","Baden-Wuerttemberg","558","0.915080104624904","0.892662502839109","0.937497706410699"
"Nicht beeinträchtigt","2002","Realschule","Bayern","697","0.927618339100093","0.908961506179415","0.946275172020771"
"Nicht beeinträchtigt","2002","Realschule","Berlin","212","0.869014324101975","0.826240851448398","0.911787796755552"
"Nicht beeinträchtigt","2002","Realschule","Brandenburg","326","0.957324076089611","0.93596463784896","0.978683514330261"
"Nicht beeinträchtigt","2002","Realschule","Mecklenburg-Vorpommern","200","0.95543849969888","0.927597287899713","0.983279711498046"
"Nicht beeinträchtigt","2002","Realschule","Sachsen","622","0.965765215101059","0.951754331279795","0.979776098922324"
"Nicht beeinträchtigt","2002","Realschule","Sachsen-Anhalt","290","0.908389866442002","0.876733530357524","0.940046202526479"
"Nicht beeinträchtigt","2002","Realschule","Thueringen","356","0.923927531946241","0.8971660522026","0.950689011689883"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Schleswig-Holstein","73","0.908256899032057","0.84378153708061","0.972732260983503"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Hamburg","40","0.946714432445879","0.879582652839055","1.0138462120527"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Niedersachsen","182","0.889769027268225","0.846146988660409","0.933391065876041"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Nordrhein-Westfalen","667","0.951980998096852","0.936142289257469","0.967819706936235"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Hessen","206","0.95280213738709","0.924521854936545","0.981082419837635"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","132","0.961974617854741","0.929948344390962","0.99400089131852"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Baden-Wuerttemberg","308","0.946567464284465","0.922003478698155","0.971131449870775"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Bayern","286","0.92283302171846","0.892933469229743","0.952732574207177"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Berlin","103","0.940702328543665","0.896363953631804","0.985040703455526"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Brandenburg","69","0.986225058941814","0.958920701398872","1.01352941648476"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Sachsen","101","0.948096003401039","0.905665322678418","0.99052668412366"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Sachsen-Anhalt","63","0.886085583205527","0.810011299741787","0.962159866669267"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","Thueringen","61","1","1","1"
"Nicht beeinträchtigt","2002","AkademikerIn","Schleswig-Holstein","111","0.956851689962958","0.9200337598015","0.993669620124416"
"Nicht beeinträchtigt","2002","AkademikerIn","Hamburg","79","0.862293735222896","0.789037753505634","0.935549716940158"
"Nicht beeinträchtigt","2002","AkademikerIn","Niedersachsen","297","0.929403954983139","0.900935733216261","0.957872176750018"
"Nicht beeinträchtigt","2002","AkademikerIn","Bremen","35","0.948002862845258","0.875477254296831","1.02052847139369"
"Nicht beeinträchtigt","2002","AkademikerIn","Nordrhein-Westfalen","833","0.924011971057214","0.906593557437166","0.941430384677262"
"Nicht beeinträchtigt","2002","AkademikerIn","Hessen","330","0.930353730505791","0.90376180775551","0.956945653256071"
"Nicht beeinträchtigt","2002","AkademikerIn","Rheinland-Pfalz,Saarland","168","0.915069454300463","0.874897661560761","0.955241247040166"
"Nicht beeinträchtigt","2002","AkademikerIn","Baden-Wuerttemberg","470","0.930864505379831","0.90860622592793","0.953122784831733"
"Nicht beeinträchtigt","2002","AkademikerIn","Bayern","580","0.902192139145522","0.878866128614407","0.925518149676637"
"Nicht beeinträchtigt","2002","AkademikerIn","Berlin","239","0.917116554008875","0.883474352803377","0.950758755214373"
"Nicht beeinträchtigt","2002","AkademikerIn","Brandenburg","227","0.893775835458403","0.855808178517819","0.931743492398988"
"Nicht beeinträchtigt","2002","AkademikerIn","Mecklenburg-Vorpommern","130","0.893629787665199","0.84291988810728","0.944339687223118"
"Nicht beeinträchtigt","2002","AkademikerIn","Sachsen","373","0.911896236177844","0.884014309535326","0.939778162820362"
"Nicht beeinträchtigt","2002","AkademikerIn","Sachsen-Anhalt","213","0.897806707486835","0.858660761575438","0.936952653398233"
"Nicht beeinträchtigt","2002","AkademikerIn","Thueringen","162","0.902705694898066","0.859290837688844","0.946120552107288"
"Beeinträchtigt","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","2002","Hauptschule","Schleswig-Holstein","50","0.190525843711328","0.146160557881553","0.234891129541103"
"Beeinträchtigt","2002","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","2002","Hauptschule","Niedersachsen","137","0.178231497242604","0.151843320513229","0.204619673971979"
"Beeinträchtigt","2002","Hauptschule","Bremen","","","",""
"Beeinträchtigt","2002","Hauptschule","Nordrhein-Westfalen","393","0.208745036696013","0.19098236215748","0.226507711234547"
"Beeinträchtigt","2002","Hauptschule","Hessen","112","0.184102702624715","0.153091379577309","0.215114025672121"
"Beeinträchtigt","2002","Hauptschule","Rheinland-Pfalz,Saarland","106","0.139868251157843","0.114444646197837","0.16529185611785"
"Beeinträchtigt","2002","Hauptschule","Baden-Wuerttemberg","179","0.168289665331427","0.147218391460473","0.18936093920238"
"Beeinträchtigt","2002","Hauptschule","Bayern","190","0.148773825363412","0.130655846907239","0.166891803819586"
"Beeinträchtigt","2002","Hauptschule","Berlin","45","0.259781231660357","0.194247062237325","0.32531540108339"
"Beeinträchtigt","2002","Hauptschule","Brandenburg","57","0.224122545268184","0.173040597633013","0.275204492903356"
"Beeinträchtigt","2002","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2002","Hauptschule","Sachsen","68","0.170496823809594","0.135357862009418","0.205635785609769"
"Beeinträchtigt","2002","Hauptschule","Sachsen-Anhalt","38","0.11700182746041","0.0812791402066837","0.152724514714136"
"Beeinträchtigt","2002","Hauptschule","Thueringen","41","0.148146045013096","0.108080392279219","0.188211697746973"
"Beeinträchtigt","2002","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","2002","Realschule","Hamburg","","","",""
"Beeinträchtigt","2002","Realschule","Niedersachsen","44","0.0940814449322315","0.0698149382081852","0.118347951656278"
"Beeinträchtigt","2002","Realschule","Bremen","","","",""
"Beeinträchtigt","2002","Realschule","Nordrhein-Westfalen","64","0.0807272611413773","0.0635927871812311","0.0978617351015234"
"Beeinträchtigt","2002","Realschule","Hessen","","","",""
"Beeinträchtigt","2002","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2002","Realschule","Baden-Wuerttemberg","36","0.0849198953750958","0.0625022935893007","0.107337497160891"
"Beeinträchtigt","2002","Realschule","Bayern","44","0.072381660899907","0.0537248279792286","0.0910384938205854"
"Beeinträchtigt","2002","Realschule","Berlin","","","",""
"Beeinträchtigt","2002","Realschule","Brandenburg","","","",""
"Beeinträchtigt","2002","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2002","Realschule","Sachsen","","","",""
"Beeinträchtigt","2002","Realschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2002","Realschule","Thueringen","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Nordrhein-Westfalen","33","0.0480190019031482","0.0321802930637654","0.0638577107425311"
"Beeinträchtigt","2002","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","2002","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","2002","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","2002","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","2002","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","2002","AkademikerIn","Nordrhein-Westfalen","56","0.0759880289427859","0.0585696153227379","0.0934064425628339"
"Beeinträchtigt","2002","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","2002","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2002","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2002","AkademikerIn","Bayern","43","0.0978078608544779","0.0744818503233631","0.121133871385593"
"Beeinträchtigt","2002","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","2002","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","2002","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2002","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","2002","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2002","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Niedersachsen","79","0.9477882603127","0.900216612769042","0.995359907856357"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Nordrhein-Westfalen","232","0.976773578439484","0.957637730275092","0.995909426603875"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Hessen","51","0.96053280960501","0.90860196112045","1.01246365808957"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","51","0.935647003577542","0.870199721848531","1.00109428530655"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Baden-Wuerttemberg","114","0.843844805621258","0.780208846696008","0.907480764546509"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Bayern","92","0.887684231280637","0.825485702345761","0.949882760215514"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Berlin","41","0.928480101437655","0.851458311261906","1.0055018916134"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Brandenburg","31","0.986245557514138","0.945891507522915","1.02659960750536"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Sachsen","48","1","1","1"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Sachsen-Anhalt","36","1","1","1"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","2003","Hauptschule","Schleswig-Holstein","241","0.851362654974491","0.80999030511136","0.892735004837623"
"Nicht beeinträchtigt","2003","Hauptschule","Hamburg","71","0.758047431649651","0.667534178545905","0.848560684753396"
"Nicht beeinträchtigt","2003","Hauptschule","Niedersachsen","629","0.814814837384886","0.787198005714248","0.842431669055523"
"Nicht beeinträchtigt","2003","Hauptschule","Bremen","46","0.741011112312733","0.630163742808279","0.851858481817186"
"Nicht beeinträchtigt","2003","Hauptschule","Nordrhein-Westfalen","1532","0.789724271131028","0.771415423381796","0.808033118880261"
"Nicht beeinträchtigt","2003","Hauptschule","Hessen","442","0.79803636521788","0.764575785932238","0.831496944503523"
"Nicht beeinträchtigt","2003","Hauptschule","Rheinland-Pfalz,Saarland","575","0.84206744824073","0.814857180729548","0.869277715751912"
"Nicht beeinträchtigt","2003","Hauptschule","Baden-Wuerttemberg","984","0.831740856695055","0.810166370914135","0.853315342475976"
