year,bula_h,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Brandenburg,Upper Secondary Level,No,0.81563,268,338,0.77423,0.85704
2022,Brandenburg,Post-secondary Non-tertiary Level,No,0.80288,63,63,0.70386,0.90191
2022,Brandenburg,First Stage of Tertiary Education,No,0.61878,36,36,0.45787,0.77969
2022,Brandenburg,Second Stage of Tertiary Education,Yes,0.34386,64,209,0.27931,0.40841
2022,Brandenburg,Second Stage of Tertiary Education,No,0.65614,145,209,0.59159,0.72069
2022,Mecklenburg-Western Pomerania,No answer / don't know,No,0.79998,39,39,0.67279,0.92717
2022,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.98529,46,46,0.95013,1.02046
2022,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.87391,172,172,0.82415,0.92366
2022,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.37370,32,120,0.28678,0.46063
2022,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.62630,88,120,0.53937,0.71322
2022,Saxony,No answer / don't know,Yes,0.16925,47,231,0.12079,0.21771
2022,Saxony,No answer / don't know,No,0.83075,184,231,0.78229,0.87921
2022,Saxony,Lower Secondary Level,No,0.92062,81,81,0.86138,0.97986
2022,Saxony,Upper Secondary Level,Yes,0.18291,125,624,0.15256,0.21327
2022,Saxony,Upper Secondary Level,No,0.81709,499,624,0.78673,0.84744
2022,Saxony,Post-secondary Non-tertiary Level,No,0.73962,77,77,0.64095,0.83828
2022,Saxony,First Stage of Tertiary Education,No,0.82951,74,74,0.74324,0.91578
2022,Saxony,Second Stage of Tertiary Education,Yes,0.23262,103,394,0.19085,0.27440
2022,Saxony,Second Stage of Tertiary Education,No,0.76738,291,394,0.72560,0.80915
2022,Saxony-Anhalt,No answer / don't know,No,0.95171,85,85,0.90586,0.99756
2022,Saxony-Anhalt,Lower Secondary Level,No,0.93203,49,49,0.86082,1.00323
2022,Saxony-Anhalt,Upper Secondary Level,Yes,0.16791,45,347,0.12853,0.20730
2022,Saxony-Anhalt,Upper Secondary Level,No,0.83209,302,347,0.79270,0.87147
2022,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.88807,44,44,0.79383,0.98231
2022,Saxony-Anhalt,First Stage of Tertiary Education,No,0.90182,40,40,0.80844,0.99521
2022,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.20156,36,199,0.14568,0.25744
2022,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.79844,163,199,0.74256,0.85432
2022,Thuringa,No answer / don't know,No,0.83027,45,45,0.71935,0.94119
2022,Thuringa,Lower Secondary Level,No,0.95675,34,34,0.88734,1.02616
2022,Thuringa,Upper Secondary Level,Yes,0.10992,43,341,0.07667,0.14317
2022,Thuringa,Upper Secondary Level,No,0.89008,298,341,0.85683,0.92333
2022,Thuringa,Post-secondary Non-tertiary Level,No,0.72448,39,39,0.58243,0.86654
2022,Thuringa,First Stage of Tertiary Education,No,0.70148,40,40,0.55786,0.84510
2022,Thuringa,Second Stage of Tertiary Education,Yes,0.18118,38,184,0.12538,0.23699
2022,Thuringa,Second Stage of Tertiary Education,No,0.81882,146,184,0.76301,0.87462
