"plb0037_h","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Befristet","1992","(Fach-)Abitur","Sachsen","2","","",""
"Befristet","1992","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Befristet","1992","(Fach-)Abitur","Thueringen","1","","",""
"Befristet","1992","AkademikerIn","Schleswig-Holstein","","","",""
"Befristet","1992","AkademikerIn","Hamburg","","","",""
"Befristet","1992","AkademikerIn","Niedersachsen","","","",""
"Befristet","1992","AkademikerIn","Bremen","","","",""
"Befristet","1992","AkademikerIn","Nordrhein-Westfalen","10","","",""
"Befristet","1992","AkademikerIn","Hessen","2","","",""
"Befristet","1992","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Befristet","1992","AkademikerIn","Baden-Wuerttemberg","3","","",""
"Befristet","1992","AkademikerIn","Bayern","3","","",""
"Befristet","1992","AkademikerIn","Saarland","","","",""
"Befristet","1992","AkademikerIn","Berlin","9","","",""
"Befristet","1992","AkademikerIn","Brandenburg","10","","",""
"Befristet","1992","AkademikerIn","Mecklenburg-Vorpommern","7","","",""
"Befristet","1992","AkademikerIn","Sachsen","13","","",""
"Befristet","1992","AkademikerIn","Sachsen-Anhalt","9","","",""
"Befristet","1992","AkademikerIn","Thueringen","7","","",""
"Unbefristet","1993","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Hamburg","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Niedersachsen","4","","",""
"Unbefristet","1993","(noch) kein Abschluss","Bremen","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Nordrhein-Westfalen","4","","",""
"Unbefristet","1993","(noch) kein Abschluss","Hessen","3","","",""
"Unbefristet","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Unbefristet","1993","(noch) kein Abschluss","Bayern","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Berlin","1","","",""
"Unbefristet","1993","(noch) kein Abschluss","Brandenburg","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Sachsen","","","",""
"Unbefristet","1993","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Unbefristet","1993","(noch) kein Abschluss","Thueringen","1","","",""
"Unbefristet","1993","Hauptschule","Schleswig-Holstein","10","","",""
"Unbefristet","1993","Hauptschule","Hamburg","4","","",""
"Unbefristet","1993","Hauptschule","Niedersachsen","21","","",""
"Unbefristet","1993","Hauptschule","Bremen","","","",""
"Unbefristet","1993","Hauptschule","Nordrhein-Westfalen","63","0.807061392276942","0.721126717470693","0.89299606708319"
"Unbefristet","1993","Hauptschule","Hessen","26","","",""
"Unbefristet","1993","Hauptschule","Rheinland-Pfalz,Saarland","18","","",""
"Unbefristet","1993","Hauptschule","Baden-Wuerttemberg","68","0.8422555051405","0.762876689174679","0.921634321106322"
"Unbefristet","1993","Hauptschule","Bayern","52","0.853522060006456","0.764790797586857","0.942253322426054"
"Unbefristet","1993","Hauptschule","Saarland","","","",""
"Unbefristet","1993","Hauptschule","Berlin","17","","",""
"Unbefristet","1993","Hauptschule","Brandenburg","15","","",""
"Unbefristet","1993","Hauptschule","Mecklenburg-Vorpommern","10","","",""
"Unbefristet","1993","Hauptschule","Sachsen","17","","",""
"Unbefristet","1993","Hauptschule","Sachsen-Anhalt","16","","",""
"Unbefristet","1993","Hauptschule","Thueringen","12","","",""
"Unbefristet","1993","Realschule","Schleswig-Holstein","8","","",""
"Unbefristet","1993","Realschule","Hamburg","5","","",""
"Unbefristet","1993","Realschule","Niedersachsen","32","0.856229594809505","0.738295738905661","0.974163450713349"
"Unbefristet","1993","Realschule","Bremen","1","","",""
"Unbefristet","1993","Realschule","Nordrhein-Westfalen","42","0.743046384902108","0.624283223950506","0.86180954585371"
"Unbefristet","1993","Realschule","Hessen","15","","",""
"Unbefristet","1993","Realschule","Rheinland-Pfalz,Saarland","15","","",""
"Unbefristet","1993","Realschule","Baden-Wuerttemberg","22","","",""
"Unbefristet","1993","Realschule","Bayern","29","","",""
"Unbefristet","1993","Realschule","Saarland","","","",""
"Unbefristet","1993","Realschule","Berlin","25","","",""
"Unbefristet","1993","Realschule","Brandenburg","21","","",""
"Unbefristet","1993","Realschule","Mecklenburg-Vorpommern","21","","",""
"Unbefristet","1993","Realschule","Sachsen","53","0.744665908702086","0.64394561561198","0.845386201792192"
"Unbefristet","1993","Realschule","Sachsen-Anhalt","35","0.799132704593097","0.682073410072447","0.916191999113747"
"Unbefristet","1993","Realschule","Thueringen","46","0.814174498302571","0.713197590372139","0.915151406233003"
"Unbefristet","1993","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Unbefristet","1993","(Fach-)Abitur","Hamburg","4","","",""
"Unbefristet","1993","(Fach-)Abitur","Niedersachsen","5","","",""
"Unbefristet","1993","(Fach-)Abitur","Bremen","1","","",""
"Unbefristet","1993","(Fach-)Abitur","Nordrhein-Westfalen","25","","",""
"Unbefristet","1993","(Fach-)Abitur","Hessen","8","","",""
"Unbefristet","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Unbefristet","1993","(Fach-)Abitur","Baden-Wuerttemberg","12","","",""
"Unbefristet","1993","(Fach-)Abitur","Bayern","11","","",""
"Unbefristet","1993","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","1993","(Fach-)Abitur","Berlin","2","","",""
"Unbefristet","1993","(Fach-)Abitur","Brandenburg","2","","",""
"Unbefristet","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Unbefristet","1993","(Fach-)Abitur","Sachsen","7","","",""
"Unbefristet","1993","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"Unbefristet","1993","(Fach-)Abitur","Thueringen","1","","",""
"Unbefristet","1993","AkademikerIn","Schleswig-Holstein","3","","",""
"Unbefristet","1993","AkademikerIn","Hamburg","2","","",""
"Unbefristet","1993","AkademikerIn","Niedersachsen","5","","",""
"Unbefristet","1993","AkademikerIn","Bremen","","","",""
"Unbefristet","1993","AkademikerIn","Nordrhein-Westfalen","24","","",""
"Unbefristet","1993","AkademikerIn","Hessen","10","","",""
"Unbefristet","1993","AkademikerIn","Rheinland-Pfalz,Saarland","5","","",""
"Unbefristet","1993","AkademikerIn","Baden-Wuerttemberg","8","","",""
"Unbefristet","1993","AkademikerIn","Bayern","13","","",""
"Unbefristet","1993","AkademikerIn","Saarland","","","",""
"Unbefristet","1993","AkademikerIn","Berlin","22","","",""
"Unbefristet","1993","AkademikerIn","Brandenburg","24","","",""
"Unbefristet","1993","AkademikerIn","Mecklenburg-Vorpommern","14","","",""
"Unbefristet","1993","AkademikerIn","Sachsen","42","0.73974856580518","0.62378932109799","0.855707810512371"
"Unbefristet","1993","AkademikerIn","Sachsen-Anhalt","20","","",""
"Unbefristet","1993","AkademikerIn","Thueringen","12","","",""
"Befristet","1993","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Befristet","1993","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","1993","(noch) kein Abschluss","Niedersachsen","1","","",""
"Befristet","1993","(noch) kein Abschluss","Bremen","","","",""
"Befristet","1993","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Befristet","1993","(noch) kein Abschluss","Hessen","","","",""
"Befristet","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Befristet","1993","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Befristet","1993","(noch) kein Abschluss","Bayern","3","","",""
"Befristet","1993","(noch) kein Abschluss","Saarland","","","",""
"Befristet","1993","(noch) kein Abschluss","Berlin","","","",""
"Befristet","1993","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Befristet","1993","(noch) kein Abschluss","Sachsen","1","","",""
"Befristet","1993","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","1993","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","1993","Hauptschule","Schleswig-Holstein","1","","",""
"Befristet","1993","Hauptschule","Hamburg","","","",""
"Befristet","1993","Hauptschule","Niedersachsen","7","","",""
"Befristet","1993","Hauptschule","Bremen","","","",""
"Befristet","1993","Hauptschule","Nordrhein-Westfalen","18","","",""
"Befristet","1993","Hauptschule","Hessen","8","","",""
"Befristet","1993","Hauptschule","Rheinland-Pfalz,Saarland","9","","",""
"Befristet","1993","Hauptschule","Baden-Wuerttemberg","13","","",""
"Befristet","1993","Hauptschule","Bayern","9","","",""
"Befristet","1993","Hauptschule","Saarland","","","",""
"Befristet","1993","Hauptschule","Berlin","6","","",""
"Befristet","1993","Hauptschule","Brandenburg","7","","",""
"Befristet","1993","Hauptschule","Mecklenburg-Vorpommern","4","","",""
"Befristet","1993","Hauptschule","Sachsen","12","","",""
"Befristet","1993","Hauptschule","Sachsen-Anhalt","4","","",""
"Befristet","1993","Hauptschule","Thueringen","9","","",""
"Befristet","1993","Realschule","Schleswig-Holstein","2","","",""
"Befristet","1993","Realschule","Hamburg","","","",""
"Befristet","1993","Realschule","Niedersachsen","2","","",""
"Befristet","1993","Realschule","Bremen","1","","",""
"Befristet","1993","Realschule","Nordrhein-Westfalen","10","","",""
"Befristet","1993","Realschule","Hessen","5","","",""
"Befristet","1993","Realschule","Rheinland-Pfalz,Saarland","3","","",""
"Befristet","1993","Realschule","Baden-Wuerttemberg","7","","",""
"Befristet","1993","Realschule","Bayern","5","","",""
"Befristet","1993","Realschule","Saarland","","","",""
"Befristet","1993","Realschule","Berlin","4","","",""
"Befristet","1993","Realschule","Brandenburg","9","","",""
"Befristet","1993","Realschule","Mecklenburg-Vorpommern","5","","",""
"Befristet","1993","Realschule","Sachsen","19","","",""
"Befristet","1993","Realschule","Sachsen-Anhalt","10","","",""
"Befristet","1993","Realschule","Thueringen","11","","",""
"Befristet","1993","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Befristet","1993","(Fach-)Abitur","Hamburg","","","",""
"Befristet","1993","(Fach-)Abitur","Niedersachsen","1","","",""
"Befristet","1993","(Fach-)Abitur","Bremen","","","",""
"Befristet","1993","(Fach-)Abitur","Nordrhein-Westfalen","12","","",""
"Befristet","1993","(Fach-)Abitur","Hessen","6","","",""
"Befristet","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Befristet","1993","(Fach-)Abitur","Baden-Wuerttemberg","4","","",""
"Befristet","1993","(Fach-)Abitur","Bayern","5","","",""
"Befristet","1993","(Fach-)Abitur","Saarland","","","",""
"Befristet","1993","(Fach-)Abitur","Berlin","1","","",""
"Befristet","1993","(Fach-)Abitur","Brandenburg","1","","",""
"Befristet","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Befristet","1993","(Fach-)Abitur","Sachsen","","","",""
"Befristet","1993","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Befristet","1993","(Fach-)Abitur","Thueringen","2","","",""
"Befristet","1993","AkademikerIn","Schleswig-Holstein","","","",""
"Befristet","1993","AkademikerIn","Hamburg","","","",""
"Befristet","1993","AkademikerIn","Niedersachsen","1","","",""
"Befristet","1993","AkademikerIn","Bremen","","","",""
"Befristet","1993","AkademikerIn","Nordrhein-Westfalen","12","","",""
"Befristet","1993","AkademikerIn","Hessen","2","","",""
"Befristet","1993","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Befristet","1993","AkademikerIn","Baden-Wuerttemberg","4","","",""
"Befristet","1993","AkademikerIn","Bayern","9","","",""
"Befristet","1993","AkademikerIn","Saarland","","","",""
"Befristet","1993","AkademikerIn","Berlin","4","","",""
"Befristet","1993","AkademikerIn","Brandenburg","5","","",""
"Befristet","1993","AkademikerIn","Mecklenburg-Vorpommern","3","","",""
"Befristet","1993","AkademikerIn","Sachsen","13","","",""
"Befristet","1993","AkademikerIn","Sachsen-Anhalt","5","","",""
"Befristet","1993","AkademikerIn","Thueringen","2","","",""
"Unbefristet","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Hamburg","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Niedersachsen","1","","",""
"Unbefristet","1994","(noch) kein Abschluss","Bremen","1","","",""
"Unbefristet","1994","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Unbefristet","1994","(noch) kein Abschluss","Hessen","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Unbefristet","1994","(noch) kein Abschluss","Baden-Wuerttemberg","6","","",""
"Unbefristet","1994","(noch) kein Abschluss","Bayern","4","","",""
"Unbefristet","1994","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Berlin","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Brandenburg","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Unbefristet","1994","(noch) kein Abschluss","Sachsen","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Unbefristet","1994","(noch) kein Abschluss","Thueringen","3","","",""
"Unbefristet","1994","Hauptschule","Schleswig-Holstein","10","","",""
"Unbefristet","1994","Hauptschule","Hamburg","6","","",""
"Unbefristet","1994","Hauptschule","Niedersachsen","22","","",""
"Unbefristet","1994","Hauptschule","Bremen","1","","",""
"Unbefristet","1994","Hauptschule","Nordrhein-Westfalen","54","0.794426139510757","0.702350882505012","0.886501396516502"
"Unbefristet","1994","Hauptschule","Hessen","22","","",""
"Unbefristet","1994","Hauptschule","Rheinland-Pfalz,Saarland","15","","",""
"Unbefristet","1994","Hauptschule","Baden-Wuerttemberg","53","0.768194446934639","0.671392484775078","0.864996409094201"
"Unbefristet","1994","Hauptschule","Bayern","42","0.768355174144433","0.656859232849411","0.879851115439454"
"Unbefristet","1994","Hauptschule","Saarland","","","",""
"Unbefristet","1994","Hauptschule","Berlin","11","","",""
"Unbefristet","1994","Hauptschule","Brandenburg","18","","",""
"Unbefristet","1994","Hauptschule","Mecklenburg-Vorpommern","5","","",""
"Unbefristet","1994","Hauptschule","Sachsen","15","","",""
"Unbefristet","1994","Hauptschule","Sachsen-Anhalt","16","","",""
"Unbefristet","1994","Hauptschule","Thueringen","5","","",""
"Unbefristet","1994","Realschule","Schleswig-Holstein","9","","",""
"Unbefristet","1994","Realschule","Hamburg","5","","",""
"Unbefristet","1994","Realschule","Niedersachsen","16","","",""
"Unbefristet","1994","Realschule","Bremen","","","",""
"Unbefristet","1994","Realschule","Nordrhein-Westfalen","34","0.55025547743653","0.412366923394543","0.688144031478516"
"Unbefristet","1994","Realschule","Hessen","10","","",""
"Unbefristet","1994","Realschule","Rheinland-Pfalz,Saarland","9","","",""
"Unbefristet","1994","Realschule","Baden-Wuerttemberg","22","","",""
"Unbefristet","1994","Realschule","Bayern","22","","",""
"Unbefristet","1994","Realschule","Saarland","","","",""
"Unbefristet","1994","Realschule","Berlin","24","","",""
"Unbefristet","1994","Realschule","Brandenburg","22","","",""
"Unbefristet","1994","Realschule","Mecklenburg-Vorpommern","14","","",""
"Unbefristet","1994","Realschule","Sachsen","38","0.775289035990296","0.65959604700512","0.890982024975472"
"Unbefristet","1994","Realschule","Sachsen-Anhalt","26","","",""
"Unbefristet","1994","Realschule","Thueringen","37","0.721103827711376","0.595538357199839","0.846669298222913"
"Unbefristet","1994","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Unbefristet","1994","(Fach-)Abitur","Hamburg","2","","",""
"Unbefristet","1994","(Fach-)Abitur","Niedersachsen","6","","",""
"Unbefristet","1994","(Fach-)Abitur","Bremen","2","","",""
"Unbefristet","1994","(Fach-)Abitur","Nordrhein-Westfalen","14","","",""
"Unbefristet","1994","(Fach-)Abitur","Hessen","4","","",""
"Unbefristet","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5","","",""
"Unbefristet","1994","(Fach-)Abitur","Baden-Wuerttemberg","9","","",""
"Unbefristet","1994","(Fach-)Abitur","Bayern","11","","",""
"Unbefristet","1994","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","1994","(Fach-)Abitur","Berlin","7","","",""
"Unbefristet","1994","(Fach-)Abitur","Brandenburg","1","","",""
"Unbefristet","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Unbefristet","1994","(Fach-)Abitur","Sachsen","2","","",""
"Unbefristet","1994","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Unbefristet","1994","(Fach-)Abitur","Thueringen","1","","",""
"Unbefristet","1994","AkademikerIn","Schleswig-Holstein","4","","",""
"Unbefristet","1994","AkademikerIn","Hamburg","4","","",""
"Unbefristet","1994","AkademikerIn","Niedersachsen","7","","",""
"Unbefristet","1994","AkademikerIn","Bremen","","","",""
"Unbefristet","1994","AkademikerIn","Nordrhein-Westfalen","20","","",""
"Unbefristet","1994","AkademikerIn","Hessen","8","","",""
"Unbefristet","1994","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Unbefristet","1994","AkademikerIn","Baden-Wuerttemberg","11","","",""
"Unbefristet","1994","AkademikerIn","Bayern","11","","",""
"Unbefristet","1994","AkademikerIn","Saarland","","","",""
"Unbefristet","1994","AkademikerIn","Berlin","7","","",""
"Unbefristet","1994","AkademikerIn","Brandenburg","2","","",""
"Unbefristet","1994","AkademikerIn","Mecklenburg-Vorpommern","8","","",""
"Unbefristet","1994","AkademikerIn","Sachsen","24","","",""
"Unbefristet","1994","AkademikerIn","Sachsen-Anhalt","11","","",""
