"ple0055","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"18","2002","17-29","weiblich","","","",""
"18","2002","30-45","männlich","","","",""
"18","2002","30-45","weiblich","","","",""
"18","2002","46-65","männlich","1","","",""
"18","2002","46-65","weiblich","","","",""
"18","2002","66","männlich","","","",""
"18","2002","66","weiblich","","","",""
"19","2002","17-29","männlich","","","",""
"19","2002","17-29","weiblich","","","",""
"19","2002","30-45","männlich","","","",""
"19","2002","30-45","weiblich","","","",""
"19","2002","46-65","männlich","","","",""
"19","2002","46-65","weiblich","","","",""
"19","2002","66","männlich","","","",""
"19","2002","66","weiblich","","","",""
"20","2002","17-29","männlich","","","",""
"20","2002","17-29","weiblich","","","",""
"20","2002","30-45","männlich","","","",""
"20","2002","30-45","weiblich","","","",""
"20","2002","46-65","männlich","","","",""
"20","2002","46-65","weiblich","","","",""
"20","2002","66","männlich","","","",""
"20","2002","66","weiblich","","","",""
"21","2002","17-29","männlich","","","",""
"21","2002","17-29","weiblich","","","",""
"21","2002","30-45","männlich","","","",""
"21","2002","30-45","weiblich","","","",""
"21","2002","46-65","männlich","","","",""
"21","2002","46-65","weiblich","","","",""
"21","2002","66","männlich","","","",""
"21","2002","66","weiblich","","","",""
"22","2002","17-29","männlich","","","",""
"22","2002","17-29","weiblich","","","",""
"22","2002","30-45","männlich","","","",""
"22","2002","30-45","weiblich","","","",""
"22","2002","46-65","männlich","","","",""
"22","2002","46-65","weiblich","","","",""
"22","2002","66","männlich","","","",""
"22","2002","66","weiblich","","","",""
"23","2002","17-29","männlich","","","",""
"23","2002","17-29","weiblich","","","",""
"23","2002","30-45","männlich","","","",""
"23","2002","30-45","weiblich","","","",""
"23","2002","46-65","männlich","","","",""
"23","2002","46-65","weiblich","","","",""
"23","2002","66","männlich","","","",""
"23","2002","66","weiblich","","","",""
"24","2002","17-29","männlich","","","",""
"24","2002","17-29","weiblich","","","",""
"24","2002","30-45","männlich","","","",""
"24","2002","30-45","weiblich","","","",""
"24","2002","46-65","männlich","","","",""
"24","2002","46-65","weiblich","","","",""
"24","2002","66","männlich","","","",""
"24","2002","66","weiblich","","","",""
"25","2002","17-29","männlich","","","",""
"25","2002","17-29","weiblich","","","",""
"25","2002","30-45","männlich","","","",""
"25","2002","30-45","weiblich","","","",""
"25","2002","46-65","männlich","","","",""
"25","2002","46-65","weiblich","","","",""
"25","2002","66","männlich","","","",""
"25","2002","66","weiblich","","","",""
"26","2002","17-29","männlich","","","",""
"26","2002","17-29","weiblich","","","",""
"26","2002","30-45","männlich","","","",""
"26","2002","30-45","weiblich","","","",""
"26","2002","46-65","männlich","","","",""
"26","2002","46-65","weiblich","","","",""
"26","2002","66","männlich","","","",""
"26","2002","66","weiblich","","","",""
"27","2002","17-29","männlich","","","",""
"27","2002","17-29","weiblich","","","",""
"27","2002","30-45","männlich","","","",""
"27","2002","30-45","weiblich","","","",""
"27","2002","46-65","männlich","","","",""
"27","2002","46-65","weiblich","","","",""
"27","2002","66","männlich","","","",""
"27","2002","66","weiblich","","","",""
"28","2002","17-29","männlich","","","",""
"28","2002","17-29","weiblich","","","",""
"28","2002","30-45","männlich","","","",""
"28","2002","30-45","weiblich","","","",""
"28","2002","46-65","männlich","","","",""
"28","2002","46-65","weiblich","","","",""
"28","2002","66","männlich","","","",""
"28","2002","66","weiblich","","","",""
"30","2002","17-29","männlich","","","",""
"30","2002","17-29","weiblich","","","",""
"30","2002","30-45","männlich","","","",""
"30","2002","30-45","weiblich","","","",""
"30","2002","46-65","männlich","","","",""
"30","2002","46-65","weiblich","","","",""
"30","2002","66","männlich","","","",""
"30","2002","66","weiblich","","","",""
"31","2002","17-29","männlich","","","",""
"31","2002","17-29","weiblich","","","",""
"31","2002","30-45","männlich","","","",""
"31","2002","30-45","weiblich","","","",""
"31","2002","46-65","männlich","","","",""
"31","2002","46-65","weiblich","","","",""
"31","2002","66","männlich","","","",""
"31","2002","66","weiblich","","","",""
"32","2002","17-29","männlich","","","",""
"32","2002","17-29","weiblich","","","",""
"32","2002","30-45","männlich","","","",""
"32","2002","30-45","weiblich","","","",""
"32","2002","46-65","männlich","","","",""
"32","2002","46-65","weiblich","","","",""
"32","2002","66","männlich","","","",""
"32","2002","66","weiblich","","","",""
"35","2002","17-29","männlich","","","",""
"35","2002","17-29","weiblich","","","",""
"35","2002","30-45","männlich","","","",""
"35","2002","30-45","weiblich","","","",""
"35","2002","46-65","männlich","","","",""
"35","2002","46-65","weiblich","","","",""
"35","2002","66","männlich","","","",""
"35","2002","66","weiblich","","","",""
"36","2002","17-29","männlich","","","",""
"36","2002","17-29","weiblich","","","",""
"36","2002","30-45","männlich","","","",""
"36","2002","30-45","weiblich","","","",""
"36","2002","46-65","männlich","","","",""
"36","2002","46-65","weiblich","","","",""
"36","2002","66","männlich","","","",""
"36","2002","66","weiblich","","","",""
"40","2002","17-29","männlich","","","",""
"40","2002","17-29","weiblich","","","",""
"40","2002","30-45","männlich","","","",""
"40","2002","30-45","weiblich","","","",""
"40","2002","46-65","männlich","","","",""
"40","2002","46-65","weiblich","","","",""
"40","2002","66","männlich","","","",""
"40","2002","66","weiblich","","","",""
"42","2002","17-29","männlich","","","",""
"42","2002","17-29","weiblich","","","",""
"42","2002","30-45","männlich","","","",""
"42","2002","30-45","weiblich","","","",""
"42","2002","46-65","männlich","","","",""
"42","2002","46-65","weiblich","","","",""
"42","2002","66","männlich","","","",""
"42","2002","66","weiblich","","","",""
"45","2002","17-29","männlich","","","",""
"45","2002","17-29","weiblich","","","",""
"45","2002","30-45","männlich","","","",""
"45","2002","30-45","weiblich","","","",""
"45","2002","46-65","männlich","","","",""
"45","2002","46-65","weiblich","","","",""
"45","2002","66","männlich","","","",""
"45","2002","66","weiblich","","","",""
"48","2002","17-29","männlich","","","",""
"48","2002","17-29","weiblich","","","",""
"48","2002","30-45","männlich","","","",""
"48","2002","30-45","weiblich","","","",""
"48","2002","46-65","männlich","","","",""
"48","2002","46-65","weiblich","1","","",""
"48","2002","66","männlich","","","",""
"48","2002","66","weiblich","","","",""
"50","2002","17-29","männlich","","","",""
"50","2002","17-29","weiblich","","","",""
"50","2002","30-45","männlich","","","",""
"50","2002","30-45","weiblich","","","",""
"50","2002","46-65","männlich","","","",""
"50","2002","46-65","weiblich","","","",""
"50","2002","66","männlich","","","",""
"50","2002","66","weiblich","","","",""
"51","2002","17-29","männlich","","","",""
"51","2002","17-29","weiblich","","","",""
"51","2002","30-45","männlich","","","",""
"51","2002","30-45","weiblich","","","",""
"51","2002","46-65","männlich","","","",""
"51","2002","46-65","weiblich","","","",""
"51","2002","66","männlich","","","",""
"51","2002","66","weiblich","","","",""
"64","2002","17-29","männlich","","","",""
"64","2002","17-29","weiblich","","","",""
"64","2002","30-45","männlich","","","",""
"64","2002","30-45","weiblich","","","",""
"64","2002","46-65","männlich","","","",""
"64","2002","46-65","weiblich","","","",""
"64","2002","66","männlich","","","",""
"64","2002","66","weiblich","","","",""
"65","2002","17-29","männlich","","","",""
"65","2002","17-29","weiblich","","","",""
"65","2002","30-45","männlich","","","",""
"65","2002","30-45","weiblich","","","",""
"65","2002","46-65","männlich","","","",""
"65","2002","46-65","weiblich","","","",""
"65","2002","66","männlich","","","",""
"65","2002","66","weiblich","","","",""
"90","2002","17-29","männlich","","","",""
"90","2002","17-29","weiblich","","","",""
"90","2002","30-45","männlich","","","",""
"90","2002","30-45","weiblich","","","",""
"90","2002","46-65","männlich","","","",""
"90","2002","46-65","weiblich","","","",""
"90","2002","66","männlich","","","",""
"90","2002","66","weiblich","","","",""
"98","2002","17-29","männlich","","","",""
"98","2002","17-29","weiblich","","","",""
"98","2002","30-45","männlich","","","",""
"98","2002","30-45","weiblich","","","",""
"98","2002","46-65","männlich","","","",""
"98","2002","46-65","weiblich","","","",""
"98","2002","66","männlich","","","",""
"98","2002","66","weiblich","","","",""
"100","2002","17-29","männlich","","","",""
"100","2002","17-29","weiblich","","","",""
"100","2002","30-45","männlich","","","",""
"100","2002","30-45","weiblich","","","",""
"100","2002","46-65","männlich","","","",""
"100","2002","46-65","weiblich","","","",""
"100","2002","66","männlich","","","",""
"100","2002","66","weiblich","","","",""
"0","2003","17-29","männlich","","","",""
"0","2003","17-29","weiblich","","","",""
"0","2003","30-45","männlich","","","",""
"0","2003","30-45","weiblich","","","",""
"0","2003","46-65","männlich","","","",""
"0","2003","46-65","weiblich","","","",""
"0","2003","66","männlich","","","",""
"0","2003","66","weiblich","","","",""
"1","2003","17-29","männlich","92","0.73429334631247","0.653563303597832","0.815023389027108"
"1","2003","17-29","weiblich","184","0.778227043072784","0.724653600604495","0.831800485541073"
"1","2003","30-45","männlich","176","0.829113933546527","0.779032280239364","0.87919558685369"
"1","2003","30-45","weiblich","361","0.830994934175138","0.79601831361163","0.865971554738645"
"1","2003","46-65","männlich","353","0.74345722564645","0.703847891876443","0.783066559416457"
"1","2003","46-65","weiblich","342","0.767728116881589","0.727953483392022","0.807502750371157"
"1","2003","66","männlich","","","",""
"1","2003","66","weiblich","","","",""
"2","2003","17-29","männlich","15","","",""
"2","2003","17-29","weiblich","34","0.166650978751591","0.118593664031909","0.214708293471272"
"2","2003","30-45","männlich","27","","",""
"2","2003","30-45","weiblich","62","0.132124070345063","0.100519594626121","0.163728546064005"
"2","2003","46-65","männlich","68","0.158558629366903","0.125430529807755","0.19168672892605"
"2","2003","46-65","weiblich","67","0.162690959612237","0.12792703948832","0.197454879736154"
"2","2003","66","männlich","","","",""
"2","2003","66","weiblich","","","",""
"3","2003","17-29","männlich","3","","",""
"3","2003","17-29","weiblich","11","","",""
"3","2003","30-45","männlich","5","","",""
"3","2003","30-45","weiblich","9","","",""
"3","2003","46-65","männlich","22","","",""
"3","2003","46-65","weiblich","16","","",""
"3","2003","66","männlich","","","",""
"3","2003","66","weiblich","","","",""
"4","2003","17-29","männlich","1","","",""
"4","2003","17-29","weiblich","","","",""
"4","2003","30-45","männlich","6","","",""
"4","2003","30-45","weiblich","5","","",""
"4","2003","46-65","männlich","10","","",""
"4","2003","46-65","weiblich","2","","",""
"4","2003","66","männlich","","","",""
"4","2003","66","weiblich","","","",""
"5","2003","17-29","männlich","2","","",""
"5","2003","17-29","weiblich","","","",""
"5","2003","30-45","männlich","1","","",""
"5","2003","30-45","weiblich","1","","",""
"5","2003","46-65","männlich","5","","",""
"5","2003","46-65","weiblich","2","","",""
"5","2003","66","männlich","","","",""
"5","2003","66","weiblich","","","",""
"6","2003","17-29","männlich","","","",""
"6","2003","17-29","weiblich","1","","",""
"6","2003","30-45","männlich","1","","",""
"6","2003","30-45","weiblich","1","","",""
"6","2003","46-65","männlich","1","","",""
"6","2003","46-65","weiblich","2","","",""
"6","2003","66","männlich","","","",""
"6","2003","66","weiblich","","","",""
"7","2003","17-29","männlich","1","","",""
"7","2003","17-29","weiblich","","","",""
"7","2003","30-45","männlich","1","","",""
"7","2003","30-45","weiblich","","","",""
"7","2003","46-65","männlich","5","","",""
"7","2003","46-65","weiblich","1","","",""
"7","2003","66","männlich","","","",""
"7","2003","66","weiblich","","","",""
"8","2003","17-29","männlich","","","",""
"8","2003","17-29","weiblich","1","","",""
"8","2003","30-45","männlich","","","",""
"8","2003","30-45","weiblich","","","",""
"8","2003","46-65","männlich","1","","",""
"8","2003","46-65","weiblich","","","",""
"8","2003","66","männlich","","","",""
"8","2003","66","weiblich","","","",""
"9","2003","17-29","männlich","","","",""
"9","2003","17-29","weiblich","","","",""
"9","2003","30-45","männlich","","","",""
"9","2003","30-45","weiblich","","","",""
"9","2003","46-65","männlich","","","",""
"9","2003","46-65","weiblich","","","",""
"9","2003","66","männlich","","","",""
"9","2003","66","weiblich","","","",""
"10","2003","17-29","männlich","","","",""
"10","2003","17-29","weiblich","","","",""
"10","2003","30-45","männlich","","","",""
"10","2003","30-45","weiblich","2","","",""
"10","2003","46-65","männlich","","","",""
"10","2003","46-65","weiblich","","","",""
"10","2003","66","männlich","","","",""
"10","2003","66","weiblich","","","",""
"11","2003","17-29","männlich","","","",""
"11","2003","17-29","weiblich","","","",""
"11","2003","30-45","männlich","","","",""
"11","2003","30-45","weiblich","","","",""
"11","2003","46-65","männlich","","","",""
"11","2003","46-65","weiblich","","","",""
"11","2003","66","männlich","","","",""
