"ple0055","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7","2015","Ostdeutschland","weiblich","1","","",""
"8","2015","Westdeutschland","maennlich","4","","",""
"8","2015","Westdeutschland","weiblich","1","","",""
"8","2015","Ostdeutschland","maennlich","","","",""
"8","2015","Ostdeutschland","weiblich","2","","",""
"9","2015","Westdeutschland","maennlich","","","",""
"9","2015","Westdeutschland","weiblich","","","",""
"9","2015","Ostdeutschland","maennlich","","","",""
"9","2015","Ostdeutschland","weiblich","","","",""
"10","2015","Westdeutschland","maennlich","1","","",""
"10","2015","Westdeutschland","weiblich","2","","",""
"10","2015","Ostdeutschland","maennlich","","","",""
"10","2015","Ostdeutschland","weiblich","","","",""
"11","2015","Westdeutschland","maennlich","","","",""
"11","2015","Westdeutschland","weiblich","1","","",""
"11","2015","Ostdeutschland","maennlich","","","",""
"11","2015","Ostdeutschland","weiblich","","","",""
"12","2015","Westdeutschland","maennlich","1","","",""
"12","2015","Westdeutschland","weiblich","","","",""
"12","2015","Ostdeutschland","maennlich","","","",""
"12","2015","Ostdeutschland","weiblich","2","","",""
"13","2015","Westdeutschland","maennlich","","","",""
"13","2015","Westdeutschland","weiblich","","","",""
"13","2015","Ostdeutschland","maennlich","","","",""
"13","2015","Ostdeutschland","weiblich","","","",""
"14","2015","Westdeutschland","maennlich","","","",""
"14","2015","Westdeutschland","weiblich","","","",""
"14","2015","Ostdeutschland","maennlich","","","",""
"14","2015","Ostdeutschland","weiblich","","","",""
"15","2015","Westdeutschland","maennlich","","","",""
"15","2015","Westdeutschland","weiblich","","","",""
"15","2015","Ostdeutschland","maennlich","","","",""
"15","2015","Ostdeutschland","weiblich","","","",""
"16","2015","Westdeutschland","maennlich","","","",""
"16","2015","Westdeutschland","weiblich","","","",""
"16","2015","Ostdeutschland","maennlich","","","",""
"16","2015","Ostdeutschland","weiblich","","","",""
"17","2015","Westdeutschland","maennlich","","","",""
"17","2015","Westdeutschland","weiblich","","","",""
"17","2015","Ostdeutschland","maennlich","","","",""
"17","2015","Ostdeutschland","weiblich","","","",""
"18","2015","Westdeutschland","maennlich","","","",""
"18","2015","Westdeutschland","weiblich","","","",""
"18","2015","Ostdeutschland","maennlich","","","",""
"18","2015","Ostdeutschland","weiblich","","","",""
"19","2015","Westdeutschland","maennlich","","","",""
"19","2015","Westdeutschland","weiblich","","","",""
"19","2015","Ostdeutschland","maennlich","","","",""
"19","2015","Ostdeutschland","weiblich","","","",""
"20","2015","Westdeutschland","maennlich","","","",""
"20","2015","Westdeutschland","weiblich","1","","",""
"20","2015","Ostdeutschland","maennlich","","","",""
"20","2015","Ostdeutschland","weiblich","","","",""
"21","2015","Westdeutschland","maennlich","","","",""
"21","2015","Westdeutschland","weiblich","","","",""
"21","2015","Ostdeutschland","maennlich","","","",""
"21","2015","Ostdeutschland","weiblich","","","",""
"22","2015","Westdeutschland","maennlich","","","",""
"22","2015","Westdeutschland","weiblich","","","",""
"22","2015","Ostdeutschland","maennlich","","","",""
"22","2015","Ostdeutschland","weiblich","","","",""
"23","2015","Westdeutschland","maennlich","","","",""
"23","2015","Westdeutschland","weiblich","","","",""
"23","2015","Ostdeutschland","maennlich","","","",""
"23","2015","Ostdeutschland","weiblich","","","",""
"24","2015","Westdeutschland","maennlich","","","",""
"24","2015","Westdeutschland","weiblich","","","",""
"24","2015","Ostdeutschland","maennlich","","","",""
"24","2015","Ostdeutschland","weiblich","","","",""
"25","2015","Westdeutschland","maennlich","","","",""
"25","2015","Westdeutschland","weiblich","1","","",""
"25","2015","Ostdeutschland","maennlich","","","",""
"25","2015","Ostdeutschland","weiblich","","","",""
"26","2015","Westdeutschland","maennlich","","","",""
"26","2015","Westdeutschland","weiblich","","","",""
"26","2015","Ostdeutschland","maennlich","","","",""
"26","2015","Ostdeutschland","weiblich","","","",""
"27","2015","Westdeutschland","maennlich","","","",""
"27","2015","Westdeutschland","weiblich","","","",""
"27","2015","Ostdeutschland","maennlich","","","",""
"27","2015","Ostdeutschland","weiblich","","","",""
"28","2015","Westdeutschland","maennlich","","","",""
"28","2015","Westdeutschland","weiblich","","","",""
"28","2015","Ostdeutschland","maennlich","","","",""
"28","2015","Ostdeutschland","weiblich","","","",""
"30","2015","Westdeutschland","maennlich","1","","",""
"30","2015","Westdeutschland","weiblich","","","",""
"30","2015","Ostdeutschland","maennlich","","","",""
"30","2015","Ostdeutschland","weiblich","","","",""
"31","2015","Westdeutschland","maennlich","","","",""
"31","2015","Westdeutschland","weiblich","","","",""
"31","2015","Ostdeutschland","maennlich","","","",""
"31","2015","Ostdeutschland","weiblich","","","",""
"32","2015","Westdeutschland","maennlich","1","","",""
"32","2015","Westdeutschland","weiblich","","","",""
"32","2015","Ostdeutschland","maennlich","","","",""
"32","2015","Ostdeutschland","weiblich","","","",""
"35","2015","Westdeutschland","maennlich","","","",""
"35","2015","Westdeutschland","weiblich","","","",""
"35","2015","Ostdeutschland","maennlich","","","",""
"35","2015","Ostdeutschland","weiblich","","","",""
"36","2015","Westdeutschland","maennlich","","","",""
"36","2015","Westdeutschland","weiblich","","","",""
"36","2015","Ostdeutschland","maennlich","","","",""
"36","2015","Ostdeutschland","weiblich","","","",""
"40","2015","Westdeutschland","maennlich","","","",""
"40","2015","Westdeutschland","weiblich","","","",""
"40","2015","Ostdeutschland","maennlich","","","",""
"40","2015","Ostdeutschland","weiblich","","","",""
"42","2015","Westdeutschland","maennlich","","","",""
"42","2015","Westdeutschland","weiblich","","","",""
"42","2015","Ostdeutschland","maennlich","","","",""
"42","2015","Ostdeutschland","weiblich","","","",""
"45","2015","Westdeutschland","maennlich","","","",""
"45","2015","Westdeutschland","weiblich","","","",""
"45","2015","Ostdeutschland","maennlich","","","",""
"45","2015","Ostdeutschland","weiblich","","","",""
"48","2015","Westdeutschland","maennlich","","","",""
"48","2015","Westdeutschland","weiblich","","","",""
"48","2015","Ostdeutschland","maennlich","","","",""
"48","2015","Ostdeutschland","weiblich","","","",""
"50","2015","Westdeutschland","maennlich","","","",""
"50","2015","Westdeutschland","weiblich","1","","",""
"50","2015","Ostdeutschland","maennlich","","","",""
"50","2015","Ostdeutschland","weiblich","","","",""
"51","2015","Westdeutschland","maennlich","","","",""
"51","2015","Westdeutschland","weiblich","","","",""
"51","2015","Ostdeutschland","maennlich","","","",""
"51","2015","Ostdeutschland","weiblich","","","",""
"64","2015","Westdeutschland","maennlich","","","",""
"64","2015","Westdeutschland","weiblich","","","",""
"64","2015","Ostdeutschland","maennlich","","","",""
"64","2015","Ostdeutschland","weiblich","","","",""
"65","2015","Westdeutschland","maennlich","","","",""
"65","2015","Westdeutschland","weiblich","","","",""
"65","2015","Ostdeutschland","maennlich","","","",""
"65","2015","Ostdeutschland","weiblich","","","",""
"90","2015","Westdeutschland","maennlich","","","",""
"90","2015","Westdeutschland","weiblich","","","",""
"90","2015","Ostdeutschland","maennlich","","","",""
"90","2015","Ostdeutschland","weiblich","","","",""
"98","2015","Westdeutschland","maennlich","","","",""
"98","2015","Westdeutschland","weiblich","","","",""
"98","2015","Ostdeutschland","maennlich","","","",""
"98","2015","Ostdeutschland","weiblich","","","",""
"100","2015","Westdeutschland","maennlich","","","",""
"100","2015","Westdeutschland","weiblich","","","",""
"100","2015","Ostdeutschland","maennlich","","","",""
"100","2015","Ostdeutschland","weiblich","","","",""
"0","2016","Westdeutschland","maennlich","","","",""
"0","2016","Westdeutschland","weiblich","","","",""
"0","2016","Ostdeutschland","maennlich","","","",""
"0","2016","Ostdeutschland","weiblich","","","",""
"1","2016","Westdeutschland","maennlich","748","0.72258279641461","0.694998091763903","0.750167501065316"
"1","2016","Westdeutschland","weiblich","1132","0.76496798837542","0.743120628371091","0.786815348379749"
"1","2016","Ostdeutschland","maennlich","201","0.727035039429624","0.674478752855382","0.779591326003866"
"1","2016","Ostdeutschland","weiblich","290","0.750677301456837","0.707685975320493","0.793668627593181"
"2","2016","Westdeutschland","maennlich","182","0.199910891751093","0.175270634245774","0.224551149256411"
"2","2016","Westdeutschland","weiblich","226","0.161710530164845","0.142739977584779","0.180681082744911"
"2","2016","Ostdeutschland","maennlich","44","0.125298411742604","0.0862416447720617","0.164355178713147"
"2","2016","Ostdeutschland","weiblich","73","0.188593550768099","0.149719845587223","0.227467255948975"
"3","2016","Westdeutschland","maennlich","51","0.0463925690620559","0.0334337072263071","0.0593514308978046"
"3","2016","Westdeutschland","weiblich","58","0.0415401169552811","0.0312591336743682","0.051821100236194"
"3","2016","Ostdeutschland","maennlich","16","","",""
"3","2016","Ostdeutschland","weiblich","16","","",""
"4","2016","Westdeutschland","maennlich","15","","",""
"4","2016","Westdeutschland","weiblich","15","","",""
"4","2016","Ostdeutschland","maennlich","8","","",""
"4","2016","Ostdeutschland","weiblich","6","","",""
"5","2016","Westdeutschland","maennlich","3","","",""
"5","2016","Westdeutschland","weiblich","5","","",""
"5","2016","Ostdeutschland","maennlich","2","","",""
"5","2016","Ostdeutschland","weiblich","2","","",""
"6","2016","Westdeutschland","maennlich","","","",""
"6","2016","Westdeutschland","weiblich","5","","",""
"6","2016","Ostdeutschland","maennlich","2","","",""
"6","2016","Ostdeutschland","weiblich","","","",""
"7","2016","Westdeutschland","maennlich","4","","",""
"7","2016","Westdeutschland","weiblich","1","","",""
"7","2016","Ostdeutschland","maennlich","","","",""
"7","2016","Ostdeutschland","weiblich","1","","",""
"8","2016","Westdeutschland","maennlich","2","","",""
"8","2016","Westdeutschland","weiblich","","","",""
"8","2016","Ostdeutschland","maennlich","1","","",""
"8","2016","Ostdeutschland","weiblich","1","","",""
"9","2016","Westdeutschland","maennlich","","","",""
"9","2016","Westdeutschland","weiblich","","","",""
"9","2016","Ostdeutschland","maennlich","1","","",""
"9","2016","Ostdeutschland","weiblich","","","",""
"10","2016","Westdeutschland","maennlich","3","","",""
"10","2016","Westdeutschland","weiblich","3","","",""
"10","2016","Ostdeutschland","maennlich","","","",""
"10","2016","Ostdeutschland","weiblich","","","",""
"11","2016","Westdeutschland","maennlich","","","",""
"11","2016","Westdeutschland","weiblich","1","","",""
"11","2016","Ostdeutschland","maennlich","","","",""
"11","2016","Ostdeutschland","weiblich","","","",""
"12","2016","Westdeutschland","maennlich","2","","",""
"12","2016","Westdeutschland","weiblich","","","",""
"12","2016","Ostdeutschland","maennlich","1","","",""
"12","2016","Ostdeutschland","weiblich","","","",""
"13","2016","Westdeutschland","maennlich","","","",""
"13","2016","Westdeutschland","weiblich","1","","",""
"13","2016","Ostdeutschland","maennlich","","","",""
"13","2016","Ostdeutschland","weiblich","","","",""
"14","2016","Westdeutschland","maennlich","","","",""
"14","2016","Westdeutschland","weiblich","","","",""
"14","2016","Ostdeutschland","maennlich","","","",""
"14","2016","Ostdeutschland","weiblich","","","",""
"15","2016","Westdeutschland","maennlich","","","",""
"15","2016","Westdeutschland","weiblich","","","",""
"15","2016","Ostdeutschland","maennlich","","","",""
"15","2016","Ostdeutschland","weiblich","","","",""
"16","2016","Westdeutschland","maennlich","","","",""
"16","2016","Westdeutschland","weiblich","","","",""
"16","2016","Ostdeutschland","maennlich","","","",""
"16","2016","Ostdeutschland","weiblich","","","",""
"17","2016","Westdeutschland","maennlich","","","",""
"17","2016","Westdeutschland","weiblich","","","",""
"17","2016","Ostdeutschland","maennlich","","","",""
"17","2016","Ostdeutschland","weiblich","","","",""
"18","2016","Westdeutschland","maennlich","","","",""
"18","2016","Westdeutschland","weiblich","","","",""
"18","2016","Ostdeutschland","maennlich","","","",""
"18","2016","Ostdeutschland","weiblich","","","",""
"19","2016","Westdeutschland","maennlich","","","",""
"19","2016","Westdeutschland","weiblich","","","",""
"19","2016","Ostdeutschland","maennlich","","","",""
"19","2016","Ostdeutschland","weiblich","","","",""
"20","2016","Westdeutschland","maennlich","","","",""
"20","2016","Westdeutschland","weiblich","","","",""
"20","2016","Ostdeutschland","maennlich","","","",""
"20","2016","Ostdeutschland","weiblich","","","",""
"21","2016","Westdeutschland","maennlich","","","",""
"21","2016","Westdeutschland","weiblich","","","",""
"21","2016","Ostdeutschland","maennlich","","","",""
"21","2016","Ostdeutschland","weiblich","","","",""
"22","2016","Westdeutschland","maennlich","","","",""
"22","2016","Westdeutschland","weiblich","","","",""
"22","2016","Ostdeutschland","maennlich","","","",""
"22","2016","Ostdeutschland","weiblich","","","",""
"23","2016","Westdeutschland","maennlich","","","",""
"23","2016","Westdeutschland","weiblich","","","",""
"23","2016","Ostdeutschland","maennlich","","","",""
"23","2016","Ostdeutschland","weiblich","","","",""
"24","2016","Westdeutschland","maennlich","","","",""
"24","2016","Westdeutschland","weiblich","","","",""
"24","2016","Ostdeutschland","maennlich","","","",""
"24","2016","Ostdeutschland","weiblich","","","",""
"25","2016","Westdeutschland","maennlich","","","",""
"25","2016","Westdeutschland","weiblich","","","",""
"25","2016","Ostdeutschland","maennlich","","","",""
"25","2016","Ostdeutschland","weiblich","","","",""
"26","2016","Westdeutschland","maennlich","","","",""
"26","2016","Westdeutschland","weiblich","","","",""
"26","2016","Ostdeutschland","maennlich","","","",""
"26","2016","Ostdeutschland","weiblich","","","",""
"27","2016","Westdeutschland","maennlich","","","",""
"27","2016","Westdeutschland","weiblich","","","",""
"27","2016","Ostdeutschland","maennlich","","","",""
"27","2016","Ostdeutschland","weiblich","","","",""
"28","2016","Westdeutschland","maennlich","","","",""
"28","2016","Westdeutschland","weiblich","","","",""
"28","2016","Ostdeutschland","maennlich","","","",""
"28","2016","Ostdeutschland","weiblich","","","",""
"30","2016","Westdeutschland","maennlich","1","","",""
"30","2016","Westdeutschland","weiblich","","","",""
"30","2016","Ostdeutschland","maennlich","","","",""
"30","2016","Ostdeutschland","weiblich","","","",""
"31","2016","Westdeutschland","maennlich","","","",""
