"ple0055","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"7","2000","35-65","Thueringen","2","","",""
"7","2000","66 +","Schleswig-Holstein","","","",""
"7","2000","66 +","Hamburg","","","",""
"7","2000","66 +","Niedersachsen","1","","",""
"7","2000","66 +","Bremen","","","",""
"7","2000","66 +","Nordrhein-Westfalen","1","","",""
"7","2000","66 +","Hessen","","","",""
"7","2000","66 +","Rheinland-Pfalz,Saarland","","","",""
"7","2000","66 +","Baden-Wuerttemberg","2","","",""
"7","2000","66 +","Bayern","","","",""
"7","2000","66 +","Saarland","","","",""
"7","2000","66 +","Berlin","","","",""
"7","2000","66 +","Brandenburg","","","",""
"7","2000","66 +","Mecklenburg-Vorpommern","","","",""
"7","2000","66 +","Sachsen","","","",""
"7","2000","66 +","Sachsen-Anhalt","","","",""
"7","2000","66 +","Thueringen","1","","",""
"8","2000","17-34","Schleswig-Holstein","","","",""
"8","2000","17-34","Hamburg","","","",""
"8","2000","17-34","Niedersachsen","1","","",""
"8","2000","17-34","Bremen","","","",""
"8","2000","17-34","Nordrhein-Westfalen","","","",""
"8","2000","17-34","Hessen","","","",""
"8","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"8","2000","17-34","Baden-Wuerttemberg","","","",""
"8","2000","17-34","Bayern","","","",""
"8","2000","17-34","Saarland","","","",""
"8","2000","17-34","Berlin","","","",""
"8","2000","17-34","Brandenburg","","","",""
"8","2000","17-34","Mecklenburg-Vorpommern","1","","",""
"8","2000","17-34","Sachsen","","","",""
"8","2000","17-34","Sachsen-Anhalt","","","",""
"8","2000","17-34","Thueringen","","","",""
"8","2000","35-65","Schleswig-Holstein","","","",""
"8","2000","35-65","Hamburg","","","",""
"8","2000","35-65","Niedersachsen","","","",""
"8","2000","35-65","Bremen","","","",""
"8","2000","35-65","Nordrhein-Westfalen","1","","",""
"8","2000","35-65","Hessen","","","",""
"8","2000","35-65","Rheinland-Pfalz,Saarland","2","","",""
"8","2000","35-65","Baden-Wuerttemberg","","","",""
"8","2000","35-65","Bayern","","","",""
"8","2000","35-65","Saarland","","","",""
"8","2000","35-65","Berlin","1","","",""
"8","2000","35-65","Brandenburg","","","",""
"8","2000","35-65","Mecklenburg-Vorpommern","","","",""
"8","2000","35-65","Sachsen","2","","",""
"8","2000","35-65","Sachsen-Anhalt","","","",""
"8","2000","35-65","Thueringen","","","",""
"8","2000","66 +","Schleswig-Holstein","","","",""
"8","2000","66 +","Hamburg","","","",""
"8","2000","66 +","Niedersachsen","1","","",""
"8","2000","66 +","Bremen","","","",""
"8","2000","66 +","Nordrhein-Westfalen","","","",""
"8","2000","66 +","Hessen","","","",""
"8","2000","66 +","Rheinland-Pfalz,Saarland","1","","",""
"8","2000","66 +","Baden-Wuerttemberg","","","",""
"8","2000","66 +","Bayern","","","",""
"8","2000","66 +","Saarland","","","",""
"8","2000","66 +","Berlin","","","",""
"8","2000","66 +","Brandenburg","","","",""
"8","2000","66 +","Mecklenburg-Vorpommern","","","",""
"8","2000","66 +","Sachsen","1","","",""
"8","2000","66 +","Sachsen-Anhalt","","","",""
"8","2000","66 +","Thueringen","","","",""
"9","2000","17-34","Schleswig-Holstein","","","",""
"9","2000","17-34","Hamburg","","","",""
"9","2000","17-34","Niedersachsen","","","",""
"9","2000","17-34","Bremen","","","",""
"9","2000","17-34","Nordrhein-Westfalen","1","","",""
"9","2000","17-34","Hessen","","","",""
"9","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"9","2000","17-34","Baden-Wuerttemberg","1","","",""
"9","2000","17-34","Bayern","","","",""
"9","2000","17-34","Saarland","","","",""
"9","2000","17-34","Berlin","","","",""
"9","2000","17-34","Brandenburg","","","",""
"9","2000","17-34","Mecklenburg-Vorpommern","","","",""
"9","2000","17-34","Sachsen","","","",""
"9","2000","17-34","Sachsen-Anhalt","","","",""
"9","2000","17-34","Thueringen","","","",""
"9","2000","35-65","Schleswig-Holstein","","","",""
"9","2000","35-65","Hamburg","","","",""
"9","2000","35-65","Niedersachsen","","","",""
"9","2000","35-65","Bremen","","","",""
"9","2000","35-65","Nordrhein-Westfalen","1","","",""
"9","2000","35-65","Hessen","","","",""
"9","2000","35-65","Rheinland-Pfalz,Saarland","","","",""
"9","2000","35-65","Baden-Wuerttemberg","1","","",""
"9","2000","35-65","Bayern","1","","",""
"9","2000","35-65","Saarland","","","",""
"9","2000","35-65","Berlin","","","",""
"9","2000","35-65","Brandenburg","","","",""
"9","2000","35-65","Mecklenburg-Vorpommern","","","",""
"9","2000","35-65","Sachsen","1","","",""
"9","2000","35-65","Sachsen-Anhalt","1","","",""
"9","2000","35-65","Thueringen","","","",""
"9","2000","66 +","Schleswig-Holstein","","","",""
"9","2000","66 +","Hamburg","","","",""
"9","2000","66 +","Niedersachsen","","","",""
"9","2000","66 +","Bremen","","","",""
"9","2000","66 +","Nordrhein-Westfalen","","","",""
"9","2000","66 +","Hessen","","","",""
"9","2000","66 +","Rheinland-Pfalz,Saarland","","","",""
"9","2000","66 +","Baden-Wuerttemberg","","","",""
"9","2000","66 +","Bayern","","","",""
"9","2000","66 +","Saarland","","","",""
"9","2000","66 +","Berlin","","","",""
"9","2000","66 +","Brandenburg","","","",""
"9","2000","66 +","Mecklenburg-Vorpommern","","","",""
"9","2000","66 +","Sachsen","","","",""
"9","2000","66 +","Sachsen-Anhalt","","","",""
"9","2000","66 +","Thueringen","1","","",""
"10","2000","17-34","Schleswig-Holstein","","","",""
"10","2000","17-34","Hamburg","","","",""
"10","2000","17-34","Niedersachsen","1","","",""
"10","2000","17-34","Bremen","","","",""
"10","2000","17-34","Nordrhein-Westfalen","1","","",""
"10","2000","17-34","Hessen","","","",""
"10","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"10","2000","17-34","Baden-Wuerttemberg","","","",""
"10","2000","17-34","Bayern","1","","",""
"10","2000","17-34","Saarland","","","",""
"10","2000","17-34","Berlin","","","",""
"10","2000","17-34","Brandenburg","","","",""
"10","2000","17-34","Mecklenburg-Vorpommern","","","",""
"10","2000","17-34","Sachsen","","","",""
"10","2000","17-34","Sachsen-Anhalt","","","",""
"10","2000","17-34","Thueringen","","","",""
"10","2000","35-65","Schleswig-Holstein","","","",""
"10","2000","35-65","Hamburg","","","",""
"10","2000","35-65","Niedersachsen","","","",""
"10","2000","35-65","Bremen","","","",""
"10","2000","35-65","Nordrhein-Westfalen","","","",""
"10","2000","35-65","Hessen","","","",""
"10","2000","35-65","Rheinland-Pfalz,Saarland","","","",""
"10","2000","35-65","Baden-Wuerttemberg","","","",""
"10","2000","35-65","Bayern","","","",""
"10","2000","35-65","Saarland","","","",""
"10","2000","35-65","Berlin","","","",""
"10","2000","35-65","Brandenburg","","","",""
"10","2000","35-65","Mecklenburg-Vorpommern","","","",""
"10","2000","35-65","Sachsen","1","","",""
"10","2000","35-65","Sachsen-Anhalt","","","",""
"10","2000","35-65","Thueringen","","","",""
"10","2000","66 +","Schleswig-Holstein","","","",""
"10","2000","66 +","Hamburg","","","",""
"10","2000","66 +","Niedersachsen","1","","",""
"10","2000","66 +","Bremen","","","",""
"10","2000","66 +","Nordrhein-Westfalen","","","",""
"10","2000","66 +","Hessen","","","",""
"10","2000","66 +","Rheinland-Pfalz,Saarland","","","",""
"10","2000","66 +","Baden-Wuerttemberg","","","",""
"10","2000","66 +","Bayern","","","",""
"10","2000","66 +","Saarland","","","",""
"10","2000","66 +","Berlin","","","",""
"10","2000","66 +","Brandenburg","","","",""
"10","2000","66 +","Mecklenburg-Vorpommern","","","",""
"10","2000","66 +","Sachsen","","","",""
"10","2000","66 +","Sachsen-Anhalt","","","",""
"10","2000","66 +","Thueringen","","","",""
"11","2000","17-34","Schleswig-Holstein","","","",""
"11","2000","17-34","Hamburg","","","",""
"11","2000","17-34","Niedersachsen","","","",""
"11","2000","17-34","Bremen","","","",""
"11","2000","17-34","Nordrhein-Westfalen","","","",""
"11","2000","17-34","Hessen","","","",""
"11","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"11","2000","17-34","Baden-Wuerttemberg","","","",""
"11","2000","17-34","Bayern","","","",""
"11","2000","17-34","Saarland","","","",""
"11","2000","17-34","Berlin","","","",""
"11","2000","17-34","Brandenburg","","","",""
"11","2000","17-34","Mecklenburg-Vorpommern","","","",""
"11","2000","17-34","Sachsen","","","",""
"11","2000","17-34","Sachsen-Anhalt","","","",""
"11","2000","17-34","Thueringen","","","",""
"11","2000","35-65","Schleswig-Holstein","","","",""
"11","2000","35-65","Hamburg","","","",""
"11","2000","35-65","Niedersachsen","","","",""
"11","2000","35-65","Bremen","","","",""
"11","2000","35-65","Nordrhein-Westfalen","","","",""
"11","2000","35-65","Hessen","","","",""
"11","2000","35-65","Rheinland-Pfalz,Saarland","","","",""
"11","2000","35-65","Baden-Wuerttemberg","","","",""
"11","2000","35-65","Bayern","","","",""
"11","2000","35-65","Saarland","","","",""
"11","2000","35-65","Berlin","1","","",""
"11","2000","35-65","Brandenburg","","","",""
"11","2000","35-65","Mecklenburg-Vorpommern","","","",""
"11","2000","35-65","Sachsen","","","",""
"11","2000","35-65","Sachsen-Anhalt","","","",""
"11","2000","35-65","Thueringen","","","",""
"11","2000","66 +","Schleswig-Holstein","","","",""
"11","2000","66 +","Hamburg","","","",""
"11","2000","66 +","Niedersachsen","","","",""
"11","2000","66 +","Bremen","","","",""
"11","2000","66 +","Nordrhein-Westfalen","1","","",""
"11","2000","66 +","Hessen","","","",""
"11","2000","66 +","Rheinland-Pfalz,Saarland","","","",""
"11","2000","66 +","Baden-Wuerttemberg","","","",""
"11","2000","66 +","Bayern","","","",""
"11","2000","66 +","Saarland","","","",""
"11","2000","66 +","Berlin","","","",""
"11","2000","66 +","Brandenburg","","","",""
"11","2000","66 +","Mecklenburg-Vorpommern","","","",""
"11","2000","66 +","Sachsen","","","",""
"11","2000","66 +","Sachsen-Anhalt","","","",""
"11","2000","66 +","Thueringen","","","",""
"12","2000","17-34","Schleswig-Holstein","","","",""
"12","2000","17-34","Hamburg","","","",""
"12","2000","17-34","Niedersachsen","","","",""
"12","2000","17-34","Bremen","","","",""
"12","2000","17-34","Nordrhein-Westfalen","","","",""
"12","2000","17-34","Hessen","","","",""
"12","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"12","2000","17-34","Baden-Wuerttemberg","","","",""
"12","2000","17-34","Bayern","","","",""
"12","2000","17-34","Saarland","","","",""
"12","2000","17-34","Berlin","","","",""
"12","2000","17-34","Brandenburg","","","",""
"12","2000","17-34","Mecklenburg-Vorpommern","","","",""
"12","2000","17-34","Sachsen","","","",""
"12","2000","17-34","Sachsen-Anhalt","","","",""
"12","2000","17-34","Thueringen","","","",""
"12","2000","35-65","Schleswig-Holstein","","","",""
"12","2000","35-65","Hamburg","1","","",""
"12","2000","35-65","Niedersachsen","","","",""
"12","2000","35-65","Bremen","","","",""
"12","2000","35-65","Nordrhein-Westfalen","1","","",""
"12","2000","35-65","Hessen","","","",""
"12","2000","35-65","Rheinland-Pfalz,Saarland","","","",""
"12","2000","35-65","Baden-Wuerttemberg","","","",""
"12","2000","35-65","Bayern","","","",""
"12","2000","35-65","Saarland","","","",""
"12","2000","35-65","Berlin","","","",""
"12","2000","35-65","Brandenburg","","","",""
"12","2000","35-65","Mecklenburg-Vorpommern","","","",""
"12","2000","35-65","Sachsen","","","",""
"12","2000","35-65","Sachsen-Anhalt","","","",""
"12","2000","35-65","Thueringen","","","",""
"12","2000","66 +","Schleswig-Holstein","","","",""
"12","2000","66 +","Hamburg","","","",""
"12","2000","66 +","Niedersachsen","","","",""
"12","2000","66 +","Bremen","","","",""
"12","2000","66 +","Nordrhein-Westfalen","1","","",""
"12","2000","66 +","Hessen","","","",""
"12","2000","66 +","Rheinland-Pfalz,Saarland","","","",""
"12","2000","66 +","Baden-Wuerttemberg","","","",""
"12","2000","66 +","Bayern","","","",""
"12","2000","66 +","Saarland","","","",""
"12","2000","66 +","Berlin","","","",""
"12","2000","66 +","Brandenburg","","","",""
"12","2000","66 +","Mecklenburg-Vorpommern","","","",""
"12","2000","66 +","Sachsen","","","",""
"12","2000","66 +","Sachsen-Anhalt","","","",""
"12","2000","66 +","Thueringen","","","",""
"13","2000","17-34","Schleswig-Holstein","","","",""
"13","2000","17-34","Hamburg","","","",""
"13","2000","17-34","Niedersachsen","","","",""
"13","2000","17-34","Bremen","","","",""
"13","2000","17-34","Nordrhein-Westfalen","","","",""
"13","2000","17-34","Hessen","","","",""
"13","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"13","2000","17-34","Baden-Wuerttemberg","","","",""
"13","2000","17-34","Bayern","","","",""
"13","2000","17-34","Saarland","","","",""
"13","2000","17-34","Berlin","","","",""
"13","2000","17-34","Brandenburg","","","",""
"13","2000","17-34","Mecklenburg-Vorpommern","","","",""
"13","2000","17-34","Sachsen","","","",""
"13","2000","17-34","Sachsen-Anhalt","1","","",""
"13","2000","17-34","Thueringen","","","",""
"13","2000","35-65","Schleswig-Holstein","1","","",""
"13","2000","35-65","Hamburg","","","",""
"13","2000","35-65","Niedersachsen","","","",""
"13","2000","35-65","Bremen","","","",""
"13","2000","35-65","Nordrhein-Westfalen","","","",""
"13","2000","35-65","Hessen","","","",""
"13","2000","35-65","Rheinland-Pfalz,Saarland","1","","",""
"13","2000","35-65","Baden-Wuerttemberg","","","",""
"13","2000","35-65","Bayern","","","",""
"13","2000","35-65","Saarland","","","",""
"13","2000","35-65","Berlin","","","",""
"13","2000","35-65","Brandenburg","","","",""
"13","2000","35-65","Mecklenburg-Vorpommern","","","",""
"13","2000","35-65","Sachsen","","","",""
"13","2000","35-65","Sachsen-Anhalt","","","",""
"13","2000","35-65","Thueringen","","","",""
"13","2000","66 +","Schleswig-Holstein","","","",""
"13","2000","66 +","Hamburg","","","",""
"13","2000","66 +","Niedersachsen","","","",""
"13","2000","66 +","Bremen","","","",""
"13","2000","66 +","Nordrhein-Westfalen","","","",""
"13","2000","66 +","Hessen","","","",""
"13","2000","66 +","Rheinland-Pfalz,Saarland","","","",""
"13","2000","66 +","Baden-Wuerttemberg","","","",""
"13","2000","66 +","Bayern","","","",""
"13","2000","66 +","Saarland","","","",""
"13","2000","66 +","Berlin","","","",""
"13","2000","66 +","Brandenburg","","","",""
"13","2000","66 +","Mecklenburg-Vorpommern","","","",""
"13","2000","66 +","Sachsen","","","",""
"13","2000","66 +","Sachsen-Anhalt","","","",""
"13","2000","66 +","Thueringen","","","",""
"14","2000","17-34","Schleswig-Holstein","","","",""
"14","2000","17-34","Hamburg","","","",""
"14","2000","17-34","Niedersachsen","","","",""
"14","2000","17-34","Bremen","","","",""
"14","2000","17-34","Nordrhein-Westfalen","","","",""
"14","2000","17-34","Hessen","","","",""
"14","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"14","2000","17-34","Baden-Wuerttemberg","","","",""
"14","2000","17-34","Bayern","","","",""
"14","2000","17-34","Saarland","","","",""
"14","2000","17-34","Berlin","","","",""
"14","2000","17-34","Brandenburg","","","",""
"14","2000","17-34","Mecklenburg-Vorpommern","","","",""
"14","2000","17-34","Sachsen","","","",""
"14","2000","17-34","Sachsen-Anhalt","","","",""
"14","2000","17-34","Thueringen","","","",""
"14","2000","35-65","Schleswig-Holstein","","","",""
"14","2000","35-65","Hamburg","","","",""
"14","2000","35-65","Niedersachsen","","","",""
"14","2000","35-65","Bremen","","","",""
"14","2000","35-65","Nordrhein-Westfalen","1","","",""
"14","2000","35-65","Hessen","","","",""
"14","2000","35-65","Rheinland-Pfalz,Saarland","","","",""
"14","2000","35-65","Baden-Wuerttemberg","1","","",""
"14","2000","35-65","Bayern","","","",""
"14","2000","35-65","Saarland","","","",""
"14","2000","35-65","Berlin","1","","",""
"14","2000","35-65","Brandenburg","","","",""
"14","2000","35-65","Mecklenburg-Vorpommern","","","",""
"14","2000","35-65","Sachsen","","","",""
"14","2000","35-65","Sachsen-Anhalt","","","",""
"14","2000","35-65","Thueringen","","","",""
"14","2000","66 +","Schleswig-Holstein","","","",""
"14","2000","66 +","Hamburg","","","",""
"14","2000","66 +","Niedersachsen","","","",""
"14","2000","66 +","Bremen","","","",""
"14","2000","66 +","Nordrhein-Westfalen","","","",""
"14","2000","66 +","Hessen","","","",""
"14","2000","66 +","Rheinland-Pfalz,Saarland","","","",""
"14","2000","66 +","Baden-Wuerttemberg","","","",""
"14","2000","66 +","Bayern","","","",""
"14","2000","66 +","Saarland","","","",""
"14","2000","66 +","Berlin","","","",""
"14","2000","66 +","Brandenburg","","","",""
"14","2000","66 +","Mecklenburg-Vorpommern","","","",""
"14","2000","66 +","Sachsen","1","","",""
"14","2000","66 +","Sachsen-Anhalt","","","",""
"14","2000","66 +","Thueringen","","","",""
"15","2000","17-34","Schleswig-Holstein","","","",""
"15","2000","17-34","Hamburg","","","",""
"15","2000","17-34","Niedersachsen","","","",""
"15","2000","17-34","Bremen","","","",""
"15","2000","17-34","Nordrhein-Westfalen","","","",""
"15","2000","17-34","Hessen","","","",""
"15","2000","17-34","Rheinland-Pfalz,Saarland","","","",""
"15","2000","17-34","Baden-Wuerttemberg","","","",""
"15","2000","17-34","Bayern","","","",""
"15","2000","17-34","Saarland","","","",""
"15","2000","17-34","Berlin","","","",""
"15","2000","17-34","Brandenburg","","","",""
"15","2000","17-34","Mecklenburg-Vorpommern","","","",""
"15","2000","17-34","Sachsen","","","",""
"15","2000","17-34","Sachsen-Anhalt","","","",""
"15","2000","17-34","Thueringen","","","",""
"15","2000","35-65","Schleswig-Holstein","","","",""
"15","2000","35-65","Hamburg","","","",""
"15","2000","35-65","Niedersachsen","","","",""
"15","2000","35-65","Bremen","","","",""
"15","2000","35-65","Nordrhein-Westfalen","","","",""
"15","2000","35-65","Hessen","","","",""
"15","2000","35-65","Rheinland-Pfalz,Saarland","","","",""
"15","2000","35-65","Baden-Wuerttemberg","","","",""
