"ple0055","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"9","2008","35-65","Westdeutschland","","","",""
"9","2008","35-65","Ostdeutschland","","","",""
"9","2008","66 +","Westdeutschland","","","",""
"9","2008","66 +","Ostdeutschland","","","",""
"10","2008","17-34","Westdeutschland","","","",""
"10","2008","17-34","Ostdeutschland","","","",""
"10","2008","35-65","Westdeutschland","","","",""
"10","2008","35-65","Ostdeutschland","","","",""
"10","2008","66 +","Westdeutschland","","","",""
"10","2008","66 +","Ostdeutschland","","","",""
"11","2008","17-34","Westdeutschland","","","",""
"11","2008","17-34","Ostdeutschland","","","",""
"11","2008","35-65","Westdeutschland","","","",""
"11","2008","35-65","Ostdeutschland","","","",""
"11","2008","66 +","Westdeutschland","","","",""
"11","2008","66 +","Ostdeutschland","","","",""
"12","2008","17-34","Westdeutschland","","","",""
"12","2008","17-34","Ostdeutschland","","","",""
"12","2008","35-65","Westdeutschland","","","",""
"12","2008","35-65","Ostdeutschland","","","",""
"12","2008","66 +","Westdeutschland","","","",""
"12","2008","66 +","Ostdeutschland","","","",""
"13","2008","17-34","Westdeutschland","","","",""
"13","2008","17-34","Ostdeutschland","","","",""
"13","2008","35-65","Westdeutschland","","","",""
"13","2008","35-65","Ostdeutschland","","","",""
"13","2008","66 +","Westdeutschland","","","",""
"13","2008","66 +","Ostdeutschland","","","",""
"14","2008","17-34","Westdeutschland","","","",""
"14","2008","17-34","Ostdeutschland","","","",""
"14","2008","35-65","Westdeutschland","","","",""
"14","2008","35-65","Ostdeutschland","","","",""
"14","2008","66 +","Westdeutschland","","","",""
"14","2008","66 +","Ostdeutschland","","","",""
"15","2008","17-34","Westdeutschland","","","",""
"15","2008","17-34","Ostdeutschland","","","",""
"15","2008","35-65","Westdeutschland","","","",""
"15","2008","35-65","Ostdeutschland","","","",""
"15","2008","66 +","Westdeutschland","","","",""
"15","2008","66 +","Ostdeutschland","","","",""
"16","2008","17-34","Westdeutschland","","","",""
"16","2008","17-34","Ostdeutschland","","","",""
"16","2008","35-65","Westdeutschland","","","",""
"16","2008","35-65","Ostdeutschland","","","",""
"16","2008","66 +","Westdeutschland","","","",""
"16","2008","66 +","Ostdeutschland","","","",""
"17","2008","17-34","Westdeutschland","","","",""
"17","2008","17-34","Ostdeutschland","","","",""
"17","2008","35-65","Westdeutschland","","","",""
"17","2008","35-65","Ostdeutschland","","","",""
"17","2008","66 +","Westdeutschland","","","",""
"17","2008","66 +","Ostdeutschland","","","",""
"18","2008","17-34","Westdeutschland","","","",""
"18","2008","17-34","Ostdeutschland","","","",""
"18","2008","35-65","Westdeutschland","","","",""
"18","2008","35-65","Ostdeutschland","","","",""
"18","2008","66 +","Westdeutschland","","","",""
"18","2008","66 +","Ostdeutschland","","","",""
"19","2008","17-34","Westdeutschland","","","",""
"19","2008","17-34","Ostdeutschland","","","",""
"19","2008","35-65","Westdeutschland","","","",""
"19","2008","35-65","Ostdeutschland","","","",""
"19","2008","66 +","Westdeutschland","","","",""
"19","2008","66 +","Ostdeutschland","","","",""
"20","2008","17-34","Westdeutschland","","","",""
"20","2008","17-34","Ostdeutschland","","","",""
"20","2008","35-65","Westdeutschland","","","",""
"20","2008","35-65","Ostdeutschland","","","",""
"20","2008","66 +","Westdeutschland","","","",""
"20","2008","66 +","Ostdeutschland","","","",""
"21","2008","17-34","Westdeutschland","","","",""
"21","2008","17-34","Ostdeutschland","","","",""
"21","2008","35-65","Westdeutschland","","","",""
"21","2008","35-65","Ostdeutschland","","","",""
"21","2008","66 +","Westdeutschland","","","",""
"21","2008","66 +","Ostdeutschland","","","",""
"22","2008","17-34","Westdeutschland","","","",""
"22","2008","17-34","Ostdeutschland","","","",""
"22","2008","35-65","Westdeutschland","","","",""
"22","2008","35-65","Ostdeutschland","","","",""
"22","2008","66 +","Westdeutschland","","","",""
"22","2008","66 +","Ostdeutschland","","","",""
"23","2008","17-34","Westdeutschland","","","",""
"23","2008","17-34","Ostdeutschland","","","",""
"23","2008","35-65","Westdeutschland","","","",""
"23","2008","35-65","Ostdeutschland","","","",""
"23","2008","66 +","Westdeutschland","","","",""
"23","2008","66 +","Ostdeutschland","","","",""
"24","2008","17-34","Westdeutschland","","","",""
"24","2008","17-34","Ostdeutschland","","","",""
"24","2008","35-65","Westdeutschland","","","",""
"24","2008","35-65","Ostdeutschland","","","",""
"24","2008","66 +","Westdeutschland","","","",""
"24","2008","66 +","Ostdeutschland","","","",""
"25","2008","17-34","Westdeutschland","","","",""
"25","2008","17-34","Ostdeutschland","","","",""
"25","2008","35-65","Westdeutschland","","","",""
"25","2008","35-65","Ostdeutschland","","","",""
"25","2008","66 +","Westdeutschland","","","",""
"25","2008","66 +","Ostdeutschland","","","",""
"26","2008","17-34","Westdeutschland","","","",""
"26","2008","17-34","Ostdeutschland","","","",""
"26","2008","35-65","Westdeutschland","","","",""
"26","2008","35-65","Ostdeutschland","","","",""
"26","2008","66 +","Westdeutschland","","","",""
"26","2008","66 +","Ostdeutschland","","","",""
"27","2008","17-34","Westdeutschland","","","",""
"27","2008","17-34","Ostdeutschland","","","",""
"27","2008","35-65","Westdeutschland","","","",""
"27","2008","35-65","Ostdeutschland","","","",""
"27","2008","66 +","Westdeutschland","","","",""
"27","2008","66 +","Ostdeutschland","","","",""
"28","2008","17-34","Westdeutschland","","","",""
"28","2008","17-34","Ostdeutschland","","","",""
"28","2008","35-65","Westdeutschland","","","",""
"28","2008","35-65","Ostdeutschland","","","",""
"28","2008","66 +","Westdeutschland","","","",""
"28","2008","66 +","Ostdeutschland","","","",""
"30","2008","17-34","Westdeutschland","","","",""
"30","2008","17-34","Ostdeutschland","","","",""
"30","2008","35-65","Westdeutschland","","","",""
"30","2008","35-65","Ostdeutschland","","","",""
"30","2008","66 +","Westdeutschland","","","",""
"30","2008","66 +","Ostdeutschland","","","",""
"31","2008","17-34","Westdeutschland","","","",""
"31","2008","17-34","Ostdeutschland","","","",""
"31","2008","35-65","Westdeutschland","","","",""
"31","2008","35-65","Ostdeutschland","","","",""
"31","2008","66 +","Westdeutschland","","","",""
"31","2008","66 +","Ostdeutschland","","","",""
"32","2008","17-34","Westdeutschland","","","",""
"32","2008","17-34","Ostdeutschland","","","",""
"32","2008","35-65","Westdeutschland","","","",""
"32","2008","35-65","Ostdeutschland","","","",""
"32","2008","66 +","Westdeutschland","","","",""
"32","2008","66 +","Ostdeutschland","","","",""
"35","2008","17-34","Westdeutschland","","","",""
"35","2008","17-34","Ostdeutschland","","","",""
"35","2008","35-65","Westdeutschland","","","",""
"35","2008","35-65","Ostdeutschland","","","",""
"35","2008","66 +","Westdeutschland","","","",""
"35","2008","66 +","Ostdeutschland","","","",""
"36","2008","17-34","Westdeutschland","","","",""
"36","2008","17-34","Ostdeutschland","","","",""
"36","2008","35-65","Westdeutschland","","","",""
"36","2008","35-65","Ostdeutschland","","","",""
"36","2008","66 +","Westdeutschland","","","",""
"36","2008","66 +","Ostdeutschland","","","",""
"40","2008","17-34","Westdeutschland","","","",""
"40","2008","17-34","Ostdeutschland","","","",""
"40","2008","35-65","Westdeutschland","","","",""
"40","2008","35-65","Ostdeutschland","","","",""
"40","2008","66 +","Westdeutschland","","","",""
"40","2008","66 +","Ostdeutschland","","","",""
"42","2008","17-34","Westdeutschland","","","",""
"42","2008","17-34","Ostdeutschland","","","",""
"42","2008","35-65","Westdeutschland","","","",""
"42","2008","35-65","Ostdeutschland","","","",""
"42","2008","66 +","Westdeutschland","","","",""
"42","2008","66 +","Ostdeutschland","","","",""
"45","2008","17-34","Westdeutschland","","","",""
"45","2008","17-34","Ostdeutschland","","","",""
"45","2008","35-65","Westdeutschland","","","",""
"45","2008","35-65","Ostdeutschland","","","",""
"45","2008","66 +","Westdeutschland","","","",""
"45","2008","66 +","Ostdeutschland","","","",""
"48","2008","17-34","Westdeutschland","","","",""
"48","2008","17-34","Ostdeutschland","","","",""
"48","2008","35-65","Westdeutschland","","","",""
"48","2008","35-65","Ostdeutschland","","","",""
"48","2008","66 +","Westdeutschland","","","",""
"48","2008","66 +","Ostdeutschland","","","",""
"50","2008","17-34","Westdeutschland","","","",""
"50","2008","17-34","Ostdeutschland","","","",""
"50","2008","35-65","Westdeutschland","","","",""
"50","2008","35-65","Ostdeutschland","","","",""
"50","2008","66 +","Westdeutschland","","","",""
"50","2008","66 +","Ostdeutschland","","","",""
"51","2008","17-34","Westdeutschland","","","",""
"51","2008","17-34","Ostdeutschland","","","",""
"51","2008","35-65","Westdeutschland","","","",""
"51","2008","35-65","Ostdeutschland","","","",""
"51","2008","66 +","Westdeutschland","","","",""
"51","2008","66 +","Ostdeutschland","","","",""
"64","2008","17-34","Westdeutschland","","","",""
"64","2008","17-34","Ostdeutschland","","","",""
"64","2008","35-65","Westdeutschland","","","",""
"64","2008","35-65","Ostdeutschland","","","",""
"64","2008","66 +","Westdeutschland","","","",""
"64","2008","66 +","Ostdeutschland","","","",""
"65","2008","17-34","Westdeutschland","","","",""
"65","2008","17-34","Ostdeutschland","","","",""
"65","2008","35-65","Westdeutschland","","","",""
"65","2008","35-65","Ostdeutschland","","","",""
"65","2008","66 +","Westdeutschland","","","",""
"65","2008","66 +","Ostdeutschland","","","",""
"90","2008","17-34","Westdeutschland","","","",""
"90","2008","17-34","Ostdeutschland","","","",""
"90","2008","35-65","Westdeutschland","","","",""
"90","2008","35-65","Ostdeutschland","","","",""
"90","2008","66 +","Westdeutschland","","","",""
"90","2008","66 +","Ostdeutschland","","","",""
"98","2008","17-34","Westdeutschland","","","",""
"98","2008","17-34","Ostdeutschland","","","",""
"98","2008","35-65","Westdeutschland","","","",""
"98","2008","35-65","Ostdeutschland","","","",""
"98","2008","66 +","Westdeutschland","","","",""
"98","2008","66 +","Ostdeutschland","","","",""
"100","2008","17-34","Westdeutschland","","","",""
"100","2008","17-34","Ostdeutschland","","","",""
"100","2008","35-65","Westdeutschland","","","",""
"100","2008","35-65","Ostdeutschland","","","",""
"100","2008","66 +","Westdeutschland","","","",""
"100","2008","66 +","Ostdeutschland","","","",""
"0","2009","17-34","Westdeutschland","","","",""
"0","2009","17-34","Ostdeutschland","","","",""
"0","2009","35-65","Westdeutschland","","","",""
"0","2009","35-65","Ostdeutschland","","","",""
"0","2009","66 +","Westdeutschland","","","",""
"0","2009","66 +","Ostdeutschland","","","",""
"1","2009","17-34","Westdeutschland","192","0.748786454642929","0.694588730069022","0.802984179216835"
"1","2009","17-34","Ostdeutschland","75","0.827961066695534","0.750840092739944","0.905082040651124"
"1","2009","35-65","Westdeutschland","601","0.75991035566552","0.729876888107944","0.789943823223095"
"1","2009","35-65","Ostdeutschland","215","0.818360275596739","0.772541727182377","0.8641788240111"
"1","2009","66 +","Westdeutschland","412","0.661480561969339","0.624441099998146","0.698520023940533"
"1","2009","66 +","Ostdeutschland","154","0.65946961994724","0.59809261696577","0.72084662292871"
"2","2009","17-34","Westdeutschland","37","0.200972536396562","0.150896522914178","0.251048549878947"
"2","2009","17-34","Ostdeutschland","","","",""
"2","2009","35-65","Westdeutschland","122","0.162958472833872","0.136989811838863","0.18892713382888"
"2","2009","35-65","Ostdeutschland","40","0.119380248512393","0.0808480233563327","0.157912473668454"
"2","2009","66 +","Westdeutschland","144","0.244918270183796","0.211257667056386","0.278578873311207"
"2","2009","66 +","Ostdeutschland","49","0.230476357631112","0.175931410583287","0.285021304678937"
"3","2009","17-34","Westdeutschland","","","",""
"3","2009","17-34","Ostdeutschland","","","",""
"3","2009","35-65","Westdeutschland","33","0.0442527920949944","0.0297924209691905","0.0587131632207983"
"3","2009","35-65","Ostdeutschland","","","",""
"3","2009","66 +","Westdeutschland","47","0.056673559153657","0.0385753514442966","0.0747717668630174"
"3","2009","66 +","Ostdeutschland","","","",""
"4","2009","17-34","Westdeutschland","","","",""
"4","2009","17-34","Ostdeutschland","","","",""
"4","2009","35-65","Westdeutschland","","","",""
"4","2009","35-65","Ostdeutschland","","","",""
"4","2009","66 +","Westdeutschland","","","",""
"4","2009","66 +","Ostdeutschland","","","",""
"5","2009","17-34","Westdeutschland","","","",""
"5","2009","17-34","Ostdeutschland","","","",""
"5","2009","35-65","Westdeutschland","","","",""
"5","2009","35-65","Ostdeutschland","","","",""
"5","2009","66 +","Westdeutschland","","","",""
"5","2009","66 +","Ostdeutschland","","","",""
"6","2009","17-34","Westdeutschland","","","",""
"6","2009","17-34","Ostdeutschland","","","",""
"6","2009","35-65","Westdeutschland","","","",""
"6","2009","35-65","Ostdeutschland","","","",""
"6","2009","66 +","Westdeutschland","","","",""
"6","2009","66 +","Ostdeutschland","","","",""
"7","2009","17-34","Westdeutschland","","","",""
"7","2009","17-34","Ostdeutschland","","","",""
"7","2009","35-65","Westdeutschland","","","",""
"7","2009","35-65","Ostdeutschland","","","",""
"7","2009","66 +","Westdeutschland","","","",""
"7","2009","66 +","Ostdeutschland","","","",""
"8","2009","17-34","Westdeutschland","","","",""
"8","2009","17-34","Ostdeutschland","","","",""
"8","2009","35-65","Westdeutschland","","","",""
"8","2009","35-65","Ostdeutschland","","","",""
"8","2009","66 +","Westdeutschland","","","",""
"8","2009","66 +","Ostdeutschland","","","",""
"9","2009","17-34","Westdeutschland","","","",""
"9","2009","17-34","Ostdeutschland","","","",""
"9","2009","35-65","Westdeutschland","","","",""
"9","2009","35-65","Ostdeutschland","","","",""
"9","2009","66 +","Westdeutschland","","","",""
"9","2009","66 +","Ostdeutschland","","","",""
"10","2009","17-34","Westdeutschland","","","",""
"10","2009","17-34","Ostdeutschland","","","",""
"10","2009","35-65","Westdeutschland","","","",""
"10","2009","35-65","Ostdeutschland","","","",""
"10","2009","66 +","Westdeutschland","","","",""
"10","2009","66 +","Ostdeutschland","","","",""
"11","2009","17-34","Westdeutschland","","","",""
"11","2009","17-34","Ostdeutschland","","","",""
"11","2009","35-65","Westdeutschland","","","",""
"11","2009","35-65","Ostdeutschland","","","",""
"11","2009","66 +","Westdeutschland","","","",""
"11","2009","66 +","Ostdeutschland","","","",""
"12","2009","17-34","Westdeutschland","","","",""
"12","2009","17-34","Ostdeutschland","","","",""
"12","2009","35-65","Westdeutschland","","","",""
"12","2009","35-65","Ostdeutschland","","","",""
"12","2009","66 +","Westdeutschland","","","",""
"12","2009","66 +","Ostdeutschland","","","",""
"13","2009","17-34","Westdeutschland","","","",""
"13","2009","17-34","Ostdeutschland","","","",""
"13","2009","35-65","Westdeutschland","","","",""
"13","2009","35-65","Ostdeutschland","","","",""
"13","2009","66 +","Westdeutschland","","","",""
"13","2009","66 +","Ostdeutschland","","","",""
"14","2009","17-34","Westdeutschland","","","",""
"14","2009","17-34","Ostdeutschland","","","",""
"14","2009","35-65","Westdeutschland","","","",""
"14","2009","35-65","Ostdeutschland","","","",""
"14","2009","66 +","Westdeutschland","","","",""
"14","2009","66 +","Ostdeutschland","","","",""
"15","2009","17-34","Westdeutschland","","","",""
"15","2009","17-34","Ostdeutschland","","","",""
"15","2009","35-65","Westdeutschland","","","",""
"15","2009","35-65","Ostdeutschland","","","",""
