year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.50169,44,44,0.35224,0.65114
1991,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.58117,39,39,0.42431,0.73804
1992,17-29 y.,Lower Saxony,(1b) General Elementary School,0.10224,39,221,0.06220,0.14227
1992,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.14693,46,221,0.10015,0.19371
1992,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.38494,102,221,0.32065,0.44924
1992,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.15623,34,221,0.10825,0.20420
1992,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.06375,46,659,0.04508,0.08241
1992,17-29 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03019,34,659,0.01712,0.04327
1992,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.14093,138,659,0.11434,0.16751
1992,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.13681,109,659,0.11055,0.16306
1992,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.30752,190,659,0.27226,0.34278
1992,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.14164,91,659,0.11500,0.16828
1992,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.08943,51,659,0.06762,0.11123
1992,17-29 y.,Hesse,(1b) General Elementary School,0.17325,51,163,0.11497,0.23153
1992,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.16546,47,163,0.10824,0.22269
1992,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.24349,65,163,0.17740,0.30958
1992,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.16591,39,125,0.10044,0.23139
1992,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.29850,51,125,0.21795,0.37904
1992,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.24717,35,125,0.17125,0.32310
1992,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.16204,121,458,0.12825,0.19582
1992,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.24438,144,458,0.20498,0.28378
1992,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.29162,125,458,0.24995,0.33329
1992,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.10727,37,458,0.07890,0.13564
1992,17-29 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06272,31,458,0.04049,0.08494
1992,17-29 y.,Bavaria,(1b) General Elementary School,0.13106,76,371,0.09667,0.16544
1992,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.28650,141,371,0.24043,0.33257
1992,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.26670,119,371,0.22164,0.31176
1992,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.09909,35,371,0.06865,0.12954
1992,17-29 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.44001,56,56,0.30882,0.57120
1992,17-29 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.64797,95,95,0.55142,0.74452
1992,17-29 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.67831,64,64,0.56296,0.79366
1992,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.65555,161,161,0.58192,0.72918
1992,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.66958,123,123,0.58611,0.75304
1992,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.62369,111,111,0.53316,0.71423
1992,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.42526,33,33,0.25396,0.59655
1992,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.42292,102,151,0.34386,0.50198
1992,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.19734,49,151,0.13365,0.26103
1992,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03653,61,802,0.02354,0.04952
1992,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.08123,101,802,0.06231,0.10015
1992,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.39797,307,802,0.36408,0.43187
1992,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.20287,154,802,0.17502,0.23072
1992,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.07045,55,802,0.05273,0.08818
1992,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05599,40,802,0.04007,0.07192
1992,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.12387,84,802,0.10106,0.14669
1992,30-45 y.,Hesse,(1b) General Elementary School,0.11355,50,215,0.07105,0.15606
1992,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.30908,83,215,0.24717,0.37100
1992,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.20889,50,215,0.15442,0.26336
1992,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.15617,32,215,0.10753,0.20481
1992,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.14337,35,152,0.08748,0.19927
1992,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.45257,82,152,0.37318,0.53196
1992,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.20370,35,152,0.13946,0.26794
1992,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.05331,69,473,0.03304,0.07357
1992,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.14053,112,473,0.10918,0.17188
1992,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.39002,188,473,0.34602,0.43403
1992,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.19193,73,473,0.15640,0.22746
1992,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.08716,31,473,0.06171,0.11260
1992,30-45 y.,Bavaria,(1b) General Elementary School,0.10141,71,405,0.07197,0.13084
1992,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.43278,200,405,0.38447,0.48110
1992,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.20748,88,405,0.16794,0.24702
1992,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.10387,46,405,0.07412,0.13362
1992,30-45 y.,Berlin,(1c) Basic Vocational Qualification,0.19287,32,141,0.12751,0.25822
1992,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.32618,71,141,0.24852,0.40384
1992,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.20849,38,141,0.14120,0.27579
1992,30-45 y.,Brandenburg,(1c) Basic Vocational Qualification,0.16896,38,213,0.11852,0.21940
1992,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.49744,124,213,0.43014,0.56475
1992,30-45 y.,Brandenburg,(3a) Lower Tertiary Education,0.18907,51,213,0.13636,0.24177
1992,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.55883,77,77,0.44720,0.67047
1992,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.17767,72,388,0.13959,0.21575
1992,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.45511,187,388,0.40549,0.50472
1992,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.17498,79,388,0.13712,0.21283
1992,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.12592,50,388,0.09287,0.15898
1992,30-45 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.18542,50,229,0.13497,0.23587
1992,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.44698,116,229,0.38245,0.51152
1992,30-45 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.22832,63,229,0.17384,0.28281
1992,30-45 y.,Thuringa,(1c) Basic Vocational Qualification,0.18520,39,205,0.13189,0.23850
1992,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.52913,126,205,0.46064,0.59763
1992,30-45 y.,Thuringa,(3a) Lower Tertiary Education,0.14368,40,205,0.09554,0.19181
1992,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.54666,46,46,0.40121,0.69212
1992,46-65 y.,Lower Saxony,(1b) General Elementary School,0.27434,85,269,0.22093,0.32776
1992,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.41610,132,269,0.35709,0.47512
1992,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.16930,52,269,0.12440,0.21420
1992,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03724,89,672,0.02291,0.05157
1992,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.22419,177,672,0.19264,0.25575
1992,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.46150,291,672,0.42378,0.49922
1992,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.14200,72,672,0.11559,0.16841
1992,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.06942,43,672,0.05019,0.08865
1992,46-65 y.,Hesse,(1a) Inadequately completed,0.04186,40,231,0.01598,0.06775
1992,46-65 y.,Hesse,(1b) General Elementary School,0.28410,84,231,0.22582,0.34239
1992,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.40922,107,231,0.34568,0.47277
1992,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.35666,69,153,0.28051,0.43281
1992,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.46019,84,153,0.38095,0.53942
1992,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.03979,82,449,0.02169,0.05789
1992,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.24094,132,449,0.20133,0.28054
1992,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.42845,193,449,0.38262,0.47427
1992,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.11727,42,449,0.08748,0.14707
1992,46-65 y.,Bavaria,(1a) Inadequately completed,0.02171,32,406,0.00752,0.03591
1992,46-65 y.,Bavaria,(1b) General Elementary School,0.22951,127,406,0.18856,0.27047
1992,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.42323,177,406,0.37511,0.47135
1992,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.17497,70,406,0.13797,0.21198
1992,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.35683,65,65,0.23946,0.47420
1992,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.51869,104,155,0.43978,0.59761
1992,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.25178,51,155,0.18323,0.32033
1992,46-65 y.,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.51513,69,69,0.39634,0.63392
1992,46-65 y.,Saxony,(1b) General Elementary School,0.10629,37,368,0.07476,0.13782
1992,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.52228,197,368,0.47117,0.57338
1992,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.13170,47,368,0.09710,0.16630
1992,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.13691,53,368,0.10174,0.17208
1992,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.08238,34,368,0.05425,0.11051
1992,46-65 y.,Saxony-Anhalt,(1b) General Elementary School,0.13727,33,185,0.08755,0.18700
1992,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.54081,118,185,0.46881,0.61282
1992,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.14016,34,185,0.08999,0.19032
1992,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.64297,129,129,0.55997,0.72597
1992,66 and older,Lower Saxony,(1b) General Elementary School,0.37547,42,89,0.27429,0.47664
1992,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.39768,47,89,0.29542,0.49993
1992,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.33007,79,218,0.26750,0.39264
1992,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.41503,105,218,0.34947,0.48058
1992,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.14970,34,218,0.10223,0.19717
1992,66 and older,Hesse,(1b) General Elementary School,0.27234,36,74,0.17022,0.37447
1992,66 and older,Hesse,(1c) Basic Vocational Qualification,0.36512,38,74,0.25467,0.47557
1992,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.42092,38,74,0.30767,0.53418
1992,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.33714,36,74,0.22870,0.44559
1992,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.37302,59,119,0.28576,0.46028
1992,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.37882,60,119,0.29129,0.46634
1992,66 and older,Bavaria,(1b) General Elementary School,0.25113,51,167,0.18516,0.31710
1992,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.41719,80,167,0.34218,0.49220
1992,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.18503,36,167,0.12595,0.24410
1992,66 and older,Saxony,(1b) General Elementary School,0.34508,41,98,0.25047,0.43968
1992,66 and older,Saxony,(1c) Basic Vocational Qualification,0.46089,57,98,0.36169,0.56008
1992,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.56375,49,49,0.42345,0.70404
1992,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.65067,46,46,0.51137,0.78997
1993,17-29 y.,Lower Saxony,(1b) General Elementary School,0.11088,40,221,0.06939,0.15237
1993,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.11261,37,221,0.07084,0.15439
1993,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.40208,111,221,0.33729,0.46688
1993,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.13293,33,221,0.08807,0.17780
1993,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.06860,45,600,0.04835,0.08884
1993,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.12518,118,600,0.09868,0.15168
1993,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.13886,102,600,0.11116,0.16655
1993,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.30352,184,600,0.26670,0.34034
1993,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.14926,98,600,0.12072,0.17780
1993,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.09967,53,600,0.07568,0.12366
1993,17-29 y.,Hesse,(1b) General Elementary School,0.18178,56,163,0.12239,0.24117
1993,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.14485,41,163,0.09065,0.19904
1993,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.22929,66,163,0.16456,0.29403
1993,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.17740,36,118,0.10818,0.24662
1993,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.29107,44,118,0.20876,0.37338
1993,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.26473,38,118,0.18479,0.34468
1993,17-29 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.03385,36,498,0.01795,0.04975
1993,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.15070,116,498,0.11925,0.18215
1993,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.23289,143,498,0.19573,0.27005
1993,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.28785,130,498,0.24804,0.32765
1993,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.11135,41,498,0.08369,0.13901
1993,17-29 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06490,32,498,0.04324,0.08656
1993,17-29 y.,Bavaria,(1b) General Elementary School,0.12843,72,357,0.09367,0.16318
1993,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.29074,139,357,0.24357,0.33791
1993,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.26535,115,357,0.21948,0.31121
1993,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.08002,31,357,0.05184,0.10821
1993,17-29 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.39174,49,49,0.25365,0.52984
1993,17-29 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.61902,84,84,0.51454,0.72350
1993,17-29 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.59821,56,56,0.46864,0.72778
1993,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.68839,160,160,0.61639,0.76038
1993,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.67045,117,117,0.58491,0.75599
1993,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.64485,103,103,0.55198,0.73773
1993,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.41117,107,161,0.33493,0.48741
1993,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.21253,54,161,0.14914,0.27592
1993,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03829,59,807,0.02504,0.05153
1993,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.08044,100,807,0.06166,0.09922
1993,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.39362,306,807,0.35989,0.42735
1993,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.21288,164,807,0.18462,0.24114
1993,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.06567,55,807,0.04857,0.08277
1993,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04865,35,807,0.03380,0.06350
1993,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.12677,88,807,0.10380,0.14974
1993,30-45 y.,Hesse,(1b) General Elementary School,0.11443,47,211,0.07137,0.15749
1993,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.29797,80,211,0.23611,0.35983
1993,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.21493,52,211,0.15937,0.27049
1993,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.16298,32,211,0.11302,0.21293
1993,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.13989,34,153,0.08474,0.19503
1993,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.46406,84,153,0.38477,0.54334
1993,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.19848,35,153,0.13507,0.26189
1993,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04798,59,429,0.02773,0.06822
1993,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.13325,109,429,0.10106,0.16545
1993,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.38879,189,429,0.34261,0.43497
1993,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.20323,72,429,0.16511,0.24135
1993,30-45 y.,Bavaria,(1b) General Elementary School,0.08176,58,404,0.05501,0.10851
1993,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.43456,197,404,0.38616,0.48296
1993,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.22026,95,404,0.17980,0.26073
1993,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.11597,54,404,0.08470,0.14723
1993,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.36482,71,107,0.27318,0.45646
1993,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.18593,36,107,0.11187,0.25999
1993,30-45 y.,Brandenburg,(1c) Basic Vocational Qualification,0.14403,31,198,0.09500,0.19306
1993,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.51252,120,198,0.44272,0.58232
1993,30-45 y.,Brandenburg,(3a) Lower Tertiary Education,0.19349,47,198,0.13833,0.24865
1993,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.63860,83,83,0.53462,0.74258
1993,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.14514,64,384,0.10986,0.18041
1993,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.46720,190,384,0.41723,0.51716
1993,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.16830,78,384,0.13083,0.20577
1993,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.15043,52,384,0.11463,0.18623
