year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
2018,No,Thuringa,Urban regions,0.011085972850678734,43121,0.010097697796009131,0.012074247905348336
2018,No,Bremen,Urban regions,0.008914027149321267,43121,0.008026862352548939,0.009801191946093595
2018,No,Saxony-Anhalt,Urban regions,0.0071040723981900455,43121,0.006311357147410483,0.007896787648969608
2018,No,North Rhine-Westphalia,Rural regions,0.003981900452488688,43121,0.003387484475739973,0.004576316429237403
2018,No,Mecklenburg-Western Pomerania,Urban regions,0.0036199095022624436,43121,0.0030530531254428354,0.004186765879082051
2018,No,Brandenburg,Urban regions,0.0035294117647058825,43121,0.0029696605222278424,0.0040891630071839226
2019,Yes,North Rhine-Westphalia,Urban regions,0.21241050119331742,42417,0.2085180421906913,0.21630296019594353
2019,Yes,Bavaria,Rural regions,0.09069212410501193,42417,0.08795920762243098,0.09342504058759288
2019,Yes,Baden-Wuerttemberg,Urban regions,0.08562052505966587,42417,0.08295772673772683,0.08828332338160491
2019,Yes,Bavaria,Urban regions,0.06742243436754176,42417,0.06503610276221494,0.06980876597286859
2019,Yes,Lower Saxony,Rural regions,0.05399761336515513,42417,0.05184671695243509,0.056148509777875166
2019,Yes,Hesse,Urban regions,0.0477326968973747,42417,0.045703736737310194,0.04976165705743921
2019,Yes,Brandenburg,Rural regions,0.0441527446300716,42417,0.0421976886458285,0.0461078006143147
2019,Yes,Berlin,Urban regions,0.04385441527446301,42417,0.0419056713639669,0.04580315918495912
2019,Yes,Lower Saxony,Urban regions,0.04116945107398568,42417,0.039278655547078094,0.04306024660089327
2019,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.03997613365155131,42417,0.03811178339918031,0.04184048390392231
2019,Yes,Saxony,Urban regions,0.034307875894988064,42417,0.032575658654796266,0.03604009313517986
2019,Yes,Saxony,Rural regions,0.027147971360381863,42417,0.025601370731761677,0.02869457198900205
2019,Yes,Schleswig-Holstein,Rural regions,0.026252983293556086,42417,0.024731390306647994,0.02777457628046418
2019,Yes,Saxony-Anhalt,Rural regions,0.024463007159904536,42417,0.022992852958696117,0.025933161361112955
2019,Yes,Thuringa,Rural regions,0.02386634844868735,42417,0.022413789628585964,0.025318907268788736
2019,Yes,Mecklenburg-Western Pomerania,Rural regions,0.021181384248210023,42417,0.01981108829124159,0.022551680205178455
2019,Yes,Hamburg,Urban regions,0.019988066825775655,42417,0.018656119117032244,0.021320014534519066
2019,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.019988066825775655,42417,0.018656119117032244,0.021320014534519066
2019,Yes,Thuringa,Urban regions,0.014319809069212411,42417,0.013189173289669696,0.015450444848755126
2019,Yes,Schleswig-Holstein,Urban regions,0.013126491646778043,42417,0.012043335233492493,0.014209648060063593
2019,Yes,Hesse,Rural regions,0.01282816229116945,42417,0.011757223380515285,0.013899101201823616
2019,Yes,Baden-Wuerttemberg,Rural regions,0.010441527446300716,42417,0.009474165844252664,0.011408889048348768
2019,Yes,Saxony-Anhalt,Urban regions,0.007159904534606206,42417,0.006357525880592301,0.007962283188620111
2019,Yes,Bremen,Urban regions,0.0056682577565632455,42417,0.004953800018815751,0.00638271549431074
2019,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0056682577565632455,42417,0.004953800018815751,0.00638271549431074
2019,Yes,North Rhine-Westphalia,Rural regions,0.0038782816229116944,42417,0.0032867717845529824,0.004469791461270406
2019,Yes,Brandenburg,Urban regions,0.0026849642004773268,42417,0.0021925035552000354,0.003177424845754618
2019,No,North Rhine-Westphalia,Urban regions,0.20519062930638493,42417,0.20134739955388004,0.20903385905888983
2019,No,Baden-Wuerttemberg,Urban regions,0.10009186954524575,42417,0.09723569604681542,0.10294804304367608
2019,No,Bavaria,Rural regions,0.08355535140101057,42417,0.08092189367263554,0.0861888091293856
2019,No,Bavaria,Urban regions,0.06931557188791916,42417,0.06689842676448571,0.07173271701135261
2019,No,Lower Saxony,Rural regions,0.057326596233348646,42417,0.0551142922463204,0.059538900220376896
2019,No,Hesse,Urban regions,0.05337620578778135,42417,0.05123701926115123,0.05551539231441147
2019,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04340836012861737,42417,0.041469099961604174,0.04534762029563056
2019,No,Lower Saxony,Urban regions,0.04069820854386771,42417,0.03881780365808213,0.042578613429653286
2019,No,Brandenburg,Rural regions,0.03913642627468994,42417,0.03729095391739723,0.04098189863198265
2019,No,Berlin,Urban regions,0.03688562241616904,42417,0.03509190680492164,0.03867933802741643
2019,No,Saxony,Urban regions,0.03385392742305925,42417,0.03213280397015062,0.035575050875967885
2019,No,Saxony,Rural regions,0.030362884703720717,42417,0.02872997478371083,0.0319957946237306
2019,No,Saxony-Anhalt,Rural regions,0.027698667891593937,42417,0.026136901838442278,0.029260433944745597
2019,No,Thuringa,Rural regions,0.025034451079467158,42417,0.023547660610796335,0.02652124154813798
2019,No,Schleswig-Holstein,Rural regions,0.023426734037666513,42417,0.021987291323440024,0.024866176751893003
2019,No,Hamburg,Urban regions,0.020303169499310977,42417,0.018960979902163447,0.021645359096458507
2019,No,Mecklenburg-Western Pomerania,Rural regions,0.019935691318327974,42417,0.01860545428640273,0.02126592835025322
2019,No,"Rhineland-Palatinate, Saarland",Rural regions,0.013642627468994029,42417,0.012538670222888964,0.014746584715099093
2019,No,Schleswig-Holstein,Urban regions,0.013458888378502527,42417,0.012362288265093394,0.014555488491911659
2019,No,Hesse,Rural regions,0.013367018833256776,42417,0.012274116907506937,0.014459920759006614
2019,No,Baden-Wuerttemberg,Rural regions,0.011024345429490124,42417,0.010030645398227313,0.012018045460752934
2019,No,Thuringa,Urban regions,0.010978410656867249,42417,0.009986759966266795,0.011970061347467703
2019,No,Bremen,Urban regions,0.008957280661460726,42417,0.008060635982424824,0.009853925340496629
2019,No,Saxony-Anhalt,Urban regions,0.007625172255397336,42417,0.006797327701532065,0.008453016809262607
2019,No,Brandenburg,Urban regions,0.003950390445567295,42417,0.0033534285748754965,0.004547352316259093
2019,No,North Rhine-Westphalia,Rural regions,0.003950390445567295,42417,0.0033534285748754965,0.004547352316259093
2019,No,Mecklenburg-Western Pomerania,Urban regions,0.003445107946715664,42417,0.0028874882233376614,0.0040027276700936665
2020,Yes,North Rhine-Westphalia,Urban regions,0.23208934895123945,42741,0.22808698403786545,0.23609171386461344
2020,Yes,Bavaria,Rural regions,0.09180059929174612,42741,0.0890631436184272,0.09453805496506505
2020,Yes,Baden-Wuerttemberg,Urban regions,0.088804140561155,42741,0.08610729418169716,0.09150098694061284
2020,Yes,Bavaria,Urban regions,0.06701171342958322,42741,0.06464117397052964,0.0693822528886368
2020,Yes,Lower Saxony,Rural regions,0.05693271588123127,42741,0.054735938632044255,0.059129493130418286
2020,Yes,Hesse,Urban regions,0.053391446472350855,42741,0.05126009640280553,0.05552279654189618
2020,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.044129664941432854,42741,0.04218251884319065,0.04607681103967506
2020,Yes,Berlin,Urban regions,0.04331244892399891,42741,0.04138259177469518,0.04524230607330264
2020,Yes,Brandenburg,Rural regions,0.04140561154998638,42741,0.039516834162413854,0.0432943889375589
2020,Yes,Lower Saxony,Urban regions,0.03405066739308091,42741,0.03233128007361761,0.03577005471254421
2020,Yes,Saxony,Rural regions,0.02642331789703078,42741,0.024902726641848144,0.02794390915221342
2020,Yes,Saxony-Anhalt,Rural regions,0.02560610187959684,42741,0.024108581490183734,0.027103622269009944
2020,Yes,Saxony,Urban regions,0.025333696540452193,42741,0.02384395478805621,0.026823438292848174
2020,Yes,Schleswig-Holstein,Rural regions,0.02260964314900572,42741,0.021200306937905464,0.024018979360105976
2020,Yes,Thuringa,Rural regions,0.022064832470716427,42741,0.020672191777881807,0.023457473163551047
2020,Yes,Hamburg,Urban regions,0.020430400435848543,42741,0.01908921193693924,0.021771588934757845
2020,Yes,Mecklenburg-Western Pomerania,Rural regions,0.016344320348678835,42741,0.015142225553512014,0.017546415143845657
2020,Yes,Hesse,Rural regions,0.014165077635521656,42741,0.013044749324874752,0.01528540594616856
2020,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.013620266957232362,42741,0.012521391150446011,0.014719142764018712
2020,Yes,Schleswig-Holstein,Urban regions,0.012258240261509125,42741,0.011215035635806772,0.013301444887211479
2020,Yes,Baden-Wuerttemberg,Rural regions,0.011713429583219831,42741,0.010693389555642219,0.012733469610797443
2020,Yes,Thuringa,Urban regions,0.0098065922092073,42741,0.008872364368781362,0.010740820049633238
2020,Yes,Saxony-Anhalt,Urban regions,0.00789975483519477,42741,0.007060452721150319,0.008739056949239219
2020,Yes,Bremen,Urban regions,0.007082538817760828,42741,0.0062875064913343525,0.007877571144187303
2020,Yes,North Rhine-Westphalia,Rural regions,0.005175701443748297,42741,0.004495415445636201,0.005855987441860394
2020,Yes,Brandenburg,Urban regions,0.004358485426314356,42741,0.0037339558228055587,0.004983015029823153
2020,Yes,Mecklenburg-Western Pomerania,Urban regions,0.002179242713157178,42741,0.001737150566479178,0.002621334859835178
2020,No,North Rhine-Westphalia,Urban regions,0.21015109166767934,42741,0.2062885643129899,0.2140136190223688
2020,No,Baden-Wuerttemberg,Urban regions,0.0995260663507109,42741,0.09668790079963831,0.1023642319017835
2020,No,Bavaria,Rural regions,0.07975857738890914,42741,0.0771901143498767,0.08232704042794158
2020,No,Bavaria,Urban regions,0.07226475472920971,42741,0.0698099947943863,0.07471951466403312
2020,No,Hesse,Urban regions,0.05950500263296472,42741,0.05726221209021198,0.06174779317571746
2020,No,Lower Saxony,Rural regions,0.05650747356908494,42741,0.0543184224201523,0.05869652471801758
2020,No,Berlin,Urban regions,0.04500344310770851,42741,0.04303801344745552,0.04696887276796151
2020,No,Lower Saxony,Urban regions,0.043059099931137844,42741,0.041134640483487334,0.044983559378788354
2020,No,"Rhineland-Palatinate, Saarland",Urban regions,0.03969700652165107,42741,0.03784596247782107,0.04154805056548107
2020,No,Brandenburg,Rural regions,0.03609187021509296,42741,0.03432356899351805,0.037860171436667873
2020,No,Saxony,Urban regions,0.032081662413415965,42741,0.030411027615989607,0.03375229721084232
2020,No,Saxony,Rural regions,0.026572690079799084,42741,0.025047923879942324,0.028097456279655843
2020,No,Saxony-Anhalt,Rural regions,0.02527646129541864,42741,0.02378835965589399,0.02676456293494329
2020,No,Thuringa,Rural regions,0.02284603232470531,42741,0.02142951912700455,0.02426254552240607
2020,No,Schleswig-Holstein,Rural regions,0.0221574107830032,42741,0.02076191762714558,0.02355290393886082
2020,No,Hamburg,Urban regions,0.02037509620448009,42741,0.01903568639763361,0.021714506011326573
2020,No,Mecklenburg-Western Pomerania,Rural regions,0.01551423826305343,42741,0.014342572660937244,0.016685903865169615
2020,No,Schleswig-Holstein,Urban regions,0.014380038076720541,42741,0.013251364143196782,0.0155087120102443
2020,No,Baden-Wuerttemberg,Rural regions,0.01336735933892332,42741,0.012278594009412428,0.014456124668434213
2020,No,"Rhineland-Palatinate, Saarland",Rural regions,0.013124316441851986,42741,0.012045361514944867,0.014203271368759105
2020,No,Hesse,Rural regions,0.0127192449467331,42741,0.01165685309017747,0.013781636803288729
2020,No,Thuringa,Urban regions,0.011666059059423988,42741,0.010648059307444231,0.012684058811403744
2020,No,Bremen,Urban regions,0.009762223032365212,42741,0.008830090126009979,0.010694355938720444
2020,No,Saxony-Anhalt,Urban regions,0.008182444201401547,42741,0.007328378750920853,0.00903650965188224
2020,No,North Rhine-Westphalia,Rural regions,0.0036051363065581076,42741,0.0030369244172252278,0.004173348195890987
2020,No,Brandenburg,Urban regions,0.0034836148580224408,42741,0.002925027604929993,0.004042202111114888
2020,No,Mecklenburg-Western Pomerania,Urban regions,0.0033215862599748854,42741,0.0027760997363863284,0.0038670727835634425
2021,Yes,North Rhine-Westphalia,Urban regions,0.22131147540983606,27598,0.2164136745824273,0.22620927623724482
2021,Yes,Baden-Wuerttemberg,Urban regions,0.09161041465766634,27598,0.08820691458782016,0.09501391472751251
2021,Yes,Bavaria,Rural regions,0.08919961427193829,27598,0.08583674211626992,0.09256248642760666
2021,Yes,Bavaria,Urban regions,0.08003857280617165,27598,0.07683708580108177,0.08324005981126152
2021,Yes,Hesse,Urban regions,0.05351976856316297,27598,0.05086436732549648,0.05617516980082946
2021,Yes,Lower Saxony,Rural regions,0.05351976856316297,27598,0.05086436732549648,0.05617516980082946
2021,Yes,Berlin,Urban regions,0.044358727097396335,27598,0.04192957754720849,0.04678787664758418
2021,Yes,Brandenburg,Rural regions,0.041947926711668276,27598,0.03958273104845244,0.04431312237488411
2021,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.0313404050144648,27598,0.029284726669947372,0.033396083358982226
2021,Yes,Saxony,Urban regions,0.03037608486017358,27598,0.028351272309183776,0.032400897411163386
2021,Yes,Saxony,Rural regions,0.029893924783027964,27598,0.027884747093024836,0.03190310247303109
2021,Yes,Lower Saxony,Urban regions,0.02892960462873674,27598,0.026952116557237893,0.03090709270023559
2021,Yes,Saxony-Anhalt,Rural regions,0.02844744455159113,27598,0.026486018021620227,0.030408871081562032
2021,Yes,Schleswig-Holstein,Rural regions,0.02700096432015429,27598,0.025088633129298453,0.02891329551101013
2021,Yes,Thuringa,Rural regions,0.022179363548698167,27598,0.02044187718294163,0.023916849914454703
2021,Yes,Hamburg,Urban regions,0.01832208293153327,27598,0.016739781579085598,0.019904384283980944
2021,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.017839922854387655,27598,0.016278196674292943,0.01940164903448237
2021,Yes,Mecklenburg-Western Pomerania,Rural regions,0.017839922854387655,27598,0.016278196674292943,0.01940164903448237
2021,Yes,Hesse,Rural regions,0.013500482160077145,27598,0.012138910998070669,0.014862053322083622
2021,Yes,Schleswig-Holstein,Urban regions,0.013018322082931534,27598,0.011680959040166718,0.01435568512569635
2021,Yes,Baden-Wuerttemberg,Rural regions,0.011571841851494697,27598,0.010310040275423536,0.012833643427565858
2021,Yes,Thuringa,Urban regions,0.011571841851494697,27598,0.010310040275423536,0.012833643427565858
2021,Yes,Saxony-Anhalt,Urban regions,0.00626808100289296,27598,0.005336931992183477,0.007199230013602443
2021,Yes,North Rhine-Westphalia,Rural regions,0.0057859209257473485,27598,0.004891084884868484,0.0066807569666262135
2021,Yes,Bremen,Urban regions,0.005303760848601736,27598,0.004446812846271795,0.006160708850931677
2021,Yes,Brandenburg,Urban regions,0.004339440694310511,27598,0.0035639264183791727,0.005114954970241849
2021,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0009643201542912247,27598,0.0005981201141957185,0.001330520194386731
2021,No,North Rhine-Westphalia,Urban regions,0.20046388336646787,27598,0.19574048713192285,0.20518727960101288
2021,No,Baden-Wuerttemberg,Urban regions,0.1028495692511597,27598,0.09926570839510787,0.10643343010721154
2021,No,Bavaria,Rural regions,0.0801192842942346,27598,0.07691632400710506,0.08332224458136413
2021,No,Bavaria,Urban regions,0.07395626242544731,27598,0.07086866625795875,0.07704385859293587
2021,No,Lower Saxony,Rural regions,0.054804506295559975,27598,0.052119247039260484,0.057489765551859466
2021,No,Hesse,Urban regions,0.05036447978793903,27598,0.04778425277426648,0.052944706801611584
2021,No,Berlin,Urban regions,0.04605699138502319,27598,0.04358397915953652,0.04853000361050987
2021,No,Lower Saxony,Urban regions,0.04473161033797217,27598,0.042292748286238545,0.04717047238970579
2021,No,"Rhineland-Palatinate, Saarland",Urban regions,0.039297548045062955,27598,0.037005126705388476,0.041589969384737434
2021,No,Saxony,Urban regions,0.03459244532803181,27598,0.03243637340395451,0.036748517252109106
2021,No,Brandenburg,Rural regions,0.033797216699801194,27598,0.03166519374412696,0.035929239655475426
2021,No,Saxony,Rural regions,0.031013916500994037,27598,0.02896862910165912,0.03305920390032895
2021,No,Schleswig-Holstein,Rural regions,0.02677269715043075,27598,0.024868243221905808,0.02867715107895569
2021,No,Saxony-Anhalt,Rural regions,0.025049701789264415,27598,0.023205918882360912,0.026893484696167917
2021,No,Hamburg,Urban regions,0.023658051689860835,27598,0.021864938401982663,0.025451164977739006
2021,No,Thuringa,Rural regions,0.02286282306163022,27598,0.02109938600642912,0.02462626011683132
