year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Couple without children,4th Quintile,2 rooms,0.10281,98,769,0.08133,0.12430
2002,Couple without children,4th Quintile,3 rooms,0.36492,286,769,0.33087,0.39896
2002,Couple without children,4th Quintile,4 rooms,0.28185,218,769,0.25003,0.31367
2002,Couple without children,4th Quintile,5 rooms,0.15405,118,769,0.12852,0.17958
2002,Couple without children,4th Quintile,6 rooms,0.05905,49,769,0.04238,0.07572
2002,Couple without children,5th Quintile,2 rooms,0.06921,88,1392,0.05587,0.08254
2002,Couple without children,5th Quintile,3 rooms,0.24290,325,1392,0.22036,0.26543
2002,Couple without children,5th Quintile,4 rooms,0.26593,373,1392,0.24271,0.28914
2002,Couple without children,5th Quintile,5 rooms,0.20609,305,1392,0.18483,0.22735
2002,Couple without children,5th Quintile,6 rooms,0.10672,168,1392,0.09050,0.12295
2002,Couple without children,5th Quintile,7 rooms,0.05546,84,1392,0.04344,0.06749
2002,Couple without children,5th Quintile,8 rooms,0.02830,49,1392,0.01959,0.03702
2002,Single parent,1st Quintile,2 rooms,0.18045,46,259,0.13352,0.22737
2002,Single parent,1st Quintile,3 rooms,0.47163,140,259,0.41072,0.53255
2002,Single parent,1st Quintile,4 rooms,0.23705,73,259,0.18516,0.28894
2002,Single parent,2nd Quintile,3 rooms,0.38327,52,95,0.28499,0.48156
2002,Single parent,2nd Quintile,4 rooms,0.26088,43,95,0.17211,0.34965
2002,Single parent,3rd Quintile,3 rooms,0.50955,62,62,0.38410,0.63501
2002,Couple with children,1st Quintile,3 rooms,0.41463,233,473,0.37019,0.45908
2002,Couple with children,1st Quintile,4 rooms,0.31863,172,473,0.27660,0.36067
2002,Couple with children,1st Quintile,5 rooms,0.12596,68,473,0.09603,0.15590
2002,Couple with children,2nd Quintile,3 rooms,0.32165,279,803,0.28932,0.35398
2002,Couple with children,2nd Quintile,4 rooms,0.30236,259,803,0.27058,0.33415
2002,Couple with children,2nd Quintile,5 rooms,0.17686,155,803,0.15046,0.20327
2002,Couple with children,2nd Quintile,6 rooms,0.08899,79,803,0.06929,0.10870
2002,Couple with children,2nd Quintile,7 rooms,0.04292,31,803,0.02889,0.05694
2002,Couple with children,3rd Quintile,3 rooms,0.23141,206,872,0.20340,0.25942
2002,Couple with children,3rd Quintile,4 rooms,0.28107,265,872,0.25122,0.31093
2002,Couple with children,3rd Quintile,5 rooms,0.22828,219,872,0.20041,0.25616
2002,Couple with children,3rd Quintile,6 rooms,0.14942,128,872,0.12575,0.17310
2002,Couple with children,3rd Quintile,7 rooms,0.05065,54,872,0.03609,0.06521
2002,Couple with children,4th Quintile,3 rooms,0.19919,159,850,0.17233,0.22606
2002,Couple with children,4th Quintile,4 rooms,0.26688,232,850,0.23712,0.29663
2002,Couple with children,4th Quintile,5 rooms,0.25795,227,850,0.22852,0.28738
2002,Couple with children,4th Quintile,6 rooms,0.12964,148,850,0.10704,0.15223
2002,Couple with children,4th Quintile,7 rooms,0.07537,84,850,0.05762,0.09313
2002,Couple with children,5th Quintile,3 rooms,0.07654,89,1121,0.06097,0.09211
2002,Couple with children,5th Quintile,4 rooms,0.22936,234,1121,0.20474,0.25398
2002,Couple with children,5th Quintile,5 rooms,0.27357,290,1121,0.24747,0.29968
2002,Couple with children,5th Quintile,6 rooms,0.18311,220,1121,0.16046,0.20576
2002,Couple with children,5th Quintile,7 rooms,0.11093,134,1121,0.09254,0.12932
2002,Couple with children,5th Quintile,8 rooms,0.05835,82,1121,0.04462,0.07208
2002,Couple with children,5th Quintile,9 rooms,0.03377,40,1121,0.02319,0.04435
2002,Couple with children,5th Quintile,10 or more rooms,0.03098,32,1121,0.02083,0.04112
2003,Single-person household,1st Quintile,1 room,0.17720,146,761,0.15006,0.20435
2003,Single-person household,1st Quintile,2 rooms,0.46844,370,761,0.43296,0.50391
2003,Single-person household,1st Quintile,3 rooms,0.24505,194,761,0.21447,0.27563
2003,Single-person household,1st Quintile,4 rooms,0.07076,51,761,0.05253,0.08899
2003,Single-person household,2nd Quintile,1 room,0.10354,57,517,0.07725,0.12982
2003,Single-person household,2nd Quintile,2 rooms,0.41626,236,517,0.37373,0.45880
2003,Single-person household,2nd Quintile,3 rooms,0.33337,178,517,0.29269,0.37405
2003,Single-person household,2nd Quintile,4 rooms,0.07466,46,517,0.05198,0.09734
2003,Single-person household,3rd Quintile,1 room,0.11446,58,504,0.08664,0.14228
2003,Single-person household,3rd Quintile,2 rooms,0.41781,233,504,0.37470,0.46091
2003,Single-person household,3rd Quintile,3 rooms,0.28762,161,504,0.24806,0.32718
2003,Single-person household,3rd Quintile,4 rooms,0.09543,52,504,0.06976,0.12111
2003,Single-person household,4th Quintile,2 rooms,0.37128,178,452,0.32669,0.41587
2003,Single-person household,4th Quintile,3 rooms,0.36738,175,452,0.32289,0.41188
2003,Single-person household,4th Quintile,4 rooms,0.12160,66,452,0.09144,0.15177
2003,Single-person household,4th Quintile,5 rooms,0.05876,33,452,0.03706,0.08047
2003,Single-person household,5th Quintile,2 rooms,0.31032,143,446,0.26733,0.35330
2003,Single-person household,5th Quintile,3 rooms,0.30934,159,446,0.26640,0.35229
2003,Single-person household,5th Quintile,4 rooms,0.17865,95,446,0.14306,0.21424
2003,Single-person household,5th Quintile,5 rooms,0.08984,49,446,0.06327,0.11641
2003,Couple without children,1st Quintile,2 rooms,0.33295,152,364,0.28447,0.38143
2003,Couple without children,1st Quintile,3 rooms,0.39239,164,364,0.34216,0.44262
2003,Couple without children,1st Quintile,4 rooms,0.12610,48,364,0.09195,0.16025
2003,Couple without children,2nd Quintile,2 rooms,0.18887,126,613,0.15786,0.21988
2003,Couple without children,2nd Quintile,3 rooms,0.41668,268,613,0.37762,0.45574
2003,Couple without children,2nd Quintile,4 rooms,0.19772,120,613,0.16616,0.22927
2003,Couple without children,2nd Quintile,5 rooms,0.11994,65,613,0.09420,0.14569
2003,Couple without children,2nd Quintile,6 rooms,0.05461,34,613,0.03660,0.07261
2003,Couple without children,3rd Quintile,2 rooms,0.14487,111,624,0.11723,0.17251
2003,Couple without children,3rd Quintile,3 rooms,0.44318,289,624,0.40417,0.48219
2003,Couple without children,3rd Quintile,4 rooms,0.17238,112,624,0.14272,0.20204
2003,Couple without children,3rd Quintile,5 rooms,0.12880,77,624,0.10250,0.15511
2003,Couple without children,3rd Quintile,6 rooms,0.06586,35,624,0.04638,0.08534
2003,Couple without children,4th Quintile,2 rooms,0.11362,94,755,0.09097,0.13627
2003,Couple without children,4th Quintile,3 rooms,0.36547,289,755,0.33110,0.39984
2003,Couple without children,4th Quintile,4 rooms,0.26763,202,755,0.23603,0.29923
2003,Couple without children,4th Quintile,5 rooms,0.16769,123,755,0.14102,0.19436
2003,Couple without children,4th Quintile,6 rooms,0.06672,47,755,0.04891,0.08453
2003,Couple without children,5th Quintile,2 rooms,0.06252,70,1301,0.04936,0.07568
2003,Couple without children,5th Quintile,3 rooms,0.25089,296,1301,0.22733,0.27446
2003,Couple without children,5th Quintile,4 rooms,0.27430,377,1301,0.25005,0.29856
2003,Couple without children,5th Quintile,5 rooms,0.19407,258,1301,0.17257,0.21557
2003,Couple without children,5th Quintile,6 rooms,0.10102,165,1301,0.08464,0.11741
2003,Couple without children,5th Quintile,7 rooms,0.06344,92,1301,0.05019,0.07670
2003,Couple without children,5th Quintile,8 rooms,0.02593,43,1301,0.01729,0.03457
2003,Single parent,1st Quintile,2 rooms,0.14661,41,263,0.10378,0.18944
2003,Single parent,1st Quintile,3 rooms,0.50812,156,263,0.44759,0.56866
2003,Single parent,1st Quintile,4 rooms,0.21486,66,263,0.16513,0.26459
2003,Single parent,2nd Quintile,3 rooms,0.46858,64,107,0.37358,0.56358
2003,Single parent,2nd Quintile,4 rooms,0.23669,43,107,0.15578,0.31761
2003,Single parent,3rd Quintile,3 rooms,0.38815,40,40,0.23520,0.54109
2003,Single parent,4th Quintile,3 rooms,0.40106,32,32,0.22853,0.57360
2003,Couple with children,1st Quintile,3 rooms,0.37508,198,419,0.32867,0.42149
2003,Couple with children,1st Quintile,4 rooms,0.33006,161,419,0.28498,0.37514
2003,Couple with children,1st Quintile,5 rooms,0.14056,60,419,0.10724,0.17388
2003,Couple with children,2nd Quintile,3 rooms,0.32931,275,771,0.29612,0.36251
2003,Couple with children,2nd Quintile,4 rooms,0.30060,246,771,0.26821,0.33299
2003,Couple with children,2nd Quintile,5 rooms,0.16924,135,771,0.14275,0.19572
2003,Couple with children,2nd Quintile,6 rooms,0.10225,82,771,0.08085,0.12365
2003,Couple with children,2nd Quintile,7 rooms,0.03996,33,771,0.02612,0.05379
2003,Couple with children,3rd Quintile,3 rooms,0.24361,203,821,0.21423,0.27299
2003,Couple with children,3rd Quintile,4 rooms,0.26206,230,821,0.23196,0.29216
2003,Couple with children,3rd Quintile,5 rooms,0.21626,206,821,0.18808,0.24444
2003,Couple with children,3rd Quintile,6 rooms,0.15236,131,821,0.12776,0.17696
2003,Couple with children,3rd Quintile,7 rooms,0.04930,51,821,0.03448,0.06412
2003,Couple with children,4th Quintile,3 rooms,0.18314,146,831,0.15683,0.20946
2003,Couple with children,4th Quintile,4 rooms,0.24673,211,831,0.21740,0.27605
2003,Couple with children,4th Quintile,5 rooms,0.24927,203,831,0.21984,0.27870
2003,Couple with children,4th Quintile,6 rooms,0.15404,150,831,0.12948,0.17860
2003,Couple with children,4th Quintile,7 rooms,0.08421,79,831,0.06532,0.10311
2003,Couple with children,4th Quintile,8 rooms,0.04582,42,831,0.03160,0.06005
2003,Couple with children,5th Quintile,3 rooms,0.09164,86,1056,0.07423,0.10905
2003,Couple with children,5th Quintile,4 rooms,0.20700,214,1056,0.18256,0.23145
2003,Couple with children,5th Quintile,5 rooms,0.27784,270,1056,0.25081,0.30487
2003,Couple with children,5th Quintile,6 rooms,0.16845,204,1056,0.14587,0.19104
2003,Couple with children,5th Quintile,7 rooms,0.12854,150,1056,0.10835,0.14874
2003,Couple with children,5th Quintile,8 rooms,0.05419,66,1056,0.04053,0.06786
2003,Couple with children,5th Quintile,9 rooms,0.01950,32,1056,0.01115,0.02784
2003,Couple with children,5th Quintile,10 or more rooms,0.04427,34,1056,0.03186,0.05668
2004,Single-person household,1st Quintile,1 room,0.19541,159,748,0.16697,0.22384
2004,Single-person household,1st Quintile,2 rooms,0.46292,355,748,0.42717,0.49868
2004,Single-person household,1st Quintile,3 rooms,0.23404,188,748,0.20367,0.26440
2004,Single-person household,1st Quintile,4 rooms,0.05446,46,748,0.03819,0.07073
2004,Single-person household,2nd Quintile,1 room,0.11995,63,523,0.09207,0.14782
2004,Single-person household,2nd Quintile,2 rooms,0.40782,236,523,0.36566,0.44998
2004,Single-person household,2nd Quintile,3 rooms,0.34873,183,523,0.30785,0.38962
2004,Single-person household,2nd Quintile,4 rooms,0.06911,41,523,0.04735,0.09087
2004,Single-person household,3rd Quintile,1 room,0.06669,37,510,0.04501,0.08836
2004,Single-person household,3rd Quintile,2 rooms,0.39079,208,510,0.34840,0.43318
2004,Single-person household,3rd Quintile,3 rooms,0.33060,170,510,0.28973,0.37146
2004,Single-person household,3rd Quintile,4 rooms,0.10779,56,510,0.08085,0.13473
2004,Single-person household,3rd Quintile,5 rooms,0.07308,39,510,0.05047,0.09569
2004,Single-person household,4th Quintile,2 rooms,0.43154,184,396,0.38270,0.48039
2004,Single-person household,4th Quintile,3 rooms,0.31634,148,396,0.27048,0.36221
2004,Single-person household,4th Quintile,4 rooms,0.12116,64,396,0.08898,0.15334
2004,Single-person household,5th Quintile,2 rooms,0.26175,123,453,0.22123,0.30228
2004,Single-person household,5th Quintile,3 rooms,0.32180,168,453,0.27873,0.36487
2004,Single-person household,5th Quintile,4 rooms,0.19068,94,453,0.15446,0.22689
2004,Single-person household,5th Quintile,5 rooms,0.10583,68,453,0.07747,0.13419
2004,Couple without children,1st Quintile,2 rooms,0.32070,130,327,0.27003,0.37137
2004,Couple without children,1st Quintile,3 rooms,0.43252,152,327,0.37874,0.48630
2004,Couple without children,1st Quintile,4 rooms,0.13486,45,327,0.09778,0.17194
2004,Couple without children,2nd Quintile,2 rooms,0.20829,139,561,0.17466,0.24192
2004,Couple without children,2nd Quintile,3 rooms,0.43292,258,561,0.39188,0.47395
2004,Couple without children,2nd Quintile,4 rooms,0.16541,103,561,0.13464,0.19619
2004,Couple without children,2nd Quintile,5 rooms,0.11380,61,561,0.08750,0.14010
2004,Couple without children,3rd Quintile,2 rooms,0.13079,112,672,0.10528,0.15630
2004,Couple without children,3rd Quintile,3 rooms,0.43335,293,672,0.39585,0.47084
2004,Couple without children,3rd Quintile,4 rooms,0.20200,135,672,0.17162,0.23238
2004,Couple without children,3rd Quintile,5 rooms,0.11582,82,672,0.09161,0.14003
2004,Couple without children,3rd Quintile,6 rooms,0.08090,50,672,0.06027,0.10154
2004,Couple without children,4th Quintile,2 rooms,0.11570,93,757,0.09290,0.13851
2004,Couple without children,4th Quintile,3 rooms,0.34328,283,757,0.30943,0.37713
2004,Couple without children,4th Quintile,4 rooms,0.27751,217,757,0.24559,0.30943
2004,Couple without children,4th Quintile,5 rooms,0.14900,117,757,0.12362,0.17439
2004,Couple without children,4th Quintile,6 rooms,0.06706,47,757,0.04923,0.08489
2004,Couple without children,5th Quintile,2 rooms,0.05360,72,1309,0.04140,0.06581
2004,Couple without children,5th Quintile,3 rooms,0.27000,317,1309,0.24594,0.29406
2004,Couple without children,5th Quintile,4 rooms,0.26289,363,1309,0.23903,0.28674
2004,Couple without children,5th Quintile,5 rooms,0.19650,272,1309,0.17497,0.21804
2004,Couple without children,5th Quintile,6 rooms,0.10717,160,1309,0.09040,0.12393
2004,Couple without children,5th Quintile,7 rooms,0.04956,80,1309,0.03780,0.06133
2004,Couple without children,5th Quintile,8 rooms,0.03331,45,1309,0.02358,0.04303
2004,Single parent,1st Quintile,2 rooms,0.14059,40,265,0.09866,0.18252
2004,Single parent,1st Quintile,3 rooms,0.55404,156,265,0.49407,0.61400
2004,Single parent,1st Quintile,4 rooms,0.21897,69,265,0.16908,0.26886
2004,Single parent,2nd Quintile,3 rooms,0.41186,61,98,0.31391,0.50980
2004,Single parent,2nd Quintile,4 rooms,0.18897,37,98,0.11106,0.26688
2004,Single parent,3rd Quintile,3 rooms,0.53681,50,50,0.39719,0.67643
2004,Couple with children,1st Quintile,3 rooms,0.37135,211,423,0.32525,0.41744
2004,Couple with children,1st Quintile,4 rooms,0.36086,156,423,0.31504,0.40668
2004,Couple with children,1st Quintile,5 rooms,0.13149,56,423,0.09924,0.16373
2004,Couple with children,2nd Quintile,3 rooms,0.31738,226,727,0.28352,0.35124
2004,Couple with children,2nd Quintile,4 rooms,0.29102,244,727,0.25797,0.32406
2004,Couple with children,2nd Quintile,5 rooms,0.18579,141,727,0.15750,0.21408
2004,Couple with children,2nd Quintile,6 rooms,0.09494,82,727,0.07362,0.11626
2004,Couple with children,2nd Quintile,7 rooms,0.05355,34,727,0.03717,0.06993
2004,Couple with children,3rd Quintile,3 rooms,0.22118,178,773,0.19190,0.25045
2004,Couple with children,3rd Quintile,4 rooms,0.25622,232,773,0.22543,0.28701
2004,Couple with children,3rd Quintile,5 rooms,0.24949,197,773,0.21897,0.28001
2004,Couple with children,3rd Quintile,6 rooms,0.13937,111,773,0.11494,0.16381
2004,Couple with children,3rd Quintile,7 rooms,0.06087,55,773,0.04400,0.07774
2004,Couple with children,4th Quintile,3 rooms,0.17291,145,849,0.14745,0.19836
2004,Couple with children,4th Quintile,4 rooms,0.27611,230,849,0.24602,0.30620
2004,Couple with children,4th Quintile,5 rooms,0.25450,215,849,0.22518,0.28382
2004,Couple with children,4th Quintile,6 rooms,0.15782,152,849,0.13328,0.18236
2004,Couple with children,4th Quintile,7 rooms,0.06516,71,849,0.04855,0.08178
2004,Couple with children,4th Quintile,8 rooms,0.03469,36,849,0.02237,0.04701
2004,Couple with children,5th Quintile,3 rooms,0.08792,74,969,0.07008,0.10576
2004,Couple with children,5th Quintile,4 rooms,0.17517,179,969,0.15123,0.19912
2004,Couple with children,5th Quintile,5 rooms,0.25884,236,969,0.23125,0.28643
2004,Couple with children,5th Quintile,6 rooms,0.22360,221,969,0.19735,0.24985
2004,Couple with children,5th Quintile,7 rooms,0.12653,133,969,0.10558,0.14747
2004,Couple with children,5th Quintile,8 rooms,0.05457,61,969,0.04026,0.06888
2004,Couple with children,5th Quintile,9 rooms,0.02582,33,969,0.01583,0.03581
2004,Couple with children,5th Quintile,10 or more rooms,0.02652,32,969,0.01640,0.03665
2005,Single-person household,1st Quintile,1 room,0.17678,148,760,0.14964,0.20392
2005,Single-person household,1st Quintile,2 rooms,0.48490,375,760,0.44934,0.52045
2005,Single-person household,1st Quintile,3 rooms,0.23094,193,760,0.20096,0.26092
2005,Single-person household,1st Quintile,4 rooms,0.05861,44,760,0.04190,0.07532
2005,Single-person household,2nd Quintile,1 room,0.09699,57,529,0.07174,0.12223
2005,Single-person household,2nd Quintile,2 rooms,0.42781,241,529,0.38561,0.47001
2005,Single-person household,2nd Quintile,3 rooms,0.32228,176,529,0.28242,0.36214
2005,Single-person household,2nd Quintile,4 rooms,0.08358,55,529,0.05998,0.10719
2005,Single-person household,3rd Quintile,1 room,0.07952,40,479,0.05527,0.10377
2005,Single-person household,3rd Quintile,2 rooms,0.42805,223,479,0.38369,0.47240
2005,Single-person household,3rd Quintile,3 rooms,0.32820,166,479,0.28611,0.37030
2005,Single-person household,3rd Quintile,4 rooms,0.08366,50,479,0.05883,0.10848
2005,Single-person household,4th Quintile,2 rooms,0.37869,178,443,0.33347,0.42391
2005,Single-person household,4th Quintile,3 rooms,0.29618,148,443,0.25362,0.33875
2005,Single-person household,4th Quintile,4 rooms,0.14897,79,443,0.11577,0.18216
2005,Single-person household,4th Quintile,5 rooms,0.07505,38,443,0.05049,0.09961
2005,Single-person household,5th Quintile,2 rooms,0.24728,119,448,0.20729,0.28728
2005,Single-person household,5th Quintile,3 rooms,0.33571,172,448,0.29194,0.37949
2005,Single-person household,5th Quintile,4 rooms,0.16353,85,448,0.12924,0.19781
2005,Single-person household,5th Quintile,5 rooms,0.12539,72,448,0.09469,0.15608
2005,Couple without children,1st Quintile,2 rooms,0.34138,124,320,0.28934,0.39341
2005,Couple without children,1st Quintile,3 rooms,0.41511,161,320,0.36104,0.46919
2005,Couple without children,1st Quintile,4 rooms,0.10831,35,320,0.07420,0.14241
2005,Couple without children,2nd Quintile,2 rooms,0.18349,136,618,0.15295,0.21403
2005,Couple without children,2nd Quintile,3 rooms,0.44497,274,618,0.40576,0.48419
2005,Couple without children,2nd Quintile,4 rooms,0.18851,114,618,0.15764,0.21937
2005,Couple without children,2nd Quintile,5 rooms,0.10422,63,618,0.08011,0.12833
2005,Couple without children,2nd Quintile,6 rooms,0.05052,31,618,0.03324,0.06780
