year,bula_h,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Baden-Wuerttemberg,5th Quintile,4 rooms,0.23526,43,97,0.15041,0.32011
1990,Bavaria,2nd Quintile,3 rooms,0.34113,63,63,0.22312,0.45914
1990,Bavaria,3rd Quintile,2 rooms,0.18589,35,171,0.12741,0.24437
1990,Bavaria,3rd Quintile,3 rooms,0.37574,71,171,0.30294,0.44855
1990,Bavaria,3rd Quintile,4 rooms,0.15772,34,171,0.10293,0.21251
1990,Bavaria,3rd Quintile,5 rooms,0.15026,31,171,0.09654,0.20397
1990,Bavaria,4th Quintile,3 rooms,0.33636,63,102,0.24422,0.42851
1990,Bavaria,4th Quintile,4 rooms,0.20199,39,102,0.12369,0.28029
1990,Bavaria,5th Quintile,2 rooms,0.17142,32,178,0.11589,0.22694
1990,Bavaria,5th Quintile,3 rooms,0.23907,57,178,0.17623,0.30190
1990,Bavaria,5th Quintile,4 rooms,0.24495,57,178,0.18159,0.30831
1990,Bavaria,5th Quintile,5 rooms,0.14093,32,178,0.08967,0.19219
1990,Berlin,1st Quintile,2 rooms,0.33338,46,145,0.25639,0.41038
1990,Berlin,1st Quintile,3 rooms,0.30272,66,145,0.22768,0.37776
1990,Berlin,1st Quintile,4 rooms,0.13698,33,145,0.08082,0.19314
1990,Brandenburg,1st Quintile,2 rooms,0.23033,55,323,0.18434,0.27632
1990,Brandenburg,1st Quintile,3 rooms,0.43739,168,323,0.38320,0.49157
1990,Brandenburg,1st Quintile,4 rooms,0.16384,65,323,0.12341,0.20427
1990,Brandenburg,1st Quintile,5 rooms,0.08329,35,323,0.05311,0.11347
1990,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.23657,43,176,0.17361,0.29954
1990,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.34664,86,176,0.27613,0.41715
1990,Mecklenburg-Western Pomerania,1st Quintile,4 rooms,0.17293,47,176,0.11690,0.22897
1990,Saxony,1st Quintile,2 rooms,0.33852,171,614,0.30106,0.37598
1990,Saxony,1st Quintile,3 rooms,0.37471,260,614,0.33639,0.41303
1990,Saxony,1st Quintile,4 rooms,0.16003,141,614,0.13100,0.18905
1990,Saxony,1st Quintile,5 rooms,0.05238,42,614,0.03474,0.07001
1990,Saxony-Anhalt,1st Quintile,2 rooms,0.30575,84,369,0.25868,0.35282
1990,Saxony-Anhalt,1st Quintile,3 rooms,0.38267,172,369,0.33301,0.43233
1990,Saxony-Anhalt,1st Quintile,4 rooms,0.16831,80,369,0.13008,0.20654
1990,Saxony-Anhalt,1st Quintile,5 rooms,0.06655,33,369,0.04109,0.09202
1990,Thuringa,1st Quintile,2 rooms,0.24657,68,312,0.19866,0.29447
1990,Thuringa,1st Quintile,3 rooms,0.36811,131,312,0.31450,0.42171
1990,Thuringa,1st Quintile,4 rooms,0.17376,80,312,0.13165,0.21588
1990,Thuringa,1st Quintile,5 rooms,0.06779,33,312,0.03985,0.09573
1991,Lower Saxony,2nd Quintile,3 rooms,0.32498,47,47,0.18963,0.46033
1991,Lower Saxony,3rd Quintile,3 rooms,0.33263,42,42,0.18841,0.47685
1991,Lower Saxony,4th Quintile,3 rooms,0.27931,34,34,0.12623,0.43239
1991,Lower Saxony,5th Quintile,3 rooms,0.25777,32,32,0.10379,0.41174
1991,North Rhine-Westphalia,2nd Quintile,2 rooms,0.30795,89,290,0.25473,0.36118
1991,North Rhine-Westphalia,2nd Quintile,3 rooms,0.36465,144,290,0.30916,0.42015
1991,North Rhine-Westphalia,2nd Quintile,4 rooms,0.12990,57,290,0.09114,0.16866
1991,North Rhine-Westphalia,3rd Quintile,2 rooms,0.29276,62,273,0.23868,0.34684
1991,North Rhine-Westphalia,3rd Quintile,3 rooms,0.32023,109,273,0.26478,0.37568
1991,North Rhine-Westphalia,3rd Quintile,4 rooms,0.17404,66,273,0.12898,0.21910
1991,North Rhine-Westphalia,3rd Quintile,5 rooms,0.10446,36,273,0.06811,0.14080
1991,North Rhine-Westphalia,4th Quintile,2 rooms,0.23003,58,219,0.17417,0.28590
1991,North Rhine-Westphalia,4th Quintile,3 rooms,0.31934,100,219,0.25745,0.38123
1991,North Rhine-Westphalia,4th Quintile,4 rooms,0.19354,61,219,0.14109,0.24598
1991,North Rhine-Westphalia,5th Quintile,2 rooms,0.19961,44,227,0.14750,0.25173
1991,North Rhine-Westphalia,5th Quintile,3 rooms,0.33593,93,227,0.27435,0.39751
1991,North Rhine-Westphalia,5th Quintile,4 rooms,0.17973,51,227,0.12967,0.22979
1991,North Rhine-Westphalia,5th Quintile,5 rooms,0.13632,39,227,0.09159,0.18106
1991,Hesse,2nd Quintile,3 rooms,0.36908,45,45,0.22650,0.51167
1991,Hesse,3rd Quintile,3 rooms,0.37953,51,51,0.24502,0.51404
1991,Hesse,4th Quintile,3 rooms,0.25020,31,62,0.14150,0.35889
1991,Hesse,4th Quintile,4 rooms,0.26910,31,62,0.15781,0.38040
1991,Hesse,5th Quintile,3 rooms,0.37822,38,38,0.22196,0.53448
1991,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.21339,36,148,0.14716,0.27962
1991,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.41433,79,148,0.33469,0.49396
1991,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.15037,33,148,0.09259,0.20815
1991,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.15307,33,162,0.09745,0.20869
1991,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.31297,70,162,0.24134,0.38459
1991,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.25035,59,162,0.18343,0.31727
1991,Baden-Wuerttemberg,4th Quintile,2 rooms,0.17014,40,172,0.11382,0.22646
1991,Baden-Wuerttemberg,4th Quintile,3 rooms,0.27666,79,172,0.20961,0.34371
1991,Baden-Wuerttemberg,4th Quintile,4 rooms,0.25274,53,172,0.18760,0.31788
1991,Baden-Wuerttemberg,5th Quintile,3 rooms,0.32736,64,134,0.24761,0.40711
1991,Baden-Wuerttemberg,5th Quintile,4 rooms,0.18780,35,134,0.12143,0.25418
1991,Baden-Wuerttemberg,5th Quintile,5 rooms,0.18471,35,134,0.11876,0.25066
1991,Bavaria,2nd Quintile,3 rooms,0.33219,60,91,0.23488,0.42950
1991,Bavaria,2nd Quintile,4 rooms,0.16165,31,91,0.08560,0.23771
1991,Bavaria,3rd Quintile,2 rooms,0.16606,36,140,0.10420,0.22793
1991,Bavaria,3rd Quintile,3 rooms,0.37196,67,140,0.29161,0.45231
1991,Bavaria,3rd Quintile,4 rooms,0.16610,37,140,0.10423,0.22797
1991,Bavaria,4th Quintile,2 rooms,0.12872,35,177,0.07924,0.17819
1991,Bavaria,4th Quintile,3 rooms,0.28671,59,177,0.21990,0.35352
1991,Bavaria,4th Quintile,4 rooms,0.26029,52,177,0.19547,0.32512
1991,Bavaria,4th Quintile,5 rooms,0.15085,31,177,0.09797,0.20372
1991,Bavaria,5th Quintile,2 rooms,0.20947,32,169,0.14794,0.27101
1991,Bavaria,5th Quintile,3 rooms,0.22475,53,169,0.16163,0.28787
1991,Bavaria,5th Quintile,4 rooms,0.21519,48,169,0.15305,0.27734
1991,Bavaria,5th Quintile,5 rooms,0.15982,36,169,0.10441,0.21523
1991,Berlin,1st Quintile,2 rooms,0.29341,35,128,0.21422,0.37261
1991,Berlin,1st Quintile,3 rooms,0.31966,60,128,0.23856,0.40077
1991,Berlin,1st Quintile,4 rooms,0.16455,33,128,0.10006,0.22903
1991,Brandenburg,1st Quintile,2 rooms,0.20839,45,300,0.16235,0.25443
1991,Brandenburg,1st Quintile,3 rooms,0.46731,164,300,0.41075,0.52386
1991,Brandenburg,1st Quintile,4 rooms,0.16542,58,300,0.12331,0.20754
1991,Brandenburg,1st Quintile,5 rooms,0.08622,33,300,0.05440,0.11803
1991,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.25796,44,173,0.19258,0.32335
1991,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.35627,83,173,0.28470,0.42784
1991,Mecklenburg-Western Pomerania,1st Quintile,4 rooms,0.17347,46,173,0.11688,0.23006
1991,Saxony,1st Quintile,2 rooms,0.33510,149,553,0.29572,0.37447
1991,Saxony,1st Quintile,3 rooms,0.36868,230,553,0.32843,0.40893
1991,Saxony,1st Quintile,4 rooms,0.16798,136,553,0.13679,0.19917
1991,Saxony,1st Quintile,5 rooms,0.05020,38,553,0.03198,0.06841
1991,Saxony-Anhalt,1st Quintile,2 rooms,0.30455,78,353,0.25647,0.35263
1991,Saxony-Anhalt,1st Quintile,3 rooms,0.37369,158,353,0.32315,0.42423
1991,Saxony-Anhalt,1st Quintile,4 rooms,0.18114,81,353,0.14090,0.22137
1991,Saxony-Anhalt,1st Quintile,5 rooms,0.07580,36,353,0.04815,0.10345
1991,Thuringa,1st Quintile,2 rooms,0.24130,57,289,0.19188,0.29071
1991,Thuringa,1st Quintile,3 rooms,0.37261,123,289,0.31677,0.42845
1991,Thuringa,1st Quintile,4 rooms,0.17242,76,289,0.12879,0.21605
1991,Thuringa,1st Quintile,5 rooms,0.06293,33,289,0.03488,0.09097
1992,Lower Saxony,3rd Quintile,3 rooms,0.36342,42,42,0.21619,0.51065
1992,Lower Saxony,4th Quintile,3 rooms,0.25393,39,39,0.11554,0.39232
1992,North Rhine-Westphalia,1st Quintile,2 rooms,0.28402,41,111,0.19975,0.36829
1992,North Rhine-Westphalia,1st Quintile,3 rooms,0.34249,70,111,0.25381,0.43117
1992,North Rhine-Westphalia,2nd Quintile,2 rooms,0.29643,58,212,0.23481,0.35805
1992,North Rhine-Westphalia,2nd Quintile,3 rooms,0.36029,104,212,0.29551,0.42507
1992,North Rhine-Westphalia,2nd Quintile,4 rooms,0.14985,50,212,0.10169,0.19801
1992,North Rhine-Westphalia,3rd Quintile,2 rooms,0.31009,66,220,0.24883,0.37134
1992,North Rhine-Westphalia,3rd Quintile,3 rooms,0.33274,100,220,0.27033,0.39515
1992,North Rhine-Westphalia,3rd Quintile,4 rooms,0.14651,54,220,0.09968,0.19335
1992,North Rhine-Westphalia,4th Quintile,2 rooms,0.23771,52,190,0.17702,0.29840
1992,North Rhine-Westphalia,4th Quintile,3 rooms,0.31586,85,190,0.24959,0.38213
1992,North Rhine-Westphalia,4th Quintile,4 rooms,0.19561,53,190,0.13906,0.25217
1992,North Rhine-Westphalia,5th Quintile,2 rooms,0.18631,43,229,0.13577,0.23685
1992,North Rhine-Westphalia,5th Quintile,3 rooms,0.31423,85,229,0.25397,0.37449
1992,North Rhine-Westphalia,5th Quintile,4 rooms,0.20584,57,229,0.15336,0.25832
1992,North Rhine-Westphalia,5th Quintile,5 rooms,0.15992,44,229,0.11235,0.20750
1992,Hesse,1st Quintile,3 rooms,0.51659,33,33,0.34345,0.68974
1992,Hesse,3rd Quintile,3 rooms,0.34050,44,44,0.19886,0.48214
1992,Hesse,4th Quintile,3 rooms,0.30694,36,36,0.15414,0.45975
1992,Baden-Wuerttemberg,1st Quintile,3 rooms,0.29803,33,33,0.13955,0.45651
1992,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.52109,72,72,0.40489,0.63730
1992,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.32595,59,95,0.23119,0.42071
1992,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.18729,36,95,0.10842,0.26616
1992,Baden-Wuerttemberg,4th Quintile,2 rooms,0.13823,35,164,0.08525,0.19122
1992,Baden-Wuerttemberg,4th Quintile,3 rooms,0.28393,75,164,0.21471,0.35315
1992,Baden-Wuerttemberg,4th Quintile,4 rooms,0.27663,54,164,0.20795,0.34530
1992,Baden-Wuerttemberg,5th Quintile,3 rooms,0.28085,55,129,0.20299,0.35871
1992,Baden-Wuerttemberg,5th Quintile,4 rooms,0.21606,38,129,0.14476,0.28735
1992,Baden-Wuerttemberg,5th Quintile,5 rooms,0.17996,36,129,0.11341,0.24651
1992,Bavaria,1st Quintile,3 rooms,0.35822,35,35,0.19705,0.51940
1992,Bavaria,2nd Quintile,3 rooms,0.38470,49,49,0.24706,0.52233
1992,Bavaria,3rd Quintile,3 rooms,0.33224,55,87,0.23269,0.43179
1992,Bavaria,3rd Quintile,4 rooms,0.19261,32,87,0.10926,0.27595
1992,Bavaria,4th Quintile,2 rooms,0.18294,44,196,0.12867,0.23720
1992,Bavaria,4th Quintile,3 rooms,0.29674,74,196,0.23262,0.36086
1992,Bavaria,4th Quintile,4 rooms,0.20660,47,196,0.14977,0.26342
1992,Bavaria,4th Quintile,5 rooms,0.14067,31,196,0.09187,0.18947
1992,Bavaria,5th Quintile,3 rooms,0.26607,47,96,0.17721,0.35494
1992,Bavaria,5th Quintile,4 rooms,0.23349,49,96,0.14841,0.31856
1992,Brandenburg,1st Quintile,3 rooms,0.42906,66,66,0.30874,0.54939
1992,Brandenburg,2nd Quintile,3 rooms,0.47291,51,51,0.33452,0.61130
1992,Brandenburg,3rd Quintile,3 rooms,0.57032,31,31,0.39318,0.74747
1992,Saxony,1st Quintile,2 rooms,0.39873,83,219,0.33373,0.46372
1992,Saxony,1st Quintile,3 rooms,0.31199,88,219,0.25049,0.37349
1992,Saxony,1st Quintile,4 rooms,0.12526,48,219,0.08132,0.16920
1992,Saxony,2nd Quintile,2 rooms,0.25690,34,153,0.18744,0.32636
1992,Saxony,2nd Quintile,3 rooms,0.40117,72,153,0.32325,0.47909
1992,Saxony,2nd Quintile,4 rooms,0.21109,47,153,0.14621,0.27597
1992,Saxony,3rd Quintile,3 rooms,0.46077,37,37,0.29794,0.62360
1992,Saxony-Anhalt,1st Quintile,2 rooms,0.42727,46,129,0.34157,0.51297
1992,Saxony-Anhalt,1st Quintile,3 rooms,0.27659,42,129,0.19909,0.35408
1992,Saxony-Anhalt,1st Quintile,4 rooms,0.21267,41,129,0.14178,0.28356
1992,Saxony-Anhalt,2nd Quintile,3 rooms,0.47025,64,64,0.34700,0.59350
1992,Saxony-Anhalt,3rd Quintile,3 rooms,0.50523,35,35,0.33717,0.67329
1992,Thuringa,1st Quintile,2 rooms,0.38845,41,90,0.28719,0.48971
1992,Thuringa,1st Quintile,3 rooms,0.30862,49,90,0.21265,0.40459
1992,Thuringa,2nd Quintile,3 rooms,0.40321,46,46,0.25989,0.54654
1993,Lower Saxony,2nd Quintile,3 rooms,0.34932,40,40,0.19969,0.49895
1993,Lower Saxony,3rd Quintile,3 rooms,0.31749,38,38,0.16750,0.46749
1993,Lower Saxony,4th Quintile,3 rooms,0.22536,33,33,0.08060,0.37013
1993,Lower Saxony,5th Quintile,3 rooms,0.33374,32,32,0.16775,0.49974
1993,North Rhine-Westphalia,1st Quintile,2 rooms,0.28408,55,133,0.20715,0.36102
1993,North Rhine-Westphalia,1st Quintile,3 rooms,0.35219,78,133,0.27071,0.43368
1993,North Rhine-Westphalia,2nd Quintile,2 rooms,0.24486,53,208,0.18628,0.30344
1993,North Rhine-Westphalia,2nd Quintile,3 rooms,0.40463,105,208,0.33776,0.47149
1993,North Rhine-Westphalia,2nd Quintile,4 rooms,0.15320,50,208,0.10413,0.20226
1993,North Rhine-Westphalia,3rd Quintile,2 rooms,0.28528,45,211,0.22421,0.34635
1993,North Rhine-Westphalia,3rd Quintile,3 rooms,0.33419,98,211,0.27039,0.39799
1993,North Rhine-Westphalia,3rd Quintile,4 rooms,0.12238,36,211,0.07805,0.16670
1993,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12392,32,211,0.07936,0.16849
1993,North Rhine-Westphalia,4th Quintile,2 rooms,0.22747,54,203,0.16966,0.28528
1993,North Rhine-Westphalia,4th Quintile,3 rooms,0.32816,82,203,0.26340,0.39291
1993,North Rhine-Westphalia,4th Quintile,4 rooms,0.22701,67,203,0.16924,0.28477
1993,North Rhine-Westphalia,5th Quintile,2 rooms,0.22037,49,239,0.16771,0.27303
1993,North Rhine-Westphalia,5th Quintile,3 rooms,0.29389,90,239,0.23602,0.35177
1993,North Rhine-Westphalia,5th Quintile,4 rooms,0.18755,55,239,0.13795,0.23714
1993,North Rhine-Westphalia,5th Quintile,5 rooms,0.15628,45,239,0.11015,0.20242
1993,Hesse,3rd Quintile,3 rooms,0.39799,38,38,0.24027,0.55571
1993,Hesse,5th Quintile,3 rooms,0.34968,43,43,0.20546,0.49390
1993,Baden-Wuerttemberg,1st Quintile,3 rooms,0.40065,45,45,0.25586,0.54545
1993,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.39899,55,90,0.29725,0.50073
1993,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.24909,35,90,0.15924,0.33894
1993,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.30245,73,111,0.21661,0.38828
1993,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.19867,38,111,0.12411,0.27324
1993,Baden-Wuerttemberg,4th Quintile,2 rooms,0.13190,36,164,0.07995,0.18385
1993,Baden-Wuerttemberg,4th Quintile,3 rooms,0.30787,73,164,0.23700,0.37874
1993,Baden-Wuerttemberg,4th Quintile,4 rooms,0.25001,55,164,0.18354,0.31649
1993,Baden-Wuerttemberg,5th Quintile,3 rooms,0.30491,53,85,0.20646,0.40336
1993,Baden-Wuerttemberg,5th Quintile,4 rooms,0.23046,32,85,0.14040,0.32052
1993,Bavaria,1st Quintile,3 rooms,0.37470,42,42,0.22653,0.52287
1993,Bavaria,2nd Quintile,3 rooms,0.32409,45,80,0.22088,0.42730
1993,Bavaria,2nd Quintile,4 rooms,0.20799,35,80,0.11849,0.29749
1993,Bavaria,3rd Quintile,2 rooms,0.15691,32,114,0.08985,0.22397
1993,Bavaria,3rd Quintile,3 rooms,0.30772,50,114,0.22262,0.39282
1993,Bavaria,3rd Quintile,4 rooms,0.23236,32,114,0.15449,0.31023
1993,Bavaria,4th Quintile,2 rooms,0.20493,37,146,0.13923,0.27063
1993,Bavaria,4th Quintile,3 rooms,0.34137,71,146,0.26419,0.41855
1993,Bavaria,4th Quintile,4 rooms,0.15023,38,146,0.09207,0.20838
1993,Bavaria,5th Quintile,3 rooms,0.21423,46,133,0.14423,0.28422
1993,Bavaria,5th Quintile,4 rooms,0.26621,53,133,0.19081,0.34161
1993,Bavaria,5th Quintile,5 rooms,0.14540,34,133,0.08527,0.20554
1993,Berlin,1st Quintile,2 rooms,0.51349,31,31,0.33463,0.69235
1993,Berlin,3rd Quintile,3 rooms,0.27705,32,32,0.11950,0.43460
1993,Brandenburg,1st Quintile,3 rooms,0.37858,40,40,0.22635,0.53081
1993,Brandenburg,2nd Quintile,3 rooms,0.49493,53,53,0.35903,0.63082
1993,Saxony,1st Quintile,2 rooms,0.38033,61,144,0.30076,0.45990
1993,Saxony,1st Quintile,3 rooms,0.38619,83,144,0.30639,0.46599
1993,Saxony,2nd Quintile,2 rooms,0.31470,43,156,0.24159,0.38781
1993,Saxony,2nd Quintile,3 rooms,0.36432,69,156,0.28855,0.44008
1993,Saxony,2nd Quintile,4 rooms,0.18339,44,156,0.12247,0.24431
1993,Saxony,3rd Quintile,3 rooms,0.37362,39,39,0.21981,0.52744
1993,Saxony-Anhalt,1st Quintile,2 rooms,0.44488,39,72,0.32928,0.56047
1993,Saxony-Anhalt,1st Quintile,3 rooms,0.29317,33,72,0.18728,0.39906
1993,Saxony-Anhalt,2nd Quintile,3 rooms,0.43386,58,58,0.30520,0.56253
1993,Saxony-Anhalt,3rd Quintile,3 rooms,0.48435,34,34,0.31384,0.65486
1993,Thuringa,1st Quintile,3 rooms,0.28367,33,33,0.12749,0.43986
1993,Thuringa,2nd Quintile,3 rooms,0.31915,40,71,0.20995,0.42835
1993,Thuringa,2nd Quintile,4 rooms,0.19732,31,71,0.10409,0.29055
1994,Lower Saxony,1st Quintile,3 rooms,0.31495,37,37,0.16321,0.46668
1994,Lower Saxony,2nd Quintile,3 rooms,0.37120,35,35,0.20880,0.53360
1994,Lower Saxony,3rd Quintile,3 rooms,0.29535,31,31,0.13210,0.45859
1994,Lower Saxony,4th Quintile,3 rooms,0.25391,36,36,0.10971,0.39811
1994,North Rhine-Westphalia,1st Quintile,2 rooms,0.34934,75,206,0.28407,0.41460
1994,North Rhine-Westphalia,1st Quintile,3 rooms,0.32701,98,206,0.26280,0.39123
1994,North Rhine-Westphalia,1st Quintile,4 rooms,0.14063,33,206,0.09304,0.18822
1994,North Rhine-Westphalia,2nd Quintile,2 rooms,0.22322,40,180,0.16222,0.28422
1994,North Rhine-Westphalia,2nd Quintile,3 rooms,0.36440,94,180,0.29390,0.43491
1994,North Rhine-Westphalia,2nd Quintile,4 rooms,0.15581,46,180,0.10267,0.20894
1994,North Rhine-Westphalia,3rd Quintile,2 rooms,0.26596,49,183,0.20177,0.33016
1994,North Rhine-Westphalia,3rd Quintile,3 rooms,0.38592,89,183,0.31520,0.45665
1994,North Rhine-Westphalia,3rd Quintile,4 rooms,0.12818,45,183,0.07961,0.17675
1994,North Rhine-Westphalia,4th Quintile,2 rooms,0.26494,56,179,0.20011,0.32977
1994,North Rhine-Westphalia,4th Quintile,3 rooms,0.27182,75,179,0.20646,0.33718
1994,North Rhine-Westphalia,4th Quintile,4 rooms,0.19854,48,179,0.13993,0.25714
1994,North Rhine-Westphalia,5th Quintile,2 rooms,0.16974,32,210,0.11884,0.22063
1994,North Rhine-Westphalia,5th Quintile,3 rooms,0.32826,85,210,0.26459,0.39192
1994,North Rhine-Westphalia,5th Quintile,4 rooms,0.20013,56,210,0.14589,0.25438
1994,North Rhine-Westphalia,5th Quintile,5 rooms,0.14198,37,210,0.09466,0.18930
1994,Hesse,1st Quintile,3 rooms,0.36011,31,31,0.18833,0.53189
1994,Hesse,2nd Quintile,3 rooms,0.49533,38,38,0.33422,0.65643
1994,Hesse,5th Quintile,3 rooms,0.30349,37,37,0.15330,0.45369
1994,Baden-Wuerttemberg,1st Quintile,2 rooms,0.22268,32,92,0.13720,0.30816
1994,Baden-Wuerttemberg,1st Quintile,3 rooms,0.42150,60,92,0.32004,0.52296
1994,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.35677,55,55,0.22900,0.48454
1994,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.30557,64,106,0.21746,0.39368
1994,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.25162,42,106,0.16862,0.33462
1994,Baden-Wuerttemberg,4th Quintile,2 rooms,0.17945,39,145,0.11677,0.24212
1994,Baden-Wuerttemberg,4th Quintile,3 rooms,0.32889,64,145,0.25216,0.40563
1994,Baden-Wuerttemberg,4th Quintile,4 rooms,0.22029,42,145,0.15260,0.28798
1994,Baden-Wuerttemberg,5th Quintile,3 rooms,0.23634,49,118,0.15936,0.31333
1994,Baden-Wuerttemberg,5th Quintile,4 rooms,0.23244,36,118,0.15591,0.30898
1994,Baden-Wuerttemberg,5th Quintile,5 rooms,0.16555,33,118,0.09821,0.23290
1994,Bavaria,1st Quintile,3 rooms,0.29927,34,34,0.14303,0.45552
1994,Bavaria,2nd Quintile,3 rooms,0.34348,46,82,0.24006,0.44689
1994,Bavaria,2nd Quintile,4 rooms,0.21505,36,82,0.12557,0.30453
1994,Bavaria,3rd Quintile,3 rooms,0.33576,59,90,0.23765,0.43388
1994,Bavaria,3rd Quintile,4 rooms,0.16076,31,90,0.08445,0.23707
1994,Bavaria,4th Quintile,2 rooms,0.20388,35,135,0.13566,0.27209
1994,Bavaria,4th Quintile,3 rooms,0.27392,55,135,0.19841,0.34943
1994,Bavaria,4th Quintile,4 rooms,0.21629,45,135,0.14658,0.28600
1994,Bavaria,5th Quintile,3 rooms,0.21299,47,140,0.14492,0.28105
1994,Bavaria,5th Quintile,4 rooms,0.29156,58,140,0.21600,0.36711
1994,Bavaria,5th Quintile,5 rooms,0.15155,35,140,0.09193,0.21116
1994,Brandenburg,1st Quintile,3 rooms,0.33783,31,31,0.16858,0.50709
1994,Brandenburg,2nd Quintile,3 rooms,0.50945,47,47,0.36498,0.65392
1994,Brandenburg,3rd Quintile,3 rooms,0.51178,37,37,0.34849,0.67507
1994,Saxony,1st Quintile,2 rooms,0.36071,47,109,0.27014,0.45128
1994,Saxony,1st Quintile,3 rooms,0.37356,62,109,0.28233,0.46480
1994,Saxony,2nd Quintile,2 rooms,0.32700,47,158,0.25362,0.40038
1994,Saxony,2nd Quintile,3 rooms,0.35650,66,158,0.28158,0.43142
1994,Saxony,2nd Quintile,4 rooms,0.17945,45,158,0.11943,0.23948
1994,Saxony,3rd Quintile,3 rooms,0.33021,41,41,0.18447,0.47596
1994,Saxony,4th Quintile,3 rooms,0.49448,31,31,0.31557,0.67339
1994,Saxony-Anhalt,1st Quintile,3 rooms,0.36464,35,35,0.20285,0.52643
1994,Saxony-Anhalt,2nd Quintile,3 rooms,0.35684,43,43,0.21196,0.50173
1994,Saxony-Anhalt,3rd Quintile,3 rooms,0.40416,36,36,0.24158,0.56674
1994,Thuringa,1st Quintile,3 rooms,0.29109,32,32,0.13117,0.45100
1995,Lower Saxony,1st Quintile,3 rooms,0.27726,36,36,0.12895,0.42556
1995,Lower Saxony,2nd Quintile,3 rooms,0.29734,36,36,0.14591,0.44878
1995,Lower Saxony,3rd Quintile,3 rooms,0.40468,46,46,0.26127,0.54809
1995,Lower Saxony,4th Quintile,3 rooms,0.25733,33,33,0.10586,0.40880
1995,Lower Saxony,5th Quintile,4 rooms,0.31242,31,31,0.14657,0.47828
1995,North Rhine-Westphalia,1st Quintile,2 rooms,0.30445,67,227,0.24445,0.36445
1995,North Rhine-Westphalia,1st Quintile,3 rooms,0.38166,122,227,0.31833,0.44500
1995,North Rhine-Westphalia,1st Quintile,4 rooms,0.15325,38,227,0.10629,0.20022
1995,North Rhine-Westphalia,2nd Quintile,2 rooms,0.28479,56,209,0.22345,0.34612
1995,North Rhine-Westphalia,2nd Quintile,3 rooms,0.33652,96,209,0.27231,0.40074
1995,North Rhine-Westphalia,2nd Quintile,4 rooms,0.17281,57,209,0.12143,0.22419
1995,North Rhine-Westphalia,3rd Quintile,2 rooms,0.28301,62,200,0.22043,0.34560
1995,North Rhine-Westphalia,3rd Quintile,3 rooms,0.34339,96,200,0.27741,0.40936
1995,North Rhine-Westphalia,3rd Quintile,4 rooms,0.14530,42,200,0.09634,0.19427
1995,North Rhine-Westphalia,4th Quintile,2 rooms,0.23625,49,200,0.17724,0.29527
1995,North Rhine-Westphalia,4th Quintile,3 rooms,0.28004,72,200,0.21765,0.34242
1995,North Rhine-Westphalia,4th Quintile,4 rooms,0.16368,42,200,0.11227,0.21508
1995,North Rhine-Westphalia,4th Quintile,5 rooms,0.15231,37,200,0.10239,0.20224
1995,North Rhine-Westphalia,5th Quintile,2 rooms,0.17666,40,217,0.12579,0.22752
1995,North Rhine-Westphalia,5th Quintile,3 rooms,0.27478,73,217,0.21525,0.33432
1995,North Rhine-Westphalia,5th Quintile,4 rooms,0.21929,63,217,0.16411,0.27446
1995,North Rhine-Westphalia,5th Quintile,5 rooms,0.14697,41,217,0.09975,0.19419
1995,Hesse,1st Quintile,3 rooms,0.40655,38,38,0.24828,0.56482
1995,Hesse,2nd Quintile,3 rooms,0.27600,35,35,0.12574,0.42626
1995,Hesse,3rd Quintile,3 rooms,0.28897,37,37,0.14090,0.43704
1995,Hesse,4th Quintile,3 rooms,0.36871,33,33,0.20155,0.53587
1995,Baden-Wuerttemberg,1st Quintile,2 rooms,0.24368,38,97,0.15780,0.32956
1995,Baden-Wuerttemberg,1st Quintile,3 rooms,0.35388,59,97,0.25823,0.44954
1995,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.42885,80,122,0.34067,0.51704
1995,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.23082,42,122,0.15574,0.30589
1995,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.18207,31,127,0.11469,0.24945
