"pgfamstd","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Geschieden","2011","(noch) kein Abschluss","3","7","","",""
"Geschieden","2011","(noch) kein Abschluss","4","4","","",""
"Geschieden","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Geschieden","2011","Hauptschule","1 Einkommensschwächstes Quintil","338","0.148998859263924","0.134102251881245","0.163895466646603"
"Geschieden","2011","Hauptschule","2","200","0.0776413186810104","0.0673312317678049","0.0879514055942159"
"Geschieden","2011","Hauptschule","3","100","0.0567985931164601","0.0460881391029082","0.067509047130012"
"Geschieden","2011","Hauptschule","4","115","0.088621531375236","0.0744366760264377","0.102806386724034"
"Geschieden","2011","Hauptschule","5 Einkommensstärkstes Quintil","60","0.0905929282870097","0.0706155814450613","0.110570275128958"
"Geschieden","2011","Realschule","1 Einkommensschwächstes Quintil","270","0.193331529219825","0.17229676524895","0.214366293190699"
"Geschieden","2011","Realschule","2","231","0.110491522265096","0.0962975869394461","0.124685457590747"
"Geschieden","2011","Realschule","3","130","0.0902660014045636","0.0761316351397661","0.104400367669361"
"Geschieden","2011","Realschule","4","154","0.0996284731578848","0.0856000896032988","0.113656856712471"
"Geschieden","2011","Realschule","5 Einkommensstärkstes Quintil","113","0.104545261866554","0.0881202000358261","0.120970323697282"
"Geschieden","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","55","0.072361635003496","0.0527582816873001","0.091964988319692"
"Geschieden","2011","(Fach-)Abitur","2","61","0.0828982129005537","0.0626167036167415","0.103179722184366"
"Geschieden","2011","(Fach-)Abitur","3","42","0.054399430354375","0.0372001253411524","0.0715987353675975"
"Geschieden","2011","(Fach-)Abitur","4","40","0.0498286838268908","0.0347506829805741","0.0649066846732075"
"Geschieden","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","40","0.083544936467466","0.0637021141181923","0.10338775881674"
"Geschieden","2011","AkademikerIn","1 Einkommensschwächstes Quintil","59","0.157754960286554","0.120763249419071","0.194746671154037"
"Geschieden","2011","AkademikerIn","2","62","0.118856435850844","0.0923357491648661","0.145377122536821"
"Geschieden","2011","AkademikerIn","3","61","0.0862037664234138","0.0673909925128256","0.105016540334002"
"Geschieden","2011","AkademikerIn","4","109","0.0781975490298364","0.0647839820911984","0.0916111159684743"
"Geschieden","2011","AkademikerIn","5 Einkommensstärkstes Quintil","181","0.0813409611346366","0.0712979841070458","0.0913839381622273"
"Verwitwet","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Verwitwet","2011","(noch) kein Abschluss","2","10","","",""
"Verwitwet","2011","(noch) kein Abschluss","3","5","","",""
"Verwitwet","2011","(noch) kein Abschluss","4","2","","",""
"Verwitwet","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Verwitwet","2011","Hauptschule","1 Einkommensschwächstes Quintil","180","0.144659482739112","0.129944024006818","0.159374941471406"
"Verwitwet","2011","Hauptschule","2","277","0.156445010184493","0.142449023767958","0.170440996601029"
"Verwitwet","2011","Hauptschule","3","235","0.174157938017704","0.156608750761409","0.191707125273999"
"Verwitwet","2011","Hauptschule","4","174","0.131172402991059","0.114322634234871","0.148022171747247"
"Verwitwet","2011","Hauptschule","5 Einkommensstärkstes Quintil","72","0.105186594312301","0.0838336417483935","0.126539546876209"
"Verwitwet","2011","Realschule","1 Einkommensschwächstes Quintil","33","0.0414114477314748","0.0307990117177056","0.0520238837452439"
"Verwitwet","2011","Realschule","2","62","0.0656675899209838","0.0544528412969497","0.076882338545018"
"Verwitwet","2011","Realschule","3","51","0.0465702355500621","0.0361768845064192","0.056963586593705"
"Verwitwet","2011","Realschule","4","77","0.0554088299679311","0.0446932310797916","0.0661244288560705"
"Verwitwet","2011","Realschule","5 Einkommensstärkstes Quintil","57","0.0486082353310234","0.0370639344424952","0.0601525362195516"
"Verwitwet","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","8","","",""
"Verwitwet","2011","(Fach-)Abitur","2","16","","",""
"Verwitwet","2011","(Fach-)Abitur","3","8","","",""
"Verwitwet","2011","(Fach-)Abitur","4","17","","",""
"Verwitwet","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","11","","",""
"Verwitwet","2011","AkademikerIn","1 Einkommensschwächstes Quintil","13","","",""
"Verwitwet","2011","AkademikerIn","2","16","","",""
"Verwitwet","2011","AkademikerIn","3","30","0.0564504467121682","0.0409807755568929","0.0719201178674435"
"Verwitwet","2011","AkademikerIn","4","63","0.0491457477746539","0.0383456240352326","0.0599458715140752"
"Verwitwet","2011","AkademikerIn","5 Einkommensstärkstes Quintil","84","0.0367708530435898","0.0298565676168565","0.0436851384703232"
"Zusammenlebend","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","104","0.291408684045732","0.248755249814155","0.334062118277309"
"Zusammenlebend","2012","(noch) kein Abschluss","2","72","0.242113141892635","0.19664761048982","0.28757867329545"
"Zusammenlebend","2012","(noch) kein Abschluss","3","27","","",""
"Zusammenlebend","2012","(noch) kein Abschluss","4","13","","",""
"Zusammenlebend","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"Zusammenlebend","2012","Hauptschule","1 Einkommensschwächstes Quintil","938","0.453827780243227","0.431684914848701","0.475970645637752"
"Zusammenlebend","2012","Hauptschule","2","1623","0.605434177413889","0.585859774164611","0.625008580663168"
"Zusammenlebend","2012","Hauptschule","3","1264","0.612534216593932","0.590418195670268","0.634650237517595"
"Zusammenlebend","2012","Hauptschule","4","1126","0.658775285365184","0.635397227133946","0.682153343596422"
"Zusammenlebend","2012","Hauptschule","5 Einkommensstärkstes Quintil","627","0.68318794079872","0.652502053382884","0.713873828214557"
"Zusammenlebend","2012","Realschule","1 Einkommensschwächstes Quintil","457","0.31181545702151","0.285518152217429","0.338112761825591"
"Zusammenlebend","2012","Realschule","2","965","0.481541403152418","0.458117933091069","0.504964873213768"
"Zusammenlebend","2012","Realschule","3","1090","0.588385625186117","0.564846027474172","0.611925222898062"
"Zusammenlebend","2012","Realschule","4","1137","0.549776184229766","0.526696164573431","0.5728562038861"
"Zusammenlebend","2012","Realschule","5 Einkommensstärkstes Quintil","949","0.584331735598727","0.558357655710462","0.610305815486992"
"Zusammenlebend","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","195","0.233387195470547","0.198540113054041","0.268234277887054"
"Zusammenlebend","2012","(Fach-)Abitur","2","328","0.410262985142741","0.37233216846801","0.448193801817472"
"Zusammenlebend","2012","(Fach-)Abitur","3","376","0.41850208253558","0.381559632138844","0.455444532932316"
"Zusammenlebend","2012","(Fach-)Abitur","4","466","0.461607582996324","0.428034415254688","0.495180750737959"
"Zusammenlebend","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","457","0.470062411983631","0.435584554070473","0.504540269896789"
"Zusammenlebend","2012","AkademikerIn","1 Einkommensschwächstes Quintil","157","0.455733228986885","0.400821412857317","0.510645045116454"
"Zusammenlebend","2012","AkademikerIn","2","356","0.535455776105651","0.494690582918434","0.576220969292868"
"Zusammenlebend","2012","AkademikerIn","3","588","0.616202381545095","0.582649938512908","0.649754824577281"
"Zusammenlebend","2012","AkademikerIn","4","1005","0.562924693065005","0.537889513789068","0.587959872340941"
"Zusammenlebend","2012","AkademikerIn","5 Einkommensstärkstes Quintil","2102","0.59154660355304","0.573726943210003","0.609366263896076"
"Getrennt lebend","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Getrennt lebend","2012","(noch) kein Abschluss","2","5","","",""
"Getrennt lebend","2012","(noch) kein Abschluss","3","1","","",""
"Getrennt lebend","2012","(noch) kein Abschluss","4","","","",""
"Getrennt lebend","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","2012","Hauptschule","1 Einkommensschwächstes Quintil","73","0.0349733801694065","0.0268026300436715","0.0431441302951416"
"Getrennt lebend","2012","Hauptschule","2","59","0.0251347091892258","0.0188656182675198","0.0314038001109318"
"Getrennt lebend","2012","Hauptschule","3","30","0.0195964156161411","0.0133040216915307","0.0258888095407515"
"Getrennt lebend","2012","Hauptschule","4","35","0.0187212138172168","0.0120380400331885","0.0254043876012451"
"Getrennt lebend","2012","Hauptschule","5 Einkommensstärkstes Quintil","25","","",""
"Getrennt lebend","2012","Realschule","1 Einkommensschwächstes Quintil","62","0.0306135764304588","0.020834103152153","0.0403930497087646"
"Getrennt lebend","2012","Realschule","2","64","0.0315673926038099","0.0233708361468783","0.0397639490607414"
"Getrennt lebend","2012","Realschule","3","32","0.0189854408023737","0.0124575811013552","0.0255133005033922"
"Getrennt lebend","2012","Realschule","4","23","","",""
"Getrennt lebend","2012","Realschule","5 Einkommensstärkstes Quintil","31","0.0240862587997","0.0160059605406464","0.0321665570587536"
"Getrennt lebend","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","22","","",""
"Getrennt lebend","2012","(Fach-)Abitur","2","21","","",""
"Getrennt lebend","2012","(Fach-)Abitur","3","24","","",""
"Getrennt lebend","2012","(Fach-)Abitur","4","16","","",""
"Getrennt lebend","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","21","","",""
"Getrennt lebend","2012","AkademikerIn","1 Einkommensschwächstes Quintil","13","","",""
"Getrennt lebend","2012","AkademikerIn","2","17","","",""
"Getrennt lebend","2012","AkademikerIn","3","17","","",""
"Getrennt lebend","2012","AkademikerIn","4","38","0.0214396677922287","0.0141291144638985","0.028750221120559"
"Getrennt lebend","2012","AkademikerIn","5 Einkommensstärkstes Quintil","71","0.0252163466823273","0.0195326762750669","0.0309000170895877"
"Ledig","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","284","0.546291485991729","0.499560437322733","0.593022534660726"
"Ledig","2012","(noch) kein Abschluss","2","248","0.683085729750923","0.633702509622991","0.732468949878854"
"Ledig","2012","(noch) kein Abschluss","3","176","0.669397216622015","0.606661275212209","0.732133158031822"
"Ledig","2012","(noch) kein Abschluss","4","160","0.753192798293316","0.69003113342872","0.816354463157912"
"Ledig","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","141","0.824801119796455","0.764762871226469","0.884839368366441"
"Ledig","2012","Hauptschule","1 Einkommensschwächstes Quintil","454","0.235477216697427","0.216606293753011","0.254348139641843"
"Ledig","2012","Hauptschule","2","255","0.118117235547996","0.105191436597152","0.131043034498841"
"Ledig","2012","Hauptschule","3","199","0.129591932179556","0.114345242063401","0.14483862229571"
"Ledig","2012","Hauptschule","4","155","0.135570486481646","0.118690701200377","0.152450271762915"
"Ledig","2012","Hauptschule","5 Einkommensstärkstes Quintil","84","0.112558403230387","0.0917122180344223","0.133404588426353"
"Ledig","2012","Realschule","1 Einkommensschwächstes Quintil","382","0.398787793541629","0.370990994562467","0.426584592520792"
"Ledig","2012","Realschule","2","417","0.296363226747044","0.274955832938971","0.317770620555116"
"Ledig","2012","Realschule","3","347","0.265309672269821","0.244191737421026","0.286427607118617"
"Ledig","2012","Realschule","4","390","0.292171400825539","0.271074829165014","0.313267972486064"
"Ledig","2012","Realschule","5 Einkommensstärkstes Quintil","235","0.244620320186633","0.221965223758124","0.267275416615142"
"Ledig","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","281","0.629386958590238","0.589598318671773","0.669175598508703"
"Ledig","2012","(Fach-)Abitur","2","216","0.464531227433961","0.426071485705841","0.502990969162082"
"Ledig","2012","(Fach-)Abitur","3","224","0.468487571404987","0.431118822816213","0.505856319993761"
"Ledig","2012","(Fach-)Abitur","4","288","0.411466154774611","0.378325646380046","0.444606663169176"
"Ledig","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","265","0.394928492952331","0.361159917813805","0.428697068090856"
"Ledig","2012","AkademikerIn","1 Einkommensschwächstes Quintil","76","0.291696650320586","0.241580244360312","0.341813056280861"
"Ledig","2012","AkademikerIn","2","126","0.288697640560407","0.251658328606458","0.325736952514356"
"Ledig","2012","AkademikerIn","3","116","0.209290293776213","0.18122339667548","0.237357190876946"
"Ledig","2012","AkademikerIn","4","280","0.286015365865515","0.263207400974341","0.308823330756689"
"Ledig","2012","AkademikerIn","5 Einkommensstärkstes Quintil","468","0.265923804248486","0.24990674207117","0.281940866425801"
"Geschieden","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","28","","",""
"Geschieden","2012","(noch) kein Abschluss","2","6","","",""
"Geschieden","2012","(noch) kein Abschluss","3","6","","",""
"Geschieden","2012","(noch) kein Abschluss","4","4","","",""
"Geschieden","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Geschieden","2012","Hauptschule","1 Einkommensschwächstes Quintil","332","0.155697993694494","0.139572467426584","0.171823519962405"
"Geschieden","2012","Hauptschule","2","184","0.0800800738925353","0.0692099979613929","0.0909501498236776"
"Geschieden","2012","Hauptschule","3","121","0.0726887972058652","0.0609026562274701","0.0844749381842604"
"Geschieden","2012","Hauptschule","4","118","0.0869777387931861","0.0730825552666695","0.100872922319703"
"Geschieden","2012","Hauptschule","5 Einkommensstärkstes Quintil","61","0.0713302351236593","0.0543542408466698","0.0883062294006489"
"Geschieden","2012","Realschule","1 Einkommensschwächstes Quintil","258","0.217192209713991","0.193784460560627","0.240599958867356"
"Geschieden","2012","Realschule","2","242","0.132207802321918","0.116329144482662","0.148086460161174"
"Geschieden","2012","Realschule","3","159","0.0842641585952308","0.070977086437486","0.0975512307529756"
"Geschieden","2012","Realschule","4","161","0.0937752583395608","0.080251697070387","0.107298819608735"
"Geschieden","2012","Realschule","5 Einkommensstärkstes Quintil","109","0.101097957665819","0.085210135294935","0.116985780036703"
"Geschieden","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","61","0.0927535619886475","0.0688552179086517","0.116651906068643"
"Geschieden","2012","(Fach-)Abitur","2","67","0.0634063375136225","0.0446143042082651","0.0821983708189798"
"Geschieden","2012","(Fach-)Abitur","3","48","0.0543026381127796","0.037332344417725","0.0712729318078341"
"Geschieden","2012","(Fach-)Abitur","4","52","0.0644101842998435","0.0478781461193706","0.0809422224803164"
"Geschieden","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","51","0.0751392908500695","0.0569287912096466","0.0933497904904924"
"Geschieden","2012","AkademikerIn","1 Einkommensschwächstes Quintil","62","0.169394219508171","0.128037001482857","0.210751437533486"
"Geschieden","2012","AkademikerIn","2","60","0.0995055892541892","0.0750387190884282","0.12397245941995"
"Geschieden","2012","AkademikerIn","3","57","0.0956179989848601","0.0753291642608902","0.11590683370883"
"Geschieden","2012","AkademikerIn","4","118","0.0769159499587762","0.0634673756244808","0.0903645242930715"
"Geschieden","2012","AkademikerIn","5 Einkommensstärkstes Quintil","193","0.0789327375319446","0.0691579362040546","0.0887075388598346"
"Verwitwet","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","12","","",""
