"plb0218","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2018","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Thueringen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Hamburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Niedersachsen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Niedersachsen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Bremen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Hessen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Hessen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Bayern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Bayern","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Berlin","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Brandenburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Brandenburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Thueringen","Laendlicher Raum","","","",""
"Seltener","2018","Schleswig-Holstein","Staedtischer Raum","","","",""
"Seltener","2018","Schleswig-Holstein","Laendlicher Raum","","","",""
"Seltener","2018","Hamburg","Staedtischer Raum","","","",""
"Seltener","2018","Hamburg","Laendlicher Raum","","","",""
"Seltener","2018","Niedersachsen","Staedtischer Raum","","","",""
"Seltener","2018","Niedersachsen","Laendlicher Raum","","","",""
"Seltener","2018","Bremen","Staedtischer Raum","","","",""
"Seltener","2018","Bremen","Laendlicher Raum","","","",""
"Seltener","2018","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Seltener","2018","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Seltener","2018","Hessen","Staedtischer Raum","","","",""
"Seltener","2018","Hessen","Laendlicher Raum","","","",""
"Seltener","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Seltener","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Seltener","2018","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Seltener","2018","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Seltener","2018","Bayern","Staedtischer Raum","","","",""
"Seltener","2018","Bayern","Laendlicher Raum","","","",""
"Seltener","2018","Saarland","Staedtischer Raum","","","",""
"Seltener","2018","Saarland","Laendlicher Raum","","","",""
"Seltener","2018","Berlin","Staedtischer Raum","","","",""
"Seltener","2018","Berlin","Laendlicher Raum","","","",""
"Seltener","2018","Brandenburg","Staedtischer Raum","","","",""
"Seltener","2018","Brandenburg","Laendlicher Raum","","","",""
"Seltener","2018","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Seltener","2018","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Seltener","2018","Sachsen","Staedtischer Raum","","","",""
"Seltener","2018","Sachsen","Laendlicher Raum","","","",""
"Seltener","2018","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Seltener","2018","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Seltener","2018","Thueringen","Staedtischer Raum","","","",""
"Seltener","2018","Thueringen","Laendlicher Raum","","","",""
"Nein, nie","2019","Schleswig-Holstein","Staedtischer Raum","99","0.488164305942688","0.423843364308582","0.552485247576793"
"Nein, nie","2019","Schleswig-Holstein","Laendlicher Raum","159","","",""
"Nein, nie","2019","Hamburg","Staedtischer Raum","151","","",""
"Nein, nie","2019","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2019","Niedersachsen","Staedtischer Raum","297","","",""
"Nein, nie","2019","Niedersachsen","Laendlicher Raum","382","0.384352821765305","0.353387549289093","0.415318094241517"
"Nein, nie","2019","Bremen","Staedtischer Raum","60","0.372425621425138","0.286638804552323","0.458212438297953"
"Nein, nie","2019","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2019","Nordrhein-Westfalen","Staedtischer Raum","1416","","",""
"Nein, nie","2019","Nordrhein-Westfalen","Laendlicher Raum","25","","",""
"Nein, nie","2019","Hessen","Staedtischer Raum","359","0.398641379254158","0.367122832650286","0.43015992585803"
"Nein, nie","2019","Hessen","Laendlicher Raum","80","0.345678313161765","0.284872390288796","0.406484236034735"
"Nein, nie","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","272","","",""
"Nein, nie","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","99","0.373942906418434","0.311547628850281","0.436338183986586"
"Nein, nie","2019","Baden-Wuerttemberg","Staedtischer Raum","741","0.461163880891108","0.437502401654974","0.484825360127241"
"Nein, nie","2019","Baden-Wuerttemberg","Laendlicher Raum","88","0.435708699155259","0.364829474290116","0.506587924020402"
"Nein, nie","2019","Bayern","Staedtischer Raum","517","0.453106168064261","0.424397793849365","0.481814542279158"
"Nein, nie","2019","Bayern","Laendlicher Raum","615","0.44133361643923","0.415976113071659","0.466691119806801"
"Nein, nie","2019","Saarland","Staedtischer Raum","","","",""
"Nein, nie","2019","Saarland","Laendlicher Raum","","","",""
"Nein, nie","2019","Berlin","Staedtischer Raum","233","","",""
"Nein, nie","2019","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2019","Brandenburg","Staedtischer Raum","26","","",""
"Nein, nie","2019","Brandenburg","Laendlicher Raum","222","","",""
"Nein, nie","2019","Mecklenburg-Vorpommern","Staedtischer Raum","25","","",""
"Nein, nie","2019","Mecklenburg-Vorpommern","Laendlicher Raum","106","","",""
"Nein, nie","2019","Sachsen","Staedtischer Raum","223","","",""
"Nein, nie","2019","Sachsen","Laendlicher Raum","199","","",""
"Nein, nie","2019","Sachsen-Anhalt","Staedtischer Raum","52","0.32870662751605","0.238857502624901","0.418555752407198"
"Nein, nie","2019","Sachsen-Anhalt","Laendlicher Raum","175","","",""
"Nein, nie","2019","Thueringen","Staedtischer Raum","77","0.525012495928786","0.452462346820671","0.597562645036901"
"Nein, nie","2019","Thueringen","Laendlicher Raum","152","","",""
"Ja, jede Woche","2019","Schleswig-Holstein","Staedtischer Raum","32","0.0944204536506227","0.0567933800979463","0.132047527203299"
"Ja, jede Woche","2019","Schleswig-Holstein","Laendlicher Raum","68","0.136354435937062","0.102252761866267","0.170456110007857"
"Ja, jede Woche","2019","Hamburg","Staedtischer Raum","48","0.111129900944689","0.0773731541271834","0.144886647762195"
"Ja, jede Woche","2019","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2019","Niedersachsen","Staedtischer Raum","91","0.109553552949432","0.0860955157225375","0.133011590176326"
"Ja, jede Woche","2019","Niedersachsen","Laendlicher Raum","147","","",""
"Ja, jede Woche","2019","Bremen","Staedtischer Raum","22","","",""
"Ja, jede Woche","2019","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2019","Nordrhein-Westfalen","Staedtischer Raum","504","0.144928313093986","0.133032394618547","0.156824231569424"
"Ja, jede Woche","2019","Nordrhein-Westfalen","Laendlicher Raum","9","0.167046459926288","0.0756588895420595","0.258434030310516"
"Ja, jede Woche","2019","Hessen","Staedtischer Raum","146","","",""
"Ja, jede Woche","2019","Hessen","Laendlicher Raum","48","0.163950388451549","0.116614949410984","0.211285827492115"
"Ja, jede Woche","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","115","","",""
"Ja, jede Woche","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","34","0.124473376724336","0.0819022627075755","0.167044490741096"
"Ja, jede Woche","2019","Baden-Wuerttemberg","Staedtischer Raum","234","","",""
"Ja, jede Woche","2019","Baden-Wuerttemberg","Laendlicher Raum","19","","",""
"Ja, jede Woche","2019","Bayern","Staedtischer Raum","155","","",""
"Ja, jede Woche","2019","Bayern","Laendlicher Raum","223","","",""
"Ja, jede Woche","2019","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2019","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2019","Berlin","Staedtischer Raum","76","0.108555191237316","0.0843023803477119","0.132808002126921"
"Ja, jede Woche","2019","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2019","Brandenburg","Staedtischer Raum","2","","",""
"Ja, jede Woche","2019","Brandenburg","Laendlicher Raum","60","0.104238082203493","0.0794339911227135","0.129042173284272"
"Ja, jede Woche","2019","Mecklenburg-Vorpommern","Staedtischer Raum","5","0.0735896048304761","0.0039492209684925","0.14322998869246"
"Ja, jede Woche","2019","Mecklenburg-Vorpommern","Laendlicher Raum","36","0.119754976647981","0.0822576400282595","0.157252313267703"
"Ja, jede Woche","2019","Sachsen","Staedtischer Raum","73","0.118261126178351","0.0913228654840319","0.14519938687267"
"Ja, jede Woche","2019","Sachsen","Laendlicher Raum","75","0.171642729325203","0.138657631034221","0.204627827616184"
"Ja, jede Woche","2019","Sachsen-Anhalt","Staedtischer Raum","11","","",""
"Ja, jede Woche","2019","Sachsen-Anhalt","Laendlicher Raum","62","0.178592713287024","0.141919224837718","0.215266201736331"
"Ja, jede Woche","2019","Thueringen","Staedtischer Raum","24","","",""
"Ja, jede Woche","2019","Thueringen","Laendlicher Raum","53","0.107586036786196","0.0767546285757975","0.138417444996594"
"Ja, alle 2 Wochen","2019","Schleswig-Holstein","Staedtischer Raum","27","","",""
"Ja, alle 2 Wochen","2019","Schleswig-Holstein","Laendlicher Raum","76","0.201237500403677","0.161395917813559","0.241079082993796"
"Ja, alle 2 Wochen","2019","Hamburg","Staedtischer Raum","35","0.068523516886023","0.0413883970482378","0.0956586367238083"
"Ja, alle 2 Wochen","2019","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2019","Niedersachsen","Staedtischer Raum","94","0.148483287510921","0.121777221975303","0.17518935304654"
"Ja, alle 2 Wochen","2019","Niedersachsen","Laendlicher Raum","152","","",""
"Ja, alle 2 Wochen","2019","Bremen","Staedtischer Raum","15","","",""
"Ja, alle 2 Wochen","2019","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2019","Nordrhein-Westfalen","Staedtischer Raum","495","0.142807794645848","0.130984591264827","0.154630998026869"
"Ja, alle 2 Wochen","2019","Nordrhein-Westfalen","Laendlicher Raum","17","","",""
"Ja, alle 2 Wochen","2019","Hessen","Staedtischer Raum","136","","",""
"Ja, alle 2 Wochen","2019","Hessen","Laendlicher Raum","29","","",""
"Ja, alle 2 Wochen","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","116","","",""
"Ja, alle 2 Wochen","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","31","0.171046354016717","0.12248798012953","0.219604727903905"
"Ja, alle 2 Wochen","2019","Baden-Wuerttemberg","Staedtischer Raum","208","","",""
"Ja, alle 2 Wochen","2019","Baden-Wuerttemberg","Laendlicher Raum","20","","",""
"Ja, alle 2 Wochen","2019","Bayern","Staedtischer Raum","135","","",""
"Ja, alle 2 Wochen","2019","Bayern","Laendlicher Raum","207","","",""
"Ja, alle 2 Wochen","2019","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2019","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2019","Berlin","Staedtischer Raum","103","","",""
"Ja, alle 2 Wochen","2019","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2019","Brandenburg","Staedtischer Raum","9","0.124986636332852","0.0398780793007927","0.210095193364912"
"Ja, alle 2 Wochen","2019","Brandenburg","Laendlicher Raum","116","","",""
"Ja, alle 2 Wochen","2019","Mecklenburg-Vorpommern","Staedtischer Raum","10","","",""
"Ja, alle 2 Wochen","2019","Mecklenburg-Vorpommern","Laendlicher Raum","62","0.24776917894359","0.197909319503757","0.297629038383422"
"Ja, alle 2 Wochen","2019","Sachsen","Staedtischer Raum","85","0.169320812857733","0.138034787775563","0.200606837939902"
"Ja, alle 2 Wochen","2019","Sachsen","Laendlicher Raum","84","0.180857661860802","0.147187564272079","0.214527759449526"
"Ja, alle 2 Wochen","2019","Sachsen-Anhalt","Staedtischer Raum","13","","",""
"Ja, alle 2 Wochen","2019","Sachsen-Anhalt","Laendlicher Raum","63","0.138837412285877","0.105729109993022","0.171945714578732"
"Ja, alle 2 Wochen","2019","Thueringen","Staedtischer Raum","32","0.14247328556108","0.0916920871172369","0.193254484004923"
"Ja, alle 2 Wochen","2019","Thueringen","Laendlicher Raum","60","0.197937202566662","0.158291133919681","0.237583271213644"
"Ja, alle 3-4 Wochen","2019","Schleswig-Holstein","Staedtischer Raum","16","","",""
"Ja, alle 3-4 Wochen","2019","Schleswig-Holstein","Laendlicher Raum","31","0.0746292781079953","0.048514533197051","0.10074402301894"
"Ja, alle 3-4 Wochen","2019","Hamburg","Staedtischer Raum","27","","",""
"Ja, alle 3-4 Wochen","2019","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2019","Niedersachsen","Staedtischer Raum","59","0.0957063424153434","0.0736110559224074","0.117801628908279"
"Ja, alle 3-4 Wochen","2019","Niedersachsen","Laendlicher Raum","85","0.0841873047734384","0.0665118516897987","0.101862757857078"
"Ja, alle 3-4 Wochen","2019","Bremen","Staedtischer Raum","8","0.0714378858873495","0.0257355968482998","0.117140174926399"
"Ja, alle 3-4 Wochen","2019","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2019","Nordrhein-Westfalen","Staedtischer Raum","260","","",""
"Ja, alle 3-4 Wochen","2019","Nordrhein-Westfalen","Laendlicher Raum","3","","",""
"Ja, alle 3-4 Wochen","2019","Hessen","Staedtischer Raum","91","0.0741489027752621","0.0572821623542772","0.0910156431962469"
"Ja, alle 3-4 Wochen","2019","Hessen","Laendlicher Raum","30","0.089433455059602","0.0529479796643819","0.125918930454822"
"Ja, alle 3-4 Wochen","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","57","0.0652467720663703","0.0471827742913405","0.0833107698414002"
"Ja, alle 3-4 Wochen","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","21","","",""
"Ja, alle 3-4 Wochen","2019","Baden-Wuerttemberg","Staedtischer Raum","173","","",""
"Ja, alle 3-4 Wochen","2019","Baden-Wuerttemberg","Laendlicher Raum","26","","",""
"Ja, alle 3-4 Wochen","2019","Bayern","Staedtischer Raum","102","","",""
"Ja, alle 3-4 Wochen","2019","Bayern","Laendlicher Raum","149","","",""
"Ja, alle 3-4 Wochen","2019","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2019","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2019","Berlin","Staedtischer Raum","66","0.0815764589454035","0.0602365048825454","0.102916413008262"
"Ja, alle 3-4 Wochen","2019","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2019","Brandenburg","Staedtischer Raum","6","0.105553156244195","0.0264767408300438","0.184629571658346"
"Ja, alle 3-4 Wochen","2019","Brandenburg","Laendlicher Raum","56","0.131093748516211","0.10369748937665","0.158490007655772"
"Ja, alle 3-4 Wochen","2019","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Ja, alle 3-4 Wochen","2019","Mecklenburg-Vorpommern","Laendlicher Raum","27","","",""
"Ja, alle 3-4 Wochen","2019","Sachsen","Staedtischer Raum","41","0.0813436994677503","0.0585393839545653","0.104148014980935"
"Ja, alle 3-4 Wochen","2019","Sachsen","Laendlicher Raum","38","0.0674718860159659","0.0455292588283585","0.0894145132035734"
"Ja, alle 3-4 Wochen","2019","Sachsen-Anhalt","Staedtischer Raum","8","0.0919775957085511","0.036700813969116","0.147254377447986"
"Ja, alle 3-4 Wochen","2019","Sachsen-Anhalt","Laendlicher Raum","33","0.0696575341846112","0.045282426086031","0.0940326422831914"
"Ja, alle 3-4 Wochen","2019","Thueringen","Staedtischer Raum","17","","",""
"Ja, alle 3-4 Wochen","2019","Thueringen","Laendlicher Raum","42","0.109880642600592","0.0787622649991971","0.140999020201987"
"Seltener","2019","Schleswig-Holstein","Staedtischer Raum","58","0.259280746968438","0.202888934963976","0.3156725589729"
"Seltener","2019","Schleswig-Holstein","Laendlicher Raum","55","0.172698772501599","0.135136682403161","0.210260862600038"
"Seltener","2019","Hamburg","Staedtischer Raum","72","0.238889022190916","0.193090858641818","0.284687185740014"
"Seltener","2019","Hamburg","Laendlicher Raum","","","",""
"Seltener","2019","Niedersachsen","Staedtischer Raum","140","","",""
"Seltener","2019","Niedersachsen","Laendlicher Raum","182","","",""
"Seltener","2019","Bremen","Staedtischer Raum","17","","",""
"Seltener","2019","Bremen","Laendlicher Raum","","","",""
"Seltener","2019","Nordrhein-Westfalen","Staedtischer Raum","689","0.20898033618483","0.19524097789523","0.22271969447443"
"Seltener","2019","Nordrhein-Westfalen","Laendlicher Raum","10","","",""
"Seltener","2019","Hessen","Staedtischer Raum","195","","",""
"Seltener","2019","Hessen","Laendlicher Raum","48","0.278877676608224","0.221541925572252","0.336213427644195"
"Seltener","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","158","","",""
"Seltener","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","46","0.250476097545656","0.194601039309474","0.306351155781837"
"Seltener","2019","Baden-Wuerttemberg","Staedtischer Raum","349","0.197306036681678","0.178416074682717","0.21619599868064"
"Seltener","2019","Baden-Wuerttemberg","Laendlicher Raum","35","0.174761018509258","0.120475834143147","0.22904620287537"
"Seltener","2019","Bayern","Staedtischer Raum","246","","",""
"Seltener","2019","Bayern","Laendlicher Raum","279","","",""
"Seltener","2019","Saarland","Staedtischer Raum","","","",""
