year,plg0292_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2007,Further vocational education,higher vocational,3rd Quintile,0.010638297872340425,25385,0.009376234658790866,0.011900361085889984
2007,Further vocational education,higher vocational,2nd Quintile,0.010638297872340425,25385,0.009376234658790866,0.011900361085889984
2007,Further vocational education,vocational + Abi,3rd Quintile,0.010638297872340425,25385,0.009376234658790866,0.011900361085889984
2007,Further vocational education,general elementary,4th Quintile,0.010638297872340425,25385,0.009376234658790866,0.011900361085889984
2007,Vocational rehabilitation,middle vocational,2nd Quintile,0.3333333333333333,25385,0.32753422488376255,0.3391324417829041
2007,Vocational rehabilitation,middle vocational,1st Quintile,0.2222222222222222,25385,0.217107889294403,0.22733655515004142
2007,Vocational rehabilitation,middle vocational,3rd Quintile,0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Vocational rehabilitation,middle vocational,4th Quintile,0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Vocational rehabilitation,general elementary,2nd Quintile,0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Vocational rehabilitation,general elementary,1st Quintile,0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Further general/political education,middle vocational,5th Quintile,0.21428571428571427,25385,0.20923798074032549,0.21933344783110306
2007,Further general/political education,higher education,4th Quintile,0.14285714285714285,25385,0.13855242122574632,0.14716186448853938
2007,Further general/political education,middle vocational,2nd Quintile,0.14285714285714285,25385,0.13855242122574632,0.14716186448853938
2007,Further general/political education,general elementary,1st Quintile,0.14285714285714285,25385,0.13855242122574632,0.14716186448853938
2007,Further general/political education,higher vocational,2nd Quintile,0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Further general/political education,higher education,5th Quintile,0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Further general/political education,vocational + Abi,4th Quintile,0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Further general/political education,higher vocational,4th Quintile,0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Further general/political education,middle vocational,3rd Quintile,0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Others,middle vocational,4th Quintile,0.12857142857142856,25385,0.1244537198740716,0.1326891372687855
2007,Others,higher education,5th Quintile,0.08571428571428572,25385,0.08227050840916848,0.08915806301940295
2007,Others,middle vocational,5th Quintile,0.08571428571428572,25385,0.08227050840916848,0.08915806301940295
2007,Others,higher education,4th Quintile,0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Others,vocational + Abi,4th Quintile,0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Others,higher vocational,4th Quintile,0.05714285714285714,25385,0.05428742784720336,0.05999828643851092
2007,Others,higher vocational,5th Quintile,0.05714285714285714,25385,0.05428742784720336,0.05999828643851092
2007,Others,vocational + Abi,5th Quintile,0.04285714285714286,25385,0.040365605081294886,0.04534868063299083
2007,Others,middle vocational,1st Quintile,0.04285714285714286,25385,0.040365605081294886,0.04534868063299083
2007,Others,middle vocational,2nd Quintile,0.04285714285714286,25385,0.040365605081294886,0.04534868063299083
2007,Others,vocational + Abi,3rd Quintile,0.04285714285714286,25385,0.040365605081294886,0.04534868063299083
2007,Others,general elementary,3rd Quintile,0.04285714285714286,25385,0.040365605081294886,0.04534868063299083
2007,Others,higher education,3rd Quintile,0.04285714285714286,25385,0.040365605081294886,0.04534868063299083
2007,Others,higher education,2nd Quintile,0.04285714285714286,25385,0.040365605081294886,0.04534868063299083
2007,Others,higher education,1st Quintile,0.02857142857142857,25385,0.026521971142400666,0.030620886000456475
2007,Others,higher vocational,3rd Quintile,0.02857142857142857,25385,0.026521971142400666,0.030620886000456475
2007,Others,general elementary,1st Quintile,0.02857142857142857,25385,0.026521971142400666,0.030620886000456475
2007,Others,middle vocational,3rd Quintile,0.02857142857142857,25385,0.026521971142400666,0.030620886000456475
2007,Others,general elementary,2nd Quintile,0.014285714285714285,25385,0.012825912156232851,0.01574551641519572
2007,Others,vocational + Abi,2nd Quintile,0.014285714285714285,25385,0.012825912156232851,0.01574551641519572
2008,Vocational Retraining,middle vocational,3rd Quintile,0.23076923076923078,23673,0.22540204413497522,0.23613641740348634
2008,Vocational Retraining,middle vocational,1st Quintile,0.15384615384615385,23673,0.1492499698054795,0.1584423378868282
2008,Vocational Retraining,middle vocational,2nd Quintile,0.11538461538461539,23673,0.11131474461136158,0.1194544861578692
2008,Vocational Retraining,general elementary,3rd Quintile,0.07692307692307693,23673,0.0735285700447848,0.08031758380136905
2008,Vocational Retraining,middle vocational,4th Quintile,0.07692307692307693,23673,0.0735285700447848,0.08031758380136905
2008,Vocational Retraining,middle vocational,5th Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,vocational + Abi,2nd Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,vocational + Abi,3rd Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,vocational + Abi,4th Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,higher vocational,3rd Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,higher education,4th Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,higher education,5th Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,general elementary,2nd Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Vocational Retraining,general elementary,1st Quintile,0.038461538461538464,23673,0.036011764136603466,0.04091131278647346
2008,Further vocational education,middle vocational,3rd Quintile,0.13095238095238096,23673,0.12665495988175351,0.1352498020230084
2008,Further vocational education,middle vocational,4th Quintile,0.11904761904761904,23673,0.1149222196948801,0.12317301840035798
2008,Further vocational education,middle vocational,5th Quintile,0.10714285714285714,23673,0.10320280451626807,0.11108290976944621
2008,Further vocational education,vocational + Abi,4th Quintile,0.09523809523809523,23673,0.09149869521932073,0.09897749525686973
2008,Further vocational education,higher education,5th Quintile,0.08333333333333333,23673,0.07981250768869591,0.08685415897797075
2008,Further vocational education,higher education,4th Quintile,0.05952380952380952,23673,0.056509771797236145,0.0625378472503829
2008,Further vocational education,higher education,3rd Quintile,0.047619047619047616,23673,0.04490620171576579,0.050331893522329446
2008,Further vocational education,higher vocational,5th Quintile,0.047619047619047616,23673,0.04490620171576579,0.050331893522329446
2008,Further vocational education,higher vocational,4th Quintile,0.047619047619047616,23673,0.04490620171576579,0.050331893522329446
2008,Further vocational education,vocational + Abi,5th Quintile,0.047619047619047616,23673,0.04490620171576579,0.050331893522329446
2008,Further vocational education,middle vocational,2nd Quintile,0.047619047619047616,23673,0.04490620171576579,0.050331893522329446
2008,Further vocational education,middle vocational,1st Quintile,0.03571428571428571,23673,0.033350254138332265,0.03807831729023916
2008,Further vocational education,higher education,2nd Quintile,0.023809523809523808,23673,0.02186742169875223,0.025751625920295385
2008,Further vocational education,general elementary,1st Quintile,0.023809523809523808,23673,0.02186742169875223,0.025751625920295385
2008,Further vocational education,vocational + Abi,2nd Quintile,0.023809523809523808,23673,0.02186742169875223,0.025751625920295385
2008,Further vocational education,higher education,1st Quintile,0.023809523809523808,23673,0.02186742169875223,0.025751625920295385
2008,Further vocational education,higher vocational,1st Quintile,0.011904761904761904,23673,0.010523140087972508,0.0132863837215513
2008,Further vocational education,general elementary,3rd Quintile,0.011904761904761904,23673,0.010523140087972508,0.0132863837215513
2008,Further vocational education,vocational + Abi,3rd Quintile,0.011904761904761904,23673,0.010523140087972508,0.0132863837215513
2008,Vocational rehabilitation,middle vocational,2nd Quintile,0.6666666666666666,23673,0.6606615262698674,0.6726718070634659
2008,Vocational rehabilitation,vocational + Abi,3rd Quintile,0.3333333333333333,23673,0.3273281929365341,0.33933847373013254
2008,Further general/political education,middle vocational,4th Quintile,0.18181818181818182,23673,0.17690488512989155,0.1867314785064721
2008,Further general/political education,higher education,4th Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,higher education,3rd Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,middle vocational,2nd Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,higher vocational,5th Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,middle vocational,1st Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,in school,1st Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,vocational + Abi,2nd Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,vocational + Abi,3rd Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Further general/political education,vocational + Abi,4th Quintile,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Others,middle vocational,5th Quintile,0.15517241379310345,23673,0.15056008006408791,0.159784747522119
2008,Others,higher education,5th Quintile,0.13793103448275862,23673,0.13353833569322002,0.14232373327229722
2008,Others,middle vocational,4th Quintile,0.1206896551724138,23673,0.11653977518979557,0.12483953515503203
2008,Others,vocational + Abi,5th Quintile,0.06896551724137931,23673,0.06573755605294604,0.07219347842981258
2008,Others,middle vocational,1st Quintile,0.06896551724137931,23673,0.06573755605294604,0.07219347842981258
2008,Others,vocational + Abi,4th Quintile,0.05172413793103448,23673,0.04890287605105227,0.05454539981101669
2008,Others,higher vocational,4th Quintile,0.05172413793103448,23673,0.04890287605105227,0.05454539981101669
2008,Others,middle vocational,3rd Quintile,0.05172413793103448,23673,0.04890287605105227,0.05454539981101669
2008,Others,higher education,4th Quintile,0.034482758620689655,23673,0.032158360904382934,0.036807156336996376
2008,Others,higher vocational,3rd Quintile,0.034482758620689655,23673,0.032158360904382934,0.036807156336996376
2008,Others,general elementary,5th Quintile,0.034482758620689655,23673,0.032158360904382934,0.036807156336996376
2008,Others,higher education,2nd Quintile,0.034482758620689655,23673,0.032158360904382934,0.036807156336996376
2008,Others,higher education,3rd Quintile,0.034482758620689655,23673,0.032158360904382934,0.036807156336996376
2008,Others,general elementary,2nd Quintile,0.017241379310344827,23673,0.01558317188109329,0.018899586739596363
2008,Others,general elementary,3rd Quintile,0.017241379310344827,23673,0.01558317188109329,0.018899586739596363
2008,Others,general elementary,4th Quintile,0.017241379310344827,23673,0.01558317188109329,0.018899586739596363
