year,bula_h,pgisced97,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,Schleswig-Holstein,middle vocational,Others,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Schleswig-Holstein,middle vocational,Vocational Retraining,0.125,38694,0.12170471265359074,0.12829528734640927
2014,Schleswig-Holstein,vocational + Abi,Vocational Retraining,1.0,38694,1.0,1.0
2014,Schleswig-Holstein,higher education,Further vocational education,1.0,38694,1.0,1.0
2014,Lower Saxony,general elementary,Others,0.6,38694,0.5951186507842691,0.6048813492157309
2014,Lower Saxony,general elementary,Further general/political education,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Lower Saxony,general elementary,Further vocational education,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Lower Saxony,middle vocational,Further vocational education,0.6,38694,0.5951186507842691,0.6048813492157309
2014,Lower Saxony,middle vocational,Further general/political education,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Lower Saxony,middle vocational,Vocational rehabilitation,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Lower Saxony,middle vocational,Others,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Lower Saxony,vocational + Abi,Vocational Retraining,0.6,38694,0.5951186507842691,0.6048813492157309
2014,Lower Saxony,vocational + Abi,Further vocational education,0.4,38694,0.39511865078426905,0.404881349215731
2014,Lower Saxony,higher vocational,Further vocational education,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Lower Saxony,higher vocational,Others,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Lower Saxony,higher education,Further vocational education,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Lower Saxony,higher education,Others,0.2222222222222222,38694,0.21807978661581473,0.2263646578286297
2014,Lower Saxony,higher education,Vocational Retraining,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Bremen,middle vocational,Vocational Retraining,0.6,38694,0.5951186507842691,0.6048813492157309
2014,Bremen,middle vocational,Others,0.4,38694,0.39511865078426905,0.404881349215731
2014,North Rhine-Westphalia,general elementary,Vocational Retraining,0.5625,38694,0.5575570689803862,0.5674429310196138
2014,North Rhine-Westphalia,general elementary,Further vocational education,0.1875,38694,0.1836109226713011,0.1913890773286989
2014,North Rhine-Westphalia,general elementary,Others,0.125,38694,0.12170471265359074,0.12829528734640927
2014,North Rhine-Westphalia,general elementary,Vocational rehabilitation,0.0625,38694,0.06008809662868962,0.06491190337131038
2014,North Rhine-Westphalia,general elementary,Further general/political education,0.0625,38694,0.06008809662868962,0.06491190337131038
2014,North Rhine-Westphalia,middle vocational,Further vocational education,0.42105263157894735,38694,0.4161331199351937,0.425972143222701
2014,North Rhine-Westphalia,middle vocational,Vocational Retraining,0.3157894736842105,38694,0.3111579066076937,0.3204210407607273
2014,North Rhine-Westphalia,middle vocational,Others,0.15789473684210525,38694,0.15426143670338632,0.16152803698082419
2014,North Rhine-Westphalia,middle vocational,Further general/political education,0.05263157894736842,38694,0.050406646091807235,0.0548565118029296
2014,North Rhine-Westphalia,middle vocational,Vocational rehabilitation,0.05263157894736842,38694,0.050406646091807235,0.0548565118029296
2014,North Rhine-Westphalia,vocational + Abi,Further vocational education,0.5,38694,0.4950179938188018,0.5049820061811982
2014,North Rhine-Westphalia,vocational + Abi,Vocational Retraining,0.1875,38694,0.1836109226713011,0.1913890773286989
2014,North Rhine-Westphalia,vocational + Abi,Others,0.1875,38694,0.1836109226713011,0.1913890773286989
2014,North Rhine-Westphalia,vocational + Abi,Further general/political education,0.125,38694,0.12170471265359074,0.12829528734640927
2014,North Rhine-Westphalia,higher education,Further vocational education,0.631578947368421,38694,0.6267725430656677,0.6363853516711744
2014,North Rhine-Westphalia,higher education,Others,0.2631578947368421,38694,0.2587702679749955,0.26754552149868865
2014,North Rhine-Westphalia,higher education,Further general/political education,0.10526315789473684,38694,0.10220528017027487,0.1083210356191988
2014,Hesse,general elementary,Further vocational education,1.0,38694,1.0,1.0
2014,Hesse,middle vocational,Further vocational education,0.7272727272727273,38694,0.7228351370766083,0.7317103174688463
2014,Hesse,middle vocational,Vocational Retraining,0.2727272727272727,38694,0.26828968253115365,0.27716486292339176
2014,Hesse,vocational + Abi,Vocational Retraining,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Hesse,vocational + Abi,Others,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Hesse,vocational + Abi,Further vocational education,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Hesse,higher education,Further vocational education,0.5384615384615384,38694,0.533494293812583,0.5434287831104939
2014,Hesse,higher education,Vocational Retraining,0.23076923076923078,38694,0.22657114281988858,0.234967318718573
2014,Hesse,higher education,Others,0.15384615384615385,38694,0.15025112610648775,0.15744118158581996
2014,Hesse,higher education,Vocational rehabilitation,0.07692307692307693,38694,0.07426797297555154,0.07957818087060231
2014,"Rhineland-Palatinate, Saarland",inadequately,Further vocational education,1.0,38694,1.0,1.0
2014,"Rhineland-Palatinate, Saarland",general elementary,Vocational Retraining,0.5,38694,0.4950179938188018,0.5049820061811982
2014,"Rhineland-Palatinate, Saarland",general elementary,Others,0.5,38694,0.4950179938188018,0.5049820061811982
2014,"Rhineland-Palatinate, Saarland",middle vocational,Others,0.5,38694,0.4950179938188018,0.5049820061811982
2014,"Rhineland-Palatinate, Saarland",middle vocational,Further vocational education,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,"Rhineland-Palatinate, Saarland",middle vocational,Vocational Retraining,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,"Rhineland-Palatinate, Saarland",vocational + Abi,Further vocational education,1.0,38694,1.0,1.0
2014,"Rhineland-Palatinate, Saarland",higher education,Further vocational education,0.8,38694,0.7960143950550415,0.8039856049449586
2014,"Rhineland-Palatinate, Saarland",higher education,Others,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Baden-Wuerttemberg,inadequately,Further vocational education,1.0,38694,1.0,1.0
2014,Baden-Wuerttemberg,general elementary,Further vocational education,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Baden-Wuerttemberg,general elementary,Vocational Retraining,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Baden-Wuerttemberg,middle vocational,Further vocational education,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Baden-Wuerttemberg,middle vocational,Vocational Retraining,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Baden-Wuerttemberg,middle vocational,Others,0.1875,38694,0.1836109226713011,0.1913890773286989
2014,Baden-Wuerttemberg,middle vocational,Vocational rehabilitation,0.0625,38694,0.06008809662868962,0.06491190337131038
2014,Baden-Wuerttemberg,vocational + Abi,Vocational Retraining,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Baden-Wuerttemberg,vocational + Abi,Others,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Baden-Wuerttemberg,higher vocational,Further vocational education,1.0,38694,1.0,1.0
2014,Baden-Wuerttemberg,higher education,Further vocational education,0.8571428571428571,38694,0.8536561791316207,0.8606295351540935
2014,Baden-Wuerttemberg,higher education,Others,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Bavaria,inadequately,Others,1.0,38694,1.0,1.0
2014,Bavaria,general elementary,Further vocational education,0.36363636363636365,38694,0.35884321840522293,0.36842950886750436
2014,Bavaria,general elementary,Others,0.2727272727272727,38694,0.26828968253115365,0.27716486292339176
2014,Bavaria,general elementary,Vocational Retraining,0.2727272727272727,38694,0.26828968253115365,0.27716486292339176
2014,Bavaria,general elementary,Further general/political education,0.09090909090909091,38694,0.08804463875461385,0.09377354306356797
2014,Bavaria,middle vocational,Further vocational education,0.5384615384615384,38694,0.533494293812583,0.5434287831104939
2014,Bavaria,middle vocational,Vocational Retraining,0.23076923076923078,38694,0.22657114281988858,0.234967318718573
2014,Bavaria,middle vocational,Others,0.19230769230769232,38694,0.18838074061119658,0.19623464400418805
2014,Bavaria,middle vocational,Further general/political education,0.038461538461538464,38694,0.0365453822380007,0.04037769468507623
2014,Bavaria,vocational + Abi,Further vocational education,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Bavaria,vocational + Abi,Others,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Bavaria,vocational + Abi,Vocational Retraining,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Bavaria,higher vocational,Further vocational education,0.8333333333333334,38694,0.8296199651715056,0.8370467014951611
2014,Bavaria,higher vocational,Others,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Bavaria,higher education,Further vocational education,0.6153846153846154,38694,0.6105370809693466,0.6202321497998843
2014,Bavaria,higher education,Others,0.3076923076923077,38694,0.3030935327558171,0.31229108262879834
2014,Bavaria,higher education,Vocational Retraining,0.07692307692307693,38694,0.07426797297555154,0.07957818087060231
2014,Berlin,general elementary,Further vocational education,1.0,38694,1.0,1.0
2014,Berlin,middle vocational,Vocational Retraining,1.0,38694,1.0,1.0
2014,Berlin,vocational + Abi,Vocational rehabilitation,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Berlin,vocational + Abi,Vocational Retraining,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Berlin,higher education,Further vocational education,0.4,38694,0.39511865078426905,0.404881349215731
2014,Berlin,higher education,Further general/political education,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Berlin,higher education,Others,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Berlin,higher education,Vocational rehabilitation,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Berlin,higher education,Vocational Retraining,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Brandenburg,middle vocational,Further vocational education,0.4,38694,0.39511865078426905,0.404881349215731
2014,Brandenburg,middle vocational,Vocational Retraining,0.4,38694,0.39511865078426905,0.404881349215731
2014,Brandenburg,middle vocational,Others,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Brandenburg,vocational + Abi,Others,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Brandenburg,vocational + Abi,Vocational Retraining,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Brandenburg,higher education,Further vocational education,1.0,38694,1.0,1.0
2014,Mecklenburg-Western Pomerania,general elementary,Further vocational education,1.0,38694,1.0,1.0
2014,Mecklenburg-Western Pomerania,middle vocational,Vocational Retraining,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Mecklenburg-Western Pomerania,middle vocational,Further vocational education,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Mecklenburg-Western Pomerania,higher education,Vocational Retraining,1.0,38694,1.0,1.0
2014,Saxony,inadequately,Others,1.0,38694,1.0,1.0
2014,Saxony,general elementary,Vocational Retraining,1.0,38694,1.0,1.0
2014,Saxony,middle vocational,Further vocational education,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Saxony,middle vocational,Others,0.4,38694,0.39511865078426905,0.404881349215731
2014,Saxony,middle vocational,Vocational Retraining,0.1,38694,0.09701079629128108,0.10298920370871893
2014,Saxony,vocational + Abi,Further vocational education,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Saxony,vocational + Abi,Vocational Retraining,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Saxony,higher education,Further vocational education,0.8333333333333334,38694,0.8296199651715056,0.8370467014951611
2014,Saxony,higher education,Vocational Retraining,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Saxony-Anhalt,middle vocational,Further vocational education,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Saxony-Anhalt,middle vocational,Others,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Saxony-Anhalt,middle vocational,Vocational Retraining,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Saxony-Anhalt,vocational + Abi,Further vocational education,1.0,38694,1.0,1.0
2014,Saxony-Anhalt,higher education,Others,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Saxony-Anhalt,higher education,Further vocational education,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Thuringa,middle vocational,Further vocational education,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Thuringa,middle vocational,Others,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Thuringa,higher vocational,Further vocational education,1.0,38694,1.0,1.0
2014,Thuringa,higher education,Further vocational education,1.0,38694,1.0,1.0
2015,Schleswig-Holstein,middle vocational,Further general/political education,0.3333333333333333,38036,0.32859579873004163,0.338070867936625
2015,Schleswig-Holstein,middle vocational,Vocational rehabilitation,0.3333333333333333,38036,0.32859579873004163,0.338070867936625
2015,Schleswig-Holstein,middle vocational,Further vocational education,0.3333333333333333,38036,0.32859579873004163,0.338070867936625
2015,Schleswig-Holstein,vocational + Abi,Others,1.0,38036,1.0,1.0
2015,Schleswig-Holstein,higher education,Further vocational education,1.0,38036,1.0,1.0
2015,Hamburg,higher education,Others,0.5,38036,0.49497508573385984,0.5050249142661402
2015,Hamburg,higher education,Vocational Retraining,0.5,38036,0.49497508573385984,0.5050249142661402
2015,Lower Saxony,general elementary,Others,1.0,38036,1.0,1.0
2015,Lower Saxony,middle vocational,Further vocational education,0.5,38036,0.49497508573385984,0.5050249142661402
